dataset,network_type,split,analysis_scope,source_feedback,removal_fraction,parent_gain_ratio_mean_mean,parent_gain_ratio_mean_std,parent_gain_ratio_mean_count,parent_gain_ratio_q50_mean,parent_gain_ratio_q50_std,parent_gain_ratio_q50_count,parent_gain_ratio_q95_mean,parent_gain_ratio_q95_std,parent_gain_ratio_q95_count,distal_path_gain_ratio_mean_mean,distal_path_gain_ratio_mean_std,distal_path_gain_ratio_mean_count,distal_path_gain_ratio_q50_mean,distal_path_gain_ratio_q50_std,distal_path_gain_ratio_q50_count,distal_path_gain_ratio_q95_mean,distal_path_gain_ratio_q95_std,distal_path_gain_ratio_q95_count,parent_total_clipped_fraction_mean,parent_total_clipped_fraction_std,parent_total_clipped_fraction_count,branch_numel_weighted_cosine_mean,branch_numel_weighted_cosine_std,branch_numel_weighted_cosine_count,branch_macro_cosine_mean,branch_macro_cosine_std,branch_macro_cosine_count,branch_concatenated_cosine_mean,branch_concatenated_cosine_std,branch_concatenated_cosine_count,branch_local_target_norm_ratio_mean,branch_local_target_norm_ratio_std,branch_local_target_norm_ratio_count
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999761581421,3.2646808478097615e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.04800759609530409,0.02959099008093755,5,0.05421141542494297,0.03170420755965159,5,0.04511805878885573,0.029943483401736005,5,0.18140265989088392,0.14039496557716508,5
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,0.25,1.042483425140381,0.001027960696510023,5,1.0462296724319458,0.0012171313373779758,5,1.0904715061187744,0.0021904499497371805,5,1.0567108392715454,0.0014589263494618919,5,1.0559637069702148,0.001506564545561479,5,1.0935937404632567,0.0024730814775933614,5,0.0,0.0,5,0.04807287903379397,0.030051157919200995,5,0.05424624964594841,0.03193029265423698,5,0.04521909242908022,0.030706889094475907,5,0.17558699312200227,0.13576187774137988,5
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,0.5,1.0909205198287963,0.0023468808306112763,5,1.0969436407089233,0.0026758984058436936,5,1.198951816558838,0.0052886870082878715,5,1.121364688873291,0.003334329563745446,5,1.11856689453125,0.003379847385884519,5,1.2065292596817017,0.006011085305605375,5,0.0,0.0,5,0.04811418373609681,0.030558507850738242,5,0.05426828935742378,0.03217969648093448,5,0.04527598660790447,0.03153975504851969,5,0.1693567228134682,0.13073569748048477,5
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,1.0,1.2124351263046265,0.006380547206361134,5,1.214716649055481,0.0065615259586537114,5,1.4968155384063722,0.016424267417772725,5,1.2835293769836427,0.009090787702870714,5,1.269058847427368,0.008693953233518853,5,1.5206870079040526,0.019016895408754793,5,0.0,0.0,5,0.04807263551628684,0.03175548789369209,5,0.0542461197078228,0.03276816807514426,5,0.0451809294356408,0.03347181926590205,5,0.15540293352153806,0.11925945109294227,5
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,2.0,1.6876526594161987,0.035082860251827976,5,1.5469937324523926,0.021274076589220113,5,2.978018808364868,0.12768022196948345,5,1.916567325592041,0.05077045693167779,5,1.7365072965621948,0.032475555765508285,5,3.1777947425842283,0.16250647435914117,5,7.9345703125e-05,3.912622499071682e-05,5,0.04629763947878464,0.0354377300902137,5,0.05329900234937668,0.03454898561491483,5,0.04250879956467905,0.039212621132603535,5,0.11777777422910651,0.08718772674022611,5
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,4.0,8.027158832550048,0.3399446886956695,5,3.422747182846069,0.20763795472924815,5,20.0,0.0,5,10.387345123291016,0.4764222687131381,5,6.682569599151611,0.9396750750623254,5,20.000001907348633,0.0,5,0.28222503662109377,0.019606688514187617,5,0.03734690377347735,0.034282511349431964,5,0.04852299328893423,0.03379775269363374,5,0.027110339342267635,0.0398772718641481,5,0.021166254800139,0.013956322840046956,5
noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,8.0,13.944577980041505,0.09635026241532049,5,20.0,0.0,5,20.0,0.0,5,18.295599746704102,0.12767767252669207,5,20.0,0.0,5,20.000001907348633,0.0,5,0.6608062744140625,0.00640074691633465,5,0.051060856649184604,0.032798469918241036,5,0.05584059994667769,0.033338934166145605,5,0.04371479996502854,0.037380203465106725,5,0.012353867340769407,0.009554702210006559,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999761581421,3.2646808478097615e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.16324839761437648,0.07071661082561174,5,0.17027413696050644,0.055577036822585434,5,0.16133101824835194,0.07193470643314057,5,3.9761276799321763,2.6784291935994484,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,0.25,1.042483425140381,0.001027960696510023,5,1.0462296724319458,0.0012171313373779758,5,1.0904715061187744,0.0021904499497371805,5,1.0567108392715454,0.0014589263494618919,5,1.0559637069702148,0.001506564545561479,5,1.0935937404632567,0.0024730814775933614,5,0.0,0.0,5,0.16361424692313511,0.07113672817318009,5,0.17046934992074966,0.05573946879536315,5,0.16226676426273529,0.07293679703058416,5,3.847635805082124,2.5892354041847994,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,0.5,1.0909205198287963,0.0023468808306112763,5,1.0969436407089233,0.0026758984058436936,5,1.198951816558838,0.0052886870082878715,5,1.121364688873291,0.003334329563745446,5,1.11856689453125,0.003379847385884519,5,1.2065292596817017,0.006011085305605375,5,0.0,0.0,5,0.1639707872725103,0.07157568895918301,5,0.17065959572792053,0.055905966379547326,5,0.1631530285730047,0.07397703766070561,5,3.7100142920671795,2.492252553009112,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,1.0,1.2124351263046265,0.006380547206361134,5,1.214716649055481,0.0065615259586537114,5,1.4968155384063722,0.016424267417772725,5,1.2835293769836427,0.009090787702870714,5,1.269058847427368,0.008693953233518853,5,1.5206870079040526,0.019016895408754793,5,0.0,0.0,5,0.164600339232213,0.07250673735354532,5,0.17099551737308502,0.056243753795938295,5,0.16467495617620215,0.07617533381409272,5,3.401922752606768,2.2700324246251173,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,2.0,1.6876526594161987,0.035082860251827976,5,1.5469937324523926,0.021274076589220113,5,2.978018808364868,0.12768022196948345,5,1.916567325592041,0.05077045693167779,5,1.7365072965621948,0.032475555765508285,5,3.1777947425842283,0.16250647435914117,5,7.9345703125e-05,3.912622499071682e-05,5,0.16397355588783782,0.07453830187756698,5,0.1706610730290413,0.056781691066218644,5,0.16436242957952016,0.08110716405176718,5,2.573126886016264,1.6452680850755412,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,4.0,8.027158832550048,0.3399446886956695,5,3.422747182846069,0.20763795472924815,5,20.0,0.0,5,10.387345123291016,0.4764222687131381,5,6.682569599151611,0.9396750750623254,5,20.000001907348633,0.0,5,0.28222503662109377,0.019606688514187617,5,0.13914640985162136,0.0639910187144755,5,0.15741359502077104,0.05147764482509362,5,0.1244328553029688,0.07033880970509601,5,0.4625378078398681,0.25303489334072277,5
noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,8.0,13.944577980041505,0.09635026241532049,5,20.0,0.0,5,20.0,0.0,5,18.295599746704102,0.12767767252669207,5,20.0,0.0,5,20.000001907348633,0.0,5,0.6608062744140625,0.00640074691633465,5,0.16376376471766438,0.07485077029609065,5,0.17054913088679313,0.05790041741960008,5,0.1539770709340777,0.08414210017792377,5,0.27068828945365114,0.1823959821777509,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,0.25,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,0.5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,1.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,2.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,4.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,8.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.02553988737117463,0.05731170245159014,5,0.014644126500934362,0.04194757217288262,5,-0.0013031947322976987,0.008999723076035217,5,0.30539069497537347,0.1467904228184621,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,0.25,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,0.5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,1.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,2.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,4.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,8.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7272983365382963,0.08993244271983307,5,0.7320073167483012,0.06210403970235324,5,0.09860560988118199,0.04534173414406829,5,4.871092856227377,1.7073929291850096,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999940395355,1.332800373994061e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.06872916040274099,0.016103273235792807,5,0.07342951329192146,0.02489630858112346,5,0.019713629894569134,0.013794187993818298,5,0.21574906314274575,0.13660607259924426,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.25,1.021072220802307,0.0005966831016845801,5,1.0227912664413452,0.0007041591184658653,5,1.045307171344757,0.0011655174939997556,5,1.0281452655792236,0.0008451666068015329,5,1.0277084112167358,0.0008695735833902746,5,1.0468838095664978,0.0013172061125081623,5,0.0,0.0,5,0.06849379726219237,0.01616045106132938,5,0.07334457942051813,0.024936936002195383,5,0.01991570107862026,0.01395129223880484,5,0.2121532130645709,0.13401299469729197,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.5,1.0450883269309998,0.0013600894051187004,5,1.0477613925933837,0.0015460046549030284,5,1.0996492743492126,0.0028146733831595373,5,1.060221266746521,0.001930658114014366,5,1.0586708784103394,0.0019490389504880153,5,1.103477132320404,0.003203008180689712,5,0.0,0.0,5,0.06821077038259664,0.016219238488627212,5,0.07324244546471163,0.024983683123658753,5,0.020115494780665755,0.014108967397060614,5,0.20810851154100743,0.13111017007800727,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,1.0,1.1053066492080688,0.003685372413639391,5,1.105621373653412,0.0037797506768372704,5,1.2489540815353393,0.008746828059760724,5,1.1406368494033814,0.0052577099849134045,5,1.132958996295929,0.005002287829001137,5,1.2610268473625184,0.010144255048922891,5,0.0,0.0,5,0.06744517319522995,0.01634564623799121,5,0.07296616969397292,0.025098685288984436,5,0.020490150478764516,0.014417899549919537,5,0.1982551986027022,0.1241188585472729,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,2.0,1.3410356163978576,0.020200023801776774,5,1.2679103851318358,0.012153907988049807,5,1.9935694932937622,0.06826472608788096,5,1.4550560235977172,0.029386431572101277,5,1.3624479651451111,0.01856166141275173,5,2.0952462911605836,0.08726394485324031,5,4.57763671875e-05,2.7902105023055636e-05,5,0.06407881060139234,0.016859744186564475,5,0.07175137366866693,0.02534753269506072,5,0.02071282732522527,0.014845038910185425,5,0.1640132276794975,0.10189814418948893,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,4.0,4.450099134445191,0.1964055422261203,5,2.1590930223464966,0.113550860923856,5,10.5,0.0,5,5.6131244659423825,0.2778224103449452,5,3.6894999980926513,0.5088038725155208,5,10.500000953674316,0.0,5,0.13814315795898438,0.011434066386594348,5,0.04667865920239931,0.014096514929433403,5,0.06547230117721484,0.02675392985581801,5,0.012341615427587063,0.0118339769271079,5,0.03557738816171815,0.021294960399547615,5
noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,8.0,7.4277647018432615,0.0669456203832869,5,10.5,0.0,5,10.5,0.0,5,9.594881057739258,0.08391009291766198,5,10.5,0.0,5,10.500000953674316,0.0,5,0.32761459350585936,0.004364963408141872,5,0.064647919147787,0.016957105407593872,5,0.07195674394024536,0.025661550702222084,5,0.01994207264753274,0.016049063761992992,5,0.02076854904628956,0.012012852223444555,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999940395355,1.332800373994061e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.22319249144227235,0.04484517004119663,5,0.42181995920836923,0.04341897441676709,5,0.13375706979296426,0.03363325522687341,5,4.265869694910306,1.9527935339914275,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.25,1.021072220802307,0.0005966831016845801,5,1.0227912664413452,0.0007041591184658653,5,1.045307171344757,0.0011655174939997556,5,1.0281452655792236,0.0008451666068015329,5,1.0277084112167358,0.0008695735833902746,5,1.0468838095664978,0.0013172061125081623,5,0.0,0.0,5,0.22355215189075964,0.04495397855584485,5,0.42194974739104507,0.04341288895636707,5,0.13416740389133214,0.032931495167750235,5,4.196139368905607,1.9135916967574476,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.5,1.0450883269309998,0.0013600894051187004,5,1.0477613925933837,0.0015460046549030284,5,1.0996492743492126,0.0028146733831595373,5,1.060221266746521,0.001930658114014366,5,1.0586708784103394,0.0019490389504880153,5,1.103477132320404,0.003203008180689712,5,0.0,0.0,5,0.22389441296919105,0.04506267398506299,5,0.4220732567831874,0.04339975269937945,5,0.13453392760020436,0.03215169969675343,5,4.117685762812229,1.8704028736733522,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,1.0,1.1053066492080688,0.003685372413639391,5,1.105621373653412,0.0037797506768372704,5,1.2489540815353393,0.008746828059760724,5,1.1406368494033814,0.0052577099849134045,5,1.132958996295929,0.005002287829001137,5,1.2610268473625184,0.010144255048922891,5,0.0,0.0,5,0.2244499627923228,0.04529560327535875,5,0.4222737342119217,0.043342322034887276,5,0.13500437317770264,0.030257349283485224,5,3.9264646381847848,1.769287334084591,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,2.0,1.3410356163978576,0.020200023801776774,5,1.2679103851318358,0.012153907988049807,5,1.9935694932937622,0.06826472608788096,5,1.4550560235977172,0.029386431572101277,5,1.3624479651451111,0.01856166141275173,5,2.0952462911605836,0.08726394485324031,5,4.57763671875e-05,2.7902105023055636e-05,5,0.22213481063388058,0.04664939880441712,5,0.4214382812380791,0.04271281447434377,5,0.13061450485502005,0.021776169683132132,5,3.2599344741714793,1.4824560972274692,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,4.0,4.450099134445191,0.1964055422261203,5,2.1590930223464966,0.113550860923856,5,10.5,0.0,5,5.6131244659423825,0.2778224103449452,5,3.6894999980926513,0.5088038725155208,5,10.500000953674316,0.0,5,0.13814315795898438,0.011434066386594348,5,0.20859614808227595,0.045178556711752686,5,0.41655267756432296,0.042011324706988804,5,0.08768117328350368,0.01116424902589582,5,0.7045511782121027,0.30239312216612474,5
noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,8.0,7.4277647018432615,0.0669456203832869,5,10.5,0.0,5,10.5,0.0,5,9.594881057739258,0.08391009291766198,5,10.5,0.0,5,10.500000953674316,0.0,5,0.32761459350585936,0.004364963408141872,5,0.22096576848902655,0.04635207470467656,5,0.4210164170712233,0.04341414917017204,5,0.0909787805118076,0.013541146000790179,5,0.423820891735767,0.19909723381332295,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999880790711,2.6656007503154977e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.0682872558256307,0.021153495423340923,5,0.07769691176712512,0.019897667014468337,5,0.06520772114076558,0.023957427211178467,5,0.08529080363067248,0.023200064604754284,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,0.25,1.0421444416046142,0.0011933662033691602,5,1.0455825328826904,0.0014083182369317305,5,1.090614342689514,0.0023310349879995113,5,1.0562905311584472,0.0016903332136030855,5,1.0554168224334717,0.0017391471667805491,5,1.0937676191329957,0.0026344122250163598,5,0.0,0.0,5,0.06803257602892548,0.021193103657895236,5,0.07756101757287978,0.01996120817131833,5,0.0652029862002501,0.024216251965354936,5,0.08254259808992778,0.022266303652106544,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,0.5,1.0901766538619995,0.002720178810237367,5,1.0955227851867675,0.003092009309806057,5,1.1992985486984253,0.005629346766319128,5,1.120442533493042,0.0038613162280287114,5,1.1173417568206787,0.0038980779009760483,5,1.206954264640808,0.006406016361379389,5,0.0,0.0,5,0.06772632064845457,0.021231886441224358,5,0.0773976032435894,0.020030312260598426,5,0.06511661056160709,0.024480542281315673,5,0.07959378887766166,0.021302339707471727,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,1.0,1.2106132984161377,0.0073707448272788325,5,1.2112427473068237,0.007559501353674493,5,1.4979081630706788,0.0174936561195215,5,1.2812736988067628,0.010515419969826831,5,1.265917992591858,0.010004575658002274,5,1.5220536947250367,0.020288510097845748,5,0.0,0.0,5,0.06689788958833986,0.02131053725434468,5,0.07695556201040746,0.020187956013199712,5,0.06459802475314126,0.025029795276131757,5,0.0729590788730956,0.019277572399573548,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,2.0,1.6820712327957152,0.04040004760355355,5,1.535820770263672,0.024307815976099656,5,2.9871389865875244,0.13652945217576185,5,1.9101120471954345,0.05877286314420258,5,1.7248959302902223,0.03712332282550346,5,3.190492582321167,0.1745278897064807,5,9.1552734375e-05,5.580421004611127e-05,5,0.06325524384935063,0.021769886712838155,5,0.07501188836991787,0.020594172119815943,5,0.060375825747602196,0.026692985152733228,5,0.054071201465179186,0.014872521252163203,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,4.0,7.900198268890381,0.39281108445224033,5,3.318186044692993,0.227101721847712,5,20.0,0.0,5,10.226248931884765,0.5556448206898904,5,6.378999996185303,1.0176077450310417,5,20.000001907348633,0.0,5,0.27628631591796876,0.022868132773188696,5,0.044427032216017945,0.01773487355059756,5,0.06496537238359451,0.020614731280515552,5,0.03136199711577085,0.022839519078251755,5,0.010137805210317685,0.0032806286490990404,5
noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,8.0,13.855529403686523,0.1338912407665738,5,20.0,0.0,5,20.0,0.0,5,18.189762115478516,0.16782018583532396,5,20.0,0.0,5,20.000001907348633,0.0,5,0.6552291870117187,0.008729926816283744,5,0.06387106010911474,0.021539840077265105,5,0.07534048080444336,0.021111928708952135,5,0.055375786962379304,0.028325180747022925,5,0.005760280391167829,0.0014151633579675145,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999880790711,2.6656007503154977e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.17806384811790815,0.04378756292069614,5,0.19757010877132414,0.03221198279897282,5,0.17556704077497007,0.042833811825969945,5,3.737768575528521,2.4744199495642563,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,0.25,1.0421444416046142,0.0011933662033691602,5,1.0455825328826904,0.0014083182369317305,5,1.090614342689514,0.0023310349879995113,5,1.0562905311584472,0.0016903332136030855,5,1.0554168224334717,0.0017391471667805491,5,1.0937676191329957,0.0026344122250163598,5,0.0,0.0,5,0.17845302651555414,0.04391449060028156,5,0.19777776986360548,0.032272658529049855,5,0.17629933196174424,0.04347202839148717,5,3.6152861404094074,2.38535502701558,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,0.5,1.0901766538619995,0.002720178810237367,5,1.0955227851867675,0.003092009309806057,5,1.1992985486984253,0.005629346766319128,5,1.120442533493042,0.0038613162280287114,5,1.1173417568206787,0.0038980779009760483,5,1.206954264640808,0.006406016361379389,5,0.0,0.0,5,0.17882337754703612,0.044044324682712827,5,0.19797538489103317,0.03233155151665384,5,0.17694814386581298,0.04413420486262518,5,3.483418943838604,2.2894205191893167,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,1.0,1.2106132984161377,0.0073707448272788325,5,1.2112427473068237,0.007559501353674493,5,1.4979081630706788,0.0174936561195215,5,1.2812736988067628,0.010515419969826831,5,1.265917992591858,0.010004575658002274,5,1.5220536947250367,0.020288510097845748,5,0.0,0.0,5,0.17942452229589106,0.04433646574585587,5,0.19829614877700805,0.03244272664639108,5,0.17782840308905154,0.04557077804511889,5,3.18550665097703,2.073446466331644,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,2.0,1.6820712327957152,0.04040004760355355,5,1.535820770263672,0.024307815976099656,5,2.9871389865875244,0.13652945217576185,5,1.9101120471954345,0.05877286314420258,5,1.7248959302902223,0.03712332282550346,5,3.190492582321167,0.1745278897064807,5,9.1552734375e-05,5.580421004611127e-05,5,0.17691936163360852,0.04623224017564976,5,0.19695942401885985,0.03255592302714682,5,0.1728594120523425,0.051020585189554504,5,2.344518476163843,1.5106868070658115,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,4.0,7.900198268890381,0.39281108445224033,5,3.318186044692993,0.227101721847712,5,20.0,0.0,5,10.226248931884765,0.5556448206898904,5,6.378999996185303,1.0176077450310417,5,20.000001907348633,0.0,5,0.27628631591796876,0.022868132773188696,5,0.16226955785266908,0.04468288931554573,5,0.18914245814085007,0.03311649675058874,5,0.13809394605702946,0.05502981475847985,5,0.4178785782022847,0.23287919477913446,5
noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,8.0,13.855529403686523,0.1338912407665738,5,20.0,0.0,5,20.0,0.0,5,18.189762115478516,0.16782018583532396,5,20.0,0.0,5,20.000001907348633,0.0,5,0.6552291870117187,0.008729926816283744,5,0.17565437419718483,0.045555623938756125,5,0.19628444135189055,0.03290493707030493,5,0.1517061090277127,0.05630973161729996,5,0.25034301871136416,0.15548206386802924,5
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,0.25,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,0.5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
