dataset,network_type,split,feedback_family,relative_step,field_cosine_mean,field_cosine_std,field_cosine_count,field_scaled_capture_mean,field_scaled_capture_std,field_scaled_capture_count,field_scaled_residual_mean,field_scaled_residual_std,field_scaled_residual_count,field_to_exact_norm_ratio_mean,field_to_exact_norm_ratio_std,field_to_exact_norm_ratio_count,gradient_cosine_mean,gradient_cosine_std,gradient_cosine_count,gradient_scaled_capture_mean,gradient_scaled_capture_std,gradient_scaled_capture_count,gradient_scaled_residual_mean,gradient_scaled_residual_std,gradient_scaled_residual_count,gradient_to_exact_norm_ratio_mean,gradient_to_exact_norm_ratio_std,gradient_to_exact_norm_ratio_count,norm_matched_loss_decrease_mean,norm_matched_loss_decrease_std,norm_matched_loss_decrease_count,norm_matched_fraction_of_exact_mean,norm_matched_fraction_of_exact_std,norm_matched_fraction_of_exact_count,norm_matched_is_descent_mean,norm_matched_is_descent_std,norm_matched_is_descent_count
mnist,dendritic_additive,valid,global_scalar_available,0.0001,0.04949139526354788,0.027529425864193834,5,0.0030556230880611768,0.0023278603272582116,5,0.9984704752430436,0.0011656435290605977,5,1.353141278641894,0.41547088615654015,5,0.0855462314928633,0.03527876341715048,5,0.008313796325935052,0.006516762742592892,5,0.9958301161309693,0.0032755687760248797,5,0.3777775737524333,0.06665704329264738,5,0.004486092925071716,0.0028688300853909193,5,0.14057453508977555,0.10878397672552113,5,1.0,0.0,5
mnist,dendritic_additive,valid,global_scalar_available,0.001,0.04949139526354788,0.027529425864193834,5,0.0030556230880611768,0.0023278603272582116,5,0.9984704752430436,0.0011656435290605977,5,1.353141278641894,0.41547088615654015,5,0.0855462314928633,0.03527876341715048,5,0.008313796325935052,0.006516762742592892,5,0.9958301161309693,0.0032755687760248797,5,0.3777775737524333,0.06665704329264738,5,0.02009076774120331,0.016331351955703892,5,0.20439571977333823,0.0805455454731922,5,1.0,0.0,5
mnist,dendritic_additive,valid,submitted_mw,1e-06,0.04949139526354788,0.027529425864193834,5,0.0030556230880611768,0.0023278603272582116,5,0.9984704752430436,0.0011656435290605977,5,1.353141278641894,0.41547088615654015,5,0.0855462314928633,0.03527876341715048,5,0.008313796325935052,0.006516762742592892,5,0.9958301161309693,0.0032755687760248797,5,0.3777775737524333,0.06665704329264738,5,-1.9621849060058593e-05,0.00018282292219502886,5,-0.0378950133909194,0.32398472804744743,5,0.8,0.4472135954999579,5
mnist,dendritic_additive,valid,submitted_mw,1e-05,0.04949139526354788,0.027529425864193834,5,0.0030556230880611768,0.0023278603272582116,5,0.9984704752430436,0.0011656435290605977,5,1.353141278641894,0.41547088615654015,5,0.0855462314928633,0.03527876341715048,5,0.008313796325935052,0.006516762742592892,5,0.9958301161309693,0.0032755687760248797,5,0.3777775737524333,0.06665704329264738,5,0.0003926008939743042,0.0003777571690475974,5,0.07291254991245613,0.07167678249643261,5,0.8,0.4472135954999579,5
mnist,dendritic_additive,valid,submitted_mw,0.0001,0.04949139526354788,0.027529425864193834,5,0.0030556230880611768,0.0023278603272582116,5,0.9984704752430436,0.0011656435290605977,5,1.353141278641894,0.41547088615654015,5,0.0855462314928633,0.03527876341715048,5,0.008313796325935052,0.006516762742592892,5,0.9958301161309693,0.0032755687760248797,5,0.3777775737524333,0.06665704329264738,5,0.004486092925071716,0.0028688300853909193,5,0.14057453508977555,0.10878397672552113,5,1.0,0.0,5
mnist,dendritic_additive,valid,submitted_mw,0.001,0.04949139526354788,0.027529425864193834,5,0.0030556230880611768,0.0023278603272582116,5,0.9984704752430436,0.0011656435290605977,5,1.353141278641894,0.41547088615654015,5,0.0855462314928633,0.03527876341715048,5,0.008313796325935052,0.006516762742592892,5,0.9958301161309693,0.0032755687760248797,5,0.3777775737524333,0.06665704329264738,5,0.02009076774120331,0.016331351955703892,5,0.20439571977333823,0.0805455454731922,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_available,1e-06,0.3102288573115759,0.09666875233481707,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.4555374043406878,0.07673582275386924,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834581818647783,0.9959604262355981,5,0.0002071171998977661,0.00010042205605032589,5,0.4540219311650896,0.07221448408545103,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_available,1e-05,0.3102288573115759,0.09666875233481707,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.4555374043406878,0.07673582275386924,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834581818647783,0.9959604262355981,5,0.002188950777053833,0.0010018155213703962,5,0.5200709451485266,0.08953856301526918,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_available,0.0001,0.3102288573115759,0.09666875233481707,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.4555374043406878,0.07673582275386924,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834581818647783,0.9959604262355981,5,0.017764705419540405,0.006970630091234731,5,0.8254420531445751,0.2998983343639528,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_available,0.001,0.3102288573115759,0.09666875233481707,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.4555374043406878,0.07673582275386924,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834581818647783,0.9959604262355981,5,0.08641894161701202,0.025979415226873703,5,1.0719073032307942,0.22333714120497997,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_exact_soma,1e-06,0.31022886877962624,0.09666876084433511,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.45553738278377603,0.07673581782204124,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834582607907983,0.9959604846781813,5,0.0002071171998977661,0.00010042205605032589,5,0.4540219311650896,0.07221448408545103,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_exact_soma,1e-05,0.31022886877962624,0.09666876084433511,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.45553738278377603,0.07673581782204124,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834582607907983,0.9959604846781813,5,0.002188947796821594,0.0010018216256220346,5,0.5200694022809613,0.08954060927771196,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_exact_soma,0.0001,0.31022886877962624,0.09666876084433511,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.45553738278377603,0.07673581782204124,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834582607907983,0.9959604846781813,5,0.017764702439308167,0.006970632592280133,5,0.8254419120360689,0.29989845546377125,5,1.0,0.0,5
mnist,dendritic_shunting,test,ancestry_exact_soma,0.001,0.31022886877962624,0.09666876084433511,5,0.10371790646583398,0.06067204273584623,5,0.9462803758247842,0.032317639592625735,5,1.201188081837996,0.49633086439884466,5,0.45553738278377603,0.07673581782204124,5,0.21222501057145582,0.06665362967092438,5,0.8869406221143954,0.03727134073040251,5,2.2834582607907983,0.9959604846781813,5,0.08641893565654754,0.025979419612354275,5,1.071907221273153,0.22333720195535367,5,1.0,0.0,5
mnist,dendritic_shunting,test,exact_transport,1e-06,1.000000002669561,1.513862470428116e-07,5,0.9999999999999755,2.2164178369042715e-14,5,1.4384962201077687e-07,6.956737012904969e-08,5,1.0,0.0,5,1.0000000285618387,6.159658623027154e-08,5,0.9999999999998807,6.478724510455045e-14,5,3.32204985938056e-07,1.0592076120495262e-07,5,1.0000000512192289,1.220989498299878e-07,5,0.00044329166412353515,0.00016463215044307502,5,1.0,0.0,5,1.0,0.0,5
mnist,dendritic_shunting,test,exact_transport,1e-05,1.000000002669561,1.513862470428116e-07,5,0.9999999999999755,2.2164178369042715e-14,5,1.4384962201077687e-07,6.956737012904969e-08,5,1.0,0.0,5,1.0000000285618387,6.159658623027154e-08,5,0.9999999999998807,6.478724510455045e-14,5,3.32204985938056e-07,1.0592076120495262e-07,5,1.0000000512192289,1.220989498299878e-07,5,0.004068934917449951,0.001281568787897119,5,1.0,0.0,5,1.0,0.0,5
mnist,dendritic_shunting,test,exact_transport,0.0001,1.000000002669561,1.513862470428116e-07,5,0.9999999999999755,2.2164178369042715e-14,5,1.4384962201077687e-07,6.956737012904969e-08,5,1.0,0.0,5,1.0000000285618387,6.159658623027154e-08,5,0.9999999999998807,6.478724510455045e-14,5,3.32204985938056e-07,1.0592076120495262e-07,5,1.0000000512192289,1.220989498299878e-07,5,0.022264045476913453,0.006801943762063704,5,1.0,0.0,5,1.0,0.0,5
mnist,dendritic_shunting,test,exact_transport,0.001,1.000000002669561,1.513862470428116e-07,5,0.9999999999999755,2.2164178369042715e-14,5,1.4384962201077687e-07,6.956737012904969e-08,5,1.0,0.0,5,1.0000000285618387,6.159658623027154e-08,5,0.9999999999998807,6.478724510455045e-14,5,3.32204985938056e-07,1.0592076120495262e-07,5,1.0000000512192289,1.220989498299878e-07,5,0.08191135376691819,0.022758979113375873,5,0.9999999394424938,1.3051540015284347e-07,5,1.0,0.0,5
mnist,dendritic_shunting,test,global_scalar_available,1e-06,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,7.601976394653321e-05,3.128093517981204e-05,5,0.1704636310544064,0.03740175651201065,5,1.0,0.0,5
mnist,dendritic_shunting,test,global_scalar_available,1e-05,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,0.0007524996995925904,0.00031358172772804986,5,0.17978663892285535,0.0319659110437127,5,1.0,0.0,5
mnist,dendritic_shunting,test,global_scalar_available,0.0001,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,0.0061788767576217655,0.0023177574045363976,5,0.29407042733178745,0.1354766002184376,5,1.0,0.0,5
mnist,dendritic_shunting,test,global_scalar_available,0.001,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,0.025729367136955263,0.012149979267616318,5,0.3382862359652176,0.19158729669085042,5,1.0,0.0,5
mnist,dendritic_shunting,test,submitted_mw,1e-06,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,7.601976394653321e-05,3.128093517981204e-05,5,0.1704636310544064,0.03740175651201065,5,1.0,0.0,5
mnist,dendritic_shunting,test,submitted_mw,1e-05,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,0.0007524996995925904,0.00031358172772804986,5,0.17978663892285535,0.0319659110437127,5,1.0,0.0,5
mnist,dendritic_shunting,test,submitted_mw,0.0001,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,0.0061788767576217655,0.0023177574045363976,5,0.29407042733178745,0.1354766002184376,5,1.0,0.0,5
mnist,dendritic_shunting,test,submitted_mw,0.001,0.061647668107644125,0.026896251051730893,5,0.0043792151935786675,0.0030024750608940655,5,0.9978070828316576,0.0015042678446102996,5,0.20304422806285016,0.10617947529391766,5,0.17212299846398307,0.036942985796494736,5,0.030718117884510465,0.012706450966710088,5,0.9845042156349011,0.006454795949289218,5,0.3785230308862488,0.17828582523981773,5,0.025729367136955263,0.012149979267616318,5,0.3382862359652176,0.19158729669085042,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_available,1e-06,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528310342711693,0.11144687924163606,5,0.17419078958764392,0.0984293451914002,5,0.9073741767889196,0.05569238849459954,5,2.469380704707241,0.5032240850437539,5,0.0007775247097015381,0.0012723954934979753,5,0.5166216520277861,0.25875488698457744,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_available,1e-05,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528310342711693,0.11144687924163606,5,0.17419078958764392,0.0984293451914002,5,0.9073741767889196,0.05569238849459954,5,2.469380704707241,0.5032240850437539,5,0.0026342689990997313,0.0015399675182032767,5,0.4853709632971318,0.1743122926541528,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_available,0.0001,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528310342711693,0.11144687924163606,5,0.17419078958764392,0.0984293451914002,5,0.9073741767889196,0.05569238849459954,5,2.469380704707241,0.5032240850437539,5,0.021011143922805786,0.0071623514313035605,5,0.6193483066755364,0.1490852600363028,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_available,0.001,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528310342711693,0.11144687924163606,5,0.17419078958764392,0.0984293451914002,5,0.9073741767889196,0.05569238849459954,5,2.469380704707241,0.5032240850437539,5,0.12428289353847503,0.02147222195651182,5,0.9493856520551149,0.13327986376732667,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_exact_soma,1e-06,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528311341142026,0.11144688373851987,5,0.17419080797586742,0.09842938242991846,5,0.907374165525748,0.05569241151836723,5,2.469380644865102,0.5032240552528895,5,0.0007775247097015381,0.0012723954934979753,5,0.5166216520277861,0.25875488698457744,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_exact_soma,1e-05,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528311341142026,0.11144688373851987,5,0.17419080797586742,0.09842938242991846,5,0.907374165525748,0.05569241151836723,5,2.469380644865102,0.5032240552528895,5,0.0026342689990997313,0.0015399675182032767,5,0.4853709632971318,0.1743122926541528,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_exact_soma,0.0001,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528311341142026,0.11144688373851987,5,0.17419080797586742,0.09842938242991846,5,0.907374165525748,0.05569241151836723,5,2.469380644865102,0.5032240552528895,5,0.021011143922805786,0.0071623514313035605,5,0.6193483066755364,0.1490852600363028,5,1.0,0.0,5
mnist,dendritic_shunting,train,ancestry_exact_soma,0.001,0.3013218802522535,0.0892177668632754,5,0.09716275872952877,0.05254920048632591,5,0.9498555006552181,0.027653416278468,5,1.2108146031890938,0.524958876388117,5,0.40528311341142026,0.11144688373851987,5,0.17419080797586742,0.09842938242991846,5,0.907374165525748,0.05569241151836723,5,2.469380644865102,0.5032240552528895,5,0.12428289055824279,0.02147221731662951,5,0.9493856342146497,0.13327987134687644,5,1.0,0.0,5
mnist,dendritic_shunting,train,exact_transport,1e-06,1.000000019767258,7.765634601311367e-08,5,0.9999999999999944,7.581490223184897e-15,5,4.719526034025795e-08,6.463831016989705e-08,5,1.0,0.0,5,0.9999999607268591,8.686904819943842e-08,5,0.9999999999998236,6.906171751194927e-14,5,4.125795570245942e-07,8.77961732957273e-08,5,0.9999999848651839,8.724349760254436e-08,5,0.0010600149631500243,0.0012172452831459074,5,1.0,0.0,5,1.0,0.0,5
mnist,dendritic_shunting,train,exact_transport,1e-05,1.000000019767258,7.765634601311367e-08,5,0.9999999999999944,7.581490223184897e-15,5,4.719526034025795e-08,6.463831016989705e-08,5,1.0,0.0,5,0.9999999607268591,8.686904819943842e-08,5,0.9999999999998236,6.906171751194927e-14,5,4.125795570245942e-07,8.77961732957273e-08,5,0.9999999848651839,8.724349760254436e-08,5,0.00519598126411438,0.001066819157191639,5,1.0,0.0,5,1.0,0.0,5
mnist,dendritic_shunting,train,exact_transport,0.0001,1.000000019767258,7.765634601311367e-08,5,0.9999999999999944,7.581490223184897e-15,5,4.719526034025795e-08,6.463831016989705e-08,5,1.0,0.0,5,0.9999999607268591,8.686904819943842e-08,5,0.9999999999998236,6.906171751194927e-14,5,4.125795570245942e-07,8.77961732957273e-08,5,0.9999999848651839,8.724349760254436e-08,5,0.03360737562179565,0.00551886216880078,5,1.000000044569847,6.168930866124283e-07,5,1.0,0.0,5
mnist,dendritic_shunting,train,exact_transport,0.001,1.000000019767258,7.765634601311367e-08,5,0.9999999999999944,7.581490223184897e-15,5,4.719526034025795e-08,6.463831016989705e-08,5,1.0,0.0,5,0.9999999607268591,8.686904819943842e-08,5,0.9999999999998236,6.906171751194927e-14,5,4.125795570245942e-07,8.77961732957273e-08,5,0.9999999848651839,8.724349760254436e-08,5,0.1337767571210861,0.034144855470388875,5,0.9999999311587289,1.1032045986170527e-07,5,1.0,0.0,5
mnist,dendritic_shunting,train,global_scalar_available,1e-06,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,5.3483247756958005e-05,6.218419930103328e-05,5,0.10868024368657561,0.1510109372263628,5,0.8,0.4472135954999579,5
mnist,dendritic_shunting,train,global_scalar_available,1e-05,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,0.0001939237117767334,0.0008583416917236857,5,0.0427653047278546,0.18487664967142475,5,0.6,0.5477225575051661,5
mnist,dendritic_shunting,train,global_scalar_available,0.0001,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,0.004280358552932739,0.004304739456167619,5,0.135903188935103,0.15272186590616782,5,0.8,0.4472135954999579,5
mnist,dendritic_shunting,train,global_scalar_available,0.001,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,0.02642592191696167,0.02339603674478694,5,0.19488793610266547,0.15708791745776432,5,1.0,0.0,5
mnist,dendritic_shunting,train,submitted_mw,1e-06,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,5.3483247756958005e-05,6.218419930103328e-05,5,0.10868024368657561,0.1510109372263628,5,0.8,0.4472135954999579,5
mnist,dendritic_shunting,train,submitted_mw,1e-05,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,0.0001939237117767334,0.0008583416917236857,5,0.0427653047278546,0.18487664967142475,5,0.6,0.5477225575051661,5
mnist,dendritic_shunting,train,submitted_mw,0.0001,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,0.004280358552932739,0.004304739456167619,5,0.135903188935103,0.15272186590616782,5,0.8,0.4472135954999579,5
mnist,dendritic_shunting,train,submitted_mw,0.001,0.06936502698052127,0.04123927162292689,5,0.006172056030726125,0.005037890390220769,5,0.9969066353829676,0.0025259400934721427,5,0.2267795969233733,0.1106864850789087,5,0.0861800687358534,0.06521763312357133,5,0.010829713755605864,0.010533618165094424,5,0.9945591022015166,0.0053007632124283995,5,0.46648607421163674,0.08416911625950528,5,0.02642592191696167,0.02339603674478694,5,0.19488793610266547,0.15708791745776432,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_available,1e-06,0.311103148112353,0.07634741817976515,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.42202019298331656,0.07046950020128895,5,0.1820737475335962,0.05618936170001534,5,0.9039717616178938,0.030848554744214253,5,2.4256953610080725,0.32025722369270687,5,0.000256037712097168,0.00021972816191135044,5,0.47804697849344774,0.16742954371905147,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_available,1e-05,0.311103148112353,0.07634741817976515,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.42202019298331656,0.07046950020128895,5,0.1820737475335962,0.05618936170001534,5,0.9039717616178938,0.030848554744214253,5,2.4256953610080725,0.32025722369270687,5,0.0017224371433258057,0.0004107649946413061,5,0.4503742621834242,0.06177659585568342,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_available,0.0001,0.311103148112353,0.07634741817976515,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.42202019298331656,0.07046950020128895,5,0.1820737475335962,0.05618936170001534,5,0.9039717616178938,0.030848554744214253,5,2.4256953610080725,0.32025722369270687,5,0.017924314737319945,0.00406249712834441,5,0.6708468016932705,0.08571250315543452,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_available,0.001,0.311103148112353,0.07634741817976515,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.42202019298331656,0.07046950020128895,5,0.1820737475335962,0.05618936170001534,5,0.9039717616178938,0.030848554744214253,5,2.4256953610080725,0.32025722369270687,5,0.0950983703136444,0.022916830890891294,5,0.974938527381157,0.07269414357671762,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_exact_soma,1e-06,0.31110315040855624,0.07634740341350649,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.422020184159837,0.07046950087066838,5,0.18207377066346336,0.05618936926731579,5,0.9039717487138456,0.0308485587947122,5,2.4256953093918794,0.32025726436789187,5,0.00025603175163269043,0.00021973048372110133,5,0.47803103588683155,0.16742673054962384,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_exact_soma,1e-05,0.31110315040855624,0.07634740341350649,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.422020184159837,0.07046950087066838,5,0.18207377066346336,0.05618936926731579,5,0.9039717487138456,0.0308485587947122,5,2.4256953093918794,0.32025726436789187,5,0.0017224431037902832,0.00041077294895768777,5,0.45037564138913966,0.06177798169477359,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_exact_soma,0.0001,0.31110315040855624,0.07634740341350649,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.422020184159837,0.07046950087066838,5,0.18207377066346336,0.05618936926731579,5,0.9039717487138456,0.0308485587947122,5,2.4256953093918794,0.32025726436789187,5,0.017924311757087707,0.004062500612010701,5,0.6708466508758779,0.08571240642821291,5,1.0,0.0,5
mnist,dendritic_shunting,valid,ancestry_exact_soma,0.001,0.31110315040855624,0.07634740341350649,5,0.10144827090435586,0.04365529768019333,5,0.9476975555302543,0.02294211023491406,5,1.204430010795699,0.4880544094340649,5,0.422020184159837,0.07046950087066838,5,0.18207377066346336,0.05618936926731579,5,0.9039717487138456,0.0308485587947122,5,2.4256953093918794,0.32025726436789187,5,0.09509836882352829,0.02291683395854952,5,0.974938505953363,0.07269410046342038,5,1.0,0.0,5
mnist,dendritic_shunting,valid,exact_transport,1e-06,0.9999999928624724,6.845401385148791e-08,5,0.9999999999999926,5.034099381242389e-15,5,7.693285790695782e-08,4.5058786789863694e-08,5,1.0,0.0,5,0.9999999747247525,6.504338734970196e-08,5,0.9999999999998306,5.426986597199655e-14,5,4.077649733822115e-07,6.407062004951051e-08,5,0.9999999476051691,5.480501961305444e-08,5,0.00048128366470336916,0.00021390274039747567,5,1.0,0.0,5,1.0,0.0,5
mnist,dendritic_shunting,valid,exact_transport,1e-05,0.9999999928624724,6.845401385148791e-08,5,0.9999999999999926,5.034099381242389e-15,5,7.693285790695782e-08,4.5058786789863694e-08,5,1.0,0.0,5,0.9999999747247525,6.504338734970196e-08,5,0.9999999999998306,5.426986597199655e-14,5,4.077649733822115e-07,6.407062004951051e-08,5,0.9999999476051691,5.480501961305444e-08,5,0.003808879852294922,0.0007077393383242798,5,1.0,0.0,5,1.0,0.0,5
