seed,signal_retention,noise_retention,method,population_loss_after_one_step,expected_population_loss,projected_bp_predicted_better_than_full
7024,0.5,1,bp_plus_route_projection,0.8614253237,0.75,False
7024,0.5,1,routed_localca,0.9184342106,0.775,False
7024,0.75,0.1,full_stochastic_bp,0.298144758,0.5,True
7024,0.75,0.1,bp_plus_route_projection,0.1757870073,0.175,True
7024,0.75,0.1,routed_localca,0.2442300856,0.2,True
7024,0.75,0.25,full_stochastic_bp,0.5187978033,0.5,True
7024,0.75,0.25,bp_plus_route_projection,0.1925280663,0.25,True
7024,0.75,0.25,routed_localca,0.1883642721,0.275,True
7024,0.75,0.5,full_stochastic_bp,0.3250512777,0.5,True
7024,0.75,0.5,bp_plus_route_projection,0.3391187634,0.375,True
7024,0.75,0.5,routed_localca,0.4583142729,0.4,True
7024,0.75,0.75,full_stochastic_bp,0.2023364173,0.5,False
7024,0.75,0.75,bp_plus_route_projection,0.2796099125,0.5,False
7024,0.75,0.75,routed_localca,0.2977851065,0.525,False
7024,0.75,1,full_stochastic_bp,0.9488081343,0.5,False
7024,0.75,1,bp_plus_route_projection,1.073808134,0.625,False
7024,0.75,1,routed_localca,0.9307626852,0.65,False
7024,0.9,0.1,full_stochastic_bp,0.4982403285,0.5,True
7024,0.9,0.1,bp_plus_route_projection,0.1258222738,0.1,True
7024,0.9,0.1,routed_localca,0.1538897758,0.125,True
7024,0.9,0.25,full_stochastic_bp,0.4954680324,0.5,True
7024,0.9,0.25,bp_plus_route_projection,0.2217486049,0.175,True
7024,0.9,0.25,routed_localca,0.1707017927,0.2,True
7024,0.9,0.5,full_stochastic_bp,0.3004766586,0.5,True
7024,0.9,0.5,bp_plus_route_projection,0.2491103917,0.3,True
7024,0.9,0.5,routed_localca,0.1826754998,0.325,True
7024,0.9,0.75,full_stochastic_bp,0.7156729349,0.5,True
7024,0.9,0.75,bp_plus_route_projection,0.6725797538,0.425,True
7024,0.9,0.75,routed_localca,0.6440862795,0.45,True
7024,0.9,1,full_stochastic_bp,0.8237251183,0.5,False
7024,0.9,1,bp_plus_route_projection,0.8737251183,0.55,False
7024,0.9,1,routed_localca,0.9343350962,0.575,False
7024,1,0.1,full_stochastic_bp,0.43514655,0.5,True
7024,1,0.1,bp_plus_route_projection,0.0811357749,0.05,True
7024,1,0.1,routed_localca,0.07875780825,0.075,True
7024,1,0.25,full_stochastic_bp,0.6372373995,0.5,True
7024,1,0.25,bp_plus_route_projection,0.1399553997,0.125,True
7024,1,0.25,routed_localca,0.2087091189,0.15,True
7024,1,0.5,full_stochastic_bp,0.4656588511,0.5,True
7024,1,0.5,bp_plus_route_projection,0.2492177308,0.25,True
7024,1,0.5,routed_localca,0.346473583,0.275,True
7024,1,0.75,full_stochastic_bp,0.60700547,0.5,True
7024,1,0.75,bp_plus_route_projection,0.5070895754,0.375,True
7024,1,0.75,routed_localca,0.6392419839,0.4,True
7024,1,1,full_stochastic_bp,0.5591278986,0.5,False
7024,1,1,bp_plus_route_projection,0.5591278986,0.5,False
7024,1,1,routed_localca,0.4645457045,0.525,False
7025,0.25,0.1,full_stochastic_bp,0.6038469654,0.5,True
7025,0.25,0.1,bp_plus_route_projection,0.429420012,0.425,True
7025,0.25,0.1,routed_localca,0.4398158289,0.45,True
7025,0.25,0.25,full_stochastic_bp,0.6783801632,0.5,False
7025,0.25,0.25,bp_plus_route_projection,0.4117265362,0.5,False
7025,0.25,0.25,routed_localca,0.4380639885,0.525,False
7025,0.25,0.5,full_stochastic_bp,0.6865623002,0.5,False
7025,0.25,0.5,bp_plus_route_projection,0.6732982383,0.625,False
7025,0.25,0.5,routed_localca,0.7509699997,0.65,False
7025,0.25,0.75,full_stochastic_bp,0.2807758203,0.5,False
7025,0.25,0.75,bp_plus_route_projection,0.5290996826,0.75,False
7025,0.25,0.75,routed_localca,0.5048353853,0.775,False
7025,0.25,1,full_stochastic_bp,0.6432959335,0.5,False
7025,0.25,1,bp_plus_route_projection,1.018295934,0.875,False
7025,0.25,1,routed_localca,0.9938989753,0.9,False
7025,0.5,0.1,full_stochastic_bp,0.2446459886,0.5,True
7025,0.5,0.1,bp_plus_route_projection,0.3042223975,0.3,True
7025,0.5,0.1,routed_localca,0.4012634508,0.325,True
7025,0.5,0.25,full_stochastic_bp,0.2665333081,0.5,True
7025,0.5,0.25,bp_plus_route_projection,0.3200446416,0.375,True
7025,0.5,0.25,routed_localca,0.3992372197,0.4,True
7025,0.5,0.5,full_stochastic_bp,0.6635856249,0.5,False
7025,0.5,0.5,bp_plus_route_projection,0.6508118102,0.5,False
7025,0.5,0.5,routed_localca,0.6941353331,0.525,False
7025,0.5,0.75,full_stochastic_bp,0.6057692273,0.5,False
7025,0.5,0.75,bp_plus_route_projection,0.6714048838,0.625,False
7025,0.5,0.75,routed_localca,0.615464054,0.65,False
7025,0.5,1,full_stochastic_bp,0.6647555927,0.5,False
7025,0.5,1,bp_plus_route_projection,0.9147555927,0.75,False
7025,0.5,1,routed_localca,0.824185593,0.775,False
7025,0.75,0.1,full_stochastic_bp,0.5297036407,0.5,True
7025,0.75,0.1,bp_plus_route_projection,0.1653957135,0.175,True
7025,0.75,0.1,routed_localca,0.1889280171,0.2,True
7025,0.75,0.25,full_stochastic_bp,0.5554612462,0.5,True
7025,0.75,0.25,bp_plus_route_projection,0.351617526,0.25,True
7025,0.75,0.25,routed_localca,0.3687537398,0.275,True
7025,0.75,0.5,full_stochastic_bp,0.5170853777,0.5,True
7025,0.75,0.5,bp_plus_route_projection,0.3239601218,0.375,True
7025,0.75,0.5,routed_localca,0.374631094,0.4,True
7025,0.75,0.75,full_stochastic_bp,0.2287457804,0.5,False
7025,0.75,0.75,bp_plus_route_projection,0.288551922,0.5,False
7025,0.75,0.75,routed_localca,0.2463104111,0.525,False
7025,0.75,1,full_stochastic_bp,0.5471539352,0.5,False
7025,0.75,1,bp_plus_route_projection,0.6721539352,0.625,False
7025,0.75,1,routed_localca,0.6274525101,0.65,False
7025,0.9,0.1,full_stochastic_bp,0.4587530562,0.5,True
7025,0.9,0.1,bp_plus_route_projection,0.07404250675,0.1,True
7025,0.9,0.1,routed_localca,0.1013892672,0.125,True
7025,0.9,0.25,full_stochastic_bp,0.2503765842,0.5,True
7025,0.9,0.25,bp_plus_route_projection,0.1093079048,0.175,True
7025,0.9,0.25,routed_localca,0.1348768883,0.2,True
7025,0.9,0.5,full_stochastic_bp,0.2992409959,0.5,True
7025,0.9,0.5,bp_plus_route_projection,0.1396161637,0.3,True
7025,0.9,0.5,routed_localca,0.19382262,0.325,True
7025,0.9,0.75,full_stochastic_bp,0.6319704855,0.5,True
7025,0.9,0.75,bp_plus_route_projection,0.5023676455,0.425,True
7025,0.9,0.75,routed_localca,0.4752483059,0.45,True
7025,0.9,1,full_stochastic_bp,0.7619232611,0.5,False
7025,0.9,1,bp_plus_route_projection,0.8119232611,0.55,False
7025,0.9,1,routed_localca,0.7985390018,0.575,False
7025,1,0.1,full_stochastic_bp,0.1639838015,0.5,True
7025,1,0.1,bp_plus_route_projection,0.04444139352,0.05,True
7025,1,0.1,routed_localca,0.03833743661,0.075,True
7025,1,0.25,full_stochastic_bp,0.7289226592,0.5,True
7025,1,0.25,bp_plus_route_projection,0.1829722687,0.125,True
7025,1,0.25,routed_localca,0.2566007704,0.15,True
7025,1,0.5,full_stochastic_bp,0.4324210738,0.5,True
7025,1,0.5,bp_plus_route_projection,0.1433537677,0.25,True
7025,1,0.5,routed_localca,0.1526215068,0.275,True
7025,1,0.75,full_stochastic_bp,0.3666588306,0.5,True
7025,1,0.75,bp_plus_route_projection,0.2426229953,0.375,True
7025,1,0.75,routed_localca,0.2745445625,0.4,True
7025,1,1,full_stochastic_bp,0.3500400886,0.5,False
7025,1,1,bp_plus_route_projection,0.3500400886,0.5,False
7025,1,1,routed_localca,0.4096156163,0.525,False
7026,0.25,0.1,full_stochastic_bp,0.4681163236,0.5,True
7026,0.25,0.1,bp_plus_route_projection,0.4135764322,0.425,True
7026,0.25,0.1,routed_localca,0.4337016019,0.45,True
7026,0.25,0.25,full_stochastic_bp,0.6529345391,0.5,False
7026,0.25,0.25,bp_plus_route_projection,0.4389568861,0.5,False
7026,0.25,0.25,routed_localca,0.5085915346,0.525,False
7026,0.25,0.5,full_stochastic_bp,0.4940913009,0.5,False
7026,0.25,0.5,bp_plus_route_projection,0.5387068989,0.625,False
7026,0.25,0.5,routed_localca,0.5947802403,0.65,False
7026,0.25,0.75,full_stochastic_bp,0.232391675,0.5,False
7026,0.25,0.75,bp_plus_route_projection,0.5382513736,0.75,False
7026,0.25,0.75,routed_localca,0.559093677,0.775,False
7026,0.25,1,full_stochastic_bp,0.284435028,0.5,False
7026,0.25,1,bp_plus_route_projection,0.659435028,0.875,False
7026,0.25,1,routed_localca,0.6788255626,0.9,False
7026,0.5,0.1,full_stochastic_bp,0.09662261373,0.5,True
7026,0.5,0.1,bp_plus_route_projection,0.2906859298,0.3,True
7026,0.5,0.1,routed_localca,0.308694046,0.325,True
7026,0.5,0.25,full_stochastic_bp,0.3888378285,0.5,True
7026,0.5,0.25,bp_plus_route_projection,0.3273507834,0.375,True
7026,0.5,0.25,routed_localca,0.3557862907,0.4,True
7026,0.5,0.5,full_stochastic_bp,0.2761380308,0.5,False
7026,0.5,0.5,bp_plus_route_projection,0.4261122155,0.5,False
7026,0.5,0.5,routed_localca,0.4547664967,0.525,False
7026,0.5,0.75,full_stochastic_bp,0.4320679045,0.5,False
7026,0.5,0.75,bp_plus_route_projection,0.4638215936,0.625,False
7026,0.5,0.75,routed_localca,0.5671400849,0.65,False
7026,0.5,1,full_stochastic_bp,0.5367309373,0.5,False
7026,0.5,1,bp_plus_route_projection,0.7867309373,0.75,False
7026,0.5,1,routed_localca,0.7268713922,0.775,False
7026,0.75,0.1,full_stochastic_bp,0.4442978631,0.5,True
7026,0.75,0.1,bp_plus_route_projection,0.1801881204,0.175,True
7026,0.75,0.1,routed_localca,0.1790667956,0.2,True
7026,0.75,0.25,full_stochastic_bp,0.2327663675,0.5,True
7026,0.75,0.25,bp_plus_route_projection,0.301100654,0.25,True
7026,0.75,0.25,routed_localca,0.2831655001,0.275,True
7026,0.75,0.5,full_stochastic_bp,0.3465126825,0.5,True
7026,0.75,0.5,bp_plus_route_projection,0.284796658,0.375,True
7026,0.75,0.5,routed_localca,0.2918640948,0.4,True
7026,0.75,0.75,full_stochastic_bp,0.2332148236,0.5,False
7026,0.75,0.75,bp_plus_route_projection,0.3244056251,0.5,False
7026,0.75,0.75,routed_localca,0.3450757584,0.525,False
7026,0.75,1,full_stochastic_bp,0.2700904474,0.5,False
7026,0.75,1,bp_plus_route_projection,0.3950904474,0.625,False
7026,0.75,1,routed_localca,0.4091104579,0.65,False
7026,0.9,0.1,full_stochastic_bp,0.6943088705,0.5,True
7026,0.9,0.1,bp_plus_route_projection,0.1115594612,0.1,True
7026,0.9,0.1,routed_localca,0.1506237332,0.125,True
7026,0.9,0.25,full_stochastic_bp,0.434994357,0.5,True
7026,0.9,0.25,bp_plus_route_projection,0.1935976154,0.175,True
7026,0.9,0.25,routed_localca,0.2843092593,0.2,True
7026,0.9,0.5,full_stochastic_bp,0.3917534476,0.5,True
7026,0.9,0.5,bp_plus_route_projection,0.3201029219,0.3,True
7026,0.9,0.5,routed_localca,0.3929016844,0.325,True
7026,0.9,0.75,full_stochastic_bp,0.7453880992,0.5,True
7026,0.9,0.75,bp_plus_route_projection,0.6882266578,0.425,True
7026,0.9,0.75,routed_localca,0.7731531827,0.45,True
7026,0.9,1,full_stochastic_bp,0.6685910338,0.5,False
7026,0.9,1,bp_plus_route_projection,0.7185910338,0.55,False
7026,0.9,1,routed_localca,0.7088221718,0.575,False
7026,1,0.1,full_stochastic_bp,0.4964487257,0.5,True
7026,1,0.1,bp_plus_route_projection,0.05687682217,0.05,True
7026,1,0.1,routed_localca,0.1105451786,0.075,True
7026,1,0.25,full_stochastic_bp,0.5511909723,0.5,True
7026,1,0.25,bp_plus_route_projection,0.1182542746,0.125,True
7026,1,0.25,routed_localca,0.1825990932,0.15,True
7026,1,0.5,full_stochastic_bp,0.4117989692,0.5,True
7026,1,0.5,bp_plus_route_projection,0.2674556395,0.25,True
7026,1,0.5,routed_localca,0.3123222274,0.275,True
7026,1,0.75,full_stochastic_bp,0.2315233772,0.5,True
7026,1,0.75,bp_plus_route_projection,0.1788245463,0.375,True
7026,1,0.75,routed_localca,0.2002689009,0.4,True
7026,1,1,full_stochastic_bp,0.2937793952,0.5,False
7026,1,1,bp_plus_route_projection,0.2937793952,0.5,False
7026,1,1,routed_localca,0.3313115115,0.525,False
7027,0.25,0.1,full_stochastic_bp,0.3757850691,0.5,True
7027,0.25,0.1,bp_plus_route_projection,0.4296581044,0.425,True
7027,0.25,0.1,routed_localca,0.4494853583,0.45,True
7027,0.25,0.25,full_stochastic_bp,0.6758431132,0.5,False
7027,0.25,0.25,bp_plus_route_projection,0.6084143656,0.5,False
7027,0.25,0.25,routed_localca,0.6585092551,0.525,False
7027,0.25,0.5,full_stochastic_bp,0.4405195017,0.5,False
7027,0.25,0.5,bp_plus_route_projection,0.5430330587,0.625,False
7027,0.25,0.5,routed_localca,0.516432096,0.65,False
7027,0.25,0.75,full_stochastic_bp,0.909491432,0.5,False
7027,0.25,0.75,bp_plus_route_projection,0.9849849652,0.75,False
7027,0.25,0.75,routed_localca,1.197380223,0.775,False
7027,0.25,1,full_stochastic_bp,0.5002051649,0.5,False
7027,0.25,1,bp_plus_route_projection,0.8752051649,0.875,False
7027,0.25,1,routed_localca,0.9225588152,0.9,False
7027,0.5,0.1,full_stochastic_bp,0.2707045642,0.5,True
7027,0.5,0.1,bp_plus_route_projection,0.2742467864,0.3,True
7027,0.5,0.1,routed_localca,0.2886629435,0.325,True
7027,0.5,0.25,full_stochastic_bp,0.6457412722,0.5,True
7027,0.5,0.25,bp_plus_route_projection,0.4371676436,0.375,True
7027,0.5,0.25,routed_localca,0.5212438536,0.4,True
7027,0.5,0.5,full_stochastic_bp,0.3914597013,0.5,False
7027,0.5,0.5,bp_plus_route_projection,0.4164861038,0.5,False
7027,0.5,0.5,routed_localca,0.464710383,0.525,False
7027,0.5,0.75,full_stochastic_bp,0.3152086796,0.5,False
7027,0.5,0.75,bp_plus_route_projection,0.4602002952,0.625,False
7027,0.5,0.75,routed_localca,0.4784927526,0.65,False
7027,0.5,1,full_stochastic_bp,0.4028700689,0.5,False
7027,0.5,1,bp_plus_route_projection,0.6528700689,0.75,False
7027,0.5,1,routed_localca,0.7253667792,0.775,False
7027,0.75,0.1,full_stochastic_bp,0.4381089768,0.5,True
7027,0.75,0.1,bp_plus_route_projection,0.1538131303,0.175,True
7027,0.75,0.1,routed_localca,0.1818673069,0.2,True
7027,0.75,0.25,full_stochastic_bp,0.2167659881,0.5,True
7027,0.75,0.25,bp_plus_route_projection,0.247448886,0.25,True
7027,0.75,0.25,routed_localca,0.2369699143,0.275,True
7027,0.75,0.5,full_stochastic_bp,0.6344951333,0.5,True
7027,0.75,0.5,bp_plus_route_projection,0.4524839405,0.375,True
7027,0.75,0.5,routed_localca,0.5071247778,0.4,True
7027,0.75,0.75,full_stochastic_bp,0.3367775963,0.5,False
7027,0.75,0.75,bp_plus_route_projection,0.3481669287,0.5,False
7027,0.75,0.75,routed_localca,0.4293618621,0.525,False
7027,0.75,1,full_stochastic_bp,0.3630794194,0.5,False
7027,0.75,1,bp_plus_route_projection,0.4880794194,0.625,False
7027,0.75,1,routed_localca,0.4164142704,0.65,False
7027,0.9,0.1,full_stochastic_bp,0.8140108044,0.5,True
7027,0.9,0.1,bp_plus_route_projection,0.07767320742,0.1,True
7027,0.9,0.1,routed_localca,0.1089069565,0.125,True
7027,0.9,0.25,full_stochastic_bp,0.4441886534,0.5,True
7027,0.9,0.25,bp_plus_route_projection,0.1589660667,0.175,True
7027,0.9,0.25,routed_localca,0.1817452486,0.2,True
7027,0.9,0.5,full_stochastic_bp,0.6753723385,0.5,True
7027,0.9,0.5,bp_plus_route_projection,0.4048375517,0.3,True
7027,0.9,0.5,routed_localca,0.4292879265,0.325,True
7027,0.9,0.75,full_stochastic_bp,0.3987120847,0.5,True
7027,0.9,0.75,bp_plus_route_projection,0.3873169677,0.425,True
7027,0.9,0.75,routed_localca,0.3786866463,0.45,True
7027,0.9,1,full_stochastic_bp,0.4646672755,0.5,False
7027,0.9,1,bp_plus_route_projection,0.5146672755,0.55,False
7027,0.9,1,routed_localca,0.4594533612,0.575,False
7027,1,0.1,full_stochastic_bp,0.6298300724,0.5,True
7027,1,0.1,bp_plus_route_projection,0.02624047943,0.05,True
7027,1,0.1,routed_localca,0.09866723011,0.075,True
7027,1,0.25,full_stochastic_bp,0.1806350099,0.5,True
7027,1,0.25,bp_plus_route_projection,0.1133562044,0.125,True
7027,1,0.25,routed_localca,0.2097236454,0.15,True
7027,1,0.5,full_stochastic_bp,0.999163864,0.5,True
7027,1,0.5,bp_plus_route_projection,0.3292239976,0.25,True
7027,1,0.5,routed_localca,0.3611456638,0.275,True
7027,1,0.75,full_stochastic_bp,0.7282652355,0.5,True
7027,1,0.75,bp_plus_route_projection,0.4985267401,0.375,True
7027,1,0.75,routed_localca,0.4745309098,0.4,True
7027,1,1,full_stochastic_bp,0.4262387964,0.5,False
7027,1,1,bp_plus_route_projection,0.4262387964,0.5,False
7027,1,1,routed_localca,0.602151599,0.525,False
7028,0.25,0.1,full_stochastic_bp,0.5068833489,0.5,True
7028,0.25,0.1,bp_plus_route_projection,0.4410872284,0.425,True
7028,0.25,0.1,routed_localca,0.4354525864,0.45,True
7028,0.25,0.25,full_stochastic_bp,0.3159658242,0.5,False
7028,0.25,0.25,bp_plus_route_projection,0.5243086369,0.5,False
7028,0.25,0.25,routed_localca,0.4902893228,0.525,False
7028,0.25,0.5,full_stochastic_bp,0.4865604221,0.5,False
7028,0.25,0.5,bp_plus_route_projection,0.6892974827,0.625,False
7028,0.25,0.5,routed_localca,0.6796066901,0.65,False
7028,0.25,0.75,full_stochastic_bp,0.3109800598,0.5,False
7028,0.25,0.75,bp_plus_route_projection,0.5814102734,0.75,False
7028,0.25,0.75,routed_localca,0.5262204713,0.775,False
7028,0.25,1,full_stochastic_bp,0.6990635135,0.5,False
7028,0.25,1,bp_plus_route_projection,1.074063514,0.875,False
7028,0.25,1,routed_localca,1.093836835,0.9,False
7028,0.5,0.1,full_stochastic_bp,0.4090034273,0.5,True
7028,0.5,0.1,bp_plus_route_projection,0.2646903274,0.3,True
7028,0.5,0.1,routed_localca,0.2804514526,0.325,True
7028,0.5,0.25,full_stochastic_bp,0.3947054396,0.5,True
7028,0.5,0.25,bp_plus_route_projection,0.3548036401,0.375,True
7028,0.5,0.25,routed_localca,0.3874367661,0.4,True
7028,0.5,0.5,full_stochastic_bp,0.4077053554,0.5,False
7028,0.5,0.5,bp_plus_route_projection,0.5465881438,0.5,False
7028,0.5,0.5,routed_localca,0.6345810131,0.525,False
7028,0.5,0.75,full_stochastic_bp,0.5984325713,0.5,False
7028,0.5,0.75,bp_plus_route_projection,0.7532804513,0.625,False
7028,0.5,0.75,routed_localca,0.7808250463,0.65,False
7028,0.5,1,full_stochastic_bp,0.5331508064,0.5,False
7028,0.5,1,bp_plus_route_projection,0.7831508064,0.75,False
7028,0.5,1,routed_localca,0.720599328,0.775,False
7028,0.75,0.1,full_stochastic_bp,0.8929155223,0.5,True
7028,0.75,0.1,bp_plus_route_projection,0.1622116729,0.175,True
7028,0.75,0.1,routed_localca,0.1763207697,0.2,True
7028,0.75,0.25,full_stochastic_bp,0.6051156036,0.5,True
7028,0.75,0.25,bp_plus_route_projection,0.3589656865,0.25,True
7028,0.75,0.25,routed_localca,0.3695272947,0.275,True
7028,0.75,0.5,full_stochastic_bp,0.4941684313,0.5,True
7028,0.75,0.5,bp_plus_route_projection,0.3082747152,0.375,True
7028,0.75,0.5,routed_localca,0.298049283,0.4,True
7028,0.75,0.75,full_stochastic_bp,0.5293592144,0.5,False
7028,0.75,0.75,bp_plus_route_projection,0.5152872489,0.5,False
7028,0.75,0.75,routed_localca,0.5532313422,0.525,False
7028,0.75,1,full_stochastic_bp,0.8490572641,0.5,False
7028,0.75,1,bp_plus_route_projection,0.9740572641,0.625,False
7028,0.75,1,routed_localca,1.145073764,0.65,False
7028,0.9,0.1,full_stochastic_bp,0.28334469,0.5,True
7028,0.9,0.1,bp_plus_route_projection,0.08311333613,0.1,True
7028,0.9,0.1,routed_localca,0.1605597339,0.125,True
7028,0.9,0.25,full_stochastic_bp,0.6356010453,0.5,True
7028,0.9,0.25,bp_plus_route_projection,0.1763707486,0.175,True
7028,0.9,0.25,routed_localca,0.1789981664,0.2,True
7028,0.9,0.5,full_stochastic_bp,0.4022551983,0.5,True
7028,0.9,0.5,bp_plus_route_projection,0.1293735164,0.3,True
7028,0.9,0.5,routed_localca,0.1536139583,0.325,True
7028,0.9,0.75,full_stochastic_bp,0.6649210108,0.5,True
7028,0.9,0.75,bp_plus_route_projection,0.5994359944,0.425,True
7028,0.9,0.75,routed_localca,0.7647084374,0.45,True
7028,0.9,1,full_stochastic_bp,0.2992318692,0.5,False
7028,0.9,1,bp_plus_route_projection,0.3492318692,0.55,False
7028,0.9,1,routed_localca,0.4519896078,0.575,False
7028,1,0.1,full_stochastic_bp,0.6163930232,0.5,True
7028,1,0.1,bp_plus_route_projection,0.04693131281,0.05,True
7028,1,0.1,routed_localca,0.05337135846,0.075,True
7028,1,0.25,full_stochastic_bp,0.3619564006,0.5,True
7028,1,0.25,bp_plus_route_projection,0.07617444306,0.125,True
7028,1,0.25,routed_localca,0.1042683853,0.15,True
7028,1,0.5,full_stochastic_bp,0.5731913772,0.5,True
7028,1,0.5,bp_plus_route_projection,0.1625833289,0.25,True
7028,1,0.5,routed_localca,0.2021422048,0.275,True
7028,1,0.75,full_stochastic_bp,0.3711154217,0.5,True
7028,1,0.75,bp_plus_route_projection,0.3484551508,0.375,True
7028,1,0.75,routed_localca,0.4597986272,0.4,True
7028,1,1,full_stochastic_bp,0.7328421187,0.5,False
7028,1,1,bp_plus_route_projection,0.7328421187,0.5,False
7028,1,1,routed_localca,0.7173424457,0.525,False
7029,0.25,0.1,full_stochastic_bp,0.6065798014,0.5,True
7029,0.25,0.1,bp_plus_route_projection,0.4143175687,0.425,True
7029,0.25,0.1,routed_localca,0.4553739135,0.45,True
7029,0.25,0.25,full_stochastic_bp,0.5915242496,0.5,False
7029,0.25,0.25,bp_plus_route_projection,0.4864723096,0.5,False
7029,0.25,0.25,routed_localca,0.5565954326,0.525,False
7029,0.25,0.5,full_stochastic_bp,0.5147573715,0.5,False
7029,0.25,0.5,bp_plus_route_projection,0.5464191919,0.625,False
7029,0.25,0.5,routed_localca,0.6025387452,0.65,False
7029,0.25,0.75,full_stochastic_bp,0.2386331361,0.5,False
7029,0.25,0.75,bp_plus_route_projection,0.5216408092,0.75,False
7029,0.25,0.75,routed_localca,0.5029420844,0.775,False
7029,0.25,1,full_stochastic_bp,0.31595007,0.5,False
7029,0.25,1,bp_plus_route_projection,0.69095007,0.875,False
7029,0.25,1,routed_localca,0.7647427565,0.9,False
7029,0.5,0.1,full_stochastic_bp,0.511066111,0.5,True
7029,0.5,0.1,bp_plus_route_projection,0.2879703355,0.3,True
7029,0.5,0.1,routed_localca,0.3021252672,0.325,True
7029,0.5,0.25,full_stochastic_bp,0.7383665058,0.5,True
7029,0.5,0.25,bp_plus_route_projection,0.3444821384,0.375,True
7029,0.5,0.25,routed_localca,0.3148760071,0.4,True
7029,0.5,0.5,full_stochastic_bp,0.6147176741,0.5,False
7029,0.5,0.5,bp_plus_route_projection,0.7636101195,0.5,False
7029,0.5,0.5,routed_localca,0.7714715204,0.525,False
7029,0.5,0.75,full_stochastic_bp,0.6884371674,0.5,False
7029,0.5,0.75,bp_plus_route_projection,0.8495304119,0.625,False
7029,0.5,0.75,routed_localca,0.8656346928,0.65,False
7029,0.5,1,full_stochastic_bp,0.2714448397,0.5,False
7029,0.5,1,bp_plus_route_projection,0.5214448397,0.75,False
7029,0.5,1,routed_localca,0.5883441454,0.775,False
7029,0.75,0.1,full_stochastic_bp,0.5731783144,0.5,True
7029,0.75,0.1,bp_plus_route_projection,0.159736265,0.175,True
7029,0.75,0.1,routed_localca,0.164342087,0.2,True
7029,0.75,0.25,full_stochastic_bp,0.6842741258,0.5,True
7029,0.75,0.25,bp_plus_route_projection,0.2519686883,0.25,True
7029,0.75,0.25,routed_localca,0.2044193318,0.275,True
7029,0.75,0.5,full_stochastic_bp,0.3944217566,0.5,True
7029,0.75,0.5,bp_plus_route_projection,0.2595244689,0.375,True
7029,0.75,0.5,routed_localca,0.253986207,0.4,True
7029,0.75,0.75,full_stochastic_bp,0.4320428787,0.5,False
7029,0.75,0.75,bp_plus_route_projection,0.4159806423,0.5,False
7029,0.75,0.75,routed_localca,0.436308562,0.525,False
7029,0.75,1,full_stochastic_bp,0.7297589361,0.5,False
7029,0.75,1,bp_plus_route_projection,0.8547589361,0.625,False
7029,0.75,1,routed_localca,0.7598206988,0.65,False
7029,0.9,0.1,full_stochastic_bp,0.448624267,0.5,True
7029,0.9,0.1,bp_plus_route_projection,0.09493731874,0.1,True
7029,0.9,0.1,routed_localca,0.09025946578,0.125,True
7029,0.9,0.25,full_stochastic_bp,0.754756053,0.5,True
7029,0.9,0.25,bp_plus_route_projection,0.1242661068,0.175,True
7029,0.9,0.25,routed_localca,0.1483030277,0.2,True
7029,0.9,0.5,full_stochastic_bp,0.6851975645,0.5,True
7029,0.9,0.5,bp_plus_route_projection,0.4188836741,0.3,True
7029,0.9,0.5,routed_localca,0.4166969908,0.325,True
7029,0.9,0.75,full_stochastic_bp,0.5248190006,0.5,True
7029,0.9,0.75,bp_plus_route_projection,0.5386684978,0.425,True
7029,0.9,0.75,routed_localca,0.6172190788,0.45,True
7029,0.9,1,full_stochastic_bp,0.4315655997,0.5,False
7029,0.9,1,bp_plus_route_projection,0.4815655997,0.55,False
7029,0.9,1,routed_localca,0.3953449755,0.575,False
7029,1,0.1,full_stochastic_bp,0.6044249022,0.5,True
7029,1,0.1,bp_plus_route_projection,0.0607902779,0.05,True
7029,1,0.1,routed_localca,0.07432447694,0.075,True
7029,1,0.25,full_stochastic_bp,0.5586294005,0.5,True
7029,1,0.25,bp_plus_route_projection,0.256329279,0.125,True
7029,1,0.25,routed_localca,0.2340662521,0.15,True
7029,1,0.5,full_stochastic_bp,0.251904468,0.5,True
7029,1,0.5,bp_plus_route_projection,0.1378874885,0.25,True
7029,1,0.5,routed_localca,0.09156328552,0.275,True
7029,1,0.75,full_stochastic_bp,0.3271068337,0.5,True
7029,1,0.75,bp_plus_route_projection,0.1547516472,0.375,True
7029,1,0.75,routed_localca,0.1915994731,0.4,True
7029,1,1,full_stochastic_bp,0.5655659216,0.5,False
7029,1,1,bp_plus_route_projection,0.5655659216,0.5,False
7029,1,1,routed_localca,0.5440927323,0.525,False
7030,0.25,0.1,full_stochastic_bp,0.3645758987,0.5,True
7030,0.25,0.1,bp_plus_route_projection,0.4613416396,0.425,True
7030,0.25,0.1,routed_localca,0.4797030731,0.45,True
7030,0.25,0.25,full_stochastic_bp,0.7015611686,0.5,False
7030,0.25,0.25,bp_plus_route_projection,0.4716451148,0.5,False
7030,0.25,0.25,routed_localca,0.4516320363,0.525,False
7030,0.25,0.5,full_stochastic_bp,0.4200392135,0.5,False
7030,0.25,0.5,bp_plus_route_projection,0.6172005162,0.625,False
7030,0.25,0.5,routed_localca,0.5982145609,0.65,False
7030,0.25,0.75,full_stochastic_bp,0.667507558,0.5,False
7030,0.25,0.75,bp_plus_route_projection,0.9356017049,0.75,False
7030,0.25,0.75,routed_localca,0.7962413897,0.775,False
