seed,task_depth,model_depth,method,route_rank,final_population_loss,target_signal_capture,admitted_noise,initial_maximum_guaranteed_decrease
7029,3,2,aligned_tree,4,0.4581210103,0.2988310241,1.69,0.02245036906
7029,3,2,rewired_tree,4,0.7664290426,0.2556490466,3.35359375,0.009054036914
7029,3,3,aligned_tree,8,0.1492927033,1,3.38,0.1141552511
7029,3,3,rewired_tree,8,0.8611120639,0.5247926852,8.9253125,0.01457165592
7029,3,4,aligned_tree,16,0.9374149338,1,24.505,0.01960399922
7029,3,4,rewired_tree,16,0.9374149338,1,24.505,0.01960399922
7029,3,4,full_stochastic_bp,16,0.9374149338,1,24.505,0.01960399922
7029,4,1,aligned_tree,2,0.4615620026,0.1072346575,0.845,0.006038045183
7029,4,1,rewired_tree,2,0.3665695777,0.2986991064,0.845,0.03900551974
7029,4,2,aligned_tree,4,0.2418604297,0.6072048188,1.69,0.0802491987
7029,4,2,rewired_tree,4,0.3712872907,0.3397199266,1.69,0.02842993928
7029,4,3,aligned_tree,8,0.1936982592,0.7541016551,3.38,0.06877785715
7029,4,3,rewired_tree,8,0.2845818208,0.5768606094,3.38,0.04204951798
7029,4,4,aligned_tree,16,0.1807587941,1,6.76,0.06443298969
7029,4,4,rewired_tree,16,0.1807587941,1,6.76,0.06443298969
7029,4,4,full_stochastic_bp,16,0.1807587941,1,6.76,0.06443298969
7030,1,1,aligned_tree,2,0.002290167371,1,0.845,0.27100271
7030,1,1,rewired_tree,2,0.161782664,0.9755771886,9.539257813,0.04525752666
7030,1,2,aligned_tree,4,0.03126847788,1,6.12625,0.07016312928
7030,1,2,rewired_tree,4,1.661097421,0.977205376,27.91140625,0.01652779925
7030,1,3,aligned_tree,8,3.292965117,1,33.16625,0.01463432481
7030,1,3,rewired_tree,8,1.866068665,0.9804617509,63.1109375,0.007499487108
7030,1,4,aligned_tree,16,5.153286651,1,135.41125,0.003665386836
7030,1,4,rewired_tree,16,5.153286651,1,135.41125,0.003665386836
7030,1,4,full_stochastic_bp,16,5.153286651,1,135.41125,0.003665386836
7030,2,1,aligned_tree,2,0.1736895359,0.7629240537,0.845,0.1809952125
7030,2,1,rewired_tree,2,0.5470245585,0.08312880559,4.845546875,0.0007010400731
7030,2,2,aligned_tree,4,0.1222680032,1,1.69,0.1858736059
7030,2,2,rewired_tree,4,0.5911775692,0.1252999041,13.69164063,0.0005681455284
7030,2,3,aligned_tree,8,0.2558565008,1,12.2525,0.03772873043
7030,2,3,rewired_tree,8,1.024587327,0.276371032,30.55203125,0.001238808074
7030,2,4,aligned_tree,16,2.372882681,1,66.3325,0.007425834478
7030,2,4,rewired_tree,16,2.372882681,1,66.3325,0.007425834478
7030,2,4,full_stochastic_bp,16,2.372882681,1,66.3325,0.007425834478
7030,3,1,aligned_tree,2,0.3865341206,0.2590453313,0.845,0.03039027555
7030,3,1,rewired_tree,2,0.4659987346,0.1804891482,1.9540625,0.00763072017
7030,3,2,aligned_tree,4,0.1398662546,0.7677825168,1.69,0.1199231399
7030,3,2,rewired_tree,4,0.5334011956,0.3298827251,5.0171875,0.01017591015
7030,3,3,aligned_tree,8,0.110403714,1,3.38,0.1141552511
7030,3,3,rewired_tree,8,0.4090029533,0.944546723,11.1434375,0.03690311368
7030,3,4,aligned_tree,16,0.7487476542,1,24.505,0.01960399922
7030,3,4,rewired_tree,16,0.7487476542,1,24.505,0.01960399922
7030,3,4,full_stochastic_bp,16,0.7487476542,1,24.505,0.01960399922
7030,4,1,aligned_tree,2,0.1008667074,0.8371294225,0.845,0.2083031367
7030,4,1,rewired_tree,2,0.2453756939,0.5509724128,0.845,0.1087308735
7030,4,2,aligned_tree,4,0.1168249245,0.840012092,1.69,0.1394499886
7030,4,2,rewired_tree,4,0.2454334604,0.560799011,1.69,0.06986308622
7030,4,3,aligned_tree,8,0.1125779005,0.8972772475,3.38,0.09411436438
7030,4,3,rewired_tree,8,0.2326378325,0.6380819446,3.38,0.05066454263
7030,4,4,aligned_tree,16,0.1407160093,1,6.76,0.06443298969
7030,4,4,rewired_tree,16,0.1407160093,1,6.76,0.06443298969
7030,4,4,full_stochastic_bp,16,0.1407160093,1,6.76,0.06443298969
7031,1,1,aligned_tree,2,0.005761156316,1,0.845,0.27100271
7031,1,1,rewired_tree,2,0.8292078283,0.1675493994,9.539257813,0.001446036818
7031,1,2,aligned_tree,4,0.04057363751,1,6.12625,0.07016312928
7031,1,2,rewired_tree,4,1.066402436,0.2230461061,28.90164063,0.0008540789793
7031,1,3,aligned_tree,8,0.3430664072,1,33.16625,0.01463432481
7031,1,3,rewired_tree,8,1.383675503,0.3340395195,63.1109375,0.0008793635511
7031,1,4,aligned_tree,16,2.178632832,1,135.41125,0.003665386836
7031,1,4,rewired_tree,16,2.178632832,1,135.41125,0.003665386836
7031,1,4,full_stochastic_bp,16,2.178632832,1,135.41125,0.003665386836
7031,2,1,aligned_tree,2,0.3002709757,0.5787717703,0.845,0.1176370993
7031,2,1,rewired_tree,2,0.4768250123,0.475666239,4.845546875,0.02126003658
7031,2,2,aligned_tree,4,0.1253000331,1,1.69,0.1858736059
7031,2,2,rewired_tree,4,0.4638878884,0.577089109,14.44421875,0.01108531437
7031,2,3,aligned_tree,8,0.1810463437,1,12.2525,0.03772873043
7031,2,3,rewired_tree,8,1.168687974,0.663844669,30.55203125,0.007058743853
7031,2,4,aligned_tree,16,1.739285724,1,66.3325,0.007425834478
7031,2,4,rewired_tree,16,1.739285724,1,66.3325,0.007425834478
7031,2,4,full_stochastic_bp,16,1.739285724,1,66.3325,0.007425834478
7031,3,1,aligned_tree,2,0.334640278,0.3516177484,0.845,0.05166020692
7031,3,1,rewired_tree,2,0.4686203045,0.07708050709,1.9540625,0.001462576626
7031,3,2,aligned_tree,4,0.1091300314,0.8310818914,1.69,0.1369842671
7031,3,2,rewired_tree,4,0.5940228938,0.1260833349,5.57171875,0.001395012243
7031,3,3,aligned_tree,8,0.07550087476,1,3.38,0.1141552511
7031,3,3,rewired_tree,8,0.5103246598,0.4145760182,11.1434375,0.007435242855
7031,3,4,aligned_tree,16,0.4327261419,1,24.505,0.01960399922
7031,3,4,rewired_tree,16,0.4327261419,1,24.505,0.01960399922
7031,3,4,full_stochastic_bp,16,0.4327261419,1,24.505,0.01960399922
7031,4,1,aligned_tree,2,0.495381366,0.0540433153,0.845,0.001624326592
7031,4,1,rewired_tree,2,0.4887821314,0.05731849428,0.845,0.001820537763
7031,4,2,aligned_tree,4,0.117571293,0.8700201151,1.69,0.1478377057
7031,4,2,rewired_tree,4,0.4830983134,0.09316024015,1.69,0.002433553123
7031,4,3,aligned_tree,8,0.1002374574,0.9392520289,3.38,0.1021235121
7031,4,3,rewired_tree,8,0.364738421,0.5392418641,3.38,0.03709668835
7031,4,4,aligned_tree,16,0.195199781,1,6.76,0.06443298969
7031,4,4,rewired_tree,16,0.195199781,1,6.76,0.06443298969
7031,4,4,full_stochastic_bp,16,0.195199781,1,6.76,0.06443298969
7032,1,1,aligned_tree,2,0.02428285666,1,0.845,0.27100271
7032,1,1,rewired_tree,2,1.310953953,0.831565937,8.509414063,0.03701441967
7032,1,2,aligned_tree,4,0.5930438735,1,6.12625,0.07016312928
7032,1,2,rewired_tree,4,1.629539501,0.8427948746,23.87125,0.01437043601
7032,1,3,aligned_tree,8,1.314237859,1,33.16625,0.01463432481
7032,1,3,rewired_tree,8,1.741850858,0.9101684998,58.51625,0.006970020396
7032,1,4,aligned_tree,16,4.531990287,1,135.41125,0.003665386836
7032,1,4,rewired_tree,16,4.531990287,1,135.41125,0.003665386836
7032,1,4,full_stochastic_bp,16,4.531990287,1,135.41125,0.003665386836
7032,2,1,aligned_tree,2,0.05189330659,0.8981513297,0.845,0.2313843317
7032,2,1,rewired_tree,2,0.3381067522,0.36525794,4.291015625,0.01432619463
7032,2,2,aligned_tree,4,0.04239990986,1,1.69,0.1858736059
7032,2,2,rewired_tree,4,0.3908791158,0.4028305338,11.07742188,0.007067459545
7032,2,3,aligned_tree,8,0.2694698264,1,12.2525,0.03772873043
7032,2,3,rewired_tree,8,1.978781378,0.5711653625,27.9378125,0.005721528722
7032,2,4,aligned_tree,16,2.667165288,1,66.3325,0.007425834478
7032,2,4,rewired_tree,16,2.667165288,1,66.3325,0.007425834478
7032,2,4,full_stochastic_bp,16,2.667165288,1,66.3325,0.007425834478
7032,3,1,aligned_tree,2,0.2770024293,0.4677934831,0.845,0.08334545594
7032,3,1,rewired_tree,2,0.2866657954,0.4344956235,1.9540625,0.03951891414
7032,3,2,aligned_tree,4,0.1267637619,0.7976425502,1.69,0.1278788301
7032,3,2,rewired_tree,4,0.2368780238,0.5688558931,3.908125,0.03614009472
7032,3,3,aligned_tree,8,0.06848254073,1,3.38,0.1141552511
7032,3,3,rewired_tree,8,0.2120220011,0.6619443432,10.034375,0.02048229393
7032,3,4,aligned_tree,16,0.5426447716,1,24.505,0.01960399922
7032,3,4,rewired_tree,16,0.5426447716,1,24.505,0.01960399922
7032,3,4,full_stochastic_bp,16,0.5426447716,1,24.505,0.01960399922
7032,4,1,aligned_tree,2,0.5357079996,0.03073336451,0.845,0.0005392849765
7032,4,1,rewired_tree,2,0.501989996,0.008160755942,0.845,3.903012245e-05
7032,4,2,aligned_tree,4,0.3977350094,0.3142358583,1.69,0.02463387086
7032,4,2,rewired_tree,4,0.552969301,0.05096179227,1.69,0.0007458820415
7032,4,3,aligned_tree,8,0.4516383921,0.5174538163,3.38,0.03435043295
7032,4,3,rewired_tree,8,0.4288722973,0.3976945301,3.38,0.02093352678
7032,4,4,aligned_tree,16,0.2572287138,1,6.76,0.06443298969
7032,4,4,rewired_tree,16,0.2572287138,1,6.76,0.06443298969
7032,4,4,full_stochastic_bp,16,0.2572287138,1,6.76,0.06443298969
7033,1,1,aligned_tree,2,0.03352705495,1,0.845,0.27100271
7033,1,1,rewired_tree,2,0.2391618508,0.6938222061,8.093515625,0.02739107469
7033,1,2,aligned_tree,4,0.03873785586,1,6.12625,0.07016312928
7033,1,2,rewired_tree,4,0.3075638948,0.6938222061,26.089375,0.008986777231
7033,1,3,aligned_tree,8,0.498565568,1,33.16625,0.01463432481
7033,1,3,rewired_tree,8,0.6159230411,0.7958814707,60.49671875,0.00516724134
7033,1,4,aligned_tree,16,1.986179626,1,135.41125,0.003665386836
7033,1,4,rewired_tree,16,1.986179626,1,135.41125,0.003665386836
7033,1,4,full_stochastic_bp,16,1.986179626,1,135.41125,0.003665386836
7033,2,1,aligned_tree,2,0.1500615375,0.8448770556,0.845,0.211203897
7033,2,1,rewired_tree,2,0.4570085798,0.3285683685,4.291015625,0.01168472885
7033,2,2,aligned_tree,4,0.08617275927,1,1.69,0.1858736059
7033,2,2,rewired_tree,4,0.6079850088,0.377014727,12.85984375,0.005369102669
7033,2,3,aligned_tree,8,0.1770153783,1,12.2525,0.03772873043
7033,2,3,rewired_tree,8,0.8051229143,0.7134048681,29.44296875,0.008438456696
7033,2,4,aligned_tree,16,1.51923901,1,66.3325,0.007425834478
7033,2,4,rewired_tree,16,1.51923901,1,66.3325,0.007425834478
7033,2,4,full_stochastic_bp,16,1.51923901,1,66.3325,0.007425834478
7033,3,1,aligned_tree,2,0.3883583251,0.2361925289,0.845,0.02579878662
7033,3,1,rewired_tree,2,0.4550310465,0.1867476628,1.9540625,0.008145208331
7033,3,2,aligned_tree,4,0.3337773526,0.4014465418,1.69,0.03852819632
7033,3,2,rewired_tree,4,0.3724396841,0.3949609076,5.0171875,0.01441147829
7033,3,3,aligned_tree,8,0.1135093109,1,3.38,0.1141552511
7033,3,3,rewired_tree,8,0.5363986818,0.4763134561,11.1434375,0.009762451422
7033,3,4,aligned_tree,16,0.8248665873,1,24.505,0.01960399922
7033,3,4,rewired_tree,16,0.8248665873,1,24.505,0.01960399922
7033,3,4,full_stochastic_bp,16,0.8248665873,1,24.505,0.01960399922
7033,4,1,aligned_tree,2,0.2853549413,0.4447337518,0.845,0.076677884
7033,4,1,rewired_tree,2,0.2987371435,0.4177947414,0.845,0.0691135464
7033,4,2,aligned_tree,4,0.164899975,0.700081257,1.69,0.1025307748
7033,4,2,rewired_tree,4,0.1860563256,0.6791898951,1.69,0.09735372302
7033,4,3,aligned_tree,8,0.1232662257,0.8441202717,3.38,0.08434170753
7033,4,3,rewired_tree,8,0.1641133552,0.7846792061,3.38,0.0739218348
7033,4,4,aligned_tree,16,0.2158885326,1,6.76,0.06443298969
7033,4,4,rewired_tree,16,0.2158885326,1,6.76,0.06443298969
7033,4,4,full_stochastic_bp,16,0.2158885326,1,6.76,0.06443298969
7034,1,1,aligned_tree,2,0.06841151423,1,0.845,0.27100271
7034,1,1,rewired_tree,2,0.1349597039,0.9267003602,8.509414062,0.04550461764
7034,1,2,aligned_tree,4,0.1400683404,1,6.12625,0.07016312928
7034,1,2,rewired_tree,4,0.2728845903,0.9315870028,27.39648438,0.01531792144
7034,1,3,aligned_tree,8,3.406743745,1,33.16625,0.01463432481
7034,1,3,rewired_tree,8,1.160321413,0.9609068588,65.56671875,0.006939538145
7034,1,4,aligned_tree,16,4.166874405,1,135.41125,0.003665386836
7034,1,4,rewired_tree,16,4.166874405,1,135.41125,0.003665386836
7034,1,4,full_stochastic_bp,16,4.166874405,1,135.41125,0.003665386836
7034,2,1,aligned_tree,2,0.07508057279,0.8889939666,0.845,0.2278872614
7034,2,1,rewired_tree,2,0.2356389865,0.5785462873,4.291015625,0.03436816418
7034,2,2,aligned_tree,4,0.02112116616,1,1.69,0.1858736059
7034,2,2,rewired_tree,4,0.3179420905,0.5928836328,13.414375,0.01254745883
7034,2,3,aligned_tree,8,0.4067938043,1,12.2525,0.03772873043
7034,2,3,rewired_tree,8,0.9530005683,0.8156195048,32.61171875,0.009950465867
7034,2,4,aligned_tree,16,2.07364534,1,66.3325,0.007425834478
7034,2,4,rewired_tree,16,2.07364534,1,66.3325,0.007425834478
7034,2,4,full_stochastic_bp,16,2.07364534,1,66.3325,0.007425834478
7034,3,1,aligned_tree,2,0.4654787197,0.1442773415,0.845,0.01052078644
7034,3,1,rewired_tree,2,0.357147941,0.3262926425,1.9540625,0.02334436565
7034,3,2,aligned_tree,4,0.1819382701,0.7113970402,1.69,0.1053731933
7034,3,2,rewired_tree,4,0.4912539658,0.3671024497,5.0171875,0.01251457572
7034,3,3,aligned_tree,8,0.1199042938,1,3.38,0.1141552511
7034,3,3,rewired_tree,8,1.417055016,0.4760576746,12.2525,0.008902458369
7034,3,4,aligned_tree,16,1.229541911,1,24.505,0.01960399922
7034,3,4,rewired_tree,16,1.229541911,1,24.505,0.01960399922
7034,3,4,full_stochastic_bp,16,1.229541911,1,24.505,0.01960399922
7034,4,1,aligned_tree,2,0.3161618414,0.3814612924,0.845,0.05932218101
7034,4,1,rewired_tree,2,0.4059907638,0.2767361673,0.845,0.03413588175
7034,4,2,aligned_tree,4,0.2252711692,0.6008960812,1.69,0.07880673928
7034,4,2,rewired_tree,4,0.353390739,0.4494195756,1.69,0.0472039139
7034,4,3,aligned_tree,8,0.1699982947,0.8104191962,3.38,0.07836677463
7034,4,3,rewired_tree,8,0.2854758525,0.6654721109,3.38,0.0547344189
7034,4,4,aligned_tree,16,0.1342178043,1,6.76,0.06443298969
7034,4,4,rewired_tree,16,0.1342178043,1,6.76,0.06443298969
7034,4,4,full_stochastic_bp,16,0.1342178043,1,6.76,0.06443298969
7035,1,1,aligned_tree,2,0.007842741308,1,0.845,0.27100271
7035,1,1,rewired_tree,2,0.09760327086,0.9504058838,11.18304688,0.03722235385
7035,1,2,aligned_tree,4,0.187503213,1,6.12625,0.07016312928
7035,1,2,rewired_tree,4,0.5935225847,0.9566051483,27.91140625,0.0158496094
7035,1,3,aligned_tree,8,0.6962971212,1,33.16625,0.01463432481
7035,1,3,rewired_tree,8,3.226736193,0.9752029419,66.5965625,0.007037116551
7035,1,4,aligned_tree,16,5.846708808,1,135.41125,0.003665386836
7035,1,4,rewired_tree,16,5.846708808,1,135.41125,0.003665386836
7035,1,4,full_stochastic_bp,16,5.846708808,1,135.41125,0.003665386836
7035,2,1,aligned_tree,2,0.08726474301,0.8343540527,0.845,0.2072662058
7035,2,1,rewired_tree,2,1.00319513,0.1345871618,5.875390625,0.001506969307
7035,2,2,aligned_tree,4,0.03956669224,1,1.69,0.1858736059
7035,2,2,rewired_tree,4,1.018398945,0.2041165274,13.69164063,0.001499146692
7035,2,3,aligned_tree,8,0.1030392259,1,12.2525,0.03772873043
7035,2,3,rewired_tree,8,1.773819687,0.5180864204,33.16625,0.003984248579
7035,2,4,aligned_tree,16,3.745369814,1,66.3325,0.007425834478
7035,2,4,rewired_tree,16,3.745369814,1,66.3325,0.007425834478
7035,2,4,full_stochastic_bp,16,3.745369814,1,66.3325,0.007425834478
7035,3,1,aligned_tree,2,0.3988581422,0.4449580863,0.845,0.07674191149
7035,3,1,rewired_tree,2,0.6123115009,0.01369966852,2.50859375,3.720441805e-05
7035,3,2,aligned_tree,4,0.2806007856,0.7462679791,1.69,0.114296929
7035,3,2,rewired_tree,4,0.5628628889,0.1470555173,5.0171875,0.002093755571
7035,3,3,aligned_tree,8,0.2392847626,1,3.38,0.1141552511
7035,3,3,rewired_tree,8,0.5391405469,0.2271797222,12.2525,0.002067786487
7035,3,4,aligned_tree,16,0.4420475249,1,24.505,0.01960399922
7035,3,4,rewired_tree,16,0.4420475249,1,24.505,0.01960399922
7035,3,4,full_stochastic_bp,16,0.4420475249,1,24.505,0.01960399922
7035,4,1,aligned_tree,2,0.3944816717,0.2763852256,0.845,0.03406001399
7035,4,1,rewired_tree,2,0.4047225866,0.2795858466,0.845,0.03475423679
7035,4,2,aligned_tree,4,0.3261948132,0.4476013744,1.69,0.04686257053
7035,4,2,rewired_tree,4,0.3864470574,0.3306696333,1.69,0.02705598298
7035,4,3,aligned_tree,8,0.3278651817,0.505700926,3.38,0.03290698788
7035,4,3,rewired_tree,8,0.4090498292,0.4648347538,3.38,0.02809891219
7035,4,4,aligned_tree,16,0.220301949,1,6.76,0.06443298969
7035,4,4,rewired_tree,16,0.220301949,1,6.76,0.06443298969
7035,4,4,full_stochastic_bp,16,0.220301949,1,6.76,0.06443298969
7036,1,1,aligned_tree,2,0.002998037118,1,0.845,0.27100271
7036,1,1,rewired_tree,2,0.795154163,0.2687635564,8.093515625,0.0043190288
7036,1,2,aligned_tree,4,0.1604442984,1,6.12625,0.07016312928
7036,1,2,rewired_tree,4,2.308961027,0.2687635564,27.59453125,0.00129621873
7036,1,3,aligned_tree,8,0.4918829306,1,33.16625,0.01463432481
7036,1,3,rewired_tree,8,4.187300331,0.5125090376,65.56671875,0.001987504412
7036,1,4,aligned_tree,16,8.326900373,1,135.41125,0.003665386836
7036,1,4,rewired_tree,16,8.326900373,1,135.41125,0.003665386836
7036,1,4,full_stochastic_bp,16,8.326900373,1,135.41125,0.003665386836
7036,2,1,aligned_tree,2,0.1394343657,0.7547309586,0.845,0.1780358181
7036,2,1,rewired_tree,2,0.4218290028,0.1889224685,4.291015625,0.003983503605
7036,2,2,aligned_tree,4,0.0189523913,1,1.69,0.1858736059
7036,2,2,rewired_tree,4,0.4326169006,0.2347900119,13.8896875,0.001951447395
7036,2,3,aligned_tree,8,0.1870899498,1,12.2525,0.03772873043
7036,2,3,rewired_tree,8,0.6874583049,0.4191956639,32.61171875,0.002660008173
7036,2,4,aligned_tree,16,1.152526637,1,66.3325,0.007425834478
7036,2,4,rewired_tree,16,1.152526637,1,66.3325,0.007425834478
7036,2,4,full_stochastic_bp,16,1.152526637,1,66.3325,0.007425834478
7036,3,1,aligned_tree,2,0.3581712139,0.5376725246,0.845,0.1045409302
7036,3,1,rewired_tree,2,0.5462473825,0.4471067808,1.9540625,0.04162648487
7036,3,2,aligned_tree,4,0.19523865,0.8727184893,1.69,0.1485995369
7036,3,2,rewired_tree,4,0.5275296256,0.5225202843,5.57171875,0.02240045443
7036,3,3,aligned_tree,8,0.2262220745,1,3.38,0.1141552511
7036,3,3,rewired_tree,8,0.879248724,0.6783628395,12.2525,0.01779371368
7036,3,4,aligned_tree,16,1.168550664,1,24.505,0.01960399922
7036,3,4,rewired_tree,16,1.168550664,1,24.505,0.01960399922
7036,3,4,full_stochastic_bp,16,1.168550664,1,24.505,0.01960399922
7036,4,1,aligned_tree,2,0.3923307729,0.3281821823,0.845,0.04590231015
7036,4,1,rewired_tree,2,0.3925547176,0.3122353181,0.845,0.04212232912
7036,4,2,aligned_tree,4,0.3160849553,0.5508047887,1.69,0.06769574859
7036,4,2,rewired_tree,4,0.3604207205,0.3925670195,1.69,0.03699973718
7036,4,3,aligned_tree,8,0.2224527321,0.7895667607,3.38,0.07475784721
7036,4,3,rewired_tree,8,0.3360949679,0.4912632681,3.38,0.03117065178
7036,4,4,aligned_tree,16,0.3078902821,1,6.76,0.06443298969
7036,4,4,rewired_tree,16,0.3078902821,1,6.76,0.06443298969
7036,4,4,full_stochastic_bp,16,0.3078902821,1,6.76,0.06443298969
7037,1,1,aligned_tree,2,0.06736927372,1,0.845,0.27100271
7037,1,1,rewired_tree,2,0.609301604,0.08050034866,8.509414062,0.0003772043482
7037,1,2,aligned_tree,4,0.06782785743,1,6.12625,0.07016312928
7037,1,2,rewired_tree,4,0.897088333,0.1418003254,26.36664063,0.0003792628228
7037,1,3,aligned_tree,8,0.5843935206,1,33.16625,0.01463432481
7037,1,3,rewired_tree,8,1.032390806,0.509600186,61.5265625,0.002093072317
7037,1,4,aligned_tree,16,2.234033179,1,135.41125,0.003665386836
7037,1,4,rewired_tree,16,2.234033179,1,135.41125,0.003665386836
7037,1,4,full_stochastic_bp,16,2.234033179,1,135.41125,0.003665386836
7037,2,1,aligned_tree,2,0.1686750367,0.6707407096,0.845,0.148407012
7037,2,1,rewired_tree,2,0.8219946969,0.459932479,4.291015625,0.02226270216
7037,2,2,aligned_tree,4,0.03134160726,1,1.69,0.1858736059
7037,2,2,rewired_tree,4,0.8501073882,0.4818425196,12.85984375,0.008701007092
7037,2,3,aligned_tree,8,0.07243925004,1,12.2525,0.03772873043
7037,2,3,rewired_tree,8,1.263549204,0.7405383218,29.9975,0.008920494539
7037,2,4,aligned_tree,16,2.11630472,1,66.3325,0.007425834478
7037,2,4,rewired_tree,16,2.11630472,1,66.3325,0.007425834478
7037,2,4,full_stochastic_bp,16,2.11630472,1,66.3325,0.007425834478
7037,3,1,aligned_tree,2,0.333179854,0.3469593255,0.845,0.05049701402
7037,3,1,rewired_tree,2,0.5119839091,0.1886537742,1.9540625,0.00830493681
7037,3,2,aligned_tree,4,0.2105058499,0.6361507259,1.69,0.08698657003
7037,3,2,rewired_tree,4,0.4878689532,0.2591672047,5.0171875,0.00636496632
7037,3,3,aligned_tree,8,0.0614710006,1,3.38,0.1141552511
7037,3,3,rewired_tree,8,0.3589987178,0.7808883344,11.1434375,0.02556901745
7037,3,4,aligned_tree,16,0.9089609921,1,24.505,0.01960399922
7037,3,4,rewired_tree,16,0.9089609921,1,24.505,0.01960399922
7037,3,4,full_stochastic_bp,16,0.9089609921,1,24.505,0.01960399922
7037,4,1,aligned_tree,2,0.4224976866,0.1555160538,0.845,0.01208638427
7037,4,1,rewired_tree,2,0.4484890752,0.212588747,0.845,0.02136651675
7037,4,2,aligned_tree,4,0.2515473152,0.534585277,1.69,0.06423251591
7037,4,2,rewired_tree,4,0.4276519484,0.2896723326,1.69,0.02119291635
7037,4,3,aligned_tree,8,0.2573926513,0.765720763,3.38,0.07071487932
7037,4,3,rewired_tree,8,0.3510638041,0.4949712131,3.38,0.03161268669
7037,4,4,aligned_tree,16,0.3046444533,1,6.76,0.06443298969
7037,4,4,rewired_tree,16,0.3046444533,1,6.76,0.06443298969
7037,4,4,full_stochastic_bp,16,0.3046444533,1,6.76,0.06443298969
7038,1,1,aligned_tree,2,0.006262351409,1,0.845,0.27100271
7038,1,1,rewired_tree,2,0.1144798137,0.7968094818,11.04441406,0.0268091109
7038,1,2,aligned_tree,4,0.03331045036,1,6.12625,0.07016312928
7038,1,2,rewired_tree,4,1.181223462,0.8103555163,30.92171875,0.01034719725
7038,1,3,aligned_tree,8,0.8299717114,1,33.16625,0.01463432481
7038,1,3,rewired_tree,8,3.82865427,0.8916317236,64.536875,0.00607538801
7038,1,4,aligned_tree,16,5.841028289,1,135.41125,0.003665386836
7038,1,4,rewired_tree,16,5.841028289,1,135.41125,0.003665386836
7038,1,4,full_stochastic_bp,16,5.841028289,1,135.41125,0.003665386836
7038,2,1,aligned_tree,2,0.2397276373,0.5914855018,0.845,0.121774671
7038,2,1,rewired_tree,2,0.2889558272,0.6008219858,5.875390625,0.02787022912
7038,2,2,aligned_tree,4,0.03726386295,1,1.69,0.1858736059
7038,2,2,rewired_tree,4,1.027128742,0.6306541639,15.75132813,0.01213908877
7038,2,3,aligned_tree,8,1.137870463,1,12.2525,0.03772873043
7038,2,3,rewired_tree,8,1.029321739,0.8944384551,32.0571875,0.0121393122
7038,2,4,aligned_tree,16,3.027184028,1,66.3325,0.007425834478
7038,2,4,rewired_tree,16,3.027184028,1,66.3325,0.007425834478
7038,2,4,full_stochastic_bp,16,3.027184028,1,66.3325,0.007425834478
7038,3,1,aligned_tree,2,0.3413470153,0.3235795966,0.845,0.04479958217
7038,3,1,rewired_tree,2,0.406244593,0.2874554938,2.50859375,0.01477632432
7038,3,2,aligned_tree,4,0.3369616735,0.4784414192,1.69,0.05278127174
7038,3,2,rewired_tree,4,0.2712209621,0.5687464003,6.12625,0.02415777758
7038,3,3,aligned_tree,8,0.1437198508,1,3.38,0.1141552511
7038,3,3,rewired_tree,8,0.4239075474,0.7001994335,12.2525,0.01892575556
7038,3,4,aligned_tree,16,0.7516604993,1,24.505,0.01960399922
7038,3,4,rewired_tree,16,0.7516604993,1,24.505,0.01960399922
7038,3,4,full_stochastic_bp,16,0.7516604993,1,24.505,0.01960399922
7038,4,1,aligned_tree,2,0.4107245374,0.2050743717,0.845,0.02002500921
7038,4,1,rewired_tree,2,0.4661110041,0.08735462908,0.845,0.004092236464
7038,4,2,aligned_tree,4,0.4252681339,0.2214614962,1.69,0.0128292394
7038,4,2,rewired_tree,4,0.4404324388,0.1413083974,1.69,0.005451857048
7038,4,3,aligned_tree,8,0.2072602464,0.8420039982,3.38,0.0839614
7038,4,3,rewired_tree,8,0.5034048626,0.3457139466,3.38,0.01603962819
7038,4,4,aligned_tree,16,0.2869363306,1,6.76,0.06443298969
7038,4,4,rewired_tree,16,0.2869363306,1,6.76,0.06443298969
7038,4,4,full_stochastic_bp,16,0.2869363306,1,6.76,0.06443298969
7039,1,1,aligned_tree,2,0.008034105372,1,0.845,0.27100271
7039,1,1,rewired_tree,2,0.4221405636,0.3723205837,9.539257813,0.00699296376
7039,1,2,aligned_tree,4,0.1868439164,1,6.12625,0.07016312928
7039,1,2,rewired_tree,4,0.9874298944,0.4141658781,27.91140625,0.003027888966
7039,1,3,aligned_tree,8,0.7555519482,1,33.16625,0.01463432481
7039,1,3,rewired_tree,8,1.183868358,0.497856467,63.1109375,0.001948323858
7039,1,4,aligned_tree,16,1.655173607,1,135.41125,0.003665386836
7039,1,4,rewired_tree,16,1.655173607,1,135.41125,0.003665386836
7039,1,4,full_stochastic_bp,16,1.655173607,1,135.41125,0.003665386836
7039,2,1,aligned_tree,2,0.4054013273,0.2647353013,0.845,0.03157725074
7039,2,1,rewired_tree,2,0.6468176951,0.005603385907,4.845546875,3.236132869e-06
7039,2,2,aligned_tree,4,0.04152199298,1,1.69,0.1858736059
7039,2,2,rewired_tree,4,1.128684276,0.02440433066,13.69164063,2.171075397e-05
7039,2,3,aligned_tree,8,0.3308897168,1,12.2525,0.03772873043
7039,2,3,rewired_tree,8,1.906474617,0.4321398768,30.55203125,0.00301355283
7039,2,4,aligned_tree,16,3.087147099,1,66.3325,0.007425834478
