seed,alignment,budget_k,method,spectral_capture,pca_rank_upper_bound,morphology_regret
7010,1,16,random_rank,1,1,-1.110223025e-16
7010,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7011,0,1,ancestry,0.05031348339,0.35,0.2996865166
7011,0,1,random_rank,0.06685144569,0.35,0.2831485543
7011,0,1,dense_pca_upper_bound,0.35,0.35,-2.220446049e-16
7011,0,2,ancestry,0.1015049182,0.5,0.3984950818
7011,0,2,random_rank,0.1882593909,0.5,0.3117406091
7011,0,2,dense_pca_upper_bound,0.5,0.5,-3.330669074e-16
7011,0,4,ancestry,0.2449822294,0.8,0.5550177706
7011,0,4,random_rank,0.2944433248,0.8,0.5055566752
7011,0,4,dense_pca_upper_bound,0.8,0.8,-3.330669074e-16
7011,0,8,ancestry,0.5344779776,1,0.4655220224
7011,0,8,random_rank,0.5733445348,1,0.4266554652
7011,0,8,dense_pca_upper_bound,1,1,-4.440892099e-16
7011,0,16,ancestry,1,1,-1.110223025e-16
7011,0,16,random_rank,1,1,-2.220446049e-16
7011,0,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7011,0.25,1,ancestry,0.07523511255,0.2746687126,0.1994336
7011,0.25,1,random_rank,0.05743651771,0.2746687126,0.2172321949
7011,0.25,1,dense_pca_upper_bound,0.2746687126,0.2746687126,0
7011,0.25,2,ancestry,0.2011286887,0.4341769129,0.2330482242
7011,0.25,2,random_rank,0.169844825,0.4341769129,0.2643320878
7011,0.25,2,dense_pca_upper_bound,0.4341769129,0.4341769129,5.551115123e-17
7011,0.25,4,ancestry,0.3837366721,0.6888779016,0.3051412295
7011,0.25,4,random_rank,0.2608746678,0.6888779016,0.4280032338
7011,0.25,4,dense_pca_upper_bound,0.6888779016,0.6888779016,1.110223025e-16
7011,0.25,8,ancestry,0.6508584832,0.910626403,0.2597679199
7011,0.25,8,random_rank,0.5385423199,0.910626403,0.3720840832
7011,0.25,8,dense_pca_upper_bound,0.910626403,0.910626403,1.110223025e-16
7011,0.25,16,ancestry,1,1,0
7011,0.25,16,random_rank,1,1,0
7011,0.25,16,dense_pca_upper_bound,1,1,0
7011,0.5,1,ancestry,0.1001567417,0.2159641021,0.1158073604
7011,0.5,1,random_rank,0.04802158974,0.2159641021,0.1679425123
7011,0.5,1,dense_pca_upper_bound,0.2159641021,0.2159641021,0
7011,0.5,2,ancestry,0.3007524591,0.4106459483,0.1098934892
7011,0.5,2,random_rank,0.1514302592,0.4106459483,0.2592156892
7011,0.5,2,dense_pca_upper_bound,0.4106459483,0.4106459483,-1.110223025e-16
7011,0.5,4,ancestry,0.5224911147,0.6367950046,0.1143038899
7011,0.5,4,random_rank,0.2273060109,0.6367950046,0.4094889938
7011,0.5,4,dense_pca_upper_bound,0.6367950046,0.6367950046,1.110223025e-16
7011,0.5,8,ancestry,0.7672389888,0.8878954669,0.1206564782
7011,0.5,8,random_rank,0.5037401049,0.8878954669,0.384155362
7011,0.5,8,dense_pca_upper_bound,0.8878954669,0.8878954669,2.220446049e-16
7011,0.5,16,ancestry,1,1,1.110223025e-16
7011,0.5,16,random_rank,1,1,-2.220446049e-16
7011,0.5,16,dense_pca_upper_bound,1,1,0
7011,0.75,1,ancestry,0.1250783708,0.2767746636,0.1516962927
7011,0.75,1,random_rank,0.03860666176,0.2767746636,0.2381680018
7011,0.75,1,dense_pca_upper_bound,0.2767746636,0.2767746636,-5.551115123e-17
7011,0.75,2,ancestry,0.4003762296,0.431023997,0.0306477674
7011,0.75,2,random_rank,0.1330156933,0.431023997,0.2980083036
7011,0.75,2,dense_pca_upper_bound,0.431023997,0.431023997,0
7011,0.75,4,ancestry,0.6612455574,0.6769663734,0.015720816
7011,0.75,4,random_rank,0.1937373539,0.6769663734,0.4832290195
7011,0.75,4,dense_pca_upper_bound,0.6769663734,0.6769663734,0
7011,0.75,8,ancestry,0.8836194944,0.916988359,0.03336886457
7011,0.75,8,random_rank,0.46893789,0.916988359,0.4480504689
7011,0.75,8,dense_pca_upper_bound,0.916988359,0.916988359,0
7011,0.75,16,ancestry,1,1,4.440892099e-16
7011,0.75,16,random_rank,1,1,2.220446049e-16
7011,0.75,16,dense_pca_upper_bound,1,1,4.440892099e-16
7011,1,1,ancestry,0.15,0.35,0.2
7011,1,1,random_rank,0.02919173378,0.35,0.3208082662
7011,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7011,1,2,ancestry,0.5,0.5,-1.110223025e-16
7011,1,2,random_rank,0.1146011275,0.5,0.3853988725
7011,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7011,1,4,ancestry,0.8,0.8,-2.220446049e-16
7011,1,4,random_rank,0.1601686969,0.8,0.6398313031
7011,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7011,1,8,ancestry,1,1,-2.220446049e-16
7011,1,8,random_rank,0.4341356751,1,0.5658643249
7011,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7011,1,16,ancestry,1,1,-1.110223025e-16
7011,1,16,random_rank,1,1,-1.110223025e-16
7011,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7012,0,1,ancestry,0.08437601991,0.35,0.2656239801
7012,0,1,random_rank,0.02475095831,0.35,0.3252490417
7012,0,1,dense_pca_upper_bound,0.35,0.35,0
7012,0,2,ancestry,0.1650879003,0.5,0.3349120997
7012,0,2,random_rank,0.04590042575,0.5,0.4540995742
7012,0,2,dense_pca_upper_bound,0.5,0.5,0
7012,0,4,ancestry,0.3570955899,0.8,0.4429044101
7012,0,4,random_rank,0.3144943751,0.8,0.4855056249
7012,0,4,dense_pca_upper_bound,0.8,0.8,1.110223025e-16
7012,0,8,ancestry,0.4785446247,1,0.5214553753
7012,0,8,random_rank,0.4644889017,1,0.5355110983
7012,0,8,dense_pca_upper_bound,1,1,0
7012,0,16,ancestry,1,1,3.330669074e-16
7012,0,16,random_rank,1,1,-2.220446049e-16
7012,0,16,dense_pca_upper_bound,1,1,0
7012,0.25,1,ancestry,0.1007820149,0.2921664044,0.1913843894
7012,0.25,1,random_rank,0.03708788588,0.2921664044,0.2550785185
7012,0.25,1,dense_pca_upper_bound,0.2921664044,0.2921664044,-2.220446049e-16
7012,0.25,2,ancestry,0.2488159252,0.4401806233,0.1913646981
7012,0.25,2,random_rank,0.050200601,0.4401806233,0.3899800223
7012,0.25,2,dense_pca_upper_bound,0.4401806233,0.4401806233,-2.220446049e-16
7012,0.25,4,ancestry,0.4678216924,0.6782798743,0.2104581818
7012,0.25,4,random_rank,0.283152132,0.6782798743,0.3951277422
7012,0.25,4,dense_pca_upper_bound,0.6782798743,0.6782798743,-3.330669074e-16
7012,0.25,8,ancestry,0.6089084686,0.9251379345,0.3162294659
7012,0.25,8,random_rank,0.4777151148,0.9251379345,0.4474228197
7012,0.25,8,dense_pca_upper_bound,0.9251379345,0.9251379345,-2.220446049e-16
7012,0.25,16,ancestry,1,1,-5.551115123e-16
7012,0.25,16,random_rank,1,1,-6.661338148e-16
7012,0.25,16,dense_pca_upper_bound,1,1,-5.551115123e-16
7012,0.5,1,ancestry,0.11718801,0.2607141915,0.1435261816
7012,0.5,1,random_rank,0.04942481345,0.2607141915,0.2112893781
7012,0.5,1,dense_pca_upper_bound,0.2607141915,0.2607141915,-1.110223025e-16
7012,0.5,2,ancestry,0.3325439501,0.4071643628,0.07462041267
7012,0.5,2,random_rank,0.05450077624,0.4071643628,0.3526635866
7012,0.5,2,dense_pca_upper_bound,0.4071643628,0.4071643628,0
7012,0.5,4,ancestry,0.5785477949,0.6470589441,0.06851114915
7012,0.5,4,random_rank,0.251809889,0.6470589441,0.3952490551
7012,0.5,4,dense_pca_upper_bound,0.6470589441,0.6470589441,-1.110223025e-16
7012,0.5,8,ancestry,0.7392723124,0.898765774,0.1594934616
7012,0.5,8,random_rank,0.490941328,0.898765774,0.407824446
7012,0.5,8,dense_pca_upper_bound,0.898765774,0.898765774,0
7012,0.5,16,ancestry,1,1,0
7012,0.5,16,random_rank,1,1,0
7012,0.5,16,dense_pca_upper_bound,1,1,0
7012,0.75,1,ancestry,0.133594005,0.2885819759,0.1549879709
7012,0.75,1,random_rank,0.06176174101,0.2885819759,0.2268202349
7012,0.75,1,dense_pca_upper_bound,0.2885819759,0.2885819759,1.665334537e-16
7012,0.75,2,ancestry,0.4162719751,0.4369895055,0.02071753043
7012,0.75,2,random_rank,0.05880095149,0.4369895055,0.378188554
7012,0.75,2,dense_pca_upper_bound,0.4369895055,0.4369895055,1.665334537e-16
7012,0.75,4,ancestry,0.6892738975,0.702476197,0.01320229949
7012,0.75,4,random_rank,0.220467646,0.702476197,0.482008551
7012,0.75,4,dense_pca_upper_bound,0.702476197,0.702476197,0
7012,0.75,8,ancestry,0.8696361562,0.902915368,0.03327921178
7012,0.75,8,random_rank,0.5041675411,0.902915368,0.3987478268
7012,0.75,8,dense_pca_upper_bound,0.902915368,0.902915368,1.110223025e-16
7012,0.75,16,ancestry,1,1,-2.220446049e-16
7012,0.75,16,random_rank,1,1,-2.220446049e-16
7012,0.75,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7012,1,1,ancestry,0.15,0.35,0.2
7012,1,1,random_rank,0.07409866858,0.35,0.2759013314
7012,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7012,1,2,ancestry,0.5,0.5,-1.110223025e-16
7012,1,2,random_rank,0.06310112674,0.5,0.4368988733
7012,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7012,1,4,ancestry,0.8,0.8,-2.220446049e-16
7012,1,4,random_rank,0.189125403,0.8,0.610874597
7012,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7012,1,8,ancestry,1,1,-2.220446049e-16
7012,1,8,random_rank,0.5173937543,1,0.4826062457
7012,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7012,1,16,ancestry,1,1,-1.110223025e-16
7012,1,16,random_rank,1,1,-1.110223025e-16
7012,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7013,0,1,ancestry,0.09545372791,0.35,0.2545462721
7013,0,1,random_rank,0.04602030047,0.35,0.3039796995
7013,0,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7013,0,2,ancestry,0.234096161,0.5,0.265903839
7013,0,2,random_rank,0.0709122461,0.5,0.4290877539
7013,0,2,dense_pca_upper_bound,0.5,0.5,0
7013,0,4,ancestry,0.3692613986,0.8,0.4307386014
7013,0,4,random_rank,0.2582936745,0.8,0.5417063255
7013,0,4,dense_pca_upper_bound,0.8,0.8,-1.110223025e-16
7013,0,8,ancestry,0.6524918894,1,0.3475081106
7013,0,8,random_rank,0.5745334022,1,0.4254665978
7013,0,8,dense_pca_upper_bound,1,1,-1.110223025e-16
7013,0,16,ancestry,1,1,1.110223025e-16
7013,0,16,random_rank,1,1,2.220446049e-16
7013,0,16,dense_pca_upper_bound,1,1,0
7013,0.25,1,ancestry,0.1090902959,0.3065348453,0.1974445494
7013,0.25,1,random_rank,0.04639326711,0.3065348453,0.2601415782
7013,0.25,1,dense_pca_upper_bound,0.3065348453,0.3065348453,-5.551115123e-17
7013,0.25,2,ancestry,0.3005721208,0.4596014772,0.1590293564
7013,0.25,2,random_rank,0.06620268604,0.4596014772,0.3933987911
7013,0.25,2,dense_pca_upper_bound,0.4596014772,0.4596014772,-1.110223025e-16
7013,0.25,4,ancestry,0.476946049,0.7036595798,0.2267135309
7013,0.25,4,random_rank,0.2600289735,0.7036595798,0.4436306063
7013,0.25,4,dense_pca_upper_bound,0.7036595798,0.7036595798,-1.110223025e-16
7013,0.25,8,ancestry,0.739368917,0.925961237,0.18659232
7013,0.25,8,random_rank,0.5864488016,0.925961237,0.3395124354
7013,0.25,8,dense_pca_upper_bound,0.925961237,0.925961237,-3.330669074e-16
7013,0.25,16,ancestry,1,1,-1.110223025e-16
7013,0.25,16,random_rank,1,1,0
7013,0.25,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7013,0.5,1,ancestry,0.122726864,0.2854172113,0.1626903473
7013,0.5,1,random_rank,0.04676623374,0.2854172113,0.2386509775
7013,0.5,1,dense_pca_upper_bound,0.2854172113,0.2854172113,1.665334537e-16
7013,0.5,2,ancestry,0.3670480805,0.4451702886,0.07812220808
7013,0.5,2,random_rank,0.06149312598,0.4451702886,0.3836771626
7013,0.5,2,dense_pca_upper_bound,0.4451702886,0.4451702886,1.665334537e-16
7013,0.5,4,ancestry,0.5846306993,0.6601546171,0.07552391783
7013,0.5,4,random_rank,0.2617642726,0.6601546171,0.3983903446
7013,0.5,4,dense_pca_upper_bound,0.6601546171,0.6601546171,0
7013,0.5,8,ancestry,0.8262459447,0.9122168203,0.08597087566
7013,0.5,8,random_rank,0.598364201,0.9122168203,0.3138526193
7013,0.5,8,dense_pca_upper_bound,0.9122168203,0.9122168203,0
7013,0.5,16,ancestry,1,1,0
7013,0.5,16,random_rank,1,1,0
7013,0.5,16,dense_pca_upper_bound,1,1,0
7013,0.75,1,ancestry,0.136363432,0.3040765433,0.1677131114
7013,0.75,1,random_rank,0.04713920038,0.3040765433,0.256937343
7013,0.75,1,dense_pca_upper_bound,0.3040765433,0.3040765433,2.220446049e-16
7013,0.75,2,ancestry,0.4335240403,0.4583343909,0.02481035062
7013,0.75,2,random_rank,0.05678356592,0.4583343909,0.401550825
7013,0.75,2,dense_pca_upper_bound,0.4583343909,0.4583343909,1.665334537e-16
7013,0.75,4,ancestry,0.6923153497,0.7083125753,0.01599722563
7013,0.75,4,random_rank,0.2634995716,0.7083125753,0.4448130037
7013,0.75,4,dense_pca_upper_bound,0.7083125753,0.7083125753,1.110223025e-16
7013,0.75,8,ancestry,0.9131229723,0.9326758529,0.0195528806
7013,0.75,8,random_rank,0.6102796004,0.9326758529,0.3223962526
7013,0.75,8,dense_pca_upper_bound,0.9326758529,0.9326758529,1.110223025e-16
7013,0.75,16,ancestry,1,1,0
7013,0.75,16,random_rank,1,1,0
7013,0.75,16,dense_pca_upper_bound,1,1,0
7013,1,1,ancestry,0.15,0.35,0.2
7013,1,1,random_rank,0.04751216702,0.35,0.302487833
7013,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7013,1,2,ancestry,0.5,0.5,-1.110223025e-16
7013,1,2,random_rank,0.05207400585,0.5,0.4479259941
7013,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7013,1,4,ancestry,0.8,0.8,-2.220446049e-16
7013,1,4,random_rank,0.2652348706,0.8,0.5347651294
7013,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7013,1,8,ancestry,1,1,-2.220446049e-16
7013,1,8,random_rank,0.6221949997,1,0.3778050003
7013,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7013,1,16,ancestry,1,1,-1.110223025e-16
7013,1,16,random_rank,1,1,0
7013,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7014,0,1,ancestry,0.06328788948,0.35,0.2867121105
7014,0,1,random_rank,0.06682074226,0.35,0.2831792577
7014,0,1,dense_pca_upper_bound,0.35,0.35,0
7014,0,2,ancestry,0.09308492758,0.5,0.4069150724
7014,0,2,random_rank,0.2069426501,0.5,0.2930573499
7014,0,2,dense_pca_upper_bound,0.5,0.5,0
7014,0,4,ancestry,0.2460670017,0.8,0.5539329983
7014,0,4,random_rank,0.2452318625,0.8,0.5547681375
7014,0,4,dense_pca_upper_bound,0.8,0.8,1.110223025e-16
7014,0,8,ancestry,0.5158604642,1,0.4841395358
7014,0,8,random_rank,0.4758857573,1,0.5241142427
7014,0,8,dense_pca_upper_bound,1,1,0
7014,0,16,ancestry,1,1,4.440892099e-16
7014,0,16,random_rank,1,1,2.220446049e-16
7014,0,16,dense_pca_upper_bound,1,1,2.220446049e-16
7014,0.25,1,ancestry,0.08496591711,0.2763318236,0.1913659064
7014,0.25,1,random_rank,0.06762477003,0.2763318236,0.2087070535
7014,0.25,1,dense_pca_upper_bound,0.2763318236,0.2763318236,1.665334537e-16
7014,0.25,2,ancestry,0.1948136957,0.4126512628,0.2178375671
7014,0.25,2,random_rank,0.1859415632,0.4126512628,0.2267096996
7014,0.25,2,dense_pca_upper_bound,0.4126512628,0.4126512628,2.220446049e-16
7014,0.25,4,ancestry,0.3845502513,0.6616675802,0.2771173289
7014,0.25,4,random_rank,0.2360444943,0.6616675802,0.4256230859
7014,0.25,4,dense_pca_upper_bound,0.6616675802,0.6616675802,1.110223025e-16
7014,0.25,8,ancestry,0.6368953482,0.9153770959,0.2784817477
7014,0.25,8,random_rank,0.4836950156,0.9153770959,0.4316820803
7014,0.25,8,dense_pca_upper_bound,0.9153770959,0.9153770959,-1.110223025e-16
7014,0.25,16,ancestry,1,1,0
7014,0.25,16,random_rank,1,1,0
7014,0.25,16,dense_pca_upper_bound,1,1,2.220446049e-16
7014,0.5,1,ancestry,0.1066439447,0.2211473167,0.114503372
7014,0.5,1,random_rank,0.0684287978,0.2211473167,0.1527185189
7014,0.5,1,dense_pca_upper_bound,0.2211473167,0.2211473167,-5.551115123e-17
7014,0.5,2,ancestry,0.2965424638,0.3876974619,0.09115499811
7014,0.5,2,random_rank,0.1649404763,0.3876974619,0.2227569856
7014,0.5,2,dense_pca_upper_bound,0.3876974619,0.3876974619,-1.110223025e-16
7014,0.5,4,ancestry,0.5230335008,0.6342159065,0.1111824056
7014,0.5,4,random_rank,0.226857126,0.6342159065,0.4073587804
7014,0.5,4,dense_pca_upper_bound,0.6342159065,0.6342159065,-2.220446049e-16
7014,0.5,8,ancestry,0.7579302321,0.8948027989,0.1368725667
7014,0.5,8,random_rank,0.491504274,0.8948027989,0.4032985249
7014,0.5,8,dense_pca_upper_bound,0.8948027989,0.8948027989,0
7014,0.5,16,ancestry,1,1,-2.220446049e-16
7014,0.5,16,random_rank,1,1,-2.220446049e-16
7014,0.5,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7014,0.75,1,ancestry,0.1283219724,0.2715250542,0.1432030818
7014,0.75,1,random_rank,0.06923282556,0.2715250542,0.2022922286
7014,0.75,1,dense_pca_upper_bound,0.2715250542,0.2715250542,-5.551115123e-17
7014,0.75,2,ancestry,0.3982712319,0.4203977261,0.02212649422
7014,0.75,2,random_rank,0.1439393893,0.4203977261,0.2764583368
7014,0.75,2,dense_pca_upper_bound,0.4203977261,0.4203977261,5.551115123e-17
7014,0.75,4,ancestry,0.6615167504,0.6809202242,0.01940347381
7014,0.75,4,random_rank,0.2176697578,0.6809202242,0.4632504664
7014,0.75,4,dense_pca_upper_bound,0.6809202242,0.6809202242,2.220446049e-16
7014,0.75,8,ancestry,0.8789651161,0.9144582483,0.03549313221
7014,0.75,8,random_rank,0.4993135323,0.9144582483,0.415144716
7014,0.75,8,dense_pca_upper_bound,0.9144582483,0.9144582483,2.220446049e-16
7014,0.75,16,ancestry,1,1,2.220446049e-16
7014,0.75,16,random_rank,1,1,2.220446049e-16
7014,0.75,16,dense_pca_upper_bound,1,1,4.440892099e-16
7014,1,1,ancestry,0.15,0.35,0.2
7014,1,1,random_rank,0.07003685333,0.35,0.2799631467
7014,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7014,1,2,ancestry,0.5,0.5,-1.110223025e-16
7014,1,2,random_rank,0.1229383024,0.5,0.3770616976
7014,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7014,1,4,ancestry,0.8,0.8,-2.220446049e-16
7014,1,4,random_rank,0.2084823896,0.8,0.5915176104
7014,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7014,1,8,ancestry,1,1,-2.220446049e-16
7014,1,8,random_rank,0.5071227906,1,0.4928772094
7014,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7014,1,16,ancestry,1,1,-1.110223025e-16
7014,1,16,random_rank,1,1,-1.110223025e-16
7014,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7015,0,1,ancestry,0.0368917702,0.35,0.3131082298
7015,0,1,random_rank,0.1108946839,0.35,0.2391053161
7015,0,1,dense_pca_upper_bound,0.35,0.35,-2.220446049e-16
7015,0,2,ancestry,0.07041300626,0.5,0.4295869937
7015,0,2,random_rank,0.1576136592,0.5,0.3423863408
7015,0,2,dense_pca_upper_bound,0.5,0.5,-2.220446049e-16
7015,0,4,ancestry,0.14068113,0.8,0.65931887
7015,0,4,random_rank,0.1930306178,0.8,0.6069693822
7015,0,4,dense_pca_upper_bound,0.8,0.8,-4.440892099e-16
7015,0,8,ancestry,0.4071954699,1,0.5928045301
7015,0,8,random_rank,0.5876544998,1,0.4123455002
7015,0,8,dense_pca_upper_bound,1,1,-4.440892099e-16
7015,0,16,ancestry,1,1,-1.110223025e-16
7015,0,16,random_rank,1,1,-4.440892099e-16
7015,0,16,dense_pca_upper_bound,1,1,-4.440892099e-16
7015,0.25,1,ancestry,0.06516882765,0.2685451422,0.2033763146
7015,0.25,1,random_rank,0.1062470066,0.2685451422,0.1622981356
7015,0.25,1,dense_pca_upper_bound,0.2685451422,0.2685451422,5.551115123e-17
7015,0.25,2,ancestry,0.1778097547,0.4155667801,0.2377570254
7015,0.25,2,random_rank,0.1514155472,0.4155667801,0.2641512329
7015,0.25,2,dense_pca_upper_bound,0.4155667801,0.4155667801,0
7015,0.25,4,ancestry,0.3055108475,0.6621921334,0.3566812859
7015,0.25,4,random_rank,0.2004729543,0.6621921334,0.4617191791
7015,0.25,4,dense_pca_upper_bound,0.6621921334,0.6621921334,0
7015,0.25,8,ancestry,0.5553966024,0.8960403163,0.3406437139
7015,0.25,8,random_rank,0.5217105671,0.8960403163,0.3743297491
7015,0.25,8,dense_pca_upper_bound,0.8960403163,0.8960403163,1.110223025e-16
7015,0.25,16,ancestry,1,1,2.220446049e-16
7015,0.25,16,random_rank,1,1,0
7015,0.25,16,dense_pca_upper_bound,1,1,0
7015,0.5,1,ancestry,0.0934458851,0.2036553906,0.1102095055
7015,0.5,1,random_rank,0.1015993293,0.2036553906,0.1020560613
7015,0.5,1,dense_pca_upper_bound,0.2036553906,0.2036553906,2.775557562e-17
7015,0.5,2,ancestry,0.2852065031,0.3856153041,0.100408801
7015,0.5,2,random_rank,0.1452174352,0.3856153041,0.2403978689
7015,0.5,2,dense_pca_upper_bound,0.3856153041,0.3856153041,-1.110223025e-16
7015,0.5,4,ancestry,0.470340565,0.6057244472,0.1353838822
7015,0.5,4,random_rank,0.2079152909,0.6057244472,0.3978091564
7015,0.5,4,dense_pca_upper_bound,0.6057244472,0.6057244472,0
7015,0.5,8,ancestry,0.7035977349,0.8790309706,0.1754332357
7015,0.5,8,random_rank,0.4557666345,0.8790309706,0.4232643362
7015,0.5,8,dense_pca_upper_bound,0.8790309706,0.8790309706,-1.110223025e-16
7015,0.5,16,ancestry,1,1,0
7015,0.5,16,random_rank,1,1,0
7015,0.5,16,dense_pca_upper_bound,1,1,1.110223025e-16
7015,0.75,1,ancestry,0.1217229426,0.2718987669,0.1501758243
7015,0.75,1,random_rank,0.09695165198,0.2718987669,0.1749471149
7015,0.75,1,dense_pca_upper_bound,0.2718987669,0.2718987669,-5.551115123e-17
7015,0.75,2,ancestry,0.3926032516,0.4037310229,0.01112777135
7015,0.75,2,random_rank,0.1390193232,0.4037310229,0.2647116997
7015,0.75,2,dense_pca_upper_bound,0.4037310229,0.4037310229,5.551115123e-17
7015,0.75,4,ancestry,0.6351702825,0.650349325,0.01517904255
7015,0.75,4,random_rank,0.2153576274,0.650349325,0.4349916976
7015,0.75,4,dense_pca_upper_bound,0.650349325,0.650349325,1.110223025e-16
7015,0.75,8,ancestry,0.8517988675,0.9016827056,0.04988383811
7015,0.75,8,random_rank,0.3898227018,0.9016827056,0.5118600038
7015,0.75,8,dense_pca_upper_bound,0.9016827056,0.9016827056,2.220446049e-16
7015,0.75,16,ancestry,1,1,2.220446049e-16
7015,0.75,16,random_rank,1,1,2.220446049e-16
7015,0.75,16,dense_pca_upper_bound,1,1,2.220446049e-16
7015,1,1,ancestry,0.15,0.35,0.2
7015,1,1,random_rank,0.09230397467,0.35,0.2576960253
7015,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7015,1,2,ancestry,0.5,0.5,-1.110223025e-16
7015,1,2,random_rank,0.1328212112,0.5,0.3671787888
7015,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7015,1,4,ancestry,0.8,0.8,-2.220446049e-16
7015,1,4,random_rank,0.222799964,0.8,0.577200036
7015,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7015,1,8,ancestry,1,1,-2.220446049e-16
7015,1,8,random_rank,0.3238787691,1,0.6761212309
7015,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7015,1,16,ancestry,1,1,-1.110223025e-16
7015,1,16,random_rank,1,1,-1.110223025e-16
7015,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7016,0,1,ancestry,0.02746282373,0.35,0.3225371763
7016,0,1,random_rank,0.08698871094,0.35,0.2630112891
7016,0,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7016,0,2,ancestry,0.09163655445,0.5,0.4083634455
7016,0,2,random_rank,0.1062318751,0.5,0.3937681249
7016,0,2,dense_pca_upper_bound,0.5,0.5,0
7016,0,4,ancestry,0.1912642477,0.8,0.6087357523
7016,0,4,random_rank,0.170444676,0.8,0.629555324
7016,0,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7016,0,8,ancestry,0.4280978816,1,0.5719021184
7016,0,8,random_rank,0.4042245269,1,0.5957754731
7016,0,8,dense_pca_upper_bound,1,1,0
7016,0,16,ancestry,1,1,4.440892099e-16
7016,0,16,random_rank,1,1,4.440892099e-16
7016,0,16,dense_pca_upper_bound,1,1,0
7016,0.25,1,ancestry,0.0580971178,0.2764456959,0.2183485781
7016,0.25,1,random_rank,0.07837870925,0.2764456959,0.1980669867
7016,0.25,1,dense_pca_upper_bound,0.2764456959,0.2764456959,-1.665334537e-16
7016,0.25,2,ancestry,0.1937274158,0.4283514063,0.2346239905
7016,0.25,2,random_rank,0.1153626438,0.4283514063,0.3129887625
7016,0.25,2,dense_pca_upper_bound,0.4283514063,0.4283514063,-2.775557562e-16
7016,0.25,4,ancestry,0.3434481858,0.6666595678,0.323211382
7016,0.25,4,random_rank,0.1653923921,0.6666595678,0.5012671756
7016,0.25,4,dense_pca_upper_bound,0.6666595678,0.6666595678,-2.220446049e-16
7016,0.25,8,ancestry,0.5710734112,0.9043537098,0.3332802986
7016,0.25,8,random_rank,0.4336354698,0.9043537098,0.4707182399
7016,0.25,8,dense_pca_upper_bound,0.9043537098,0.9043537098,-2.220446049e-16
7016,0.25,16,ancestry,1,1,0
7016,0.25,16,random_rank,1,1,0
7016,0.25,16,dense_pca_upper_bound,1,1,0
7016,0.5,1,ancestry,0.08873141186,0.2329956465,0.1442642347
7016,0.5,1,random_rank,0.06976870756,0.2329956465,0.163226939
7016,0.5,1,dense_pca_upper_bound,0.2329956465,0.2329956465,5.551115123e-17
7016,0.5,2,ancestry,0.2958182772,0.4015164481,0.1056981709
7016,0.5,2,random_rank,0.1244934124,0.4015164481,0.2770230356
7016,0.5,2,dense_pca_upper_bound,0.4015164481,0.4015164481,0
7016,0.5,4,ancestry,0.4956321239,0.6122835315,0.1166514076
7016,0.5,4,random_rank,0.1603401083,0.6122835315,0.4519434232
7016,0.5,4,dense_pca_upper_bound,0.6122835315,0.6122835315,-1.110223025e-16
7016,0.5,8,ancestry,0.7140489408,0.8775738465,0.1635249057
7016,0.5,8,random_rank,0.4630464127,0.8775738465,0.4145274337
7016,0.5,8,dense_pca_upper_bound,0.8775738465,0.8775738465,-2.220446049e-16
7016,0.5,16,ancestry,1,1,-2.220446049e-16
7016,0.5,16,random_rank,1,1,-2.220446049e-16
