arm,regime,checkpoint,method,rank,n_seed_blocks,n_tasks,mean_regret,ci95_low,ci95_high,mean_test_loss,mean_selected_k,mean_population_regret
feedback_only,fresh_iid,256,gaussian_plugin_sgd,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,maximum_budget,all,20,320,0.04494227291555152,0.04451706861889508,0.045462367672863914,0.14753895228263142,8.0,0.04487415277860544
feedback_only,fresh_iid,256,maximum_budget,1,20,80,0.07323377566537134,0.07241104607480023,0.07415660522518924,0.1482061986882585,8.0,0.07316666388684542
feedback_only,fresh_iid,256,maximum_budget,2,20,80,0.06442827428814005,0.06331931201207767,0.06583239139256537,0.14842981099260802,8.0,0.06426251381906528
feedback_only,fresh_iid,256,maximum_budget,4,20,80,0.042107041708694726,0.041759014806496374,0.04248487898189344,0.14681092079257385,8.0,0.04206743340851103
feedback_only,fresh_iid,256,maximum_budget,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,original_scalar,all,20,320,0.08159653109231675,0.07243895661492492,0.09082438437059548,0.21399434366505035,4.984375,0.08130428069376536
feedback_only,fresh_iid,256,original_scalar,1,20,80,0.04817186450498322,0.04512211255286375,0.05113278659777906,0.14798822309549003,5.45,0.048115319423350164
feedback_only,fresh_iid,256,original_scalar,2,20,80,0.033359209801563504,0.03172187304171073,0.03492387713604451,0.14786074650603148,4.95,0.03319113923629034
feedback_only,fresh_iid,256,original_scalar,4,20,80,0.019800310312932348,0.016681572777189447,0.02199894050796951,0.1464016730782759,5.8,0.019781096970618882
feedback_only,fresh_iid,256,original_scalar,8,20,80,0.2250547397497879,0.18620638523952074,0.26393701209325315,0.41372673198040405,3.7375,0.22412956714480198
feedback_only,fresh_iid,256,pilot16,all,20,320,0.009850814142471685,0.008597366966754736,0.01101618908314105,0.14629828507731607,4.5875,0.009795296006661278
feedback_only,fresh_iid,256,pilot16,1,20,80,0.007266292305762255,0.006183733882396224,0.008722447382543567,0.14579536815113706,1.6,0.007248926821826434
feedback_only,fresh_iid,256,pilot16,2,20,80,0.011396253483749504,0.008274375098375041,0.014669411498765729,0.14624430363678798,2.85,0.011230237634768084
feedback_only,fresh_iid,256,pilot16,4,20,80,0.020740710780374982,0.018444868812113033,0.022061653326248903,0.14644458986425413,5.9,0.020702019570050592
feedback_only,fresh_iid,256,pilot16,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,rank_only,all,20,320,0.008429768847129399,0.008230532926141388,0.00868235103102348,0.145721434866486,4.5,0.008386086897030133
feedback_only,fresh_iid,256,rank_only,1,20,80,0.011612193604451827,0.011420235738100271,0.011853474019367982,0.14536456323644603,2.0,0.011594206379272973
feedback_only,fresh_iid,256,rank_only,2,20,80,0.022075854266504047,0.021366798094912615,0.022919746717594947,0.146077390970972,4.0,0.021909246961941388
feedback_only,fresh_iid,256,rank_only,4,20,80,3.102751756171376e-05,0.0,8.252434392428537e-05,0.14473490660144087,4.0,4.089424690617016e-05
feedback_only,fresh_iid,256,rank_only,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,all,20,320,0.0003538797903045864,0.0002238301765435772,0.0004976320357416188,0.2366184980802834,5.3375,0.00040909282463759254
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,1,20,80,0.0005808893970858174,0.00022956365038982385,0.001067632053966497,0.15164979692617075,1.9,0.0005860614166504675
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,2,20,80,0.0005228127494342939,0.00017866564153004306,0.0009377045354312455,0.17926721942271417,3.9,0.0006344335315326743
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,4,20,80,0.0003118170146982343,9.956084242639964e-05,0.0005646625016951091,0.24702652737350322,7.55,0.00041587635036722837
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,8,20,80,0.0,0.0,0.0,0.3685304485987455,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,all,20,320,0.00022355361936297826,0.00013465461983559035,0.0003385903365042958,0.23562697036290786,5.4125,0.0002242764642418805
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,1,20,80,0.000659215645491242,0.0003080069143316223,0.0011276021651741841,0.15094678142353005,1.95,0.0006607347599316786
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,2,20,80,0.00017305433959108294,2.5114352431444485e-05,0.00038621184569498113,0.17997238769288218,3.8,0.0001900345404131195
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,4,20,80,6.194449236958804e-05,0.0,0.00017151846994882118,0.2430582637364739,7.9,4.6336556622723904e-05
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,8,20,80,0.0,0.0,0.0,0.3685304485987455,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,all,20,320,0.00019167403508153256,0.00010047919081760579,0.00029432865072278523,0.2360195806354879,5.38125,0.00019667412032729637
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,1,20,80,0.00032872549994554686,8.143323181659114e-05,0.0007096371984094607,0.15090816233970178,1.95,0.000319110991666689
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,2,20,80,0.0004256505806329443,0.000150098537442425,0.0007498203791325366,0.18054569883825952,3.775,0.00043211409428671986
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,4,20,80,1.2320059747639167e-05,0.0,3.1224322609463284e-05,0.24409401276524473,7.8,3.54713953557767e-05
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,8,20,80,0.0,0.0,0.0,0.3685304485987455,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,all,20,320,0.00029348541483909733,0.0001818953505880422,0.0004217910586143511,0.23547491923336192,5.43125,0.00028012707199534325
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,1,20,80,0.000659215645491242,0.0003080069143316223,0.0011276021651741841,0.15094678142353005,1.95,0.0006607347599316786
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,2,20,80,0.0003326131491936061,0.00010558341981962773,0.000632346881029025,0.17878191448403466,3.925,0.0003286526792443577
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,4,20,80,0.00018211286467154122,0.0,0.0004516346883449103,0.24364053242713757,7.85,0.00013112084880533662
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,8,20,80,0.0,0.0,0.0,0.3685304485987455,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,all,20,320,0.00023419468563638376,0.00012294361101392864,0.0003548863232087445,0.23625294090545007,5.3625,0.00022453012946769892
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,1,20,80,0.00032872549994554686,8.143323181659114e-05,0.0007096371984094607,0.15090816233970178,1.95,0.000319110991666689
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,2,20,80,0.00031320584421235686,0.0001113934717350433,0.000559406447223547,0.17959788064044618,3.85,0.00030549548644922506
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,4,20,80,0.00029484739838763136,5.3209945002016125e-05,0.0005847363151319647,0.24597527204290692,7.65,0.0002735140397548817
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,8,20,80,0.0,0.0,0.0,0.3685304485987455,8.0,0.0
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,all,20,320,0.0007078024812427374,0.0004558432367497981,0.0010130439045237514,0.1556003669021893,4.19375,0.0006795952490999645
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,1,20,80,0.00036607036886018553,0.00013424202983347013,0.0006496344392206567,0.14606528074597436,1.075,0.0003425341460236934
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,2,20,80,0.00021048779625357645,4.576996724697802e-06,0.00047540074922713607,0.14630474992896517,2.35,0.00020083686193225688
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,4,20,80,0.000497913584246204,0.00021124825465505126,0.0008652044528564543,0.1514581799339911,5.35,0.0004506280711501314
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,8,20,80,0.0017567381756109842,0.0009584936374125948,0.002727154854303241,0.1785732569998266,8.0,0.0017243819172937762
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,all,20,320,5.298007475762455e-05,2.5181049435557276e-05,8.998107759276243e-05,0.1551976291098115,4.1875,4.515659032161336e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,1,20,80,2.9734023100642503e-05,2.518227255733901e-06,6.525040773061831e-05,0.14627868767324925,1.0,3.4038266424383114e-06
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,2,20,80,4.7217766180685654e-05,0.0,0.00011244782438342774,0.14610736459676735,2.35,6.663021265689642e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,4,20,80,5.3716132257653965e-05,2.2981676353607417e-05,8.925328556251304e-05,0.15062714801253047,5.4,4.428333520694449e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,8,20,80,8.125237749151606e-05,0.0,0.00023005279299242749,0.17777731615669892,8.0,6.630898678017423e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,all,20,320,4.8342453813729765e-05,2.1851804891828814e-05,8.54180530545227e-05,0.15520291049202387,4.1875,3.8838369035252995e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,1,20,80,2.9734023100642503e-05,2.518227255733901e-06,6.525040773061831e-05,0.14627868767324925,1.0,3.4038266424383114e-06
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,2,20,80,3.0910251630000135e-05,0.0,8.81537581653026e-05,0.14612517238434158,2.35,4.6524076179753346e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,4,20,80,5.1473163032760354e-05,1.907723359753459e-05,8.909084834679515e-05,0.15063046575380568,5.4,3.91165865386461e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,8,20,80,8.125237749151606e-05,0.0,0.00023005279299242749,0.17777731615669892,8.0,6.630898678017423e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,all,20,320,8.902080773566465e-05,3.4271453607335556e-05,0.00016247269702152336,0.15517179091781091,4.19375,8.372630700033157e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,1,20,80,2.9734023100642503e-05,2.518227255733901e-06,6.525040773061831e-05,0.14627868767324925,1.0,3.4038266424383114e-06
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,2,20,80,7.561684277723955e-05,4.576996724697802e-06,0.00016090740779471215,0.1459223632755744,2.375,0.00012423923911354938
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,4,20,80,5.3716132257653965e-05,2.2981676353607417e-05,8.925328556251304e-05,0.15062714801253047,5.4,4.428333520694449e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,8,20,80,0.00019701623280712256,0.0,0.00048238764196561026,0.17785896470988957,8.0,0.0001629788270383941
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,all,20,320,5.187053855579629e-05,2.606393491141517e-05,8.852293585300416e-05,0.15521434632727577,4.1875,4.1535845591987464e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,1,20,80,4.347096855195241e-05,9.345227644630417e-06,8.636674485840252e-05,0.14632902422091112,1.0,1.3482183565097964e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,2,20,80,3.0910251630000135e-05,0.0,8.81537581653026e-05,0.14612517238434158,2.35,4.6524076179753346e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,4,20,80,5.184855654971655e-05,2.1499794841489517e-05,8.695068901428452e-05,0.15062587254715146,5.4,3.9828135842924324e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,8,20,80,8.125237749151606e-05,0.0,0.00023005279299242749,0.17777731615669892,8.0,6.630898678017423e-05
joint_forward_feedback,fixed_cache,256,development_best,all,20,320,0.04269525727610816,0.04251638007592734,0.04286937009467963,0.14525194155876425,8.0,0.042708123650606514
joint_forward_feedback,fixed_cache,256,development_best,1,20,80,0.07106661970370903,0.07080474274830595,0.0713585834335459,0.14497652255610297,8.0,0.07106866131140649
joint_forward_feedback,fixed_cache,256,development_best,2,20,80,0.06072791068853771,0.060518951069019424,0.06096387452657162,0.14411384744585223,8.0,0.060809541164758826
joint_forward_feedback,fixed_cache,256,development_best,4,20,80,0.038960453560173,0.038501177048514586,0.03942017640300348,0.14455280109776097,8.0,0.038935082913733154
joint_forward_feedback,fixed_cache,256,development_best,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,all,20,320,0.00036253045173677745,0.00019797405676817532,0.0006134216652994498,0.14508317274651011,3.75,0.00036780258694818854
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,1,20,80,0.0,0.0,0.0,0.14390990285239394,1.0,0.0
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,2,20,80,0.0005453610756302879,7.877416897351247e-06,0.0015268830185466078,0.14379698010020908,2.0,0.0005208027177789933
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,4,20,80,0.00023941699632940998,2.2731801010160425e-05,0.000536035458108379,0.14550751669724057,4.0,0.0002337427617370473
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,8,20,80,0.0006653437349874121,0.00045662259067161677,0.0008941650418035439,0.14711829133619697,8.0,0.0007166648682767135
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,all,20,320,8.635596669711123e-06,3.043183642185596e-06,1.5375556046401253e-05,0.14500121014667705,3.75,8.254153468334035e-06
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,1,20,80,0.0,0.0,0.0,0.14390990285239394,1.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,2,20,80,7.877416897351247e-06,0.0,2.3632250692053742e-05,0.14339381417421185,2.0,1.3807401345754255e-05
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,4,20,80,6.198177686195412e-07,0.0,1.8594533058586236e-06,0.14533652842476155,4.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,all,20,320,8.635596669711123e-06,3.043183642185596e-06,1.5375556046401253e-05,0.14500121014667705,3.75,8.254153468334035e-06
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,1,20,80,0.0,0.0,0.0,0.14390990285239394,1.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,2,20,80,7.877416897351247e-06,0.0,2.3632250692053742e-05,0.14339381417421185,2.0,1.3807401345754255e-05
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,4,20,80,6.198177686195412e-07,0.0,1.8594533058586236e-06,0.14533652842476155,4.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,all,20,320,3.438994260293378e-05,6.684628849691751e-06,7.753482514325065e-05,0.14504297062425237,3.75,3.561389536778103e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,1,20,80,0.0,0.0,0.0,0.14390990285239394,1.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,2,20,80,7.877416897351247e-06,0.0,2.3632250692053742e-05,0.14339381417421185,2.0,1.3807401345754255e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,4,20,80,0.00010363720150151018,0.0,0.0002820710478317204,0.1455035703350628,4.0,0.00010943896759778799
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,all,20,320,4.168076344063826e-05,7.704985508153209e-06,8.909604049431819e-05,0.14505040947267228,3.75,4.092169589398041e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,1,20,80,0.0,0.0,0.0,0.14390990285239394,1.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,2,20,80,1.4308899238008738e-05,0.0,3.6495215373368725e-05,0.14338558709949523,2.0,1.2487432186068098e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,4,20,80,0.0001263690025116706,0.0,0.00032753464985204125,0.14554155280345912,4.0,0.00013199013886227166
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fixed_cache,256,maximum_budget,all,20,320,0.04269525727610816,0.04251638007592734,0.04286937009467963,0.14525194155876425,8.0,0.042708123650606514
joint_forward_feedback,fixed_cache,256,maximum_budget,1,20,80,0.07106661970370903,0.07080474274830595,0.0713585834335459,0.14497652255610297,8.0,0.07106866131140649
joint_forward_feedback,fixed_cache,256,maximum_budget,2,20,80,0.06072791068853771,0.060518951069019424,0.06096387452657162,0.14411384744585223,8.0,0.060809541164758826
joint_forward_feedback,fixed_cache,256,maximum_budget,4,20,80,0.038960453560173,0.038501177048514586,0.03942017640300348,0.14455280109776097,8.0,0.038935082913733154
joint_forward_feedback,fixed_cache,256,maximum_budget,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fixed_cache,256,original_scalar,all,20,320,0.10069128822733753,0.09505574270689887,0.10624816455416033,0.22524664152569338,5.503125,0.10057307036828056
joint_forward_feedback,fixed_cache,256,original_scalar,1,20,80,0.058228444967496115,0.05292767190261045,0.06375694554485244,0.1462889680884133,6.225,0.0582676244866424
joint_forward_feedback,fixed_cache,256,original_scalar,2,20,80,0.05188230545046093,0.04569063601092825,0.05787541231712103,0.1451611804067745,6.675,0.051981480365024015
joint_forward_feedback,fixed_cache,256,original_scalar,4,20,80,0.024378196002083123,0.021159611045792403,0.028105182194434912,0.14604426719694152,6.15,0.024464136342908192
joint_forward_feedback,fixed_cache,256,original_scalar,8,20,80,0.26827620648931,0.248066939022599,0.28804447854626775,0.46349215041064423,2.9625,0.2675790402785475
joint_forward_feedback,fixed_cache,256,pilot16,all,20,320,0.019465428664026705,0.017489886729816478,0.021201199356196895,0.1457320295687183,5.36875,0.019529859110698065
joint_forward_feedback,fixed_cache,256,pilot16,1,20,80,0.010979185684583292,0.008982503990489001,0.01310483446181002,0.14479167822362282,1.9,0.01097236195303188
joint_forward_feedback,fixed_cache,256,pilot16,2,20,80,0.021662127334834073,0.016715152157915067,0.026329968602477757,0.14436003278614773,3.925,0.02174771808682377
joint_forward_feedback,fixed_cache,256,pilot16,4,20,80,0.04032847837301982,0.0369696346061545,0.043183083871100085,0.14564658675952918,7.65,0.04037567414812616
joint_forward_feedback,fixed_cache,256,pilot16,8,20,80,0.004891923263669629,0.0045393578179903984,0.005235243602502323,0.1481298205055735,8.0,0.005023682254810457
joint_forward_feedback,fixed_cache,256,rank_only,all,20,320,0.008197168836047444,0.008078639221203237,0.00833379020812759,0.14544883977098028,4.5,0.008199542067830832
joint_forward_feedback,fixed_cache,256,rank_only,1,20,80,0.01168055530352136,0.01154240885270754,0.011834948036146386,0.14437040476502233,2.0,0.011698297410533662
joint_forward_feedback,fixed_cache,256,rank_only,2,20,80,0.020327638547626484,0.020170202215489177,0.020519622542908057,0.14371357530494094,4.0,0.020376335956246532
joint_forward_feedback,fixed_cache,256,rank_only,4,20,80,0.0007544363410290536,0.00024646325265729037,0.001346995046117234,0.146346783878617,4.0,0.0007043256920155519
joint_forward_feedback,fixed_cache,256,rank_only,8,20,80,2.6045152012873703e-05,9.756051825317735e-06,4.574365368164147e-05,0.1473645951353409,8.0,1.9209212527581883e-05
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,all,20,320,0.0002952091859927442,0.00014108302261203908,0.0004770938027052759,0.23342594468530145,5.3375,0.00032998259025062945
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,1,20,80,0.00032412902918873903,0.00015141539422479727,0.0005664107987281453,0.14965555381169207,1.9,0.00032474926055587754
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,2,20,80,0.0005729910364412839,0.00016013998005357278,0.0010763416762824415,0.18048819413770345,3.9,0.0006374375767883962
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,4,20,80,0.0002837166783409541,5.353285370386304e-05,0.0005995142527555967,0.2379692807296161,7.55,0.00035774352365824415
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,8,20,80,0.0,0.0,0.0,0.3655907500621941,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,all,20,320,0.00018324018263424804,0.00010133719183799943,0.0003029695169539373,0.232452774135509,5.4125,0.00016184439930421588
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,1,20,80,0.00027277593224844804,0.00015130633461503252,0.00041256171421116074,0.1488228589637056,1.95,0.000283115687051049
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,2,20,80,0.00032733161346920164,4.188943258321767e-05,0.000813770067425438,0.18129746139474257,3.8,0.0003315282711382676
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,4,20,80,0.0001328531848193426,2.7961126955308725e-05,0.00026335083093212213,0.23410002612139377,7.9,3.2733639027546915e-05
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,8,20,80,0.0,0.0,0.0,0.3655907500621941,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,all,20,320,0.0001290298082149524,6.98442918658173e-05,0.00020176161479203643,0.2328230536179511,5.38125,0.00011367146126659957
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,1,20,80,8.92713623567956e-05,4.378134284779713e-05,0.00014754286487040342,0.14893122545553136,1.95,8.155308166818629e-05
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,2,20,80,0.0002883575789446641,6.705950418207651e-05,0.0005773701518043583,0.1815792022645535,3.775,0.00027920388197027226
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,4,20,80,0.00013849029155834982,3.7950833289805695e-05,0.0002615011006946846,0.23519103668952557,7.8,9.392888142793974e-05
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,8,20,80,0.0,0.0,0.0,0.3655907500621941,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,all,20,320,0.00018980969045161348,0.00012991946501550344,0.00025809242622136026,0.23223736071830428,5.43125,0.00016616675435440122
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,1,20,80,0.00027277593224844804,0.00015130633461503252,0.00041256171421116074,0.1488228589637056,1.95,0.000283115687051049
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,2,20,80,0.00027463172546015636,7.480744321973349e-05,0.0005532683296200852,0.1798947294882835,3.925,0.000249181082030357
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,4,20,80,0.00021183110409784962,7.033064396955945e-05,0.0003746149849877266,0.2346411043590339,7.85,0.0001323702483361989
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,8,20,80,0.0,0.0,0.0,0.3655907500621941,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,all,20,320,0.0001473202583002325,8.173999459865578e-05,0.0002257934402749109,0.23303218368744377,5.3625,0.00012345817586799384
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,1,20,80,8.92713623567956e-05,4.378134284779713e-05,0.00014754286487040342,0.14893122545553136,1.95,8.155308166818629e-05
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,2,20,80,0.0002402491200263356,4.456975458035778e-05,0.0005150997145104045,0.18069572034424244,3.85,0.0001998941404195865
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,4,20,80,0.00025976055081779886,8.556832341204967e-05,0.0004693543426385928,0.2369110388878072,7.65,0.00021238548138420265
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,8,20,80,0.0,0.0,0.0,0.3655907500621941,8.0,0.0
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,all,20,320,0.0005729167076062968,0.00034849124063004,0.0008374938096262405,0.15234286684965412,4.19375,0.0005497096580442477
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,1,20,80,0.0002402017921805583,6.760260129009964e-05,0.0004580006307154276,0.14548740764535265,1.075,0.00023393180498929456
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,2,20,80,0.00022178550818536397,0.0,0.0005394969437321535,0.145192512510735,2.35,0.00019872345703635455
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,4,20,80,0.0003602792657807363,0.0001417998582146621,0.0006331922660892857,0.14781753258419483,5.35,0.00032160517463234746
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,8,20,80,0.0014694002642785286,0.000783894861083714,0.002258426773330516,0.17087401465833402,8.0,0.001444578195518994
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,all,20,320,6.349062478637262e-06,3.343349153876653e-07,1.7249576067092724e-05,0.15202838381863376,4.1875,5.850524870729383e-06
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,1,20,80,3.1784264906242752e-06,0.0,8.667046836335207e-06,0.14580012755269717,1.0,6.926694627372443e-06
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,2,20,80,0.0,0.0,0.0,0.1449366117004247,2.35,0.0
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,4,20,80,1.3373396615506613e-06,0.0,4.012018984651984e-06,0.14707175618860358,5.4,1.625632552934575e-06
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,8,20,80,2.0880483762374113e-05,0.0,6.264145128712234e-05,0.17030503983280965,8.0,1.4849772302610518e-05
joint_forward_feedback,fresh_iid,64,gaussian_oracle_sgd,all,20,320,1.21834191428877e-05,2.245283979976278e-06,2.5146180524609444e-05,0.15204413717845428,4.1875,1.3104432257825694e-05
joint_forward_feedback,fresh_iid,64,gaussian_oracle_sgd,1,20,80,3.1784264906242752e-06,0.0,8.667046836335207e-06,0.14580012755269717,1.0,6.926694627372443e-06
joint_forward_feedback,fresh_iid,64,gaussian_oracle_sgd,2,20,80,3.175649734320218e-06,0.0,9.526949202960655e-06,0.14497390265228396,2.35,1.4997520536796927e-05
joint_forward_feedback,fresh_iid,64,gaussian_oracle_sgd,4,20,80,2.1499116584232196e-05,3.549312959020938e-06,4.636652037506711e-05,0.14709747867602635,5.4,1.5643741564522888e-05
joint_forward_feedback,fresh_iid,64,gaussian_oracle_sgd,8,20,80,2.0880483762374113e-05,0.0,6.264145128712234e-05,0.17030503983280965,8.0,1.4849772302610518e-05
joint_forward_feedback,fresh_iid,64,gaussian_plugin_fullbatch,all,20,320,4.3310912848808354e-05,1.2462182945469947e-06,0.00010000065234480253,0.15200346674402535,4.19375,3.732673775033749e-05
