seed,task,step,optimizer,rule,rate,outcome_rows_checked,test_nmse,validation_nmse,population_nmse
211208,matching,2816,sgd,unit_broadcast,0.01,2,0.022549455513514914,0.02281173798587669,0.0002623297542141455
211208,matching,2816,sgd,unit_broadcast,0.03,2,0.022643009613972448,0.02279526138455304,0.00036728251840422864
211208,matching,2816,sgd,sign_broadcast,0.01,3,0.02253664750068588,0.022798254182235266,0.0002681832394907009
211208,matching,2816,sgd,sign_broadcast,0.03,3,0.022581334599236308,0.0227422996225096,0.0003303780078610154
211208,matching,3840,sgd,exact,0.03,2,0.022484370524013655,0.022814383438529644,0.00021298778003422348
211208,matching,3840,adam,exact,0.003,3,0.022675187434107996,0.022837052703117634,0.00038983152807777843
211208,matching,4096,sgd,exact,0.03,1,0.02264235425553125,0.023021098202142848,0.0003053245528325258
211208,matching,4096,sgd,unit_broadcast,0.01,1,0.022488691813700862,0.022965136202607345,0.00023151541746992076
211208,matching,4096,sgd,unit_broadcast,0.03,1,0.02254399062069918,0.02291182107949711,0.00025967015525246197
211208,matching,4096,sgd,calibrated_broadcast,0.03,2,0.12465286010135325,0.13309322375483523,0.10795708158105902
211208,matching,4096,sgd,sign_broadcast,0.01,1,0.022495873671063794,0.022952811501483927,0.00022867712528821453
211208,matching,4096,sgd,sign_broadcast,0.03,1,0.022536817899136138,0.022978126463392312,0.0002716822406020579
211208,matching,4096,adam,exact,0.003,1,0.023466075757627228,0.0236271743574244,0.0011547245697876524
211208,matching,4096,adam,unit_broadcast,0.003,1,0.02277390372632724,0.023262562753934693,0.0005378123918844168
211208,matching,4096,adam,calibrated_broadcast,0.003,1,0.02316259059409783,0.023392649888922465,0.0008361688189551721
211208,matching,4096,adam,calibrated_broadcast,0.01,1,0.023744823963826746,0.024310872770016853,0.001441041595054082
211208,matching,4096,adam,sign_broadcast,0.003,1,0.0231626062774,0.023392661688510355,0.0008361861937001289
211208,matching,4096,adam,sign_broadcast,0.01,1,0.023744824237518405,0.024310875957704432,0.0014410422499291416
211208,matching,4352,adam,calibrated_broadcast,0.01,2,0.023142476010187735,0.022964100695197977,0.00090167769976434
211208,matching,4352,adam,sign_broadcast,0.01,2,0.02314248842093649,0.022964115292276772,0.0009016925946794419
211208,matching,7680,adam,unit_broadcast,0.003,2,0.022442974095137187,0.02283795475408923,0.00032647516170544017
211208,matching,7680,adam,calibrated_broadcast,0.003,2,0.022397408941743503,0.022825563492267654,0.00037837964895699446
211208,matching,7680,adam,sign_broadcast,0.003,2,0.022397409423973946,0.022825563991785845,0.0003783802643948272
211208,matching,8192,sgd,exact,0.03,1,0.022645975495607908,0.02291509155267181,0.000331567781844761
211208,matching,8192,sgd,unit_broadcast,0.01,1,0.022537603083392276,0.022891253126280584,0.0002554066054196736
211208,matching,8192,sgd,unit_broadcast,0.03,1,0.02267882144056174,0.0228919356853304,0.0003416891921843132
211208,matching,8192,sgd,calibrated_broadcast,0.03,2,0.03067897691375883,0.03241206814653455,0.008853988436155232
211208,matching,8192,sgd,sign_broadcast,0.01,1,0.022520844463954876,0.022853782551474897,0.00023072902808041917
211208,matching,8192,sgd,sign_broadcast,0.03,1,0.02260089779332629,0.022889641757632435,0.0002985458931897112
211208,matching,8192,adam,exact,0.003,1,0.02293955918579061,0.023004316843181053,0.0006774290428333996
211208,matching,8192,adam,unit_broadcast,0.003,1,0.022968694896433155,0.022957153531446797,0.0006309161391659791
211208,matching,8192,adam,calibrated_broadcast,0.003,1,0.02291949754229062,0.02296208201487486,0.0006607988795095453
211208,matching,8192,adam,calibrated_broadcast,0.01,1,0.024090394036359326,0.02397677678616569,0.0019516758705291092
211208,matching,8192,adam,sign_broadcast,0.003,1,0.022919499377264025,0.022962082524714475,0.0006608019287105461
211208,matching,8192,adam,sign_broadcast,0.01,1,0.024090410148626295,0.02397678802075245,0.0019516903068471198
211208,matching,13568,sgd,unit_broadcast,0.01,1,0.022603232030337532,0.02280251248774633,0.00021419439012799774
211208,matching,14336,sgd,unit_broadcast,0.03,1,0.022684521443159425,0.022792369057785037,0.00032174336633653
211208,matching,16384,sgd,exact,0.03,2,0.022574992111764315,0.022744589361748026,0.00022746791958301317
211208,matching,16384,sgd,unit_broadcast,0.01,1,0.022557486974517836,0.023043391177532888,0.00029009173243646903
211208,matching,16384,sgd,unit_broadcast,0.03,1,0.022643763042702967,0.023195806748555065,0.0004260256645079623
211208,matching,16384,sgd,calibrated_broadcast,0.03,2,0.022643547976643627,0.023097557046305277,0.00034255680064804937
211208,matching,16384,sgd,sign_broadcast,0.01,1,0.022502196082272316,0.022875922515685473,0.000198186940225033
211208,matching,16384,sgd,sign_broadcast,0.03,1,0.022581114365060967,0.022994835090419923,0.00030874610728869837
211208,matching,16384,adam,exact,0.003,1,0.02287940051027243,0.02286481401176401,0.0005190040778891146
211208,matching,16384,adam,unit_broadcast,0.003,1,0.023207013511212765,0.02342979801209187,0.0009192152798395346
211208,matching,16384,adam,calibrated_broadcast,0.003,1,0.02290113055663278,0.02294194241427191,0.0005891405550307034
211208,matching,16384,adam,calibrated_broadcast,0.01,1,0.023084514964233735,0.02337278000257196,0.0008204982841437305
211208,matching,16384,adam,sign_broadcast,0.003,1,0.02290113767758096,0.022941949646241223,0.0005891466511450411
211208,matching,16384,adam,sign_broadcast,0.01,1,0.02308451686942816,0.023372771117472973,0.0008204961272287396
211208,quartet,256,adam,calibrated_broadcast,0.01,1,1.0364618756144108,0.9903116019588056,1.000763797934981
211208,quartet,256,adam,sign_broadcast,0.01,1,1.036461870285589,0.9903115989292077,1.0007637935945013
211208,quartet,512,sgd,unit_broadcast,0.01,1,1.0366049174489844,0.9930814535546371,1.0020079382195373
211208,quartet,512,sgd,unit_broadcast,0.03,1,1.0388421195001227,0.9906056183270799,1.0032792985042573
211208,quartet,512,sgd,sign_broadcast,0.03,1,1.0376562899444242,0.9877329798382684,1.0020210766972473
211208,quartet,1024,sgd,exact,0.03,2,0.05802271953745748,0.05840596097330164,0.014048567695700669
211208,quartet,1024,sgd,unit_broadcast,0.01,1,1.0381559339580586,0.9931433830381161,1.0031825399036185
211208,quartet,1024,sgd,unit_broadcast,0.03,1,1.0523832756116913,1.0014819907461476,1.0117153361594704
211208,quartet,1024,sgd,calibrated_broadcast,0.03,2,1.0327035375037779,0.9909431000962148,0.9982496248341417
211208,quartet,1024,sgd,sign_broadcast,0.01,2,1.0368574060501077,0.9909580099359152,1.00216480615764
211208,quartet,1024,sgd,sign_broadcast,0.03,1,1.0461247469929633,1.0059638883469508,1.007602737292508
211208,quartet,1024,adam,exact,0.003,2,0.04571078666911273,0.04658150672464604,0.0013103493296598475
211208,quartet,1024,adam,unit_broadcast,0.003,2,1.0373149183947088,0.9846919201095686,1.0014503881702235
211208,quartet,1024,adam,calibrated_broadcast,0.003,2,1.0368211161590941,0.9862259048521936,1.0013722602527761
211208,quartet,1024,adam,calibrated_broadcast,0.01,1,1.051364150452732,1.0048780340219308,1.0087083335344347
211208,quartet,1024,adam,sign_broadcast,0.003,2,1.036821122914803,0.986225917287165,1.0013722575674158
211208,quartet,1024,adam,sign_broadcast,0.01,1,1.0513640649044143,1.0048779544506456,1.0087082653488681
211208,quartet,1536,sgd,exact,0.03,3,0.044756850391079656,0.045238742415396556,0.00038844570294937765
211208,quartet,1792,sgd,sign_broadcast,0.01,3,1.0360989872872082,0.984739932452534,0.999456579288715
211208,quartet,1792,adam,calibrated_broadcast,0.01,3,0.987150211987202,0.925099643464808,0.9476637012602205
211208,quartet,1792,adam,sign_broadcast,0.01,3,0.9871502306646847,0.9250996781711652,0.9476637341245566
211208,quartet,2304,sgd,calibrated_broadcast,0.03,1,1.0311025396506202,0.9901940613595086,0.9977138417823047
211208,quartet,2304,sgd,sign_broadcast,0.03,3,0.9831407991214401,0.9367256302716849,0.9472778943430709
211208,quartet,2304,adam,exact,0.003,1,0.04548862771706997,0.04560100414607999,0.0011512214499050614
211208,quartet,2560,adam,calibrated_broadcast,0.003,3,0.9992248545063774,0.9515429377424527,0.9577721925769139
211208,quartet,2560,adam,sign_broadcast,0.003,3,0.9992247179923341,0.9515428136939953,0.9577720682105885
211208,quartet,3072,sgd,unit_broadcast,0.03,3,0.9926926984229798,0.9423118706100925,0.9482630558125571
211208,quartet,3328,adam,unit_broadcast,0.003,3,1.0153909578932239,0.9615805134033546,0.9736733526938759
211208,quartet,4096,sgd,exact,0.03,1,0.044838779486287464,0.04563999429409357,0.0005935866198782918
211208,quartet,4096,sgd,unit_broadcast,0.01,2,1.0107306602467032,0.955157455206306,0.9630276746507973
211208,quartet,4096,sgd,unit_broadcast,0.03,1,1.007023574238871,0.953289325495388,0.9673484733047869
211208,quartet,4096,sgd,calibrated_broadcast,0.03,1,1.0358849948724074,0.9928673716753462,1.0011857398904054
211208,quartet,4096,sgd,sign_broadcast,0.01,1,1.045079208561127,0.9952698389870483,1.0032592851758153
211208,quartet,4096,sgd,sign_broadcast,0.03,1,1.0836199767355406,1.0277142093113407,1.0454294762786107
211208,quartet,4096,adam,exact,0.003,1,0.04548499185331255,0.04598369759216102,0.0011930020625712107
211208,quartet,4096,adam,unit_broadcast,0.003,1,1.0245684318576758,0.9700632747343485,0.9826617146490957
211208,quartet,4096,adam,calibrated_broadcast,0.003,1,1.0506370434107484,0.9970103877728432,1.0124455914625807
211208,quartet,4096,adam,calibrated_broadcast,0.01,1,1.0561951986984268,1.004663088468559,1.0231563503826782
211208,quartet,4096,adam,sign_broadcast,0.003,1,1.0506370440060868,0.9970103876458611,1.0124455950389424
211208,quartet,4096,adam,sign_broadcast,0.01,1,1.0563445033597791,1.0048235997998938,1.0233016545236
211208,quartet,4352,sgd,unit_broadcast,0.01,2,1.0079166483077175,0.9531392855375825,0.9619150710138807
211208,quartet,5120,adam,exact,0.003,1,0.04537069771922191,0.045499664678642096,0.000954679238318924
211208,quartet,7680,sgd,calibrated_broadcast,0.03,1,1.0392450252944405,0.989425026456554,1.004877758405776
211208,quartet,8192,sgd,exact,0.03,1,0.04484344223716143,0.045878271844778204,0.0006858761766379321
211208,quartet,8192,sgd,unit_broadcast,0.01,1,1.0353931345764704,0.9867457388017817,0.9941440714696083
211208,quartet,8192,sgd,unit_broadcast,0.03,1,7.639705070071328,7.777654218733306,7.827607138932064
211208,quartet,8192,sgd,calibrated_broadcast,0.03,1,1.0384632945975245,0.9903570346246895,1.0039706523300986
211208,quartet,8192,sgd,sign_broadcast,0.01,1,1.043536939867923,0.9976138666715737,1.004459564651552
211208,quartet,8192,sgd,sign_broadcast,0.03,1,1.0345824929933745,0.9900625630285805,0.9966513691912544
211208,quartet,8192,adam,exact,0.003,1,0.04531907163846638,0.04634374308836818,0.0013839674860810025
211208,quartet,8192,adam,unit_broadcast,0.003,1,1.0473757493836802,1.0030631322120926,1.0100133998156928
211208,quartet,8192,adam,calibrated_broadcast,0.003,1,1.0351628508400559,0.9939622294975868,0.9964610808051125
211208,quartet,8192,adam,calibrated_broadcast,0.01,1,1.0420290733290338,1.0012797839489536,1.0020890196317602
211208,quartet,8192,adam,sign_broadcast,0.003,1,1.0351628517499274,0.9939622283184091,0.9964610833377001
211208,quartet,8192,adam,sign_broadcast,0.01,1,1.0420224925467387,1.001209543266776,1.0020991560402546
211208,quartet,12032,sgd,calibrated_broadcast,0.03,1,1.038622215140625,0.9882643646242957,1.0049118753761153
211208,quartet,13056,adam,exact,0.003,1,0.04526499707151702,0.04529908687512207,0.0007827360059784706
211208,quartet,16384,sgd,exact,0.03,1,0.04467662163761618,0.045361935959269906,0.00029093333535241186
211208,quartet,16384,sgd,unit_broadcast,0.01,1,1.0689129886562796,1.018816261790017,1.0260014988279709
211208,quartet,16384,sgd,unit_broadcast,0.03,1,14.032327701106537,13.513097977885788,13.511158991579112
211208,quartet,16384,sgd,calibrated_broadcast,0.03,1,1.0384013607263787,0.9939114277194822,1.0031809874439293
211208,quartet,16384,sgd,sign_broadcast,0.01,1,1.050392125955716,1.0006858002964811,1.008897236528891
211208,quartet,16384,sgd,sign_broadcast,0.03,1,32.941807872521885,28.634482409585765,32.8616631632543
211208,quartet,16384,adam,exact,0.003,1,0.045304639532077855,0.04595244465915583,0.001112506383193033
211208,quartet,16384,adam,unit_broadcast,0.003,1,1.0663687502967205,1.0162972484609025,1.0245249845439584
211208,quartet,16384,adam,calibrated_broadcast,0.003,1,1.0435520028337901,0.9916966698459058,1.0049237329970528
211208,quartet,16384,adam,calibrated_broadcast,0.01,1,1.1075538552321245,1.0475298886581286,1.0722409686986267
211208,quartet,16384,adam,sign_broadcast,0.003,1,1.0435519998695646,0.9916966656979249,1.0049237320562336
211208,quartet,16384,adam,sign_broadcast,0.01,1,1.1077382811813834,1.0476874954075541,1.0724774474715972
211208,nested,256,sgd,sign_broadcast,0.03,1,0.7462436827694126,0.7412011445884326,0.7268447800258016
211208,nested,256,adam,calibrated_broadcast,0.01,1,0.7497834853782622,0.733259008415236,0.7265170738099367
211208,nested,256,adam,sign_broadcast,0.01,1,0.749784707631325,0.7332600202861947,0.7265185307389124
211208,nested,512,sgd,calibrated_broadcast,0.03,1,0.7563509115955456,0.759307575021714,0.7386025118165161
211208,nested,512,sgd,sign_broadcast,0.01,2,0.7521337499990313,0.7507966420946912,0.7339911902602779
211208,nested,512,adam,calibrated_broadcast,0.003,1,0.7713782710302372,0.7600227042755171,0.7545954602806761
211208,nested,512,adam,sign_broadcast,0.003,1,0.7713781625602789,0.760022519832843,0.7545953165731818
211208,nested,1024,sgd,exact,0.03,2,0.02232366194668472,0.022748963179015,9.951935134848663e-05
211208,nested,1024,sgd,unit_broadcast,0.01,2,0.7736775690657596,0.7648121688164045,0.7558332406637364
211208,nested,1024,sgd,unit_broadcast,0.03,2,0.7690081893733605,0.7617081353346746,0.7509264813649736
211208,nested,1024,sgd,calibrated_broadcast,0.03,1,0.7593083667459328,0.7620741530167278,0.7421898383767316
211208,nested,1024,sgd,sign_broadcast,0.01,1,0.757520510380038,0.7524046611122301,0.7386783396968017
211208,nested,1024,sgd,sign_broadcast,0.03,1,0.7776953858225796,0.7644023971246281,0.7579383556264907
211208,nested,1024,adam,exact,0.003,2,0.022557739622818117,0.022945724531908594,0.000303516083955817
211208,nested,1024,adam,unit_broadcast,0.003,2,0.770624391364258,0.7595412593308638,0.751481504806306
211208,nested,1024,adam,calibrated_broadcast,0.003,1,0.7785099479642661,0.7648755422372882,0.7575629726669619
211208,nested,1024,adam,calibrated_broadcast,0.01,1,0.7619972475650072,0.735917144662936,0.7419608297187952
211208,nested,1024,adam,sign_broadcast,0.003,1,0.7785106814175893,0.7648765675958692,0.7575636016100089
211208,nested,1024,adam,sign_broadcast,0.01,1,0.7619975470989949,0.7359179367521571,0.7419610875361844
211208,nested,1536,sgd,exact,0.03,3,0.022313648844170184,0.02267721226234724,0.00011303764993440235
211208,nested,2560,adam,exact,0.003,3,0.02236916896305257,0.02279688364157488,0.0001866826874733465
211208,nested,3840,sgd,calibrated_broadcast,0.03,3,0.7655323440714773,0.7486694404718017,0.7438344675135653
211208,nested,4096,sgd,exact,0.03,1,0.02239634964721401,0.022998803817121008,0.0003136529912814458
211208,nested,4096,sgd,unit_broadcast,0.01,2,0.7281905998708098,0.7293669893703453,0.7103471867952035
211208,nested,4096,sgd,unit_broadcast,0.03,4,0.6897743074002949,0.6849606278265481,0.6653914645060445
211208,nested,4096,sgd,calibrated_broadcast,0.03,1,0.7655948715263237,0.7506660797442507,0.7428732210872544
211208,nested,4096,sgd,sign_broadcast,0.01,1,0.7686540481477896,0.7644034310128183,0.7501971653224688
211208,nested,4096,sgd,sign_broadcast,0.03,4,0.6814901544219802,0.6747160823181447,0.6569152090593893
211208,nested,4096,adam,exact,0.003,1,0.023073556898977186,0.023102102166673796,0.0008835710582067028
211208,nested,4096,adam,unit_broadcast,0.003,4,0.6986038465685829,0.6945317954159064,0.6745102743254533
211208,nested,4096,adam,calibrated_broadcast,0.003,4,0.6898183747445124,0.682253669859564,0.6649805344554238
211208,nested,4096,adam,calibrated_broadcast,0.01,4,0.6820295766968967,0.6682499452481426,0.658318863782948
211208,nested,4096,adam,sign_broadcast,0.003,4,0.6898174051466209,0.682252666603588,0.6649795374888139
211208,nested,4096,adam,sign_broadcast,0.01,4,0.6797315036055966,0.6658227001771729,0.6554392239328428
211208,nested,5376,sgd,unit_broadcast,0.01,2,0.721410380286764,0.7192566232403561,0.7038033376770234
211208,nested,5888,sgd,sign_broadcast,0.01,1,0.7401966559776499,0.7317335678585545,0.721904086550065
211208,nested,8192,sgd,exact,0.03,1,0.02234112788035638,0.02293999869706032,0.0002519915493421189
211208,nested,8192,sgd,unit_broadcast,0.01,1,0.7685013635882854,0.7654669643478225,0.7469709785479666
211208,nested,8192,sgd,unit_broadcast,0.03,1,0.7598536620114253,0.7553058307317602,0.7386539258529841
211208,nested,8192,sgd,calibrated_broadcast,0.03,1,0.7717052633522501,0.7622974770841546,0.7514036352802052
211208,nested,8192,sgd,sign_broadcast,0.01,1,0.7614312753341732,0.7556360056799107,0.7399094382734299
211208,nested,8192,sgd,sign_broadcast,0.03,1,0.762038167419497,0.7587200662431186,0.7408105958142626
211208,nested,8192,adam,exact,0.003,1,0.02278053855921313,0.02331810403983872,0.0007579060911458899
211208,nested,8192,adam,unit_broadcast,0.003,1,0.760826666567789,0.7600812090870449,0.7393987176350652
211208,nested,8192,adam,calibrated_broadcast,0.003,1,0.7618937062319042,0.7619409276549802,0.7403289876400713
211208,nested,8192,adam,calibrated_broadcast,0.01,1,0.8457683726086398,0.8310776279672933,0.8345283729677794
211208,nested,8192,adam,sign_broadcast,0.003,1,0.7618937135473656,0.7619409152718145,0.7403290186684746
211208,nested,8192,adam,sign_broadcast,0.01,1,0.8492322706177243,0.8337373786194615,0.8385115631397109
211208,nested,10752,sgd,sign_broadcast,0.01,1,0.7244527704560108,0.714593598869072,0.699985135222847
211208,nested,16384,sgd,exact,0.03,1,0.02232117643822546,0.02300608250135422,0.00021004856928695374
211208,nested,16384,sgd,unit_broadcast,0.01,1,0.7454437668703852,0.7501549307073545,0.7227992900696911
211208,nested,16384,sgd,unit_broadcast,0.03,1,53.392310280992675,48.11495259782343,63.9798918363288
211208,nested,16384,sgd,calibrated_broadcast,0.03,1,0.772024865719549,0.7655938827828799,0.7542475202891223
211208,nested,16384,sgd,sign_broadcast,0.01,1,0.7485950333022876,0.7527956402689899,0.7256233253825792
211208,nested,16384,sgd,sign_broadcast,0.03,1,11.772608459267483,11.090083801448774,13.665117734719923
211208,nested,16384,adam,exact,0.003,1,0.02253370637319408,0.023251514730278994,0.00048241262005604567
211208,nested,16384,adam,unit_broadcast,0.003,1,0.746360601040015,0.7508218521238459,0.7233617549062497
211208,nested,16384,adam,calibrated_broadcast,0.003,1,0.7470372764132658,0.7517761759787789,0.7241472346647295
211208,nested,16384,adam,calibrated_broadcast,0.01,1,0.9366810605730111,0.9440764066071501,0.9196869235453846
211208,nested,16384,adam,sign_broadcast,0.003,1,0.7470372055234238,0.7517761079915809,0.7241471713785211
211208,nested,16384,adam,sign_broadcast,0.01,1,0.9224617582313153,0.9335202702534358,0.9047184440701443
211209,matching,512,adam,calibrated_broadcast,0.01,1,0.022326554946417495,0.02217734264659421,0.0003915024231412014
211209,matching,512,adam,sign_broadcast,0.01,1,0.02232655552728552,0.022177343163073543,0.000391503032003824
211209,matching,1024,sgd,exact,0.03,4,0.022158884844586613,0.021726579998065355,0.00021077922153440141
211209,matching,1024,sgd,unit_broadcast,0.01,2,0.027629599848461157,0.02928057067654973,0.006031164070076055
211209,matching,1024,sgd,unit_broadcast,0.03,2,0.02237708487893227,0.022130324491580575,0.0005008916565385614
211209,matching,1024,sgd,calibrated_broadcast,0.03,2,0.03622810247252355,0.03691423873316455,0.014861871452507523
211209,matching,1024,sgd,sign_broadcast,0.01,3,0.022225159186512432,0.02180022077594017,0.000277503476473531
211209,matching,1024,sgd,sign_broadcast,0.03,4,0.022146192473804317,0.021740820834174848,0.00021139967871676164
211209,matching,1024,adam,exact,0.003,5,0.022410773531542756,0.02160436434719924,0.0002790879782115246
211209,matching,1024,adam,unit_broadcast,0.003,2,0.03193094867631985,0.03399946004324718,0.011053714358972046
211209,matching,1024,adam,calibrated_broadcast,0.003,5,0.022195885400923925,0.02163084227432079,0.00020985021613841842
211209,matching,1024,adam,calibrated_broadcast,0.01,1,0.022607480688137678,0.022235943970400792,0.0006053644159903758
211209,matching,1024,adam,sign_broadcast,0.003,5,0.022195885390742517,0.021630842265248758,0.0002098502081726718
211209,matching,1024,adam,sign_broadcast,0.01,1,0.02260748032994294,0.022235943578409346,0.0006053640537984424
211209,matching,1536,adam,calibrated_broadcast,0.01,2,0.02278740225468196,0.022095533468894573,0.0007437788720850726
211209,matching,1536,adam,sign_broadcast,0.01,2,0.02278740287881028,0.022095534005127974,0.0007437795689500715
211209,matching,2304,adam,unit_broadcast,0.003,1,0.022233048153045623,0.02184848493635641,0.00028809867422137326
211209,matching,3328,sgd,unit_broadcast,0.01,2,0.02221993484431581,0.021769252160525644,0.0002441205636102704
211209,matching,4096,sgd,exact,0.03,1,0.02220421511694021,0.02180338888893339,0.0002347638985155247
211209,matching,4096,sgd,unit_broadcast,0.01,1,0.022508015664200094,0.022143138953280447,0.0005881550793972956
211209,matching,4096,sgd,unit_broadcast,0.03,4,0.02248462551935193,0.021755567399312004,0.00043556392847119617
211209,matching,4096,sgd,calibrated_broadcast,0.03,2,0.022200012013947706,0.021801107295795142,0.0002457896033968135
211209,matching,4096,sgd,sign_broadcast,0.01,1,0.02219293580116797,0.0218113521200965,0.0002327982689533824
211209,matching,4096,sgd,sign_broadcast,0.03,1,0.022272723651300976,0.021860644037461255,0.0003118348536918388
211209,matching,4096,adam,exact,0.003,1,0.02277643810934015,0.02228828617334302,0.000736082494336139
211209,matching,4096,adam,unit_broadcast,0.003,1,0.022874831177598774,0.022551943748544384,0.0009320619844555142
211209,matching,4096,adam,calibrated_broadcast,0.003,1,0.022816530680706285,0.022390008464505323,0.0008066774459433157
211209,matching,4096,adam,calibrated_broadcast,0.01,1,0.02358897814130211,0.0225063784262796,0.0015887750418976355
211209,matching,4096,adam,sign_broadcast,0.003,1,0.02281653163769684,0.02239000918561572,0.0008066783863045831
211209,matching,4096,adam,sign_broadcast,0.01,1,0.02358898012720447,0.02250637963544501,0.0015887769808335633
211209,matching,7168,sgd,calibrated_broadcast,0.03,1,0.022175064053673546,0.02175000428453952,0.00018627819841962305
211209,matching,7168,sgd,sign_broadcast,0.01,1,0.022163803904373718,0.021769809255968504,0.00018633077439453327
211209,matching,7936,adam,unit_broadcast,0.003,1,0.022572638607729848,0.0217723150480119,0.00046224631108694096
211209,matching,8192,sgd,exact,0.03,1,0.022202866779510867,0.02198270648609368,0.0002782307526619459
211209,matching,8192,sgd,unit_broadcast,0.01,1,0.02266473557227934,0.022619442757265344,0.0008320455101259792
211209,matching,8192,sgd,unit_broadcast,0.03,1,0.022340121047744063,0.022262489004706558,0.000471715136992965
211209,matching,8192,sgd,calibrated_broadcast,0.03,1,0.022193666723491694,0.021969464838929954,0.0002662188038107644
211209,matching,8192,sgd,sign_broadcast,0.01,1,0.022169056635190715,0.021897665354795127,0.00023551314547331882
211209,matching,8192,sgd,sign_broadcast,0.03,1,0.022262041399312944,0.022044919456023104,0.0003303863911300506
211209,matching,8192,adam,exact,0.003,1,0.023049738754292858,0.02256260994139248,0.0010872283735137846
211209,matching,8192,adam,unit_broadcast,0.003,1,0.023045919859880564,0.02256410142017705,0.0010541731551499066
211209,matching,8192,adam,calibrated_broadcast,0.003,1,0.023005422949507057,0.02243435240465732,0.0010001411501573178
211209,matching,8192,adam,calibrated_broadcast,0.01,1,0.026365653356291284,0.026861615454435876,0.004671208740307197
211209,matching,8192,adam,sign_broadcast,0.003,1,0.02300542403603205,0.02243435326692673,0.0010001421541782018
211209,matching,8192,adam,sign_broadcast,0.01,1,0.026365685392121876,0.02686165094752504,0.004671241528461296
211209,matching,8704,sgd,unit_broadcast,0.01,1,0.022226369284261516,0.021712910972261752,0.00024012993968550628
211209,matching,12800,sgd,exact,0.03,1,0.02221736779881174,0.021695960019888078,0.0002498013924553241
211209,matching,12800,sgd,calibrated_broadcast,0.03,1,0.022225244068034236,0.021724302029124586,0.0002536541959828219
211209,matching,12800,sgd,sign_broadcast,0.01,1,0.02218972650753706,0.02170868265630751,0.00022569715841021197
211209,matching,12800,sgd,sign_broadcast,0.03,1,0.022257006510634662,0.021708618041285797,0.00029396853111669536
211209,matching,12800,adam,calibrated_broadcast,0.01,1,0.022684311921296482,0.022014415848796848,0.0006836342236964405
211209,matching,12800,adam,sign_broadcast,0.01,1,0.022684313472531088,0.022014416387881576,0.000683635315897213
211209,matching,16384,sgd,exact,0.03,1,0.02214666874681482,0.021803487652835685,0.0002460260615657665
211209,matching,16384,sgd,unit_broadcast,0.01,1,0.022178323894518782,0.02182842459167656,0.0002490101289382877
211209,matching,16384,sgd,unit_broadcast,0.03,1,4.159572366020606,4.201897177619772,4.214956313708579
211209,matching,16384,sgd,calibrated_broadcast,0.03,1,0.022161263510898782,0.021828181292295665,0.0002534635678451097
211209,matching,16384,sgd,sign_broadcast,0.01,1,0.02215122876812868,0.02182237038780462,0.0002436901266618182
211209,matching,16384,sgd,sign_broadcast,0.03,1,0.022148312521143677,0.021799517333678117,0.0002493136142122008
211209,matching,16384,adam,exact,0.003,1,0.02238795647128524,0.021759123591630205,0.0004042178540579553
211209,matching,16384,adam,unit_broadcast,0.003,2,0.022416927153899917,0.021739053939103404,0.0004278874177312032
211209,matching,16384,adam,calibrated_broadcast,0.003,1,0.02235762254035579,0.021745408316164998,0.00036727676987774075
211209,matching,16384,adam,calibrated_broadcast,0.01,1,0.02268710903939611,0.02215357975343126,0.0007753478845000202
211209,matching,16384,adam,sign_broadcast,0.003,1,0.02235762257014788,0.021745407975906638,0.0003672767303951575
211209,matching,16384,adam,sign_broadcast,0.01,1,0.022687107200699056,0.022153577798140388,0.000775346056058181
211209,quartet,256,sgd,calibrated_broadcast,0.03,1,1.0505689592650158,1.0183489853610186,0.9964662565200781
211209,quartet,256,sgd,sign_broadcast,0.03,1,1.0553776797147107,1.0188349390230154,1.000347269692374
211209,quartet,512,sgd,unit_broadcast,0.03,4,1.0351784819441363,0.9846711814583075,0.9795099996293015
211209,quartet,512,adam,calibrated_broadcast,0.01,1,1.064135503358553,1.0072535707677606,1.0083425216490862
211209,quartet,512,adam,sign_broadcast,0.01,1,1.0641355105029748,1.0072535810554786,1.0083425276360138
211209,quartet,1024,sgd,exact,0.03,2,1.0368166411430484,1.0015170327495206,0.9834224355008039
211209,quartet,1024,sgd,unit_broadcast,0.01,2,1.038176113380248,0.9941809760829401,0.9833238392345771
211209,quartet,1024,sgd,unit_broadcast,0.03,1,1.055894834140953,0.9953069462229588,0.9982799006748068
211209,quartet,1024,sgd,calibrated_broadcast,0.03,1,1.061318110170896,1.0279565072509511,1.0063327484571691
211209,quartet,1024,sgd,sign_broadcast,0.01,2,1.0598555306715611,1.0241908026813462,1.0045499328785747
211209,quartet,1024,sgd,sign_broadcast,0.03,1,1.0601510270723207,1.020498258908888,1.0081558841479812
211209,quartet,1024,adam,exact,0.003,2,1.0571671256988753,1.0263064401305964,1.0040597687290025
211209,quartet,1024,adam,unit_broadcast,0.003,5,1.0366341429957187,0.9893071459548962,0.9821951368284167
211209,quartet,1024,adam,calibrated_broadcast,0.003,2,1.0617936693807466,1.0261931722524955,1.0068994676106504
211209,quartet,1024,adam,calibrated_broadcast,0.01,1,1.0614603000309777,1.0124362501655255,1.0054491366319114
211209,quartet,1024,adam,sign_broadcast,0.003,2,1.061793669679244,1.0261931725613316,1.0068994683300763
211209,quartet,1024,adam,sign_broadcast,0.01,1,1.0614602990074977,1.0124362499423383,1.0054491354445059
