budget,endpoint,task,optimizer,rule,rate_view,rate,metric,mean,median,ci95_low,ci95_high,n_seeds,positive_seeds,negative_seeds,zero_seeds,minimum,maximum,parameter_projected_any_count,gradient_clipped_any_count,mean_selected_step
4096,validation_selected,matching,adam,unit_broadcast,selected_rate,0.003,population_nmse,0.00027198604507754363,0.00026065128079048633,0.00023316323100311444,0.0003131327440861774,20,20,0,0,0.00013083989928289305,0.0004904770240278958,2,0,2393.6
4096,validation_selected,matching,adam,unit_broadcast,selected_rate,0.003,validation_nmse,0.022741935781272968,0.022633440424170273,0.02233477722098235,0.02315855273769704,20,20,0,0,0.020992812904835047,0.024922536022440038,2,0,2393.6
4096,validation_selected,matching,sgd,calibrated_broadcast,selected_rate,0.03,test_nmse,0.11474395079574014,0.08449247672389777,0.07092639328376692,0.16367134237823028,20,20,0,0,0.021792050652804623,0.331260479853506,0,0,3980.8
4096,validation_selected,matching,sgd,calibrated_broadcast,selected_rate,0.03,population_nmse,0.09200446858459324,0.061947028651601344,0.0485215034093059,0.1405231343989075,20,20,0,0,7.497266437168851e-05,0.312243208636109,0,0,3980.8
4096,validation_selected,matching,sgd,calibrated_broadcast,selected_rate,0.03,validation_nmse,0.11378445931430411,0.08698604775471805,0.07175646678847772,0.16035415606122025,20,20,0,0,0.021791625736688663,0.3124675809473251,0,0,3980.8
4096,validation_selected,matching,sgd,exact,selected_rate,0.03,test_nmse,0.02265820270207807,0.022566394574099473,0.02239266175617876,0.022950043950066223,20,20,0,0,0.021625579590732705,0.02415000471213676,0,0,2867.2
4096,validation_selected,matching,sgd,exact,selected_rate,0.03,population_nmse,0.00022213724683735635,0.00020274895726935156,0.00017899676931594968,0.00028325818414294654,20,20,0,0,9.394753583883692e-05,0.0006864909314074867,0,0,2867.2
4096,validation_selected,matching,sgd,exact,selected_rate,0.03,validation_nmse,0.022776043350701495,0.022846354261938775,0.022350141273759123,0.023204760469373222,20,20,0,0,0.021095698256173037,0.024924896761414156,0,0,2867.2
4096,validation_selected,matching,sgd,sign_broadcast,selected_rate,0.01,test_nmse,0.02264046483478108,0.02257923376448328,0.022379957469097687,0.022928771475446707,20,20,0,0,0.021648885522437128,0.02412933866752509,0,0,2547.2
4096,validation_selected,matching,sgd,sign_broadcast,selected_rate,0.01,population_nmse,0.00018612674469164236,0.00018116332011645933,0.00015819781441679952,0.00021438675939328085,20,20,0,0,6.487624613393967e-05,0.0003098260202605048,0,0,2547.2
4096,validation_selected,matching,sgd,sign_broadcast,selected_rate,0.01,validation_nmse,0.022752608166220545,0.022587306071032223,0.022341837822821994,0.02317374853503529,20,20,0,0,0.021116801168939645,0.02496088541831723,0,0,2547.2
4096,validation_selected,matching,sgd,unit_broadcast,selected_rate,0.01,test_nmse,0.02265227295206338,0.022586589613622712,0.022392303299314714,0.022939731979898532,20,20,0,0,0.02165158431179043,0.0241450831698988,9,0,2880.0
4096,validation_selected,matching,sgd,unit_broadcast,selected_rate,0.01,population_nmse,0.00020432874282892322,0.0002030606574985057,0.00016854713910143662,0.00024156546033388186,20,20,0,0,5.047425131937622e-05,0.00037328734329939464,9,0,2880.0
4096,validation_selected,matching,sgd,unit_broadcast,selected_rate,0.01,validation_nmse,0.022762789740504004,0.022651056875819302,0.022344202634332896,0.023195737028527487,20,20,0,0,0.02111135132582622,0.025072170362463696,9,0,2880.0
4096,validation_selected,nested,adam,calibrated_broadcast,selected_rate,0.01,test_nmse,0.7462613722515605,0.7639155921236135,0.7261215762085208,0.7645228428588985,20,20,0,0,0.6410455063083151,0.7988458609345547,8,1,1657.6
4096,validation_selected,nested,adam,calibrated_broadcast,selected_rate,0.01,population_nmse,0.7188710748218164,0.737142337855478,0.7018380854592698,0.7340220992272863,20,20,0,0,0.6367887475359022,0.7603102126068035,8,1,1657.6
4096,validation_selected,nested,adam,calibrated_broadcast,selected_rate,0.01,validation_nmse,0.7443726097813089,0.7466866650795969,0.726716511858443,0.762482695760279,20,20,0,0,0.6682499452481426,0.8414236050274486,8,1,1657.6
4096,validation_selected,nested,adam,exact,selected_rate,0.003,test_nmse,0.022774917075382355,0.02273905848970301,0.022525709019092812,0.023043500672195308,20,20,0,0,0.0218324564357324,0.023931417960959905,0,0,2304.0
4096,validation_selected,nested,adam,exact,selected_rate,0.003,population_nmse,0.00031985364975817,0.00029351325120769984,0.00028050625028579776,0.0003621802152538554,20,20,0,0,0.0001866826874733465,0.0005384031887027677,0,0,2304.0
4096,validation_selected,nested,adam,exact,selected_rate,0.003,validation_nmse,0.02282385741524256,0.022641095302639608,0.022389422447978844,0.02326601744640842,20,20,0,0,0.021179471863719365,0.025269641045523816,0,0,2304.0
4096,validation_selected,nested,adam,sign_broadcast,selected_rate,0.01,test_nmse,0.7461460284965267,0.7639155814392382,0.7259598732916971,0.7644131813187224,20,20,0,0,0.6410377599603649,0.7988458481760166,8,1,1657.6
4096,validation_selected,nested,adam,sign_broadcast,selected_rate,0.01,population_nmse,0.7187266573230972,0.7371422817602014,0.7015482235021079,0.7340144815092713,20,20,0,0,0.6367808401227861,0.7603102261161592,8,1,1657.6
4096,validation_selected,nested,adam,sign_broadcast,selected_rate,0.01,validation_nmse,0.7442508143405255,0.7466866193173467,0.7264275016559867,0.7624653088796877,20,20,0,0,0.6658227001771729,0.8414236031790482,8,1,1657.6
4096,validation_selected,nested,adam,unit_broadcast,selected_rate,0.003,test_nmse,0.723991626698957,0.728206757191856,0.6993366727873634,0.748404278552852,20,20,0,0,0.602018973059621,0.8012494414982148,1,1,1817.6
4096,validation_selected,nested,adam,unit_broadcast,selected_rate,0.003,population_nmse,0.6973972958494078,0.7001550084736309,0.6771289490736324,0.7173986951771367,20,20,0,0,0.5960504274121767,0.7541430417334769,1,1,1817.6
4096,validation_selected,nested,adam,unit_broadcast,selected_rate,0.003,validation_nmse,0.7227691249137406,0.7350468226157874,0.6987261539985206,0.7455786414702906,20,20,0,0,0.5832610026253409,0.8253931145308155,1,1,1817.6
4096,validation_selected,nested,sgd,calibrated_broadcast,selected_rate,0.03,test_nmse,0.766879227369995,0.777514112538811,0.747617505902458,0.7852550127892588,20,20,0,0,0.6792186963239815,0.8567161256937544,0,0,3136.0
4096,validation_selected,nested,sgd,calibrated_broadcast,selected_rate,0.03,population_nmse,0.7392714155699566,0.7506373029416973,0.7239222603459866,0.7537124082160098,20,20,0,0,0.6595584319909107,0.811000748575901,0,0,3136.0
4096,validation_selected,nested,sgd,calibrated_broadcast,selected_rate,0.03,validation_nmse,0.7669066603348998,0.7711863359483484,0.7470485895821247,0.7872716477247877,20,20,0,0,0.6839920919837053,0.8494323374846556,0,0,3136.0
4096,validation_selected,nested,sgd,exact,selected_rate,0.03,test_nmse,0.022655788818172734,0.022596423833965283,0.02241070329467831,0.02292714057285079,20,20,0,0,0.02166321405413002,0.02398161925458329,0,0,2790.4
4096,validation_selected,nested,sgd,exact,selected_rate,0.03,population_nmse,0.0002058689244779866,0.00019459485199166995,0.00016288445430181277,0.00025079267610250575,20,20,0,0,5.349330888589497e-05,0.0003835361566904841,0,0,2790.4
4096,validation_selected,nested,sgd,exact,selected_rate,0.03,validation_nmse,0.022759128026066385,0.02258265985610744,0.022337316030228562,0.02319421734456959,20,20,0,0,0.021115768010969593,0.025147312660585605,0,0,2790.4
4096,validation_selected,nested,sgd,sign_broadcast,selected_rate,0.01,test_nmse,0.7607461837591896,0.7760817663173412,0.7450152064784324,0.774671990314854,20,20,0,0,0.683551439449462,0.7979844809602663,0,0,2035.2
4096,validation_selected,nested,sgd,sign_broadcast,selected_rate,0.01,population_nmse,0.7346975158383418,0.7470967254055534,0.7219372790277481,0.7455234817160833,20,20,0,0,0.6661844396558861,0.7663871477739166,0,0,2035.2
4096,validation_selected,nested,sgd,sign_broadcast,selected_rate,0.01,validation_nmse,0.7632932905139016,0.754551834006334,0.7463836696786698,0.7808518544903588,20,20,0,0,0.6868661905299552,0.8483648598599302,0,0,2035.2
4096,validation_selected,nested,sgd,unit_broadcast,selected_rate,0.01,test_nmse,0.7367420469941587,0.758328891970154,0.7087607296114534,0.7620343538815767,20,20,0,0,0.5524547967143214,0.8008162238058156,0,0,2892.8
4096,validation_selected,nested,sgd,unit_broadcast,selected_rate,0.01,population_nmse,0.7101570887755698,0.7288402840218394,0.6848772501114667,0.7317392938703083,20,20,0,0,0.5325606915476011,0.7540774786018252,0,0,2892.8
4096,validation_selected,nested,sgd,unit_broadcast,selected_rate,0.01,validation_nmse,0.7386175019429495,0.7506815404151823,0.7087200048271057,0.7645933818069559,20,20,0,0,0.5352193570654482,0.8340029712395605,0,0,2892.8
4096,validation_selected,quartet,adam,calibrated_broadcast,selected_rate,0.01,test_nmse,0.8396927549829517,0.9409172146011641,0.7406366676529713,0.9293153444419494,20,20,0,0,0.3440238917592326,1.0498405180787873,6,0,1619.2
4096,validation_selected,quartet,adam,calibrated_broadcast,selected_rate,0.01,population_nmse,0.7969439104646842,0.8994141645391759,0.6978890767808184,0.8870137938586043,20,20,0,0,0.30323569344727347,1.0048093613381135,6,0,1619.2
4096,validation_selected,quartet,adam,calibrated_broadcast,selected_rate,0.01,validation_nmse,0.8450029325841969,0.9430916542967156,0.7463844442788972,0.9370392424576909,20,20,0,0,0.3503164678459042,1.1079110963232623,6,0,1619.2
4096,validation_selected,quartet,adam,exact,selected_rate,0.003,test_nmse,0.045800937545160715,0.04565785755187368,0.04523542040438169,0.04638095275887724,20,20,0,0,0.04351323139050404,0.04843546061293498,0,1,2598.4
4096,validation_selected,quartet,adam,exact,selected_rate,0.003,population_nmse,0.0008689728764032106,0.0007835301663187441,0.00074808678097479,0.0010036095426389758,20,20,0,0,0.000439142020118269,0.0016679052713962537,0,1,2598.4
4096,validation_selected,quartet,adam,exact,selected_rate,0.003,validation_nmse,0.04559326370271783,0.045476011440486484,0.04474391166564559,0.04645686548925265,20,20,0,0,0.04181200240594228,0.05028529311098437,0,1,2598.4
4096,validation_selected,quartet,adam,sign_broadcast,selected_rate,0.01,test_nmse,0.8396926225896637,0.9409164475179057,0.7406364832953193,0.9293152796701059,20,20,0,0,0.3440237132138899,1.0498405645791922,6,0,1619.2
4096,validation_selected,quartet,adam,sign_broadcast,selected_rate,0.01,population_nmse,0.7969437815179781,0.8994133701418319,0.697888830473494,0.8870136558080669,20,20,0,0,0.3032355312877778,1.0048093574665549,6,0,1619.2
4096,validation_selected,quartet,adam,sign_broadcast,selected_rate,0.01,validation_nmse,0.8450028116319757,0.9430916637735736,0.7463844444696056,0.9370392074142535,20,20,0,0,0.3503163145903663,1.1079111482750084,6,0,1619.2
4096,validation_selected,quartet,adam,unit_broadcast,selected_rate,0.003,test_nmse,0.8935281366450722,0.9476655010040314,0.8175357886339281,0.9608600427438647,20,20,0,0,0.5358908569762693,1.052758721794056,2,0,1894.4
4096,validation_selected,quartet,adam,unit_broadcast,selected_rate,0.003,population_nmse,0.8485285347967103,0.9066882486124468,0.7728454899735672,0.9152384383509583,20,20,0,0,0.5032565417177941,1.0062644048619307,2,0,1894.4
4096,validation_selected,quartet,adam,unit_broadcast,selected_rate,0.003,validation_nmse,0.8946719074434423,0.9785967293179133,0.8123164250246416,0.9681864120304502,20,20,0,0,0.526699844033276,1.1177708569500293,2,0,1894.4
4096,validation_selected,quartet,sgd,calibrated_broadcast,selected_rate,0.03,test_nmse,0.922622596430385,0.997209509802579,0.8581791865539681,0.9805729628206672,20,20,0,0,0.5730975976441052,1.0458126524973148,1,0,2038.4
4096,validation_selected,quartet,sgd,calibrated_broadcast,selected_rate,0.03,population_nmse,0.8789525841047767,0.9562199177844236,0.8128372969538493,0.9376748578957812,20,20,0,0,0.531961413641262,1.0004907068148636,1,0,2038.4
4096,validation_selected,quartet,sgd,calibrated_broadcast,selected_rate,0.03,validation_nmse,0.9240401200867018,0.9837431399352993,0.8545581994304486,0.9859095382628964,20,20,0,0,0.5628054233874131,1.1042792055287742,1,0,2038.4
4096,validation_selected,quartet,sgd,exact,selected_rate,0.03,test_nmse,0.07274891114661616,0.04546491773707276,0.04525713214011037,0.12526258597021567,20,20,0,0,0.04323912555659603,0.5534539821287549,0,1,2841.6
4096,validation_selected,quartet,sgd,exact,selected_rate,0.03,population_nmse,0.027606770760116833,0.0005065651113751357,0.0004923151010273039,0.07973661264913502,20,20,0,0,0.00019133339105317977,0.5030412565269895,0,1,2841.6
4096,validation_selected,quartet,sgd,exact,selected_rate,0.03,validation_nmse,0.07233082650144809,0.045610418627108476,0.045164914212104376,0.12380339178497125,20,20,0,0,0.041908432442770975,0.5427028276708521,0,1,2841.6
4096,validation_selected,quartet,sgd,sign_broadcast,selected_rate,0.01,test_nmse,0.946466960417205,1.0039427115572679,0.8832227510585677,1.0011285860345331,20,20,0,0,0.5890052870372238,1.0695950238835223,1,0,2345.6
4096,validation_selected,quartet,sgd,sign_broadcast,selected_rate,0.01,population_nmse,0.9040936462537464,0.9657072507900725,0.839495711574176,0.9598678267329578,20,20,0,0,0.55883282795822,1.012619892242658,1,0,2345.6
4096,validation_selected,quartet,sgd,sign_broadcast,selected_rate,0.01,validation_nmse,0.9524626890182255,1.0075529375835055,0.8849735009207509,1.011780867573079,20,20,0,0,0.5931679278227042,1.1201113173987174,1,0,2345.6
4096,validation_selected,quartet,sgd,unit_broadcast,selected_rate,0.01,test_nmse,0.888365561526004,0.9438826452170135,0.8086203466617609,0.957321725070084,20,20,0,0,0.47356315300048635,1.0660300747176354,1,0,1910.4
4096,validation_selected,quartet,sgd,unit_broadcast,selected_rate,0.01,population_nmse,0.84410902442321,0.8971846878610438,0.7633816693805122,0.9144519452362722,20,20,0,0,0.4380166208183842,1.008501623513161,1,0,1910.4
4096,validation_selected,quartet,sgd,unit_broadcast,selected_rate,0.01,validation_nmse,0.8895272649414686,0.9651990636642127,0.8037533886032012,0.965702265033174,20,20,0,0,0.46887310335430515,1.118370268147997,1,0,1910.4
8192,terminal,matching,adam,calibrated_broadcast,selected_rate,0.01,test_nmse,0.024342015298047866,0.02425621044001583,0.023874486955080033,0.02480191285291404,20,20,0,0,0.02233127708449848,0.026365653356291284,8,0,8192.0
8192,terminal,matching,adam,calibrated_broadcast,selected_rate,0.01,population_nmse,0.0018880811975704975,0.0016934664195778451,0.001496574012094657,0.0023350104995591733,20,20,0,0,0.0008523423115813001,0.004671208740307197,8,0,8192.0
8192,terminal,matching,adam,calibrated_broadcast,selected_rate,0.01,validation_nmse,0.024530196944472355,0.024500311662119106,0.023946997420138866,0.025086193444552474,20,20,0,0,0.022097608386740297,0.026861615454435876,8,0,8192.0
8192,terminal,matching,adam,exact,selected_rate,0.003,test_nmse,0.02314188440311051,0.023122868501400357,0.02282957654774737,0.023469262087000925,20,20,0,0,0.02167087202410964,0.024770816957367336,0,0,8192.0
8192,terminal,matching,adam,exact,selected_rate,0.003,population_nmse,0.0006936193212911023,0.000715271468839345,0.0005823755026150268,0.0008016549323058347,20,20,0,0,0.0002547654934958628,0.0010872283735137846,0,0,8192.0
8192,terminal,matching,adam,exact,selected_rate,0.003,validation_nmse,0.02325770626086096,0.02310939051256873,0.022861547965458476,0.023663293601563856,20,20,0,0,0.021822069214513837,0.02516414234323164,0,0,8192.0
8192,terminal,matching,adam,sign_broadcast,selected_rate,0.01,test_nmse,0.02434202825707693,0.024256193405805794,0.02387449077151126,0.024801932053036702,20,20,0,0,0.022331273688655506,0.026365685392121876,8,0,8192.0
8192,terminal,matching,adam,sign_broadcast,selected_rate,0.01,population_nmse,0.0018880961205349658,0.0016934398840562695,0.00149658231848074,0.0023350348225885647,20,20,0,0,0.0008523671098532632,0.004671241528461296,8,0,8192.0
8192,terminal,matching,adam,sign_broadcast,selected_rate,0.01,validation_nmse,0.024530213926401253,0.024500363557822778,0.023947015443528907,0.025086241116267127,20,20,0,0,0.02209760968955038,0.02686165094752504,8,0,8192.0
8192,terminal,matching,adam,unit_broadcast,selected_rate,0.003,test_nmse,0.023124269324838846,0.023045399037095217,0.022833687634707604,0.02343309437114638,20,20,0,0,0.021718552902379513,0.024590416154409357,3,0,8192.0
8192,terminal,matching,adam,unit_broadcast,selected_rate,0.003,population_nmse,0.0006900257325040532,0.0007679446636903882,0.0005783507994769102,0.0007999397671866912,20,20,0,0,0.00020952286985388168,0.0011068759157370326,3,0,8192.0
8192,terminal,matching,adam,unit_broadcast,selected_rate,0.003,validation_nmse,0.02326545740684665,0.023211901284173928,0.022865187719991853,0.023676217392195574,20,20,0,0,0.021936493482034712,0.02517014303429472,3,0,8192.0
8192,terminal,matching,sgd,calibrated_broadcast,selected_rate,0.03,test_nmse,0.0711132872221805,0.026117729332594743,0.03808538420824019,0.11088961405183011,20,20,0,0,0.021612610319629143,0.2900561417616063,0,0,8192.0
8192,terminal,matching,sgd,calibrated_broadcast,selected_rate,0.03,population_nmse,0.04854349401376097,0.0037868924588273325,0.015673306259347597,0.088269778527144,20,20,0,0,6.6658613135463e-05,0.26960801690335384,0,0,8192.0
8192,terminal,matching,sgd,calibrated_broadcast,selected_rate,0.03,validation_nmse,0.07097476931609584,0.02650014914256294,0.038490042124558824,0.11021148337480333,20,20,0,0,0.02152556556967189,0.2842859554350156,0,0,8192.0
8192,terminal,matching,sgd,exact,selected_rate,0.03,test_nmse,0.022712467397548945,0.022643346712724926,0.02244017360320345,0.023008161730612642,20,20,0,0,0.02160876368478217,0.024201894531925,0,0,8192.0
8192,terminal,matching,sgd,exact,selected_rate,0.03,population_nmse,0.0002634096012656728,0.00027139857296402844,0.00022105389856468511,0.0003040416197231738,20,20,0,0,7.519612971085117e-05,0.0003934840253764372,0,0,8192.0
8192,terminal,matching,sgd,exact,selected_rate,0.03,validation_nmse,0.02291014288014103,0.022793435584058355,0.02251147557835846,0.023325802058217365,20,20,0,0,0.02153572742299569,0.025090246720631267,0,0,8192.0
8192,terminal,matching,sgd,sign_broadcast,selected_rate,0.01,test_nmse,0.022669335358966876,0.022605409786364765,0.02240215462899507,0.02296065130073705,20,20,0,0,0.02161526143388661,0.02418844575882192,0,0,8192.0
8192,terminal,matching,sgd,sign_broadcast,selected_rate,0.01,population_nmse,0.00021582865975772186,0.00021552579615789866,0.00018223726170299296,0.0002484130162290466,20,20,0,0,5.97316113904205e-05,0.0003669914878440603,0,0,8192.0
8192,terminal,matching,sgd,sign_broadcast,selected_rate,0.01,validation_nmse,0.022867538684531015,0.022723547952222763,0.02246488278057607,0.023284440101698153,20,20,0,0,0.021462663513091423,0.025069803923661794,0,0,8192.0
8192,terminal,matching,sgd,unit_broadcast,selected_rate,0.01,test_nmse,0.022717854838172444,0.022679944389810993,0.022451639353877506,0.02300695323563481,20,20,0,0,0.021621823911958757,0.024175573271881145,9,0,8192.0
8192,terminal,matching,sgd,unit_broadcast,selected_rate,0.01,population_nmse,0.00026750785051524753,0.0002562805876184367,0.00021297319240223838,0.0003418984808409171,20,20,0,0,6.573633970158573e-05,0.0008320455101259792,9,0,8192.0
8192,terminal,matching,sgd,unit_broadcast,selected_rate,0.01,validation_nmse,0.022923162157242494,0.022751813178697497,0.022538958677388855,0.02332295247698666,20,20,0,0,0.02147619030647205,0.025082443605734518,9,0,8192.0
8192,terminal,nested,adam,calibrated_broadcast,selected_rate,0.01,test_nmse,0.803896917907684,0.7918085836146918,0.778029033883259,0.8363088109230493,20,20,0,0,0.6819694498633393,1.044261947531053,20,15,8192.0
8192,terminal,nested,adam,calibrated_broadcast,selected_rate,0.01,population_nmse,0.7761614064237763,0.7690387201156338,0.7535691872416956,0.8032393966966348,20,20,0,0,0.6778430676792914,0.9745222824360226,20,15,8192.0
8192,terminal,nested,adam,calibrated_broadcast,selected_rate,0.01,validation_nmse,0.8046999834864282,0.7943793319504336,0.7838143575422226,0.8289349389120452,20,20,0,0,0.7322091056506135,0.9655732577103593,20,15,8192.0
8192,terminal,nested,adam,exact,selected_rate,0.003,test_nmse,0.02331398497390448,0.023324576959540134,0.023023889792955717,0.02361176896881237,20,20,0,0,0.02211301602722662,0.024553764522281765,0,0,8192.0
8192,terminal,nested,adam,exact,selected_rate,0.003,population_nmse,0.0008739002785783342,0.0008098218017909011,0.000725268564075954,0.0010295658087680435,20,20,0,0,0.00041093297241552985,0.0016756595845734434,0,0,8192.0
8192,terminal,nested,adam,exact,selected_rate,0.003,validation_nmse,0.023537296229282696,0.023271167499860534,0.023123619401819447,0.023969092080216605,20,20,0,0,0.02224653604348909,0.025598827482953074,0,0,8192.0
8192,terminal,nested,adam,sign_broadcast,selected_rate,0.01,test_nmse,0.8024651546130542,0.7917759163221798,0.7776260747247881,0.8329848106602445,20,20,0,0,0.6819695850434292,1.0236854708264616,20,15,8192.0
8192,terminal,nested,adam,sign_broadcast,selected_rate,0.01,population_nmse,0.7748978005633613,0.7684956821450404,0.7531502936356476,0.8003987353698399,20,20,0,0,0.6778430899612864,0.9558707515647187,20,15,8192.0
8192,terminal,nested,adam,sign_broadcast,selected_rate,0.01,validation_nmse,0.8035383008650309,0.7943793741159761,0.7831044299256295,0.8263870123001739,20,20,0,0,0.7322097414104712,0.9505956240836565,20,15,8192.0
8192,terminal,nested,adam,unit_broadcast,selected_rate,0.003,test_nmse,0.7660145640692109,0.7746996256749855,0.7512777224662573,0.7789198885465742,20,20,0,0,0.6773014376022861,0.8128245917134616,9,3,8192.0
8192,terminal,nested,adam,unit_broadcast,selected_rate,0.003,population_nmse,0.7398014514486425,0.7488170038699642,0.7280436258284873,0.7501491979454284,20,20,0,0,0.6835220327706671,0.7735423657604574,9,3,8192.0
8192,terminal,nested,adam,unit_broadcast,selected_rate,0.003,validation_nmse,0.7730505417577931,0.7652368101092215,0.7573713540859737,0.7892856879222409,20,20,0,0,0.6799380831658837,0.866001539439483,9,3,8192.0
8192,terminal,nested,sgd,calibrated_broadcast,selected_rate,0.03,test_nmse,0.7693627786440045,0.7776678936400135,0.756406548272457,0.7804494342196617,20,20,0,0,0.696914181041993,0.7987599815201818,1,0,8192.0
8192,terminal,nested,sgd,calibrated_broadcast,selected_rate,0.03,population_nmse,0.7426079917700725,0.7504000152557115,0.7329817335282391,0.7502451962013572,20,20,0,0,0.6849406359574723,0.7589453364753491,1,0,8192.0
8192,terminal,nested,sgd,calibrated_broadcast,selected_rate,0.03,validation_nmse,0.772663809066044,0.7730050357759793,0.7578682144831496,0.7884540929114531,20,20,0,0,0.7018372191074,0.8579667020122852,1,0,8192.0
8192,terminal,nested,sgd,exact,selected_rate,0.03,test_nmse,0.02274857837075129,0.022722904063200756,0.02248968074548979,0.023025580919092934,20,20,0,0,0.02173596551902491,0.02390068002940022,0,0,8192.0
8192,terminal,nested,sgd,exact,selected_rate,0.03,population_nmse,0.000300750272592762,0.0002615804339888288,0.0002465721683459807,0.0003634214795040138,20,20,0,0,0.00014369698494587683,0.00067121978611699,0,0,8192.0
8192,terminal,nested,sgd,exact,selected_rate,0.03,validation_nmse,0.02292750529557604,0.022887142162443207,0.022508126818289214,0.023360634565851263,20,20,0,0,0.021388245555176308,0.025251692877189078,0,0,8192.0
8192,terminal,nested,sgd,sign_broadcast,selected_rate,0.01,test_nmse,0.773443367769805,0.7788497223616134,0.7623653972974639,0.7827266728526358,20,20,0,0,0.6982655511125797,0.8053293577211675,1,0,8192.0
8192,terminal,nested,sgd,sign_broadcast,selected_rate,0.01,population_nmse,0.7473942614620412,0.7528858893117114,0.7396972705016235,0.7534986344447073,20,20,0,0,0.6921259948609171,0.7661414573551247,1,0,8192.0
8192,terminal,nested,sgd,sign_broadcast,selected_rate,0.01,validation_nmse,0.7794597637375735,0.7690975094382049,0.767116271125285,0.79357152335472,20,20,0,0,0.7398133888068876,0.8554235245225468,1,0,8192.0
8192,terminal,nested,sgd,unit_broadcast,selected_rate,0.01,test_nmse,0.8007418023647137,0.777937288659764,0.7554525972885698,0.8768799022172277,20,20,0,0,0.6936334684068058,1.457162559458246,2,1,8192.0
8192,terminal,nested,sgd,unit_broadcast,selected_rate,0.01,population_nmse,0.7752866623368099,0.7513618975707967,0.7319845016813019,0.8507550878825225,20,20,0,0,0.6838357158574238,1.4418267913561325,2,1,8192.0
8192,terminal,nested,sgd,unit_broadcast,selected_rate,0.01,validation_nmse,0.8105895401352627,0.776728184506086,0.7626389731855115,0.8900617616891108,20,20,0,0,0.701930008149404,1.4971051981514334,2,1,8192.0
8192,terminal,quartet,adam,calibrated_broadcast,selected_rate,0.01,test_nmse,0.9811204647785632,1.035341978577765,0.9115083113040905,1.0383742426777947,20,20,0,0,0.5350311587585679,1.1619034810105893,19,20,8192.0
8192,terminal,quartet,adam,calibrated_broadcast,selected_rate,0.01,population_nmse,0.9375973791091201,1.003130177997027,0.8682589993761353,0.9938918425039059,20,20,0,0,0.48668724147991127,1.0924031624432187,19,20,8192.0
8192,terminal,quartet,adam,calibrated_broadcast,selected_rate,0.01,validation_nmse,0.9879476567922649,1.030377125186894,0.9185248499703507,1.0459546871774417,20,20,0,0,0.5407118120848745,1.1442892169653,19,20,8192.0
8192,terminal,quartet,adam,exact,selected_rate,0.003,test_nmse,0.046286382857558164,0.04634605983675183,0.04567098679427146,0.04692421499986446,20,20,0,0,0.043653842732660035,0.04929742640467562,0,1,8192.0
8192,terminal,quartet,adam,exact,selected_rate,0.003,population_nmse,0.0013716619871484666,0.0013088489001830896,0.0011485969954738292,0.0016023440679300502,20,20,0,0,0.0006053267358440332,0.0024394899602807676,0,1,8192.0
8192,terminal,quartet,adam,exact,selected_rate,0.003,validation_nmse,0.04643670121217326,0.04617181164329348,0.04568148146541326,0.04723246289356945,20,20,0,0,0.04430410651649141,0.05066209638674898,0,1,8192.0
8192,terminal,quartet,adam,sign_broadcast,selected_rate,0.01,test_nmse,0.9773674841178617,1.0284526162402279,0.9092452448602554,1.0324765846542059,20,20,0,0,0.5358735197552478,1.0987981459798837,19,20,8192.0
8192,terminal,quartet,adam,sign_broadcast,selected_rate,0.01,population_nmse,0.9341510285227572,0.9952478438146868,0.8661707835871101,0.9887899859716046,20,20,0,0,0.48759226909664466,1.0518568269972768,19,20,8192.0
8192,terminal,quartet,adam,sign_broadcast,selected_rate,0.01,validation_nmse,0.9837620802585061,1.030018877093053,0.9158078897932541,1.0403701339488518,20,20,0,0,0.5416267062368235,1.1442640044687886,19,20,8192.0
8192,terminal,quartet,adam,unit_broadcast,selected_rate,0.003,test_nmse,0.9510604280830004,1.0263407521740548,0.8807694214899178,1.0062213937572357,20,20,0,0,0.44574979323552977,1.071990507095908,11,2,8192.0
8192,terminal,quartet,adam,unit_broadcast,selected_rate,0.003,population_nmse,0.9086471726352879,0.9837285839301486,0.8390414456202869,0.9637785758368727,20,20,0,0,0.39487088084776767,1.0190468261021906,11,2,8192.0
8192,terminal,quartet,adam,unit_broadcast,selected_rate,0.003,validation_nmse,0.9606954929106889,1.0043791828265132,0.8905196089875722,1.0193825633816262,20,20,0,0,0.4625526982572677,1.143172310634946,11,2,8192.0
8192,terminal,quartet,sgd,calibrated_broadcast,selected_rate,0.03,test_nmse,0.975840382508083,1.018205921540925,0.9237943754295911,1.0195489274741003,20,20,0,0,0.6875903249494655,1.0695992142730066,4,0,8192.0
8192,terminal,quartet,sgd,calibrated_broadcast,selected_rate,0.03,population_nmse,0.9332027652749806,0.9828261207478489,0.8815780640267858,0.9763196041240009,20,20,0,0,0.6416064516658389,1.0079443706261508,4,0,8192.0
8192,terminal,quartet,sgd,calibrated_broadcast,selected_rate,0.03,validation_nmse,0.9819513965381287,1.0159668143575895,0.9263858616018762,1.02788277134955,20,20,0,0,0.669210935833669,1.1343491857623698,4,0,8192.0
8192,terminal,quartet,sgd,exact,selected_rate,0.03,test_nmse,0.04797662123453969,0.045810777167099734,0.04531350361925796,0.05246047441175643,20,20,0,0,0.04318107838961454,0.08594030186983014,1,1,8192.0
