budget,endpoint,task,optimizer,rate_view,metric,contrast,mean,median,ci95_low,ci95_high,n_seeds,positive_seeds,negative_seeds,zero_seeds
16384,terminal,nested,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,0.7422721348154242,0.7517899073164244,0.7347527689667721,0.7490519026922354,20,20,0,0
16384,terminal,nested,sgd,selected_rate,population_nmse,sign_broadcast minus exact,0.7428601688089204,0.7480555633719871,0.7343434002832638,0.7501050482235058,20,20,0,0
16384,terminal,nested,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,0.09146260173665946,0.0038432989771968185,-0.008248752592688233,0.2799279732278373,20,11,9,0
16384,terminal,quartet,adam,selected_rate,test_nmse,unit_broadcast minus exact,0.9079544202399031,0.9825280530381727,0.8414964158256876,0.9630085896394611,20,20,0,0
16384,terminal,quartet,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,0.953064190965736,1.0317885317885966,0.8846203644955166,1.0135339112761643,20,20,0,0
16384,terminal,quartet,adam,selected_rate,test_nmse,sign_broadcast minus exact,0.9696676246280236,1.023502802196907,0.9038458147266615,1.026876819789463,20,20,0,0
16384,terminal,quartet,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.04510977072583299,-0.04172019720705905,-0.06458165781231072,-0.02450059941904681,20,2,18,0
16384,terminal,quartet,adam,selected_rate,population_nmse,unit_broadcast minus exact,0.9091905955098631,0.9863201432900008,0.841798902385179,0.9643766047860234,20,20,0,0
16384,terminal,quartet,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,0.9559830643048327,1.0275903616636435,0.8858636066815764,1.0176471034082482,20,20,0,0
16384,terminal,quartet,adam,selected_rate,population_nmse,sign_broadcast minus exact,0.975334771358283,1.025248614316899,0.9061495571983791,1.036619540750945,20,20,0,0
16384,terminal,quartet,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.04679246879496956,-0.04626714121327141,-0.06563126480997462,-0.0269456578610356,20,3,17,0
16384,terminal,quartet,sgd,selected_rate,test_nmse,unit_broadcast minus exact,0.9179129145103463,0.9726499709933543,0.8278829278265272,0.9971217775897534,20,20,0,0
16384,terminal,quartet,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,0.9300632061459154,0.9729517416402594,0.888755857865446,0.9670985181463454,20,20,0,0
16384,terminal,quartet,sgd,selected_rate,test_nmse,sign_broadcast minus exact,0.9373141359766809,0.9832858733554224,0.8880082340688219,0.9779798889844469,20,20,0,0
16384,terminal,quartet,sgd,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.012150291635569183,0.006123043847390153,-0.08601395300096755,0.05688056867056315,20,11,9,0
16384,terminal,quartet,sgd,selected_rate,population_nmse,unit_broadcast minus exact,0.9192424613494339,0.977536393095167,0.82966041019566,0.99583258258474,20,20,0,0
16384,terminal,quartet,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,0.9332892011937002,0.9871335388482854,0.8922207650285486,0.9701608781030238,20,20,0,0
16384,terminal,quartet,sgd,selected_rate,population_nmse,sign_broadcast minus exact,0.9398468762784921,0.9877545100235161,0.8903993498411522,0.9796195521972088,20,20,0,0
16384,terminal,quartet,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.014046739844266493,0.005022839129801615,-0.086463223562335,0.0520439358533216,20,10,10,0
16384,validation_selected,matching,adam,selected_rate,test_nmse,unit_broadcast minus exact,-8.811898007921228e-05,-3.269300743261906e-05,-0.00017226036162056445,-1.4353228018942728e-05,20,6,14,0
16384,validation_selected,matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,0.0001743592129748584,0.00013199859688171542,7.073098002228546e-05,0.0002908975842521322,20,15,5,0
16384,validation_selected,matching,adam,selected_rate,test_nmse,sign_broadcast minus exact,0.00017436023519111255,0.000131999972794776,7.073241059886871e-05,0.00029089748057198295,20,15,5,0
16384,validation_selected,matching,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.0002624781930540707,-0.0002105339935753181,-0.00039817268204074644,-0.00013905349899689335,20,4,16,0
16384,validation_selected,matching,adam,selected_rate,population_nmse,unit_broadcast minus exact,-8.58993955435877e-05,-6.266024899370063e-05,-0.00015389778588494347,-2.519056185201983e-05,20,5,15,0
16384,validation_selected,matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,0.00017147866263729727,0.00012249186766042348,6.0814054186761914e-05,0.00029398746248436683,20,15,5,0
16384,validation_selected,matching,adam,selected_rate,population_nmse,sign_broadcast minus exact,0.0001714825231552112,0.0001225171506270559,6.0815629153757344e-05,0.0002939856871040237,20,15,5,0
16384,validation_selected,matching,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.00025737805818088497,-0.00023082315257923696,-0.0003856645769133164,-0.00014578214051067415,20,3,17,0
16384,validation_selected,matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact,5.46258066935184e-06,3.0638648355289094e-06,-1.7886965507735676e-05,3.0055977381299127e-05,20,10,10,0
16384,validation_selected,matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,0.01706895984470667,3.480868219662113e-05,0.004469719627270571,0.03245135912692784,20,14,6,0
16384,validation_selected,matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact,-2.9279082235125592e-05,-3.232821147954208e-05,-5.08539438386789e-05,-6.76655463954056e-06,20,8,12,0
16384,validation_selected,matching,sgd,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.017063497264037324,-7.096137683428733e-06,-0.03244288231638705,-0.0044692752017991616,20,8,12,0
16384,validation_selected,matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact,6.089655563712909e-06,-5.132651494160599e-06,-1.5633989704860574e-05,2.8941450898922037e-05,20,9,11,0
16384,validation_selected,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,0.017024146395534123,4.4781164523767863e-05,0.004447601677815264,0.032490404587088025,20,14,6,0
16384,validation_selected,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,-1.9502172754173228e-05,-2.17539000130796e-05,-3.956800337591354e-05,1.5910011533990336e-06,20,7,13,0
16384,validation_selected,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.01701805673997041,-2.136260508274929e-05,-0.032490896669343315,-0.00444274459862183,20,3,17,0
16384,validation_selected,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,0.6979473238616111,0.7012865672916253,0.6735376811593203,0.7223709905067337,20,20,0,0
16384,validation_selected,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,0.7180087732917975,0.7279880004520833,0.6988681473828807,0.7361873931499382,20,20,0,0
16384,validation_selected,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,0.7177488782366215,0.7284076675283857,0.6986654870037095,0.7358043691385917,20,20,0,0
16384,validation_selected,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.02006144943018644,-0.00491740918980782,-0.041121051141706055,-0.0018380133483150997,20,7,13,0
16384,validation_selected,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,0.6937008183756286,0.6940797264121217,0.6735437999141833,0.7137405127949592,20,20,0,0
16384,validation_selected,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,0.7136541272594269,0.7235839356593294,0.696929503070951,0.7288503541106819,20,20,0,0
16384,validation_selected,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,0.7133931818149541,0.7238618980916137,0.6965593284363998,0.7286163160794573,20,20,0,0
16384,validation_selected,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.01995330888379812,-0.00443516438674485,-0.04095868667897626,-0.0019821806547707754,20,6,14,0
16384,validation_selected,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,0.7055976664130654,0.7229555282352885,0.67792257836535,0.7307549705601418,20,20,0,0
16384,validation_selected,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,0.7293023242323111,0.7471754159948197,0.712081632594423,0.7451287037953448,20,20,0,0
16384,validation_selected,nested,sgd,selected_rate,test_nmse,sign_broadcast minus exact,0.7296169328201576,0.7439237083485641,0.7146258757296355,0.7433956492939002,20,20,0,0
16384,validation_selected,nested,sgd,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.023704657819245644,-0.01785804107226946,-0.040173340974564,-0.00981203365789168,20,4,16,0
16384,validation_selected,nested,sgd,selected_rate,population_nmse,unit_broadcast minus exact,0.7010996059261958,0.7183722912311643,0.6761283854020396,0.7227495881318075,20,20,0,0
16384,validation_selected,nested,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,0.724950076125405,0.7419281400381692,0.711122868534387,0.7373080852510663,20,20,0,0
16384,validation_selected,nested,sgd,selected_rate,population_nmse,sign_broadcast minus exact,0.7254809106566035,0.7363009376794613,0.7130317015457158,0.7366771546392571,20,20,0,0
16384,validation_selected,nested,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.023850470199209155,-0.019830625700151483,-0.042236043197064525,-0.009536178566564687,20,5,15,0
16384,validation_selected,quartet,adam,selected_rate,test_nmse,unit_broadcast minus exact,0.8018589423845868,0.89972875779128,0.7142364405215844,0.8830919810481898,20,20,0,0
16384,validation_selected,quartet,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,0.7905128594789279,0.8935232620403446,0.6917013551174104,0.8798371171538024,20,20,0,0
16384,validation_selected,quartet,adam,selected_rate,test_nmse,sign_broadcast minus exact,0.7917502456374612,0.8935224949570861,0.6932834632407063,0.8806101332656805,20,20,0,0
16384,validation_selected,quartet,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,0.011346082905658991,0.007167048200735743,-0.058000536077456165,0.08421473468845726,20,12,8,0
16384,validation_selected,quartet,adam,selected_rate,population_nmse,unit_broadcast minus exact,0.8005656796341869,0.8983481357592843,0.7126008949398165,0.8825764773000154,20,20,0,0
16384,validation_selected,quartet,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,0.7925383820552112,0.8983833278103787,0.6936027768598165,0.8824683015279495,20,20,0,0
16384,validation_selected,quartet,adam,selected_rate,population_nmse,sign_broadcast minus exact,0.7940550784405371,0.8983825334130346,0.6957863317986727,0.8833424193793368,20,20,0,0
16384,validation_selected,quartet,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,0.008027297578975374,0.004971440494823537,-0.05960969121510803,0.0781949787894153,20,12,8,0
16384,validation_selected,quartet,sgd,selected_rate,test_nmse,unit_broadcast minus exact,0.7970187416560744,0.8288806609292855,0.7079314381318621,0.8775243691826817,20,20,0,0
16384,validation_selected,quartet,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,0.8618940888382951,0.9348751794087969,0.7980510857189677,0.9185817647044614,20,20,0,0
16384,validation_selected,quartet,sgd,selected_rate,test_nmse,sign_broadcast minus exact,0.86243530075559,0.9270753947809037,0.7890872160165988,0.927211168428214,20,20,0,0
16384,validation_selected,quartet,sgd,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.06487534718222074,0.004328422718092251,-0.13989167106867828,0.0022915064593596853,20,11,9,0
16384,validation_selected,quartet,sgd,selected_rate,population_nmse,unit_broadcast minus exact,0.7968270187716119,0.8335463407102337,0.706359027893586,0.8793006824945698,20,20,0,0
16384,validation_selected,quartet,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,0.862340761683271,0.9409176369140214,0.7970178930090623,0.9205997352504685,20,20,0,0
16384,validation_selected,quartet,sgd,selected_rate,population_nmse,sign_broadcast minus exact,0.8646861216897758,0.9287704135067718,0.7908026304219644,0.9307618653092188,20,20,0,0
16384,validation_selected,quartet,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.06551374291165912,-0.0024130689554357487,-0.1406797304069159,0.002574795617456087,20,10,10,0
1024,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8231707403273815,0.958551074676337,0.6774735979210001,0.9406573840620254,20,19,1,0
1024,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.8378172815696832,0.9348796142897524,0.7190435929903065,0.9307531820366128,20,20,0,0
1024,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.8378173382031674,0.9348796079748312,0.7190436277678676,0.930753208611177,20,20,0,0
1024,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8275266339353509,0.9739654735034664,0.6814739398504461,0.9459470538450108,20,19,1,0
1024,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.8404921885585372,0.9340348781571726,0.7202425377747793,0.9359490776117906,20,20,0,0
1024,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.8404922384095181,0.9340348685635007,0.7202425581917202,0.9359491455452885,20,20,0,0
1024,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.6957466682455723,0.7944887497358242,0.5528728930945894,0.8282685806985122,20,19,1,0
1024,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.4221720465879101,0.46686302778515776,0.27227411944195895,0.5655916604589739,20,19,1,0
1024,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.7599043093599785,0.8932675010003266,0.6159504198034933,0.8899415148336292,20,20,0,0
1024,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.7008005688487959,0.803367054333288,0.5574813600426475,0.8347348609571562,20,19,1,0
1024,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.4248828047623223,0.4720017178716975,0.2727645458418539,0.5700489566062731,20,19,1,0
1024,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.7656898695150123,0.8897870811096181,0.6210856144560785,0.895254697050085,20,20,0,0
1024,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.784067246613331,0.9003304176484951,0.6412701980428164,0.9051324448255682,20,19,1,0
1024,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.7660908225174514,0.8877425271103503,0.6457587904687998,0.8704299785690044,20,20,0,0
1024,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.7660906915372646,0.8877417664756363,0.6457585988965521,0.8704299125825276,20,20,0,0
1024,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.7865945854936286,0.9129613011725006,0.6423491595449747,0.9083812840808759,20,19,1,0
1024,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.7694500051961324,0.8924875705022735,0.6468978067130291,0.8751031010600001,20,20,0,0
1024,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.7694498702909398,0.8924867829352243,0.6468977667392218,0.8751031340797134,20,20,0,0
1024,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.6672072904952494,0.6551198618380529,0.5291176815430841,0.796090686968357,20,19,1,0
1024,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.41775172787067777,0.4652095722614973,0.2732000189007755,0.5565094632725724,20,17,3,0
1024,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.7260655315276832,0.8629751926747045,0.5862043712427732,0.8545010249944444,20,20,0,0
1024,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.6718208324192394,0.6573022061220171,0.5319317451573267,0.8021000575402104,20,19,1,0
1024,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.421419468939847,0.4706218519535082,0.27541439586060307,0.5625963010166569,20,18,2,0
1024,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.7302285424709067,0.8710628229690744,0.5912963792235162,0.8580895758823037,20,20,0,0
4096,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.9304585943196196,0.9783745888858315,0.8884574332425487,0.9686330262665843,20,20,0,0
4096,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.9154635520291418,0.9747071736042535,0.8424221461429245,0.9753669715555157,20,20,0,0
4096,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.9154779911792504,0.9747071527619999,0.8424266008199818,0.9753617226233436,20,20,0,0
4096,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.9297611163893522,0.981843361693753,0.8885729317959272,0.9670983143180959,20,20,0,0
4096,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.9172930884645751,0.992328966729384,0.8446859938392964,0.9763645530796436,20,20,0,0
4096,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.9173042178524222,0.9922717656658141,0.8447005301181384,0.9763793673795432,20,20,0,0
4096,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8860494026427729,0.9629413550095558,0.8109828599389327,0.9481304270341109,20,20,0,0
4096,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.8024422927060509,0.827107130794371,0.7112498425743535,0.8808857099316498,20,20,0,0
4096,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.9093749764752148,0.9806126915403834,0.8384968879594749,0.968445881781294,20,20,0,0
4096,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8879206621985525,0.971732153615263,0.8133100852672807,0.950427489654997,20,20,0,0
4096,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.8045564629563213,0.8218294624883951,0.7129638023825987,0.8833530644380636,20,20,0,0
4096,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.912466720270781,0.9872741958980655,0.8402859496771717,0.9715363171860825,20,20,0,0
4096,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8478129039056619,0.8994348741248244,0.7718779720991443,0.9152624609868203,20,20,0,0
4096,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.7936736201830213,0.8937130836883463,0.6945879448435743,0.8830944142502816,20,20,0,0
4096,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.7936734869604329,0.8937123161151332,0.6945875801305665,0.8830942905228841,20,20,0,0
4096,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8477618163106359,0.9053942221423297,0.7720713188157945,0.914526327513775,20,20,0,0
4096,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.79589587924523,0.8985997842194176,0.6968133154733821,0.885850247464673,20,20,0,0
4096,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.795895749540172,0.898598989328386,0.696813070155927,0.8858501224668136,20,20,0,0
4096,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8156225801294026,0.8892017982530896,0.7326365377829811,0.8900757106863226,20,20,0,0
4096,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.7577879371901067,0.7463440693749415,0.6582497010698106,0.846041599564439,20,20,0,0
4096,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.8737357871378858,0.9595602264937461,0.7936422224247829,0.9423105434724668,20,20,0,0
4096,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8165200621671014,0.8947254776989167,0.7333935706932184,0.8921747046305263,20,20,0,0
4096,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.759563482006904,0.7503072170287493,0.6581087412611141,0.8487625713553758,20,20,0,0
4096,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.8765228859957752,0.9638754386597688,0.7957748569113104,0.9453339406750019,20,20,0,0
8192,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.9047916603037137,0.9788628542347613,0.8347396760388055,0.9599068075202042,20,20,0,0
8192,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.9336339510260674,0.9896396414391039,0.8639746849622365,0.9907224626948388,20,20,0,0
8192,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.9298809574063371,0.982792521081727,0.8618420777729225,0.9847618916084183,20,20,0,0
8192,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.9072791042369264,0.982056223344122,0.8375895840561465,0.9623406705337156,20,20,0,0
8192,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.935031255245692,1.0001674635595352,0.8657175614705004,0.9913188313644039,20,20,0,0
8192,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.9315848897363651,0.9928970041764016,0.8636704906438093,0.9860209735303206,20,20,0,0
8192,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.9102853696177793,0.9624420816933827,0.8578798006612228,0.9582325269892199,20,20,0,0
8192,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.8794629414489119,0.9355525463594379,0.8205992016911037,0.9348298735591293,20,20,0,0
8192,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.9342323024282508,0.9799803554500599,0.8815454607671716,0.9764489692139334,20,20,0,0
8192,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.9131234721547971,0.9737757195302739,0.8589551135427268,0.9626158445793042,20,20,0,0
8192,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.8818216774511581,0.9368920558435521,0.8231566826043303,0.9368616963912806,20,20,0,0
8192,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.9380878808491891,0.9906984169650164,0.8836854008608089,0.9816207412752057,20,20,0,0
8192,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8248582105439738,0.8994060802150956,0.7430377579846598,0.8989443219873765,20,20,0,0
8192,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.7937199550459576,0.8933167069620341,0.6946037906454089,0.883323670793137,20,20,0,0
8192,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.7937203726021083,0.8933159501004655,0.6946035909869316,0.8833246069942662,20,20,0,0
8192,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8232057663416992,0.9053768878111172,0.7398042545022789,0.8982496629678045,20,20,0,0
8192,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.7955145947255007,0.8982379899331154,0.6968282808976074,0.8855803628138651,20,20,0,0
8192,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.795514611697387,0.8982372047787035,0.6968283349270565,0.8855801764295338,20,20,0,0
8192,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8255646054788972,0.8650322074261466,0.7476373485672637,0.8950001134540418,20,20,0,0
8192,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.8179411354524675,0.7690215437885266,0.7519917602428147,0.882459534449074,20,20,0,0
8192,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.8787947775379712,0.9447147438460727,0.8118397247893802,0.9379979982716743,20,20,0,0
8192,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8260116154763765,0.8628580721942074,0.7478476273894074,0.897691701380304,20,20,0,0
8192,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.8183746234254687,0.7730894315735026,0.7514833761950913,0.8834299269074081,20,20,0,0
8192,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.8812442650392269,0.9436605929141973,0.8129526756077065,0.9414685054406026,20,20,0,0
16384,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.9078412409743238,0.982378937108688,0.8414140091374154,0.9629128577721754,20,20,0,0
16384,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.9516263020307612,1.030667862233852,0.8828980226352647,1.0123189023185888,20,20,0,0
16384,terminal,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.96822973711435,1.0220962523249086,0.9022414346839438,1.0256673816704351,20,20,0,0
16384,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.9090721696337788,0.9863123926107399,0.8416887539523477,0.9642609706400319,20,20,0,0
16384,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.9545944182533489,1.0266510415788974,0.8843622795279031,1.0163258479435646,20,20,0,0
16384,terminal,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.9739461264598772,1.0240630423978172,0.9044475927532546,1.0354307689388889,20,20,0,0
16384,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.9178785181325602,0.9726698433210534,0.8278919558762111,0.9970564239684377,20,20,0,0
16384,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.9130458431494345,0.9374242923189762,0.8741748099746439,0.9504003499485844,20,20,0,0
16384,terminal,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.9373641455993804,0.9833650284190987,0.888065638957748,0.9780269489396883,20,20,0,0
16384,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.91921388068439,0.9775788032218204,0.8296131061109563,0.9958041483523736,20,20,0,0
16384,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.9163301894670802,0.9428789122680863,0.8776502617679768,0.9532078264299259,20,20,0,0
16384,terminal,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.9398965424729504,0.9878380431346409,0.890443377252401,0.9796705785562664,20,20,0,0
16384,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.8019470613646661,0.9000257450392339,0.7142799599169583,0.8831755254055079,20,20,0,0
16384,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.7903385002659529,0.8933283740123592,0.6914795985783968,0.8797387220987023,20,20,0,0
