budget,endpoint,task,optimizer,rate_view,metric,contrast,seed,difference
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211200,0.7153053891977873
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211201,0.7509807317748471
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211202,0.7482109398370794
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211203,0.756014268028166
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211204,0.7523607318470876
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211205,0.7510582535778418
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211206,0.6799403912103725
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211207,0.7328801243052512
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211208,0.7572600855260531
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211209,0.7502482240006105
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211210,0.7608299080414945
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211211,0.7533376659990202
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211212,0.7516792111778982
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211213,0.7442029492898636
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211214,0.6725658726204328
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211215,0.7538624556536585
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211216,0.7467999654499567
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211217,0.7249033892699873
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211218,0.7535859032551634
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211219,0.7456345602788775
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.028445053487577754
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.10012357021441398
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,0.0037190262441070265
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,0.00019872708583068555
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.011880393029652603
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,0.0005288791864652698
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,0.08858593197087583
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.04325235612803502
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,-0.006081467860655887
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,0.001966794546428563
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,-0.0009061275198115615
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.02537960742205858
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.006007743617743033
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,0.004553818621353289
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,0.036049145273505
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.0015446034273765008
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.07078740883609203
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.019777780018604862
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.017111467356601517
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.11136860876019294
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211200,0.6898120869979971
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211201,0.3131362160683587
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211202,0.7524854937289351
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211203,0.7723069557379485
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211204,0.2666556136975138
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211205,0.7610363550482752
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211206,0.005940109562655449
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211207,0.546105290232364
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211208,0.7466845274266758
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211209,0.24545958450500438
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211210,0.3780586680113159
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211211,0.32495824656616445
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211212,0.5500870349393556
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211213,0.739975884921108
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211214,0.18345050904415783
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211215,0.7646185632557677
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211216,0.2852014098033595
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211217,0.19498745593712907
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211218,0.7522216889586284
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211219,0.5517911301873886
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211200,0.6744125724784351
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211201,0.5710149196648902
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211202,0.9160438379008186
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211203,0.7838169712242353
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211204,0.2695007399644527
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211205,0.7557934556491885
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211206,0.0009395754566525749
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211207,0.5749750835432008
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211208,0.7369847047992482
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211209,0.23657499461317355
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211210,0.3774563626359833
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211211,0.34845699626480553
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211212,0.8235468522676405
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211213,0.6646581317406149
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211214,0.4093464566517253
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211215,1.0321203368623486
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211216,0.2803742702588672
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211217,0.3130489586082327
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211218,0.7583064678488384
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211219,0.7164919648341024
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211200,0.7160674519362875
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211201,0.4575836991302
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211202,0.7472030362590143
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211203,0.7683684084436069
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211204,0.2706178536949396
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211205,0.7615823704581541
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211206,-0.00984301751462291
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211207,0.5763372819861301
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211208,0.7553717238758949
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211209,0.23326612459562746
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211210,0.3800254350858013
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211211,0.3548256642094463
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211212,0.5557732359010007
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211213,0.7331805863779695
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211214,0.18242236173177528
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211215,0.7770297323884707
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211216,0.2757904597285137
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211217,0.23907522609759413
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211218,0.7617904850817293
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211219,0.7281910027166814
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211200,0.015399514519561897
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.25787870359653153
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.16355834417188342
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.011510015486286829
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.002845126266938891
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211205,0.00524289939908662
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211206,0.005000534106002874
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.028869793310836833
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211208,0.009699822627427634
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211209,0.00888458989183083
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211210,0.000602305375332568
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.023498749698641075
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.27345981732828484
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211213,0.07531775318049305
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.22589594760756748
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.267501773606581
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211216,0.00482713954449232
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.1180615026711036
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.006084778890209974
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.1647008346467138
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211200,0.7022030622952248
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211201,0.3139054070870354
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211202,0.7281288807570964
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211203,0.757042822748486
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211204,0.25085473538806635
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211205,0.7445193538944762
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211206,0.00782761671482124
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211207,0.5506830567429517
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211208,0.7508269620136252
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211209,0.23391531806468469
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211210,0.37981382974029626
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211211,0.31727968810270735
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211212,0.5411045064148359
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211213,0.7484561063183144
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211214,0.1876216786915883
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211215,0.7551591613747334
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211216,0.2684648850221554
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211217,0.20974147642946622
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211218,0.739909548265069
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211219,0.5559271514593473
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211200,0.6776323536697092
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211201,0.5759092937715229
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211202,0.8811115279821919
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211203,0.771539621327438
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211204,0.2535223306148473
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211205,0.7405421389775116
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211206,0.0012266121257007434
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211207,0.57922396114817
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211208,0.7420903190253831
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211209,0.22567671212450002
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211210,0.3862719096656933
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211211,0.33928466265217816
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211212,0.7960173054517343
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211213,0.6687361012963101
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211214,0.405340672208647
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211215,1.001346656981714
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211216,0.2654289949302462
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211217,0.3104640700564684
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211218,0.7553447821444793
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211219,0.7416592824430581
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211200,0.725722243904675
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211201,0.46041548524068887
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211202,0.7224909739621486
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211203,0.7533036127946072
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211204,0.25372063812728307
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211205,0.7444110338483916
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211206,-0.008862821831145729
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211207,0.5781501834108322
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211208,0.7578388362751423
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211209,0.2225185044087159
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211210,0.38031908947596665
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211211,0.3428874630202404
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211212,0.5490084779090201
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211213,0.7440759623940777
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211214,0.1818202648399383
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211215,0.768481637678152
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211216,0.2606492765496612
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211217,0.23897008598451625
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211218,0.7541438895725625
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211219,0.7552164286145804
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,0.02457070862551558
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.2620038866844875
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.15298264722509558
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.01449679857895203
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.00266759522678095
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,0.0039772149169645665
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,0.006601004589120496
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.02854090440521817
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,0.00873664298824206
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,0.008238605940184662
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,-0.006458079925397042
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.022004974549470813
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.25491279903689845
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,0.07972000502200427
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.2177189935170587
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.2461874956069805
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,0.003035890091909188
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.1007225936270022
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.01543523387941026
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.18573213098371077
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211200,0.8636738997152288
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211201,0.9831475741600608
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211202,0.3874842681789843
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211203,0.5029773344827468
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211204,0.9362276150729102
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211205,0.961745266792553
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211206,0.8887310008040895
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211207,0.9811156842664739
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211208,0.991604131725596
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211209,-0.02053298270315662
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211210,1.001219099582361
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211211,0.9687745421643347
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211212,0.9359918724424022
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211213,0.9561193162955477
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211214,0.08021209516745675
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211215,0.9872587469267534
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211216,1.004036858943309
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211217,0.9936984591950148
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211218,0.9082822199060879
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211219,1.0204097781354542
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211200,0.9313889650995517
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211201,1.0102671397027494
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211202,0.4262425992488279
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211203,0.8480409492120006
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211204,0.8499896410108274
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211205,0.9683142625089525
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211206,0.9368808740599741
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211207,1.0158850163120694
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211208,0.9911103294899813
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211209,0.00462654368187132
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211210,0.9481163514891455
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211211,0.9702946183531028
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211212,0.8787393665965199
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211213,0.7485311815154099
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211214,0.5101930967478461
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211215,0.9914897001560142
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211216,1.002294360048694
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211217,1.001370701878581
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211218,0.9922950840445193
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211219,0.665941275482749
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211200,0.9313889978568912
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211201,1.0102670800964195
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211202,0.42624261573844957
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211203,0.8480403247613496
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211204,0.8499896194442765
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211205,0.9683142819834705
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211206,0.9368809002628755
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211207,1.0158850084847668
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211208,0.9911103362456902
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211209,0.004626543980368769
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211210,0.9481163717459302
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211211,0.9702946121819526
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211212,0.8787381662701342
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211213,0.7485311554455945
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211214,0.5101932169470913
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211215,0.9914897132821544
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211216,1.002294362470711
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211217,1.0013707648732642
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211218,0.9922950855010382
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211219,0.6659405605300331
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.06771506538432293
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.027119565542688573
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.03875833106984361
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.34506361472925373
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211204,0.08623797406208278
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.006568995716399462
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.0481498732558846
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.034769332045595513
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211208,0.0004938022356146821
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211209,-0.02515952638502794
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211210,0.05310274809321569
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.001520076188768149
