seed,reliability_heterogeneity,method,step_size,initial_test_loss,test_loss_after_one_step,one_step_test_loss_decrease,final_train_loss,final_test_loss,final_test_accuracy,mean_final_gain,minimum_input_rate
8218,1,adaptive_local_shunt,23.94480343,0.3936866301,0.3899368106,0.003749819464,0.357982899,0.3588463272,0.9995117188,0.578486767,0
8218,1,adaptive_global_shunt,23.94480343,0.3936866301,0.3902163567,0.003470273444,0.3625432671,0.363225869,0.9990234375,0.5305633883,0
8218,1,adaptive_shuffled_shunt,23.94480343,0.3936866301,0.3896641356,0.0040224945,0.3587264421,0.359779831,0.9985351562,0.6884175468,0
8218,1,adaptive_point_gate,23.94480343,0.3936866301,0.3899368106,0.003749819464,0.357982899,0.3588463272,0.9995117188,0.578486767,0
8218,2,exact_clean_bp,23.94480343,0.3936866301,0.3891519758,0.004534654298,0.3450817665,0.3464973106,0.998046875,1,0
8218,2,noisy_no_shunt,23.94480343,0.3936866301,0.3915174872,0.00216914293,0.3762468686,0.3774783541,0.9741210938,1,0
8218,2,initial_oracle_shunt,23.94480343,0.3936866301,0.3897677915,0.003918838639,0.3641476647,0.3648999514,0.9975585938,0.6464538489,0
8218,2,adaptive_local_shunt,23.94480343,0.3936866301,0.3904536846,0.003232945486,0.3765544441,0.3762583287,0.9931640625,0.644350231,0
8218,2,adaptive_global_shunt,23.94480343,0.3936866301,0.3927706017,0.0009160284269,0.3936877731,0.3932279218,0.9833984375,0.1864928111,0
8218,2,adaptive_shuffled_shunt,23.94480343,0.3936866301,0.3921315395,0.001555090589,0.3839126581,0.3840652961,0.9877929688,0.5461568236,0
8218,2,adaptive_point_gate,23.94480343,0.3936866301,0.3904536846,0.003232945486,0.3765544441,0.3762583287,0.9931640625,0.644350231,0
8219,0,exact_clean_bp,24.01879147,0.3935343378,0.3888591332,0.004675204569,0.3415712054,0.3455015326,0.998046875,1,0
8219,0,noisy_no_shunt,24.01879147,0.3935343378,0.3889507432,0.00458359456,0.3419792753,0.3458663276,0.9965820312,1,0
8219,0,initial_oracle_shunt,24.01879147,0.3935343378,0.3889507432,0.00458359456,0.3419792753,0.3458663276,0.9965820312,1,0
8219,0,adaptive_local_shunt,24.01879147,0.3935343378,0.3892417374,0.004292600415,0.351652445,0.3551164807,0.9956054688,0.450382312,0
8219,0,adaptive_global_shunt,24.01879147,0.3935343378,0.3890482004,0.004486137376,0.352213992,0.3560623784,0.9931640625,0.5915914755,0
8219,0,adaptive_shuffled_shunt,24.01879147,0.3935343378,0.3893720206,0.004162317229,0.3503115715,0.3536690244,0.998046875,0.4635153789,0
8219,0,adaptive_point_gate,24.01879147,0.3935343378,0.3892417374,0.004292600415,0.351652445,0.3551164807,0.9956054688,0.450382312,0
8219,1,exact_clean_bp,24.01879147,0.3935343378,0.3888591332,0.004675204569,0.3415712054,0.3455015326,0.998046875,1,0
8219,1,noisy_no_shunt,24.01879147,0.3935343378,0.3914371803,0.002097157457,0.3423879564,0.3452628968,0.998046875,1,0
8219,1,initial_oracle_shunt,24.01879147,0.3935343378,0.3908116648,0.002722673005,0.3521049252,0.3550921591,0.998046875,0.7598785813,0
8219,1,adaptive_local_shunt,24.01879147,0.3935343378,0.391492052,0.0020422858,0.3559159838,0.3585432073,0.998046875,0.5717178579,0
8219,1,adaptive_global_shunt,24.01879147,0.3935343378,0.3913210307,0.002213307096,0.358035907,0.3608862046,0.994140625,0.3993597781,0
8219,1,adaptive_shuffled_shunt,24.01879147,0.3935343378,0.3916561879,0.001878149914,0.3540924085,0.3569691412,0.9975585938,0.5089364897,0
8219,1,adaptive_point_gate,24.01879147,0.3935343378,0.391492052,0.0020422858,0.3559159838,0.3585432073,0.998046875,0.5717178579,0
8219,2,exact_clean_bp,24.01879147,0.3935343378,0.3888591332,0.004675204569,0.3415712054,0.3455015326,0.998046875,1,0
8219,2,noisy_no_shunt,24.01879147,0.3935343378,0.3929470683,0.0005872695106,0.3611917575,0.3644469927,0.9995117188,1,0
8219,2,initial_oracle_shunt,24.01879147,0.3935343378,0.3907283337,0.002806004097,0.3614740333,0.3648941673,0.9995117188,0.6464538489,0
8219,2,adaptive_local_shunt,24.01879147,0.3935343378,0.3900856368,0.003448701028,0.3622862637,0.3658376031,0.9990234375,0.5368315634,0
8219,2,adaptive_global_shunt,24.01879147,0.3935343378,0.3929439661,0.0005903717055,0.3737190232,0.3769123077,0.9951171875,0.2903353388,0
8219,2,adaptive_shuffled_shunt,24.01879147,0.3935343378,0.393475441,5.889673156e-05,0.3622687027,0.3658608397,0.9990234375,0.509415714,0
8219,2,adaptive_point_gate,24.01879147,0.3935343378,0.3900856368,0.003448701028,0.3622862637,0.3658376031,0.9990234375,0.5368315634,0
8220,0,exact_clean_bp,23.84743235,0.3938279614,0.3893899739,0.004437987516,0.3470888708,0.3494520681,0.9975585938,1,0
8220,0,noisy_no_shunt,23.84743235,0.3938279614,0.3887668278,0.005061133603,0.3499744802,0.3527043504,0.99609375,1,0
8220,0,initial_oracle_shunt,23.84743235,0.3938279614,0.3887668278,0.005061133603,0.3499744802,0.3527043504,0.99609375,1,0
8220,0,adaptive_local_shunt,23.84743235,0.3938279614,0.3897436734,0.004084287962,0.3584792897,0.3603154625,0.998046875,0.5718512081,0
8220,0,adaptive_global_shunt,23.84743235,0.3938279614,0.3892405557,0.004587405628,0.3600041688,0.3623257413,0.9970703125,0.6315400155,0
8220,0,adaptive_shuffled_shunt,23.84743235,0.3938279614,0.3894115466,0.0044164148,0.3647475245,0.3646256832,0.998046875,0.6244859943,0
8220,0,adaptive_point_gate,23.84743235,0.3938279614,0.3897436734,0.004084287962,0.3584792897,0.3603154625,0.998046875,0.5718512081,0
8220,1,exact_clean_bp,23.84743235,0.3938279614,0.3893899739,0.004437987516,0.3470888708,0.3494520681,0.9975585938,1,0
8220,1,noisy_no_shunt,23.84743235,0.3938279614,0.3889680743,0.004859887058,0.3522717765,0.3548194591,0.9965820312,1,0
8220,1,initial_oracle_shunt,23.84743235,0.3938279614,0.3897136633,0.00411429806,0.3539184575,0.3562256896,0.9975585938,0.7598785813,0
8220,1,adaptive_local_shunt,23.84743235,0.3938279614,0.3907090787,0.003118882624,0.3647979104,0.365169318,0.998046875,0.5363359427,0
8220,1,adaptive_global_shunt,23.84743235,0.3938279614,0.3907808998,0.003047061614,0.365904164,0.3672675481,0.9965820312,0.4391755436,0
8220,1,adaptive_shuffled_shunt,23.84743235,0.3938279614,0.3905864687,0.003241492681,0.3641698691,0.3654338277,0.9975585938,0.582817001,0
8220,1,adaptive_point_gate,23.84743235,0.3938279614,0.3907090787,0.003118882624,0.3647979104,0.365169318,0.998046875,0.5363359427,0
8220,2,exact_clean_bp,23.84743235,0.3938279614,0.3893899739,0.004437987516,0.3470888708,0.3494520681,0.9975585938,1,0
8220,2,noisy_no_shunt,23.84743235,0.3938279614,0.3964476633,-0.00261970192,0.3635668861,0.367106788,0.982421875,1,0
8220,2,initial_oracle_shunt,23.84743235,0.3938279614,0.3907959386,0.003032022774,0.3564195933,0.3580437842,0.9975585938,0.6464538489,0
8220,2,adaptive_local_shunt,23.84743235,0.3938279614,0.3919672926,0.001860668789,0.3597872772,0.3612654606,0.998046875,0.4330617355,0
8220,2,adaptive_global_shunt,23.84743235,0.3938279614,0.3938586846,-3.072318967e-05,0.3818462753,0.381487539,0.9990234375,0.08665814996,0
8220,2,adaptive_shuffled_shunt,23.84743235,0.3938279614,0.397962502,-0.004134540598,0.362080025,0.3635263709,0.9970703125,0.4707279326,0
8220,2,adaptive_point_gate,23.84743235,0.3938279614,0.3919672926,0.001860668789,0.3597872772,0.3612654606,0.998046875,0.4330617355,0
8221,0,exact_clean_bp,23.79831333,0.3958992236,0.3910128881,0.004886335474,0.3462891601,0.3464644076,0.9995117188,1,0
8221,0,noisy_no_shunt,23.79831333,0.3958992236,0.3916962417,0.004202981891,0.3471588857,0.3465692644,0.9995117188,1,0
8221,0,initial_oracle_shunt,23.79831333,0.3958992236,0.3916962417,0.004202981891,0.3471588857,0.3465692644,0.9995117188,1,0
8221,0,adaptive_local_shunt,23.79831333,0.3958992236,0.3918425683,0.004056655222,0.3546613674,0.3540619244,0.9995117188,0.575801848,0
8221,0,adaptive_global_shunt,23.79831333,0.3958992236,0.3916962417,0.004202981891,0.3526930977,0.3523686235,0.9995117188,0.6024562508,0
8221,0,adaptive_shuffled_shunt,23.79831333,0.3958992236,0.3918308562,0.00406836738,0.3555565758,0.3552162935,0.9995117188,0.5408063894,0
8221,0,adaptive_point_gate,23.79831333,0.3958992236,0.3918425683,0.004056655222,0.3546613674,0.3540619244,0.9995117188,0.575801848,0
8221,1,exact_clean_bp,23.79831333,0.3958992236,0.3910128881,0.004886335474,0.3462891601,0.3464644076,0.9995117188,1,0
8221,1,noisy_no_shunt,23.79831333,0.3958992236,0.3897624381,0.006136785466,0.3502149672,0.3508086047,1,1,0
8221,1,initial_oracle_shunt,23.79831333,0.3958992236,0.3911332262,0.004765997352,0.3571673672,0.35779684,0.9990234375,0.7598785813,0
8221,1,adaptive_local_shunt,23.79831333,0.3958992236,0.3902859955,0.005613228055,0.3572443561,0.3588589626,0.998046875,0.3775245186,0
8221,1,adaptive_global_shunt,23.79831333,0.3958992236,0.3897624381,0.006136785466,0.3613588846,0.3628072471,0.9965820312,0.2460819474,0
8221,1,adaptive_shuffled_shunt,23.79831333,0.3958992236,0.3918105363,0.004088687265,0.3641593749,0.3644236077,0.9990234375,0.4398293001,0
8221,1,adaptive_point_gate,23.79831333,0.3958992236,0.3902859955,0.005613228055,0.3572443561,0.3588589626,0.998046875,0.3775245186,0
8221,2,exact_clean_bp,23.79831333,0.3958992236,0.3910128881,0.004886335474,0.3462891601,0.3464644076,0.9995117188,1,0
8221,2,noisy_no_shunt,23.79831333,0.3958992236,0.3912567791,0.004642444478,0.3617532621,0.3613775987,1,1,0
8221,2,initial_oracle_shunt,23.79831333,0.3958992236,0.3924632367,0.003435986845,0.3584665239,0.3592323349,0.9990234375,0.6464538489,0
8221,2,adaptive_local_shunt,23.79831333,0.3958992236,0.3921222484,0.003776975162,0.3530921313,0.3532562508,0.9990234375,0.636933673,0
8221,2,adaptive_global_shunt,23.79831333,0.3958992236,0.3927217158,0.003177507717,0.3740671624,0.3743171298,0.9990234375,0.45476496,0
8221,2,adaptive_shuffled_shunt,23.79831333,0.3958992236,0.3919580023,0.003941221247,0.3673266422,0.3669575731,1,0.6790175198,0
8221,2,adaptive_point_gate,23.79831333,0.3958992236,0.3921222484,0.003776975162,0.3530921313,0.3532562508,0.9990234375,0.636933673,0
8222,0,exact_clean_bp,23.73121457,0.3932598493,0.3889095366,0.004350312732,0.3498130855,0.3497563659,0.9970703125,1,0
8222,0,noisy_no_shunt,23.73121457,0.3932598493,0.3882874014,0.004972447872,0.3515164687,0.3512843755,0.9975585938,1,0
8222,0,initial_oracle_shunt,23.73121457,0.3932598493,0.3882874014,0.004972447872,0.3515164687,0.3512843755,0.9975585938,1,0
8222,0,adaptive_local_shunt,23.73121457,0.3932598493,0.3889696095,0.004290239758,0.3586331687,0.3576163381,0.9970703125,0.625563205,0
8222,0,adaptive_global_shunt,23.73121457,0.3932598493,0.3883816872,0.004878162151,0.3570077508,0.3563565381,0.9970703125,0.7583890415,0
8222,0,adaptive_shuffled_shunt,23.73121457,0.3932598493,0.3886729087,0.004586940575,0.3551318728,0.3546120589,0.9970703125,0.7037950835,0
8222,0,adaptive_point_gate,23.73121457,0.3932598493,0.3889696095,0.004290239758,0.3586331687,0.3576163381,0.9970703125,0.625563205,0
8222,1,exact_clean_bp,23.73121457,0.3932598493,0.3889095366,0.004350312732,0.3498130855,0.3497563659,0.9970703125,1,0
8222,1,noisy_no_shunt,23.73121457,0.3932598493,0.3878768321,0.005383017201,0.3522631527,0.3516260059,0.9985351562,1,0
8222,1,initial_oracle_shunt,23.73121457,0.3932598493,0.3889637908,0.004296058541,0.3554510575,0.3549247352,0.9985351562,0.7598785813,0
8222,1,adaptive_local_shunt,23.73121457,0.3932598493,0.3887018748,0.004557974516,0.3615539315,0.361199534,0.9985351562,0.3921739642,0
8222,1,adaptive_global_shunt,23.73121457,0.3932598493,0.3889071391,0.0043527102,0.3693283547,0.3671002103,0.998046875,0.3384554342,0
8222,1,adaptive_shuffled_shunt,23.73121457,0.3932598493,0.3887845974,0.004475251906,0.3767594055,0.3731769405,1,0.4333868377,0
8222,1,adaptive_point_gate,23.73121457,0.3932598493,0.3887018748,0.004557974516,0.3615539315,0.361199534,0.9985351562,0.3921739642,0
8222,2,exact_clean_bp,23.73121457,0.3932598493,0.3889095366,0.004350312732,0.3498130855,0.3497563659,0.9970703125,1,0
8222,2,noisy_no_shunt,23.73121457,0.3932598493,0.3942178253,-0.0009579759635,0.356838618,0.3584868263,0.9907226562,1,0
8222,2,initial_oracle_shunt,23.73121457,0.3932598493,0.389881069,0.003378780348,0.3609926627,0.3609691732,0.9985351562,0.6464538489,0
8222,2,adaptive_local_shunt,23.73121457,0.3932598493,0.3893871396,0.003872709756,0.3600580165,0.3604147457,0.9975585938,0.6578822117,0
8222,2,adaptive_global_shunt,23.73121457,0.3932598493,0.3926116506,0.0006481987271,0.3852818816,0.3819495018,0.99609375,0.3083339108,0
8222,2,adaptive_shuffled_shunt,23.73121457,0.3932598493,0.3938194744,-0.0005596250492,0.3652858542,0.3650699584,0.9946289062,0.6289316113,0
8222,2,adaptive_point_gate,23.73121457,0.3932598493,0.3893871396,0.003872709756,0.3600580165,0.3604147457,0.9975585938,0.6578822117,0
8223,0,exact_clean_bp,23.87094081,0.3972800832,0.3922871651,0.004992918152,0.33752916,0.3422370204,0.9975585938,1,0
8223,0,noisy_no_shunt,23.87094081,0.3972800832,0.3930933869,0.0041866963,0.3402096067,0.3456538327,0.9965820312,1,0
8223,0,initial_oracle_shunt,23.87094081,0.3972800832,0.3930933869,0.0041866963,0.3402096067,0.3456538327,0.9965820312,1,0
8223,0,adaptive_local_shunt,23.87094081,0.3972800832,0.3938692992,0.003410784055,0.349916026,0.3543317611,0.9965820312,0.5300615273,0
8223,0,adaptive_global_shunt,23.87094081,0.3972800832,0.3933092254,0.003970857837,0.3496805568,0.3547362925,0.99609375,0.5178855189,0
8223,0,adaptive_shuffled_shunt,23.87094081,0.3972800832,0.3938656062,0.003414476964,0.3516445781,0.3569161104,0.9970703125,0.5206563731,0
8223,0,adaptive_point_gate,23.87094081,0.3972800832,0.3938692992,0.003410784055,0.349916026,0.3543317611,0.9965820312,0.5300615273,0
8223,1,exact_clean_bp,23.87094081,0.3972800832,0.3922871651,0.004992918152,0.33752916,0.3422370204,0.9975585938,1,0
8223,1,noisy_no_shunt,23.87094081,0.3972800832,0.392962782,0.004317301234,0.339669776,0.3451453216,0.9975585938,1,0
8223,1,initial_oracle_shunt,23.87094081,0.3972800832,0.3939021101,0.003377973148,0.3509872883,0.35567968,0.9970703125,0.7598785813,0
8223,1,adaptive_local_shunt,23.87094081,0.3972800832,0.3944905383,0.002789544871,0.3576109085,0.3612443434,0.9970703125,0.4006351599,0
8223,1,adaptive_global_shunt,23.87094081,0.3972800832,0.3950055095,0.002274573706,0.3622645307,0.3669878386,0.998046875,0.3263911914,0
8223,1,adaptive_shuffled_shunt,23.87094081,0.3972800832,0.394178788,0.003101295211,0.3564802353,0.3595860006,0.9990234375,0.5160601833,0
8223,1,adaptive_point_gate,23.87094081,0.3972800832,0.3944905383,0.002789544871,0.3576109085,0.3612443434,0.9970703125,0.4006351599,0
8223,2,exact_clean_bp,23.87094081,0.3972800832,0.3922871651,0.004992918152,0.33752916,0.3422370204,0.9975585938,1,0
8223,2,noisy_no_shunt,23.87094081,0.3972800832,0.3923976785,0.004882404694,0.3594550393,0.3620346712,0.982421875,1,0
8223,2,initial_oracle_shunt,23.87094081,0.3972800832,0.3933232418,0.003956841386,0.3550268043,0.3583133589,0.9995117188,0.6464538489,0
8223,2,adaptive_local_shunt,23.87094081,0.3972800832,0.3933343528,0.003945730425,0.3616405195,0.3647267219,0.9970703125,0.5700869485,0
8223,2,adaptive_global_shunt,23.87094081,0.3972800832,0.3963422725,0.0009378107056,0.3785119059,0.3821572084,0.99609375,0.2567384679,0
8223,2,adaptive_shuffled_shunt,23.87094081,0.3972800832,0.3964528038,0.0008272793815,0.3639354614,0.3686007975,0.994140625,0.6421696165,0
8223,2,adaptive_point_gate,23.87094081,0.3972800832,0.3933343528,0.003945730425,0.3616405195,0.3647267219,0.9970703125,0.5700869485,0
8224,0,exact_clean_bp,23.88784024,0.3956902951,0.3917049209,0.00398537427,0.3581363472,0.3599096726,0.9990234375,1,0
8224,0,noisy_no_shunt,23.88784024,0.3956902951,0.3921020879,0.003588207193,0.3595813511,0.3620336097,0.9956054688,1,0
8224,0,initial_oracle_shunt,23.88784024,0.3956902951,0.3921020879,0.003588207193,0.3595813511,0.3620336097,0.9956054688,1,0
8224,0,adaptive_local_shunt,23.88784024,0.3956902951,0.3925623845,0.003127910672,0.3688918607,0.371145722,0.9975585938,0.3870267967,0
8224,0,adaptive_global_shunt,23.88784024,0.3956902951,0.3921432922,0.003547002955,0.3693774577,0.37175802,0.9921875,0.5180852325,0
8224,0,adaptive_shuffled_shunt,23.88784024,0.3956902951,0.3927102519,0.002980043243,0.3703449147,0.372882575,0.9946289062,0.4204303477,0
8224,0,adaptive_point_gate,23.88784024,0.3956902951,0.3925623845,0.003127910672,0.3688918607,0.371145722,0.9975585938,0.3870267967,0
8224,1,exact_clean_bp,23.88784024,0.3956902951,0.3917049209,0.00398537427,0.3581363472,0.3599096726,0.9990234375,1,0
8224,1,noisy_no_shunt,23.88784024,0.3956902951,0.3912291203,0.004461174821,0.3616622174,0.3632600315,0.9990234375,1,0
8224,1,initial_oracle_shunt,23.88784024,0.3956902951,0.3915927344,0.004097560726,0.3710585058,0.3741078941,1,0.7598785813,0
8224,1,adaptive_local_shunt,23.88784024,0.3956902951,0.3917660502,0.003924244921,0.3694280995,0.3721805409,0.9995117188,0.5034443647,0
8224,1,adaptive_global_shunt,23.88784024,0.3956902951,0.3920505929,0.003639702259,0.3710116031,0.3730242055,0.9985351562,0.5797453513,0
8224,1,adaptive_shuffled_shunt,23.88784024,0.3956902951,0.3919021425,0.003788152681,0.3702540249,0.372517381,0.998046875,0.5604969141,0
8224,1,adaptive_point_gate,23.88784024,0.3956902951,0.3917660502,0.003924244921,0.3694280995,0.3721805409,0.9995117188,0.5034443647,0
8224,2,exact_clean_bp,23.88784024,0.3956902951,0.3917049209,0.00398537427,0.3581363472,0.3599096726,0.9990234375,1,0
8224,2,noisy_no_shunt,23.88784024,0.3956902951,0.393163113,0.00252718218,0.3686194856,0.3707175261,1,1,0
8224,2,initial_oracle_shunt,23.88784024,0.3956902951,0.3923921858,0.003298109331,0.3727349803,0.3757459751,1,0.6464538489,0
8224,2,adaptive_local_shunt,23.88784024,0.3956902951,0.392629707,0.003060588113,0.3709758165,0.3739112158,0.9990234375,0.5189682532,0
8224,2,adaptive_global_shunt,23.88784024,0.3956902951,0.3939345844,0.001755710709,0.3817438017,0.3835919237,0.998046875,0.07073320391,0
8224,2,adaptive_shuffled_shunt,23.88784024,0.3956902951,0.3932164405,0.00247385462,0.3774446902,0.3794893264,1,0.5206588251,0
8224,2,adaptive_point_gate,23.88784024,0.3956902951,0.392629707,0.003060588113,0.3709758165,0.3739112158,0.9990234375,0.5189682532,0
8225,0,exact_clean_bp,23.93822869,0.3947971568,0.3902779579,0.004519198936,0.3384309382,0.3481388723,0.9951171875,1,0
8225,0,noisy_no_shunt,23.93822869,0.3947971568,0.3907365453,0.004060611445,0.3441434114,0.3515661056,0.9995117188,1,0
8225,0,initial_oracle_shunt,23.93822869,0.3947971568,0.3907365453,0.004060611445,0.3441434114,0.3515661056,0.9995117188,1,0
8225,0,adaptive_local_shunt,23.93822869,0.3947971568,0.3913011595,0.003495997277,0.3528003447,0.3599279763,0.9990234375,0.5511443618,0
8225,0,adaptive_global_shunt,23.93822869,0.3947971568,0.3913574007,0.003439756076,0.3516156456,0.3581871065,0.9995117188,0.6419884611,0
8225,0,adaptive_shuffled_shunt,23.93822869,0.3947971568,0.39208508,0.002712076796,0.3566167144,0.3621098243,0.9995117188,0.5714081298,0
8225,0,adaptive_point_gate,23.93822869,0.3947971568,0.3913011595,0.003495997277,0.3528003447,0.3599279763,0.9990234375,0.5511443618,0
8225,1,exact_clean_bp,23.93822869,0.3947971568,0.3902779579,0.004519198936,0.3384309382,0.3481388723,0.9951171875,1,0
8225,1,noisy_no_shunt,23.93822869,0.3947971568,0.3898037435,0.004993413278,0.349813643,0.3609235571,0.9921875,1,0
8225,1,initial_oracle_shunt,23.93822869,0.3947971568,0.3909210355,0.003876121294,0.3588583929,0.3687058007,0.9912109375,0.7598785813,0
8225,1,adaptive_local_shunt,23.93822869,0.3947971568,0.3907534643,0.004043692472,0.3626163546,0.3708874938,0.9926757812,0.4784335466,0
8225,1,adaptive_global_shunt,23.93822869,0.3947971568,0.3912062253,0.003590931492,0.3666208705,0.3738764485,0.994140625,0.3180074781,0
8225,1,adaptive_shuffled_shunt,23.93822869,0.3947971568,0.3907599484,0.004037208424,0.3657327754,0.3722246301,0.9970703125,0.4578351387,0
8225,1,adaptive_point_gate,23.93822869,0.3947971568,0.3907534643,0.004043692472,0.3626163546,0.3708874938,0.9926757812,0.4784335466,0
8225,2,exact_clean_bp,23.93822869,0.3947971568,0.3902779579,0.004519198936,0.3384309382,0.3481388723,0.9951171875,1,0
8225,2,noisy_no_shunt,23.93822869,0.3947971568,0.3940442056,0.0007529512333,0.3607055078,0.3681416006,0.9936523438,1,0
8225,2,initial_oracle_shunt,23.93822869,0.3947971568,0.3917412176,0.003055939235,0.362662174,0.3673014838,0.9985351562,0.6464538489,0
8225,2,adaptive_local_shunt,23.93822869,0.3947971568,0.3903796994,0.004417457403,0.3640200582,0.3676385726,0.9990234375,0.5407202282,0
8225,2,adaptive_global_shunt,23.93822869,0.3947971568,0.3922025325,0.002594624289,0.3753284315,0.3788143992,0.9975585938,0.3214461061,0
8225,2,adaptive_shuffled_shunt,23.93822869,0.3947971568,0.3906666602,0.004130496566,0.3648095705,0.3696021859,0.9970703125,0.5636264197,0
8225,2,adaptive_point_gate,23.93822869,0.3947971568,0.3903796994,0.004417457403,0.3640200582,0.3676385726,0.9990234375,0.5407202282,0
8226,0,exact_clean_bp,23.7473767,0.393620405,0.3886476799,0.004972725138,0.3368626543,0.3374706614,0.998046875,1,0
8226,0,noisy_no_shunt,23.7473767,0.393620405,0.3873275261,0.006292878878,0.3398964953,0.3408690636,0.9965820312,1,0
8226,0,initial_oracle_shunt,23.7473767,0.393620405,0.3873275261,0.006292878878,0.3398964953,0.3408690636,0.9965820312,1,0
8226,0,adaptive_local_shunt,23.7473767,0.393620405,0.3874467501,0.006173654867,0.3468230071,0.3466746299,0.994140625,0.6219956351,0
8226,0,adaptive_global_shunt,23.7473767,0.393620405,0.3873275261,0.006292878878,0.3479448553,0.3479716343,0.9921875,0.6612668467,0
8226,0,adaptive_shuffled_shunt,23.7473767,0.393620405,0.3875533263,0.006067078701,0.3495208166,0.3495071214,0.9946289062,0.6423922172,0
8226,0,adaptive_point_gate,23.7473767,0.393620405,0.3874467501,0.006173654867,0.3468230071,0.3466746299,0.994140625,0.6219956351,0
8226,1,exact_clean_bp,23.7473767,0.393620405,0.3886476799,0.004972725138,0.3368626543,0.3374706614,0.998046875,1,0
8226,1,noisy_no_shunt,23.7473767,0.393620405,0.3882702036,0.005350201352,0.3398830343,0.3403925233,0.9916992188,1,0
8226,1,initial_oracle_shunt,23.7473767,0.393620405,0.3890824663,0.004537938669,0.352836453,0.3515300178,0.9936523438,0.7598785813,0
8226,1,adaptive_local_shunt,23.7473767,0.393620405,0.3896355257,0.003984879338,0.3570463012,0.3552931632,0.99609375,0.4727519757,0
8226,1,adaptive_global_shunt,23.7473767,0.393620405,0.389680944,0.003939460971,0.3608142206,0.3594684546,0.9892578125,0.3729540399,0
8226,1,adaptive_shuffled_shunt,23.7473767,0.393620405,0.3899700101,0.003650394909,0.3557252764,0.3530811941,0.998046875,0.4475952043,0
8226,1,adaptive_point_gate,23.7473767,0.393620405,0.3896355257,0.003984879338,0.3570463012,0.3552931632,0.99609375,0.4727519757,0
8226,2,exact_clean_bp,23.7473767,0.393620405,0.3886476799,0.004972725138,0.3368626543,0.3374706614,0.998046875,1,0
8226,2,noisy_no_shunt,23.7473767,0.393620405,0.3921033583,0.00151704675,0.3501876439,0.3496697475,0.9916992188,1,0
8226,2,initial_oracle_shunt,23.7473767,0.393620405,0.3894177219,0.00420268311,0.3559973969,0.3537174742,0.998046875,0.6464538489,0
8226,2,adaptive_local_shunt,23.7473767,0.393620405,0.3895429728,0.004077432155,0.3597097848,0.3574445732,0.9975585938,0.6362039268,0
8226,2,adaptive_global_shunt,23.7473767,0.393620405,0.3923489214,0.001271483642,0.3759445664,0.3735036479,0.9990234375,0.3637691083,0
8226,2,adaptive_shuffled_shunt,23.7473767,0.393620405,0.3888493425,0.004771062476,0.3737380491,0.3732224829,0.998046875,0.6178505104,0
8226,2,adaptive_point_gate,23.7473767,0.393620405,0.3895429728,0.004077432155,0.3597097848,0.3574445732,0.9975585938,0.6362039268,0
8227,0,exact_clean_bp,23.93139321,0.3924725017,0.3880799716,0.00439253017,0.3414862901,0.3393335622,0.9975585938,1,0
8227,0,noisy_no_shunt,23.93139321,0.3924725017,0.387806995,0.004665506736,0.3449738731,0.3424299512,0.9936523438,1,0
8227,0,initial_oracle_shunt,23.93139321,0.3924725017,0.387806995,0.004665506736,0.3449738731,0.3424299512,0.9936523438,1,0
8227,0,adaptive_local_shunt,23.93139321,0.3924725017,0.3881482131,0.004324288614,0.356748195,0.3557458465,0.9975585938,0.5510260779,0
8227,0,adaptive_global_shunt,23.93139321,0.3924725017,0.387806995,0.004665506736,0.3553826151,0.3534429833,0.9926757812,0.6367552307,0
8227,0,adaptive_shuffled_shunt,23.93139321,0.3924725017,0.3882049177,0.004267583997,0.3565421986,0.3541058971,0.9970703125,0.5509955404,0
8227,0,adaptive_point_gate,23.93139321,0.3924725017,0.3881482131,0.004324288614,0.356748195,0.3557458465,0.9975585938,0.5510260779,0
8227,1,exact_clean_bp,23.93139321,0.3924725017,0.3880799716,0.00439253017,0.3414862901,0.3393335622,0.9975585938,1,0
8227,1,noisy_no_shunt,23.93139321,0.3924725017,0.3878225371,0.004649964633,0.3439719965,0.3418143219,0.9985351562,1,0
8227,1,initial_oracle_shunt,23.93139321,0.3924725017,0.3881576189,0.004314882839,0.350713196,0.3486512934,0.9970703125,0.7598785813,0
8227,1,adaptive_local_shunt,23.93139321,0.3924725017,0.3886543654,0.003818136308,0.3589650182,0.3568974425,0.9975585938,0.3333016963,0
8227,1,adaptive_global_shunt,23.93139321,0.3924725017,0.3884011533,0.004071348463,0.362178751,0.3608906115,0.9965820312,0.3074163407,0
8227,1,adaptive_shuffled_shunt,23.93139321,0.3924725017,0.3883587984,0.004113703348,0.3597348821,0.3584336474,0.9975585938,0.4688061827,0
8227,1,adaptive_point_gate,23.93139321,0.3924725017,0.3886543654,0.003818136308,0.3589650182,0.3568974425,0.9975585938,0.3333016963,0
8227,2,exact_clean_bp,23.93139321,0.3924725017,0.3880799716,0.00439253017,0.3414862901,0.3393335622,0.9975585938,1,0
8227,2,noisy_no_shunt,23.93139321,0.3924725017,0.3920600462,0.0004124555173,0.3519913205,0.3506425201,0.9990234375,1,0
8227,2,initial_oracle_shunt,23.93139321,0.3924725017,0.3900908999,0.002381601872,0.3579152459,0.3557191328,0.9985351562,0.6464538489,0
8227,2,adaptive_local_shunt,23.93139321,0.3924725017,0.3908472246,0.001625277182,0.3559180476,0.3541117716,0.9985351562,0.5380862071,0
