cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691135502788957,16,common + depth bins,0.5423650492470672,0.4584864775467152,16.0,73.0,0.1200657894736842,1.0,0.3874685079375414
v661,864691135502788957,16,common + random routes,0.4409929604677014,0.3385341950931013,9.96,64.23,0.10564144736842102,1.0,0.28609641915817563
v661,864691135502788957,16,common + shuffled routes,0.4859981139544075,0.391788211537956,14.81,60.0,0.0986842105263157,1.0,0.3311015726448817
v661,864691135502788957,16,common + surrogate ancestry,0.6514941838456667,0.5876175720611075,14.905,69.27,0.11393092105263154,1.0,0.49659764253614097
v661,864691135502788957,16,common-constrained SVD,0.9048931564733232,0.887461301277776,16.0,608.0,1.0,1.0,0.7499966151637975
v661,864691135516884435,1,common + ancestry,0.2644133905194121,1.373461146420258e-32,1.0,24.0,1.0,1.0,0.0
v661,864691135516884435,1,common + depth bins,0.2644133905194121,1.373461146420258e-32,1.0,24.0,1.0,1.0,0.0
v661,864691135516884435,1,common + random routes,0.2644133905194121,1.373461146420258e-32,1.0,24.0,1.0,1.0,0.0
v661,864691135516884435,1,common + shuffled routes,0.2644133905194121,1.373461146420258e-32,1.0,24.0,1.0,1.0,0.0
v661,864691135516884435,1,common + surrogate ancestry,0.2644133905194121,1.373461146420258e-32,1.0,24.0,1.0,1.0,0.0
v661,864691135516884435,1,common-constrained SVD,0.2644133905194121,1.373461146420258e-32,1.0,24.0,1.0,1.0,0.0
v661,864691135516884435,2,common + ancestry,0.3764617692048619,0.1523252017387447,2.0,25.0,0.5208333333333334,1.0,0.1120483786854498
v661,864691135516884435,2,common + depth bins,0.3137222001111517,0.0670333159361855,2.0,35.0,0.7291666666666666,1.0,0.0493088095917396
v661,864691135516884435,2,common + random routes,0.2925506166827794,0.03825141159548234,1.495,25.31,0.5272916666666666,1.0,0.028137226163367276
v661,864691135516884435,2,common + shuffled routes,0.2965052730144179,0.04362760561623947,2.0,25.0,0.5208333333333334,1.0,0.0320918824950058
v661,864691135516884435,2,common + surrogate ancestry,0.37787934847593774,0.15425234295203682,2.0,25.99,0.5414583333333334,1.0,0.11346595795652561
v661,864691135516884435,2,common-constrained SVD,0.5067476238429991,0.3294435083513876,2.0,48.0,1.0,1.0,0.2423342333235869
v661,864691135516884435,4,common + ancestry,0.6523652901221698,0.5274047876927752,4.0,28.0,0.2916666666666667,1.0,0.3879518996027576
v661,864691135516884435,4,common + depth bins,0.3893037408895929,0.1697833385770417,4.0,41.0,0.4270833333333333,1.0,0.1248903503701807
v661,864691135516884435,4,common + random routes,0.3496060260522067,0.1158159140402934,2.555,28.54,0.2972916666666667,1.0,0.08519263553279459
v661,864691135516884435,4,common + shuffled routes,0.36982774667502405,0.14330651863014077,3.975,28.0,0.2916666666666667,1.0,0.10541435615561187
v661,864691135516884435,4,common + surrogate ancestry,0.5123597593034522,0.3370729776594491,3.99,31.115,0.3241145833333334,1.0,0.24794636878404
v661,864691135516884435,4,common-constrained SVD,0.7105679795304113,0.6065289705668211,4.0,96.0,1.0,1.0,0.4461545890109991
v661,864691135516884435,8,common + ancestry,0.8431320755571288,0.7867444534456132,8.0,35.0,0.1822916666666666,1.0,0.5787186850377166
v661,864691135516884435,8,common + depth bins,0.5277509778317355,0.3579967116289283,8.0,44.0,0.2291666666666666,1.0,0.2633375873123234
v661,864691135516884435,8,common + random routes,0.47551291899237424,0.28698120078888284,4.56,34.74,0.18093749999999997,1.0,0.21109952847296207
v661,864691135516884435,8,common + shuffled routes,0.517970316409348,0.34470030125885165,7.7,35.0,0.1822916666666666,1.0,0.2535569258899358
v661,864691135516884435,8,common + surrogate ancestry,0.8099356586577621,0.7416152783471057,7.87,38.39,0.19994791666666664,1.0,0.5455222681383499
v661,864691135516884435,8,common-constrained SVD,0.9032693871643488,0.8684986763095722,8.0,192.0,1.0,1.0,0.6388559966449368
v661,864691135516884435,16,common + ancestry,0.9532244265550848,0.936410515305676,14.0,54.0,0.140625,1.0,0.6888110360356725
v661,864691135516884435,16,common + depth bins,0.7037563371712314,0.5972688205431688,16.0,46.0,0.1197916666666666,1.0,0.4393429466518193
v661,864691135516884435,16,common + random routes,0.6544514848952828,0.530240884416431,8.53,44.485,0.11584635416666664,1.0,0.39003809437587067
v661,864691135516884435,16,common + shuffled routes,0.7561198202812193,0.6684548405646084,14.115,54.0,0.140625,1.0,0.49170642976180706
v661,864691135516884435,16,common + surrogate ancestry,0.9267559662762299,0.9004277228816209,15.01,54.105,0.14089843749999997,1.0,0.6623425757568178
v661,864691135516884435,16,common-constrained SVD,0.9943981389562144,0.9923844983424296,16.0,384.0,1.0,1.0,0.7299847484368022
v661,864691135572379429,1,common + ancestry,0.1334433896751685,5.115460483204104e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135572379429,1,common + depth bins,0.1334433896751685,5.115460483204104e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135572379429,1,common + random routes,0.1334433896751685,5.115460483204104e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135572379429,1,common + shuffled routes,0.1334433896751685,5.115460483204104e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135572379429,1,common + surrogate ancestry,0.1334433896751685,5.115460483204104e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135572379429,1,common-constrained SVD,0.1334433896751685,5.115460483204104e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135572379429,2,common + ancestry,0.4707565722691461,0.3892569493729146,2.0,44.0,0.5238095238095238,1.0,0.3373131825939774
v661,864691135572379429,2,common + depth bins,0.1858926405267361,0.0605260524547919,2.0,62.0,0.7380952380952381,1.0,0.0524492508515675
v661,864691135572379429,2,common + random routes,0.1614981210189832,0.03237495509185285,1.72,44.2,0.5261904761904762,1.0,0.028054731343814646
v661,864691135572379429,2,common + shuffled routes,0.1772031147946543,0.05049840321809125,2.0,44.0,0.5238095238095238,1.0,0.043759725119485705
v661,864691135572379429,2,common + surrogate ancestry,0.2388525405597507,0.12164139033579024,2.0,45.575,0.5425595238095238,1.0,0.10540915088458208
v661,864691135572379429,2,common-constrained SVD,0.5022012919878492,0.425543926292883,2.0,84.0,1.0,1.0,0.3687579023126807
v661,864691135572379429,4,common + ancestry,0.5303902033925272,0.4580737241950785,4.0,48.0,0.2857142857142857,1.0,0.3969468137173586
v661,864691135572379429,4,common + depth bins,0.2886370591719158,0.1790923612463961,4.0,73.0,0.4345238095238095,1.0,0.1551936694967472
v661,864691135572379429,4,common + random routes,0.2180224278801577,0.09760359242229352,3.355,49.225,0.29300595238095234,1.0,0.08457903820498908
v661,864691135572379429,4,common + shuffled routes,0.2253549922810882,0.1060653181925025,3.995,48.0,0.2857142857142857,1.0,0.09191160260591964
v661,864691135572379429,4,common + surrogate ancestry,0.3452735790310734,0.24445049155703708,3.985,52.445,0.312172619047619,1.0,0.21183018935590486
v661,864691135572379429,4,common-constrained SVD,0.5998310679600352,0.5382079747912139,4.0,168.0,1.0,1.0,0.4663876782848666
v661,864691135572379429,8,common + ancestry,0.6533671674673134,0.5999882426576258,8.0,57.0,0.1696428571428571,1.0,0.5199237777921448
v661,864691135572379429,8,common + depth bins,0.3890960176392555,0.2950212656830978,8.0,78.0,0.2321428571428571,1.0,0.2556526279640869
v661,864691135572379429,8,common + random routes,0.33597270180005645,0.23371734715516063,6.57,57.29,0.17050595238095234,1.0,0.2025293121248879
v661,864691135572379429,8,common + shuffled routes,0.3250810373819704,0.2211484459566535,7.925,57.0,0.1696428571428571,1.0,0.19163764770680186
v661,864691135572379429,8,common + surrogate ancestry,0.4669038884290464,0.38481098035693134,7.84,60.785,0.18090773809523808,1.0,0.3334604987538778
v661,864691135572379429,8,common-constrained SVD,0.7330569722887956,0.6919496954605885,8.0,336.0,1.0,1.0,0.5996135826136271
v661,864691135572379429,16,common + ancestry,0.8254348530422783,0.798553095230229,16.0,71.0,0.1056547619047619,1.0,0.6919914633671097
v661,864691135572379429,16,common + depth bins,0.6151385664199825,0.5558727162259475,16.0,81.0,0.1205357142857142,1.0,0.481695176744814
v661,864691135572379429,16,common + random routes,0.5493363438384822,0.47993743190928384,12.79,78.93,0.1174553571428571,1.0,0.4158929541633136
v661,864691135572379429,16,common + shuffled routes,0.499484374889034,0.4224086238020316,14.995,71.0,0.1056547619047619,1.0,0.3660409852138654
v661,864691135572379429,16,common + surrogate ancestry,0.6727905271413873,0.6224026578760303,15.41,74.895,0.11145089285714281,1.0,0.5393471374662187
v661,864691135572379429,16,common-constrained SVD,0.900876423171879,0.8856121162228926,16.0,672.0,1.0,1.0,0.7674330334967104
v661,864691135573814980,1,common + ancestry,0.1420125369104107,9.012214057351584e-33,1.0,46.0,1.0,1.0,-2.775557561562892e-17
v661,864691135573814980,1,common + depth bins,0.1420125369104107,9.012214057351584e-33,1.0,46.0,1.0,1.0,-2.775557561562892e-17
v661,864691135573814980,1,common + random routes,0.1420125369104107,9.012214057351584e-33,1.0,46.0,1.0,1.0,-2.775557561562892e-17
v661,864691135573814980,1,common + shuffled routes,0.1420125369104107,9.012214057351584e-33,1.0,46.0,1.0,1.0,-2.775557561562892e-17
v661,864691135573814980,1,common + surrogate ancestry,0.1420125369104107,9.012214057351584e-33,1.0,46.0,1.0,1.0,-2.775557561562892e-17
v661,864691135573814980,1,common-constrained SVD,0.1420125369104107,9.012214057351584e-33,1.0,46.0,1.0,1.0,-2.775557561562892e-17
v661,864691135573814980,2,common + ancestry,0.1821101569883592,0.0467345058091618,2.0,50.0,0.5434782608695652,1.0,0.0400976200779484
v661,864691135573814980,2,common + depth bins,0.1726799444547022,0.0357434215109146,2.0,68.0,0.7391304347826086,1.0,0.0306674075442914
v661,864691135573814980,2,common + random routes,0.15928182549620792,0.020127670075283977,1.685,48.955,0.5321195652173913,1.0,0.01726928858579714
v661,864691135573814980,2,common + shuffled routes,0.17150445946425993,0.034373372365663145,2.0,50.0,0.5434782608695652,1.0,0.029491922553849116
v661,864691135573814980,2,common + surrogate ancestry,0.18809415523016734,0.05370896464363002,2.0,49.875,0.5421195652173914,1.0,0.04608161831975655
v661,864691135573814980,2,common-constrained SVD,0.2540855721281069,0.130623161804864,2.0,92.0,1.0,1.0,0.1120730352176961
v661,864691135573814980,4,common + ancestry,0.2856300035789166,0.1673887706369778,4.0,54.0,0.2934782608695652,1.0,0.1436174666685058
v661,864691135573814980,4,common + depth bins,0.2361123332215648,0.1096750248218117,4.0,80.0,0.4347826086956521,1.0,0.094099796311154
v661,864691135573814980,4,common + random routes,0.20252884297251114,0.07053285585803643,3.35,51.42,0.27945652173913044,1.0,0.060516306062100345
v661,864691135573814980,4,common + shuffled routes,0.21803121127072675,0.08860114818761428,4.0,54.0,0.2934782608695652,1.0,0.07601867436031594
v661,864691135573814980,4,common + surrogate ancestry,0.2937866662950678,0.17689550944966317,3.99,54.665,0.2970923913043478,1.0,0.15177412938465695
v661,864691135573814980,4,common-constrained SVD,0.397339396337874,0.297588100539416,4.0,184.0,1.0,1.0,0.2553268594274632
v661,864691135573814980,8,common + ancestry,0.4558898355060073,0.3658297027620113,8.0,58.0,0.1576086956521739,1.0,0.3138772985955965
v661,864691135573814980,8,common + depth bins,0.3570365244449658,0.2506143700051974,8.0,86.0,0.233695652173913,1.0,0.215023987534555
v661,864691135573814980,8,common + random routes,0.28163506659655974,0.16273259889296288,6.17,63.125,0.17153532608695649,1.0,0.13962252968614894
v661,864691135573814980,8,common + shuffled routes,0.29482518084299003,0.17810591705187057,7.84,58.0,0.1576086956521739,1.0,0.15281264393257926
v661,864691135573814980,8,common + surrogate ancestry,0.4344377336223081,0.3408268876783842,7.94,63.255,0.17188858695652168,1.0,0.29242519671189726
v661,864691135573814980,8,common-constrained SVD,0.5927582830046331,0.5253523687526845,8.0,368.0,1.0,1.0,0.4507457460942222
v661,864691135573814980,16,common + ancestry,0.6104487882773252,0.5459709745409198,15.0,73.0,0.0991847826086956,1.0,0.4684362513669143
v661,864691135573814980,16,common + depth bins,0.5202409428613173,0.4408320893045645,16.0,89.0,0.1209239130434782,1.0,0.3782284059509064
v661,864691135573814980,16,common + random routes,0.4077216865468135,0.30968884869202096,11.94,79.01,0.10735054347826083,1.0,0.26570914963640274
v661,864691135573814980,16,common + shuffled routes,0.44532663529702465,0.3535181007125538,15.175,73.0,0.0991847826086956,1.0,0.3033140983866139
v661,864691135573814980,16,common + surrogate ancestry,0.6294973235039183,0.5681723889508691,15.46,84.81,0.11523097826086952,1.0,0.48748478659350747
v661,864691135573814980,16,common-constrained SVD,0.8249946637667823,0.796028096257924,16.0,736.0,1.0,1.0,0.6829821268563715
v661,864691135658994050,1,common + ancestry,0.1576218375542044,5.775691227819831e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135658994050,1,common + depth bins,0.1576218375542044,5.775691227819831e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135658994050,1,common + random routes,0.1576218375542044,5.775691227819831e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135658994050,1,common + shuffled routes,0.1576218375542044,5.775691227819831e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135658994050,1,common + surrogate ancestry,0.1576218375542044,5.775691227819831e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135658994050,1,common-constrained SVD,0.1576218375542044,5.775691227819831e-33,1.0,42.0,1.0,1.0,0.0
v661,864691135658994050,2,common + ancestry,0.2263838439370215,0.0816284294255333,2.0,43.0,0.5119047619047619,1.0,0.068762006382817
v661,864691135658994050,2,common + depth bins,0.1835230333051349,0.0307477056097084,2.0,62.0,0.7380952380952381,1.0,0.0259011957509304
v661,864691135658994050,2,common + random routes,0.1829032947635034,0.030012004508635105,1.74,43.85,0.5220238095238094,1.0,0.025281457209298964
v661,864691135658994050,2,common + shuffled routes,0.17608459485472544,0.021917421561493802,2.0,43.0,0.5119047619047619,1.0,0.018462757300520997
v661,864691135658994050,2,common + surrogate ancestry,0.19588071104832383,0.045417693857396566,2.0,45.845,0.5457738095238095,1.0,0.0382588734941194
v661,864691135658994050,2,common-constrained SVD,0.2380370382629769,0.0954621146342299,2.0,84.0,1.0,1.0,0.0804152007087724
v661,864691135658994050,4,common + ancestry,0.3326670539593082,0.2077988535420603,4.0,49.0,0.2916666666666667,1.0,0.1750452164051037
v661,864691135658994050,4,common + depth bins,0.2534135999081514,0.1137158661328791,4.0,73.0,0.4345238095238095,1.0,0.0957917623539469
v661,864691135658994050,4,common + random routes,0.23199221433539624,0.08828621170005375,3.195,47.35,0.2818452380952381,1.0,0.07437037678119178
v661,864691135658994050,4,common + shuffled routes,0.22853937539502878,0.08418729378610601,3.99,49.0,0.2916666666666667,1.0,0.07091753784082432
v661,864691135658994050,4,common + surrogate ancestry,0.3072425672058003,0.17761705647399606,3.98,50.205,0.2988392857142857,1.0,0.14962072965159584
v661,864691135658994050,4,common-constrained SVD,0.3799310207383104,0.2639066313621477,4.0,168.0,1.0,1.0,0.2223091831841059
v661,864691135658994050,8,common + ancestry,0.4907241410052922,0.3954308389048748,8.0,55.0,0.1636904761904762,1.0,0.3331023034510878
v661,864691135658994050,8,common + depth bins,0.361378333771604,0.2418824529185379,8.0,78.0,0.2321428571428571,1.0,0.2037564962173995
v661,864691135658994050,8,common + random routes,0.321420385653247,0.19444776158900304,6.08,54.29,0.16157738095238092,1.0,0.16379854809904248
v661,864691135658994050,8,common + shuffled routes,0.31259272909695396,0.18396831548054451,7.695,55.0,0.1636904761904762,1.0,0.15497089154274946
v661,864691135658994050,8,common + surrogate ancestry,0.4820920524686241,0.385183554583537,7.92,58.185,0.1731696428571428,1.0,0.32447021491441963
v661,864691135658994050,8,common-constrained SVD,0.613002505293026,0.5405893552803537,8.0,336.0,1.0,1.0,0.4553806677388216
v661,864691135658994050,16,common + ancestry,0.73465140507644,0.6850006247157027,14.0,78.0,0.1160714285714285,1.0,0.5770295675222356
v661,864691135658994050,16,common + depth bins,0.56734194864258,0.486385010146485,16.0,81.0,0.1205357142857142,1.0,0.4097201110883756
v661,864691135658994050,16,common + random routes,0.498698402565173,0.40489720676123986,11.935,68.105,0.10134672619047615,1.0,0.34107656501096856
v661,864691135658994050,16,common + shuffled routes,0.48144323701404246,0.38441333583439724,15.04,78.0,0.1160714285714285,1.0,0.32382139945983796
v661,864691135658994050,16,common + surrogate ancestry,0.6927191847924316,0.6352222447037367,15.145,80.2,0.11934523809523805,1.0,0.5350973472382271
v661,864691135658994050,16,common-constrained SVD,0.8631475129811589,0.8375403196332891,16.0,672.0,1.0,1.0,0.7055256754269544
v661,864691135687601120,1,common + ancestry,0.1407163913118663,3.967879583899621e-33,1.0,36.0,1.0,1.0,-2.775557561562892e-17
v661,864691135687601120,1,common + depth bins,0.1407163913118663,3.967879583899621e-33,1.0,36.0,1.0,1.0,-2.775557561562892e-17
v661,864691135687601120,1,common + random routes,0.1407163913118663,3.967879583899621e-33,1.0,36.0,1.0,1.0,-2.775557561562892e-17
v661,864691135687601120,1,common + shuffled routes,0.1407163913118663,3.967879583899621e-33,1.0,36.0,1.0,1.0,-2.775557561562892e-17
v661,864691135687601120,1,common + surrogate ancestry,0.1407163913118663,3.967879583899621e-33,1.0,36.0,1.0,1.0,-2.775557561562892e-17
v661,864691135687601120,1,common-constrained SVD,0.1407163913118663,3.967879583899621e-33,1.0,36.0,1.0,1.0,-2.775557561562892e-17
v661,864691135687601120,2,common + ancestry,0.1655360768160596,0.0288841603089407,2.0,38.0,0.5277777777777778,1.0,0.0248196855041932
v661,864691135687601120,2,common + depth bins,0.1739685894672189,0.0386975822873179,2.0,53.0,0.7361111111111112,1.0,0.0332521981553525
v661,864691135687601120,2,common + random routes,0.1620770455318306,0.024858677628653368,1.585,38.045,0.5284027777777778,1.0,0.02136065421996423
v661,864691135687601120,2,common + shuffled routes,0.16989885639422397,0.033961389216897106,2.0,38.0,0.5277777777777778,1.0,0.0291824650823576
v661,864691135687601120,2,common + surrogate ancestry,0.17928060833985307,0.044879498035418866,2.0,38.84,0.5394444444444444,1.0,0.038564217027986694
v661,864691135687601120,2,common-constrained SVD,0.2691834522399258,0.1495048429053475,2.0,72.0,1.0,1.0,0.1284670609280594
v661,864691135687601120,4,common + ancestry,0.2967721179225437,0.181611431933314,4.0,47.0,0.3263888888888889,1.0,0.1560557266106774
v661,864691135687601120,4,common + depth bins,0.2406264949153881,0.1162713946749831,4.0,62.0,0.4305555555555556,1.0,0.0999101036035218
v661,864691135687601120,4,common + random routes,0.21394456944916485,0.0852200337547411,3.05,40.44,0.2808333333333333,1.0,0.07322817813729848
v661,864691135687601120,4,common + shuffled routes,0.22489452401627447,0.09796315425232267,4.0,47.0,0.32638888888888895,1.0,0.0841781327044081
v661,864691135687601120,4,common + surrogate ancestry,0.273346476663237,0.15434960472928924,3.95,43.53,0.3022916666666667,1.0,0.1326300853513707
v661,864691135687601120,4,common-constrained SVD,0.4109923898679483,0.3145364299089933,4.0,144.0,1.0,1.0,0.2702759985560819
v661,864691135687601120,8,common + ancestry,0.4356419228058983,0.3432225734461457,8.0,51.0,0.1770833333333333,1.0,0.294925531494032
v661,864691135687601120,8,common + depth bins,0.3575951543962753,0.2523948564729604,8.0,67.0,0.2326388888888889,1.0,0.216878763084409
v661,864691135687601120,8,common + random routes,0.29913946528771135,0.18436645639931282,5.54,46.54,0.16159722222222223,1.0,0.15842307397584496
v661,864691135687601120,8,common + shuffled routes,0.3176217891281305,0.20587544790519768,7.825,51.0,0.1770833333333333,1.0,0.17690539781626413
v661,864691135687601120,8,common + surrogate ancestry,0.41316532532673816,0.3170652055504923,7.78,49.755,0.17276041666666664,1.0,0.2724489340148718
v661,864691135687601120,8,common-constrained SVD,0.6087199715029239,0.5446439050612841,8.0,288.0,1.0,1.0,0.4680035801910575
v661,864691135687601120,16,common + ancestry,0.652706434306943,0.5958335965196992,15.0,64.0,0.1111111111111111,1.0,0.5119900429950766
v661,864691135687601120,16,common + depth bins,0.5461831885299391,0.4718660906811642,16.0,69.0,0.1197916666666666,1.0,0.4054667972180727
v661,864691135687601120,16,common + random routes,0.46152436281654646,0.3733435250725391,10.635,59.655,0.1035677083333333,1.0,0.3208079715046801
v661,864691135687601120,16,common + shuffled routes,0.4864828194593741,0.40238918169914656,14.77,64.0,0.1111111111111111,1.0,0.34576642814750774
v661,864691135687601120,16,common + surrogate ancestry,0.6238863603669479,0.562293943663997,15.36,62.72,0.10888888888888885,1.0,0.4831699690550814
v661,864691135687601120,16,common-constrained SVD,0.8225199139718394,0.7934557528693941,16.0,576.0,1.0,1.0,0.681803522659973
v661,864691135716106266,1,common + ancestry,0.1921952889619448,1.5754401190707595e-32,1.0,30.0,1.0,1.0,8.326672684688674e-17
v661,864691135716106266,1,common + depth bins,0.1921952889619448,1.5754401190707595e-32,1.0,30.0,1.0,1.0,8.326672684688674e-17
v661,864691135716106266,1,common + random routes,0.1921952889619448,1.5754401190707595e-32,1.0,30.0,1.0,1.0,8.326672684688674e-17
v661,864691135716106266,1,common + shuffled routes,0.1921952889619448,1.5754401190707595e-32,1.0,30.0,1.0,1.0,8.326672684688674e-17
v661,864691135716106266,1,common + surrogate ancestry,0.1921952889619448,1.5754401190707595e-32,1.0,30.0,1.0,1.0,8.326672684688674e-17
v661,864691135716106266,1,common-constrained SVD,0.1921952889619448,1.5754401190707595e-32,1.0,30.0,1.0,1.0,8.326672684688674e-17
v661,864691135716106266,2,common + ancestry,0.2688553267575026,0.0948992209974202,2.0,31.0,0.5166666666666667,1.0,0.0766600377955578
v661,864691135716106266,2,common + depth bins,0.2237064448567777,0.0390083834177445,2.0,44.0,0.7333333333333333,1.0,0.0315111558948329
v661,864691135716106266,2,common + random routes,0.22679805099701753,0.04283555364588913,1.955,31.65,0.5275000000000001,1.0,0.03460276203507271
v661,864691135716106266,2,common + shuffled routes,0.22027000591021323,0.034754336740858344,2.0,31.0,0.5166666666666667,1.0,0.028074716948268436
v661,864691135716106266,2,common + surrogate ancestry,0.24557652764869783,0.06608186107030278,2.0,33.735,0.56225,1.0,0.05338123868675301
v661,864691135716106266,2,common-constrained SVD,0.2699490308181737,0.0962531423669374,2.0,60.0,1.0,1.0,0.0777537418562289
v661,864691135716106266,4,common + ancestry,0.3427490437523775,0.1863739499574918,4.0,33.0,0.275,1.0,0.1505537547904327
v661,864691135716106266,4,common + depth bins,0.2872921458164736,0.1177225826429339,4.0,52.0,0.4333333333333333,1.0,0.0950968568545288
v661,864691135716106266,4,common + random routes,0.28844103380550357,0.1191448174644584,3.84,34.985,0.29154166666666664,1.0,0.09624574484355876
v661,864691135716106266,4,common + shuffled routes,0.27449965563762235,0.10188646531896756,3.92,33.0,0.275,1.0,0.08230436667567753
v661,864691135716106266,4,common + surrogate ancestry,0.3436673934151679,0.1875107960915163,4.0,36.96,0.308,1.0,0.15147210445322312
v661,864691135716106266,4,common-constrained SVD,0.4004693274729808,0.2578272145050962,4.0,120.0,1.0,1.0,0.208274038511036
v661,864691135716106266,8,common + ancestry,0.475515986198144,0.350729196506075,8.0,40.0,0.1666666666666666,1.0,0.2833206972361992
v661,864691135716106266,8,common + depth bins,0.4045165557042151,0.2628373712619608,8.0,56.0,0.2333333333333333,1.0,0.2123212667422702
v661,864691135716106266,8,common + random routes,0.41411671678559164,0.2747216310962962,7.57,41.625,0.17343749999999997,1.0,0.22192142782364688
v661,864691135716106266,8,common + shuffled routes,0.38343443322161525,0.23673932776886367,7.62,40.0,0.1666666666666666,1.0,0.19123914425967045
v661,864691135716106266,8,common + surrogate ancestry,0.4972580656494646,0.3776442158841884,7.985,42.685,0.17785416666666662,1.0,0.3050627766875198
v661,864691135716106266,8,common-constrained SVD,0.6033766907254475,0.5090108984820371,8.0,240.0,1.0,1.0,0.4111814017635027
v661,864691135716106266,16,common + ancestry,0.7411669913985468,0.6795846755228201,15.0,49.0,0.1020833333333333,1.0,0.548971702436602
v661,864691135716106266,16,common + depth bins,0.6367733677185617,0.5503534117612653,16.0,58.0,0.1208333333333333,1.0,0.4445780787566169
v661,864691135716106266,16,common + random routes,0.6499322421000977,0.5666430845023744,14.795,54.745,0.11405208333333329,1.0,0.45773695313815294
v661,864691135716106266,16,common + shuffled routes,0.5544885265573454,0.4484911175249795,13.73,49.0,0.1020833333333333,1.0,0.3622932375954006
v661,864691135716106266,16,common + surrogate ancestry,0.7653692717985731,0.7095452341446251,15.755,53.795,0.11207291666666663,1.0,0.5731739828366282
v661,864691135716106266,16,common-constrained SVD,0.8537796690966712,0.8189904949731837,16.0,480.0,1.0,1.0,0.6615843801347264
v661,864691135716174106,1,common + ancestry,0.2174823426192151,1.4429864457688951e-32,1.0,30.0,1.0,1.0,1.3877787807814454e-16
v661,864691135716174106,1,common + depth bins,0.2174823426192151,1.4429864457688951e-32,1.0,30.0,1.0,1.0,1.3877787807814454e-16
v661,864691135716174106,1,common + random routes,0.2174823426192151,1.4429864457688951e-32,1.0,30.0,1.0,1.0,1.3877787807814454e-16
v661,864691135716174106,1,common + shuffled routes,0.2174823426192151,1.4429864457688951e-32,1.0,30.0,1.0,1.0,1.3877787807814454e-16
v661,864691135716174106,1,common + surrogate ancestry,0.2174823426192151,1.4429864457688951e-32,1.0,30.0,1.0,1.0,1.3877787807814454e-16
v661,864691135716174106,1,common-constrained SVD,0.2174823426192151,1.4429864457688951e-32,1.0,30.0,1.0,1.0,1.3877787807814454e-16
v661,864691135716174106,2,common + ancestry,0.3341998856118026,0.1491564335854864,2.0,32.0,0.5333333333333333,1.0,0.1167175429925876
v661,864691135716174106,2,common + depth bins,0.2565487469616619,0.0499239908185694,2.0,44.0,0.7333333333333333,1.0,0.0390664043424469
v661,864691135716174106,2,common + random routes,0.24401139734566515,0.03390218032299376,1.695,31.785,0.52975,1.0,0.026529054726450174
v661,864691135716174106,2,common + shuffled routes,0.25471571647490376,0.047581512703898425,2.0,32.0,0.5333333333333333,1.0,0.03723337385568878
v661,864691135716174106,2,common + surrogate ancestry,0.2663543391641146,0.06245481630214205,2.0,32.505,0.5417500000000001,1.0,0.0488719965448996
v661,864691135716174106,2,common-constrained SVD,0.3358414903867732,0.1512542837227797,2.0,60.0,1.0,1.0,0.1183591477675582
v661,864691135716174106,4,common + ancestry,0.4320073155265111,0.2741471337852571,4.0,34.0,0.2833333333333333,1.0,0.2145249729072962
v661,864691135716174106,4,common + depth bins,0.3354076549450769,0.1506998739435184,4.0,52.0,0.4333333333333333,1.0,0.1179253123258619
v661,864691135716174106,4,common + random routes,0.2952225245049759,0.09934623347154858,2.92,34.455,0.28712499999999996,1.0,0.0777401818857609
v661,864691135716174106,4,common + shuffled routes,0.3056230720906917,0.1126373681668706,3.975,34.0,0.2833333333333333,1.0,0.08814072947147673
v661,864691135716174106,4,common + surrogate ancestry,0.37132898169596606,0.19660468696859934,3.89,36.875,0.30729166666666663,1.0,0.15384663907675106
v661,864691135716174106,4,common-constrained SVD,0.4640026871614306,0.3150348649861264,4.0,120.0,1.0,1.0,0.2465203445422157
v661,864691135716174106,8,common + ancestry,0.5752271430507144,0.457171537354096,8.0,41.0,0.1708333333333333,1.0,0.3577448004314995
v661,864691135716174106,8,common + depth bins,0.4843685444312194,0.3410609323568702,8.0,56.0,0.2333333333333333,1.0,0.2668862018120045
v661,864691135716174106,8,common + random routes,0.40515135966690935,0.23982719786266954,5.94,43.51,0.18129166666666663,1.0,0.18766901704769434
v661,864691135716174106,8,common + shuffled routes,0.4136128401069557,0.2506403473938486,7.74,41.0,0.1708333333333333,1.0,0.1961304974877407
v661,864691135716174106,8,common + surrogate ancestry,0.5148158726651486,0.3799703779735239,7.48,45.145,0.18810416666666666,1.0,0.2973335300459336
v661,864691135716174106,8,common-constrained SVD,0.6681744971723028,0.5759514182231082,8.0,240.0,1.0,1.0,0.4506921545530878
