seed,phase,optimizer,rate_scope,rule,contrast,value
1115,extension,adam,common,calibrated_broadcast,task_difference_in_gap,2.6324405593081697e-05
1116,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0020429465903047538
1117,extension,adam,common,calibrated_broadcast,task_difference_in_gap,5.940660799421264e-05
1118,extension,adam,common,calibrated_broadcast,task_difference_in_gap,6.610243850934185e-05
1119,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0015299845204243287
1120,extension,adam,common,calibrated_broadcast,task_difference_in_gap,2.307238055922595e-05
1101,extension,sgd,selected,unit_broadcast,target_gap,0.0014550791346118
1102,extension,sgd,selected,unit_broadcast,target_gap,0.0004080890589073226
1103,extension,sgd,selected,unit_broadcast,target_gap,0.0008096911862987001
1104,extension,sgd,selected,unit_broadcast,target_gap,0.0006616473703797
1105,extension,sgd,selected,unit_broadcast,target_gap,0.0007413239417029493
1106,extension,sgd,selected,unit_broadcast,target_gap,0.0012102865041318
1107,extension,sgd,selected,unit_broadcast,target_gap,0.0019762257311174997
1108,extension,sgd,selected,unit_broadcast,target_gap,4.157781040734023e-05
1109,extension,sgd,selected,unit_broadcast,target_gap,0.0003366624062619287
1110,extension,sgd,selected,unit_broadcast,target_gap,0.0005468129954285108
1111,extension,sgd,selected,unit_broadcast,target_gap,0.0003501841563116
1112,extension,sgd,selected,unit_broadcast,target_gap,0.0005335509831031
1113,extension,sgd,selected,unit_broadcast,target_gap,0.0012708557834997
1114,extension,sgd,selected,unit_broadcast,target_gap,0.0005763339765681704
1115,extension,sgd,selected,unit_broadcast,target_gap,0.00037267517217809995
1116,extension,sgd,selected,unit_broadcast,target_gap,0.00023346457136860002
1117,extension,sgd,selected,unit_broadcast,target_gap,0.0002723342505293
1118,extension,sgd,selected,unit_broadcast,target_gap,0.0008164129594031
1119,extension,sgd,selected,unit_broadcast,target_gap,0.0018661279234432
1120,extension,sgd,selected,unit_broadcast,target_gap,0.0006730116233525001
1101,extension,sgd,selected,unit_broadcast,control_gap,-8.07256534859e-05
1102,extension,sgd,selected,unit_broadcast,control_gap,-7.219266605386724e-05
1103,extension,sgd,selected,unit_broadcast,control_gap,-0.00018393958009394306
1104,extension,sgd,selected,unit_broadcast,control_gap,-0.00024585030727384925
1105,extension,sgd,selected,unit_broadcast,control_gap,-7.865887185842869e-05
1106,extension,sgd,selected,unit_broadcast,control_gap,-0.0002626353563362758
1107,extension,sgd,selected,unit_broadcast,control_gap,-0.0002209125962465329
1108,extension,sgd,selected,unit_broadcast,control_gap,-7.782036113379401e-05
1109,extension,sgd,selected,unit_broadcast,control_gap,-0.00012676716233219902
1110,extension,sgd,selected,unit_broadcast,control_gap,-8.716876967555168e-05
1111,extension,sgd,selected,unit_broadcast,control_gap,-0.00028397918499271707
1112,extension,sgd,selected,unit_broadcast,control_gap,-0.00012532616689144257
1113,extension,sgd,selected,unit_broadcast,control_gap,-0.0003939889217474
1114,extension,sgd,selected,unit_broadcast,control_gap,-8.203556771730461e-05
1115,extension,sgd,selected,unit_broadcast,control_gap,-0.0003009451459234422
1116,extension,sgd,selected,unit_broadcast,control_gap,-0.00031129803016151727
1117,extension,sgd,selected,unit_broadcast,control_gap,-0.00014066692239843464
1118,extension,sgd,selected,unit_broadcast,control_gap,-0.0001623969483310173
1119,extension,sgd,selected,unit_broadcast,control_gap,-0.0004612833165396708
1120,extension,sgd,selected,unit_broadcast,control_gap,-0.00020079885348030235
1101,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0015358047880977
1102,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0004802817249611898
1103,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.000993630766392643
1104,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0009074976776535493
1105,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.000819982813561378
1106,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0014729218604680758
1107,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0021971383273640325
1108,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.00011939817154113424
1109,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.00046342956859412774
1110,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0006339817651040625
1111,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0006341633413043171
1112,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0006588771499945426
1113,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0016648447052471
1114,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.000658369544285475
1115,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0006736203181015422
1116,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0005447626015301172
1117,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0004130011729277346
1118,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0009788099077341172
1119,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.002327411239982871
1120,extension,sgd,selected,unit_broadcast,task_difference_in_gap,0.0008738104768328024
1101,extension,sgd,selected,calibrated_broadcast,target_gap,0.0001685857098316
1102,extension,sgd,selected,calibrated_broadcast,target_gap,5.2682048657822605e-05
1103,extension,sgd,selected,calibrated_broadcast,target_gap,0.00016814639672860002
1104,extension,sgd,selected,calibrated_broadcast,target_gap,7.685881372590002e-05
1105,extension,sgd,selected,calibrated_broadcast,target_gap,0.00014672424858944925
1106,extension,sgd,selected,calibrated_broadcast,target_gap,0.000198817277113
1107,extension,sgd,selected,calibrated_broadcast,target_gap,8.603455202610001e-05
1108,extension,sgd,selected,calibrated_broadcast,target_gap,0.00015581965514954022
1109,extension,sgd,selected,calibrated_broadcast,target_gap,2.3065581934728728e-05
1110,extension,sgd,selected,calibrated_broadcast,target_gap,5.538702423371076e-05
1111,extension,sgd,selected,calibrated_broadcast,target_gap,6.284973679400002e-05
1112,extension,sgd,selected,calibrated_broadcast,target_gap,2.0207596369900015e-05
1113,extension,sgd,selected,calibrated_broadcast,target_gap,8.08281567015e-05
1114,extension,sgd,selected,calibrated_broadcast,target_gap,4.743006167987037e-05
1115,extension,sgd,selected,calibrated_broadcast,target_gap,3.32267942838e-05
1116,extension,sgd,selected,calibrated_broadcast,target_gap,0.00034614914965210003
1117,extension,sgd,selected,calibrated_broadcast,target_gap,1.3358261455400004e-05
1118,extension,sgd,selected,calibrated_broadcast,target_gap,0.0002063864998791
1119,extension,sgd,selected,calibrated_broadcast,target_gap,0.0003080044832353
1120,extension,sgd,selected,calibrated_broadcast,target_gap,3.525202251339999e-05
1101,extension,sgd,selected,calibrated_broadcast,control_gap,-8.715884991000093e-07
1102,extension,sgd,selected,calibrated_broadcast,control_gap,7.232564210246179e-07
1103,extension,sgd,selected,calibrated_broadcast,control_gap,4.2525743536299984e-05
1104,extension,sgd,selected,calibrated_broadcast,control_gap,-2.2822117705299994e-05
1105,extension,sgd,selected,calibrated_broadcast,control_gap,-1.0366820666299988e-05
1106,extension,sgd,selected,calibrated_broadcast,control_gap,3.7982076125200046e-05
1107,extension,sgd,selected,calibrated_broadcast,control_gap,-0.00013769884169582259
1108,extension,sgd,selected,calibrated_broadcast,control_gap,-1.0214851484115564e-05
1109,extension,sgd,selected,calibrated_broadcast,control_gap,-5.8817990950000025e-06
1110,extension,sgd,selected,calibrated_broadcast,control_gap,3.389948632484893e-06
1111,extension,sgd,selected,calibrated_broadcast,control_gap,2.822049370420005e-05
1112,extension,sgd,selected,calibrated_broadcast,control_gap,6.9590299359999805e-06
1113,extension,sgd,selected,calibrated_broadcast,control_gap,-0.00012817042720269996
1114,extension,sgd,selected,calibrated_broadcast,control_gap,-1.8911321453600008e-05
1115,extension,sgd,selected,calibrated_broadcast,control_gap,-7.652742769179995e-05
1116,extension,sgd,selected,calibrated_broadcast,control_gap,0.0003461200253023
1117,extension,sgd,selected,calibrated_broadcast,control_gap,-1.0725071782899994e-05
1118,extension,sgd,selected,calibrated_broadcast,control_gap,2.9037679894800006e-05
1119,extension,sgd,selected,calibrated_broadcast,control_gap,0.00016964393376200004
1120,extension,sgd,selected,calibrated_broadcast,control_gap,-9.683906063339998e-05
1101,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00016945729833070002
1102,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,5.195879223679799e-05
1103,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00012562065319230003
1104,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,9.968093143120001e-05
1105,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00015709106925574924
1106,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00016083520098779996
1107,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.0002237333937219226
1108,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00016603450663365578
1109,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,2.894738102972873e-05
1110,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,5.1997075601225865e-05
1111,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,3.462924308979997e-05
1112,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,1.3248566433900035e-05
1113,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00020899858390419995
1114,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,6.634138313347038e-05
1115,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00010975422197559995
1116,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,2.912434980001117e-08
1117,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,2.4083333238299998e-05
1118,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.0001773488199843
1119,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00013836054947329995
1120,extension,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00013209108314679997
1101,extension,sgd,common,unit_broadcast,target_gap,0.0014550791346118
1102,extension,sgd,common,unit_broadcast,target_gap,0.0004080890589073226
1103,extension,sgd,common,unit_broadcast,target_gap,0.0008096911862987001
1104,extension,sgd,common,unit_broadcast,target_gap,0.0006616473703797
1105,extension,sgd,common,unit_broadcast,target_gap,0.0007413239417029493
1106,extension,sgd,common,unit_broadcast,target_gap,0.0012102865041318
1107,extension,sgd,common,unit_broadcast,target_gap,0.0019762257311174997
1108,extension,sgd,common,unit_broadcast,target_gap,4.157781040734023e-05
1109,extension,sgd,common,unit_broadcast,target_gap,0.0003366624062619287
1110,extension,sgd,common,unit_broadcast,target_gap,0.0005468129954285108
1111,extension,sgd,common,unit_broadcast,target_gap,0.0003501841563116
1112,extension,sgd,common,unit_broadcast,target_gap,0.0005335509831031
1113,extension,sgd,common,unit_broadcast,target_gap,0.0012708557834997
1114,extension,sgd,common,unit_broadcast,target_gap,0.0005763339765681704
1115,extension,sgd,common,unit_broadcast,target_gap,0.00037267517217809995
1116,extension,sgd,common,unit_broadcast,target_gap,0.00023346457136860002
1117,extension,sgd,common,unit_broadcast,target_gap,0.0002723342505293
1118,extension,sgd,common,unit_broadcast,target_gap,0.0008164129594031
1119,extension,sgd,common,unit_broadcast,target_gap,0.0018661279234432
1120,extension,sgd,common,unit_broadcast,target_gap,0.0006730116233525001
1101,extension,sgd,common,unit_broadcast,control_gap,-8.07256534859e-05
1102,extension,sgd,common,unit_broadcast,control_gap,-7.219266605386724e-05
1103,extension,sgd,common,unit_broadcast,control_gap,-0.00018393958009394306
1104,extension,sgd,common,unit_broadcast,control_gap,-0.00024585030727384925
1105,extension,sgd,common,unit_broadcast,control_gap,-7.865887185842869e-05
1106,extension,sgd,common,unit_broadcast,control_gap,-0.0002626353563362758
1107,extension,sgd,common,unit_broadcast,control_gap,-0.0002209125962465329
1108,extension,sgd,common,unit_broadcast,control_gap,-7.782036113379401e-05
1109,extension,sgd,common,unit_broadcast,control_gap,-0.00012676716233219902
1110,extension,sgd,common,unit_broadcast,control_gap,-8.716876967555168e-05
1111,extension,sgd,common,unit_broadcast,control_gap,-0.00028397918499271707
1112,extension,sgd,common,unit_broadcast,control_gap,-0.00012532616689144257
1113,extension,sgd,common,unit_broadcast,control_gap,-0.0003939889217474
1114,extension,sgd,common,unit_broadcast,control_gap,-8.203556771730461e-05
1115,extension,sgd,common,unit_broadcast,control_gap,-0.0003009451459234422
1116,extension,sgd,common,unit_broadcast,control_gap,-0.00031129803016151727
1117,extension,sgd,common,unit_broadcast,control_gap,-0.00014066692239843464
1118,extension,sgd,common,unit_broadcast,control_gap,-0.0001623969483310173
1119,extension,sgd,common,unit_broadcast,control_gap,-0.0004612833165396708
1120,extension,sgd,common,unit_broadcast,control_gap,-0.00020079885348030235
1101,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0015358047880977
1102,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0004802817249611898
1103,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.000993630766392643
1104,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0009074976776535493
1105,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.000819982813561378
1106,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0014729218604680758
1107,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0021971383273640325
1108,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.00011939817154113424
1109,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.00046342956859412774
1110,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0006339817651040625
1111,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0006341633413043171
1112,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0006588771499945426
1113,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0016648447052471
1114,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.000658369544285475
1115,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0006736203181015422
1116,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0005447626015301172
1117,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0004130011729277346
1118,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0009788099077341172
1119,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.002327411239982871
1120,extension,sgd,common,unit_broadcast,task_difference_in_gap,0.0008738104768328024
1101,extension,sgd,common,calibrated_broadcast,target_gap,0.0001685857098316
1102,extension,sgd,common,calibrated_broadcast,target_gap,5.2682048657822605e-05
1103,extension,sgd,common,calibrated_broadcast,target_gap,0.00016814639672860002
1104,extension,sgd,common,calibrated_broadcast,target_gap,7.685881372590002e-05
1105,extension,sgd,common,calibrated_broadcast,target_gap,0.00014672424858944925
1106,extension,sgd,common,calibrated_broadcast,target_gap,0.000198817277113
1107,extension,sgd,common,calibrated_broadcast,target_gap,8.603455202610001e-05
1108,extension,sgd,common,calibrated_broadcast,target_gap,0.00015581965514954022
1109,extension,sgd,common,calibrated_broadcast,target_gap,2.3065581934728728e-05
1110,extension,sgd,common,calibrated_broadcast,target_gap,5.538702423371076e-05
1111,extension,sgd,common,calibrated_broadcast,target_gap,6.284973679400002e-05
1112,extension,sgd,common,calibrated_broadcast,target_gap,2.0207596369900015e-05
1113,extension,sgd,common,calibrated_broadcast,target_gap,8.08281567015e-05
1114,extension,sgd,common,calibrated_broadcast,target_gap,4.743006167987037e-05
1115,extension,sgd,common,calibrated_broadcast,target_gap,3.32267942838e-05
1116,extension,sgd,common,calibrated_broadcast,target_gap,0.00034614914965210003
1117,extension,sgd,common,calibrated_broadcast,target_gap,1.3358261455400004e-05
1118,extension,sgd,common,calibrated_broadcast,target_gap,0.0002063864998791
1119,extension,sgd,common,calibrated_broadcast,target_gap,0.0003080044832353
1120,extension,sgd,common,calibrated_broadcast,target_gap,3.525202251339999e-05
1101,extension,sgd,common,calibrated_broadcast,control_gap,-8.715884991000093e-07
1102,extension,sgd,common,calibrated_broadcast,control_gap,7.232564210246179e-07
1103,extension,sgd,common,calibrated_broadcast,control_gap,4.2525743536299984e-05
1104,extension,sgd,common,calibrated_broadcast,control_gap,-2.2822117705299994e-05
1105,extension,sgd,common,calibrated_broadcast,control_gap,-1.0366820666299988e-05
1106,extension,sgd,common,calibrated_broadcast,control_gap,3.7982076125200046e-05
1107,extension,sgd,common,calibrated_broadcast,control_gap,-0.00013769884169582259
1108,extension,sgd,common,calibrated_broadcast,control_gap,-1.0214851484115564e-05
1109,extension,sgd,common,calibrated_broadcast,control_gap,-5.8817990950000025e-06
1110,extension,sgd,common,calibrated_broadcast,control_gap,3.389948632484893e-06
1111,extension,sgd,common,calibrated_broadcast,control_gap,2.822049370420005e-05
1112,extension,sgd,common,calibrated_broadcast,control_gap,6.9590299359999805e-06
1113,extension,sgd,common,calibrated_broadcast,control_gap,-0.00012817042720269996
1114,extension,sgd,common,calibrated_broadcast,control_gap,-1.8911321453600008e-05
1115,extension,sgd,common,calibrated_broadcast,control_gap,-7.652742769179995e-05
1116,extension,sgd,common,calibrated_broadcast,control_gap,0.0003461200253023
1117,extension,sgd,common,calibrated_broadcast,control_gap,-1.0725071782899994e-05
1118,extension,sgd,common,calibrated_broadcast,control_gap,2.9037679894800006e-05
1119,extension,sgd,common,calibrated_broadcast,control_gap,0.00016964393376200004
1120,extension,sgd,common,calibrated_broadcast,control_gap,-9.683906063339998e-05
1101,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00016945729833070002
1102,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,5.195879223679799e-05
1103,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00012562065319230003
1104,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,9.968093143120001e-05
1105,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00015709106925574924
1106,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00016083520098779996
1107,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0002237333937219226
1108,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00016603450663365578
1109,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,2.894738102972873e-05
1110,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,5.1997075601225865e-05
1111,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,3.462924308979997e-05
1112,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,1.3248566433900035e-05
1113,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00020899858390419995
1114,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,6.634138313347038e-05
1115,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00010975422197559995
1116,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,2.912434980001117e-08
1117,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,2.4083333238299998e-05
1118,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0001773488199843
1119,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00013836054947329995
1120,extension,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00013209108314679997
