branches,conflict_probability,epoch,condition,state_comparison,mean_cosine,sd_cosine,mean_signed_signal,negative_gradient_seeds,n_seeds
2,0.666666666667,250,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.666666666667,250,gated_point_emulation,own_state,1,0,1,0,20
2,0.666666666667,250,neuron_shared_k1,common_exact_state,-0.25945463255,0.0280918749905,-0.694119060039,20,20
2,0.666666666667,250,neuron_shared_k1,own_state,0.511427846551,0.0191442826028,0.0390372702852,0,20
2,0.666666666667,250,within_neuron_deranged,common_exact_state,-0.419730831683,0.0245368695346,-2.3882380724,20,20
2,0.666666666667,250,within_neuron_deranged,own_state,-0.951225611568,0.0307412982534,-0.27623636052,20,20
2,0.75,0,backpropagation,common_exact_state,1,0,1,0,20
2,0.75,0,backpropagation,own_state,1,0,1,0,20
2,0.75,0,correct_path,common_exact_state,1,0,1,0,20
2,0.75,0,correct_path,own_state,1,0,1,0,20
2,0.75,0,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.75,0,gated_point_emulation,own_state,1,0,1,0,20
2,0.75,0,neuron_shared_k1,common_exact_state,0.990532207489,0.00524990197244,0.25030137524,0,20
2,0.75,0,neuron_shared_k1,own_state,0.990532207489,0.00524990197244,0.25030137524,0,20
2,0.75,0,within_neuron_deranged,common_exact_state,-0.990037471056,0.0071090993597,-0.499397240579,20,20
2,0.75,0,within_neuron_deranged,own_state,-0.990037471056,0.0071090993597,-0.499397240579,20,20
2,0.75,1,backpropagation,common_exact_state,1,0,1,0,20
2,0.75,1,backpropagation,own_state,1,0,1,0,20
2,0.75,1,correct_path,common_exact_state,1,0,1,0,20
2,0.75,1,correct_path,own_state,1,0,1,0,20
2,0.75,1,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.75,1,gated_point_emulation,own_state,1,0,1,0,20
2,0.75,1,neuron_shared_k1,common_exact_state,0.989437741041,0.00534929514296,0.240861217678,0,20
2,0.75,1,neuron_shared_k1,own_state,0.990623706579,0.00492814094459,0.247903841734,0,20
2,0.75,1,within_neuron_deranged,common_exact_state,-0.990616410971,0.00571051143358,-0.518277561665,20,20
2,0.75,1,within_neuron_deranged,own_state,-0.990357154608,0.00691150080807,-0.490817762911,20,20
2,0.75,10,backpropagation,common_exact_state,1,0,1,0,20
2,0.75,10,backpropagation,own_state,1,0,1,0,20
2,0.75,10,correct_path,common_exact_state,1,0,1,0,20
2,0.75,10,correct_path,own_state,1,0,1,0,20
2,0.75,10,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.75,10,gated_point_emulation,own_state,1,0,1,0,20
2,0.75,10,neuron_shared_k1,common_exact_state,0.915830302239,0.0389467906114,0.15006692782,0,20
2,0.75,10,neuron_shared_k1,own_state,0.990078395605,0.00394209002997,0.227317714691,0,20
2,0.75,10,within_neuron_deranged,common_exact_state,-0.983317512274,0.00658530582309,-0.699866133928,20,20
2,0.75,10,within_neuron_deranged,own_state,-0.990013724566,0.00593063319315,-0.42548828274,20,20
2,0.75,50,backpropagation,common_exact_state,1,0,1,0,20
2,0.75,50,backpropagation,own_state,1,0,1,0,20
2,0.75,50,correct_path,common_exact_state,1,0,1,0,20
2,0.75,50,correct_path,own_state,1,0,1,0,20
2,0.75,50,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.75,50,gated_point_emulation,own_state,1,0,1,0,20
2,0.75,50,neuron_shared_k1,common_exact_state,-0.574179312587,0.0376022574752,-0.269094592333,20,20
2,0.75,50,neuron_shared_k1,own_state,0.961660161615,0.0116663672978,0.153420791775,0,20
2,0.75,50,within_neuron_deranged,common_exact_state,-0.894487431645,0.0144330402237,-1.53818916678,20,20
2,0.75,50,within_neuron_deranged,own_state,-0.976411291957,0.0044621673129,-0.302524971962,20,20
2,0.75,100,backpropagation,common_exact_state,1,0,1,0,20
2,0.75,100,backpropagation,own_state,1,0,1,0,20
2,0.75,100,correct_path,common_exact_state,1,0,1,0,20
2,0.75,100,correct_path,own_state,1,0,1,0,20
2,0.75,100,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.75,100,gated_point_emulation,own_state,1,0,1,0,20
2,0.75,100,neuron_shared_k1,common_exact_state,-0.565788796544,0.0315286393187,-0.683018544316,20,20
2,0.75,100,neuron_shared_k1,own_state,0.87427033484,0.0200087786001,0.0932602670044,0,20
2,0.75,100,within_neuron_deranged,common_exact_state,-0.764979156852,0.0215579585261,-2.36603710651,20,20
2,0.75,100,within_neuron_deranged,own_state,-0.968711605668,0.0055295822375,-0.273588892818,20,20
2,0.75,250,backpropagation,common_exact_state,1,0,1,0,20
2,0.75,250,backpropagation,own_state,1,0,1,0,20
2,0.75,250,correct_path,common_exact_state,1,0,1,0,20
2,0.75,250,correct_path,own_state,1,0,1,0,20
2,0.75,250,gated_point_emulation,common_exact_state,1,0,1,0,20
2,0.75,250,gated_point_emulation,own_state,1,0,1,0,20
2,0.75,250,neuron_shared_k1,common_exact_state,-0.297356674075,0.0277691294368,-0.907141816616,20,20
2,0.75,250,neuron_shared_k1,own_state,0.48192679286,0.0197767596937,0.0248059572652,0,20
2,0.75,250,within_neuron_deranged,common_exact_state,-0.435116885602,0.0246322240984,-2.81428359747,20,20
2,0.75,250,within_neuron_deranged,own_state,-0.963486203551,0.00837722082711,-0.265499223024,20,20
2,1,0,backpropagation,common_exact_state,1,0,1,0,20
2,1,0,backpropagation,own_state,1,0,1,0,20
2,1,0,correct_path,common_exact_state,1,0,1,0,20
2,1,0,correct_path,own_state,1,0,1,0,20
2,1,0,gated_point_emulation,common_exact_state,1,0,1,0,20
2,1,0,gated_point_emulation,own_state,1,0,1,0,20
2,1,0,neuron_shared_k1,common_exact_state,-0.0243260684423,0.258592299116,-0.00106083758874,10,20
2,1,0,neuron_shared_k1,own_state,-0.0243260684423,0.258592299116,-0.00106083758874,10,20
2,1,0,within_neuron_deranged,common_exact_state,-0.995046675205,0.00236472329373,-1.00212166011,20,20
2,1,0,within_neuron_deranged,own_state,-0.995046675205,0.00236472329373,-1.00212166011,20,20
2,1,1,backpropagation,common_exact_state,1,0,1,0,20
2,1,1,backpropagation,own_state,1,0,1,0,20
2,1,1,correct_path,common_exact_state,1,0,1,0,20
2,1,1,correct_path,own_state,1,0,1,0,20
2,1,1,gated_point_emulation,common_exact_state,1,0,1,0,20
2,1,1,gated_point_emulation,own_state,1,0,1,0,20
2,1,1,neuron_shared_k1,common_exact_state,-0.2536128473,0.234050495592,-0.0137873882922,17,20
2,1,1,neuron_shared_k1,own_state,-0.0284690604079,0.260368658178,-0.00128578690347,10,20
2,1,1,within_neuron_deranged,common_exact_state,-0.995279586315,0.00206591318613,-1.02757477462,20,20
2,1,1,within_neuron_deranged,own_state,-0.995302024484,0.00233248251931,-0.979238054157,20,20
2,1,10,backpropagation,common_exact_state,1,0,1,0,20
2,1,10,backpropagation,own_state,1,0,1,0,20
2,1,10,correct_path,common_exact_state,1,0,1,0,20
2,1,10,correct_path,own_state,1,0,1,0,20
2,1,10,gated_point_emulation,common_exact_state,1,0,1,0,20
2,1,10,gated_point_emulation,own_state,1,0,1,0,20
2,1,10,neuron_shared_k1,common_exact_state,-0.84490956068,0.0446748891701,-0.135711054504,20,20
2,1,10,neuron_shared_k1,own_state,-0.0574655414559,0.272695588252,-0.00243196269585,12,20
2,1,10,within_neuron_deranged,common_exact_state,-0.99072239995,0.00360027584755,-1.27142210603,20,20
2,1,10,within_neuron_deranged,own_state,-0.99346254766,0.00306370386276,-0.824859845638,20,20
2,1,50,backpropagation,common_exact_state,1,0,1,0,20
2,1,50,backpropagation,own_state,1,0,1,0,20
2,1,50,correct_path,common_exact_state,1,0,1,0,20
2,1,50,correct_path,own_state,1,0,1,0,20
2,1,50,gated_point_emulation,common_exact_state,1,0,1,0,20
2,1,50,gated_point_emulation,own_state,1,0,1,0,20
2,1,50,neuron_shared_k1,common_exact_state,-0.803615224361,0.0213288763799,-0.695710894465,20,20
2,1,50,neuron_shared_k1,own_state,-0.0863338455413,0.240188163613,-0.00226896452037,14,20
2,1,50,within_neuron_deranged,common_exact_state,-0.918221929669,0.0106948519795,-2.39142184258,20,20
2,1,50,within_neuron_deranged,own_state,-0.981648403406,0.00340889566559,-0.669677746296,20,20
2,1,100,backpropagation,common_exact_state,1,0,1,0,20
2,1,100,backpropagation,own_state,1,0,1,0,20
2,1,100,correct_path,common_exact_state,1,0,1,0,20
2,1,100,correct_path,own_state,1,0,1,0,20
2,1,100,gated_point_emulation,common_exact_state,1,0,1,0,20
2,1,100,gated_point_emulation,own_state,1,0,1,0,20
2,1,100,neuron_shared_k1,common_exact_state,-0.68259152174,0.0246103734196,-1.24661126137,20,20
2,1,100,neuron_shared_k1,own_state,-0.0720701831393,0.163714051038,-0.00143780651451,13,20
2,1,100,within_neuron_deranged,common_exact_state,-0.794476619363,0.0180635673066,-3.4932225585,20,20
2,1,100,within_neuron_deranged,own_state,-0.979387876392,0.00331576748107,-0.658975273371,20,20
2,1,250,backpropagation,common_exact_state,1,0,1,0,20
2,1,250,backpropagation,own_state,1,0,1,0,20
2,1,250,correct_path,common_exact_state,1,0,1,0,20
2,1,250,correct_path,own_state,1,0,1,0,20
2,1,250,gated_point_emulation,common_exact_state,1,0,1,0,20
2,1,250,gated_point_emulation,own_state,1,0,1,0,20
2,1,250,neuron_shared_k1,common_exact_state,-0.366548256576,0.024032050162,-1.53576738834,20,20
2,1,250,neuron_shared_k1,own_state,-0.0314344941593,0.0564684275402,-0.000423521436724,14,20
2,1,250,within_neuron_deranged,common_exact_state,-0.462997612357,0.0215394906208,-4.07153483629,20,20
2,1,250,within_neuron_deranged,own_state,-0.979068660736,0.00301552159128,-0.656741955876,20,20
4,0,0,backpropagation,common_exact_state,1,0,1,0,20
4,0,0,backpropagation,own_state,1,0,1,0,20
4,0,0,correct_path,common_exact_state,1,0,1,0,20
4,0,0,correct_path,own_state,1,0,1,0,20
4,0,0,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0,0,gated_point_emulation,own_state,1,0,1,0,20
4,0,0,neuron_shared_k1,common_exact_state,0.995020720363,0.00303820149487,0.990075024962,0,20
4,0,0,neuron_shared_k1,own_state,0.995020720363,0.00303820149487,0.990075024962,0,20
4,0,0,within_neuron_deranged,common_exact_state,0.987225866318,0.00812977424704,0.987225866318,0,20
4,0,0,within_neuron_deranged,own_state,0.987225866318,0.00812977424704,0.987225866318,0,20
4,0,1,backpropagation,common_exact_state,1,0,1,0,20
4,0,1,backpropagation,own_state,1,0,1,0,20
4,0,1,correct_path,common_exact_state,1,0,1,0,20
4,0,1,correct_path,own_state,1,0,1,0,20
4,0,1,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0,1,gated_point_emulation,own_state,1,0,1,0,20
4,0,1,neuron_shared_k1,common_exact_state,0.995238125324,0.00283951889862,0.99050655365,0,20
4,0,1,neuron_shared_k1,own_state,0.994875770807,0.00312488296302,0.989787057042,0,20
4,0,1,within_neuron_deranged,common_exact_state,0.98777667284,0.00757590470966,0.987776663899,0,20
4,0,1,within_neuron_deranged,own_state,0.986440572143,0.00880045454328,0.986440572143,0,20
4,0,10,backpropagation,common_exact_state,1,0,1,0,20
4,0,10,backpropagation,own_state,1,0,1,0,20
4,0,10,correct_path,common_exact_state,1,0,1,0,20
4,0,10,correct_path,own_state,1,0,1,0,20
4,0,10,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0,10,gated_point_emulation,own_state,1,0,1,0,20
4,0,10,neuron_shared_k1,common_exact_state,0.996633306146,0.00153459048045,0.993280160427,0,20
4,0,10,neuron_shared_k1,own_state,0.993411278725,0.00397994108901,0.986881017685,0,20
4,0,10,within_neuron_deranged,common_exact_state,0.991305956245,0.00395040950596,0.991305947304,0,20
4,0,10,within_neuron_deranged,own_state,0.974977630377,0.0203706080845,0.974977636337,0,20
4,0,50,backpropagation,common_exact_state,1,0,1,0,20
4,0,50,backpropagation,own_state,1,0,1,0,20
4,0,50,correct_path,common_exact_state,1,0,1,0,20
4,0,50,correct_path,own_state,1,0,1,0,20
4,0,50,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0,50,gated_point_emulation,own_state,1,0,1,0,20
4,0,50,neuron_shared_k1,common_exact_state,0.996699389815,0.000637711832056,0.993410092592,0,20
4,0,50,neuron_shared_k1,own_state,0.983207067847,0.00929136416652,0.966778150201,0,20
4,0,50,within_neuron_deranged,common_exact_state,0.991302937269,0.00182706095924,0.99130294919,0,20
4,0,50,within_neuron_deranged,own_state,0.539195722528,0.455804260098,0.539195719734,3,20
4,0,100,backpropagation,common_exact_state,1,0,1,0,20
4,0,100,backpropagation,own_state,1,0,1,0,20
4,0,100,correct_path,common_exact_state,1,0,1,0,20
4,0,100,correct_path,own_state,1,0,1,0,20
4,0,100,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0,100,gated_point_emulation,own_state,1,0,1,0,20
4,0,100,neuron_shared_k1,common_exact_state,0.993298768997,0.0011197125575,0.986643615365,0,20
4,0,100,neuron_shared_k1,own_state,0.961422219873,0.0191119253089,0.924679690599,0,20
4,0,100,within_neuron_deranged,common_exact_state,0.982397308946,0.00336403870124,0.982397308946,0,20
4,0,100,within_neuron_deranged,own_state,-0.414411917701,0.493902299956,-0.414411911741,15,20
4,0,250,backpropagation,common_exact_state,1,0,1,0,20
4,0,250,backpropagation,own_state,1,0,1,0,20
4,0,250,correct_path,common_exact_state,1,0,1,0,20
4,0,250,correct_path,own_state,1,0,1,0,20
4,0,250,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0,250,gated_point_emulation,own_state,1,0,1,0,20
4,0,250,neuron_shared_k1,common_exact_state,0.977451679111,0.00405722459249,0.955427411199,0,20
4,0,250,neuron_shared_k1,own_state,0.853965309262,0.055477049973,0.732180583477,0,20
4,0,250,within_neuron_deranged,common_exact_state,0.94169588089,0.0112076142904,0.941695868969,0,20
4,0,250,within_neuron_deranged,own_state,-0.753949061036,0.0151246218442,-0.753949064016,20,20
4,0.25,0,backpropagation,common_exact_state,1,0,1,0,20
4,0.25,0,backpropagation,own_state,1,0,1,0,20
4,0.25,0,correct_path,common_exact_state,1,0,1,0,20
4,0.25,0,correct_path,own_state,1,0,1,0,20
4,0.25,0,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.25,0,gated_point_emulation,own_state,1,0,1,0,20
4,0.25,0,neuron_shared_k1,common_exact_state,0.995087894797,0.00254223972236,0.620657518506,0,20
4,0.25,0,neuron_shared_k1,own_state,0.995087894797,0.00254223972236,0.620657518506,0,20
4,0.25,0,within_neuron_deranged,common_exact_state,0.973482015729,0.012986680341,0.490545082092,0,20
4,0.25,0,within_neuron_deranged,own_state,0.973482015729,0.012986680341,0.490545082092,0,20
4,0.25,1,backpropagation,common_exact_state,1,0,1,0,20
4,0.25,1,backpropagation,own_state,1,0,1,0,20
4,0.25,1,correct_path,common_exact_state,1,0,1,0,20
4,0.25,1,correct_path,own_state,1,0,1,0,20
4,0.25,1,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.25,1,gated_point_emulation,own_state,1,0,1,0,20
4,0.25,1,neuron_shared_k1,common_exact_state,0.995236161351,0.00239939459762,0.618615478277,0,20
4,0.25,1,neuron_shared_k1,own_state,0.995007163286,0.00257870830442,0.619139948487,0,20
4,0.25,1,within_neuron_deranged,common_exact_state,0.973968580365,0.0123584146033,0.487791629136,0,20
4,0.25,1,within_neuron_deranged,own_state,0.972409549355,0.0136728561743,0.488668106496,0,20
4,0.25,10,backpropagation,common_exact_state,1,0,1,0,20
4,0.25,10,backpropagation,own_state,1,0,1,0,20
4,0.25,10,correct_path,common_exact_state,1,0,1,0,20
4,0.25,10,correct_path,own_state,1,0,1,0,20
4,0.25,10,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.25,10,gated_point_emulation,own_state,1,0,1,0,20
4,0.25,10,neuron_shared_k1,common_exact_state,0.995878523588,0.00151627396956,0.598681303859,0,20
4,0.25,10,neuron_shared_k1,own_state,0.99413485527,0.00293769698276,0.605275279284,0,20
4,0.25,10,within_neuron_deranged,common_exact_state,0.975317546725,0.00888545101762,0.460959888995,0,20
4,0.25,10,within_neuron_deranged,own_state,0.958850821853,0.0234793305145,0.470430020988,0,20
4,0.25,50,backpropagation,common_exact_state,1,0,1,0,20
4,0.25,50,backpropagation,own_state,1,0,1,0,20
4,0.25,50,correct_path,common_exact_state,1,0,1,0,20
4,0.25,50,correct_path,own_state,1,0,1,0,20
4,0.25,50,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.25,50,gated_point_emulation,own_state,1,0,1,0,20
4,0.25,50,neuron_shared_k1,common_exact_state,0.982169422507,0.00504166320545,0.496342329681,0,20
4,0.25,50,neuron_shared_k1,own_state,0.986322960258,0.00554741465196,0.542077088356,0,20
4,0.25,50,within_neuron_deranged,common_exact_state,0.893700861931,0.0306789384806,0.32331815958,0,20
4,0.25,50,within_neuron_deranged,own_state,0.641245318204,0.308917389593,0.292569723166,0,20
4,0.25,100,backpropagation,common_exact_state,1,0,1,0,20
4,0.25,100,backpropagation,own_state,1,0,1,0,20
4,0.25,100,correct_path,common_exact_state,1,0,1,0,20
4,0.25,100,correct_path,own_state,1,0,1,0,20
4,0.25,100,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.25,100,gated_point_emulation,own_state,1,0,1,0,20
4,0.25,100,neuron_shared_k1,common_exact_state,0.881321915984,0.0252253215112,0.367704991996,0,20
4,0.25,100,neuron_shared_k1,own_state,0.964949268103,0.0119898101665,0.46466344893,0,20
4,0.25,100,within_neuron_deranged,common_exact_state,0.443025554717,0.0861801041992,0.150029690564,0,20
4,0.25,100,within_neuron_deranged,own_state,-0.214278917387,0.633471961786,-0.205324599985,13,20
4,0.25,250,backpropagation,common_exact_state,1,0,1,0,20
4,0.25,250,backpropagation,own_state,1,0,1,0,20
4,0.25,250,correct_path,common_exact_state,1,0,1,0,20
4,0.25,250,correct_path,own_state,1,0,1,0,20
4,0.25,250,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.25,250,gated_point_emulation,own_state,1,0,1,0,20
4,0.25,250,neuron_shared_k1,common_exact_state,0.136425370351,0.0353158738175,0.0879874201492,0,20
4,0.25,250,neuron_shared_k1,own_state,0.815629580617,0.0457487171269,0.269635125995,0,20
4,0.25,250,within_neuron_deranged,common_exact_state,-0.239358583838,0.0421147133003,-0.22668562904,20,20
4,0.25,250,within_neuron_deranged,own_state,-0.808785152435,0.0203158801888,-0.579411444068,20,20
4,0.5,0,backpropagation,common_exact_state,1,0,1,0,20
4,0.5,0,backpropagation,own_state,1,0,1,0,20
4,0.5,0,correct_path,common_exact_state,1,0,1,0,20
4,0.5,0,correct_path,own_state,1,0,1,0,20
4,0.5,0,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.5,0,gated_point_emulation,own_state,1,0,1,0,20
4,0.5,0,neuron_shared_k1,common_exact_state,0.987227508426,0.00586371562226,0.252023462951,0,20
4,0.5,0,neuron_shared_k1,own_state,0.987227508426,0.00586371562226,0.252023462951,0,20
4,0.5,0,within_neuron_deranged,common_exact_state,0.0225181343965,0.187488278231,0.0021862829628,7,20
4,0.5,0,within_neuron_deranged,own_state,0.0225181343965,0.187488278231,0.0021862829628,7,20
4,0.5,1,backpropagation,common_exact_state,1,0,1,0,20
4,0.5,1,backpropagation,own_state,1,0,1,0,20
4,0.5,1,correct_path,common_exact_state,1,0,1,0,20
4,0.5,1,correct_path,own_state,1,0,1,0,20
4,0.5,1,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.5,1,gated_point_emulation,own_state,1,0,1,0,20
4,0.5,1,neuron_shared_k1,common_exact_state,0.986760675907,0.0062701000662,0.247546812147,0,20
4,0.5,1,neuron_shared_k1,own_state,0.987192794681,0.00584765659392,0.250837741792,0,20
4,0.5,1,within_neuron_deranged,common_exact_state,-0.0404043675167,0.187956545313,-0.00378784725908,10,20
4,0.5,1,within_neuron_deranged,own_state,0.0196076407097,0.186264327539,0.00191719493014,7,20
4,0.5,10,backpropagation,common_exact_state,1,0,1,0,20
4,0.5,10,backpropagation,own_state,1,0,1,0,20
4,0.5,10,correct_path,common_exact_state,1,0,1,0,20
4,0.5,10,correct_path,own_state,1,0,1,0,20
4,0.5,10,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.5,10,gated_point_emulation,own_state,1,0,1,0,20
4,0.5,10,neuron_shared_k1,common_exact_state,0.973540979624,0.0135879355812,0.205265454203,0,20
4,0.5,10,neuron_shared_k1,own_state,0.986446970701,0.00587866681043,0.240387489647,0,20
4,0.5,10,within_neuron_deranged,common_exact_state,-0.509657403827,0.133161759159,-0.0601613577455,20,20
4,0.5,10,within_neuron_deranged,own_state,-0.0070287988055,0.174167944918,-0.000493492250099,7,20
4,0.5,50,backpropagation,common_exact_state,1,0,1,0,20
4,0.5,50,backpropagation,own_state,1,0,1,0,20
4,0.5,50,correct_path,common_exact_state,1,0,1,0,20
4,0.5,50,correct_path,own_state,1,0,1,0,20
4,0.5,50,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.5,50,gated_point_emulation,own_state,1,0,1,0,20
4,0.5,50,neuron_shared_k1,common_exact_state,0.0201247662538,0.0864426363144,0.00218216954963,7,20
4,0.5,50,neuron_shared_k1,own_state,0.974942314625,0.00896124868815,0.198201593757,0,20
4,0.5,50,within_neuron_deranged,common_exact_state,-0.805315577984,0.0336624159122,-0.330506561697,20,20
4,0.5,50,within_neuron_deranged,own_state,-0.148394580363,0.117299275725,-0.0192790286637,17,20
4,0.5,100,backpropagation,common_exact_state,1,0,1,0,20
4,0.5,100,backpropagation,own_state,1,0,1,0,20
4,0.5,100,correct_path,common_exact_state,1,0,1,0,20
4,0.5,100,correct_path,own_state,1,0,1,0,20
4,0.5,100,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.5,100,gated_point_emulation,own_state,1,0,1,0,20
4,0.5,100,neuron_shared_k1,common_exact_state,-0.552858516574,0.0351653409158,-0.246135363728,20,20
4,0.5,100,neuron_shared_k1,own_state,0.945083537698,0.0155167219284,0.154436705261,0,20
4,0.5,100,within_neuron_deranged,common_exact_state,-0.779462379217,0.0289331093313,-0.660750404,20,20
4,0.5,100,within_neuron_deranged,own_state,-0.426256784052,0.181510348857,-0.117539540073,20,20
4,0.5,250,backpropagation,common_exact_state,1,0,1,0,20
4,0.5,250,backpropagation,own_state,1,0,1,0,20
4,0.5,250,correct_path,common_exact_state,1,0,1,0,20
4,0.5,250,correct_path,own_state,1,0,1,0,20
4,0.5,250,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.5,250,gated_point_emulation,own_state,1,0,1,0,20
4,0.5,250,neuron_shared_k1,common_exact_state,-0.519391240179,0.0322765705606,-0.767862123251,20,20
4,0.5,250,neuron_shared_k1,own_state,0.777528700233,0.0282247692247,0.0725918084383,0,20
4,0.5,250,within_neuron_deranged,common_exact_state,-0.614936703443,0.0317634121163,-1.3548442781,20,20
4,0.5,250,within_neuron_deranged,own_state,-0.87673907876,0.0169721850678,-0.391736122966,20,20
4,0.571428571429,0,backpropagation,common_exact_state,1,0,1,0,20
4,0.571428571429,0,backpropagation,own_state,1,0,1,0,20
4,0.571428571429,0,correct_path,common_exact_state,1,0,1,0,20
4,0.571428571429,0,correct_path,own_state,1,0,1,0,20
4,0.571428571429,0,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.571428571429,0,gated_point_emulation,own_state,1,0,1,0,20
4,0.571428571429,0,neuron_shared_k1,common_exact_state,0.963019356132,0.0159959599865,0.146319637448,0,20
4,0.571428571429,0,neuron_shared_k1,own_state,0.963019356132,0.0159959599865,0.146319637448,0,20
4,0.571428571429,0,within_neuron_deranged,common_exact_state,-0.838984283805,0.0505727307255,-0.137088810653,20,20
4,0.571428571429,0,within_neuron_deranged,own_state,-0.838984283805,0.0505727307255,-0.137088810653,20,20
4,0.571428571429,1,backpropagation,common_exact_state,1,0,1,0,20
4,0.571428571429,1,backpropagation,own_state,1,0,1,0,20
4,0.571428571429,1,correct_path,common_exact_state,1,0,1,0,20
4,0.571428571429,1,correct_path,own_state,1,0,1,0,20
4,0.571428571429,1,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.571428571429,1,gated_point_emulation,own_state,1,0,1,0,20
4,0.571428571429,1,neuron_shared_k1,common_exact_state,0.95990293622,0.0178914858457,0.141136981919,0,20
4,0.571428571429,1,neuron_shared_k1,own_state,0.963049095869,0.0157946926451,0.145509793609,0,20
4,0.571428571429,1,within_neuron_deranged,common_exact_state,-0.85037817657,0.0468931503753,-0.144008496404,20,20
4,0.571428571429,1,within_neuron_deranged,own_state,-0.839313930273,0.0498735402097,-0.136380048469,20,20
4,0.571428571429,10,backpropagation,common_exact_state,1,0,1,0,20
4,0.571428571429,10,backpropagation,own_state,1,0,1,0,20
4,0.571428571429,10,correct_path,common_exact_state,1,0,1,0,20
4,0.571428571429,10,correct_path,own_state,1,0,1,0,20
4,0.571428571429,10,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.571428571429,10,gated_point_emulation,own_state,1,0,1,0,20
4,0.571428571429,10,neuron_shared_k1,common_exact_state,0.871299284697,0.0635077902174,0.09236196056,0,20
4,0.571428571429,10,neuron_shared_k1,own_state,0.962521952391,0.0144727442094,0.138475840166,0,20
4,0.571428571429,10,within_neuron_deranged,common_exact_state,-0.902674463391,0.0295484323924,-0.209103075415,20,20
4,0.571428571429,10,within_neuron_deranged,own_state,-0.839260029793,0.0464575134177,-0.130185132474,20,20
4,0.571428571429,50,backpropagation,common_exact_state,1,0,1,0,20
4,0.571428571429,50,backpropagation,own_state,1,0,1,0,20
4,0.571428571429,50,correct_path,common_exact_state,1,0,1,0,20
4,0.571428571429,50,correct_path,own_state,1,0,1,0,20
4,0.571428571429,50,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.571428571429,50,gated_point_emulation,own_state,1,0,1,0,20
4,0.571428571429,50,neuron_shared_k1,common_exact_state,-0.611194778979,0.0479031373392,-0.140166791156,20,20
4,0.571428571429,50,neuron_shared_k1,own_state,0.947045999765,0.0162458837369,0.111519844458,0,20
4,0.571428571429,50,within_neuron_deranged,common_exact_state,-0.887931537628,0.0206011667988,-0.519150076807,20,20
4,0.571428571429,50,within_neuron_deranged,own_state,-0.789222222567,0.0614877673824,-0.11032359153,20,20
4,0.571428571429,100,backpropagation,common_exact_state,1,0,1,0,20
4,0.571428571429,100,backpropagation,own_state,1,0,1,0,20
4,0.571428571429,100,correct_path,common_exact_state,1,0,1,0,20
4,0.571428571429,100,correct_path,own_state,1,0,1,0,20
4,0.571428571429,100,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.571428571429,100,gated_point_emulation,own_state,1,0,1,0,20
4,0.571428571429,100,neuron_shared_k1,common_exact_state,-0.705668517947,0.0310184231017,-0.423527286947,20,20
4,0.571428571429,100,neuron_shared_k1,own_state,0.908846524358,0.0230099126423,0.0851793881506,0,20
4,0.571428571429,100,within_neuron_deranged,common_exact_state,-0.831635522842,0.0224900993592,-0.896486374736,20,20
4,0.571428571429,100,within_neuron_deranged,own_state,-0.707076984644,0.0494100006102,-0.121023343503,20,20
4,0.571428571429,250,backpropagation,common_exact_state,1,0,1,0,20
4,0.571428571429,250,backpropagation,own_state,1,0,1,0,20
4,0.571428571429,250,correct_path,common_exact_state,1,0,1,0,20
4,0.571428571429,250,correct_path,own_state,1,0,1,0,20
4,0.571428571429,250,gated_point_emulation,common_exact_state,1,0,1,0,20
4,0.571428571429,250,gated_point_emulation,own_state,1,0,1,0,20
4,0.571428571429,250,neuron_shared_k1,common_exact_state,-0.57461232245,0.0301297429118,-1.01644592583,20,20
4,0.571428571429,250,neuron_shared_k1,own_state,0.721173000336,0.0316887018042,0.0388436123729,0,20
