seed,task_group,student_group,compatible,quadrature_order,population_target_mean,population_target_variance,additive_subtree_mse_lower_bound,additive_subtree_nmse_lower_bound,first_hermite_mse_lower_bound,first_hermite_nmse_lower_bound,n_omitted_interaction_terms
15408,0,0,True,128,0.2848355761471978,0.004755371750685706,0.0,0.0,0.0,0.0,0
15408,0,1,False,32,0.28483557614795063,0.004755371752440719,7.780934068885159e-05,0.016362409657860198,6.777559764590775e-05,0.014252428868704444,2
15408,0,1,False,64,0.28483557614719784,0.004755371750685713,7.780934062813112e-05,0.01636240965113005,6.777559764060002e-05,0.014252428872848258,2
15408,0,1,False,128,0.2848355761471978,0.004755371750685706,7.780934062813089e-05,0.016362409651130026,6.777559764060013e-05,0.014252428872848302,2
15408,0,2,False,32,0.28483557614795063,0.004755371752440719,8.005788162708837e-05,0.016835251962372504,6.98008231383287e-05,0.014678310502749458,2
15408,0,2,False,64,0.28483557614719784,0.004755371750685713,8.005788156682759e-05,0.016835251955913528,6.980082313325467e-05,0.014678310507099591,2
15408,0,2,False,128,0.2848355761471978,0.004755371750685706,8.005788156682739e-05,0.01683525195591351,6.98008231332548e-05,0.014678310507099638,2
15408,1,0,False,32,0.28483557614795063,0.004755371752440719,7.780934068885159e-05,0.016362409657860198,6.777559764590775e-05,0.014252428868704444,2
15408,1,0,False,64,0.28483557614719784,0.004755371750685713,7.780934062813112e-05,0.01636240965113005,6.777559764060002e-05,0.014252428872848258,2
15408,1,0,False,128,0.2848355761471978,0.004755371750685706,7.780934062813089e-05,0.016362409651130026,6.777559764060013e-05,0.014252428872848302,2
15408,1,1,True,32,0.28483557614795063,0.004755371752440719,0.0,0.0,0.0,0.0,0
15408,1,1,True,64,0.28483557614719784,0.004755371750685713,0.0,0.0,0.0,0.0,0
15408,1,1,True,128,0.2848355761471978,0.004755371750685706,0.0,0.0,0.0,0.0,0
15408,1,2,False,32,0.28483557614795063,0.004755371752440719,8.005788162708837e-05,0.016835251962372504,6.98008231383287e-05,0.014678310502749458,2
15408,1,2,False,64,0.28483557614719784,0.004755371750685713,8.005788156682759e-05,0.016835251955913528,6.980082313325467e-05,0.014678310507099591,2
15408,1,2,False,128,0.2848355761471978,0.004755371750685706,8.005788156682739e-05,0.01683525195591351,6.98008231332548e-05,0.014678310507099638,2
15408,2,0,False,32,0.28483557614795063,0.004755371752440719,7.780934068885159e-05,0.016362409657860198,6.777559764590775e-05,0.014252428868704444,2
15408,2,0,False,64,0.28483557614719784,0.004755371750685713,7.780934062813112e-05,0.01636240965113005,6.777559764060002e-05,0.014252428872848258,2
15408,2,0,False,128,0.2848355761471978,0.004755371750685706,7.780934062813089e-05,0.016362409651130026,6.777559764060013e-05,0.014252428872848302,2
15408,2,1,False,32,0.28483557614795063,0.004755371752440719,8.005788162708837e-05,0.016835251962372504,6.98008231383287e-05,0.014678310502749458,2
15408,2,1,False,64,0.28483557614719784,0.004755371750685713,8.005788156682759e-05,0.016835251955913528,6.980082313325467e-05,0.014678310507099591,2
15408,2,1,False,128,0.2848355761471978,0.004755371750685706,8.005788156682739e-05,0.01683525195591351,6.98008231332548e-05,0.014678310507099638,2
15408,2,2,True,32,0.28483557614795063,0.004755371752440719,0.0,0.0,0.0,0.0,0
15408,2,2,True,64,0.28483557614719784,0.004755371750685713,0.0,0.0,0.0,0.0,0
15408,2,2,True,128,0.2848355761471978,0.004755371750685706,0.0,0.0,0.0,0.0,0
15409,0,0,True,32,0.2889296521086854,0.005532982870781318,0.0,0.0,0.0,0.0,0
15409,0,0,True,64,0.28892965210780597,0.005532982869628988,0.0,0.0,0.0,0.0,0
15409,0,0,True,128,0.28892965210780586,0.005532982869628986,0.0,0.0,0.0,0.0,0
15409,0,1,False,32,0.2889296521086854,0.005532982870781318,7.689313764485497e-05,0.013897230380183123,6.82076713126962e-05,0.012327468366636117,2
15409,0,1,False,64,0.28892965210780597,0.005532982869628988,7.689313762103108e-05,0.013897230378771643,6.820767131392816e-05,0.012327468369426163,2
15409,0,1,False,128,0.28892965210780586,0.005532982869628986,7.689313762103106e-05,0.013897230378771648,6.820767131392834e-05,0.0123274683694262,2
15409,0,2,False,32,0.2889296521086854,0.005532982870781318,6.227163794443696e-05,0.011254623301525515,5.49493821958002e-05,0.009931240251253614,2
15409,0,2,False,64,0.28892965210780597,0.005532982869628988,6.227163792910766e-05,0.011254623301098936,5.494938219697767e-05,0.009931240253534758,2
15409,0,2,False,128,0.28892965210780586,0.005532982869628986,6.22716379291076e-05,0.011254623301098929,5.4949382196977814e-05,0.00993124025353479,2
15409,1,0,False,32,0.2889296521086854,0.005532982870781318,7.689313764485497e-05,0.013897230380183123,6.82076713126962e-05,0.012327468366636117,2
15409,1,0,False,64,0.28892965210780597,0.005532982869628988,7.689313762103108e-05,0.013897230378771643,6.820767131392816e-05,0.012327468369426163,2
15409,1,0,False,128,0.28892965210780586,0.005532982869628986,7.689313762103106e-05,0.013897230378771648,6.820767131392834e-05,0.0123274683694262,2
15409,1,1,True,32,0.2889296521086854,0.005532982870781318,0.0,0.0,0.0,0.0,0
15409,1,1,True,64,0.28892965210780597,0.005532982869628988,0.0,0.0,0.0,0.0,0
15409,1,1,True,128,0.28892965210780586,0.005532982869628986,0.0,0.0,0.0,0.0,0
15409,1,2,False,32,0.2889296521086854,0.005532982870781318,6.227163794443696e-05,0.011254623301525515,5.49493821958002e-05,0.009931240251253614,2
15409,1,2,False,64,0.28892965210780597,0.005532982869628988,6.227163792910766e-05,0.011254623301098936,5.494938219697767e-05,0.009931240253534758,2
15409,1,2,False,128,0.28892965210780586,0.005532982869628986,6.22716379291076e-05,0.011254623301098929,5.4949382196977814e-05,0.00993124025353479,2
15409,2,0,False,32,0.2889296521086854,0.005532982870781318,7.689313764485497e-05,0.013897230380183123,6.82076713126962e-05,0.012327468366636117,2
15409,2,0,False,64,0.28892965210780597,0.005532982869628988,7.689313762103108e-05,0.013897230378771643,6.820767131392816e-05,0.012327468369426163,2
15409,2,0,False,128,0.28892965210780586,0.005532982869628986,7.689313762103106e-05,0.013897230378771648,6.820767131392834e-05,0.0123274683694262,2
15409,2,1,False,32,0.2889296521086854,0.005532982870781318,6.227163794443696e-05,0.011254623301525515,5.49493821958002e-05,0.009931240251253614,2
15409,2,1,False,64,0.28892965210780597,0.005532982869628988,6.227163792910766e-05,0.011254623301098936,5.494938219697767e-05,0.009931240253534758,2
15409,2,1,False,128,0.28892965210780586,0.005532982869628986,6.22716379291076e-05,0.011254623301098929,5.4949382196977814e-05,0.00993124025353479,2
15409,2,2,True,32,0.2889296521086854,0.005532982870781318,0.0,0.0,0.0,0.0,0
15409,2,2,True,64,0.28892965210780597,0.005532982869628988,0.0,0.0,0.0,0.0,0
15409,2,2,True,128,0.28892965210780586,0.005532982869628986,0.0,0.0,0.0,0.0,0
15410,0,0,True,32,0.2807260011438366,0.004705018304754546,0.0,0.0,0.0,0.0,0
15410,0,0,True,64,0.28072600114253876,0.004705018302720604,0.0,0.0,0.0,0.0,0
15410,0,0,True,128,0.28072600114253876,0.004705018302720596,0.0,0.0,0.0,0.0,0
15410,0,1,False,32,0.2807260011438366,0.004705018304754546,7.584823240939966e-05,0.0161207093142981,6.639106816554741e-05,0.014110692852875294,2
15410,0,1,False,64,0.28072600114253876,0.004705018302720604,7.584823233806775e-05,0.01612070930610614,6.639106816078987e-05,0.014110692857964074,2
15410,0,1,False,128,0.28072600114253876,0.004705018302720596,7.584823233806741e-05,0.016120709306106096,6.639106816078998e-05,0.014110692857964121,2
15410,0,2,False,32,0.2807260011438366,0.004705018304754546,4.370534455758095e-05,0.009289091290764063,3.840795104327209e-05,0.008163188441681476,2
15410,0,2,False,64,0.28072600114253876,0.004705018302720604,4.370534452498956e-05,0.009289091287852722,3.8407951042012206e-05,0.008163188444942585,2
15410,0,2,False,128,0.28072600114253876,0.004705018302720596,4.370534452498949e-05,0.009289091287852722,3.8407951042012294e-05,0.008163188444942618,2
15410,1,0,False,32,0.2807260011438366,0.004705018304754546,7.584823240939966e-05,0.0161207093142981,6.639106816554741e-05,0.014110692852875294,2
15410,1,0,False,64,0.28072600114253876,0.004705018302720604,7.584823233806775e-05,0.01612070930610614,6.639106816078987e-05,0.014110692857964074,2
15410,1,0,False,128,0.28072600114253876,0.004705018302720596,7.584823233806741e-05,0.016120709306106096,6.639106816078998e-05,0.014110692857964121,2
15410,1,1,True,32,0.2807260011438366,0.004705018304754546,0.0,0.0,0.0,0.0,0
15410,1,1,True,64,0.28072600114253876,0.004705018302720604,0.0,0.0,0.0,0.0,0
15410,1,1,True,128,0.28072600114253876,0.004705018302720596,0.0,0.0,0.0,0.0,0
15410,1,2,False,32,0.2807260011438366,0.004705018304754546,4.370534455758095e-05,0.009289091290764063,3.840795104327209e-05,0.008163188441681476,2
15410,1,2,False,64,0.28072600114253876,0.004705018302720604,4.370534452498956e-05,0.009289091287852722,3.8407951042012206e-05,0.008163188444942585,2
15410,1,2,False,128,0.28072600114253876,0.004705018302720596,4.370534452498949e-05,0.009289091287852722,3.8407951042012294e-05,0.008163188444942618,2
15410,2,0,False,32,0.2807260011438366,0.004705018304754546,7.584823240939966e-05,0.0161207093142981,6.639106816554741e-05,0.014110692852875294,2
15410,2,0,False,64,0.28072600114253876,0.004705018302720604,7.584823233806775e-05,0.01612070930610614,6.639106816078987e-05,0.014110692857964074,2
15410,2,0,False,128,0.28072600114253876,0.004705018302720596,7.584823233806741e-05,0.016120709306106096,6.639106816078998e-05,0.014110692857964121,2
15410,2,1,False,32,0.2807260011438366,0.004705018304754546,4.370534455758095e-05,0.009289091290764063,3.840795104327209e-05,0.008163188441681476,2
15410,2,1,False,64,0.28072600114253876,0.004705018302720604,4.370534452498956e-05,0.009289091287852722,3.8407951042012206e-05,0.008163188444942585,2
15410,2,1,False,128,0.28072600114253876,0.004705018302720596,4.370534452498949e-05,0.009289091287852722,3.8407951042012294e-05,0.008163188444942618,2
15410,2,2,True,32,0.2807260011438366,0.004705018304754546,0.0,0.0,0.0,0.0,0
15410,2,2,True,64,0.28072600114253876,0.004705018302720604,0.0,0.0,0.0,0.0,0
15410,2,2,True,128,0.28072600114253876,0.004705018302720596,0.0,0.0,0.0,0.0,0
15411,0,0,True,32,0.2810510209343202,0.00446575913208086,0.0,0.0,0.0,0.0,0
15411,0,0,True,64,0.2810510209342595,0.004465759130322212,0.0,0.0,0.0,0.0,0
15411,0,0,True,128,0.28105102093425943,0.004465759130322208,0.0,0.0,0.0,0.0,0
15411,0,1,False,32,0.2810510209343202,0.00446575913208086,6.519810356469733e-05,0.014599556679251013,5.6433865299536444e-05,0.012637015036061872,2
15411,0,1,False,64,0.2810510209342595,0.004465759130322212,6.519810350894765e-05,0.014599556672516617,5.643386529330605e-05,0.012637015039643271,2
15411,0,1,False,128,0.28105102093425943,0.004465759130322208,6.519810350894752e-05,0.0145995566725166,5.643386529330611e-05,0.012637015039643297,2
15411,0,2,False,32,0.2810510209343202,0.00446575913208086,5.656294229977475e-05,0.012665918744573837,4.903594290718616e-05,0.010980427169688714,2
15411,0,2,False,64,0.2810510209342595,0.004465759130322212,5.656294225153444e-05,0.012665918738759501,4.903594290223923e-05,0.010980427172905137,2
15411,0,2,False,128,0.28105102093425943,0.004465759130322208,5.6562942251534316e-05,0.012665918738759486,4.90359429022393e-05,0.010980427172905163,2
15411,1,0,False,32,0.2810510209343202,0.00446575913208086,6.519810356469733e-05,0.014599556679251013,5.6433865299536444e-05,0.012637015036061872,2
15411,1,0,False,64,0.2810510209342595,0.004465759130322212,6.519810350894765e-05,0.014599556672516617,5.643386529330605e-05,0.012637015039643271,2
15411,1,0,False,128,0.28105102093425943,0.004465759130322208,6.519810350894752e-05,0.0145995566725166,5.643386529330611e-05,0.012637015039643297,2
15411,1,1,True,32,0.2810510209343202,0.00446575913208086,0.0,0.0,0.0,0.0,0
15411,1,1,True,64,0.2810510209342595,0.004465759130322212,0.0,0.0,0.0,0.0,0
15411,1,1,True,128,0.28105102093425943,0.004465759130322208,0.0,0.0,0.0,0.0,0
15411,1,2,False,32,0.2810510209343202,0.00446575913208086,5.656294229977475e-05,0.012665918744573837,4.903594290718616e-05,0.010980427169688714,2
15411,1,2,False,64,0.2810510209342595,0.004465759130322212,5.656294225153444e-05,0.012665918738759501,4.903594290223923e-05,0.010980427172905137,2
15411,1,2,False,128,0.28105102093425943,0.004465759130322208,5.6562942251534316e-05,0.012665918738759486,4.90359429022393e-05,0.010980427172905163,2
15411,2,0,False,32,0.2810510209343202,0.00446575913208086,6.519810356469733e-05,0.014599556679251013,5.6433865299536444e-05,0.012637015036061872,2
15411,2,0,False,64,0.2810510209342595,0.004465759130322212,6.519810350894765e-05,0.014599556672516617,5.643386529330605e-05,0.012637015039643271,2
15411,2,0,False,128,0.28105102093425943,0.004465759130322208,6.519810350894752e-05,0.0145995566725166,5.643386529330611e-05,0.012637015039643297,2
15411,2,1,False,32,0.2810510209343202,0.00446575913208086,5.656294229977475e-05,0.012665918744573837,4.903594290718616e-05,0.010980427169688714,2
15411,2,1,False,64,0.2810510209342595,0.004465759130322212,5.656294225153444e-05,0.012665918738759501,4.903594290223923e-05,0.010980427172905137,2
15411,2,1,False,128,0.28105102093425943,0.004465759130322208,5.6562942251534316e-05,0.012665918738759486,4.90359429022393e-05,0.010980427172905163,2
15411,2,2,True,32,0.2810510209343202,0.00446575913208086,0.0,0.0,0.0,0.0,0
15411,2,2,True,64,0.2810510209342595,0.004465759130322212,0.0,0.0,0.0,0.0,0
15411,2,2,True,128,0.28105102093425943,0.004465759130322208,0.0,0.0,0.0,0.0,0
15412,0,0,True,32,0.3113665924942636,0.005016221097239792,0.0,0.0,0.0,0.0,0
15412,0,0,True,64,0.31136659249504794,0.005016221094861869,0.0,0.0,0.0,0.0,0
15412,0,0,True,128,0.3113665924950479,0.005016221094861857,0.0,0.0,0.0,0.0,0
15412,0,1,False,32,0.3113665924942636,0.005016221097239792,6.300975123742075e-05,0.012561198961523499,5.425464799360805e-05,0.010815840638177216,2
15412,0,1,False,64,0.31136659249504794,0.005016221094861869,6.300975117186388e-05,0.01256119895440912,5.425464798465766e-05,0.010815840641520141,2
15412,0,1,False,128,0.3113665924950479,0.005016221094861857,6.300975117186355e-05,0.012561198954409086,5.425464798465771e-05,0.010815840641520177,2
15412,0,2,False,32,0.3113665924942636,0.005016221097239792,6.0361463914379554e-05,0.012033254265365981,5.2015778930598776e-05,0.010369514804525023,2
15412,0,2,False,64,0.31136659249504794,0.005016221094861869,6.036146385211217e-05,0.012033254258657101,5.201577892203127e-05,0.010369514807732697,2
15412,0,2,False,128,0.3113665924950479,0.005016221094861857,6.036146385211183e-05,0.012033254258657063,5.201577892203131e-05,0.01036951480773273,2
15412,1,0,False,32,0.3113665924942636,0.005016221097239792,6.300975123742075e-05,0.012561198961523499,5.425464799360805e-05,0.010815840638177216,2
15412,1,0,False,64,0.31136659249504794,0.005016221094861869,6.300975117186388e-05,0.01256119895440912,5.425464798465766e-05,0.010815840641520141,2
15412,1,0,False,128,0.3113665924950479,0.005016221094861857,6.300975117186355e-05,0.012561198954409086,5.425464798465771e-05,0.010815840641520177,2
15412,1,1,True,32,0.3113665924942636,0.005016221097239792,0.0,0.0,0.0,0.0,0
15412,1,1,True,64,0.31136659249504794,0.005016221094861869,0.0,0.0,0.0,0.0,0
15412,1,1,True,128,0.3113665924950479,0.005016221094861857,0.0,0.0,0.0,0.0,0
15412,1,2,False,32,0.3113665924942636,0.005016221097239792,6.0361463914379554e-05,0.012033254265365981,5.2015778930598776e-05,0.010369514804525023,2
15412,1,2,False,64,0.31136659249504794,0.005016221094861869,6.036146385211217e-05,0.012033254258657101,5.201577892203127e-05,0.010369514807732697,2
15412,1,2,False,128,0.3113665924950479,0.005016221094861857,6.036146385211183e-05,0.012033254258657063,5.201577892203131e-05,0.01036951480773273,2
15412,2,0,False,32,0.3113665924942636,0.005016221097239792,6.300975123742075e-05,0.012561198961523499,5.425464799360805e-05,0.010815840638177216,2
15412,2,0,False,64,0.31136659249504794,0.005016221094861869,6.300975117186388e-05,0.01256119895440912,5.425464798465766e-05,0.010815840641520141,2
15412,2,0,False,128,0.3113665924950479,0.005016221094861857,6.300975117186355e-05,0.012561198954409086,5.425464798465771e-05,0.010815840641520177,2
15412,2,1,False,32,0.3113665924942636,0.005016221097239792,6.0361463914379554e-05,0.012033254265365981,5.2015778930598776e-05,0.010369514804525023,2
15412,2,1,False,64,0.31136659249504794,0.005016221094861869,6.036146385211217e-05,0.012033254258657101,5.201577892203127e-05,0.010369514807732697,2
15412,2,1,False,128,0.3113665924950479,0.005016221094861857,6.036146385211183e-05,0.012033254258657063,5.201577892203131e-05,0.01036951480773273,2
15412,2,2,True,32,0.3113665924942636,0.005016221097239792,0.0,0.0,0.0,0.0,0
15412,2,2,True,64,0.31136659249504794,0.005016221094861869,0.0,0.0,0.0,0.0,0
15412,2,2,True,128,0.3113665924950479,0.005016221094861857,0.0,0.0,0.0,0.0,0
15413,0,0,True,32,0.3209888904009966,0.00613187889146285,0.0,0.0,0.0,0.0,0
15413,0,0,True,64,0.32098889040145007,0.006131878888168448,0.0,0.0,0.0,0.0,0
15413,0,0,True,128,0.32098889040145007,0.006131878888168426,0.0,0.0,0.0,0.0,0
15413,0,1,False,32,0.3209888904009966,0.00613187889146285,0.00010148675583223252,0.01655067845086245,8.764775618427523e-05,0.014293784618985774,2
15413,0,1,False,64,0.32098889040145007,0.006131878888168448,0.00010148675570880141,0.016550678439625027,8.764775616889604e-05,0.014293784624157155,2
15413,0,1,False,128,0.32098889040145007,0.006131878888168426,0.00010148675570880061,0.016550678439624954,8.764775616889598e-05,0.014293784624157197,2
15413,0,2,False,32,0.3209888904009966,0.00613187889146285,3.291019590352122e-05,0.005367065541581498,2.844192251269281e-05,0.00463836990523268,2
15413,0,2,False,64,0.32098889040145007,0.006131878888168448,3.291019586360215e-05,0.00536706553795491,2.8441922507693185e-05,0.004638369906909332,2
15413,0,2,False,128,0.32098889040145007,0.006131878888168426,3.291019586360189e-05,0.005367065537954887,2.8441922507693185e-05,0.004638369906909349,2
15413,1,0,False,32,0.3209888904009966,0.00613187889146285,0.00010148675583223252,0.01655067845086245,8.764775618427523e-05,0.014293784618985774,2
15413,1,0,False,64,0.32098889040145007,0.006131878888168448,0.00010148675570880141,0.016550678439625027,8.764775616889604e-05,0.014293784624157155,2
15413,1,0,False,128,0.32098889040145007,0.006131878888168426,0.00010148675570880061,0.016550678439624954,8.764775616889598e-05,0.014293784624157197,2
15413,1,1,True,32,0.3209888904009966,0.00613187889146285,0.0,0.0,0.0,0.0,0
15413,1,1,True,64,0.32098889040145007,0.006131878888168448,0.0,0.0,0.0,0.0,0
15413,1,1,True,128,0.32098889040145007,0.006131878888168426,0.0,0.0,0.0,0.0,0
15413,1,2,False,32,0.3209888904009966,0.00613187889146285,3.291019590352122e-05,0.005367065541581498,2.844192251269281e-05,0.00463836990523268,2
15413,1,2,False,64,0.32098889040145007,0.006131878888168448,3.291019586360215e-05,0.00536706553795491,2.8441922507693185e-05,0.004638369906909332,2
15413,1,2,False,128,0.32098889040145007,0.006131878888168426,3.291019586360189e-05,0.005367065537954887,2.8441922507693185e-05,0.004638369906909349,2
15413,2,0,False,32,0.3209888904009966,0.00613187889146285,0.00010148675583223252,0.01655067845086245,8.764775618427523e-05,0.014293784618985774,2
15413,2,0,False,64,0.32098889040145007,0.006131878888168448,0.00010148675570880141,0.016550678439625027,8.764775616889604e-05,0.014293784624157155,2
15413,2,0,False,128,0.32098889040145007,0.006131878888168426,0.00010148675570880061,0.016550678439624954,8.764775616889598e-05,0.014293784624157197,2
15413,2,1,False,32,0.3209888904009966,0.00613187889146285,3.291019590352122e-05,0.005367065541581498,2.844192251269281e-05,0.00463836990523268,2
15413,2,1,False,64,0.32098889040145007,0.006131878888168448,3.291019586360215e-05,0.00536706553795491,2.8441922507693185e-05,0.004638369906909332,2
15413,2,1,False,128,0.32098889040145007,0.006131878888168426,3.291019586360189e-05,0.005367065537954887,2.8441922507693185e-05,0.004638369906909349,2
15413,2,2,True,32,0.3209888904009966,0.00613187889146285,0.0,0.0,0.0,0.0,0
15413,2,2,True,64,0.32098889040145007,0.006131878888168448,0.0,0.0,0.0,0.0,0
15413,2,2,True,128,0.32098889040145007,0.006131878888168426,0.0,0.0,0.0,0.0,0
15414,0,0,True,32,0.291966836193819,0.005440252830629793,0.0,0.0,0.0,0.0,0
15414,0,0,True,64,0.29196683619179054,0.005440252832999344,0.0,0.0,0.0,0.0,0
15414,0,0,True,128,0.2919668361917905,0.005440252832999377,0.0,0.0,0.0,0.0,0
15414,0,1,False,32,0.291966836193819,0.005440252830629793,9.14876701403643e-05,0.016816804841361242,8.167705135306565e-05,0.015013466082533204,2
15414,0,1,False,64,0.29196683619179054,0.005440252832999344,9.148767021155088e-05,0.01681680484712169,8.167705136746867e-05,0.015013466078641445,2
15414,0,1,False,128,0.2919668361917905,0.005440252832999377,9.148767021155187e-05,0.01681680484712177,8.167705136746892e-05,0.015013466078641399,2
15414,0,2,False,32,0.291966836193819,0.005440252830629793,4.886272019929375e-05,0.008981700248228563,4.36060007245745e-05,0.008015436429546684,2
15414,0,2,False,64,0.29196683619179054,0.005440252832999344,4.886272023264099e-05,0.008981700250446225,4.360600073184471e-05,0.00801543642739186,2
15414,0,2,False,128,0.2919668361917905,0.005440252832999377,4.8862720232641506e-05,0.008981700250446265,4.360600073184483e-05,0.008015436427391833,2
15414,1,0,False,32,0.291966836193819,0.005440252830629793,9.14876701403643e-05,0.016816804841361242,8.167705135306565e-05,0.015013466082533204,2
15414,1,0,False,64,0.29196683619179054,0.005440252832999344,9.148767021155088e-05,0.01681680484712169,8.167705136746867e-05,0.015013466078641445,2
15414,1,0,False,128,0.2919668361917905,0.005440252832999377,9.148767021155187e-05,0.01681680484712177,8.167705136746892e-05,0.015013466078641399,2
15414,1,1,True,32,0.291966836193819,0.005440252830629793,0.0,0.0,0.0,0.0,0
15414,1,1,True,64,0.29196683619179054,0.005440252832999344,0.0,0.0,0.0,0.0,0
15414,1,1,True,128,0.2919668361917905,0.005440252832999377,0.0,0.0,0.0,0.0,0
15414,1,2,False,32,0.291966836193819,0.005440252830629793,4.886272019929375e-05,0.008981700248228563,4.36060007245745e-05,0.008015436429546684,2
15414,1,2,False,64,0.29196683619179054,0.005440252832999344,4.886272023264099e-05,0.008981700250446225,4.360600073184471e-05,0.00801543642739186,2
15414,1,2,False,128,0.2919668361917905,0.005440252832999377,4.8862720232641506e-05,0.008981700250446265,4.360600073184483e-05,0.008015436427391833,2
15414,2,0,False,32,0.291966836193819,0.005440252830629793,9.14876701403643e-05,0.016816804841361242,8.167705135306565e-05,0.015013466082533204,2
15414,2,0,False,64,0.29196683619179054,0.005440252832999344,9.148767021155088e-05,0.01681680484712169,8.167705136746867e-05,0.015013466078641445,2
15414,2,0,False,128,0.2919668361917905,0.005440252832999377,9.148767021155187e-05,0.01681680484712177,8.167705136746892e-05,0.015013466078641399,2
15414,2,1,False,32,0.291966836193819,0.005440252830629793,4.886272019929375e-05,0.008981700248228563,4.36060007245745e-05,0.008015436429546684,2
15414,2,1,False,64,0.29196683619179054,0.005440252832999344,4.886272023264099e-05,0.008981700250446225,4.360600073184471e-05,0.00801543642739186,2
15414,2,1,False,128,0.2919668361917905,0.005440252832999377,4.8862720232641506e-05,0.008981700250446265,4.360600073184483e-05,0.008015436427391833,2
15414,2,2,True,32,0.291966836193819,0.005440252830629793,0.0,0.0,0.0,0.0,0
15414,2,2,True,64,0.29196683619179054,0.005440252832999344,0.0,0.0,0.0,0.0,0
15414,2,2,True,128,0.2919668361917905,0.005440252832999377,0.0,0.0,0.0,0.0,0
15415,0,0,True,32,0.2900968181518023,0.0051744522402057645,0.0,0.0,0.0,0.0,0
15415,0,0,True,64,0.2900968181508992,0.005174452240183501,0.0,0.0,0.0,0.0,0
15415,0,0,True,128,0.29009681815089916,0.005174452240183518,0.0,0.0,0.0,0.0,0
15415,0,1,False,32,0.2900968181518023,0.0051744522402057645,6.815470389661749e-05,0.013171385246742037,5.9649448282722816e-05,0.011527683610497646,2
15415,0,1,False,64,0.2900968181508992,0.005174452240183501,6.815470388733096e-05,0.01317138524500402,5.964944828378474e-05,0.011527683610752468,2
15415,0,1,False,128,0.29009681815089916,0.005174452240183518,6.815470388733133e-05,0.013171385245004046,5.964944828378487e-05,0.011527683610752454,2
15415,0,2,False,32,0.2900968181518023,0.0051744522402057645,8.535021892342306e-05,0.016494541830002294,7.503089333825366e-05,0.014500258163609996,2
15415,0,2,False,64,0.2900968181508992,0.005174452240183501,8.535021891899186e-05,0.0164945418292169,7.503089334123611e-05,0.014500258164248764,2
15415,0,2,False,128,0.29009681815089916,0.005174452240183518,8.535021891899238e-05,0.016494541829216947,7.503089334123632e-05,0.014500258164248754,2
15415,1,0,False,32,0.2900968181518023,0.0051744522402057645,6.815470389661749e-05,0.013171385246742037,5.9649448282722816e-05,0.011527683610497646,2
15415,1,0,False,64,0.2900968181508992,0.005174452240183501,6.815470388733096e-05,0.01317138524500402,5.964944828378474e-05,0.011527683610752468,2
15415,1,0,False,128,0.29009681815089916,0.005174452240183518,6.815470388733133e-05,0.013171385245004046,5.964944828378487e-05,0.011527683610752454,2
15415,1,1,True,32,0.2900968181518023,0.0051744522402057645,0.0,0.0,0.0,0.0,0
15415,1,1,True,64,0.2900968181508992,0.005174452240183501,0.0,0.0,0.0,0.0,0
15415,1,1,True,128,0.29009681815089916,0.005174452240183518,0.0,0.0,0.0,0.0,0
15415,1,2,False,32,0.2900968181518023,0.0051744522402057645,8.535021892342306e-05,0.016494541830002294,7.503089333825366e-05,0.014500258163609996,2
15415,1,2,False,64,0.2900968181508992,0.005174452240183501,8.535021891899186e-05,0.0164945418292169,7.503089334123611e-05,0.014500258164248764,2
15415,1,2,False,128,0.29009681815089916,0.005174452240183518,8.535021891899238e-05,0.016494541829216947,7.503089334123632e-05,0.014500258164248754,2
15415,2,0,False,32,0.2900968181518023,0.0051744522402057645,6.815470389661749e-05,0.013171385246742037,5.9649448282722816e-05,0.011527683610497646,2
15415,2,0,False,64,0.2900968181508992,0.005174452240183501,6.815470388733096e-05,0.01317138524500402,5.964944828378474e-05,0.011527683610752468,2
15415,2,0,False,128,0.29009681815089916,0.005174452240183518,6.815470388733133e-05,0.013171385245004046,5.964944828378487e-05,0.011527683610752454,2
15415,2,1,False,32,0.2900968181518023,0.0051744522402057645,8.535021892342306e-05,0.016494541830002294,7.503089333825366e-05,0.014500258163609996,2
15415,2,1,False,64,0.2900968181508992,0.005174452240183501,8.535021891899186e-05,0.0164945418292169,7.503089334123611e-05,0.014500258164248764,2
15415,2,1,False,128,0.29009681815089916,0.005174452240183518,8.535021891899238e-05,0.016494541829216947,7.503089334123632e-05,0.014500258164248754,2
15415,2,2,True,32,0.2900968181518023,0.0051744522402057645,0.0,0.0,0.0,0.0,0
15415,2,2,True,64,0.2900968181508992,0.005174452240183501,0.0,0.0,0.0,0.0,0
15415,2,2,True,128,0.29009681815089916,0.005174452240183518,0.0,0.0,0.0,0.0,0
15416,0,0,True,32,0.26138305500910086,0.004485577851065587,0.0,0.0,0.0,0.0,0
15416,0,0,True,64,0.26138305500868647,0.004485577850887249,0.0,0.0,0.0,0.0,0
15416,0,0,True,128,0.26138305500868647,0.0044855778508872575,0.0,0.0,0.0,0.0,0
15416,0,1,False,32,0.26138305500910086,0.004485577851065587,3.570732810607254e-05,0.00796047450109242,3.128504755961175e-05,0.006974585794376464,2
15416,0,1,False,64,0.26138305500868647,0.004485577850887249,3.5707328105263555e-05,0.00796047450122856,3.128504756039518e-05,0.006974585794828416,2
