dataset,network_type,split,analysis_scope,source_feedback,removal_fraction,parent_gain_ratio_mean_mean,parent_gain_ratio_mean_std,parent_gain_ratio_mean_count,parent_gain_ratio_q50_mean,parent_gain_ratio_q50_std,parent_gain_ratio_q50_count,parent_gain_ratio_q95_mean,parent_gain_ratio_q95_std,parent_gain_ratio_q95_count,distal_path_gain_ratio_mean_mean,distal_path_gain_ratio_mean_std,distal_path_gain_ratio_mean_count,distal_path_gain_ratio_q50_mean,distal_path_gain_ratio_q50_std,distal_path_gain_ratio_q50_count,distal_path_gain_ratio_q95_mean,distal_path_gain_ratio_q95_std,distal_path_gain_ratio_q95_count,parent_total_clipped_fraction_mean,parent_total_clipped_fraction_std,parent_total_clipped_fraction_count,branch_numel_weighted_cosine_mean,branch_numel_weighted_cosine_std,branch_numel_weighted_cosine_count,branch_macro_cosine_mean,branch_macro_cosine_std,branch_macro_cosine_count,branch_concatenated_cosine_mean,branch_concatenated_cosine_std,branch_concatenated_cosine_count,branch_local_target_norm_ratio_mean,branch_local_target_norm_ratio_std,branch_local_target_norm_ratio_count
mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,1.0,1.0507226705551147,0.006562379507349293,5,1.0,0.0,5,1.310801887512207,0.0297029032073807,5,1.0664793252944946,0.007276745784421865,5,1.0,0.0,5,1.343821930885315,0.029804955561254277,5,0.0,0.0,5,0.5171461694573026,0.044463060510094604,5,0.6157674443721771,0.022725488641798273,5,0.4460612353853439,0.04356047378294189,5,1.948274749998432,0.49232885245168395,5
mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,2.0,1.1739878416061402,0.036576137009801196,5,1.0,0.0,5,1.9062857627868652,0.12662918861975106,5,1.2217626810073852,0.03315896316219945,5,1.0,0.0,5,2.0529866456985473,0.13863353315349086,5,0.00055999755859375,0.0005093613717093182,5,0.5176799643011207,0.049297811621085395,5,0.6160522711277008,0.023896655011385423,5,0.447192568917875,0.0522985918238974,5,1.7829892515701942,0.37524350687120067,5
mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,4.0,2.3915883541107177,0.25663281178096015,5,1.0,0.0,5,15.620798110961914,6.151796546027362,5,2.817968463897705,0.2920171011835556,5,1.0,0.0,5,18.923679161071778,2.40672336272235,5,0.0494903564453125,0.011871707341738529,5,0.41394153754549673,0.051673480553447886,5,0.5606986463069916,0.023960957170802415,5,0.3230089087626172,0.07684250845058829,5,0.6870201988199521,0.29570348787957584,5
mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,8.0,4.153643178939819,0.28036094381297805,5,1.0,0.0,5,20.0,0.0,5,5.1689554214477536,0.33756565019800866,5,1.0,0.0,5,20.0,0.0,5,0.1586944580078125,0.014574588550544977,5,0.402563653421592,0.046282118166614705,5,0.5546275389194488,0.02460098520389851,5,0.29517991079665,0.05381736207219615,5,0.3925072165909902,0.11835146747911335,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.12255302387072271,0.06984628395990464,5,0.14092444851994515,0.08969521542393585,5,0.07130649080243964,0.0518174733744796,5,0.41186689040473945,0.1042587878840105,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.25,1.0113015174865723,0.0012303863528743105,5,1.0,0.0,5,1.0658435106277466,0.0053321584328587055,5,1.0148805856704712,0.0013765011275748288,5,1.0,0.0,5,1.0716809034347534,0.00507861396410285,5,0.0,0.0,5,0.12276261760181639,0.06989238391819134,5,0.14103628531098367,0.08934525257692076,5,0.07112490966439475,0.05137447306564531,5,0.40833784570220394,0.10337010602564492,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.5,1.024126124382019,0.0027040276620720802,5,1.0,0.0,5,1.1410247802734375,0.012236452195604323,5,1.0317417860031128,0.003006997167698047,5,1.0,0.0,5,1.1544831991195679,0.011785577288523178,5,0.0,0.0,5,0.12293380147289945,0.06995104619847797,5,0.14112762704491616,0.0889721697279379,5,0.07088636677075766,0.05088973084022861,5,0.4043874954362135,0.10236723683450516,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,1.0,1.05618314743042,0.006808697639423835,5,1.0,0.0,5,1.3287352561950683,0.03329257581194879,5,1.0737393379211426,0.00742933521769682,5,1.0,0.0,5,1.3657850265502929,0.032982214836865205,5,0.0,0.0,5,0.12309080338145632,0.07010217502976229,5,0.14121140144765376,0.08814678144521217,5,0.0701769396303035,0.04973564696259852,5,0.3948529655097695,0.09988526557864238,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,2.0,1.1990514993667603,0.04027014642297973,5,1.0,0.0,5,1.9854195356369018,0.1506136510690274,5,1.2534615755081178,0.035695453574628874,5,1.0,0.0,5,2.1603718042373656,0.1652641784689286,5,0.000738525390625,0.0006716987578315658,5,0.12167444035209032,0.07068624452509834,5,0.14045564651489256,0.08630766772496622,5,0.06732191238323666,0.04517113789195075,5,0.3630706005851376,0.09052054938683328,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,4.0,2.561218738555908,0.2729874525216149,5,1.0,0.0,5,17.836550903320312,4.837616047315467,5,3.0427862644195556,0.3096057518387326,5,1.0,0.0,5,19.999999237060546,1.0446978712991237e-06,5,0.0567596435546875,0.01283581362244865,5,0.07401303188591839,0.046359799679757965,5,0.11502407014369964,0.07173766951315576,5,0.026266991768599163,0.04183555151361913,5,0.1384961888711592,0.023977890371380477,5
mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,8.0,4.448518848419189,0.2786233961904323,5,1.0,0.0,5,20.0,0.0,5,5.567267417907715,0.32936949908597224,5,1.0,0.0,5,20.0,0.0,5,0.17427520751953124,0.01448774673467651,5,0.10323391459425132,0.08496796487578992,5,0.13061599522829054,0.07802624186324372,5,0.036781159721853154,0.07726976816270313,5,0.05599310421244761,0.017135856149914502,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.49118273205396185,0.0630090610107804,5,0.5798375880718231,0.04551625602225274,5,0.42146487773296004,0.09178774034958563,5,2.4206355554416867,0.4787430874200609,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.25,1.0113015174865723,0.0012303863528743105,5,1.0,0.0,5,1.0658435106277466,0.0053321584328587055,5,1.0148805856704712,0.0013765011275748288,5,1.0,0.0,5,1.0716809034347534,0.00507861396410285,5,0.0,0.0,5,0.49168563145185373,0.0635163546719178,5,0.5801059293746949,0.04579234759077144,5,0.4216079607985498,0.09199324807248814,5,2.3994338336113463,0.4725042201377667,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.5,1.024126124382019,0.0027040276620720802,5,1.0,0.0,5,1.1410247802734375,0.012236452195604323,5,1.0317417860031128,0.003006997167698047,5,1.0,0.0,5,1.1544831991195679,0.011785577288523178,5,0.0,0.0,5,0.49212222483053625,0.06403621235219133,5,0.5803388905525207,0.046088015899991626,5,0.4216555038864973,0.09215809676998102,5,2.375717896352095,0.4655461817605097,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,1.0,1.05618314743042,0.006808697639423835,5,1.0,0.0,5,1.3287352561950683,0.03329257581194879,5,1.0737393379211426,0.00742933521769682,5,1.0,0.0,5,1.3657850265502929,0.032982214836865205,5,0.0,0.0,5,0.4926955923863141,0.06508749009464673,5,0.5806448328495025,0.04673189893537237,5,0.42134565181571204,0.09230706584159926,5,2.3185558318823785,0.44872256805910277,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,2.0,1.1990514993667603,0.04027014642297973,5,1.0,0.0,5,1.9854195356369018,0.1506136510690274,5,1.2534615755081178,0.035695453574628874,5,1.0,0.0,5,2.1603718042373656,0.1652641784689286,5,0.000738525390625,0.0006716987578315658,5,0.49102465791436306,0.06687389665290533,5,0.5797532415390014,0.04804064874749684,5,0.4171515446435651,0.0912334899237106,5,2.1287568161919586,0.3890105600054715,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,4.0,2.561218738555908,0.2729874525216149,5,1.0,0.0,5,17.836550903320312,4.837616047315467,5,3.0427862644195556,0.3096057518387326,5,1.0,0.0,5,19.999999237060546,1.0446978712991237e-06,5,0.0567596435546875,0.01283581362244865,5,0.3835008118314097,0.055682373043987446,5,0.5223797607421875,0.043631627349609646,5,0.27356466248748784,0.06303446083010399,5,0.8180799915123188,0.12399515133346496,5
mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,8.0,4.448518848419189,0.2786233961904323,5,1.0,0.0,5,20.0,0.0,5,5.567267417907715,0.32936949908597224,5,1.0,0.0,5,20.0,0.0,5,0.17427520751953124,0.01448774673467651,5,0.3828148587595419,0.07720232485084873,5,0.5220137441158295,0.05765720158987829,5,0.22634494168513272,0.07979587970733254,5,0.32373316373731303,0.06136135003474236,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999880790711,2.6656007510912896e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.1769751463568068,0.0706115560575439,5,0.18175861481577157,0.08498076974554684,5,0.13090448568828097,0.06671972223500766,5,0.39913167568546354,0.07702132843792404,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.25,1.0108744621276855,0.0013270391514729073,5,1.0,0.0,5,1.0649057865142821,0.005333938649836189,5,1.0142936944961547,0.001554189647032001,5,1.0,0.0,5,1.070305299758911,0.005268671713126597,5,0.0,0.0,5,0.17732188540578364,0.07089852385285975,5,0.18194363076239822,0.08529789898601867,5,0.13100742828716955,0.06642942178547084,5,0.3959134514512682,0.07534018636930583,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.5,1.0232028245925904,0.0028990838511962127,5,1.0,0.0,5,1.1388774871826173,0.01218008417916396,5,1.030473232269287,0.0033762787711941428,5,1.0,0.0,5,1.151298952102661,0.012146052028726331,5,0.0,0.0,5,0.17762906123774935,0.07121257218513558,5,0.1821075362339616,0.0856454631733514,5,0.13107911124443722,0.066093165452993,5,0.39231713914839783,0.07347380838241992,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,1.0,1.0539554357528687,0.007179965303713966,5,1.0,0.0,5,1.3229201555252075,0.03273325630457057,5,1.0706772804260254,0.008211451483736953,5,1.0,0.0,5,1.3569252014160156,0.033424095778660234,5,0.0,0.0,5,0.17802582721643714,0.07195970994415826,5,0.1823192459717393,0.08647114620114127,5,0.13106092585496906,0.06524487750170523,5,0.3836583478162915,0.06905723930616417,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,2.0,1.1884578227996827,0.03783169423275583,5,1.0,0.0,5,1.9593423366546632,0.14187443057799526,5,1.239418888092041,0.0348408589126017,5,1.0,0.0,5,2.1165953159332274,0.15738950980951272,5,0.0006256103515625,0.0005510356278455166,5,0.17544843331323676,0.07513562626351576,5,0.18094397839158774,0.08948120071992965,5,0.12839310056266187,0.06225418932322276,5,0.35399109892794883,0.053716059457563574,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,4.0,2.502818059921265,0.284468490662697,5,1.0,0.0,5,17.459103870391846,5.68161327084911,5,2.962307596206665,0.3347107823500331,5,1.0,0.0,5,18.964163398742677,2.3161989215133176,5,0.054327392578125,0.013196069942273571,5,0.12096845058948395,0.07733120176201613,5,0.15187408965080978,0.09838458568595135,5,0.08334830163473923,0.050467456722044626,5,0.14789322284703557,0.0523243311976948,5
mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,8.0,4.319163513183594,0.3227047434985891,5,1.0,0.0,5,20.0,0.0,5,5.390388870239258,0.3937403839730245,5,1.0,0.0,5,20.0,0.0,5,0.1673553466796875,0.016833212271241668,5,0.1267084145959155,0.0831625307668947,5,0.1549368680641055,0.09800029014571898,5,0.06888188471823828,0.0491839882350388,5,0.05949570941337908,0.007494242320578457,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.9999999880790711,2.6656007510912896e-08,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.482080341933733,0.04477530700960545,5,0.5892999577522278,0.04457190641691439,5,0.43703120344099833,0.014098453937433099,5,2.369149190043227,0.19096730358902395,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.25,1.0108744621276855,0.0013270391514729073,5,1.0,0.0,5,1.0649057865142821,0.005333938649836189,5,1.0142936944961547,0.001554189647032001,5,1.0,0.0,5,1.070305299758911,0.005268671713126597,5,0.0,0.0,5,0.4818591163319896,0.04448278435066568,5,0.5891819143295288,0.0443950676803475,5,0.43659226372659343,0.01370415778400097,5,2.3505705718376424,0.1824087874266336,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.5,1.0232028245925904,0.0028990838511962127,5,1.0,0.0,5,1.1388774871826173,0.01218008417916396,5,1.030473232269287,0.0033762787711941428,5,1.0,0.0,5,1.151298952102661,0.012146052028726331,5,0.0,0.0,5,0.4815299432173193,0.044181927628711405,5,0.5890062713623048,0.044203317512759174,5,0.43602229555428573,0.013319920378743426,5,2.329830136532083,0.1731794199686566,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,1.0,1.0539554357528687,0.007179965303713966,5,1.0,0.0,5,1.3229201555252075,0.03273325630457057,5,1.0706772804260254,0.008211451483736953,5,1.0,0.0,5,1.3569252014160156,0.033424095778660234,5,0.0,0.0,5,0.4804134422564411,0.04359369422779512,5,0.5884105193614959,0.04378982622778009,5,0.43433017133656693,0.012647764665069632,5,2.279968612296211,0.1528235924152444,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,2.0,1.1884578227996827,0.03783169423275583,5,1.0,0.0,5,1.9593423366546632,0.14187443057799526,5,1.239418888092041,0.0348408589126017,5,1.0,0.0,5,2.1165953159332274,0.15738950980951272,5,0.0006256103515625,0.0005510356278455166,5,0.47345424362007843,0.042976336965686736,5,0.5846971714496613,0.04311711282215971,5,0.424928978725544,0.011865992887989753,5,2.1101796805449693,0.10696993684655232,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,4.0,2.502818059921265,0.284468490662697,5,1.0,0.0,5,17.459103870391846,5.68161327084911,5,2.962307596206665,0.3347107823500331,5,1.0,0.0,5,18.964163398742677,2.3161989215133176,5,0.054327392578125,0.013196069942273571,5,0.3565079779852909,0.057532769615898656,5,0.5222959965467453,0.05040272362110657,5,0.268968639529951,0.07192226448891466,5,0.9106297050465597,0.3894963983551261,5
mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,8.0,4.319163513183594,0.3227047434985891,5,1.0,0.0,5,20.0,0.0,5,5.390388870239258,0.3937403839730245,5,1.0,0.0,5,20.0,0.0,5,0.1673553466796875,0.016833212271241668,5,0.3379362739262828,0.020597483858701558,5,0.5123863500356675,0.032882507039338454,5,0.21176421788902897,0.036390685150234976,5,0.3627767475304728,0.08098496636175789,5
