source,dataset,network_type,strategy,branch_factors,ie_value,population,test_accuracy_mean,test_accuracy_std,test_accuracy_count,nominal_depth_mean,nominal_depth_std,nominal_depth_count,active_stage_count_mean,active_stage_count_std,active_stage_count_count,effective_depth_from_soma_mean,effective_depth_from_soma_std,effective_depth_from_soma_count,minimum_stage_median_mean,minimum_stage_median_std,minimum_stage_median_count,minimum_stage_q05_mean,minimum_stage_q05_std,minimum_stage_q05_count,log10_product_stage_medians_mean,log10_product_stage_medians_std,log10_product_stage_medians_count,activity_threshold_mean,activity_threshold_std,activity_threshold_count
depth_scaling,mnist,dendritic_shunting,local_ca,"[3, 3]",10,0,0.6170999765396118,0.02154113600111685,5,2.0,0.0,5,2.0,0.0,5,2.0,0.0,5,15.748396492004394,0.11379626201122782,5,12.16904811859131,0.5075444942357986,5,2.4100670278181333,0.011409910380537033,5,0.001,0.0,5
depth_scaling,mnist,dendritic_shunting,local_ca,[9],10,0,0.6345600008964538,0.062158486033839715,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,4.637871932983399,0.34319338879901035,5,1.3922812819480896,0.4233914526472591,5,0.665337496735987,0.03289770943338671,5,0.001,0.0,5
depth_scaling,mnist,dendritic_shunting,standard,"[3, 3, 3, 3]",10,0,0.9179599761962891,0.004111325935519636,5,4.0,0.0,5,4.0,0.0,5,4.0,0.0,5,16.01253471374512,0.013898755807824474,5,14.69817237854004,0.028264612464810285,5,4.837638651542293,0.0027154942026928358,5,0.001,0.0,5
depth_scaling,mnist,dendritic_shunting,standard,"[3, 3, 3]",10,0,0.9175399661064148,0.005238601010941447,5,3.0,0.0,5,3.0,0.0,5,3.0,0.0,5,15.970814895629882,0.029083228275436104,5,14.636717796325684,0.052887539449780405,5,3.625968716534775,0.0023769300373545645,5,0.001,0.0,5
depth_scaling,mnist,dendritic_shunting,standard,"[3, 3]",10,0,0.9103999733924866,0.004483860905679947,5,2.0,0.0,5,2.0,0.0,5,2.0,0.0,5,15.889644432067872,0.038365859970767885,5,14.516398239135743,0.08088392744156772,5,2.420423169956957,0.0023081413286796214,5,0.001,0.0,5
depth_scaling,mnist,dendritic_shunting,standard,[9],10,0,0.9147199749946594,0.004456120483334411,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,5.465641021728516,0.08571008185572705,5,3.730091667175293,0.08750837347077965,5,0.7375985311868346,0.006792919223760517,5,0.001,0.0,5
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",0,0,0.32073332866032916,0.047026615838792946,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,0.6379195849100748,0.10101138357211875,3,0.11542630692323048,0.03405939376771294,3,-0.11526936985098545,0.09771093752077271,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",0,1,0.32073332866032916,0.047026615838792946,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,0.6285920341809591,0.04338030813002127,3,0.5040106276671091,0.10163815591175902,3,-0.37655477536982307,0.09376676976089672,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",5,0,0.5509666502475739,0.04606139333989181,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,0.6858401298522949,0.028177819655632052,3,0.024053814510504406,0.009565250697997896,3,-0.2908113972212556,0.1405334316104353,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",5,1,0.5509666502475739,0.04606139333989181,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,0.6307226618131002,0.06136520085056565,3,0.5328105489412943,0.02184384842652346,3,0.19064894029784907,0.10074285370276077,3,0.001,0.0,3
