run_dir,run_name,seed,dataset,network_type,split,analysis_scope,source_feedback,removal_fraction,parent_gain_ratio_mean,parent_gain_ratio_q50,parent_gain_ratio_q95,distal_path_gain_ratio_mean,distal_path_gain_ratio_q50,distal_path_gain_ratio_q95,parent_total_clipped_fraction,branch_numel_weighted_cosine,branch_macro_cosine,branch_concatenated_cosine,branch_local_target_norm_ratio
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,8.0,4.033596515655518,1.0,20.0,4.987325191497803,1.0,20.0,0.15218353271484375,0.3794583911724774,0.5253727316856385,0.27986632663643657,0.5116203885826672
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13450661559503868,0.1356839694082737,0.07895291361465478,0.44354656580994384
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5738592363828682,0.64612318277359,0.5423893267791873,2.532800262700222
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.25,1.0118544101715088,1.0,1.0662304162979126,1.0158112049102783,1.0,1.0724823474884033,0.0,0.13511221179924163,0.1360071085393429,0.08010459355505334,0.43823510889575307
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.25,1.0118544101715088,1.0,1.0662304162979126,1.0158112049102783,1.0,1.0724823474884033,0.0,0.574985136225879,0.6467239499092102,0.5428064824646333,2.5024700549958347
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.5,1.0252623558044434,1.0,1.141856074333191,1.0336881875991821,1.0,1.1562931537628174,0.0,0.13569236712626728,0.13631667271256448,0.08124426941217062,0.4323237675078469
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.5,1.0252623558044434,1.0,1.141856074333191,1.0336881875991821,1.0,1.1562931537628174,0.0,0.5760457555041371,0.6472898840904235,0.5430308173800728,2.4687143049251308
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,1.0,1.0585075616836548,1.0,1.3306113481521606,1.0779765844345093,1.0,1.370491623878479,0.0,0.13669244772884476,0.1368503041565418,0.08339807765042345,0.4182280862107065
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,1.0,1.0585075616836548,1.0,1.3306113481521606,1.0779765844345093,1.0,1.370491623878479,0.0,0.5777866375873764,0.6482187986373902,0.5426337545818682,2.3882232177556415
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,2.0,1.1947797536849976,1.0,1.9878009557724,1.2581318616867065,1.0,2.1770825386047363,0.00029754638671875,0.13675593821650958,0.13688418194651603,0.08552632611832635,0.3747888850817958
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,2.0,1.1947797536849976,1.0,1.9878009557724,1.2581318616867065,1.0,2.1770825386047363,0.00029754638671875,0.5766702997162048,0.6476231336593627,0.5346252435802725,2.140170750412367
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,4.0,2.637275218963623,1.0,19.999998092651367,3.1827518939971924,1.0,20.0,0.0587005615234375,0.08501636551670819,0.10927654430270195,0.05083346038127219,0.12121148987567629
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,4.0,2.637275218963623,1.0,19.999998092651367,3.1827518939971924,1.0,20.0,0.0587005615234375,0.4285912356623615,0.5686098575592041,0.33172982824601877,0.6921584272415428
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,8.0,4.662693023681641,1.0,20.0,5.894874095916748,1.0,20.0,0.185028076171875,0.12369283251553417,0.12991385981440545,0.10057040381920282,0.05311941513295809
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,8.0,4.662693023681641,1.0,20.0,5.894874095916748,1.0,20.0,0.185028076171875,0.45673816204071044,0.5836287319660187,0.33360538424114905,0.3033297492847416
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2540140017593999,0.19513543844223022,0.19228613821926083,0.37949339044643204
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_11,config_11,43,mnist,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.44417215109821334,0.5370782256126404,0.43133243167801155,2.1740954179059386
