run_dir,run_name,seed,dataset,network_type,split,batch_size,population,stage,stage_role,layer_name,n_values,inhibition_active_fraction,g_inhibitory_mean,g_inhibitory_std,g_inhibitory_q05,g_inhibitory_q25,g_inhibitory_q50,g_inhibitory_q75,g_inhibitory_q95,g_total_mean,g_total_std,g_total_q05,g_total_q25,g_total_q50,g_total_q75,g_total_q95,input_resistance_mean,input_resistance_std,input_resistance_q05,input_resistance_q25,input_resistance_q50,input_resistance_q75,input_resistance_q95,inhibitory_fraction_mean,inhibitory_fraction_std,inhibitory_fraction_q05,inhibitory_fraction_q25,inhibitory_fraction_q50,inhibitory_fraction_q75,inhibitory_fraction_q95,removal_log_gain_mean,removal_log_gain_std,removal_log_gain_q05,removal_log_gain_q25,removal_log_gain_q50,removal_log_gain_q75,removal_log_gain_q95,removal_gain_ratio_mean,removal_gain_ratio_std,removal_gain_ratio_q05,removal_gain_ratio_q25,removal_gain_ratio_q50,removal_gain_ratio_q75,removal_gain_ratio_q95,delta_g_half_mean,delta_g_half_std,delta_g_half_q05,delta_g_half_q25,delta_g_half_q50,delta_g_half_q75,delta_g_half_q95,child_coupling_mean,child_coupling_std,child_coupling_q05,child_coupling_q25,child_coupling_q50,child_coupling_q75,child_coupling_q95
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_13,config_13,45,mnist,dendritic_shunting,test,256,0,1,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,98304,0.3135884702205658,2.2370259761810303,4.271132946014404,0.0,0.0,0.0,2.6361489295959473,11.280996322631836,34.802120208740234,4.585119724273682,30.248004913330078,31.67119026184082,33.14186096191406,36.8584098815918,44.06105422973633,0.029161697253584862,0.0032926711719483137,0.02269578166306019,0.0271308496594429,0.030173322185873985,0.03157443553209305,0.03306003287434578,0.053313933312892914,0.09565847367048264,0.0,0.0,0.0,0.07516460120677948,0.26211652159690857,0.06064891070127487,0.11218371987342834,0.0,0.0,0.0,0.07813951373100281,0.3039693236351013,1.0697405338287354,0.13418501615524292,1.0,1.0,1.0,1.0812735557556152,1.3552274703979492,34.802120208740234,4.585119724273682,30.248004913330078,31.67119026184082,33.14186096191406,36.8584098815918,44.06105422973633,9.97235107421875,1.4976019859313965,7.567476272583008,8.920258522033691,9.860676765441895,10.995985984802246,12.553627967834473
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_13,config_13,45,mnist,dendritic_shunting,test,256,0,2,soma,core_network.layers.0.excitatory_cells.branch_layers.2,32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.535823822021484,1.146360993385315,47.40048599243164,48.981117248535156,49.57450866699219,50.377220153808594,51.23386001586914,0.020198345184326172,0.00047273258678615093,0.01951834186911583,0.019850242882966995,0.02017165720462799,0.020416034385561943,0.02109682932496071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,49.535823822021484,1.146360993385315,47.40048599243164,48.981117248535156,49.57450866699219,50.377220153808594,51.23386001586914,16.178607940673828,2.7706143856048584,11.654532432556152,14.254373550415039,16.15325927734375,18.014739990234375,20.844926834106445
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,46,mnist,dendritic_shunting,test,256,0,0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,294912,0.3773159384727478,3.3132050037384033,5.605903148651123,0.0,0.0,0.0,5.978056907653809,14.880209922790527,5.763071537017822,6.204818248748779,1.0,1.0,2.8981728553771973,8.811412811279297,18.407926559448242,0.478185772895813,0.38173985481262207,0.05432441458106041,0.11348918080329895,0.34504497051239014,1.0,1.0,0.2672097384929657,0.36901167035102844,0.0,0.0,0.0,0.6887381076812744,0.9056077599525452,0.5658788681030273,0.8577816486358643,0.0,0.0,0.0,1.1671206951141357,2.3602967262268066,2.8237321376800537,3.5696332454681396,1.0,1.0,1.0,3.21272873878479,10.594094276428223,5.763071537017822,6.204818248748779,1.0,1.0,2.8981728553771973,8.811412811279297,18.407926559448242,,,,,,,
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,46,mnist,dendritic_shunting,test,256,0,1,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,98304,0.3180440366268158,2.4600276947021484,4.7389631271362305,0.0,0.0,0.0,3.023930788040161,12.520612716674805,34.4409294128418,5.015313148498535,29.482688903808594,31.213048934936523,32.59767150878906,36.444122314453125,44.46995162963867,0.0295487642288208,0.0035941069945693016,0.02248709462583065,0.027439266443252563,0.030677037313580513,0.0320378839969635,0.03391820937395096,0.058245234191417694,0.10397101938724518,0.0,0.0,0.0,0.08698192983865738,0.2870829701423645,0.06713280081748962,0.12427444756031036,0.0,0.0,0.0,0.09099958837032318,0.3383902311325073,1.078454852104187,0.15256904065608978,1.0,1.0,1.0,1.0952684879302979,1.4026877880096436,34.4409294128418,5.015313148498535,29.482688903808594,31.213048934936523,32.59767150878906,36.444122314453125,44.46995162963867,9.824131965637207,1.7079371213912964,7.23507833480835,8.574877738952637,9.762372016906738,10.98154067993164,12.75964641571045
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,46,mnist,dendritic_shunting,test,256,0,2,soma,core_network.layers.0.excitatory_cells.branch_layers.2,32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46402359008789,1.3325115442276,47.00757598876953,48.663978576660156,49.45280456542969,50.403968811035156,51.46748352050781,0.020231451839208603,0.0005475454381667078,0.01942974328994751,0.019839707762002945,0.020221302285790443,0.02054908499121666,0.021273165941238403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,49.46402359008789,1.3325115442276,47.00757598876953,48.663978576660156,49.45280456542969,50.403968811035156,51.46748352050781,16.154674530029297,2.998084306716919,12.041559219360352,14.135568618774414,15.904266357421875,18.024642944335938,21.089454650878906
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,test,256,0,0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,294912,0.999894917011261,11.881567001342773,5.417973518371582,3.8642354011535645,7.83880090713501,11.40034008026123,15.40921401977539,21.543996810913086,23.4335994720459,6.787748336791992,13.070528030395508,18.574460983276367,22.98362922668457,27.79920768737793,35.32918930053711,0.046811796724796295,0.01576259545981884,0.028305204585194588,0.035972245037555695,0.04350923001766205,0.0538373626768589,0.07650798559188843,0.4942064881324768,0.14392606914043427,0.23383155465126038,0.3976449966430664,0.5109272003173828,0.6024761199951172,0.7034327387809753,0.722955584526062,0.29119348526000977,0.26635318994522095,0.5069082975387573,0.7152439951896667,0.9225002527236938,1.2154812812805176,2.1517322063446045,0.6593338847160339,1.305195927619934,1.6601506471633911,2.0446853637695312,2.5155720710754395,3.3719162940979004,23.4335994720459,6.787748336791992,13.070528030395508,18.574460983276367,22.98362922668457,27.79920768737793,35.32918930053711,,,,,,,
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,test,256,0,1,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,98304,0.9998677968978882,11.683774948120117,5.385771751403809,3.909693717956543,7.718379974365234,11.104913711547852,15.026956558227539,21.442068099975586,53.72488021850586,6.535224914550781,44.01945495605469,49.06870651245117,53.18768310546875,57.762481689453125,65.26873016357422,0.01888294331729412,0.0022484746295958757,0.015321272425353527,0.017312275245785713,0.01880134455859661,0.02037958800792694,0.022717228159308434,0.21045361459255219,0.07743563503026962,0.08555293083190918,0.15504679083824158,0.20894062519073486,0.26405659317970276,0.34060436487197876,0.24120807647705078,0.09973456710577011,0.0894356369972229,0.16847407817840576,0.2343822568655014,0.3066020607948303,0.41643163561820984,1.2792105674743652,0.13024596869945526,1.0935570001602173,1.1834975481033325,1.2641276121139526,1.3588001728057861,1.516540288925171,53.72488021850586,6.535224914550781,44.01945495605469,49.06870651245117,53.18768310546875,57.762481689453125,65.26873016357422,10.312150955200195,1.398142695426941,7.9593119621276855,9.368660926818848,10.358043670654297,11.26059627532959,12.650772094726562
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,test,256,0,2,soma,core_network.layers.0.excitatory_cells.branch_layers.2,32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1353874206543,1.7047626972198486,45.232666015625,48.35800552368164,49.35186004638672,50.24688720703125,51.37367248535156,0.02037719450891018,0.0007290167268365622,0.01946522295475006,0.019901730120182037,0.020262660458683968,0.02067910134792328,0.022107915952801704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,49.1353874206543,1.7047626972198486,45.232666015625,48.35800552368164,49.35186004638672,50.24688720703125,51.37367248535156,16.04513168334961,3.2151901721954346,10.678422927856445,13.913368225097656,16.099044799804688,18.05674934387207,21.229724884033203
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,test,256,1,0,distal,core_network.layers.1.excitatory_cells.branch_layers.0,294912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799988031387329,0.5604695081710815,1.2344151735305786,1.4036635160446167,1.639106273651123,1.9591857194900513,3.1666746139526367,0.5981415510177612,0.14384430646896362,0.3157886862754822,0.5104161500930786,0.610088586807251,0.7124214172363281,0.8101001977920532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.799988031387329,0.5604695081710815,1.2344151735305786,1.4036635160446167,1.639106273651123,1.9591857194900513,3.1666746139526367,,,,,,,
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,test,256,1,1,proximal,core_network.layers.1.excitatory_cells.branch_layers.1,98304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.278012275695801,2.157430410385132,2.2386152744293213,3.7516894340515137,4.949607849121094,6.461453437805176,9.487964630126953,0.2265230417251587,0.10711182653903961,0.10539668053388596,0.15476393699645996,0.20203620195388794,0.2665465772151947,0.4467047452926636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.278012275695801,2.157430410385132,2.2386152744293213,3.7516894340515137,4.949607849121094,6.461453437805176,9.487964630126953,9.788046781977755e-07,2.856636260872847e-09,9.743087048263988e-07,9.772917337613762e-07,9.787763701751828e-07,9.803299008126487e-07,9.835804348767851e-07
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,test,256,1,2,soma,core_network.layers.1.excitatory_cells.branch_layers.2,32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86695861816406,1.4144831895828247,47.58375549316406,48.94771194458008,50.01495361328125,50.79961013793945,51.9808464050293,0.020069580525159836,0.000572522112634033,0.019237855449318886,0.01968519389629364,0.01999402418732643,0.020430004224181175,0.021015575155615807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,49.86695861816406,1.4144831895828247,47.58375549316406,48.94771194458008,50.01495361328125,50.79961013793945,51.9808464050293,16.288986206054688,2.5896084308624268,12.14885425567627,14.621126174926758,16.244077682495117,17.95616912841797,20.65797233581543
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_1,config_1,43,noise_resilience,dendritic_shunting,test,256,0,0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,294912,0.9998881220817566,13.20167350769043,6.10522985458374,4.220540523529053,8.605064392089844,12.658720016479492,17.201278686523438,24.075328826904297,24.948314666748047,7.364296913146973,13.826051712036133,19.61308479309082,24.425479888916016,29.682889938354492,37.91499328613281,0.04409894719719887,0.015017434023320675,0.02637478895485401,0.03368944302201271,0.04094085097312927,0.05098636820912361,0.07232720404863358,0.5152857899665833,0.1505662202835083,0.2393418401479721,0.41624581813812256,0.5338780879974365,0.628646731376648,0.7327677607536316,0.7736130356788635,0.3191089928150177,0.2735711634159088,0.5382753610610962,0.7633079886436462,0.9906013011932373,1.319637417793274,2.2837135791778564,0.7731853127479553,1.3146508932113647,1.7130498886108398,2.1453614234924316,2.6928532123565674,3.7420639991760254,24.948314666748047,7.364296913146973,13.826051712036133,19.61308479309082,24.425479888916016,29.682889938354492,37.91499328613281,,,,,,,
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_1,config_1,43,noise_resilience,dendritic_shunting,test,256,0,1,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,98304,0.9999288320541382,12.008428573608398,5.4941582679748535,4.000472068786621,7.938633918762207,11.457096099853516,15.48887825012207,21.91825294494629,54.742454528808594,6.7113728523254395,44.75971221923828,49.9683723449707,54.16136169433594,58.91337585449219,66.62635803222656,0.018537180498242378,0.00223219720646739,0.015009074471890926,0.01697407476603985,0.018463347107172012,0.020012659952044487,0.022341517731547356,0.21261507272720337,0.07827010005712509,0.08513790369033813,0.15642410516738892,0.21144801378250122,0.26714372634887695,0.34336403012275696,0.24407637119293213,0.10097750276327133,0.08898196369409561,0.170105442404747,0.23755690455436707,0.3108057379722595,0.4206254482269287,1.28304123878479,0.1320878118276596,1.0930609703063965,1.1854298114776611,1.2681472301483154,1.3645241260528564,1.5229138135910034,54.742454528808594,6.7113728523254395,44.75971221923828,49.9683723449707,54.16136169433594,58.91337585449219,66.62635803222656,10.293988227844238,1.440418004989624,7.848773956298828,9.30510139465332,10.29054069519043,11.29939079284668,12.621870994567871
