run_dir,run_name,seed,dataset,network_type,split,feedback_family,relative_step,loss_before,exact_loss_decrease,norm_matched_loss_decrease,norm_matched_fraction_of_exact,norm_matched_is_descent,field_cosine,field_scaled_capture,field_scaled_residual,field_to_exact_norm_ratio,gradient_cosine,gradient_scaled_capture,gradient_scaled_residual,gradient_to_exact_norm_ratio,gradient_norm_match_scale
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_available,0.0001,0.3054237961769104,0.03938385844230652,0.019814729690551758,0.5031180405946865,True,0.1898922807862038,0.03605922419124907,0.9818048562768219,0.6132776375317558,0.4454392097101195,0.1984161338567212,0.8953121612841405,2.6697945155576845,0.3745607035467606
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_available,0.001,0.3054237961769104,0.12986187636852264,0.12117058038711548,0.9330727675862086,True,0.1898922807862038,0.03605922419124907,0.9818048562768219,0.6132776375317558,0.4454392097101195,0.1984161338567212,0.8953121612841405,2.6697945155576845,0.3745607035467606
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,1e-06,0.3054237961769104,0.00042432546615600586,0.00024253129959106445,0.5715690405955892,True,0.1898922807862038,0.03605922419124907,0.9818048562768219,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,1e-05,0.3054237961769104,0.005112648010253906,0.0015821456909179688,0.3094571908226077,True,0.1898922807862038,0.03605922419124907,0.9818048562768219,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,0.0001,0.3054237961769104,0.03938385844230652,0.019814729690551758,0.5031180405946865,True,0.1898922807862038,0.03605922419124907,0.9818048562768219,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,0.001,0.3054237961769104,0.12986187636852264,0.12117058038711548,0.9330727675862086,True,0.1898922807862038,0.03605922419124907,0.9818048562768219,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,1e-06,0.3054237961769104,0.00042432546615600586,0.00042432546615600586,1.0,True,0.999999896533815,0.9999999999999857,1.1985898984609992e-07,1.0,0.9999998801972612,0.9999999999997365,5.133129640574924e-07,1.0000000748026743,0.9999999251973313
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,1e-05,0.3054237961769104,0.005112648010253906,0.005112648010253906,1.0,True,0.999999896533815,0.9999999999999857,1.1985898984609992e-07,1.0,0.9999998801972612,0.9999999999997365,5.133129640574924e-07,1.0000000748026743,0.9999999251973313
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,0.0001,0.3054237961769104,0.03938385844230652,0.03938382863998413,0.9999992432858646,True,0.999999896533815,0.9999999999999857,1.1985898984609992e-07,1.0,0.9999998801972612,0.9999999999997365,5.133129640574924e-07,1.0000000748026743,0.9999999251973313
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,0.001,0.3054237961769104,0.12986187636852264,0.12986186146736145,0.9999998852537665,True,0.999999896533815,0.9999999999999857,1.1985898984609992e-07,1.0,0.9999998801972612,0.9999999999997365,5.133129640574924e-07,1.0000000748026743,0.9999999251973313
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,1e-06,0.30329641699790955,0.0004558265209197998,7.003545761108398e-05,0.15364498202026805,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,1e-05,0.30329641699790955,0.0047235190868377686,0.000812828540802002,0.17208113820625257,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,0.0001,0.30329641699790955,0.03478461503982544,0.009024500846862793,0.2594394342593846,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,0.001,0.30329641699790955,0.1318913698196411,0.04646429419517517,0.35229214965857275,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,1e-06,0.30329641699790955,0.0004558265209197998,7.003545761108398e-05,0.15364498202026805,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,1e-05,0.30329641699790955,0.0047235190868377686,0.000812828540802002,0.17208113820625257,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,0.0001,0.30329641699790955,0.03478461503982544,0.009024500846862793,0.2594394342593846,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,0.001,0.30329641699790955,0.1318913698196411,0.04646429419517517,0.35229214965857275,True,0.041963039798584824,0.0017610599177674269,0.9991190820328839,0.06482681444164298,0.16608009491104436,0.027582560776649334,0.9861122853019075,0.4395324042364935,2.2751452617386465
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_available,1e-06,0.30329641699790955,0.0004558265209197998,0.00018447637557983398,0.40470742072572735,True,0.1870506806491882,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.441448630269452,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_available,1e-05,0.30329641699790955,0.0047235190868377686,0.0019280612468719482,0.40818322344553454,True,0.1870506806491882,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.441448630269452,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_available,0.0001,0.30329641699790955,0.03478461503982544,0.02372148633003235,0.6819533952833244,True,0.1870506806491882,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.441448630269452,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_available,0.001,0.30329641699790955,0.1318913698196411,0.12763135135173798,0.9677005517970688,True,0.1870506806491882,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.441448630269452,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_exact_soma,1e-06,0.30329641699790955,0.0004558265209197998,0.00018447637557983398,0.40470742072572735,True,0.18705071322914957,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.44144858565218587,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_exact_soma,1e-05,0.30329641699790955,0.0047235190868377686,0.0019280612468719482,0.40818322344553454,True,0.18705071322914957,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.44144858565218587,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_exact_soma,0.0001,0.30329641699790955,0.03478461503982544,0.02372148633003235,0.6819533952833244,True,0.18705071322914957,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.44144858565218587,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_exact_soma,0.001,0.30329641699790955,0.1318913698196411,0.12763136625289917,0.9677006647776316,True,0.18705071322914957,0.03498796794309955,0.9823502593560509,0.41252390122415095,0.44144858565218587,0.19487684499907554,0.8972865512203582,2.5993903353155763,0.3847055928514853
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,exact_transport,1e-06,0.30329641699790955,0.0004558265209197998,0.0004558265209197998,1.0,True,0.9999999567627674,0.9999999999999926,8.656061319445612e-08,1.0,1.0000000076864768,0.9999999999997973,4.5031329014302933e-07,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,exact_transport,1e-05,0.30329641699790955,0.0047235190868377686,0.0047235190868377686,1.0,True,0.9999999567627674,0.9999999999999926,8.656061319445612e-08,1.0,1.0000000076864768,0.9999999999997973,4.5031329014302933e-07,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,exact_transport,0.0001,0.30329641699790955,0.03478461503982544,0.03478464484214783,1.0000008567673482,True,0.9999999567627674,0.9999999999999926,8.656061319445612e-08,1.0,1.0000000076864768,0.9999999999997973,4.5031329014302933e-07,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,valid,exact_transport,0.001,0.30329641699790955,0.1318913698196411,0.1318913698196411,1.0,True,0.9999999567627674,0.9999999999999926,8.656061319445612e-08,1.0,1.0000000076864768,0.9999999999997973,4.5031329014302933e-07,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,global_scalar_available,1e-06,0.17569342255592346,0.0003706216812133789,7.507205009460449e-05,0.2025570923126407,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,global_scalar_available,1e-05,0.17569342255592346,0.0036529600620269775,0.0007560253143310547,0.20696238160116828,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,global_scalar_available,0.0001,0.17569342255592346,0.02988700568675995,0.007310405373573303,0.24460146493738044,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,global_scalar_available,0.001,0.17569342255592346,0.09011618793010712,0.028910040855407715,0.3208085197504132,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,submitted_mw,1e-06,0.17569342255592346,0.0003706216812133789,7.507205009460449e-05,0.2025570923126407,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,submitted_mw,1e-05,0.17569342255592346,0.0036529600620269775,0.0007560253143310547,0.20696238160116828,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,submitted_mw,0.0001,0.17569342255592346,0.02988700568675995,0.007310405373573303,0.24460146493738044,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,submitted_mw,0.001,0.17569342255592346,0.09011618793010712,0.028910040855407715,0.3208085197504132,True,0.04536348102508898,0.0020578256318055654,0.9989705573079691,0.08660037988534754,0.20220351676277384,0.04088611249363283,0.9793436003295101,0.40127238513362035,2.492072809014775
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,ancestry_available,1e-06,0.17569342255592346,0.0003706216812133789,0.00017181038856506348,0.4635734963010614,True,0.17860623471239148,0.03190016161223075,0.9839206463875881,0.473400562425451,0.4628268423410513,0.21420855284570706,0.886448784281581,2.1046920356380787,0.4751288646382442
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,ancestry_available,1e-05,0.17569342255592346,0.0036529600620269775,0.0017193257808685303,0.4706664599871097,True,0.17860623471239148,0.03190016161223075,0.9839206463875881,0.473400562425451,0.4628268423410513,0.21420855284570706,0.886448784281581,2.1046920356380787,0.4751288646382442
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,ancestry_available,0.0001,0.17569342255592346,0.02988700568675995,0.017201393842697144,0.5755475815470341,True,0.17860623471239148,0.03190016161223075,0.9839206463875881,0.473400562425451,0.4628268423410513,0.21420855284570706,0.886448784281581,2.1046920356380787,0.4751288646382442
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,ancestry_available,0.001,0.17569342255592346,0.09011618793010712,0.08525316417217255,0.9460360688835809,True,0.17860623471239148,0.03190016161223075,0.9839206463875881,0.473400562425451,0.4628268423410513,0.21420855284570706,0.886448784281581,2.1046920356380787,0.4751288646382442
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,ancestry_exact_soma,1e-06,0.17569342255592346,0.0003706216812133789,0.00017181038856506348,0.4635734963010614,True,0.17860625102211367,0.03190016161223075,0.9839206463875881,0.473400562425451,0.46282681332452763,0.21420855284570706,0.886448784281581,2.1046921675899117,0.4751288646382442
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,ancestry_exact_soma,1e-05,0.17569342255592346,0.0036529600620269775,0.0017193257808685303,0.4706664599871097,True,0.17860625102211367,0.03190016161223075,0.9839206463875881,0.473400562425451,0.46282681332452763,0.21420855284570706,0.886448784281581,2.1046921675899117,0.4751288646382442
