dataset,network_type,strategy,rule_variant,error_broadcast_mode,split,scope,scope_type,population,stage,stage_role,family,oracle_coefficients,residual_mean,residual_std,residual_count,captured_energy_mean,captured_energy_std,captured_energy_count,cosine_mean,cosine_std,cosine_count,optimal_global_scale_mean,optimal_global_scale_std,optimal_global_scale_count,rescaled_residual_mean,rescaled_residual_std,rescaled_residual_count,rescaled_captured_energy_mean,rescaled_captured_energy_std,rescaled_captured_energy_count,exact_error_energy_mean,exact_error_energy_std,exact_error_energy_count,population_error_energy_fraction_mean,population_error_energy_fraction_std,population_error_energy_fraction_count
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_dendritic,population_dendritic,0,,dendritic,neuron_oracle,True,0.9259724020957947,0.008255488417227879,5,0.14252058808573836,0.015367925075753113,5,0.3770352900028229,0.021070720851816643,5,0.9999999722716837,8.19996335650649e-08,5,0.9259723782539367,0.008255508796609159,5,0.14252063197035553,0.015367962474652098,5,0.49724662899971006,0.30353387772989354,5,0.3766161005206966,0.2804539570797532,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_dendritic,population_dendritic,0,,dendritic,neuron_x_template_oracle,True,0.37528074383735655,0.01927348860306384,5,0.8588671894145344,0.014439337669144521,5,0.9267322063446045,0.00779044142951902,5,1.000000015393136,3.4420098729333734e-08,5,0.3752807378768921,0.019273498066885015,5,0.8588671935963881,0.01443934421179042,5,0.49724662899971006,0.30353387772989354,5,0.3766161005206966,0.2804539570797532,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_dendritic,population_dendritic,0,,dendritic,rank1_svd,True,0.8717477802118767,0.11289327182311387,5,0.2298598950373235,0.18278988430197887,5,0.45433253432223963,0.17117915795174377,5,1.0,0.0,5,0.8717477802118767,0.11289327182311387,5,0.2298598950373235,0.18278988430197887,5,0.49724662899971006,0.30353387772989354,5,0.3766161005206966,0.2804539570797532,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_dendritic,population_dendritic,0,,dendritic,scalar_available,False,80.84723434448242,12.665712546354671,5,-6663.611520597167,2069.0795639181492,5,0.14082785472273826,0.06213045021582324,5,0.0017654043666861584,0.0008005440787348058,5,0.9884489417076111,0.007536964439549653,5,0.022923244970733236,0.01491196816178774,5,0.49724662899971006,0.30353387772989354,5,0.3766161005206966,0.2804539570797532,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_dendritic,population_dendritic,0,,dendritic,submitted_mw,False,80.84723434448242,12.665712546354671,5,-6663.611520597167,2069.0795639181492,5,0.14082785472273826,0.06213045021582324,5,0.0017654043666861584,0.0008005440787348058,5,0.9884489417076111,0.007536964439549653,5,0.022923244970733236,0.01491196816178774,5,0.49724662899971006,0.30353387772989354,5,0.3766161005206966,0.2804539570797532,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_dendritic,population_dendritic,0,,dendritic,template_oracle,True,0.9737062215805053,0.006378670327054943,5,0.05186364410730278,0.012425427810568494,5,0.2263818711042404,0.027680424554647653,5,1.0000000280589227,1.0198860912029309e-07,5,0.9737062215805053,0.006378670327054943,5,0.05186364410730278,0.012425427810568494,5,0.49724662899971006,0.30353387772989354,5,0.3766161005206966,0.2804539570797532,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,global_oracle,True,0.9934361100196838,0.002387468564775403,5,0.013080135304040397,0.004743202594722618,5,0.11280312836170196,0.021079355002567645,5,1.000000058451515,1.2749309747481464e-07,5,0.9934361100196838,0.002387468564775403,5,0.013080135304040397,0.004743202594722618,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,neuron_available,False,254.99999389648437,3.1641298452332615e-05,5,-65023.99688720787,0.016137060671740665,5,1.0000036001205443,7.835234034215568e-07,5,0.0039062500694950555,1.5539566793183717e-10,5,6.284977587256435e-07,1.1765816171827366e-07,5,0.9999999999995939,1.431741176193518e-13,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,neuron_oracle,True,0.0,0.0,5,1.0,0.0,5,1.0000036239624024,7.889457754136549e-07,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,neuron_x_template_oracle,True,5.6016809679704235e-08,1.526263726723275e-08,5,0.9999999999999967,1.6919522065759386e-15,5,1.0000036001205443,8.146452695474044e-07,5,1.0,0.0,5,5.6016809679704235e-08,1.526263726723275e-08,5,0.9999999999999967,1.6919522065759386e-15,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,rank1_svd,True,0.6140622231307391,0.20965184718170557,5,0.5877644685023734,0.23518863021674155,5,0.7530521828811644,0.16076721665301819,5,1.0,0.0,5,0.6140622231307391,0.20965184718170557,5,0.5877644685023734,0.23518863021674155,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,scalar_available,False,36.44531745910645,8.021509737955522,5,-1378.7368594759414,631.2416260933695,5,0.07828551679849624,0.13727953496677356,5,0.0022024331021950343,0.00441401203695318,5,0.9893256664276123,0.006099370890556311,5,0.021204963887352334,0.012070655943624355,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,submitted_mw,False,254.99999389648437,3.1641298452332615e-05,5,-65023.99688720787,0.016137060671740665,5,1.0000036001205443,7.835234034215568e-07,5,0.0039062500694950555,1.5539566793183717e-10,5,6.284977587256435e-07,1.1765816171827366e-07,5,0.9999999999995939,1.431741176193518e-13,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/population_soma,population_soma,0,,soma,template_oracle,True,0.7900572776794433,0.19193443460388848,5,0.34633843623637545,0.2730190325032523,5,0.5492931276559829,0.23616267372628205,5,1.0000000540091258,1.5566669021624195e-07,5,0.7900572776794433,0.19193443460388848,5,0.34633843623637545,0.2730190325032523,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,global_oracle,True,0.9991871595382691,0.0003771832111215401,5,0.0016249064001058855,0.000753836010157102,5,0.038841952383518216,0.010803028615595265,5,1.0000000964558762,6.2342940240828e-08,5,0.9991871595382691,0.0003771832111215401,5,0.0016249064001058855,0.000753836010157102,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,neuron_available,False,541.3083068847657,112.29990684124391,5,-303102.69836369326,125349.20463099619,5,0.41376471519470215,0.028061288847716484,5,0.0007924755030763623,0.00017563365105256528,5,0.9099653005599976,0.012787895776682151,5,0.17183232755403707,0.023259449475907884,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,neuron_oracle,True,0.9339450359344482,0.006160743230597903,5,0.1277163060476795,0.011508942019586924,5,0.35707536339759827,0.01614144292600161,5,1.0000000263067552,7.824053117412537e-08,5,0.9339450359344482,0.006160743230597903,5,0.1277163060476795,0.011508942019586924,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,neuron_x_template_oracle,True,0.21170760840177535,0.08710821781266252,5,0.9491096152564019,0.03804433169488171,5,0.9740676403045654,0.019598675779896952,5,0.9999998921781437,6.371547946773698e-08,5,0.2117076113820076,0.08710821697459288,5,0.9491096141113307,0.038044331168773364,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,rank1_svd,True,0.8248472302591459,0.1396162689230473,5,0.3040328846954215,0.2152060539848066,5,0.5258651313394236,0.1854007427735672,5,1.0,0.0,5,0.8248472302591459,0.1396162689230473,5,0.3040328846954215,0.2152060539848066,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,scalar_available,False,92.08345794677734,17.186667000937707,5,-8714.668445516809,3043.154576543926,5,0.10776514671742916,0.06483369313708422,5,0.001158607077619438,0.0006819992743044447,5,0.992468786239624,0.005838426142905488,5,0.014978438564186547,0.011589871688338948,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,submitted_mw,False,92.08345794677734,17.186667000937707,5,-8714.668445516809,3043.154576543926,5,0.10776514671742916,0.06483369313708422,5,0.001158607077619438,0.0006819992743044447,5,0.992468786239624,0.005838426142905488,5,0.014978438564186547,0.011589871688338948,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_0,stage,0,0.0,distal,template_oracle,True,0.965894901752472,0.00719428287704487,5,0.06700563260369066,0.013931082314494829,5,0.25762093663215635,0.028172566752489702,5,0.9999999758735296,9.39531555124096e-08,5,0.965894901752472,0.00719428287704487,5,0.06700563260369066,0.013931082314494829,5,0.3142214983701706,0.287501259566083,5,0.24480491047654263,0.23235537691888813,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,global_oracle,True,0.9941847801208497,0.0010614336370214773,5,0.011595721662965274,0.0021101125301881255,5,0.10731419175863266,0.009673258386061813,5,0.9999999968094612,1.473434971880145e-07,5,0.9941847801208497,0.0010614336370214773,5,0.011595721662965274,0.0021101125301881255,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,neuron_available,False,407.47536010742186,49.231776187898625,5,-167974.1833239654,41086.81263966529,5,0.7163718104362488,0.027622711982618866,5,0.0017712806065141608,0.00018089194354749773,5,0.6967890977859497,0.029398306559140323,5,0.513793544863806,0.040203870276684095,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,neuron_oracle,True,0.7574625015258789,0.005046798884190986,5,0.42623018263897594,0.007636144660472945,5,0.652845299243927,0.005839010437980902,5,0.9999999389296249,1.0242092359964592e-07,5,0.7574625372886657,0.005046782591081638,5,0.4262301285925993,0.007636120522518475,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,neuron_x_template_oracle,True,0.08253113627433777,0.004920319406264873,5,0.993169243910819,0.0008185948911246435,5,0.9965837597846985,0.0004109336209542724,5,0.9999999998189548,5.925137933600386e-08,5,0.0825311377644539,0.004920317180791911,5,0.993169243682377,0.0008185945579308942,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,rank1_svd,True,0.9013948577538976,0.020639434275433143,5,0.1871465214170628,0.03692237523967583,5,0.4309961289051107,0.04166620761888428,5,1.0,0.0,5,0.9013948577538976,0.020639434275433143,5,0.1871465214170628,0.03692237523967583,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,scalar_available,False,67.19927444458008,11.843487154152484,5,-4626.957036254453,1640.2162205856316,5,0.2131173402070999,0.034331090663176994,5,0.003258494926690113,0.0008382634014049308,5,0.976516318321228,0.00822246455478597,5,0.046361792913670284,0.01597817773446154,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,submitted_mw,False,67.19927444458008,11.843487154152484,5,-4626.957036254453,1640.2162205856316,5,0.2131173402070999,0.034331090663176994,5,0.003258494926690113,0.0008382634014049308,5,0.976516318321228,0.00822246455478597,5,0.046361792913670284,0.01597817773446154,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_1,stage,0,1.0,proximal,template_oracle,True,0.9583354473114014,0.007630105867580013,5,0.08154659561401587,0.01461410106336313,5,0.2846521496772766,0.025500828066369483,5,0.9999999419156487,5.3216262596950714e-08,5,0.9583354353904724,0.007630092478516743,5,0.0815466186259691,0.01461407519828951,5,0.18302514553070068,0.024920329968047533,5,0.13181119974675043,0.06833324700720064,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,global_oracle,True,0.9934361100196838,0.002387468564775403,5,0.013080135304040397,0.004743202594722618,5,0.11280312836170196,0.021079355002567645,5,1.000000058451515,1.2749309747481464e-07,5,0.9934361100196838,0.002387468564775403,5,0.013080135304040397,0.004743202594722618,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,neuron_available,False,254.99999389648437,3.1641298452332615e-05,5,-65023.99688720787,0.016137060671740665,5,1.0000036001205443,7.835234034215568e-07,5,0.0039062500694950555,1.5539566793183717e-10,5,6.284977587256435e-07,1.1765816171827366e-07,5,0.9999999999995939,1.431741176193518e-13,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,neuron_oracle,True,0.0,0.0,5,1.0,0.0,5,1.0000036239624024,7.889457754136549e-07,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,neuron_x_template_oracle,True,5.6016809679704235e-08,1.526263726723275e-08,5,0.9999999999999967,1.6919522065759386e-15,5,1.0000036001205443,8.146452695474044e-07,5,1.0,0.0,5,5.6016809679704235e-08,1.526263726723275e-08,5,0.9999999999999967,1.6919522065759386e-15,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,rank1_svd,True,0.6140622231307391,0.20965184718170557,5,0.5877644685023734,0.23518863021674155,5,0.7530521828811644,0.16076721665301819,5,1.0,0.0,5,0.6140622231307391,0.20965184718170557,5,0.5877644685023734,0.23518863021674155,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,scalar_available,False,36.44531745910645,8.021509737955522,5,-1378.7368594759414,631.2416260933695,5,0.07828551679849624,0.13727953496677356,5,0.0022024331021950343,0.00441401203695318,5,0.9893256664276123,0.006099370890556311,5,0.021204963887352334,0.012070655943624355,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,submitted_mw,False,254.99999389648437,3.1641298452332615e-05,5,-65023.99688720787,0.016137060671740665,5,1.0000036001205443,7.835234034215568e-07,5,0.0039062500694950555,1.5539566793183717e-10,5,6.284977587256435e-07,1.1765816171827366e-07,5,0.9999999999995939,1.431741176193518e-13,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,test,population_0/stage_2,stage,0,2.0,soma,template_oracle,True,0.7900572776794433,0.19193443460388848,5,0.34633843623637545,0.2730190325032523,5,0.5492931276559829,0.23616267372628205,5,1.0000000540091258,1.5566669021624195e-07,5,0.7900572776794433,0.19193443460388848,5,0.34633843623637545,0.2730190325032523,5,1.4659462809562682,1.5973441752067847,5,0.623383889776707,0.28045396389909316,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,global_oracle,True,0.9985943794250488,0.0008653951231760851,5,0.002808666253726244,0.001728578065098902,5,0.05004443153738976,0.018332936579888336,5,0.99999994220907,1.3924239810822176e-07,5,0.9985943794250488,0.0008653951231760851,5,0.002808666253726244,0.001728578065098902,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,neuron_available,False,368.8385375976562,93.12163361328189,5,-142978.17773462273,74839.13597787508,5,0.7409995317459106,0.13687233222386086,5,0.002167268790192177,0.0008544302609453246,5,0.6431394219398499,0.1670327529044733,5,0.5640517315125984,0.20444082829327528,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,neuron_oracle,True,0.9386072516441345,0.013187554934077417,5,0.11887729787693288,0.024755980506377385,5,0.34322986006736755,0.036239659587583996,5,0.9999999531308956,4.492965613550151e-08,5,0.9386072635650635,0.013187505841668187,5,0.11887727653464424,0.024755889952639058,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,neuron_x_template_oracle,True,0.2972705990076065,0.07620689693690465,5,0.9069841980530573,0.044006956314220746,5,0.9521468997001648,0.02306030614102329,5,0.9999999359693896,1.0365196864650177e-07,5,0.2972706019878387,0.07620689292196878,5,0.9069841967707315,0.044006954612085494,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,rank1_svd,True,0.6970067305470402,0.2076950881876483,5,0.47967181784630564,0.2576285435458937,5,0.6739225864660133,0.17853628936880184,5,1.0,0.0,5,0.6970067305470402,0.2076950881876483,5,0.47967181784630564,0.2576285435458937,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,scalar_available,False,59.30941505432129,28.252248308011165,5,-4155.158341651769,3381.9835759388807,5,0.09191069453954696,0.1541965916808951,5,0.0016446701763488656,0.004358022134194876,5,0.9861608624458313,0.004356302084170625,5,0.02747157148581536,0.008604304936047474,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,submitted_mw,False,219.11597595214843,22.113691505724027,5,-48402.023199070754,9834.395210452094,5,0.8170844316482544,0.12559505988618258,5,0.003699671771030563,0.00020764927175317348,5,0.5344063222408295,0.20670196763859713,5,0.6802293200084966,0.20708443424340342,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_all,population_all,0,,all,template_oracle,True,0.9032887697219849,0.0974452950428347,5,0.1764729300733549,0.16928305104320493,5,0.38160779774188996,0.19636988400889732,5,0.99999992740374,4.209961663783595e-08,5,0.9032887697219849,0.0974452950428347,5,0.1764729300733549,0.16928305104320493,5,3.101493239402771,2.8726867099506395,5,1.0000000031609957,6.737070845932749e-08,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,global_oracle,True,0.9984479665756225,0.00047733383723689833,5,0.003101475762930761,0.0009531012422603852,5,0.054822327196598054,0.008520921210146502,5,0.9999999553375865,6.647567736117052e-08,5,0.9984479665756225,0.00047733383723689833,5,0.003101475762930761,0.0009531012422603852,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,neuron_available,False,535.9720703125,75.83129761806318,5,-291865.36871381884,87131.81589557165,5,0.5036827445030212,0.03791819486994509,5,0.0009512425675844381,0.00012652832009731646,5,0.8629703164100647,0.023403389838433337,5,0.2548440580703691,0.03977229780358774,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,neuron_oracle,True,0.9277887225151062,0.006355269830251751,5,0.13917577481009502,0.01176445543562045,5,0.37278534173965455,0.015565402739906456,5,1.000000028727279,3.9736051444768873e-08,5,0.9277887344360352,0.006355283056421058,5,0.13917575255539844,0.011764480185124146,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,neuron_x_template_oracle,True,0.3575962007045746,0.05738933832975484,5,0.8694901283185119,0.04336816228674444,5,0.9322370290756226,0.023502711135269194,5,0.9999999386323848,1.362649036000106e-07,5,0.35759620666503905,0.05738934082616231,5,0.8694901238264056,0.043368163774080516,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,rank1_svd,True,0.9139542749731826,0.01561069524203606,5,0.1644926282134925,0.02834326069496289,5,0.40443424989287635,0.0340140729529517,5,1.0,0.0,5,0.9139542749731826,0.01561069524203606,5,0.1644926282134925,0.02834326069496289,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,scalar_available,False,91.1296890258789,23.209869297978795,5,-8734.5786482168,4460.915999559688,5,0.12842677235603334,0.045756248683864846,5,0.0014299998896470626,0.0004809576622965548,5,0.9908570408821106,0.006197210242010669,5,0.018171600202520465,0.012263869883103913,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,submitted_mw,False,91.1296890258789,23.209869297978795,5,-8734.5786482168,4460.915999559688,5,0.12842677235603334,0.045756248683864846,5,0.0014299998896470626,0.0004809576622965548,5,0.9908570408821106,0.006197210242010669,5,0.018171600202520465,0.012263869883103913,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_dendritic,population_dendritic,0,,dendritic,template_oracle,True,0.9740708589553833,0.00731156346378893,5,0.05114319456569376,0.014279389350345123,5,0.22408981919288634,0.03397675654672888,5,1.0000000412609473,5.6621944188203664e-08,5,0.9740708589553833,0.00731156346378893,5,0.05114319456569376,0.014279389350345123,5,0.5320549547672272,0.1381144131639464,5,0.3068840400110494,0.19699363054190977,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,global_oracle,True,0.9923976421356201,0.003985317107538361,5,0.015134213681703557,0.007911262961147013,5,0.11920355558395386,0.03399506949629575,5,1.0000000512376341,1.0738576976770207e-07,5,0.9923976540565491,0.00398529941416412,5,0.015134190133921522,0.007911228052323015,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,neuron_available,False,254.9999786376953,5.1293140606708505e-05,5,-65023.98910522717,0.02615949720727647,5,1.0000041484832765,1.0575416143736652e-06,5,0.0039062499470593204,1.183789580572545e-10,5,4.88555161837212e-07,9.305727757590827e-08,5,0.9999999999997543,9.033492883403382e-14,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,neuron_oracle,True,0.0,0.0,5,1.0,0.0,5,1.0000041007995606,1.1042152573307345e-06,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,neuron_x_template_oracle,True,5.593174918772093e-08,8.402353016702942e-09,5,0.9999999999999968,9.694605782913356e-16,5,1.0000041007995606,1.1042152573307345e-06,5,1.0000000141286183,5.757526728423744e-08,5,1.0120749323050404e-07,4.43890733279349e-08,5,0.9999999999999882,8.303696375529036e-15,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,rank1_svd,True,0.5867300977276317,0.18917811352256442,5,0.6271171055117588,0.19618834491527415,5,0.784345323140457,0.12206309628349385,5,1.0,0.0,5,0.5867300977276317,0.18917811352256442,5,0.6271171055117588,0.19618834491527415,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,scalar_available,False,34.916770935058594,11.730982084488268,5,-1328.2736450646203,769.9623148740595,5,0.10035988688468933,0.24705007296741538,5,0.0029150450852988125,0.008751674478878336,5,0.9698459267616272,0.02501673349433269,5,0.058898208780099284,0.04839776447998747,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,submitted_mw,False,254.9999786376953,5.1293140606708505e-05,5,-65023.98910522717,0.02615949720727647,5,1.0000041484832765,1.0575416143736652e-06,5,0.0039062499470593204,1.183789580572545e-10,5,4.88555161837212e-07,9.305727757590827e-08,5,0.9999999999997543,9.033492883403382e-14,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
mnist,dendritic_shunting,local_ca,5f,per_soma,train,population_0/population_soma,population_soma,0,,soma,template_oracle,True,0.7621853947639465,0.1863027182092789,5,0.3913064617587942,0.26644152057649767,5,0.5939009428024292,0.2196348117307429,5,1.0000000672804805,1.1245463823658441e-07,5,0.7621853947639465,0.1863027182092789,5,0.3913064617587942,0.26644152057649767,5,2.5694382309913637,2.8519427964443564,5,0.6931159686973045,0.19699361242762287,5
