run_dir,dataset,network_type,strategy,branch_factors,ie_value,seed,test_accuracy,source,weight_transform,checkpoint,population,parent_stage,n_couplings,coupling_mean,coupling_std,coupling_min,coupling_q05,coupling_q50,coupling_q95,coupling_max,coupling_rms,fraction_below_1em06,fraction_below_1em04,fraction_below_1em03,fraction_below_1em02
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_136,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,43,0.3780999779701233,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_136/main_network/local_learning_best_model.pt,1,2,1152,9.722141385282157e-07,1.982947972489768e-10,9.716777640278451e-07,9.719034324007225e-07,9.722089089336805e-07,9.725392828840995e-07,9.728562417876674e-07,9.722142522150534e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_136,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,43,0.3780999779701233,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_136/main_network/local_learning_best_model.pt,1,3,384,16.463422775268555,2.087489366531372,10.294084548950195,12.955132484436035,16.559146881103516,20.027435302734375,22.64653205871582,16.595237731933594,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,44,0.3561999797821045,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137/main_network/local_learning_best_model.pt,0,1,3456,9.986937357098213e-07,1.3515466079638827e-08,9.819087836149265e-07,9.869924042504863e-07,9.961652267520549e-07,1.0165840649278834e-06,1.1655506568786222e-06,9.987850262405118e-07,0.6767939925193787,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,44,0.3561999797821045,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137/main_network/local_learning_best_model.pt,0,2,1152,9.678983587946277e-07,2.084012296066362e-09,9.61634896157193e-07,9.64482524068444e-07,9.677409025243833e-07,9.712315431897878e-07,9.825185998124653e-07,9.679005188445444e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,44,0.3561999797821045,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137/main_network/local_learning_best_model.pt,0,3,384,16.2061824798584,3.208508014678955,6.163824081420898,11.0458345413208,16.211652755737305,21.426719665527344,25.757213592529297,16.520740509033203,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,44,0.3561999797821045,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137/main_network/local_learning_best_model.pt,1,1,3456,9.804045930650318e-07,2.3265160908891858e-09,9.776666729521821e-07,9.791574484552257e-07,9.803294460652978e-07,9.813372798817e-07,1.0236315119982464e-06,9.804073215491371e-07,0.9965277910232544,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,44,0.3561999797821045,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137/main_network/local_learning_best_model.pt,1,2,1152,9.73276996774075e-07,2.909375518278523e-10,9.724806204758352e-07,9.728215673021623e-07,9.73256646830123e-07,9.73788360170147e-07,9.743018836161355e-07,9.73276996774075e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,44,0.3561999797821045,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_137/main_network/local_learning_best_model.pt,1,3,384,16.418848037719727,1.2177867889404297,11.273393630981445,14.433302879333496,16.377296447753906,18.256027221679688,21.067951202392578,16.463947296142578,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,42,0.5874999761581421,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138/main_network/local_learning_best_model.pt,0,1,3456,10.097332954406738,1.4888697862625122,6.81409215927124,7.890817642211914,10.044617652893066,12.576645851135254,14.437192916870117,10.206510543823242,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,42,0.5874999761581421,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138/main_network/local_learning_best_model.pt,0,2,1152,10.45265007019043,1.1520756483078003,7.399598598480225,8.523274421691895,10.449644088745117,12.352679252624512,13.667309761047363,10.515948295593262,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,42,0.5874999761581421,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138/main_network/local_learning_best_model.pt,0,3,384,16.213394165039062,2.0007359981536865,11.116368293762207,12.725804328918457,16.26068115234375,19.58673858642578,21.895458221435547,16.336376190185547,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,42,0.5874999761581421,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138/main_network/local_learning_best_model.pt,1,1,3456,9.743284863361623e-07,1.4213209498237234e-09,9.70352630247362e-07,9.722011782287154e-07,9.74164890976681e-07,9.769343023435795e-07,9.793388926482294e-07,9.74329395830864e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,42,0.5874999761581421,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138/main_network/local_learning_best_model.pt,1,2,1152,9.659662509875488e-07,8.641103943496375e-10,9.632448154661688e-07,9.645849559092312e-07,9.65946583164623e-07,9.675039791545714e-07,9.694646223579184e-07,9.659667057348997e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,42,0.5874999761581421,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_138/main_network/local_learning_best_model.pt,1,3,384,16.324613571166992,1.8612807989120483,11.602179527282715,13.08335018157959,16.31850814819336,19.634109497070312,20.815185546875,16.43037986755371,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,43,0.6180999875068665,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139/main_network/local_learning_best_model.pt,0,1,3456,9.982036590576172,1.6381325721740723,6.09828519821167,7.657340049743652,9.841989517211914,12.792749404907227,14.241233825683594,10.115557670593262,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,43,0.6180999875068665,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139/main_network/local_learning_best_model.pt,0,2,1152,10.251398086547852,1.403692364692688,6.988610744476318,7.975103855133057,10.207756042480469,12.579566955566406,14.291387557983398,10.347052574157715,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,43,0.6180999875068665,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139/main_network/local_learning_best_model.pt,0,3,384,16.10386848449707,2.336359977722168,10.145259857177734,12.255643844604492,16.090377807617188,19.947467803955078,22.096708297729492,16.2724666595459,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,43,0.6180999875068665,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139/main_network/local_learning_best_model.pt,1,1,3456,9.757679890753934e-07,2.587597247583062e-09,9.672140777183813e-07,9.709327741802554e-07,9.763091384229483e-07,9.792697710508946e-07,9.85524366114987e-07,9.757715133673628e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,43,0.6180999875068665,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139/main_network/local_learning_best_model.pt,1,2,1152,9.684749784355517e-07,1.1651456466310606e-09,9.64602577369078e-07,9.66658831202949e-07,9.68422227742849e-07,9.70356268226169e-07,9.758297210282763e-07,9.68475660556578e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,43,0.6180999875068665,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_139/main_network/local_learning_best_model.pt,1,3,384,16.31095314025879,2.0632412433624268,11.206113815307617,13.018425941467285,16.202163696289062,19.80415916442871,21.842676162719727,16.440927505493164,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,44,0.44589999318122864,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14/main_network/local_learning_best_model.pt,0,1,512,1.4052180051803589,0.45089390873908997,0.4562951922416687,0.68251633644104,1.401108741760254,2.16060471534729,2.5425591468811035,1.475785493850708,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,44,0.44589999318122864,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14/main_network/local_learning_best_model.pt,0,2,256,1.4641168117523193,1.4516664743423462,0.018548769876360893,0.09971630573272705,0.9158285856246948,4.474371433258057,5.690393924713135,2.06178879737854,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,44,0.44589999318122864,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14/main_network/local_learning_best_model.pt,1,1,512,0.5910669565200806,0.05638554319739342,0.4991081953048706,0.525574803352356,0.5754877924919128,0.704820454120636,0.7559311985969543,0.5937503576278687,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,44,0.44589999318122864,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_14/main_network/local_learning_best_model.pt,1,2,256,1.638501524925232,0.9986990690231323,0.4126620292663574,0.721272885799408,1.1936559677124023,3.649322986602783,5.382615089416504,1.9188764095306396,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,44,0.6121999621391296,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140/main_network/local_learning_best_model.pt,0,1,3456,10.081525802612305,1.6193903684616089,6.9043426513671875,7.799705982208252,9.915857315063477,12.844919204711914,14.79660701751709,10.210758209228516,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,44,0.6121999621391296,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140/main_network/local_learning_best_model.pt,0,2,1152,10.272138595581055,1.5651416778564453,6.823805332183838,7.786853790283203,10.301468849182129,12.9329195022583,14.209342956542969,10.390692710876465,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,44,0.6121999621391296,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140/main_network/local_learning_best_model.pt,0,3,384,16.073768615722656,2.6694529056549072,9.502498626708984,11.899789810180664,15.987298965454102,20.920745849609375,23.462915420532227,16.293926239013672,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,44,0.6121999621391296,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140/main_network/local_learning_best_model.pt,1,1,3456,9.789732757781167e-07,4.258290164926848e-09,9.683493544798694e-07,9.730517831485486e-07,9.783619816516875e-07,9.86974555416964e-07,1.0025642041000538e-06,9.789824844119721e-07,0.9997106194496155,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,44,0.6121999621391296,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140/main_network/local_learning_best_model.pt,1,2,1152,9.690170372778084e-07,1.3970509193939051e-09,9.644912779549486e-07,9.66604488894518e-07,9.690293154562823e-07,9.712066457723267e-07,9.74107706497307e-07,9.69018060459348e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,44,0.6121999621391296,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_140/main_network/local_learning_best_model.pt,1,3,384,16.364397048950195,1.7274541854858398,10.963977813720703,13.644478797912598,16.450748443603516,19.115461349487305,22.982099533081055,16.455322265625,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.6872000098228455,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141/main_network/local_learning_best_model.pt,0,1,3456,10.334871292114258,1.138154149055481,7.230503082275391,8.449740409851074,10.372642517089844,12.156780242919922,13.752913475036621,10.397355079650879,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.6872000098228455,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141/main_network/local_learning_best_model.pt,0,2,1152,10.553336143493652,1.0062605142593384,8.049224853515625,8.969605445861816,10.488426208496094,12.31602668762207,13.230748176574707,10.601201057434082,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.6872000098228455,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141/main_network/local_learning_best_model.pt,0,3,384,16.217161178588867,2.0180652141571045,10.71528434753418,12.999818801879883,16.185802459716797,19.623092651367188,22.216432571411133,16.342241287231445,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.6872000098228455,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141/main_network/local_learning_best_model.pt,1,1,3456,9.688021691545146e-07,2.4303079548815276e-09,9.54269694375398e-07,9.650442507336265e-07,9.687760211818386e-07,9.727817769089597e-07,9.774121281225234e-07,9.68805238699133e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.6872000098228455,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141/main_network/local_learning_best_model.pt,1,2,1152,9.66849484029808e-07,1.4828639427477697e-09,9.611426321498584e-07,9.646497574067325e-07,9.668369784776587e-07,9.690551223684452e-07,9.752640153237735e-07,9.668506208981853e-07,1.0,1.0,1.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.6872000098228455,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_141/main_network/local_learning_best_model.pt,1,3,384,16.354711532592773,1.7002729177474976,11.382713317871094,13.500992774963379,16.446104049682617,19.01116180419922,21.43606185913086,16.442855834960938,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_142,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,43,0.6251999735832214,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_142/main_network/local_learning_best_model.pt,0,1,3456,10.275029182434082,1.3754302263259888,6.981054306030273,7.985658645629883,10.315980911254883,12.517579078674316,13.95753288269043,10.366678237915039,0.0,0.0,0.0,0.0
