source,dataset,network_type,strategy,branch_factors,ie_value,population,parent_stage,test_accuracy_mean,test_accuracy_std,test_accuracy_count,n_couplings_mean,n_couplings_std,n_couplings_count,coupling_mean_mean,coupling_mean_std,coupling_mean_count,coupling_std_mean,coupling_std_std,coupling_std_count,coupling_min_mean,coupling_min_std,coupling_min_count,coupling_q05_mean,coupling_q05_std,coupling_q05_count,coupling_q50_mean,coupling_q50_std,coupling_q50_count,coupling_q95_mean,coupling_q95_std,coupling_q95_count,coupling_max_mean,coupling_max_std,coupling_max_count,coupling_rms_mean,coupling_rms_std,coupling_rms_count,fraction_below_1em06_mean,fraction_below_1em06_std,fraction_below_1em06_count,fraction_below_1em04_mean,fraction_below_1em04_std,fraction_below_1em04_count,fraction_below_1em03_mean,fraction_below_1em03_std,fraction_below_1em03_count,fraction_below_1em02_mean,fraction_below_1em02_std,fraction_below_1em02_count
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",5,1,1,0.5509666502475739,0.04606139333989181,3,1024.0,0.0,3,0.64561927318573,0.053955862213401776,3,0.07865294069051743,0.030655002807401008,3,0.5023930271466573,0.04792947462908188,3,0.5460314353307089,0.044450476533960254,3,0.6307226618131002,0.06136520085056565,3,0.7968882918357849,0.06459741843290429,3,0.9027359088261923,0.050435057903469714,3,0.6507836778958639,0.055565849343277116,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",5,1,2,0.5509666502475739,0.04606139333989181,3,512.0,0.0,3,1.5092060963312786,0.11590502851264697,3,0.25570673247178394,0.030655891436649083,3,0.9773603479067484,0.1355037433320579,3,1.1697452863057454,0.12160135854384924,3,1.4750360647837322,0.10372368833237862,3,1.9944605429967244,0.18733206716215722,3,2.719646135965983,0.42111976114429583,3,1.5308092037836711,0.11807817987506286,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",5,1,3,0.5509666502475739,0.04606139333989181,3,256.0,0.0,3,2.009373148282369,0.15302488047758628,3,1.1937028964360554,0.07619413776274603,3,0.3147480438152949,0.08059179496814607,3,0.621893028418223,0.11433983023833728,3,1.695294936498006,0.31486782206958147,3,4.425544102986653,0.3733819182812908,3,6.014616171518962,0.634248636243867,3,2.3398425579071045,0.10337946913443166,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",10,0,1,0.47493331631024677,0.13193682024338996,3,1024.0,0.0,3,1.067509373029073,0.20987234888024373,3,0.4868887662887573,0.1514990109437586,3,0.2349042147397995,0.06752145395186794,3,0.4405276377995809,0.1024394512464175,3,0.99333788951238,0.2513803868058231,3,1.9708913962046306,0.41290628545826896,3,3.5502583980560303,1.2346119797358834,3,1.1778282324473064,0.22590847559850608,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",10,0,2,0.47493331631024677,0.13193682024338996,3,512.0,0.0,3,1.143714149792989,0.23660573461035242,3,0.48615966240564984,0.15874287023231629,3,0.29652297496795654,0.028401663601181813,3,0.47512083252271015,0.07324487432416957,3,1.0612848401069641,0.26070080309656785,3,2.082352598508199,0.5077308761730281,3,2.867075483004252,1.0462461442689943,3,1.2456641395886738,0.26516568431768306,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",10,0,3,0.47493331631024677,0.13193682024338996,3,256.0,0.0,3,1.3683592875798543,0.18603013186721937,3,1.374008317788442,0.48728843133438704,3,0.0502984415118893,0.08301347379821047,3,0.10719941277056932,0.1573325569086613,3,0.7663305997848511,0.10770060364899152,3,4.1995158195495605,1.2137871666623754,3,5.652289708455403,2.0344299763909643,3,1.9486563205718994,0.46542857963627965,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.026041666666666668,0.023867581744561665,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",10,1,1,0.47493331631024677,0.13193682024338996,3,1024.0,0.0,3,0.6966336369514465,0.07360939018904193,3,0.07162768285100658,0.05544920247065743,3,0.5578476786613464,0.04596995489173933,3,0.5975209871927897,0.024727047607548392,3,0.6856486399968466,0.06759824061726874,3,0.8208112517992655,0.1649588323436369,3,0.9321206013361613,0.22484094856967657,3,0.7015186746915182,0.07709559666186182,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",10,1,2,0.47493331631024677,0.13193682024338996,3,512.0,0.0,3,1.327639063199361,0.30477179465861426,3,0.1596145617465178,0.11876245616647105,3,0.9785315195719401,0.15613012576101115,3,1.1056726574897766,0.18661305735249625,3,1.3073935111363728,0.31749359654404574,3,1.6197560628255208,0.4686586754041584,3,2.0730459292729697,0.6472272856605663,3,1.3398241599400837,0.3105651260277411,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",10,1,3,0.47493331631024677,0.13193682024338996,3,256.0,0.0,3,1.7666178941726685,0.37421400622111867,3,1.0824190775553386,0.3141289971633342,3,0.30518768231074017,0.22220393475722652,3,0.6451898813247681,0.15850019191562442,3,1.3390542070070903,0.5461186104592038,3,3.7411126295725503,0.9465660433727262,3,5.40399185816447,1.8410165176522522,3,2.078740040461222,0.4425239850430414,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",20,0,1,0.5797333121299744,0.05600620909998654,3,1024.0,0.0,3,1.3877040147781372,0.1565404364396009,3,0.5669166644414266,0.041921037065668826,3,0.29320255915323895,0.08144538761849646,3,0.5794593393802643,0.13646103990851083,3,1.3381892442703247,0.20426928911998382,3,2.4225940704345703,0.10266212048779753,3,3.4133106072743735,0.3176946762950519,3,1.500850796699524,0.13456755272369514,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",20,0,2,0.5797333121299744,0.05600620909998654,3,512.0,0.0,3,1.5474390586217244,0.06494288718025064,3,0.6291029651959738,0.03070147154597086,3,0.3226501444975535,0.1028804775997664,3,0.605554461479187,0.054795920179583346,3,1.4881226221720378,0.05982461680211731,3,2.652335007985433,0.06302497312953524,3,3.600504716237386,0.4640058217036713,3,1.67093825340271,0.0511409543729032,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",20,0,3,0.5797333121299744,0.05600620909998654,3,256.0,0.0,3,1.4938391049702961,0.16018039182348126,3,1.5777491728464763,0.19309131814912814,3,0.0032560921584566436,0.0010300812140840619,3,0.021706145567198593,0.015439790702596724,3,0.8569155335426331,0.2947328953429799,3,4.6666843096415205,0.5850813314046573,3,6.528540929158528,0.3241320256732009,3,2.1748226086298623,0.22233491752151718,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0234375,0.01790068630842125,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",20,1,1,0.5797333121299744,0.05600620909998654,3,1024.0,0.0,3,0.6648960510889689,0.031622113102229316,3,0.07183314735690753,0.0256252034789864,3,0.49902745087941486,0.04782723694041247,3,0.5659283399581909,0.012358555862544342,3,0.6571723818778992,0.032034338726561806,3,0.8003278374671936,0.07140172719478179,3,0.9413789312044779,0.13934692423470746,3,0.6690231164296468,0.03374670032849504,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",20,1,2,0.5797333121299744,0.05600620909998654,3,512.0,0.0,3,1.4353524049123128,0.12463559799674792,3,0.21401745080947876,0.029919983384737187,3,0.9082649151484171,0.13746731041426816,3,1.139551043510437,0.15464713053325027,3,1.4002814292907715,0.10946134637119603,3,1.831312616666158,0.17736942164342248,3,2.3717713356018066,0.21487349438627762,3,1.4514660835266113,0.12392949727553604,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",20,1,3,0.5797333121299744,0.05600620909998654,3,256.0,0.0,3,2.0805792808532715,0.15229490786906041,3,1.3138364950815837,0.07410916198152644,3,0.24114265541235605,0.10599832529536976,3,0.5694711407025655,0.06166901934721186,3,1.7493342558542888,0.34042283902786497,3,4.6909499168396,0.12436096608838704,3,6.9729569753011065,0.10301071989906455,3,2.4635353883107505,0.08740928462816282,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",40,0,1,0.567799985408783,0.01492279063698894,3,1024.0,0.0,3,1.7431790828704834,0.20532147124285488,3,0.6400817433993021,0.07948932015134695,3,0.3855496495962143,0.13179302614282995,3,0.7896673083305359,0.1703807395565652,3,1.675618569056193,0.2353458894690772,3,2.9006852308909097,0.23373744552288045,3,4.116424640019734,0.4183845982236017,3,1.8599522113800049,0.17863235138452466,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",40,0,2,0.567799985408783,0.01492279063698894,3,512.0,0.0,3,1.852210283279419,0.12201447763079455,3,0.6111130317052206,0.04182013458771298,3,0.41860198974609375,0.13784019347582954,3,0.9152218103408813,0.11843680393707252,3,1.82003649075826,0.09846396314473145,3,2.88094425201416,0.18552672372044418,3,4.302896022796631,0.5915607861337111,3,1.9506723086039226,0.12315097963378145,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",40,0,3,0.567799985408783,0.01492279063698894,3,256.0,0.0,3,1.337949275970459,0.11153579955747533,3,1.3453312317530315,0.17244837006403574,3,0.009658712893724442,0.008290544950256586,3,0.07838573430975278,0.07766370088910489,3,0.8300915956497192,0.03722734252552813,3,4.061973571777344,0.33997662345964486,3,5.979083220163981,0.2549161203094504,3,1.8977324962615967,0.20033188475090083,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0078125,0.0078125,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",40,1,1,0.567799985408783,0.01492279063698894,3,1024.0,0.0,3,0.653887132803599,0.03969049497793883,3,0.09319629520177841,0.019943532105805333,3,0.42951927582422894,0.07686558144962337,3,0.5223294993241628,0.062085850136262444,3,0.6431363224983215,0.04580333666718324,3,0.8291163643201193,0.030109280872149414,3,0.9790900150934855,0.02998871733514682,3,0.6608232855796814,0.036370628294385594,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",40,1,2,0.567799985408783,0.01492279063698894,3,512.0,0.0,3,1.517230232556661,0.23768798124984208,3,0.25737356146176654,0.01256909157282643,3,0.9338568846384684,0.14311055627053826,3,1.123654544353485,0.2427855302677114,3,1.5036831696828206,0.22488120425482216,3,1.9892812172571819,0.30363640877553577,3,2.4263206322987876,0.37703434933827795,3,1.5392179489135742,0.2349658410831257,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2, 2]",40,1,3,0.567799985408783,0.01492279063698894,3,256.0,0.0,3,1.8900164763132732,0.01408114770965368,3,1.2373137474060059,0.14638307639585216,3,0.25650730232397717,0.09039617252458923,3,0.6104000210762024,0.11616578500980777,3,1.4875918626785278,0.2837370233277514,3,4.258665402730306,0.27503422765887664,3,6.027455488840739,0.29309577429942396,3,2.2610153357187905,0.08945385568120616,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",0,0,1,0.34929999709129333,0.09051059794390567,3,512.0,0.0,3,0.8247509797414144,0.05081888748807922,3,0.365684375166893,0.22174368332797212,3,0.4479973316192627,0.22378599307257888,3,0.5044588247934977,0.19535885796797978,3,0.6652372479438782,0.1073098076485469,3,1.597267468770345,0.4225615082952906,3,2.412567138671875,1.3813556700693523,3,0.9169400930404663,0.10720561134201406,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",0,0,2,0.34929999709129333,0.09051059794390567,3,256.0,0.0,3,1.5343971649805705,0.10994764475487175,3,1.5082377195358276,0.20795913577342764,3,0.05237714938508967,0.04351211231218698,3,0.09422342075655858,0.07246793890849704,3,0.8395181695620219,0.13727040758558037,3,4.3656924565633135,0.4802689859876365,3,5.753501733144124,1.3969602441384565,3,2.1523473262786865,0.2239871597334885,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.015625,0.027063293868263706,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",0,1,1,0.34929999709129333,0.09051059794390567,3,512.0,0.0,3,0.6358075539271036,0.04283745961242742,3,0.021493152404824894,0.005052999499595085,3,0.5967803200085958,0.05115710580398368,3,0.6085134545962015,0.04725638693848128,3,0.6332581837972006,0.04387943416949326,3,0.6717927853266398,0.03608277312772448,3,0.7566681504249573,0.04582978644994446,3,0.6361897587776184,0.04271227738312121,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",0,1,2,0.34929999709129333,0.09051059794390567,3,256.0,0.0,3,1.366026520729065,0.12087667471635109,3,1.041031499703725,0.3229525078423704,3,0.36018291115760803,0.1537447381428071,3,0.4963340659936269,0.1707845864761244,3,0.7444926897684733,0.11463552073448921,3,3.4026017983754477,0.6683550308929759,3,4.585325241088867,0.5661843613209607,3,1.723589301109314,0.2956887276734242,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",5,0,1,0.5617666641871134,0.019306027323237603,3,512.0,0.0,3,0.7570897340774536,0.10710796338444839,3,0.49039891362190247,0.06919427331370927,3,0.1292342096567154,0.045049337425716506,3,0.23683675626913706,0.06208627403670863,3,0.6492958466211954,0.09614078881612904,3,1.6319387753804524,0.23831181187677708,3,3.7643378575642905,0.15503065990475662,3,0.9021312594413757,0.1265413192731417,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",5,0,2,0.5617666641871134,0.019306027323237603,3,256.0,0.0,3,1.3297429482142131,0.06397966407235045,3,1.4166812896728516,0.10964868720516241,3,0.0039208071151127415,0.002900232501129646,3,0.025553204119205475,0.014909113151151744,3,0.7675133347511292,0.04216217653235002,3,4.043256839116414,0.5779918363826001,3,6.449070771535237,0.45832461993099455,3,1.943155288696289,0.12305025947600998,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0234375,0.02174907954230477,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",5,1,1,0.5617666641871134,0.019306027323237603,3,512.0,0.0,3,0.6075197458267212,0.04789070509747526,3,0.04184151440858841,0.014008248022568962,3,0.5163963337739309,0.03504092046194599,3,0.5465006629625956,0.019338805088334892,3,0.6061617732048035,0.05434869323738244,3,0.6768185893694559,0.06077758031624277,3,0.7491211692492167,0.04215017001631715,3,0.6090190609296163,0.048783006468104274,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",5,1,2,0.5617666641871134,0.019306027323237603,3,256.0,0.0,3,2.0518792867660522,0.1653842882704374,3,1.1980780760447185,0.009361305339520218,3,0.17933447659015656,0.08567669601042842,3,0.5934887528419495,0.031774163965828855,3,1.797714352607727,0.30047301530362425,3,4.293127377827962,0.09613320539986638,3,6.528213183085124,1.068346759141523,3,2.3769472440083823,0.14499279750287564,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",10,0,1,0.6025000015894572,0.030552897148302536,3,512.0,0.0,3,1.1845488548278809,0.03224069450503182,3,0.698832372824351,0.06571680014811265,3,0.13467669735352197,0.028029492855064127,3,0.3425794740517934,0.0028935996800808932,3,1.04924209912618,0.04036366002620592,3,2.5502007802327475,0.21008336462811222,3,4.212686220804851,0.8510340952049311,3,1.3759238322575886,0.05378287357231355,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",10,0,2,0.6025000015894572,0.030552897148302536,3,256.0,0.0,3,1.4731344779332478,0.0872454551692911,3,1.5277945200602214,0.13440568332652686,3,0.004622890225922068,0.0019914829830347696,3,0.03617799778779348,0.016826391396662334,3,0.8819771210352579,0.2435375924449409,3,4.451225121815999,0.4521269816622845,3,7.391549110412598,1.162833208323373,3,2.1245859464009604,0.10630305816352266,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.010416666666666666,0.00813150781041458,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",10,1,1,0.6025000015894572,0.030552897148302536,3,512.0,0.0,3,0.5736365914344788,0.048479053190587304,3,0.07688686499993007,0.03234102622978996,3,0.42862359682718915,0.06018000913306586,3,0.4660375714302063,0.04074823148060186,3,0.5665967663129171,0.05167468406007827,3,0.7102688352266947,0.09104550057825037,3,0.8309328953425089,0.2165595537548771,3,0.5791861017545065,0.051644648873163244,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",10,1,2,0.6025000015894572,0.030552897148302536,3,256.0,0.0,3,1.9988572597503662,0.12456246399440879,3,1.1980808178583782,0.14355255498425323,3,0.10297261426846187,0.03504324120431168,3,0.4577755630016327,0.058813652476340905,3,1.8560985724131267,0.06553540649611776,3,4.1199649175008135,0.34777631047836144,3,6.086441993713379,1.130327301993985,3,2.3309029738108316,0.1808359009483241,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",20,0,1,0.5596999923388163,0.04636087275601554,3,512.0,0.0,3,1.315483570098877,0.27209370586655857,3,0.5636569261550903,0.14795842590059158,3,0.24404931565125784,0.0449396937837597,3,0.521677831808726,0.060156963409614135,3,1.2427694002787273,0.23766989067131153,3,2.3784043391545615,0.6179131205359742,3,3.693538188934326,0.641425955197606,3,1.431350588798523,0.3083653827925839,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",20,0,2,0.5596999923388163,0.04636087275601554,3,256.0,0.0,3,1.5899985631306965,0.11395313584609405,3,1.5052741765975952,0.10136959554930525,3,0.014632321273287138,0.014043565835401046,3,0.061815716326236725,0.02260308027192496,3,1.1103748083114624,0.14628579106680814,3,4.57403024037679,0.2286319868978319,3,6.556835492451985,1.325330956958686,3,2.189725478490194,0.14775996107981926,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.005208333333333333,0.005966895436140417,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",20,1,1,0.5596999923388163,0.04636087275601554,3,512.0,0.0,3,0.5634107192357382,0.06375668207786701,3,0.0896964135269324,0.06589090081707612,3,0.3960547248522441,0.054307728576599365,3,0.4575713475545247,0.03037640569650265,3,0.5413238207499186,0.04301352104831931,3,0.7277812361717224,0.18712968298632549,3,0.8775052030881246,0.29270799816515136,3,0.5722513993581136,0.07358481859412869,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",20,1,2,0.5596999923388163,0.04636087275601554,3,256.0,0.0,3,1.9400707880655925,0.06025613169348376,3,1.1035503149032593,0.12301039229472482,3,0.31363080938657123,0.04378554101650248,3,0.5881583293279012,0.03826634585498887,3,1.7305559317270915,0.08928779425037245,3,4.035324732462565,0.40223746840333935,3,5.522778511047363,0.7270530953640012,3,2.233451763788859,0.09407495549251427,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,0,1,0.49240000049273175,0.0426838415621261,3,512.0,0.0,3,1.4395846128463745,0.11029342057431281,3,0.444466491540273,0.007709846603378858,3,0.45158764719963074,0.07884036770423969,3,0.7619025905927023,0.12744349579264477,3,1.4167682727177937,0.09400411281548311,3,2.202643950780233,0.13921031664649353,3,2.86137588818868,0.27854196505828954,3,1.5069645245869954,0.10364618280581793,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,0,2,0.49240000049273175,0.0426838415621261,3,256.0,0.0,3,1.4175219138463337,0.3254864959152312,3,1.3887171347935994,0.3596987983936114,3,0.031232016161084175,0.03372320945393025,3,0.1187926655014356,0.05032324308161182,3,0.8640733162562052,0.22581358861806808,3,4.206297953923543,0.9298272471193949,3,6.144845326741536,2.233049543506611,3,1.9845924774805705,0.4840133030928298,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0013020833333333333,0.002255274489021976,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,1,1,0.49240000049273175,0.0426838415621261,3,512.0,0.0,3,0.5806500315666199,0.07272318339109407,3,0.05284807706872622,0.01656841629515906,3,0.47478731473286945,0.07520166145153229,3,0.5177734593550364,0.08706710901380184,3,0.566154013077418,0.08299227443087215,3,0.6850225925445557,0.04081337100688125,3,0.7377352317174276,0.016208349994635347,3,0.5833519299825033,0.07095825288682295,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,1,2,0.49240000049273175,0.0426838415621261,3,256.0,0.0,3,1.7426644166310628,0.21539522207629663,3,1.037194828192393,0.07710408707941505,3,0.4226992229620616,0.011435919779532712,3,0.7006892164548238,0.097097471035135,3,1.3278361161549885,0.28199256860875926,3,3.8253706296284995,0.4151759176826818,3,5.4555918375651045,1.047278309424869,3,2.028268893559774,0.2247363991049963,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,0,1,0.37753331661224365,0.16224155454389116,3,3456.0,0.0,3,1.2467206517855327,0.5573858916884996,3,0.5764883033310374,0.4875944352779193,3,0.34036364157994586,0.40320572790615644,3,0.4846664120753606,0.3212385191250776,3,1.1031737923622131,0.8978747167434622,3,2.0530119140942893,1.112744997523529,3,2.8535867730776467,1.772671349996656,3,1.4116941094398499,0.6237655666457838,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,0,2,0.37753331661224365,0.16224155454389116,3,1152.0,0.0,3,1.7767528295516968,0.5805770159512784,3,0.6676064456502596,0.5478283860912937,3,0.4878750890493393,0.4291156450760299,3,0.7780290444691976,0.2529088289370875,3,1.7293334404627483,0.5709257432806115,3,2.886271079381307,1.485987749714413,3,4.009565711021423,2.3751905303714196,3,1.9222229321797688,0.7061148270562123,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,0,3,0.37753331661224365,0.16224155454389116,3,384.0,0.0,3,1.4142484664916992,0.1848443991525987,3,1.3009146451950073,0.339264321404907,3,0.11054328091753025,0.16935768889080066,3,0.14659687876701355,0.17024580948375442,3,0.8733356595039368,0.24553651721597,3,3.8049970467885337,0.8837173636623159,3,5.387469053268433,2.0889838014082467,3,1.9257575273513794,0.35379617896183146,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.004340277674297492,0.007517581450840138,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,1,1,0.37753331661224365,0.16224155454389116,3,3456.0,0.0,3,0.6980378031730652,0.0535790656628486,3,0.07334532573198278,0.062102752747407355,3,0.5404088199138641,0.1661364445222667,3,0.6065257092316946,0.11955127077722934,3,0.6850186785062155,0.06384861426619544,3,0.8741353948911031,0.11464484754623466,3,0.9691023429234823,0.1919282988530314,3,0.703925351301829,0.04914789107112285,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,1,2,0.37753331661224365,0.16224155454389116,3,1152.0,0.0,3,1.1087960004806519,0.28464376868294383,3,0.2100733354066809,0.19516829975681055,3,0.688748856385549,0.1454675596918037,3,0.8099024097124735,0.08458357357242065,3,1.0856911738713582,0.25165418321754707,3,1.520733892917633,0.6859870894529824,3,1.9734076857566833,1.1012525046824775,3,1.1350448727607727,0.3113864435864692,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,1,3,0.37753331661224365,0.16224155454389116,3,384.0,0.0,3,1.603202263514201,0.4549207262841734,3,0.8912656307220459,0.32217581484328023,3,0.29926961412032443,0.2048791840795625,3,0.58567742506663,0.08556479354351743,3,1.3380905389785767,0.4244078597174948,3,3.3127495447794595,1.1240384224750677,3,4.304033199946086,1.8008588664089682,3,1.836854616800944,0.5446243604007717,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,0,1,0.5305666327476501,0.059671617644099915,3,3456.0,0.0,3,0.7450917561848959,0.07434636805334176,3,0.4786094129085541,0.06478839116149017,3,0.10396335770686467,0.05311016464759249,3,0.21254098415374756,0.060602659229211014,3,0.6287254293759664,0.08213464626868576,3,1.667856256167094,0.14200160346943183,3,3.5072877407073975,0.1466772231908068,3,0.8857359091440836,0.0963100281164886,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,0,2,0.5305666327476501,0.059671617644099915,3,1152.0,0.0,3,0.7941049536069235,0.04923417154092662,3,0.5219509899616241,0.045483779141590165,3,0.11533802871902783,0.05717560308217469,3,0.22375028332074484,0.0682594979621536,3,0.6672866741816202,0.07506602818753672,3,1.8212610085805256,0.07223282910124317,3,3.6179680029551187,0.6911922240845622,3,0.9509721994400024,0.05023728941935752,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
