segment_id,parent_segment_id,edge_length_um,mean_radius_um,x_um,y_um,z_um,n_skeleton_nodes,topological_depth,path_length_um,n_children,is_leaf,is_branchpoint,E_count,E_size,I_count,I_size,root_id,g_total,g_i,log_path_gain,log_update_gain,credit_domain_fraction,qc_included
11759,11798,0.2954575821847016,1.3149632373183835,326.2,216.187,55.272,2,2,52.53472327401996,2,False,True,0,0.0,0,0.0,648518346349538440,20.522868452634782,0.0,-2.581704936135238,-5.6032447348084515,,True
11798,12574,52.23926569183526,7.536086818544945,326.326,215.935,55.209,19,1,52.23926569183526,2,False,True,0,0.0,0,0.0,648518346349538440,50.0,0.0,-1.6654142042610829,-5.577437209689229,,True
11846,11218,4.61854076398921,0.6198868242191915,326.473,152.473,70.77,27,6,97.84154107142793,2,False,True,0,0.0,0,0.0,648518346349538440,2.601432240343553,0.0,-3.6016125769582326,-4.557674731987673,,True
11899,12574,47.840792716623156,3.6846079269747762,326.62,188.782,50.442,81,1,47.840792716623156,2,False,True,0,0.0,0,0.0,648518346349538440,30.401764568211192,0.0,-1.6654142042610829,-5.07991485599566,,True
12210,11218,21.533511946328915,0.2934448607759052,327.901,158.941,83.958,126,6,114.75651225376762,0,True,False,0,0.0,0,0.0,648518346349538440,0.6467475131306423,0.0,-6.486739715164004,-6.050940412061861,,True
12219,12574,5.454207791924376,0.8319003522002051,327.922,173.41,35.931,34,1,5.454207791924376,2,False,True,0,0.0,0,0.0,648518346349538440,10.21673041039022,0.0,-1.6654142042610829,-3.989440817145637,,True
12412,11798,6.521258360891486,5.034610053470681,328.93,216.271,49.98,43,2,58.760524052726744,2,False,True,0,0.0,0,0.0,648518346349538440,43.36039739326753,0.0,-2.581704936135238,-6.351251458198513,,True
12491,12574,37.65529233628321,6.942937856950833,329.245,203.881,43.407,14,1,37.65529233628321,2,False,True,0,0.0,0,0.0,648518346349538440,16.90707112410076,0.0,-1.6654142042610829,-4.493146148391281,,True
12571,12574,0.1585465231406927,4.017828272271418,329.707,169.441,34.209,1,1,0.1585465231406927,2,False,True,0,0.0,0,0.0,648518346349538440,4.812627913583133,0.0,-1.6654142042610829,-3.236657482967604,,True
12909,14474,29.697923375545102,0.28337873797972934,332.08,239.161,83.58,211,10,193.539941267659,0,True,False,0,0.0,0,0.0,648518346349538440,0.8613640422430564,0.0,-9.074273812136076,-8.925035761511744,,True
13242,15315,40.713788380392415,0.27969673439325865,334.075,218.644,2.121,250,3,96.86349913129459,0,True,False,0,0.0,1,130.0,648518346349538440,1.4881075539906725,0.3225806451612903,-5.482298080306938,-5.879803295013409,0.0,True
13857,11759,77.20174630271586,0.3091960829186202,337.057,282.316,72.45,493,3,129.73646957673583,2,False,True,0,0.0,1,222.0,648518346349538440,4.041826437768236,0.5508684863523573,-6.664879471010223,-8.061576149378533,0.0,True
14005,19608,166.8328294932582,0.1469440856297106,337.414,149.239,84.42,1066,6,364.7008866266327,0,True,False,0,0.0,0,0.0,648518346349538440,2.5091522848338763,0.0,-13.526228585153637,-14.446173546126031,,True
14163,15887,12.028551496943443,0.11603232634083879,337.96,269.716,86.247,74,6,156.9233905002746,0,True,False,0,0.0,0,0.0,648518346349538440,0.14285180270198833,0.0,-9.624050519068899,-7.678102988228813,,True
14176,14799,23.36927451665155,0.4053674552524315,338.002,243.109,30.912,151,5,101.42820195725417,2,False,True,0,0.0,1,76.0,648518346349538440,1.718942297680796,0.18858560794044665,-4.412081712165325,-4.9537908706267215,0.0,True
14306,14176,75.08573481960866,0.2747894148840965,338.317,294.622,5.817,489,6,176.51393677686283,0,True,False,0,0.0,0,0.0,648518346349538440,2.1117904838610855,0.0,-6.2235753370042906,-6.971111495210102,,True
14348,14474,29.077149455452044,0.33755744873964844,338.506,212.113,85.932,180,10,192.91916734756597,0,True,False,0,0.0,0,0.0,648518346349538440,1.004599409265411,0.0,-8.703246483131116,-8.707835347435097,,True
14474,16829,12.869611269189148,0.5342544271903246,338.905,225.616,66.087,77,9,163.84201789211392,2,False,True,0,0.0,0,0.0,648518346349538440,2.5535697211753696,0.0,-7.856109061921156,-8.793601332815067,,True
14502,12412,17.3752064813412,2.340896628266875,338.968,223.369,40.95,114,3,76.13573053406795,2,False,True,0,0.0,0,0.0,648518346349538440,28.246425951491915,0.0,-3.355519184644522,-6.696486119241839,,True
14799,14502,1.923196906534683,0.566970088654492,339.892,224.818,40.488,15,4,78.05892744060263,2,False,True,0,0.0,0,0.0,648518346349538440,4.000141405294262,0.0,-3.700753845687848,-5.08708355750646,,True
15315,12491,18.494418414618956,0.525852352837315,341.068,201.382,31.941,107,2,56.149710750902166,2,False,True,0,0.0,1,616.0,648518346349538440,6.026949685225267,1.5285359801488834,-3.063738132334561,-4.859979158571862,0.0,True
15426,13857,31.749665539383482,0.19062475773341875,341.551,301.3,64.176,195,4,161.4861351161193,2,False,True,0,0.0,0,0.0,648518346349538440,0.7855355402029225,0.0,-9.202008542873834,-8.960618965889006,,True
15517,11320,21.108913927553925,0.3904032138083888,341.866,175.384,65.226,130,4,89.6222195180509,2,False,True,0,0.0,1,166.0,648518346349538440,1.9669756661582312,0.4119106699751861,-4.9273525805980904,-5.603849748885395,0.05436105476673428,True
15552,11846,16.84666043106259,0.1990267272113274,341.992,148.966,72.303,89,7,114.68820150249051,0,True,False,0,0.0,0,0.0,648518346349538440,0.343177350981427,0.0,-4.978112883852663,-3.9086049766627964,,True
15748,13857,9.423843167730999,0.15673348585452077,342.79,282.043,78.75,67,4,139.16031274446684,2,False,True,0,0.0,0,0.0,648518346349538440,1.3679426064960523,0.0,-8.378889448542628,-8.692197312547128,,True
15887,15748,5.734526258864308,0.15464449762619983,343.504,278.473,81.984,40,5,144.89483900333116,2,False,True,0,0.0,0,0.0,648518346349538440,0.9247170612660106,0.0,-8.539608571832044,-8.461341103859171,,True
16368,15887,12.094336587265005,0.14890559762034292,344.953,269.296,86.247,83,6,156.98917559059618,0,True,False,0,0.0,0,0.0,648518346349538440,0.18432594485085319,0.0,-9.130617287295022,-7.439567638180362,,True
16827,9907,101.82885063898115,0.29007589810889617,347.704,282.379,4.221,625,5,185.3229267144657,0,True,False,0,0.0,0,0.0,648518346349538440,3.0232626677199677,0.0,-8.72101074782686,-9.827347349601377,,True
16829,20225,25.63392114510267,0.34729059378873467,347.725,226.75,63.903,146,8,150.97240662292478,2,False,True,0,0.0,0,0.0,648518346349538440,9.107732247523838,0.0,-7.47069690141392,-9.679820651678229,,True
16947,12571,29.918278368037182,0.5059868736925706,348.523,155.917,23.793,185,2,30.076824891177875,0,True,False,1,134.0,0,0.0,648518346349538440,1.8819265085685895,0.0,-2.365269593292347,-2.997565584048332,,True
17005,14502,16.65460243429008,0.4934366045596681,348.838,224.923,30.24,107,4,92.79033296835803,2,False,True,0,0.0,0,0.0,648518346349538440,5.699183547805776,0.0,-5.2895478957642155,-7.029870823118232,,True
17238,15517,40.202563233641214,0.26570986701736893,350.056,195.418,85.722,247,5,129.8247827516921,0,True,False,0,0.0,0,0.0,648518346349538440,1.0933389489927845,0.0,-6.3161344838034195,-6.4053707537920594,,True
17514,17005,7.738746863830824,0.3540036691401005,351.106,221.773,24.528,45,5,100.52907983218886,2,False,True,0,0.0,0,0.0,648518346349538440,1.7217542262020742,0.0,-5.520659993262139,-6.064003663298617,,True
17746,14799,16.525394387371055,0.33743219086483894,352.345,233.218,42.693,101,5,94.58432182797368,2,False,True,0,0.0,1,475.0,648518346349538440,2.671503473164189,1.1786600496277915,-4.432416616036251,-5.415058028531271,0.1440162271805274,True
18149,17514,27.216819814998985,0.32018688808855594,354.445,217.825,4.074,154,6,127.74589964718784,0,True,False,0,0.0,1,241.0,648518346349538440,1.4899521660756072,0.598014888337469,-6.013193075161543,-6.411937091298627,0.0,True
18383,15315,18.53585805005335,0.4436765072112753,356.419,195.607,28.266,105,3,74.68556880095551,2,False,True,0,0.0,0,0.0,648518346349538440,1.7485985480363482,0.0,-3.772658823874931,-4.331473461281438,,True
18933,16829,25.05225406740419,0.4237207641742336,360.409,245.293,68.355,143,9,176.02466069032897,2,False,True,0,0.0,0,0.0,648518346349538440,1.5375076686042282,0.0,-8.985799086774017,-9.415961795170182,,True
19608,15426,36.38192201725519,0.12296129448819777,365.47,280.909,59.346,217,5,197.8680571333745,2,False,True,0,0.0,0,0.0,648518346349538440,0.55787555610192,0.0,-11.11411567081112,-10.530496311599645,,True
20142,17746,29.784355717967955,0.2892845611634553,370.279,227.863,61.257,190,6,124.36867754594164,2,False,True,0,0.0,0,0.0,648518346349538440,5.565726711873476,0.0,-5.6573835748490815,-7.374011137191748,,True
20225,20142,0.9698079318804619,0.1241821663980482,370.909,227.212,61.383,11,7,125.3384854778221,2,False,True,0,0.0,0,0.0,648518346349538440,6.429658740899712,0.0,-5.88301871421874,-7.743940178104905,,True
20824,18383,38.761314464000705,0.3067759521201489,375.403,197.686,0.84,250,4,113.44688326495621,0,True,False,0,0.0,2,342.0,648518346349538440,2.0656986372411725,0.8486352357320099,-4.719824748940016,-5.445293241253863,0.0,True
21138,20225,8.379077917742451,0.3878859581655972,378.406,227.023,59.724,56,8,133.71756339556455,2,False,True,0,0.0,0,0.0,648518346349538440,12.634825033608875,0.0,-6.131419259843526,-8.667876152832273,,True
21459,21138,3.394299282133672,0.38335753508160314,381.115,227.254,58.107,24,9,137.1118626776982,2,False,True,0,0.0,0,0.0,648518346349538440,0.6506284994909862,0.0,-6.175201319454691,-5.745384858487819,,True
21685,17514,60.42582709443485,0.29018069888006104,382.921,195.565,0.819,373,6,160.95490692662372,0,True,False,0,0.0,3,426.0,648518346349538440,2.851741616253162,1.0570719602977667,-7.007576576016586,-8.055506477077754,0.0,True
21994,17005,68.13091198458909,0.28581315334782414,385.378,258.355,2.94,432,5,160.92124495294712,0,True,False,2,469.0,0,0.0,648518346349538440,3.1568291175962044,0.0,-8.123789234380155,-9.273357314393534,,True
22602,18933,75.39547169331439,0.26096446603054596,391.111,297.94,84.819,446,10,251.42013238364336,0,True,False,0,0.0,0,0.0,648518346349538440,2.0138171385717416,0.0,-10.79310446142146,-11.49313645644761,,True
23598,11899,93.74926015213151,0.3672156793689062,401.401,179.416,78.372,587,2,141.59005286875467,2,False,True,1,155.0,1,63.0,648518346349538440,6.097600558569768,0.15632754342431762,-5.9918038691353726,-7.799699211877683,0.06288032454361055,True
23889,21459,53.02665465398171,0.2535330393254748,404.299,258.922,37.422,333,10,190.1385173316799,0,True,False,0,0.0,0,0.0,648518346349538440,1.3760118875350469,0.0,-6.828355224564786,-7.147544603235602,,True
24423,15517,85.87047466965919,0.2606965490770709,409.906,202.558,72.156,509,5,175.49269418771007,0,True,False,1,134.0,0,0.0,648518346349538440,2.6237565295969367,0.0,-7.113139589218628,-8.077746670018808,,True
24732,25052,21.92855368330674,0.13116535345238264,412.867,218.203,86.247,137,6,275.4767823735333,0,True,False,0,0.0,0,0.0,648518346349538440,0.29438963570250876,0.0,-13.901390396778016,-12.678539299216048,,True
24873,23598,19.13110093984129,0.31239533530517405,414.022,170.869,86.247,114,3,160.72115380859594,0,True,False,0,0.0,0,0.0,648518346349538440,0.6116991787166209,0.0,-7.4456395273182086,-6.954124871959235,,True
25052,15748,114.38791594575972,0.14581815176823765,416.101,225.133,69.846,709,5,253.54822869022655,2,False,True,0,0.0,0,0.0,648518346349538440,2.081561379072085,0.0,-11.650236092282206,-12.383354367404296,,True
25643,20142,75.20666753431749,0.2554476705685207,423.493,252.559,83.475,475,7,199.57534508025913,0,True,False,0,0.0,0,0.0,648518346349538440,1.9663086321164478,0.0,-8.791379829946347,-9.467537824150318,,True
25818,23598,32.24177627093282,0.2649734587720156,425.803,185.59,81.501,212,3,173.8318291396875,0,True,False,0,0.0,0,0.0,648518346349538440,0.874409220808388,0.0,-8.296866847777803,-8.162660050900184,,True
25993,18933,90.32606331185781,0.25350924039047257,428.575,267.133,64.701,574,10,266.3507240021868,0,True,False,0,0.0,0,0.0,648518346349538440,2.3436905591792234,0.0,-11.031751252290963,-11.883478101289077,,True
27062,25052,45.03435123085825,0.15819494434772421,443.422,198.778,64.806,272,6,298.5825799210848,2,False,True,0,0.0,0,0.0,648518346349538440,0.9037287448354117,0.0,-14.246287687009874,-14.145061662369821,,True
27676,18383,109.4046894597484,0.2992938607144398,451.108,203.167,30.996,728,4,184.0902582607039,0,True,False,0,0.0,0,0.0,648518346349538440,3.3514067504142786,0.0,-5.8068393659237705,-7.016219549113509,,True
27877,17746,138.49425756399077,0.2609279953072035,452.683,303.631,60.333,863,6,233.07857939196447,0,True,False,2,112.0,0,0.0,648518346349538440,3.9765877895768558,0.0,-7.400561868556902,-8.780985980825418,,True
27935,27062,103.64565656987752,0.1220283252112339,453.607,245.944,0.84,650,7,402.22823649096233,0,True,False,0,0.0,0,0.0,648518346349538440,1.2945092311401785,0.0,-17.140793935923814,-17.398925587154718,,True
28258,21138,101.6891413041177,0.2755716780353104,463.771,201.067,64.806,673,9,235.40670469968225,0,True,False,0,0.0,0,0.0,648518346349538440,2.868154584334647,0.0,-10.235265095441175,-11.288933916424286,,True
28375,19608,145.2400470869719,0.1286560108341187,467.299,217.09,41.265,882,6,343.1081042203464,0,True,False,0,0.0,0,0.0,648518346349538440,1.9125370462503055,0.0,-13.526228585153637,-14.174659242272979,,True
28461,21459,102.27562324273956,0.25591233937984786,471.037,233.722,56.847,661,10,239.38748592043777,0,True,False,2,243.0,0,0.0,648518346349538440,3.2818792292488164,0.0,-7.466550248308451,-8.654966442386073,,True
28465,27062,50.770294900726995,0.15046662305781106,471.268,168.538,68.523,314,7,349.3528748218118,0,True,False,0,0.0,0,0.0,648518346349538440,0.7818856707225793,0.0,-16.22805448340558,-15.982007733158305,,True
11685,-1,0.0,7.5,322.735,223.096,49.77,1,0,0.0,3,False,True,0,0.0,0,0.0,648518346349538278,64.32512856673928,0.0,0.0,-4.163950356871434,,True
2,3849,86.4818102164965,0.2699808357672794,189.7,239.602,43.239,545,7,155.60392318920046,0,True,False,0,0.0,0,0.0,648518346349538278,1.7952883136117044,0.0,-6.200540065612298,-6.785705695050958,,True
97,2656,66.34911371360027,0.10489408933461838,200.956,197.707,43.344,414,8,327.0236178910972,0,True,False,0,0.0,0,0.0,648518346349538278,0.5351341142467417,0.0,-13.83649941689081,-13.21126153422452,,True
160,1575,46.81090104598293,0.27611359171963246,205.303,198.295,27.384,274,6,154.7646656896634,0,True,False,0,0.0,0,0.0,648518346349538278,0.9938281204511864,0.0,-6.0710825815771585,-6.0648915772485985,,True
206,1575,45.36267933984172,0.28846756093792486,207.361,170.239,55.776,263,6,153.31644398352216,0,True,False,0,0.0,0,0.0,648518346349538278,1.0061718795488137,0.0,-5.95211561555044,-5.958268527056313,,True
562,6462,96.08728097499556,0.2867972595914244,218.407,236.032,81.816,618,5,138.58405969175163,0,True,False,1,72.0,0,0.0,648518346349538278,2.2328578875902036,0.0,-8.761411242181921,-9.564693571093619,,True
876,5393,92.49125019010111,0.3308162577804203,225.673,155.644,18.9,584,5,152.9760237700599,0,True,False,0,0.0,0,0.0,648518346349538278,2.3526861139087987,0.0,-5.348384108110542,-6.203941810703625,,True
1172,8428,92.49191752042279,0.2697936976205187,231.511,277.864,43.533,555,5,137.74067028857985,0,True,False,0,0.0,0,0.0,648518346349538278,1.9187221025949015,0.0,-5.372460417723901,-6.024119810607353,,True
1575,5393,47.46899106372168,0.3671745341915669,238.231,194.935,48.279,298,5,107.95376464368044,2,False,True,0,0.0,0,0.0,648518346349538278,2.351320940101966,0.0,-4.47279834633163,-5.327775618738497,,True
1623,2031,22.350502495737246,0.11760631826149158,238.966,163.519,86.247,134,9,308.75249195712627,0,True,False,0,0.0,0,0.0,648518346349538278,0.20211308951805523,0.0,-13.379914017206298,-11.780986128067608,,True
1821,6242,65.61378328885382,0.2749850223537623,241.864,268.477,37.002,400,6,110.32106577270193,0,True,False,2,488.0,0,0.0,648518346349538278,2.159484571684942,0.0,-6.013624092186683,-6.783493661187533,,True
2031,2656,25.727485283892058,0.13970563733884772,244.51,179.878,77.637,163,8,286.401989461389,2,False,True,0,0.0,0,0.0,648518346349538278,0.5070568475229221,0.0,-12.348067342018313,-11.668935185633547,,True
2656,9866,128.02570169539024,0.1290973199595432,251.734,198.232,67.389,783,7,260.67450417749694,2,False,True,0,0.0,0,0.0,648518346349538278,1.5423472268451628,0.0,-10.407461714008365,-10.840767143336818,,True
3663,3849,74.04499810322774,0.2634996237031189,262.927,300.166,50.505,504,7,143.1671110759317,0,True,False,0,0.0,0,0.0,648518346349538278,1.500210568222214,0.0,-6.093877027036898,-6.499482504107688,,True
3849,6242,24.414830488855856,0.32825532957760184,264.523,239.749,49.917,148,6,69.12211297270396,2,False,True,0,0.0,0,0.0,648518346349538278,1.1361138549976681,0.0,-4.670878827030308,-4.79849236677691,,True
4811,9230,101.50657782203604,0.34748561456698546,273.91,295.798,20.811,622,4,124.78729476890533,0,True,False,0,0.0,0,0.0,648518346349538278,2.712111318873298,0.0,-4.102176500321839,-5.099903916339782,,True
4848,10025,64.34737757582329,0.3136225247983148,274.309,240.169,2.331,399,4,93.88055899611905,0,True,False,1,916.0,0,0.0,648518346349538278,3.0010915052695486,0.0,-4.8560072959789276,-5.95498335356495,,True
5064,14070,79.5981172835178,0.31255394127182007,276.346,240.988,1.911,499,4,123.58422851761362,0,True,False,0,0.0,1,50.0,648518346349538278,1.9920667931606497,0.07911392405063292,-7.002932033525436,-7.692104722828839,0.0,True
5393,9230,37.20405663308947,0.4047315325876921,279.076,209.005,42.714,227,4,60.48477357995877,2,False,True,0,0.0,5,1336.0,648518346349538278,4.446473996455975,2.1139240506329116,-2.793469307251977,-4.285580728999772,0.0,True
5504,9423,59.33611273481704,0.3464644476608954,280.231,293.95,20.013,358,7,130.88869527356943,0,True,False,0,0.0,0,0.0,648518346349538278,1.5807175031444543,0.0,-4.677507713327445,-5.135386573201107,,True
6242,6462,2.2105037670920207,0.40279569606901705,286.72,236.095,49.371,11,5,44.707282483848104,2,False,True,0,0.0,0,0.0,648518346349538278,1.7251231698055256,0.0,-4.379157571302162,-4.924456022022239,,True
6266,9059,28.240647615623075,0.2749163120720977,286.846,234.205,85.029,183,5,76.62991655808803,0,True,False,0,0.0,0,0.0,648518346349538278,0.5969688305000596,0.0,-5.186385717826688,-4.670495340656497,,True
6462,6683,2.5427413133346626,0.5811747966414071,288.673,235.654,48.867,15,4,42.49677871675608,2,False,True,0,0.0,0,0.0,648518346349538278,20.3635712693396,0.0,-4.3611422623995235,-7.3748898448561535,,True
6683,10799,29.523426502493045,0.48949925336401934,290.941,235.129,48.468,205,3,39.954037403421424,2,False,True,1,144.0,0,0.0,648518346349538278,22.891878453519602,0.0,-4.22609234098219,-7.356874535953514,,True
6899,12791,69.0844855725467,0.3772146366800519,293.251,151.024,10.71,403,5,122.0325484369131,0,True,False,1,96.0,2,949.0,648518346349538278,3.657240348225475,1.5015822784810127,-3.344647019962405,-4.641355879755201,0.025065274151436032,True
6924,6683,12.318862211371522,0.255957318706595,293.482,234.247,39.228,72,4,52.27289961479295,0,True,False,1,148.0,0,0.0,648518346349538278,0.4766230037158897,0.0,-6.916800272471004,-6.175770823283084,,True
7423,9423,46.755663883230255,0.2960503268796277,298.564,288.448,1.47,310,7,118.30824642198263,0,True,False,0,0.0,1,210.0,648518346349538278,1.3966083928572588,0.3322784810126582,-4.753726502131756,-5.087773223036021,0.0,True
7566,9866,21.056047221068447,0.11175818555721431,299.803,282.022,86.247,136,7,153.70484970317514,0,True,False,0,0.0,0,0.0,648518346349538278,0.18093920714096262,0.0,-9.16505782815069,-7.455463651867317,,True
7587,9059,20.03851890470978,0.32857842174068486,300.013,221.878,85.722,124,5,68.42778784717473,0,True,False,1,1224.0,1,796.0,648518346349538278,3.7024713187186746,1.259493670886076,-4.486662130274948,-5.795662650941202,0.3195822454308094,True
8428,10997,18.427280024496522,0.47913555180505,306.439,249.136,41.412,125,4,45.24875276815706,2,False,True,0,0.0,0,0.0,648518346349538278,2.154661180612201,0.0,-3.134205287658232,-3.901838774078912,,True
8771,10025,35.013002048440406,0.3591887794872745,308.602,232.819,0.819,217,4,64.54618346873617,0,True,False,0,0.0,1,451.0,648518346349538278,1.680612340843098,0.7136075949367089,-3.9761146228621884,-4.495272838464606,0.0,True
9059,11152,12.20128922813861,0.43688266556521305,309.442,232.0,75.642,81,4,48.38926894246495,2,False,True,0,0.0,0,0.0,648518346349538278,2.7644380471165073,0.0,-3.9229039105376207,-4.939741286923745,,True
9230,10195,5.978664430686991,0.7730856588636917,309.988,221.752,37.716,37,3,23.280716946869298,2,False,True,0,0.0,0,0.0,648518346349538278,1.9883040337175075,0.0,-2.3574018520371207,-3.044683883043767,,True
9366,8428,24.27222554226395,0.3218355886848309,310.87,262.996,29.253,158,5,69.52097831042101,2,False,True,0,0.0,0,0.0,648518346349538278,25.825114510177166,0.0,-3.6819053961275254,-6.933252845205766,,True
9423,9366,2.031604228331354,0.3955450245303258,311.185,264.025,27.993,15,6,71.55258253875238,2,False,True,0,0.0,0,0.0,648518346349538278,1.2380207147133788,0.0,-3.9375205716517745,-4.151034478175954,,True
9619,11302,50.94528789434292,0.3449596575794919,312.172,301.678,64.386,320,5,106.54245264487128,0,True,False,0,0.0,0,0.0,648518346349538278,1.3512908116785758,0.0,-4.6157864352888724,-4.916846727711419,,True
9866,12556,19.6031051337726,0.12520772637049193,313.18,283.975,75.243,111,6,132.6488024821067,2,False,True,0,0.0,0,0.0,648518346349538278,0.41192284728114514,0.0,-8.29864865150377,-7.411729440454374,,True
9943,10515,13.077986243470699,0.34998175720324814,313.6,247.288,28.203,81,7,92.87767500474455,0,True,False,0,0.0,1,141.0,648518346349538278,0.5750365241148321,0.2231012658227848,-6.058565019603348,-5.505243299600947,0.0,True
10025,10195,12.231128904113458,0.5626019431614416,313.873,228.724,29.337,67,3,29.533181420295765,2,False,True,0,0.0,0,0.0,648518346349538278,2.0513263099926125,0.0,-3.3307892264864774,-4.04927579091935,,True
10195,10854,7.2462632102274895,3.9751867119358013,314.419,224.251,39.627,47,2,17.302052516182307,2,False,True,0,0.0,0,0.0,648518346349538278,29.770891731399736,0.0,-1.9596029969845041,-5.353134125591112,,True
10278,11152,50.52470687901478,0.29597393683768847,314.86,272.824,84.357,323,4,86.71268659334112,0,True,False,0,0.0,0,0.0,648518346349538278,1.1498303471572466,0.0,-6.122611271650877,-6.262225678932179,,True
10515,9366,10.27871045085283,0.4288561326201848,315.616,255.814,28.791,69,6,79.79968876127384,2,False,True,0,0.0,0,0.0,648518346349538278,5.957678940833346,0.0,-5.27990018907229,-7.064581154840817,,True
10799,10854,0.3748215949735618,2.5173199457110873,316.414,227.485,43.827,2,2,10.430610900928379,2,False,True,0,0.0,0,0.0,648518346349538278,22.85695851543871,0.0,-1.9596029969845041,-5.0888585981809396,,True
10854,11685,10.055789305954816,5.340136234239037,316.582,227.212,44.016,13,1,10.055789305954816,2,False,True,0,0.0,0,0.0,648518346349538278,44.129001081960176,0.0,-1.1682180833174438,-4.955335270538495,,True
10955,10515,3.2068967785316,0.17797758735888944,316.96,255.205,31.059,21,7,83.00658553980544,0,True,False,0,0.0,0,0.0,648518346349538278,0.1,0.0,-6.005385180636623,-3.702800087642578,,True
10997,10799,16.39086184273216,2.811519487252892,317.107,237.712,42.672,95,3,26.82147274366054,2,False,True,0,0.0,1,255.0,648518346349538278,10.302621013859483,0.40348101265822783,-2.0931263246269483,-4.425524654856208,0.0,True
11152,13075,20.67460583919498,0.579328480862509,318.22,235.654,70.035,127,3,36.187979714326346,2,False,True,0,0.0,0,0.0,648518346349538278,5.99472812999001,0.0,-3.6509956211324317,-5.441876059124043,,True
11302,10997,28.775692006867814,0.5175735126804872,318.976,261.61,50.442,176,4,55.59716475052835,2,False,True,0,0.0,0,0.0,648518346349538278,2.2423075607947665,0.0,-3.4255680701919955,-4.233073566876254,,True
11647,15247,28.3638657875073,0.31167649547991183,322.147,216.817,85.47,180,6,67.52630029011455,0,True,False,0,0.0,1,181.0,648518346349538278,0.9661373217905538,0.28639240506329117,-4.035225427974726,-4.000776128164719,0.0,True
12452,11302,50.14681363164905,0.26701058308323433,328.195,302.56,44.016,300,5,105.7439783821774,0,True,False,0,0.0,0,0.0,648518346349538278,1.0295520621704082,0.0,-5.112267502452227,-5.141391319004521,,True
12478,12889,58.706919965891174,0.3666451565342227,328.321,209.299,85.491,352,4,101.48804939628545,0,True,False,1,152.0,0,0.0,648518346349538278,1.8955587085888783,0.0,-4.856629672704386,-5.496143300812491,,True
12556,13975,6.770303959300485,0.11456160372244865,328.678,293.299,74.634,36,5,113.0456973483341,2,False,True,0,0.0,0,0.0,648518346349538278,0.38350420578388333,0.0,-7.802498152783809,-6.844093461390785,,True
12775,11685,14.167796936909765,5.22904327177199,329.371,233.029,54.327,46,1,14.167796936909765,2,False,True,0,0.0,0,0.0,648518346349538278,45.696407560751545,0.0,-1.1682180833174438,-4.990237768953813,,True
12791,12889,10.166933433972135,0.7533461464539847,329.434,183.238,40.047,59,4,52.948062864366406,2,False,True,0,0.0,0,0.0,648518346349538278,3.232248124752252,0.0,-1.662952084602078,-2.8361299935865185,,True
12889,12944,9.240036493479838,0.7200560648267307,329.602,192.415,40.278,58,3,42.78112943039427,2,False,True,0,0.0,0,0.0,648518346349538278,17.479005405520738,0.0,-1.5930450558202045,-4.454045525431114,,True
12944,13241,15.356941968968595,1.0813371153604436,329.749,200.248,37.8,86,2,33.54109293691444,2,False,True,0,0.0,0,0.0,648518346349538278,19.051650049239925,0.0,-1.44218811046635,-4.3893418250460465,,True
13075,12775,1.3455769382216025,0.9800131320480323,329.98,233.596,55.314,8,2,15.513373875131368,2,False,True,0,0.0,0,0.0,648518346349538278,24.84130228792093,0.0,-1.9945054953998218,-5.207013178140807,,True
13218,13075,0.9952819714333407,0.8661736766898198,330.694,234.163,55.629,6,3,16.508655846564707,2,False,True,0,0.0,0,0.0,648518346349538278,20.57885003361662,0.0,-2.211280904586816,-5.2355447555703,,True
13241,11685,18.184150967945843,3.286816768199187,330.904,213.604,38.22,58,1,18.184150967945843,2,False,True,0,0.0,0,0.0,648518346349538278,26.303507641841414,0.0,-1.1682180833174438,-4.437920384020341,,True
13658,13218,3.119646501481423,0.9169067218061471,332.416,232.525,56.427,20,4,19.62830234804613,2,False,True,0,0.0,0,0.0,648518346349538278,20.17076861747292,0.0,-2.2398124820163083,-5.244046940220825,,True
13975,13218,89.7667375424689,0.3836885357125497,333.382,297.604,74.382,575,4,106.27539338903361,2,False,True,0,0.0,0,0.0,648518346349538278,3.530535133969596,0.0,-5.971912568381992,-7.233362023863062,,True
14020,13975,13.670141894961652,0.12167130889347863,333.529,304.618,64.911,80,5,119.94553528399527,0,True,False,0,0.0,0,0.0,648518346349538278,0.12789032688850652,0.0,-8.384745164825286,-6.328162961298142,,True
14035,14483,48.40730429489909,0.3911586867187649,333.592,272.887,1.827,301,5,96.94259411187937,0,True,False,0,0.0,0,0.0,648518346349538278,1.4559295896462612,0.0,-4.570671492492194,-4.94631608233793,,True
14070,15396,11.634584392211213,0.6045959567077156,333.76,246.007,38.031,79,3,43.98611123409583,2,False,True,0,0.0,1,784.0,648518346349538278,16.30831229030749,1.240506329113924,-3.1850052423788133,-5.976680176668506,0.08563968668407311,True
14483,14070,4.549178582884454,0.4698412369775697,335.125,249.85,37.002,27,4,48.53528981698028,2,False,True,0,0.0,0,0.0,648518346349538278,3.2052149476904783,0.0,-3.3256527233554847,-4.490431877841354,,True
14981,14483,24.313248265946672,0.4199552981310416,336.49,270.829,37.086,155,5,72.84853808292695,2,False,True,0,0.0,2,373.0,648518346349538278,2.61118777765759,0.5901898734177216,-3.7399722797730455,-4.699777484811992,0.08563968668407311,True
