sweep,config_id,epoch,split,accuracy,strategy,core_type,use_shunting,rule_variant,error_broadcast_mode,dataset,seed
sweep_neurips_mlp_local_learning_20260219163529,config_2,23,valid,0.44627776741981506,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,23,test,0.44679999351501465,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,24,train,0.4503333270549774,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,24,valid,0.44705554842948914,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,24,test,0.44699999690055847,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,25,train,0.453166663646698,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,25,valid,0.4494999945163727,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,25,test,0.4499000012874603,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,26,train,0.45333331823349,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,26,valid,0.4506666660308838,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,26,test,0.4512999951839447,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,27,train,0.45483332872390747,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,27,valid,0.4524814784526825,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,27,test,0.4553000032901764,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,28,train,0.45883333683013916,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,28,valid,0.4542592465877533,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,28,test,0.45579999685287476,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,29,train,0.4594999849796295,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,29,valid,0.45557406544685364,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,29,test,0.45889997482299805,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,3,train,0.304833322763443,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,3,valid,0.30420368909835815,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,3,test,0.30300000309944153,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,30,train,0.46016666293144226,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,30,valid,0.4565555453300476,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,30,test,0.4569000005722046,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,4,train,0.32999998331069946,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,4,valid,0.3319629430770874,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,4,test,0.3287000060081482,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,5,train,0.35499998927116394,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,5,valid,0.35659259557724,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,5,test,0.35679998993873596,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,6,train,0.3698333203792572,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,6,valid,0.3703518509864807,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,6,test,0.3693999946117401,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,7,train,0.38099998235702515,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,7,valid,0.3793333172798157,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,7,test,0.3789999783039093,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,8,train,0.39249998331069946,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,8,valid,0.3899444341659546,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,8,test,0.38749998807907104,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,9,train,0.39933332800865173,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,9,valid,0.3950740694999695,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_2,9,test,0.3953999876976013,local_ca,point_mlp,,3f,per_soma,mnist,44
sweep_neurips_mlp_local_learning_20260219163529,config_20,1,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,1,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,1,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,10,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,10,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,10,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,11,train,0.10533333569765091,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,11,valid,0.09664814919233322,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,11,test,0.0973999947309494,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,12,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,12,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,12,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,13,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,13,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,13,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,14,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,14,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,14,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,15,train,0.10533333569765091,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,15,valid,0.09664814919233322,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,15,test,0.0973999947309494,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,16,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,16,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,16,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,17,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,17,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,17,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,18,train,0.12299999594688416,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,18,valid,0.1281481385231018,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,18,test,0.12999999523162842,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,19,train,0.12216666340827942,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,19,valid,0.12761111557483673,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,19,test,0.12969999015331268,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,2,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,2,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,2,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,20,train,0.12216666340827942,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,20,valid,0.12712962925434113,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,20,test,0.1297999918460846,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,21,train,0.10449999570846558,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,21,valid,0.1044074073433876,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,21,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,22,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,22,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,22,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,23,train,0.10533333569765091,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,23,valid,0.09664814919233322,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,23,test,0.0973999947309494,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,24,train,0.10566666722297668,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,24,valid,0.09714814275503159,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,24,test,0.09839999675750732,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,25,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,25,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,25,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,26,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,26,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,26,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,27,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,27,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,27,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,28,train,0.09733333438634872,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,28,valid,0.1014629602432251,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,28,test,0.10300000011920929,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,29,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,29,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,29,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,3,train,0.10449999570846558,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,3,valid,0.1044074073433876,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,3,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,30,train,0.10533333569765091,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,30,valid,0.09664814919233322,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,30,test,0.0973999947309494,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,4,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,4,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,4,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,5,train,0.10533333569765091,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,5,valid,0.09664814919233322,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,5,test,0.0973999947309494,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,6,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,6,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,6,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,7,train,0.1041666641831398,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,7,valid,0.10196296125650406,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,7,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,8,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,8,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,8,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,9,train,0.10716666281223297,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,9,valid,0.11294443905353546,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_20,9,test,0.11349999904632568,local_ca,dendritic_additive,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_21,1,train,0.11083333194255829,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,1,valid,0.10109259188175201,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,1,test,0.10080000013113022,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,10,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,10,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,10,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,11,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,11,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,11,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,12,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,12,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,12,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,13,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,13,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,13,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,14,train,0.11133333295583725,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,14,valid,0.10098148137331009,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,14,test,0.10089999437332153,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,15,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,15,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,15,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,16,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,16,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,16,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,17,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,17,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,17,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,18,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,18,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,18,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,19,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,19,valid,0.10118518024682999,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,19,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,2,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,2,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,2,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,20,train,0.1106666624546051,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,20,valid,0.10075926035642624,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,20,test,0.10049999505281448,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,21,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,21,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,21,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,22,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,22,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,22,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,23,train,0.1745000034570694,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,23,valid,0.1727222204208374,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,23,test,0.17339999973773956,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,24,train,0.12666666507720947,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,24,valid,0.12099999934434891,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,24,test,0.11829999834299088,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,25,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,25,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,25,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,26,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,26,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,26,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,27,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,27,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,27,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,28,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,28,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,28,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,29,train,0.11100000143051147,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,29,valid,0.10120370239019394,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,29,test,0.10099999606609344,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,3,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,3,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,3,test,0.10279999673366547,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,30,train,0.11016666889190674,local_ca,dendritic_additive,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_21,30,valid,0.10377777367830276,local_ca,dendritic_additive,,3f,per_soma,mnist,43
