seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,statistical_reliability,step_optimal_attenuation,optimal_reliability_gain,global_statistical_reliability,step_optimal_global_attenuation,coefficient_noise_sd
8124,1.5,7,3.02157327e-05,1.50435275e-06,20.08553692,0.9525741268,1,1,0.1775127814,0.3550255629,0.248555095
8124,2,0,3.38493213e-05,0.001848110323,0.01831563889,0.03,0.03597241992,0.03597241992,0.08557389531,0.1711477906,8.679932828
8124,2,1,2.99267791e-05,0.000521076341,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08557389531,0.1711477906,4.634628175
8124,2,2,3.972066413e-05,0.0002205572446,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08557389531,0.1711477906,3.001188785
8124,2,3,2.620718636e-05,4.640755333e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08557389531,0.1711477906,1.38538993
8124,2,4,3.60730888e-05,2.037112696e-05,1.770794952,0.6390927452,1,1,0.08557389531,0.1711477906,0.9135063468
8124,2,5,3.120519081e-05,5.619814965e-06,5.552707876,0.8473913352,1,1,0.08557389531,0.1711477906,0.4776538278
8124,2,6,2.210143361e-05,1.269343222e-06,17.41170806,0.9456867339,1,1,0.08557389531,0.1711477906,0.2281696694
8124,2,7,3.02157327e-05,5.534204488e-07,54.59815003,0.98201379,1,1,0.08557389531,0.1711477906,0.1507562858
8125,0,0,2.854687391e-05,2.854687391e-05,1,0.5,1,1,0.5,1,1.088071207
8125,0,1,3.35555002e-05,3.35555002e-05,1,0.5,1,1,0.5,1,1.181454655
8125,0,2,3.537583325e-05,3.537583325e-05,1,0.5,1,1,0.5,1,1.203065565
8125,0,3,2.16067566e-05,2.16067566e-05,1,0.5,1,1,0.5,1,0.9462197533
8125,0,4,4.529602529e-05,4.529602529e-05,1,0.5,1,1,0.5,1,1.347867707
8125,0,5,3.562727116e-05,3.562727116e-05,1,0.5,1,1,0.5,1,1.20962721
8125,0,6,3.00291436e-05,3.00291436e-05,1,0.5,1,1,0.5,1,1.110999196
8125,0,7,2.315112102e-05,2.315112102e-05,1,0.5,1,1,0.5,1,0.9810509879
8125,0.5,0,2.854687391e-05,7.75984486e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4487144672,0.8974289344,1.793926143
8125,0.5,1,3.35555002e-05,6.854472861e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4487144672,0.8974289344,1.688582289
8125,0.5,2,3.537583325e-05,5.430413304e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4487144672,0.8974289344,1.490570081
8125,0.5,3,2.16067566e-05,2.492479807e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4487144672,0.8974289344,1.016279218
8125,0.5,4,4.529602529e-05,3.926612327e-05,1.153564995,0.5356536708,1,1,0.4487144672,0.8974289344,1.254949454
8125,0.5,5,3.562727116e-05,2.320899594e-05,1.535063009,0.6055324872,1,1,0.4487144672,0.8974289344,0.9763115886
8125,0.5,6,3.00291436e-05,1.470051679e-05,2.04272707,0.6713474535,1,1,0.4487144672,0.8974289344,0.7773356265
8125,0.5,7,2.315112102e-05,8.516821464e-06,2.718281828,0.7310585786,1,1,0.4487144672,0.8974289344,0.5950375029
8125,1,0,2.854687391e-05,0.0002109344527,0.1353352832,0.119202922,0.238405844,0.238405844,0.3263825332,0.6527650663,2.95768419
8125,1,1,3.35555002e-05,0.0001400181727,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3263825332,0.6527650663,2.413389406
8125,1,2,3.537583325e-05,8.336026588e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3263825332,0.6527650663,1.846781447
8125,1,3,2.16067566e-05,2.875237456e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3263825332,0.6527650663,1.091525985
8125,1,4,4.529602529e-05,3.403893447e-05,1.330712197,0.5709465969,1,1,0.3263825332,0.6527650663,1.168436727
8125,1,5,3.562727116e-05,1.511924644e-05,2.356418442,0.7020633699,1,1,0.3263825332,0.6527650663,0.7879984098
8125,1,6,3.00291436e-05,7.196515386e-06,4.172733884,0.8066786302,1,1,0.3263825332,0.6527650663,0.5438803902
8125,1,7,2.315112102e-05,3.133163521e-06,7.389056099,0.880797078,1,1,0.3263825332,0.6527650663,0.3609084892
8125,1.5,0,2.854687391e-05,0.0005733792899,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1921369645,0.3842739291,4.876396836
8125,1.5,1,3.35555002e-05,0.0002860189116,0.1173191661,0.105000585,0.21000117,0.21000117,0.1921369645,0.3842739291,3.449312753
8125,1.5,2,3.537583325e-05,0.0001279632606,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1921369645,0.3842739291,2.288118994
8125,1.5,3,2.16067566e-05,3.316773281e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1921369645,0.3842739291,1.17234413
8125,1.5,4,4.529602529e-05,2.950760003e-05,1.535063009,0.6055324872,1,1,0.1921369645,0.3842739291,1.087887947
8125,1.5,5,3.562727116e-05,9.849267654e-06,3.617250785,0.7834209042,1,1,0.1921369645,0.3842739291,0.6360075011
8125,1.5,6,3.00291436e-05,3.522994085e-06,8.523756461,0.894999415,1,1,0.1921369645,0.3842739291,0.3805381726
8125,1.5,7,2.315112102e-05,1.152626445e-06,20.08553692,0.9525741268,1,1,0.1921369645,0.3842739291,0.218902064
8125,2,0,2.854687391e-05,0.001558606504,0.01831563889,0.03,0.03597241992,0.03597241992,0.09500896917,0.1900179383,8.039819187
8125,2,1,3.35555002e-05,0.0005842585734,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.09500896917,0.1900179383,4.929895871
8125,2,2,3.537583325e-05,0.0001964316679,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.09500896917,0.1900179383,2.834925886
8125,2,3,2.16067566e-05,3.826113553e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.09500896917,0.1900179383,1.259146167
8125,2,4,4.529602529e-05,2.557948634e-05,1.770794952,0.6390927452,1,1,0.09500896917,0.1900179383,1.012891976
8125,2,5,3.562727116e-05,6.416197638e-06,5.552707876,0.8473913352,1,1,0.09500896917,0.1900179383,0.5133329414
8125,2,6,3.00291436e-05,1.724652371e-06,17.41170806,0.9456867339,1,1,0.09500896917,0.1900179383,0.2662521088
8125,2,7,2.315112102e-05,4.240275725e-07,54.59815003,0.98201379,1,1,0.09500896917,0.1900179383,0.1327708133
8126,0,0,2.879822166e-05,2.879822166e-05,1,0.5,1,1,0.5,1,1.096414503
8126,0,1,3.595629498e-05,3.595629498e-05,1,0.5,1,1,0.5,1,1.216382598
8126,0,2,2.986093174e-05,2.986093174e-05,1,0.5,1,1,0.5,1,1.104016898
8126,0,3,2.9236908e-05,2.9236908e-05,1,0.5,1,1,0.5,1,1.094045285
8126,0,4,1.876807937e-05,1.876807937e-05,1,0.5,1,1,0.5,1,0.8794948504
8126,0,5,3.040344845e-05,3.040344845e-05,1,0.5,1,1,0.5,1,1.121518709
8126,0,6,3.33699084e-05,3.33699084e-05,1,0.5,1,1,0.5,1,1.171463705
8126,0,7,2.404464813e-05,2.404464813e-05,1,0.5,1,1,0.5,1,0.9952892735
8126,0.5,0,2.879822166e-05,7.828168264e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4406162661,0.8812325322,1.807681913
8126,0.5,1,3.595629498e-05,7.344889709e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4406162661,0.8812325322,1.738502704
8126,0.5,2,2.986093174e-05,4.583841174e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4406162661,0.8812325322,1.3678511
8126,0.5,3,2.9236908e-05,3.372667363e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4406162661,0.8812325322,1.175049963
8126,0.5,4,1.876807937e-05,1.626963323e-05,1.153564995,0.5356536708,1,1,0.4406162661,0.8812325322,0.8188649201
8126,0.5,5,3.040344845e-05,1.980599381e-05,1.535063009,0.6055324872,1,1,0.4406162661,0.8812325322,0.9051976533
8126,0.5,6,3.33699084e-05,1.633596034e-05,2.04272707,0.6713474535,1,1,0.4406162661,0.8812325322,0.8196409831
8126,0.5,7,2.404464813e-05,8.845531719e-06,2.718281828,0.7310585786,1,1,0.4406162661,0.8812325322,0.6036734597
8126,1,0,2.879822166e-05,0.0002127916754,0.1353352832,0.119202922,0.238405844,0.238405844,0.3110693894,0.6221387788,2.980363621
8126,1,1,3.595629498e-05,0.0001500360504,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3110693894,0.6221387788,2.484737661
8126,1,2,2.986093174e-05,7.036485027e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3110693894,0.6221387788,1.694735502
8126,1,3,2.9236908e-05,3.890591009e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3110693894,0.6221387788,1.262052343
8126,1,4,1.876807937e-05,1.410378548e-05,1.330712197,0.5709465969,1,1,0.3110693894,0.6221387788,0.7624146487
8126,1,5,3.040344845e-05,1.290239794e-05,2.356418442,0.7020633699,1,1,0.3110693894,0.6221387788,0.7306010905
8126,1,6,3.33699084e-05,7.997133133e-06,4.172733884,0.8066786302,1,1,0.3110693894,0.6221387788,0.5734802864
8126,1,7,2.404464813e-05,3.254089266e-06,7.389056099,0.880797078,1,1,0.3110693894,0.6221387788,0.3661464618
8126,1.5,0,2.879822166e-05,0.0005784277445,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1780840063,0.3561680127,4.913788896
8126,1.5,1,3.595629498e-05,0.0003064827016,0.1173191661,0.105000585,0.21000117,0.21000117,0.1780840063,0.3561680127,3.551286535
8126,1.5,2,2.986093174e-05,0.0001080144788,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1780840063,0.3561680127,2.099737626
8126,1.5,3,2.9236908e-05,4.488049598e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1780840063,0.3561680127,1.355496504
8126,1.5,4,1.876807937e-05,1.222625994e-05,1.535063009,0.6055324872,1,1,0.1780840063,0.3561680127,0.7098559021
8126,1.5,5,3.040344845e-05,8.405125953e-06,3.617250785,0.7834209042,1,1,0.1780840063,0.3561680127,0.5896811061
8126,1.5,6,3.33699084e-05,3.914929826e-06,8.523756461,0.894999415,1,1,0.1780840063,0.3561680127,0.4012484071
8126,1.5,7,2.404464813e-05,1.197112541e-06,20.08553692,0.9525741268,1,1,0.1780840063,0.3561680127,0.222079055
8126,2,0,2.879822166e-05,0.001572329627,0.01831563889,0.03,0.03597241992,0.03597241992,0.08647361095,0.1729472219,8.101468273
8126,2,1,3.595629498e-05,0.0006260605112,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08647361095,0.1729472219,5.075640882
8126,2,2,2.986093174e-05,0.0001658090309,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08647361095,0.1729472219,2.60152578
8126,2,3,2.9236908e-05,5.177256911e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08647361095,0.1729472219,1.455859405
8126,2,4,1.876807937e-05,1.059867454e-05,1.770794952,0.6390927452,1,1,0.08647361095,0.1729472219,0.6609204094
8126,2,5,3.040344845e-05,5.475427329e-06,5.552707876,0.8473913352,1,1,0.08647361095,0.1729472219,0.4759420858
8126,2,6,3.33699084e-05,1.916521244e-06,17.41170806,0.9456867339,1,1,0.08647361095,0.1729472219,0.2807424911
8126,2,7,2.404464813e-05,4.403930924e-07,54.59815003,0.98201379,1,1,0.08647361095,0.1729472219,0.1346977557
8127,0,0,2.517639506e-05,2.517639506e-05,1,0.5,1,1,0.5,1,1.027499996
8127,0,1,2.4022989e-05,2.4022989e-05,1,0.5,1,1,0.5,1,0.9982512141
8127,0,2,2.204115223e-05,2.204115223e-05,1,0.5,1,1,0.5,1,0.9587964436
8127,0,3,2.485727407e-05,2.485727407e-05,1,0.5,1,1,0.5,1,1.023357613
8127,0,4,2.746479009e-05,2.746479009e-05,1,0.5,1,1,0.5,1,1.069631976
8127,0,5,2.268118182e-05,2.268118182e-05,1,0.5,1,1,0.5,1,0.9730751182
8127,0,6,3.111726941e-05,3.111726941e-05,1,0.5,1,1,0.5,1,1.128074281
8127,0,7,2.058965859e-05,2.058965859e-05,1,0.5,1,1,0.5,1,0.922859061
8127,0.5,0,2.517639506e-05,6.843653719e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4505428674,0.9010857347,1.694061099
8127,0.5,1,2.4022989e-05,4.907240995e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4505428674,0.9010857347,1.426740598
8127,0.5,2,2.204115223e-05,3.383455747e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4505428674,0.9010857347,1.187926355
8127,0.5,3,2.485727407e-05,2.867448123e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4505428674,0.9010857347,1.099128475
8127,0.5,4,2.746479009e-05,2.380861955e-05,1.153564995,0.5356536708,1,1,0.4505428674,0.9010857347,0.9958945207
8127,0.5,5,2.268118182e-05,1.477540771e-05,1.535063009,0.6055324872,1,1,0.4505428674,0.9010857347,0.7853861971
8127,0.5,6,3.111726941e-05,1.523319971e-05,2.04272707,0.6713474535,1,1,0.4505428674,0.9010857347,0.7892825942
8127,0.5,7,2.058965859e-05,7.574512098e-06,2.718281828,0.7310585786,1,1,0.4505428674,0.9010857347,0.5597423151
8127,1,0,2.517639506e-05,0.0001860297954,0.1353352832,0.119202922,0.238405844,0.238405844,0.3246443609,0.6492887218,2.793034568
8127,1,1,2.4022989e-05,0.0001002415402,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3246443609,0.6492887218,2.039154778
8127,1,2,2.204115223e-05,5.19381776e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3246443609,0.6492887218,1.471812954
8127,1,3,2.485727407e-05,3.30778778e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3246443609,0.6492887218,1.18050952
8127,1,4,2.746479009e-05,2.063916611e-05,1.330712197,0.5709465969,1,1,0.3246443609,0.6492887218,0.9272403207
8127,1,5,2.268118182e-05,9.625277674e-06,2.356418442,0.7020633699,1,1,0.3246443609,0.6492887218,0.6338991379
8127,1,6,3.111726941e-05,7.457285864e-06,4.172733884,0.8066786302,1,1,0.3246443609,0.6492887218,0.5522393554
8127,1,7,2.058965859e-05,2.786507278e-06,7.389056099,0.880797078,1,1,0.3246443609,0.6492887218,0.3395008756
8127,1.5,0,2.517639506e-05,0.0005056814125,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1876093531,0.3752187061,4.604935503
8127,1.5,1,2.4022989e-05,0.0002047661077,0.1173191661,0.105000585,0.21000117,0.21000117,0.1876093531,0.3752187061,2.914441641
8127,1.5,2,2.204115223e-05,7.97283752e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1876093531,0.3752187061,1.823541806
8127,1.5,3,2.485727407e-05,3.815748193e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1876093531,0.3752187061,1.267916134
8127,1.5,4,2.746479009e-05,1.789163697e-05,1.535063009,0.6055324872,1,1,0.1876093531,0.3752187061,0.8633189505
8127,1.5,5,2.268118182e-05,6.270281816e-06,3.617250785,0.7834209042,1,1,0.1876093531,0.3752187061,0.511631244
8127,1.5,6,3.111726941e-05,3.650652098e-06,8.523756461,0.894999415,1,1,0.1876093531,0.3752187061,0.386386711
8127,1.5,7,2.058965859e-05,1.02509874e-06,20.08553692,0.9525741268,1,1,0.1876093531,0.3752187061,0.2059176901
8127,2,0,2.517639506e-05,0.001374584595,0.01831563889,0.03,0.03597241992,0.03597241992,0.09084555793,0.1816911159,7.592255114
8127,2,1,2.4022989e-05,0.0004182812713,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.09084555793,0.1816911159,4.165436665
8127,2,2,2.204115223e-05,0.0001223880796,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.09084555793,0.1816911159,2.259325622
8127,2,3,2.485727407e-05,4.401713545e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.09084555793,0.1816911159,1.361794458
8127,2,4,2.746479009e-05,1.550986468e-05,1.770794952,0.6390927452,1,1,0.09084555793,0.1816911159,0.8038041418
8127,2,5,2.268118182e-05,4.084706477e-06,5.552707876,0.8473913352,1,1,0.09084555793,0.1816911159,0.412946657
8127,2,6,3.111726941e-05,1.787146286e-06,17.41170806,0.9456867339,1,1,0.09084555793,0.1816911159,0.2703441705
8127,2,7,2.058965859e-05,3.771127517e-07,54.59815003,0.98201379,1,1,0.09084555793,0.1816911159,0.1248953924
8128,0,0,3.006429343e-05,3.006429343e-05,1,0.5,1,1,0.5,1,1.112041948
8128,0,1,3.182056796e-05,3.182056796e-05,1,0.5,1,1,0.5,1,1.147025131
8128,0,2,2.46705533e-05,2.46705533e-05,1,0.5,1,1,0.5,1,1.003068814
8128,0,3,2.926470222e-05,2.926470222e-05,1,0.5,1,1,0.5,1,1.097977313
8128,0,4,2.248764292e-05,2.248764292e-05,1,0.5,1,1,0.5,1,0.9681355323
8128,0,5,2.588176087e-05,2.588176087e-05,1,0.5,1,1,0.5,1,1.028228958
8128,0,6,2.541241135e-05,2.541241135e-05,1,0.5,1,1,0.5,1,1.022757297
8128,0,7,2.75994292e-05,2.75994292e-05,1,0.5,1,1,0.5,1,1.075216642
8128,0.5,0,3.006429343e-05,8.172322251e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4392316028,0.8784632056,1.833447213
8128,0.5,1,3.182056796e-05,6.500073557e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4392316028,0.8784632056,1.639374235
8128,0.5,2,2.46705533e-05,3.787085379e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4392316028,0.8784632056,1.242778786
8128,0.5,3,2.926470222e-05,3.375873607e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4392316028,0.8784632056,1.179273124
8128,0.5,4,2.248764292e-05,1.949404066e-05,1.153564995,0.5356536708,1,1,0.4392316028,0.8784632056,0.9013949598
8128,0.5,5,2.588176087e-05,1.686038991e-05,1.535063009,0.6055324872,1,1,0.4392316028,0.8784632056,0.8299018403
8128,0.5,6,2.541241135e-05,1.244043403e-05,2.04272707,0.6713474535,1,1,0.4392316028,0.8784632056,0.7155951931
8128,0.5,7,2.75994292e-05,1.015326259e-05,2.718281828,0.7310585786,1,1,0.4392316028,0.8784632056,0.6521518594
8128,1,0,3.006429343e-05,0.0002221467507,0.1353352832,0.119202922,0.238405844,0.238405844,0.3072538894,0.6145077787,3.022843419
8128,1,1,3.182056796e-05,0.0001327787621,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3072538894,0.6145077787,2.343059284
8128,1,2,2.46705533e-05,5.813414679e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3072538894,0.6145077787,1.539773832
8128,1,3,2.926470222e-05,3.89428962e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3072538894,0.6145077787,1.266588194
8128,1,4,2.248764292e-05,1.689895303e-05,1.330712197,0.5709465969,1,1,0.3072538894,0.6145077787,0.8392552969
8128,1,5,2.588176087e-05,1.098351651e-05,2.356418442,0.7020633699,1,1,0.3072538894,0.6145077787,0.6698285036
8128,1,6,2.541241135e-05,6.090110719e-06,4.172733884,0.8066786302,1,1,0.3072538894,0.6145077787,0.5006823045
8128,1,7,2.75994292e-05,3.735176568e-06,7.389056099,0.880797078,1,1,0.3072538894,0.6145077787,0.3955500975
8128,1.5,0,3.006429343e-05,0.0006038574757,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1733987235,0.3467974471,4.983826242
8128,1.5,1,3.182056796e-05,0.0002712307718,0.1173191661,0.105000585,0.21000117,0.21000117,0.1733987235,0.3467974471,3.348794128
8128,1.5,2,2.46705533e-05,8.923957831e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1733987235,0.3467974471,1.907743744
8128,1.5,3,2.926470222e-05,4.492316186e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1733987235,0.3467974471,1.360368196
8128,1.5,4,2.248764292e-05,1.464932891e-05,1.535063009,0.6055324872,1,1,0.1733987235,0.3467974471,0.7813993696
8128,1.5,5,2.588176087e-05,7.155091645e-06,3.617250785,0.7834209042,1,1,0.1733987235,0.3467974471,0.5406304727
8128,1.5,6,2.541241135e-05,2.981362908e-06,8.523756461,0.894999415,1,1,0.1733987235,0.3467974471,0.3503136584
8128,1.5,7,2.75994292e-05,1.374094668e-06,20.08553692,0.9525741268,1,1,0.1733987235,0.3467974471,0.2399132616
8128,2,0,3.006429343e-05,0.001641454803,0.01831563889,0.03,0.03597241992,0.03597241992,0.08287464742,0.1657492948,8.216940335
8128,2,1,3.182056796e-05,0.0005540504398,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08287464742,0.1657492948,4.786230627
8128,2,2,2.46705533e-05,0.0001369883756,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08287464742,0.1657492948,2.363649853
8128,2,3,2.926470222e-05,5.182178698e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08287464742,0.1657492948,1.461091803
8128,2,4,2.248764292e-05,1.269917948e-05,1.770794952,0.6390927452,1,1,0.08287464742,0.1657492948,0.7275318691
8128,2,5,2.588176087e-05,4.661106158e-06,5.552707876,0.8473913352,1,1,0.08287464742,0.1657492948,0.4363524491
8128,2,6,2.541241135e-05,1.459501346e-06,17.41170806,0.9456867339,1,1,0.08287464742,0.1657492948,0.2451048463
8128,2,7,2.75994292e-05,5.055011787e-07,54.59815003,0.98201379,1,1,0.08287464742,0.1657492948,0.1455147488
8129,0,0,2.196899092e-05,2.196899092e-05,1,0.5,1,1,0.5,1,0.9587060359
8129,0,1,2.378754607e-05,2.378754607e-05,1,0.5,1,1,0.5,1,0.9954927648
8129,0,2,1.802766329e-05,1.802766329e-05,1,0.5,1,1,0.5,1,0.8640296835
8129,0,3,3.051066452e-05,3.051066452e-05,1,0.5,1,1,0.5,1,1.119804472
8129,0,4,2.068549804e-05,2.068549804e-05,1,0.5,1,1,0.5,1,0.9255816856
8129,0,5,3.542077051e-05,3.542077051e-05,1,0.5,1,1,0.5,1,1.199607596
8129,0,6,3.605329788e-05,3.605329788e-05,1,0.5,1,1,0.5,1,1.219125072
8129,0,7,3.994904784e-05,3.994904784e-05,1,0.5,1,1,0.5,1,1.274215728
8129,0.5,0,2.196899092e-05,5.971790881e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4807533576,0.9615067153,1.580639034
8129,0.5,1,2.378754607e-05,4.859146429e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4807533576,0.9615067153,1.422798111
8129,0.5,2,1.802766329e-05,2.767359906e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4807533576,0.9615067153,1.070512557
8129,0.5,3,3.051066452e-05,3.519603456e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4807533576,0.9615067153,1.202716397
8129,0.5,4,2.068549804e-05,1.79318011e-05,1.153564995,0.5356536708,1,1,0.4807533576,0.9615067153,0.861774657
8129,0.5,5,3.542077051e-05,2.307447336e-05,1.535063009,0.6055324872,1,1,0.4807533576,0.9615067153,0.9682245804
8129,0.5,6,3.605329788e-05,1.764959128e-05,2.04272707,0.6713474535,1,1,0.4807533576,0.9615067153,0.8529883327
8129,0.5,7,3.994904784e-05,1.46964334e-05,2.718281828,0.7310585786,1,1,0.4807533576,0.9615067153,0.772850906
8129,1,0,2.196899092e-05,0.0001623301064,0.1353352832,0.119202922,0.238405844,0.238405844,0.3677187884,0.7354375769,2.606033196
8129,1,1,2.378754607e-05,9.925909948e-05,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3677187884,0.7354375769,2.033520019
8129,1,2,1.802766329e-05,4.248071824e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3677187884,0.7354375769,1.326340006
8129,1,3,3.051066452e-05,4.060091343e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3677187884,0.7354375769,1.29176724
8129,1,4,2.068549804e-05,1.554468208e-05,1.330712197,0.5709465969,1,1,0.3677187884,0.7354375769,0.8023663076
8129,1,5,3.542077051e-05,1.503161318e-05,2.356418442,0.7020633699,1,1,0.3677187884,0.7354375769,0.7814712419
8129,1,6,3.605329788e-05,8.640210205e-06,4.172733884,0.8066786302,1,1,0.3677187884,0.7354375769,0.5968125111
8129,1,7,3.994904784e-05,5.406515705e-06,7.389056099,0.880797078,1,1,0.3677187884,0.7354375769,0.4687577699
8129,1.5,0,2.196899092e-05,0.0004412589783,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.2237289585,0.4474579171,4.296622363
8129,1.5,1,2.378754607e-05,0.0002027592495,0.1173191661,0.105000585,0.21000117,0.21000117,0.2237289585,0.4474579171,2.906388218
8129,1.5,2,1.802766329e-05,6.521057918e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.2237289585,0.4474579171,1.643304228
8129,1.5,3,3.051066452e-05,4.683579249e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.2237289585,0.4474579171,1.387411534
8129,1.5,4,2.068549804e-05,1.347534135e-05,1.535063009,0.6055324872,1,1,0.2237289585,0.4474579171,0.7470534047
8129,1.5,5,3.542077051e-05,9.792179921e-06,3.617250785,0.7834209042,1,1,0.2237289585,0.4474579171,0.6307393081
8129,1.5,6,3.605329788e-05,4.229742843e-06,8.523756461,0.894999415,1,1,0.2237289585,0.4474579171,0.417573324
8129,1.5,7,3.994904784e-05,1.988945976e-06,20.08553692,0.9525741268,1,1,0.2237289585,0.4474579171,0.2843159594
8129,2,0,2.196899092e-05,0.001199466262,0.01831563889,0.03,0.03597241992,0.03597241992,0.1123565464,0.2247130929,7.083932681
8129,2,1,2.378754607e-05,0.0004141818077,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.1123565464,0.2247130929,4.15392639
8129,2,2,1.802766329e-05,0.0001001023479,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.1123565464,0.2247130929,2.036015481
8129,2,3,3.051066452e-05,5.402813073e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.1123565464,0.2247130929,1.490137469
8129,2,4,2.068549804e-05,1.168147561e-05,1.770794952,0.6390927452,1,1,0.1123565464,0.2247130929,0.6955536196
8129,2,5,3.542077051e-05,6.379008459e-06,5.552707876,0.8473913352,1,1,0.1123565464,0.2247130929,0.5090808893
8129,2,6,3.605329788e-05,2.070635331e-06,17.41170806,0.9456867339,1,1,0.1123565464,0.2247130929,0.2921645871
8129,2,7,3.994904784e-05,7.316923343e-07,54.59815003,0.98201379,1,1,0.1123565464,0.2247130929,0.1724463464
8130,0,0,2.631077567e-05,2.631077567e-05,1,0.5,1,1,0.5,1,1.037769852
8130,0,1,2.657849848e-05,2.657849848e-05,1,0.5,1,1,0.5,1,1.042905383
8130,0,2,3.385803892e-05,3.385803892e-05,1,0.5,1,1,0.5,1,1.170005219
8130,0,3,2.628906205e-05,2.628906205e-05,1,0.5,1,1,0.5,1,1.034490985
8130,0,4,3.234559461e-05,3.234559461e-05,1,0.5,1,1,0.5,1,1.154586943
8130,0,5,3.958185587e-05,3.958185587e-05,1,0.5,1,1,0.5,1,1.262684581
8130,0,6,3.44855685e-05,3.44855685e-05,1,0.5,1,1,0.5,1,1.183983027
8130,0,7,3.40248658e-05,3.40248658e-05,1,0.5,1,1,0.5,1,1.182017853
8130,0.5,0,2.631077567e-05,7.15201034e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4652514172,0.9305028343,1.71099323
