seed,reliability_heterogeneity,method,step_size,objective_smoothness,initial_test_loss,test_loss_after_one_step,one_step_test_loss_decrease,final_train_loss,final_test_loss,final_test_accuracy,mean_initial_statistical_reliability,mean_step_optimal_attenuation,step_optimal_global_attenuation,mean_shunt_conductance,mean_final_physical_attenuation,minimum_input_rate
8106,0.5,reliability_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3904720904,0.003825480479,0.3595775849,0.3610734941,0.9956054688,0.5,0.8641019525,0.9060901935,0.3368830201,0.8674629627,0
8106,0.5,shuffled_shunt,23.9144749,0.02090783937,0.3942975709,0.3908237142,0.003473856716,0.3578531255,0.3591813313,0.9936523438,0.5,0.8641019525,0.9060901935,0.3369033796,0.8651049549,0
8106,0.5,anti_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3910905613,0.003207009565,0.3612034911,0.362818694,0.9946289062,0.5,0.8641019525,0.9060901935,0.3366747892,0.8746838316,0
8106,0.5,explicit_point_gate,23.9144749,0.02090783937,0.3942975709,0.3904720904,0.003825480479,0.3595775849,0.3610734941,0.9956054688,0.5,0.8641019525,0.9060901935,0.3368830201,0.8674629627,0
8106,0.5,aligned_clean_credit,23.9144749,0.02090783937,0.3942975709,0.3905513546,0.003746216252,0.3590623556,0.3602576514,0.9985351562,0.5,0.8641019525,0.9060901935,0.3368830201,0.8706898404,0
8106,1,exact_clean_bp,23.9144749,0.02090783937,0.3942975709,0.3902587106,0.004038860219,0.3548150341,0.356111562,0.9985351562,0.5,0.7598785813,0.6505965294,0,1,0
8106,1,noisy_no_shunt,23.9144749,0.02090783937,0.3942975709,0.3922802058,0.002017365111,0.3568441458,0.358724857,0.9951171875,0.5,0.7598785813,0.6505965294,0,1,0
8106,1,state_matched_additive,23.9144749,0.02090783937,0.3942975709,0.3922802058,0.002017365111,0.3568441458,0.358724857,0.9951171875,0.5,0.7598785813,0.6505965294,1.098327676,0.7670688802,0
8106,1,best_global_shunt,23.9144749,0.02090783937,0.3942975709,0.3922787112,0.002018859696,0.3649385989,0.3666956634,0.9956054688,0.5,0.7598785813,0.6505965294,0.8397364688,0.6628293926,0
8106,1,reliability_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3916604042,0.00263716668,0.3647497442,0.3666288997,0.9975585938,0.5,0.7598785813,0.6505965294,1.098327676,0.7692510042,0
8106,1,shuffled_shunt,23.9144749,0.02090783937,0.3942975709,0.3921334404,0.002164130436,0.3657991878,0.3667177588,0.9970703125,0.5,0.7598785813,0.6505965294,1.100144234,0.7706429151,0
8106,1,anti_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.393122064,0.001175506821,0.3649277188,0.3672681666,0.994140625,0.5,0.7598785813,0.6505965294,1.097767279,0.7711672548,0
8106,1,explicit_point_gate,23.9144749,0.02090783937,0.3942975709,0.3916604042,0.00263716668,0.3647497442,0.3666288997,0.9975585938,0.5,0.7598785813,0.6505965294,1.098327676,0.7692510042,0
8106,1,aligned_clean_credit,23.9144749,0.02090783937,0.3942975709,0.3908801381,0.003417432802,0.3637088761,0.3652341162,0.9990234375,0.5,0.7598785813,0.6505965294,1.098327676,0.7670076604,0
8106,1.5,exact_clean_bp,23.9144749,0.02090783937,0.3942975709,0.3902587106,0.004038860219,0.3548150341,0.356111562,0.9985351562,0.5,0.6908682667,0.3726099777,0,1,0
8106,1.5,noisy_no_shunt,23.9144749,0.02090783937,0.3942975709,0.3903085647,0.00398900617,0.3587772267,0.3600953619,0.9995117188,0.5,0.6908682667,0.3726099777,0,1,0
8106,1.5,state_matched_additive,23.9144749,0.02090783937,0.3942975709,0.3903085647,0.00398900617,0.3587772267,0.3600953619,0.9995117188,0.5,0.6908682667,0.3726099777,2.905374451,0.6895986843,0
8106,1.5,best_global_shunt,23.9144749,0.02090783937,0.3942975709,0.3917098612,0.002587709629,0.3739542859,0.3747509264,0.9970703125,0.5,0.6908682667,0.3726099777,2.632756354,0.3868912746,0
8106,1.5,reliability_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3908703094,0.003427261442,0.3658881811,0.3672034662,0.9990234375,0.5,0.6908682667,0.3726099777,2.905374451,0.6945163708,0
8106,1.5,shuffled_shunt,23.9144749,0.02090783937,0.3942975709,0.3907080114,0.003589559464,0.3661948963,0.3673392988,0.9985351562,0.5,0.6908682667,0.3726099777,2.904394466,0.7030456898,0
8106,1.5,anti_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3908991064,0.003398464488,0.3695782162,0.3714067594,1,0.5,0.6908682667,0.3726099777,2.904237358,0.7006191372,0
8106,1.5,explicit_point_gate,23.9144749,0.02090783937,0.3942975709,0.3908703094,0.003427261442,0.3658881811,0.3672034662,0.9990234375,0.5,0.6908682667,0.3726099777,2.905374451,0.6945163708,0
8106,1.5,aligned_clean_credit,23.9144749,0.02090783937,0.3942975709,0.3911412267,0.003156344192,0.3664019182,0.3680258795,0.9985351562,0.5,0.6908682667,0.3726099777,2.905374451,0.6966085824,0
8106,2,exact_clean_bp,23.9144749,0.02090783937,0.3942975709,0.3902587106,0.004038860219,0.3548150341,0.356111562,0.9985351562,0.5015017238,0.6464538489,0.1786534653,0,1,0
8106,2,noisy_no_shunt,23.9144749,0.02090783937,0.3942975709,0.3890010264,0.005296544505,0.368431469,0.3666883061,0.99609375,0.5015017238,0.6464538489,0.1786534653,0,1,0
8106,2,state_matched_additive,23.9144749,0.02090783937,0.3942975709,0.3890010264,0.005296544505,0.368431469,0.3666883061,0.99609375,0.5015017238,0.6464538489,0.1786534653,7.353152527,0.6542586814,0
8106,2,best_global_shunt,23.9144749,0.02090783937,0.3942975709,0.3921376685,0.002159902362,0.3849064269,0.3847203549,0.990234375,0.5015017238,0.6464538489,0.1786534653,7.188570343,0.192209112,0
8106,2,reliability_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3910063276,0.003291243252,0.3713207586,0.3723032679,0.9990234375,0.5015017238,0.6464538489,0.1786534653,7.353152527,0.655564158,0
8106,2,shuffled_shunt,23.9144749,0.02090783937,0.3942975709,0.3892895579,0.005008012947,0.3732360299,0.3710938206,0.99609375,0.5015017238,0.6464538489,0.1786534653,7.357220407,0.6474492695,0
8106,2,anti_aligned_shunt,23.9144749,0.02090783937,0.3942975709,0.3894486107,0.004848960136,0.37533207,0.3742645353,0.9931640625,0.5015017238,0.6464538489,0.1786534653,7.351116875,0.6474670474,0
8106,2,explicit_point_gate,23.9144749,0.02090783937,0.3942975709,0.3910063276,0.003291243252,0.3713207586,0.3723032679,0.9990234375,0.5015017238,0.6464538489,0.1786534653,7.353152527,0.655564158,0
8106,2,aligned_clean_credit,23.9144749,0.02090783937,0.3942975709,0.3913218684,0.002975702487,0.3677562561,0.3693570605,0.9990234375,0.5015017238,0.6464538489,0.1786534653,7.353152527,0.6512232806,0
8107,0,exact_clean_bp,23.83133735,0.02098077807,0.3963716729,0.3920838627,0.004287810225,0.3520340552,0.3547216083,0.9995117188,0.5,1,1,0,1,0
8107,0,noisy_no_shunt,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,state_matched_additive,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,best_global_shunt,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,reliability_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,shuffled_shunt,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,anti_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,explicit_point_gate,23.83133735,0.02098077807,0.3963716729,0.3933728315,0.002998841419,0.3541680703,0.356457211,1,0.5,1,1,0,1,0
8107,0,aligned_clean_credit,23.83133735,0.02098077807,0.3963716729,0.3920838627,0.004287810225,0.3520340552,0.3547216083,0.9995117188,0.5,1,1,0,1,0
8107,0.5,exact_clean_bp,23.83133735,0.02098077807,0.3963716729,0.3920838627,0.004287810225,0.3520340552,0.3547216083,0.9995117188,0.5,0.8641019525,0.8620164658,0,1,0
8107,0.5,noisy_no_shunt,23.83133735,0.02098077807,0.3963716729,0.3921573604,0.004214312523,0.3541199107,0.3571561503,0.9995117188,0.5,0.8641019525,0.8620164658,0,1,0
8107,0.5,state_matched_additive,23.83133735,0.02098077807,0.3963716729,0.3921573604,0.004214312523,0.3541199107,0.3571561503,0.9995117188,0.5,0.8641019525,0.8620164658,0.3368393611,0.8693041288,0
8107,0.5,best_global_shunt,23.83133735,0.02098077807,0.3963716729,0.3924037186,0.003967954318,0.3566303502,0.3594111307,0.9995117188,0.5,0.8641019525,0.8620164658,0.2504855738,0.8653680072,0
8107,0.5,reliability_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3927432967,0.003628376226,0.3583675775,0.3615328795,0.9995117188,0.5,0.8641019525,0.8620164658,0.3368393611,0.8735372031,0
8107,0.5,shuffled_shunt,23.83133735,0.02098077807,0.3963716729,0.3922738231,0.00409784983,0.3569441481,0.3597922316,0.9995117188,0.5,0.8641019525,0.8620164658,0.3375965753,0.8694868308,0
8107,0.5,anti_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3922053482,0.004166324653,0.3571510083,0.3597581521,0.9995117188,0.5,0.8641019525,0.8620164658,0.3375369559,0.8707290608,0
8107,0.5,explicit_point_gate,23.83133735,0.02098077807,0.3963716729,0.3927432967,0.003628376226,0.3583675775,0.3615328795,0.9995117188,0.5,0.8641019525,0.8620164658,0.3368393611,0.8735372031,0
8107,0.5,aligned_clean_credit,23.83133735,0.02098077807,0.3963716729,0.3925070992,0.003864573725,0.3568308413,0.3597600176,0.9990234375,0.5,0.8641019525,0.8620164658,0.3368393611,0.875832015,0
8107,1,exact_clean_bp,23.83133735,0.02098077807,0.3963716729,0.3920838627,0.004287810225,0.3520340552,0.3547216083,0.9995117188,0.5,0.7598785813,0.5983438834,0,1,0
8107,1,noisy_no_shunt,23.83133735,0.02098077807,0.3963716729,0.3918356065,0.004536066398,0.3557466752,0.3587483186,0.9995117188,0.5,0.7598785813,0.5983438834,0,1,0
8107,1,state_matched_additive,23.83133735,0.02098077807,0.3963716729,0.3918356065,0.004536066398,0.3557466752,0.3587483186,0.9995117188,0.5,0.7598785813,0.5983438834,1.098302063,0.7678771654,0
8107,1,best_global_shunt,23.83133735,0.02098077807,0.3963716729,0.3924090351,0.00396263784,0.3626038938,0.3648701734,0.9990234375,0.5,0.7598785813,0.5983438834,1.050447968,0.6114162977,0
8107,1,reliability_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3925982573,0.003773415619,0.3622244006,0.3652278537,0.9990234375,0.5,0.7598785813,0.5983438834,1.098302063,0.7728899326,0
8107,1,shuffled_shunt,23.83133735,0.02098077807,0.3963716729,0.3923542391,0.004017433797,0.3676835091,0.3702502802,0.9995117188,0.5,0.7598785813,0.5983438834,1.099905811,0.7743429011,0
8107,1,anti_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3919900525,0.00438162042,0.3605153915,0.3627432438,0.9995117188,0.5,0.7598785813,0.5983438834,1.100557724,0.7684897454,0
8107,1,explicit_point_gate,23.83133735,0.02098077807,0.3963716729,0.3925982573,0.003773415619,0.3622244006,0.3652278537,0.9990234375,0.5,0.7598785813,0.5983438834,1.098302063,0.7728899326,0
8107,1,aligned_clean_credit,23.83133735,0.02098077807,0.3963716729,0.3929436967,0.003427976159,0.3625353878,0.3657651279,0.9985351562,0.5,0.7598785813,0.5983438834,1.098302063,0.7751114682,0
8107,1.5,exact_clean_bp,23.83133735,0.02098077807,0.3963716729,0.3920838627,0.004287810225,0.3520340552,0.3547216083,0.9995117188,0.5,0.6908682667,0.3387544123,0,1,0
8107,1.5,noisy_no_shunt,23.83133735,0.02098077807,0.3963716729,0.3920126131,0.004359059819,0.3640475461,0.3687428805,0.9965820312,0.5,0.6908682667,0.3387544123,0,1,0
8107,1.5,state_matched_additive,23.83133735,0.02098077807,0.3963716729,0.3920126131,0.004359059819,0.3640475461,0.3687428805,0.9965820312,0.5,0.6908682667,0.3387544123,2.905586087,0.7064046744,0
8107,1.5,best_global_shunt,23.83133735,0.02098077807,0.3963716729,0.3938090886,0.002562584322,0.3757864341,0.3782562837,0.9946289062,0.5,0.6908682667,0.3387544123,3.054561282,0.359266657,0
8107,1.5,reliability_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3927851356,0.003586537299,0.3707199466,0.3747638214,0.9965820312,0.5,0.6908682667,0.3387544123,2.905586087,0.7030809999,0
8107,1.5,shuffled_shunt,23.83133735,0.02098077807,0.3963716729,0.3930064907,0.003365182248,0.3743936354,0.3783452342,0.9975585938,0.5,0.6908682667,0.3387544123,2.913618153,0.7135874155,0
8107,1.5,anti_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3924804804,0.003891192455,0.3700239693,0.3737565408,0.99609375,0.5,0.6908682667,0.3387544123,2.911514647,0.69793724,0
8107,1.5,explicit_point_gate,23.83133735,0.02098077807,0.3963716729,0.3927851356,0.003586537299,0.3707199466,0.3747638214,0.9965820312,0.5,0.6908682667,0.3387544123,2.905586087,0.7030809999,0
8107,1.5,aligned_clean_credit,23.83133735,0.02098077807,0.3963716729,0.3932797617,0.003091911181,0.3683687525,0.3718538981,0.9990234375,0.5,0.6908682667,0.3387544123,2.905586087,0.7003333037,0
8107,2,exact_clean_bp,23.83133735,0.02098077807,0.3963716729,0.3920838627,0.004287810225,0.3520340552,0.3547216083,0.9995117188,0.5015017238,0.6464538489,0.1638156388,0,1,0
8107,2,noisy_no_shunt,23.83133735,0.02098077807,0.3963716729,0.3946357231,0.00173594977,0.3606503049,0.3641840996,0.9892578125,0.5015017238,0.6464538489,0.1638156388,0,1,0
8107,2,state_matched_additive,23.83133735,0.02098077807,0.3963716729,0.3946357231,0.00173594977,0.3606503049,0.3641840996,0.9892578125,0.5015017238,0.6464538489,0.1638156388,7.354252932,0.6572816393,0
8107,2,best_global_shunt,23.83133735,0.02098077807,0.3963716729,0.395482813,0.0008888599092,0.3818799265,0.3837054569,0.9985351562,0.5015017238,0.6464538489,0.1638156388,7.987625542,0.1735461514,0
8107,2,reliability_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3934602532,0.002911419657,0.3731699912,0.3766068929,0.998046875,0.5015017238,0.6464538489,0.1638156388,7.354252932,0.6544375875,0
8107,2,shuffled_shunt,23.83133735,0.02098077807,0.3963716729,0.3970335196,-0.0006618466837,0.3770821876,0.3796772956,0.9990234375,0.5015017238,0.6464538489,0.1638156388,7.378947698,0.6551194265,0
8107,2,anti_aligned_shunt,23.83133735,0.02098077807,0.3963716729,0.3958448478,0.0005268250888,0.3664937262,0.3688604035,0.9931640625,0.5015017238,0.6464538489,0.1638156388,7.369195759,0.6549273767,0
8107,2,explicit_point_gate,23.83133735,0.02098077807,0.3963716729,0.3934602532,0.002911419657,0.3731699912,0.3766068929,0.998046875,0.5015017238,0.6464538489,0.1638156388,7.354252932,0.6544375875,0
8107,2,aligned_clean_credit,23.83133735,0.02098077807,0.3963716729,0.3935059758,0.002865697064,0.3733661601,0.3770514781,0.9985351562,0.5015017238,0.6464538489,0.1638156388,7.354252932,0.6528516797,0
8108,0,exact_clean_bp,23.87849875,0.02093933983,0.3926598133,0.388211151,0.004448662296,0.3387901827,0.3412512616,0.998046875,0.5,1,1,0,1,0
8108,0,noisy_no_shunt,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,state_matched_additive,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,best_global_shunt,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,reliability_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,shuffled_shunt,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,anti_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,explicit_point_gate,23.87849875,0.02093933983,0.3926598133,0.3887120096,0.003947803736,0.3418359395,0.3442034001,0.9985351562,0.5,1,1,0,1,0
8108,0,aligned_clean_credit,23.87849875,0.02093933983,0.3926598133,0.388211151,0.004448662296,0.3387901827,0.3412512616,0.998046875,0.5,1,1,0,1,0
8108,0.5,exact_clean_bp,23.87849875,0.02093933983,0.3926598133,0.388211151,0.004448662296,0.3387901827,0.3412512616,0.998046875,0.5,0.8641019525,0.8729035309,0,1,0
8108,0.5,noisy_no_shunt,23.87849875,0.02093933983,0.3926598133,0.3910479831,0.001611830208,0.3432592943,0.3456221376,0.9970703125,0.5,0.8641019525,0.8729035309,0,1,0
8108,0.5,state_matched_additive,23.87849875,0.02093933983,0.3926598133,0.3910479831,0.001611830208,0.3432592943,0.3456221376,0.9970703125,0.5,0.8641019525,0.8729035309,0.336575849,0.8747792457,0
8108,0.5,best_global_shunt,23.87849875,0.02093933983,0.3926598133,0.3908696352,0.001790178067,0.3465088967,0.3487282899,0.99609375,0.5,0.8641019525,0.8729035309,0.2277133081,0.8774054624,0
8108,0.5,reliability_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.390871288,0.00178852531,0.3493872648,0.3514651757,0.9970703125,0.5,0.8641019525,0.8729035309,0.336575849,0.876856355,0
8108,0.5,shuffled_shunt,23.87849875,0.02093933983,0.3926598133,0.391094105,0.001565708334,0.3488120199,0.3510033215,0.9975585938,0.5,0.8641019525,0.8729035309,0.3370428551,0.876341303,0
8108,0.5,anti_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3910726391,0.001587174227,0.3459308158,0.3481487647,0.9956054688,0.5,0.8641019525,0.8729035309,0.3375752374,0.8659917779,0
8108,0.5,explicit_point_gate,23.87849875,0.02093933983,0.3926598133,0.390871288,0.00178852531,0.3493872648,0.3514651757,0.9970703125,0.5,0.8641019525,0.8729035309,0.336575849,0.876856355,0
8108,0.5,aligned_clean_credit,23.87849875,0.02093933983,0.3926598133,0.3885787694,0.004081043913,0.3452631862,0.3475930968,0.9970703125,0.5,0.8641019525,0.8729035309,0.336575849,0.8762249142,0
8108,1,exact_clean_bp,23.87849875,0.02093933983,0.3926598133,0.388211151,0.004448662296,0.3387901827,0.3412512616,0.998046875,0.5,0.7598785813,0.6044550359,0,1,0
8108,1,noisy_no_shunt,23.87849875,0.02093933983,0.3926598133,0.3895065085,0.003153304853,0.3449623579,0.3465340546,1,0.5,0.7598785813,0.6044550359,0,1,0
8108,1,state_matched_additive,23.87849875,0.02093933983,0.3926598133,0.3895065085,0.003153304853,0.3449623579,0.3465340546,1,0.5,0.7598785813,0.6044550359,1.097616651,0.7629092417,0
8108,1,best_global_shunt,23.87849875,0.02093933983,0.3926598133,0.3899145436,0.002745269704,0.3563297852,0.3575803611,0.9965820312,0.5,0.7598785813,0.6044550359,1.023417967,0.6177486107,0
8108,1,reliability_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3895458203,0.003113992966,0.3561592614,0.3573005016,0.9990234375,0.5,0.7598785813,0.6044550359,1.097616651,0.7698310471,0
8108,1,shuffled_shunt,23.87849875,0.02093933983,0.3926598133,0.3899416136,0.002718199692,0.3557336654,0.356799635,0.9995117188,0.5,0.7598785813,0.6044550359,1.097563649,0.7736317898,0
8108,1,anti_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3900949754,0.002564837897,0.3518378964,0.3532908806,0.9985351562,0.5,0.7598785813,0.6044550359,1.100818611,0.7680145821,0
8108,1,explicit_point_gate,23.87849875,0.02093933983,0.3926598133,0.3895458203,0.003113992966,0.3561592614,0.3573005016,0.9990234375,0.5,0.7598785813,0.6044550359,1.097616651,0.7698310471,0
8108,1,aligned_clean_credit,23.87849875,0.02093933983,0.3926598133,0.3889775237,0.00368228958,0.3534881887,0.3550028687,1,0.5,0.7598785813,0.6044550359,1.097616651,0.7714601528,0
8108,1.5,exact_clean_bp,23.87849875,0.02093933983,0.3926598133,0.388211151,0.004448662296,0.3387901827,0.3412512616,0.998046875,0.5,0.6908682667,0.3356725444,0,1,0
8108,1.5,noisy_no_shunt,23.87849875,0.02093933983,0.3926598133,0.3891288091,0.003531004215,0.3494374537,0.351364852,1,0.5,0.6908682667,0.3356725444,0,1,0
8108,1.5,state_matched_additive,23.87849875,0.02093933983,0.3926598133,0.3891288091,0.003531004215,0.3494374537,0.351364852,1,0.5,0.6908682667,0.3356725444,2.904224754,0.6947742739,0
8108,1.5,best_global_shunt,23.87849875,0.02093933983,0.3926598133,0.3905375807,0.002122232583,0.3678138556,0.3689011992,1,0.5,0.6908682667,0.3356725444,3.095191745,0.3493587809,0
8108,1.5,reliability_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3891969989,0.003462814435,0.3591923938,0.3604540812,1,0.5,0.6908682667,0.3356725444,2.904224754,0.6998651388,0
8108,1.5,shuffled_shunt,23.87849875,0.02093933983,0.3926598133,0.3899411917,0.002718621573,0.3521542403,0.3541610511,1,0.5,0.6908682667,0.3356725444,2.9082687,0.6925284611,0
8108,1.5,anti_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3901740403,0.002485772999,0.3590777137,0.3609621113,1,0.5,0.6908682667,0.3356725444,2.912450145,0.6969563101,0
8108,1.5,explicit_point_gate,23.87849875,0.02093933983,0.3926598133,0.3891969989,0.003462814435,0.3591923938,0.3604540812,1,0.5,0.6908682667,0.3356725444,2.904224754,0.6998651388,0
8108,1.5,aligned_clean_credit,23.87849875,0.02093933983,0.3926598133,0.3892930603,0.003366752973,0.3590128574,0.3599216575,1,0.5,0.6908682667,0.3356725444,2.904224754,0.6998120771,0
8108,2,exact_clean_bp,23.87849875,0.02093933983,0.3926598133,0.388211151,0.004448662296,0.3387901827,0.3412512616,0.998046875,0.5015017238,0.6464538489,0.1575696889,0,1,0
8108,2,noisy_no_shunt,23.87849875,0.02093933983,0.3926598133,0.3895271563,0.003132657007,0.3462757038,0.348113342,1,0.5015017238,0.6464538489,0.1575696889,0,1,0
8108,2,state_matched_additive,23.87849875,0.02093933983,0.3926598133,0.3895271563,0.003132657007,0.3462757038,0.348113342,1,0.5015017238,0.6464538489,0.1575696889,7.351781727,0.6476206082,0
8108,2,best_global_shunt,23.87849875,0.02093933983,0.3926598133,0.3916726272,0.0009871861063,0.3797209781,0.3799540591,1,0.5015017238,0.6464538489,0.1575696889,8.361467085,0.1658566187,0
8108,2,reliability_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3897267483,0.002933065034,0.3605733505,0.3615314949,1,0.5015017238,0.6464538489,0.1575696889,7.351781727,0.6507498623,0
8108,2,shuffled_shunt,23.87849875,0.02093933983,0.3926598133,0.3911986145,0.001461198801,0.356728156,0.3580946894,1,0.5015017238,0.6464538489,0.1575696889,7.37038324,0.6526142621,0
8108,2,anti_aligned_shunt,23.87849875,0.02093933983,0.3926598133,0.3907387511,0.001921062174,0.3566747013,0.3583350378,0.9995117188,0.5015017238,0.6464538489,0.1575696889,7.371842696,0.6539371733,0
8108,2,explicit_point_gate,23.87849875,0.02093933983,0.3926598133,0.3897267483,0.002933065034,0.3605733505,0.3615314949,1,0.5015017238,0.6464538489,0.1575696889,7.351781727,0.6507498623,0
8108,2,aligned_clean_credit,23.87849875,0.02093933983,0.3926598133,0.3895128291,0.003146984208,0.3614679648,0.3620766489,1,0.5015017238,0.6464538489,0.1575696889,7.351781727,0.6545970072,0
8109,0,exact_clean_bp,23.91363351,0.02090857501,0.3955413456,0.3911046157,0.004436729832,0.3423825329,0.3416676638,1,0.5,1,1,0,1,0
8109,0,noisy_no_shunt,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,state_matched_additive,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,best_global_shunt,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,reliability_aligned_shunt,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,shuffled_shunt,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,anti_aligned_shunt,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,explicit_point_gate,23.91363351,0.02090857501,0.3955413456,0.3915793669,0.003961978709,0.3445849693,0.3437583286,1,0.5,1,1,0,1,0
8109,0,aligned_clean_credit,23.91363351,0.02090857501,0.3955413456,0.3911046157,0.004436729832,0.3423825329,0.3416676638,1,0.5,1,1,0,1,0
8109,0.5,exact_clean_bp,23.91363351,0.02090857501,0.3955413456,0.3911046157,0.004436729832,0.3423825329,0.3416676638,1,0.5,0.8641019525,0.8866104625,0,1,0
8109,0.5,noisy_no_shunt,23.91363351,0.02090857501,0.3955413456,0.3918054461,0.003735899451,0.3466391621,0.3463702895,0.9956054688,0.5,0.8641019525,0.8866104625,0,1,0
8109,0.5,state_matched_additive,23.91363351,0.02090857501,0.3955413456,0.3918054461,0.003735899451,0.3466391621,0.3463702895,0.9956054688,0.5,0.8641019525,0.8866104625,0.3368105859,0.8653005577,0
8109,0.5,best_global_shunt,23.91363351,0.02090857501,0.3955413456,0.3919675261,0.003573819512,0.3494763281,0.3493705557,0.9951171875,0.5,0.8641019525,0.8866104625,0.1998023025,0.8918550026,0
8109,0.5,reliability_aligned_shunt,23.91363351,0.02090857501,0.3955413456,0.3919107304,0.003630615206,0.3494224114,0.349676331,0.9965820312,0.5,0.8641019525,0.8866104625,0.3368105859,0.8687702181,0
8109,0.5,shuffled_shunt,23.91363351,0.02090857501,0.3955413456,0.3921608604,0.003380485151,0.3500925552,0.3500474796,0.9956054688,0.5,0.8641019525,0.8866104625,0.3359865695,0.8706161421,0
8109,0.5,anti_aligned_shunt,23.91363351,0.02090857501,0.3955413456,0.3921320359,0.003409309664,0.3519044974,0.351629109,0.9951171875,0.5,0.8641019525,0.8866104625,0.337420075,0.8730390455,0
8109,0.5,explicit_point_gate,23.91363351,0.02090857501,0.3955413456,0.3919107304,0.003630615206,0.3494224114,0.349676331,0.9965820312,0.5,0.8641019525,0.8866104625,0.3368105859,0.8687702181,0
8109,0.5,aligned_clean_credit,23.91363351,0.02090857501,0.3955413456,0.3915040353,0.004037310263,0.3475365464,0.3472373578,1,0.5,0.8641019525,0.8866104625,0.3368105859,0.8721389626,0
8109,1,exact_clean_bp,23.91363351,0.02090857501,0.3955413456,0.3911046157,0.004436729832,0.3423825329,0.3416676638,1,0.5,0.7598785813,0.6337406944,0,1,0
8109,1,noisy_no_shunt,23.91363351,0.02090857501,0.3955413456,0.3919206363,0.00362070922,0.3439287831,0.3424425921,1,0.5,0.7598785813,0.6337406944,0,1,0
