model,task,optimizer,rule,step,gradient_cosine,optimizer_update_cosine,path_uniform_oracle_capture,path_calibrated_oracle_capture,path_sign_oracle_capture,path_best_rank_one_capture,path_effective_rank,path_full_rank_capture,path_delivered_relative_squared_error,path_delivered_cosine,path_energy,credit_uniform_oracle_capture,credit_calibrated_oracle_capture,credit_sign_oracle_capture,credit_best_rank_one_capture,credit_effective_rank,credit_full_rank_capture,credit_delivered_relative_squared_error,credit_delivered_cosine,credit_energy
algebraic,matching,adam,exact,1024,1.0,-0.06734633337658545,0.12240388807925182,0.5654714623604309,0.5753440408284465,0.99726077202714,1.0056463212360682,1.0,0.0,1.0,880.6850423039157,0.12172087331518225,0.5663054849008421,0.5749082952667544,0.9972973231631987,1.0055652412817424,1.0,0.0,1.0,10.213248596700804
algebraic,matching,adam,sign_broadcast,0,0.6305896239418939,0.6305896239418939,0.14493546748486646,0.6954598426394072,0.4317424978831509,0.7637297203220824,1.6721733413728963,1.0,5.031065222675659,0.5068302586537659,381.63300169830404,0.13775560406139795,0.6760573872980016,0.4192025647532171,0.790313183747259,1.563931600439322,1.0,4.887253845150223,0.5048845183855117,1113.701491041255
algebraic,matching,adam,sign_broadcast,1,0.6274227338287075,0.31685398947439175,0.14387241264972359,0.7019187262704405,0.43650432700889474,0.7680809110971216,1.6617136867156623,1.0,5.150014098289427,0.5124473162227069,370.77530751363076,0.13589611753770536,0.6835012084750849,0.42535451815521175,0.7948012862228887,1.5552233825520536,1.0,5.006217119458134,0.5110022744085546,1089.3434444672264
algebraic,matching,adam,sign_broadcast,16,0.5682042041120952,0.563824159291758,0.14750871434458115,0.7144177141506322,0.4593405144279396,0.8095342405231056,1.5253667114923215,1.0,6.495981963638323,0.547701080358528,242.92676531723745,0.14126607618391424,0.7092652065754954,0.44821872498398924,0.818796373040327,1.486629608617607,1.0,6.654340126097381,0.5421518922116515,464.72529375177965
algebraic,matching,adam,sign_broadcast,64,0.581217196116071,0.6166199607160014,0.11321823938855305,0.6578535098191912,0.6520834382739213,0.9277111858896088,1.1790904150856638,1.0,2.635812692727856,0.7686247116691038,386.19313553504713,0.11280733597109258,0.6561346281781437,0.6479256128506703,0.9296101731000096,1.17271377828893,1.0,2.6913666938437957,0.7592525646868796,165.37210896230692
algebraic,matching,adam,sign_broadcast,256,0.9538038408385375,0.034946548894697206,0.08442148409207859,0.6879515501042841,0.9438473219932575,0.9999014512861983,1.000197143624771,1.0,0.574359517202309,0.9713332222049343,646.6408094367479,0.08438689699524159,0.6877605664265664,0.94384413085515,0.9999159448529349,1.000168142256968,1.0,0.5721735694943535,0.9713194586307786,3.0775659161266273
algebraic,matching,adam,sign_broadcast,512,0.9588251428655861,-0.03835574609971541,0.08400807708905526,0.693302997435391,0.9457602590313821,0.9998895130927921,1.0002210153290407,1.0,0.5568113208754094,0.9723415707632596,650.427659467382,0.08417578108170434,0.6931424801289696,0.9457716464962292,0.999899605346816,1.0002008238464264,1.0,0.5537601649452185,0.9723406625478459,0.4872470502885203
algebraic,matching,adam,sign_broadcast,1024,0.9604953610251297,-0.1881521691633461,0.08439032051508823,0.6920487076359556,0.9465730105194302,0.9998125271620346,1.000375158844934,1.0,0.6012177992188723,0.9727296650688306,628.3115575183587,0.08464101108719066,0.6922005781188955,0.9465808524755751,0.999777948877181,1.0004445917636546,1.0,0.6075615475300872,0.972716142916408,0.6710310019087535
algebraic,matching,adam,unit_broadcast,0,0.2386818954739896,0.2386818954739896,0.14493546748486646,0.6954598426394072,0.4317424978831509,0.7637297203220824,1.6721733413728963,1.0,7.198103180492853,0.04610113364602177,381.63300169830404,0.13775560406139795,0.6760573872980016,0.4192025647532171,0.790313183747259,1.563931600439322,1.0,7.011195089605637,0.046841655775984724,1113.701491041255
algebraic,matching,adam,unit_broadcast,1,0.23706785877872494,0.13680234952434797,0.14461425692847968,0.6952402527308246,0.4325148447698404,0.7642784211182965,1.6712677610842015,1.0,7.255360923814392,0.04559248030728169,378.81446438650033,0.13729495008759146,0.6757968595065551,0.4199854189113584,0.7910864583096157,1.5628677485455675,1.0,7.069525280651623,0.045878032815336714,1104.2797853310547
algebraic,matching,adam,unit_broadcast,16,0.22112845386251076,0.22653813068351542,0.1480188395677781,0.6916759902874177,0.4345679538488662,0.7720911301540896,1.643780754902576,1.0,7.656375722772742,0.05282162052682636,335.01665687285197,0.1416636248448149,0.673519172672125,0.42036830747264303,0.7961896356867721,1.5547266227140613,1.0,7.504469049019837,0.05117555131115059,820.3216357415919
algebraic,matching,adam,unit_broadcast,64,0.2019089614226767,0.23338629283368312,0.17658226607900823,0.659058853118921,0.4256308132885607,0.7775938650775183,1.6164752685047152,1.0,8.482374320504388,0.09292925013866848,246.80581556252986,0.17014131666668772,0.6463266888367813,0.40937854844383753,0.7992624057217654,1.5420552220764825,1.0,8.318443132602948,0.07880569941729375,377.23744272383396
algebraic,matching,adam,unit_broadcast,256,0.47063780812183,0.4285064004322291,0.4529304735412019,0.41251364502073695,0.27792274432664976,0.8865608481090688,1.3117561039280299,1.0,195.81408956188915,0.5743624001865698,276.1477749006178,0.4431605093381964,0.40975635353777734,0.27272726107434947,0.8884035494733732,1.3047940122016175,1.0,213.18524388679992,0.5659618150536107,121.91863553752376
algebraic,matching,adam,unit_broadcast,512,0.7783499270521177,0.5782829648951073,0.8121141278824672,0.25878068452321845,0.1545658484637361,0.9752561864137437,1.0563496339959122,1.0,6.105887910855138,0.8958053626311419,451.91317821679377,0.7996322863227306,0.26126626091814664,0.15504681149254,0.9764889491466574,1.0533182811015938,1.0,6.562611025101203,0.887761584443625,48.75512937898459
algebraic,matching,adam,unit_broadcast,1024,0.9297458601773559,0.1713141343326428,0.9158373277445142,0.20710132981552362,0.12261331278569217,0.999944449743189,1.000111113051375,1.0,1.3466486045919104,0.9566803974770984,513.6028720567799,0.9159810771216941,0.2069262306614113,0.12262766911436458,0.9999379673901911,1.0001240881092324,1.0,1.3441499192259443,0.9567505415635928,0.9018501929181895
algebraic,matching,sgd,calibrated_broadcast,0,0.8672138530294816,0.8672138530294816,0.14493546748486646,0.6954598426394072,0.4317424978831509,0.7637297203220824,1.6721733413728963,1.0,0.4579981178695608,0.6807551691540933,381.63300169830404,0.13775560406139795,0.6760573872980016,0.4192025647532171,0.790313183747259,1.563931600439322,1.0,0.4604196158978534,0.6814876962972771,1113.701491041255
algebraic,matching,sgd,calibrated_broadcast,1,0.8708620864604782,0.8708620864604782,0.14552007509125398,0.696618306913263,0.4318944674230932,0.7654106480143523,1.6673661782768918,1.0,0.45650445031600306,0.6823523466433956,358.6020800091054,0.1384541567394459,0.678054581761269,0.4197301326543199,0.7909967446635439,1.564790112544555,1.0,0.4585088643533983,0.6833475457599637,925.3594856305211
algebraic,matching,sgd,calibrated_broadcast,16,0.9006473005646694,0.9006473005646694,0.15601564490296133,0.6977626610336883,0.4263473820831936,0.7962918973542409,1.578800739735764,1.0,0.46308775463831936,0.6981623413065242,202.5165075666283,0.15130191850834146,0.6887449887260821,0.41864044623351415,0.8018757839394988,1.5599887739923521,1.0,0.4561867157139227,0.702288046989647,211.4339875952325
algebraic,matching,sgd,calibrated_broadcast,64,0.8105375593049136,0.8105375593049136,0.16098919338239798,0.6850423726433728,0.41973657051439217,0.858860359208945,1.351928634769258,1.0,0.7258064805386576,0.717570490041753,173.08947410251102,0.1590936137366106,0.6878398005831714,0.41945096871079396,0.8585431313703236,1.3561593257068212,1.0,0.7273252390701417,0.7229594271365787,134.62352908729486
algebraic,matching,sgd,calibrated_broadcast,256,0.6619476003276618,0.6619476003276618,0.1257881356156114,0.691670967768413,0.5179488688035292,0.9112779691423538,1.2115039478325533,1.0,0.43523074233175985,0.7623171130273063,350.7907682033075,0.12482246710394265,0.6943414459283929,0.5170850640934183,0.9095059103464174,1.2167688650287434,1.0,0.43180612838950594,0.7636665854556118,189.87279331642839
algebraic,matching,sgd,calibrated_broadcast,512,0.6838596616420144,0.6838596616420144,0.11836531369935521,0.7096107866855974,0.6326271287471894,0.951391779952077,1.1175151569041757,1.0,0.4298867970875205,0.8197889155668239,498.66982743233285,0.12032443794487639,0.7109872512844051,0.6319899424110129,0.9506619880495938,1.1196432927207505,1.0,0.42621657520829065,0.8208236910024468,195.6376662480272
algebraic,matching,sgd,calibrated_broadcast,1024,0.6211261426271844,0.6211261426271844,0.1068762221427108,0.704508854414725,0.7312673033575728,0.9837220677604023,1.0364442907230815,1.0,0.4734684695113388,0.8327036312412499,668.3774022084147,0.10834714898855377,0.7066663644203863,0.7311826518289539,0.98431465309969,1.0353335229287774,1.0,0.4714956810283651,0.8342482898662473,163.53730477813272
algebraic,matching,sgd,exact,0,1.0,1.0,0.14493546748486646,0.6954598426394072,0.4317424978831509,0.7637297203220824,1.6721733413728963,1.0,0.0,1.0,381.63300169830404,0.13775560406139795,0.6760573872980016,0.4192025647532171,0.790313183747259,1.563931600439322,1.0,0.0,1.0,1113.701491041255
algebraic,matching,sgd,exact,1,1.0,1.0,0.14599256985538245,0.6983045509621478,0.43231114935753145,0.7669686613254092,1.6602171759699296,1.0,0.0,1.0,337.5788679657524,0.13881451182200402,0.6797249696224881,0.41991673468535584,0.7911493395736465,1.5656555614625236,1.0,0.0,1.0,694.6831638668351
algebraic,matching,sgd,exact,16,1.0,1.0,0.15852443740138503,0.6979656337726958,0.42568712875507086,0.8156862300335119,1.5067811625877596,1.0,0.0,1.0,204.6592783279074,0.15504025815389716,0.6902558612372742,0.41900877940531817,0.8143514667102462,1.5116133538520966,1.0,0.0,1.0,205.2026297678297
algebraic,matching,sgd,exact,64,1.0,1.0,0.1692663894371635,0.6612320206822317,0.41266092700414303,0.8653120354931751,1.3265879418232351,1.0,0.0,1.0,196.80585093066782,0.16623201042247585,0.6644948510808627,0.41130648467653536,0.8660127260210132,1.3283814805627772,1.0,0.0,1.0,149.54017414035965
algebraic,matching,sgd,exact,256,1.0,1.0,0.1843316970434127,0.6246742685603606,0.4754675243359733,0.9124093989468456,1.2128519217533693,1.0,0.0,1.0,452.84949633697516,0.18125999326472164,0.6236948822900085,0.4700999646741417,0.9072069825118927,1.2283101650842394,1.0,0.0,1.0,177.92352542683642
algebraic,matching,sgd,exact,512,1.0,1.0,0.1926158509158512,0.6027605002115077,0.5097415954032141,0.9663457806238039,1.0761665392165276,1.0,0.0,1.0,720.723275452634,0.18954980849898184,0.6070826198823913,0.5145917928478997,0.9655753091586418,1.0782836845654258,1.0,0.0,1.0,131.11079631942496
algebraic,matching,sgd,exact,1024,1.0,1.0,0.2086616280792489,0.5722434245057262,0.5128437099023467,0.9882805751521513,1.027386963817513,1.0,0.0,1.0,851.3473410163891,0.208905527405261,0.5742609953768407,0.5117028668263619,0.9857903579985988,1.0336624286366478,1.0,0.0,1.0,35.06425058540849
algebraic,matching,sgd,sign_broadcast,0,0.6305896239418939,0.6305896239418939,0.14493546748486646,0.6954598426394072,0.4317424978831509,0.7637297203220824,1.6721733413728963,1.0,5.031065222675659,0.5068302586537659,381.63300169830404,0.13775560406139795,0.6760573872980016,0.4192025647532171,0.790313183747259,1.563931600439322,1.0,4.887253845150223,0.5048845183855117,1113.701491041255
algebraic,matching,sgd,sign_broadcast,1,0.6292569168007734,0.6292569168007734,0.14503387493508207,0.6967718002002301,0.43214745225175416,0.7645558554044458,1.6699125187490058,1.0,5.067544041474953,0.5078059252359343,373.5247335587702,0.1378411735837463,0.6776400336560676,0.41951750860902537,0.7905675969877418,1.5642896330004252,1.0,4.931533924235117,0.5056627269394798,1051.7433397563586
algebraic,matching,sgd,sign_broadcast,16,0.6053028860363945,0.6053028860363945,0.1483289782195099,0.7089875359162383,0.43638852394254196,0.7770058842426529,1.6305438470299503,1.0,5.5598592495139965,0.5183016827916593,279.2834341232274,0.1419304938884815,0.6918605015178846,0.4195835782887187,0.7928836046306558,1.5701305504770446,1.0,5.5535688434479376,0.514079245920959,447.35029593821235
algebraic,matching,sgd,sign_broadcast,64,0.5636582004339019,0.5636582004339019,0.1496041975259858,0.7304994331133462,0.4721552379844523,0.8047577583052966,1.531479389699708,1.0,6.707941794626775,0.5710396220538437,201.8585451617815,0.1461697320606251,0.7280675509395751,0.4572154482526691,0.8067178491511898,1.5246733939355774,1.0,6.927975893186726,0.5612169372512541,166.89714035649666
algebraic,matching,sgd,sign_broadcast,256,0.6725697144035441,0.6725697144035441,0.12622187925206724,0.7501935552395407,0.7557207544841793,0.9111554565135748,1.2160250435690005,1.0,2.299788157362243,0.8202079276139264,381.8534465957408,0.1408007460683609,0.7461354896874919,0.7308937790603102,0.9098281359657004,1.215530480012444,1.0,2.4738741211721207,0.786880929657829,169.3844317835927
algebraic,matching,sgd,sign_broadcast,512,0.9455222929426219,0.9455222929426219,0.09597184923945443,0.7663639187676876,0.9261363742843829,0.9967060304804136,1.0066684172162002,1.0,1.2664693430359266,0.9611975868863725,408.1162857240896,0.09589186272717916,0.7663670848504551,0.9250760763379577,0.9961041209560092,1.0079364042527765,1.0,1.2722218311631572,0.9604550009727724,15.02183339334079
algebraic,matching,sgd,sign_broadcast,1024,0.9290688318267544,0.9290688318267544,0.0937943531761428,0.7628794389015361,0.935403690307892,0.9999270383196226,1.0001459781763775,1.0,1.1768279528618995,0.9669303942318708,417.0658512667954,0.09378452419632952,0.7629242056052834,0.9353842281539084,0.9999274528018425,1.0001451466310538,1.0,1.1759318013143463,0.966917669102837,0.4598889550658557
algebraic,matching,sgd,unit_broadcast,0,0.2386818954739896,0.2386818954739896,0.14493546748486646,0.6954598426394072,0.4317424978831509,0.7637297203220824,1.6721733413728963,1.0,7.198103180492853,0.04610113364602177,381.63300169830404,0.13775560406139795,0.6760573872980016,0.4192025647532171,0.790313183747259,1.563931600439322,1.0,7.011195089605637,0.046841655775984724,1113.701491041255
algebraic,matching,sgd,unit_broadcast,1,0.23775699501111108,0.23775699501111108,0.1449157832915188,0.6952870483843123,0.4319992384189216,0.7639511108944391,1.6714017799804792,1.0,7.23740038763709,0.0465419582855648,374.8239650990771,0.13768924739716845,0.6759426229765502,0.41941514631306465,0.7904034873048231,1.564513947371114,1.0,7.048526451099534,0.04690209796117534,1052.5537473487916
algebraic,matching,sgd,unit_broadcast,16,0.22469165962187035,0.22469165962187035,0.14808627108073702,0.6936463780175046,0.435670125313517,0.770387476574099,1.6451739074948537,1.0,7.708554328959467,0.05637639117042977,294.2558741598094,0.14124316105492027,0.6773507099805781,0.42294869070320223,0.7932544631374723,1.566023347748528,1.0,7.521128026623799,0.05264689399000486,501.55853690246175
algebraic,matching,sgd,unit_broadcast,64,0.1942295626268568,0.1942295626268568,0.16960402363094898,0.6629968347800571,0.43649997537791585,0.7777218697618536,1.620940985587246,1.0,9.844391555724663,0.08731056444579387,199.17311869955626,0.16159714746733933,0.6536841482457738,0.42817397523755457,0.7888613003485768,1.580347230980721,1.0,9.581067167333446,0.06492996725057268,226.81628403525582
algebraic,matching,sgd,unit_broadcast,256,0.4187242277869851,0.4187242277869851,0.5215635229437379,0.41770415371242536,0.24092630313286373,0.8829470880523133,1.2969280193659123,1.0,17.158216945316834,0.6360713921846659,232.0895005676702,0.507002380808386,0.41986868069049627,0.2345683475835923,0.8830890649771221,1.2935174818587198,1.0,18.0812847083615,0.610017666445662,181.26319169484546
algebraic,matching,sgd,unit_broadcast,512,0.8982567217052952,0.8982567217052952,0.9008183032431549,0.2655376863947559,0.13779491479931033,0.9950380131330216,1.0104314237689453,1.0,4.1657139868537065,0.947497005341163,231.89763230373546,0.8956102669383439,0.26569640826449814,0.13567166520353813,0.9959664640620843,1.0083384818824679,1.0,4.226501532151605,0.9445306347347369,17.92272375146117
algebraic,matching,sgd,unit_broadcast,1024,0.8871627664244086,0.8871627664244086,0.9297508881745717,0.24571676721099212,0.12605578637475684,0.9999036774588864,1.0001926862425659,1.0,3.4161604199153772,0.9637291790169332,247.39361957825358,0.9297338661833233,0.2457530925430092,0.1260637758959801,0.9999081024074519,1.0001838339229006,1.0,3.4160052422920586,0.9637232289531111,1.2329054036103924
algebraic,nested,adam,calibrated_broadcast,0,0.8534176281201239,0.8534176281201239,0.17736751482317026,0.7605079623969304,0.4309763808503388,0.7854806548930003,1.6771706165137747,1.0,0.48723359678444345,0.6600240454731762,366.0718091485866,0.17988750296132164,0.7566512692076433,0.4419073612860197,0.8029026401900499,1.567228195026194,1.0,0.47742405016103984,0.6879761345818036,818.5648929531654
algebraic,nested,adam,calibrated_broadcast,1,0.8558665208277757,0.318469568277102,0.1758352855949329,0.7664193376156905,0.43217833633563557,0.7901049215302715,1.6639567208237924,1.0,0.48200950280608845,0.6640142922037807,353.938109044204,0.1769864386410285,0.7635598119453169,0.44240533880898586,0.8073921665698789,1.5543814039672372,1.0,0.47202305461151317,0.6914265065617837,807.3209871377351
algebraic,nested,adam,calibrated_broadcast,16,0.8561781523935099,0.5043560392058661,0.17145861701717174,0.7965979365650553,0.39166854594662526,0.8374225417557566,1.5182258183644337,1.0,0.5302102466738072,0.6646942268591586,195.3841582461606,0.17650608049039648,0.792665681357122,0.39000743090650153,0.8423128870611283,1.466399703652018,1.0,0.5148133984543034,0.6807235340151742,260.41365470373444
algebraic,nested,adam,calibrated_broadcast,64,0.773273328355381,0.40628600830091655,0.17377146611119354,0.714567331607304,0.3275262620810187,0.851761069190861,1.4369474530774926,1.0,1.076009365410574,0.5933596777840797,139.6606744734403,0.1758700339410671,0.7128752981257291,0.32868194953105406,0.8580538299226314,1.3924433069787079,1.0,1.1105322745960688,0.5915198958359185,119.22254030842521
algebraic,nested,adam,calibrated_broadcast,256,0.6746324742024472,0.06779653132202865,0.13870019038277506,0.4953116397038694,0.30510218402385386,0.849110626497313,1.3966739905530654,1.0,0.8857118416438926,0.5161294056965772,179.89490669631212,0.14007203325402934,0.49312213537737676,0.3070843437592781,0.8489984479872075,1.3880545179579449,1.0,0.8821083355659354,0.5135894000075014,135.74749708186317
algebraic,nested,adam,calibrated_broadcast,512,0.7336172690758974,0.004756382657736542,0.13353438077873522,0.41309664954713465,0.2951727918403489,0.8862732703993951,1.2745389292050955,1.0,1.0587270832523605,0.49660653222019135,149.0636109151913,0.13218120429190788,0.4135627244992124,0.2978568540785667,0.887465862506754,1.2746140984381165,1.0,1.0685018214333413,0.49368556174641753,108.87388302290321
algebraic,nested,adam,calibrated_broadcast,1024,0.8054362016859778,-0.04127485870080627,0.14324737820948602,0.3415415758155544,0.27371943794888687,0.9163748123874763,1.206278186907223,1.0,1.3255254711167397,0.46338740201868756,104.39384575835398,0.13811709502140118,0.3447402995270246,0.28788337137298514,0.9097358547635445,1.218170321172691,1.0,1.3192073467325929,0.46030498487957827,76.6459233695077
algebraic,nested,adam,exact,0,1.0,1.0,0.17736751482317026,0.7605079623969304,0.4309763808503388,0.7854806548930003,1.6771706165137747,1.0,0.0,1.0,366.0718091485866,0.17988750296132164,0.7566512692076433,0.4419073612860197,0.8029026401900499,1.567228195026194,1.0,0.0,1.0,818.5648929531654
algebraic,nested,adam,exact,1,1.0,0.48995664521141363,0.17726221302764436,0.7628342635283977,0.431083373130752,0.7876238969002093,1.6707293597973145,1.0,0.0,1.0,358.3551298155874,0.17991710537421762,0.7591822146699722,0.44151479019953416,0.8044290027344712,1.5631748721630745,1.0,0.0,1.0,777.3501310150488
algebraic,nested,adam,exact,16,1.0,0.70784025274556,0.17873355986405262,0.7818835715022594,0.41794025134499807,0.8098339928522306,1.5921399060908263,1.0,0.0,1.0,272.3696693605358,0.1820317061596967,0.7786758724031086,0.419226413832409,0.8183600920536398,1.5223628832232177,1.0,0.0,1.0,405.9072383009214
algebraic,nested,adam,exact,64,1.0,0.7412124507288691,0.1836677965653581,0.7591828073340597,0.383273161258178,0.8157258111929904,1.5420166945050813,1.0,0.0,1.0,196.821532067188,0.19002205606435646,0.7508947000286753,0.3753208224529677,0.814346768695048,1.518395574344226,1.0,0.0,1.0,185.17677552279966
algebraic,nested,adam,exact,256,1.0000000000000002,0.5801866520255682,0.18729863399803634,0.5447277176727601,0.3175418991015374,0.680779172644743,2.0591142871635912,1.0,0.0,1.0,509.0897565415791,0.19105366208388225,0.547521995677846,0.30852566983728924,0.7117562385618704,1.8768595041854819,1.0,0.0,1.0,177.07072947351924
algebraic,nested,adam,exact,512,1.0,0.2520334314570375,0.19562005482384076,0.3474028338519919,0.21866925084636063,0.5031803472062423,3.066048522042031,1.0,0.0,1.0,993.716707802951,0.20008679075188246,0.3191101681856979,0.21179476585542142,0.566248687181598,2.6465856011979247,1.0,0.0,1.0,57.725633695599605
algebraic,nested,adam,exact,1024,1.0,0.06999807450401135,0.17568604718523687,0.30534126896033426,0.2056573491569338,0.448245188725424,3.4167017786858564,1.0,0.0,1.0,1166.3181495157198,0.19898267090390112,0.2862671839879801,0.19737502020242467,0.5527499122268807,2.6846747645826925,1.0,0.0,1.0,0.8848907228830972
algebraic,nested,adam,sign_broadcast,0,0.74831284699452,0.74831284699452,0.17736751482317026,0.7605079623969304,0.4309763808503388,0.7854806548930003,1.6771706165137747,1.0,5.175170685671647,0.46746513549364554,366.0718091485866,0.17988750296132164,0.7566512692076433,0.4419073612860197,0.8029026401900499,1.567228195026194,1.0,4.553542195239237,0.4928978519224767,818.5648929531654
algebraic,nested,adam,sign_broadcast,1,0.7452557105481709,0.31846736471279247,0.1758352641050088,0.7664193590659283,0.4321783315125547,0.7901049427344364,1.6639566350168558,1.0,5.3491841931258595,0.4693191286413378,353.9381288132475,0.1769864546908439,0.7635598356496731,0.4424053948728154,0.8073922032460935,1.5543812612524077,1.0,4.734101582558566,0.49272924951579966,807.3210700849046
algebraic,nested,adam,sign_broadcast,16,0.6373228458673059,0.5043551576499122,0.17145855076041,0.7965979735055158,0.3916685648314942,0.8374225938067204,1.5182257871825287,1.0,10.373408490224334,0.43621994122459523,195.38417291641804,0.1765060409190844,0.7926657198412771,0.3900074757397066,0.8423129217984279,1.466399715671748,1.0,9.820691707788553,0.44370366120880966,260.4136596913719
algebraic,nested,adam,sign_broadcast,64,0.5811743429856714,0.4062856861393397,0.17377135492540494,0.7145673930663408,0.32752630874923666,0.85176110027148,1.4369474551375032,1.0,22.222148497264964,0.39656702458818327,139.66064485119023,0.17586990489539933,0.7128753325157413,0.32868198919431707,0.8580538510192157,1.3924433326532355,1.0,21.83038457811897,0.3902274508849792,119.22253264385915
algebraic,nested,adam,sign_broadcast,256,0.52440042561299,0.06779377760556587,0.1387002435432207,0.49531346450370595,0.3051025896553168,0.8491126969488754,1.3966674233306602,1.0,11.327881863587672,0.4527774217326687,179.89783856203857,0.14007192829810544,0.4931236799313548,0.3070851407488964,0.8490000534100097,1.3880490675953074,1.0,10.71041588324729,0.4510737070280227,135.74889484024982
algebraic,nested,adam,sign_broadcast,512,0.6025980805558957,0.004762790362355272,0.13353469609886573,0.4130949571952122,0.29517241741497086,0.8862713945046341,1.2745478102347105,1.0,15.498049708789969,0.47054672756715926,149.06548825419762,0.1321815326925101,0.41356104232123636,0.29785696616543894,0.8874641547245157,1.2746215677531267,1.0,15.256854564665556,0.4697990033871154,108.87494374719874
algebraic,nested,adam,sign_broadcast,1024,0.6861982006692124,-0.04127315327104234,0.14324689958660847,0.3415400272185205,0.2737184142872074,0.9163749884834458,1.2062762116135202,1.0,17.207941343647775,0.46796042120102976,104.39363233817669,0.13811654346114352,0.3447383975465955,0.28788234197179563,0.9097355409513417,1.2181704643018378,1.0,16.858980195412844,0.47038027018540846,76.64577545686544
algebraic,nested,adam,unit_broadcast,0,0.20729870253207766,0.20729870253207766,0.17736751482317026,0.7605079623969304,0.4309763808503388,0.7854806548930003,1.6771706165137747,1.0,7.316144136571909,0.004180645406853145,366.0718091485866,0.17988750296132164,0.7566512692076433,0.4419073612860197,0.8029026401900499,1.567228195026194,1.0,6.595663461001064,0.018652187002464026,818.5648929531654
algebraic,nested,adam,unit_broadcast,1,0.20811826142794626,0.061161044554503476,0.17706240601147066,0.760395870296598,0.43148492377633013,0.7855024692766854,1.6781265955025149,1.0,7.325805277748356,0.005034233825626644,364.04272240238413,0.17908440374906148,0.7564364600773924,0.44261399475289886,0.8026526423906863,1.5687656611725047,1.0,6.597451106049296,0.019119144242376537,813.175576073338
algebraic,nested,adam,unit_broadcast,16,0.23082350970938964,0.2448664948429467,0.1753870487586263,0.7565254053029159,0.4276296399455431,0.7863086985285661,1.684803617102085,1.0,7.858474868192407,0.01742849650428337,323.1900267256342,0.17579002754419798,0.7506017841433924,0.4373011112610817,0.799290956531685,1.5872448646206854,1.0,7.086280859519491,0.03030474735383868,621.1678734967917
algebraic,nested,adam,unit_broadcast,64,0.3387674094076462,0.2812101067073325,0.17123224744060167,0.7300175190277335,0.4013450024115645,0.7845833839996212,1.7030504338119976,1.0,10.002479631190258,0.06534557800186075,233.27752973229613,0.17010744440500675,0.7180963342080027,0.40972823727383567,0.7991574038561786,1.6217831218676733,1.0,9.234847142883202,0.07717060352872027,350.14726282209824
algebraic,nested,adam,unit_broadcast,256,0.6696352394429596,0.42755167538163175,0.227613614967687,0.45269486124698527,0.2284109116480003,0.7940625963708848,1.6217708783124383,1.0,69.02851249493071,0.31677575197882624,123.80778454191258,0.23051959928651017,0.4482065624061401,0.22761604304383992,0.8009022308191074,1.5718514129508576,1.0,73.89509080979145,0.32130643379765755,95.32188289329021
algebraic,nested,adam,unit_broadcast,512,0.49114493585536156,0.14906278077665666,0.23275754253583458,0.4056821246954373,0.16280140123537587,0.8380551333525178,1.490411130075064,1.0,40.210848950891936,0.397977939710051,165.27713160817785,0.23112228459828285,0.4029058731535464,0.1623888661321136,0.8382903448811805,1.472267218226836,1.0,40.68390732740133,0.398337247527741,116.27750034188003
algebraic,nested,adam,unit_broadcast,1024,0.47520329860823524,0.017426919733850032,0.216010777918575,0.42311728437809026,0.19037931093225097,0.8387277296374285,1.4849073641356791,1.0,17.607850154741254,0.3696063313891468,245.25464859642767,0.21964143372504535,0.42265506109006223,0.18923840434039382,0.8320002451550833,1.5048298056570961,1.0,17.973871259687677,0.3718996113409757,169.73556891759526
algebraic,nested,sgd,calibrated_broadcast,0,0.8534176281201239,0.8534176281201239,0.17736751482317026,0.7605079623969304,0.4309763808503388,0.7854806548930003,1.6771706165137747,1.0,0.48723359678444345,0.6600240454731762,366.0718091485866,0.17988750296132164,0.7566512692076433,0.4419073612860197,0.8029026401900499,1.567228195026194,1.0,0.47742405016103984,0.6879761345818036,818.5648929531654
algebraic,nested,sgd,calibrated_broadcast,1,0.8552569755251682,0.8552569755251682,0.1771285442160474,0.7617313200577851,0.43040554678242404,0.7868520923925261,1.6740803144454695,1.0,0.48678663442944864,0.6604415749805189,350.4193598145536,0.1795894353874484,0.7581292178394532,0.4407502703126676,0.803647113312581,1.5669442059463854,1.0,0.4762019308037996,0.6874964586232135,749.298576498535
algebraic,nested,sgd,calibrated_broadcast,16,0.8801505125522642,0.8801505125522642,0.17526337380654552,0.7732042327071571,0.41860584840398174,0.8036183022906712,1.6301143290325761,1.0,0.540473780840152,0.6580549427384471,209.70301306032678,0.18025748225545637,0.7709121982539648,0.420671331568747,0.810355249026687,1.5742645215466853,1.0,0.519847958876931,0.6736205811164508,246.54927761755562
algebraic,nested,sgd,calibrated_broadcast,64,0.7531211768196988,0.7531211768196988,0.16885229596169155,0.7536536898506947,0.37895169089782305,0.8067181521664132,1.6173068918203477,1.0,1.5376801020290989,0.6251897862932981,142.5824610707705,0.17581637243710696,0.7509249173377583,0.37054987633313313,0.8103269625666571,1.5746457179702058,1.0,1.4479096024493958,0.6308859417530499,126.21640475280347
