sensitivity,model,task,optimizer,contrast,seed,difference
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211210,-0.3470491765815876
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211211,0.7354844333583183
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211212,0.001347421069609056
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211213,0.5720729307597342
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211214,0.0594408261889669
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211215,0.37040136713739424
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211216,0.4220953537089243
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211217,0.1229992126881507
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211218,0.4337157665105065
selected_rate,algebraic,quartet_minus_matching,sgd,calibrated_broadcast minus exact interaction,211219,0.21145140407237206
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211200,0.9891433390258433
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211201,1.0218842416706138
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211202,0.9986690408036076
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211203,1.0124724489460857
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211204,0.9740144278153885
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211205,0.972062453805525
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211206,1.1819782201609772
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211207,1.0104899202340523
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211208,0.9910498039964003
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211209,0.02297261518658694
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211210,0.07873769319876547
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211211,0.8646890184283405
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211212,0.5782551815771172
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211213,0.7769096582915564
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211214,0.5074885082923376
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211215,0.863765816842403
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211216,0.48438723302105635
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211217,0.4631518465071188
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211218,0.4841187358234838
selected_rate,algebraic,quartet_minus_matching,sgd,sign_broadcast minus exact interaction,211219,0.9218459835723127
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211200,-0.00046603543038409995
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211201,0.0032240029634000994
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211202,-0.16104838495303148
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211203,-0.00027157004470279925
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211204,-0.00038977502931080224
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211205,-7.947143079220162e-05
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211206,0.013456511817299899
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211207,-0.0011756227701477003
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211208,-0.0004426979646768997
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211209,0.009520175144777099
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211210,0.00032100195587519975
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211211,-0.0002497691981809026
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211212,0.0059200627531674
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211213,0.0008419051662187996
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211214,-8.273329731380008e-05
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211215,-0.0001439138854196012
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211216,-4.089836298369967e-05
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211217,-0.0002545395463756997
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211218,0.011930158844883403
common_rate,algebraic,matching,adam,unit_broadcast minus exact,211219,-0.011806432025721798
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211200,-1.8463680291899015e-05
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211201,-0.001851444005088701
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211202,-0.1612367386303534
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211203,-0.00024343282641720032
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211204,-0.0003873853520805007
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211205,-5.827085616229993e-05
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211206,3.882084511589931e-05
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211207,-0.0012035820234955995
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211208,-0.00024171829357020128
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211209,-0.00021488813061880038
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211210,-7.215263942500147e-05
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211211,-0.0002972796893861013
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211212,-0.00017280558415089936
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211213,0.0008436944358502022
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211214,-9.391110940199995e-05
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211215,-0.00014551759085430077
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211216,-0.0001765716656418996
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211217,-0.00011316492390000057
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211218,-7.258951875859995e-05
common_rate,algebraic,matching,adam,calibrated_broadcast minus exact,211219,-0.011957456489907297
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211200,-1.8463464743798813e-05
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211201,-0.0018514437986295006
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211202,-0.16123673786588438
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211203,-0.00024343241987320047
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211204,-0.0003873858136161021
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211205,-5.827117684580052e-05
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211206,3.882081041290189e-05
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211207,-0.0012035818556896012
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211208,-0.00024171635658900084
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211209,-0.00021488814080020124
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211210,-7.215245657040195e-05
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211211,-0.0002972790503751009
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211212,-0.0001728050738638992
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211213,0.0008436925784371004
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211214,-9.391269468779842e-05
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211215,-0.00014551805162549974
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211216,-0.0001765717837277983
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211217,-0.00011316371015089935
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211218,-7.258942713009656e-05
common_rate,algebraic,matching,adam,sign_broadcast minus exact,211219,-0.011957457150778197
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211200,-0.00044757175009220093
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211201,0.0050754469684888
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211202,0.0001883536773218987
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211203,-2.8137218285598925e-05
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211204,-2.3896772303015623e-06
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211205,-2.1200574629901686e-05
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211206,0.013417690972184
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211207,2.7959253347899227e-05
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211208,-0.00020097967110669843
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211209,0.0097350632753959
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211210,0.0003931545953002012
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211211,4.751049120519865e-05
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211212,0.0060928683373183
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211213,-1.7892696314025791e-06
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211214,1.1177812088199873e-05
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211215,1.603705434699565e-06
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211216,0.00013567330265819993
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211217,-0.00014137462247569912
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211218,0.012002748363642003
common_rate,algebraic,matching,adam,unit_broadcast minus calibrated_broadcast,211219,0.00015102446418549867
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211200,0.00012971828482579925
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211201,-0.03617740899948049
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211202,-0.0003447548941666982
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211203,3.6189188540897144e-05
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211204,-3.57504445302019e-05
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211205,-0.0030839757614145973
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211206,-0.21001742500449638
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211207,-0.00014941990641150274
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211208,-0.0123026947202175
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211209,0.000218200034345601
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211210,-0.0014839078600983012
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211211,-0.0029472850976823978
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211212,-0.14003678207711667
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211213,-0.0051250660508559
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211214,-0.0023133144947846997
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211215,-0.3996863270970113
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211216,-0.010421502054757198
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211217,-0.0040686066169985
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211218,6.605553858970298e-05
common_rate,algebraic,matching,sgd,unit_broadcast minus exact,211219,-0.008420397679426702
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211200,0.027645671689496002
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211201,0.3488220644366917
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211202,0.1641634575335752
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211203,0.6164876533226576
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211204,0.20788718861169908
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211205,0.37963226980149
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211206,-0.12488376954662789
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211207,0.0211434240575959
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211208,0.4052002059958454
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211209,0.014069217627936899
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211210,0.48111841643274256
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211211,0.1275029150937733
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211212,0.5057357072378282
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211213,0.0940286780389612
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211214,0.45335091633259567
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211215,0.08876187287868298
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211216,0.047978290333588504
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211217,0.22594150866661747
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211218,0.052439657523787195
common_rate,algebraic,matching,sgd,calibrated_broadcast minus exact,211219,0.5297415266383307
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211200,0.0001532537959115024
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211201,-0.0362150024788646
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211202,-0.00032964565241799804
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211203,3.286622565589967e-05
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211204,-2.5422943444201873e-05
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211205,-0.003080461395785699
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211206,-0.2113636445076394
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211207,-0.0001588093774183008
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211208,-0.0123192961885258
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211209,-1.2692370782298873e-05
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211210,-0.0019505453125276996
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211211,-0.003072104830900299
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211212,-0.14015215609101708
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211213,-0.005158078128508898
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211214,-0.0023303409473671016
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211215,-0.39968796697813214
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211216,-0.011214740675023496
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211217,-0.0056414913218251
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211218,-2.610341357109705e-05
common_rate,algebraic,matching,sgd,sign_broadcast minus exact,211219,-0.008521189076844602
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211200,-0.027515953404670203
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211201,-0.3849994734361722
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211202,-0.16450821242774188
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211203,-0.6164514641341168
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211204,-0.2079229390562293
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211205,-0.3827162455629046
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211206,-0.0851336554578685
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211207,-0.021292843964007404
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211208,-0.4175029007160629
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211209,-0.013851017593591298
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211210,-0.48260232429284083
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211211,-0.1304502001914557
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211212,-0.6457724893149449
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211213,-0.09915374408981711
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211214,-0.4556642308273804
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211215,-0.4884481999756943
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211216,-0.0583997923883457
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211217,-0.23001011528361598
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211218,-0.0523736019851975
common_rate,algebraic,matching,sgd,unit_broadcast minus calibrated_broadcast,211219,-0.5381619243177574
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211200,0.6760845484909539
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211201,0.6492133554315782
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211202,0.7784524425609574
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211203,0.7690766729425509
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211204,0.7542360027863256
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211205,0.7672968554140522
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211206,0.7544148563254699
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211207,0.6876052561531514
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211208,0.7480666517414398
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211209,0.7787781090776225
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211210,0.7721951543074511
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211211,0.7364160847222684
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211212,0.7539906428461535
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211213,0.7421248706198663
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211214,0.6909199322904769
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211215,0.7616481832570505
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211216,0.6853013593551684
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211217,0.7102983943861528
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211218,0.7431872560416097
common_rate,algebraic,nested,adam,unit_broadcast minus exact,211219,0.6260707051237344
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211200,0.7062883960668619
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211201,0.7506232411592313
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211202,0.7751380103950909
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211203,0.7702074238433754
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211204,0.7635669106658477
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211205,0.7684401595608217
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211206,0.669840611600379
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211207,0.7331341164443099
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211208,0.7559522083414479
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211209,0.7753628993713514
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211210,0.771029100492512
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211211,0.7694489220204298
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211212,0.7593649211013609
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211213,0.7333607110209792
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211214,0.6614595891184387
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211215,0.7661609257181079
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211216,0.7548334118010771
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211217,0.7300531353489111
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211218,0.7621232302523084
common_rate,algebraic,nested,adam,calibrated_broadcast minus exact,211219,0.7195270470089228
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211200,0.7062880430192957
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211201,0.7506232641721016
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211202,0.7751379970262513
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211203,0.7702074327895045
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211204,0.7635669140309728
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211205,0.7684401778961347
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211206,0.6698405997374169
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211207,0.7331340001632707
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211208,0.7559529417947711
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211209,0.7753629115316599
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211210,0.7710291303734493
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211211,0.7694489494579634
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211212,0.7593649191912835
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211213,0.7333608153924458
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211214,0.6614570686135293
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211215,0.7661609246624655
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211216,0.754833399377312
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211217,0.7300527963162653
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211218,0.7621232322256983
common_rate,algebraic,nested,adam,sign_broadcast minus exact,211219,0.7195270487468024
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211200,-0.030203847575907994
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211201,-0.10140988572765308
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211202,0.0033144321658664655
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211203,-0.0011307509008244843
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211204,-0.009330907879522066
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211205,-0.0011433041467694416
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211206,0.0845742447250909
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211207,-0.045528860291158546
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211208,-0.007885556600008115
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211209,0.003415209706271072
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211210,0.001166053814939061
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211211,-0.03303283729816142
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211212,-0.005374278255207421
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211213,0.0087641595988871
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211214,0.02946034317203816
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211215,-0.004512742461057373
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211216,-0.06953205244590865
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211217,-0.01975474096275831
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211218,-0.018935974210698814
common_rate,algebraic,nested,adam,unit_broadcast minus calibrated_broadcast,211219,-0.09345634188518837
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211200,0.6898120869979971
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211201,0.3131362160683587
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211202,0.7524854937289353
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211203,0.7723069557379486
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211204,0.2666556136975138
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211205,0.7610363550482752
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211206,0.005940109562655449
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211207,0.546105290232364
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211208,0.7466845274266758
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211209,0.24545958450500438
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211210,0.3780586680113159
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211211,0.32495824656616445
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211212,0.5500870349393556
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211213,0.739975884921108
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211214,0.18345050904415783
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211215,0.7646185632557677
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211216,0.2852014098033595
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211217,0.19498745593712907
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211218,0.7522216889586284
common_rate,algebraic,nested,sgd,unit_broadcast minus exact,211219,0.5517911301873887
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211200,0.6744125724784352
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211201,0.5710149196648902
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211202,0.9160438379008187
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211203,0.7838169712242354
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211204,0.2695007399644527
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211205,0.7557934556491885
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211206,0.0009395754566525749
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211207,0.5749750835432008
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211208,0.7369847047992482
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211209,0.23657499461317355
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211210,0.3774563626359833
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211211,0.34845699626480553
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211212,0.8235468522676405
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211213,0.6646581317406149
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211214,0.4093464566517252
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211215,1.0321203368623486
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211216,0.2803742702588672
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211217,0.3130489586082327
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211218,0.7583064678488384
common_rate,algebraic,nested,sgd,calibrated_broadcast minus exact,211219,0.7164919648341025
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211200,0.7160674519362876
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211201,0.4575836991302
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211202,0.7472030362590144
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211203,0.768368408443607
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211204,0.2706178536949396
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211205,0.7615823704581541
