seed,state,condition_id,architecture,feedback_family,budget_k,exact_field_energy,address_residual_energy,coefficient_residual_energy,total_field_error,address_capture,realized_field_score,decomposition_error,heldout_accuracy
4207,trained,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,point_neuron_explicit_gating__depth_interleaved_bins__k1,point_neuron_explicit_gating,depth_interleaved_bins,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,point_neuron_explicit_gating__random_sparse_matched__k1,point_neuron_explicit_gating,random_sparse_matched,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,point_neuron_explicit_gating__random_rank_k__k1,point_neuron_explicit_gating,random_rank_k,1,6679.815286,5543.685673,2945.570758,8489.256431,0.1700839865,-0.2708819133,0,0.5307617188
4207,trained,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,point_neuron_explicit_gating,learned_rank_k_upper_bound,1,4838.482902,4587.433972,2.957382973e-31,4587.433972,0.05188587724,0.05188587724,0,0.6450195312
4207,trained,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,point_neuron_explicit_gating,correct_ancestry_subtrees,2,7833.079262,5329.90395,1740.364489,7070.268439,0.3195646601,0.09738326363,9.094947018e-13,0.38671875
4207,trained,point_neuron_explicit_gating__within_neuron_route_derangement__k2,point_neuron_explicit_gating,within_neuron_route_derangement,2,18290.31416,18290.31416,17178.51604,35468.8302,0,-0.9392138312,0,0.173828125
4207,trained,point_neuron_explicit_gating__depth_interleaved_bins__k2,point_neuron_explicit_gating,depth_interleaved_bins,2,17334.8695,11957.23297,4189.038562,16146.27153,0.3102207683,0.06856688317,0,0.1860351562
4207,trained,point_neuron_explicit_gating__random_sparse_matched__k2,point_neuron_explicit_gating,random_sparse_matched,2,15902.3976,10956.99685,3741.475964,14698.47282,0.3109845995,0.07570712389,1.818989404e-12,0.21484375
4207,trained,point_neuron_explicit_gating__random_rank_k__k2,point_neuron_explicit_gating,random_rank_k,2,6625.920315,5048.344557,2311.820891,7360.165447,0.2380915682,-0.1108140601,0,0.5034179688
4207,trained,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,point_neuron_explicit_gating,learned_rank_k_upper_bound,2,4463.550887,3922.866374,1.093910616e-30,3922.866374,0.1211332694,0.1211332694,0,0.6918945312
4207,trained,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,point_neuron_explicit_gating,correct_ancestry_subtrees,4,2614.617677,1180.762122,407.4511471,1588.213269,0.548399702,0.39256386,2.273736754e-13,0.8115234375
4207,trained,point_neuron_explicit_gating__within_neuron_route_derangement__k4,point_neuron_explicit_gating,within_neuron_route_derangement,4,17910.3795,17910.3795,16593.55569,34503.9352,0,-0.926477057,0,0.19140625
4207,trained,point_neuron_explicit_gating__depth_interleaved_bins__k4,point_neuron_explicit_gating,depth_interleaved_bins,4,3879.65577,1738.870042,579.9218805,2318.791922,0.551797854,0.4023201903,0,0.7397460938
4207,trained,point_neuron_explicit_gating__random_sparse_matched__k4,point_neuron_explicit_gating,random_sparse_matched,4,3465.278237,1561.922698,527.7392538,2089.661952,0.5492648524,0.3969713805,0,0.7744140625
4207,trained,point_neuron_explicit_gating__random_rank_k__k4,point_neuron_explicit_gating,random_rank_k,4,3482.67777,1781.850944,620.1366601,2401.987604,0.4883675545,0.3103043799,0,0.744140625
4207,trained,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,point_neuron_explicit_gating,learned_rank_k_upper_bound,4,3709.996493,2571.578951,2.215244205e-30,2571.578951,0.3068513796,0.3068513796,0,0.744140625
4207,trained,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,point_neuron_explicit_gating,correct_ancestry_subtrees,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,point_neuron_explicit_gating__within_neuron_route_derangement__k8,point_neuron_explicit_gating,within_neuron_route_derangement,8,16402.36193,16402.36193,14642.93548,31045.29741,0,-0.8927333481,3.637978807e-12,0.2275390625
4207,trained,point_neuron_explicit_gating__depth_interleaved_bins__k8,point_neuron_explicit_gating,depth_interleaved_bins,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,point_neuron_explicit_gating__random_sparse_matched__k8,point_neuron_explicit_gating,random_sparse_matched,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,point_neuron_explicit_gating__random_rank_k__k8,point_neuron_explicit_gating,random_rank_k,8,2360.935033,5.202698003e-28,4.533942576e-30,5.157358578e-28,1,1,9.067885151e-30,0.830078125
4207,trained,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,point_neuron_explicit_gating,learned_rank_k_upper_bound,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,point_neuron_explicit_gating__neuron_indexed_shared__k1,point_neuron_explicit_gating,neuron_indexed_shared,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,point_neuron_explicit_gating__exact_compartment_transport__k8,point_neuron_explicit_gating,exact_compartment_transport,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,point_neuron_explicit_gating__backpropagation__k8,point_neuron_explicit_gating,backpropagation,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,flat_compartment__correct_ancestry_subtrees__k1,flat_compartment,correct_ancestry_subtrees,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,flat_compartment__within_neuron_route_derangement__k1,flat_compartment,within_neuron_route_derangement,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,flat_compartment__depth_interleaved_bins__k1,flat_compartment,depth_interleaved_bins,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,flat_compartment__random_sparse_matched__k1,flat_compartment,random_sparse_matched,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,flat_compartment__random_rank_k__k1,flat_compartment,random_rank_k,1,6679.815286,5543.685673,2945.570758,8489.256431,0.1700839865,-0.2708819133,0,0.5307617188
4207,trained,flat_compartment__learned_rank_k_upper_bound__k1,flat_compartment,learned_rank_k_upper_bound,1,4838.482902,4587.433972,2.957382973e-31,4587.433972,0.05188587724,0.05188587724,0,0.6450195312
4207,trained,flat_compartment__correct_ancestry_subtrees__k2,flat_compartment,correct_ancestry_subtrees,2,7833.079262,5329.90395,1740.364489,7070.268439,0.3195646601,0.09738326363,9.094947018e-13,0.38671875
4207,trained,flat_compartment__within_neuron_route_derangement__k2,flat_compartment,within_neuron_route_derangement,2,18290.31416,18290.31416,17178.51604,35468.8302,0,-0.9392138312,0,0.173828125
4207,trained,flat_compartment__depth_interleaved_bins__k2,flat_compartment,depth_interleaved_bins,2,17334.8695,11957.23297,4189.038562,16146.27153,0.3102207683,0.06856688317,0,0.1860351562
4207,trained,flat_compartment__random_sparse_matched__k2,flat_compartment,random_sparse_matched,2,15902.3976,10956.99685,3741.475964,14698.47282,0.3109845995,0.07570712389,1.818989404e-12,0.21484375
4207,trained,flat_compartment__random_rank_k__k2,flat_compartment,random_rank_k,2,6625.920315,5048.344557,2311.820891,7360.165447,0.2380915682,-0.1108140601,0,0.5034179688
4207,trained,flat_compartment__learned_rank_k_upper_bound__k2,flat_compartment,learned_rank_k_upper_bound,2,4463.550887,3922.866374,1.093910616e-30,3922.866374,0.1211332694,0.1211332694,0,0.6918945312
4207,trained,flat_compartment__correct_ancestry_subtrees__k4,flat_compartment,correct_ancestry_subtrees,4,2614.617677,1180.762122,407.4511471,1588.213269,0.548399702,0.39256386,2.273736754e-13,0.8115234375
4207,trained,flat_compartment__within_neuron_route_derangement__k4,flat_compartment,within_neuron_route_derangement,4,17910.3795,17910.3795,16593.55569,34503.9352,0,-0.926477057,0,0.19140625
4207,trained,flat_compartment__depth_interleaved_bins__k4,flat_compartment,depth_interleaved_bins,4,3879.65577,1738.870042,579.9218805,2318.791922,0.551797854,0.4023201903,0,0.7397460938
4207,trained,flat_compartment__random_sparse_matched__k4,flat_compartment,random_sparse_matched,4,3465.278237,1561.922698,527.7392538,2089.661952,0.5492648524,0.3969713805,0,0.7744140625
4207,trained,flat_compartment__random_rank_k__k4,flat_compartment,random_rank_k,4,3482.67777,1781.850944,620.1366601,2401.987604,0.4883675545,0.3103043799,0,0.744140625
4207,trained,flat_compartment__learned_rank_k_upper_bound__k4,flat_compartment,learned_rank_k_upper_bound,4,3709.996493,2571.578951,2.215244205e-30,2571.578951,0.3068513796,0.3068513796,0,0.744140625
4207,trained,flat_compartment__correct_ancestry_subtrees__k8,flat_compartment,correct_ancestry_subtrees,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,flat_compartment__within_neuron_route_derangement__k8,flat_compartment,within_neuron_route_derangement,8,16402.36193,16402.36193,14642.93548,31045.29741,0,-0.8927333481,3.637978807e-12,0.2275390625
4207,trained,flat_compartment__depth_interleaved_bins__k8,flat_compartment,depth_interleaved_bins,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,flat_compartment__random_sparse_matched__k8,flat_compartment,random_sparse_matched,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,flat_compartment__random_rank_k__k8,flat_compartment,random_rank_k,8,2360.935033,5.202698003e-28,4.533942576e-30,5.157358578e-28,1,1,9.067885151e-30,0.830078125
4207,trained,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,6679.815286,5543.685673,2945.570758,8489.256431,0.1700839865,-0.2708819133,0,0.5307617188
4207,trained,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,4838.482902,4587.433972,2.957382973e-31,4587.433972,0.05188587724,0.05188587724,0,0.6450195312
4207,trained,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,7833.079262,5329.90395,1740.364489,7070.268439,0.3195646601,0.09738326363,9.094947018e-13,0.38671875
4207,trained,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,18290.31416,18290.31416,17178.51604,35468.8302,0,-0.9392138312,0,0.173828125
4207,trained,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,17334.8695,11957.23297,4189.038562,16146.27153,0.3102207683,0.06856688317,0,0.1860351562
4207,trained,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,15902.3976,10956.99685,3741.475964,14698.47282,0.3109845995,0.07570712389,1.818989404e-12,0.21484375
4207,trained,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,6625.920315,5048.344557,2311.820891,7360.165447,0.2380915682,-0.1108140601,0,0.5034179688
4207,trained,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,4463.550887,3922.866374,1.093910616e-30,3922.866374,0.1211332694,0.1211332694,0,0.6918945312
4207,trained,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,2614.617677,1180.762122,407.4511471,1588.213269,0.548399702,0.39256386,2.273736754e-13,0.8115234375
4207,trained,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,17910.3795,17910.3795,16593.55569,34503.9352,0,-0.926477057,0,0.19140625
4207,trained,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,3879.65577,1738.870042,579.9218805,2318.791922,0.551797854,0.4023201903,0,0.7397460938
4207,trained,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,3465.278237,1561.922698,527.7392538,2089.661952,0.5492648524,0.3969713805,0,0.7744140625
4207,trained,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,3482.67777,1781.850944,620.1366601,2401.987604,0.4883675545,0.3103043799,0,0.744140625
4207,trained,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,3709.996493,2571.578951,2.215244205e-30,2571.578951,0.3068513796,0.3068513796,0,0.744140625
4207,trained,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,16402.36193,16402.36193,14642.93548,31045.29741,0,-0.8927333481,3.637978807e-12,0.2275390625
4207,trained,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,2360.935033,5.202698003e-28,4.533942576e-30,5.157358578e-28,1,1,9.067885151e-30,0.830078125
4207,trained,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,8755.843838,7211.355927,3675.387604,10886.74353,0.1763950956,-0.2433688554,0,0.44140625
4207,trained,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,4838.482902,4587.433972,2.957382973e-31,4587.433972,0.05188587724,0.05188587724,0,0.6450195312
4207,trained,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,17334.8695,11957.23297,4189.038562,16146.27153,0.3102207683,0.06856688317,0,0.1860351562
4207,trained,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,18070.92537,18070.92537,16470.83678,34541.76215,0,-0.9114550826,0,0.1860351562
4207,trained,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,15882.3438,10854.40864,3640.4617,14494.87034,0.3165738772,0.08735949004,0,0.2182617188
4207,trained,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,16886.22672,11616.0882,4018.695314,15634.78352,0.3120968706,0.07411029247,0,0.2006835938
4207,trained,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,9263.04947,7196.885384,3122.019258,10318.90464,0.2230544156,-0.1139856993,0,0.4619140625
4207,trained,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,4463.550887,3922.866374,1.093910616e-30,3922.866374,0.1211332694,0.1211332694,0,0.6918945312
4207,trained,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,3241.336085,1451.750151,478.7668571,1930.517008,0.5521136614,0.404407023,2.273736754e-13,0.7827148438
4207,trained,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,17882.35884,17882.35884,16444.49017,34326.84901,0,-0.919592897,0,0.1889648438
4207,trained,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,3396.014998,1516.029454,501.0274672,2017.056921,0.5535857601,0.4060518218,0,0.7724609375
4207,trained,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,3833.092537,1740.194371,581.7882662,2321.982637,0.5460077329,0.3942273466,0,0.7475585938
4207,trained,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,3089.882209,1556.865645,601.6679384,2158.533584,0.4961407781,0.3014188121,0,0.7788085938
4207,trained,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,3709.996493,2571.578951,2.215244205e-30,2571.578951,0.3068513796,0.3068513796,0,0.744140625
4207,trained,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,17882.66554,17882.66554,16301.29546,34183.961,0,-0.9115696668,0,0.1811523438
4207,trained,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,2360.935033,5.073002352e-28,4.544957513e-30,5.027552777e-28,1,1,9.089915026e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,18103.54261,15184.949,6875.974579,22060.92358,0.161216712,-0.2185970475,3.637978807e-12,0.1821289062
4207,trained,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4207,trained,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,2360.935033,4.057193683e-30,4.057193683e-30,0,1,1,8.114387366e-30,0.830078125
4208,initialization,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,5259.875956,4441.163199,2207.458105,6648.621304,0.1556524838,-0.2640262545,9.094947018e-13,0.193359375
4208,initialization,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,5259.875956,4441.163199,2207.458105,6648.621304,0.1556524838,-0.2640262545,9.094947018e-13,0.193359375
4208,initialization,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,5259.875956,4441.163199,2207.458105,6648.621304,0.1556524838,-0.2640262545,9.094947018e-13,0.193359375
4208,initialization,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,5259.875956,4441.163199,2207.458105,6648.621304,0.1556524838,-0.2640262545,9.094947018e-13,0.193359375
4208,initialization,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,5259.875956,4472.09948,2572.678361,7044.777842,0.1497709228,-0.3393429618,9.094947018e-13,0.4545898438
4208,initialization,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,5259.875956,4553.080908,1.00912189e-30,4553.080908,0.1343748511,0.1343748511,0,0.5942382812
4208,initialization,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,5259.875956,3652.967036,1359.878461,5012.845497,0.3055031969,0.04696507315,9.094947018e-13,0.396484375
4208,initialization,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,5259.875956,5259.875956,5203.233112,10463.10907,0,-0.9892311444,0,0.193359375
4208,initialization,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,5259.875956,3686.92767,1479.42219,5166.34986,0.2990466503,0.01778104597,0,0.2104492188
4208,initialization,dendritic_tree__random_sparse_matched__k2,dendritic_tree,random_sparse_matched,2,5259.875956,3682.513884,1472.86514,5155.379024,0.2998857929,0.01986680536,9.094947018e-13,0.2163085938
4208,initialization,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,5259.875956,3764.766712,1985.67843,5750.445143,0.2842480043,-0.09326630339,0,0.5307617188
4208,initialization,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,5259.875956,3865.993031,2.31395749e-30,3865.993031,0.2650030032,0.2650030032,0,0.6303710938
4208,initialization,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,5259.875956,2269.903539,665.9570741,2935.860613,0.5684492262,0.4418384316,4.547473509e-13,0.7905273438
4208,initialization,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,5259.875956,5259.875956,5093.971844,10353.8478,0,-0.9684585505,0,0.1943359375
4208,initialization,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,5259.875956,2309.179996,738.4174784,3047.597475,0.560982043,0.4205951813,0,0.6889648438
4208,initialization,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,5259.875956,2256.884378,636.6446982,2893.529076,0.5709244102,0.4498864421,4.547473509e-13,0.7827148438
4208,initialization,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,5259.875956,2385.138189,688.6670774,3073.805266,0.5465409815,0.415612594,0,0.7587890625
4208,initialization,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,5259.875956,2534.730717,4.458839054e-30,2534.730717,0.5181006666,0.5181006666,0,0.716796875
4208,initialization,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,5259.875956,9.836999878e-30,9.836999878e-30,0,1,1,1.967399976e-29,0.8081054688
4208,initialization,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,5259.875956,5259.875956,5035.681986,10295.55794,0,-0.957376567,1.818989404e-12,0.2919921875
4208,initialization,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,5259.875956,9.836999878e-30,9.836999878e-30,0,1,1,1.967399976e-29,0.8081054688
4208,initialization,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,5259.875956,9.836999878e-30,9.836999878e-30,0,1,1,1.967399976e-29,0.8081054688
4208,initialization,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,5259.875956,9.069354285e-28,9.836999878e-30,8.970984286e-28,1,1,1.967399976e-29,0.8081054688
