seed,condition_id,heldout_loss,reconstructed_heldout_loss,heldout_accuracy,reconstructed_heldout_accuracy
4204,degree_depth_matched_rewired_tree__random_rank_k__k1,0.6995155579,0.6995155579,0.78125,0.78125
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,0.6529371019,0.6529371019,0.5502929688,0.5502929688
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,3.89961152,3.89961152,0.2236328125,0.2236328125
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,26.75667404,26.75667404,0.181640625,0.181640625
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,4.269217082,4.269217082,0.21875,0.21875
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k2,6.546330504,6.546330504,0.1923828125,0.1923828125
4204,degree_depth_matched_rewired_tree__random_rank_k__k2,0.5052194786,0.5052194786,0.7822265625,0.7822265625
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,0.6174218933,0.6174218933,0.603515625,0.603515625
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,0.5395005992,0.5395005992,0.7338867188,0.7338867188
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,17.80654158,17.80654158,0.1826171875,0.1826171875
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,0.5265356223,0.5265356223,0.74609375,0.74609375
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k4,0.5320451785,0.5320451785,0.73828125,0.73828125
4204,degree_depth_matched_rewired_tree__random_rank_k__k4,0.5689487334,0.5689487334,0.7866210938,0.7866210938
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,0.5491442089,0.5491442089,0.6884765625,0.6884765625
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,11.18269277,11.18269277,0.197265625,0.197265625
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4204,degree_depth_matched_rewired_tree__random_rank_k__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4204,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,21.11336483,21.11336483,0.1806640625,0.1806640625
4204,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4204,degree_depth_matched_rewired_tree__backpropagation__k8,0.4025840287,0.4025840287,0.8178710938,0.8178710938
4205,dendritic_tree__correct_ancestry_subtrees__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,dendritic_tree__within_neuron_route_derangement__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,dendritic_tree__depth_interleaved_bins__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,dendritic_tree__random_sparse_matched__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,dendritic_tree__random_rank_k__k1,4.967725443,4.967725443,0.3559570312,0.3559570312
4205,dendritic_tree__learned_rank_k_upper_bound__k1,0.6568900526,0.6568900526,0.5126953125,0.5126953125
4205,dendritic_tree__correct_ancestry_subtrees__k2,0.7688496679,0.7688496679,0.4721679688,0.4721679688
4205,dendritic_tree__within_neuron_route_derangement__k2,30.81624818,30.81624818,0.1840820312,0.1840820312
4205,dendritic_tree__depth_interleaved_bins__k2,6.214511483,6.214511483,0.1987304688,0.1987304688
4205,dendritic_tree__random_sparse_matched__k2,3.6874237,3.6874237,0.2221679688,0.2221679688
4205,dendritic_tree__random_rank_k__k2,0.6227614458,0.6227614458,0.7001953125,0.7001953125
4205,dendritic_tree__learned_rank_k_upper_bound__k2,0.6158614915,0.6158614915,0.583984375,0.583984375
4205,dendritic_tree__correct_ancestry_subtrees__k4,0.4351075349,0.4351075349,0.80859375,0.80859375
4205,dendritic_tree__within_neuron_route_derangement__k4,18.00523509,18.00523509,0.1801757812,0.1801757812
4205,dendritic_tree__depth_interleaved_bins__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,dendritic_tree__random_sparse_matched__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,dendritic_tree__random_rank_k__k4,0.5128767628,0.5128767628,0.8100585938,0.8100585938
4205,dendritic_tree__learned_rank_k_upper_bound__k4,0.5443704268,0.5443704268,0.6860351562,0.6860351562
4205,dendritic_tree__correct_ancestry_subtrees__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,dendritic_tree__within_neuron_route_derangement__k8,6.208246372,6.208246372,0.2817382812,0.2817382812
4205,dendritic_tree__depth_interleaved_bins__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,dendritic_tree__random_sparse_matched__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,dendritic_tree__random_rank_k__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,dendritic_tree__learned_rank_k_upper_bound__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,dendritic_tree__neuron_indexed_shared__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,dendritic_tree__exact_compartment_transport__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,dendritic_tree__backpropagation__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,point_neuron_explicit_gating__depth_interleaved_bins__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,point_neuron_explicit_gating__random_sparse_matched__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,point_neuron_explicit_gating__random_rank_k__k1,4.967725443,4.967725443,0.3559570312,0.3559570312
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,0.6568900526,0.6568900526,0.5126953125,0.5126953125
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,0.7688496679,0.7688496679,0.4721679688,0.4721679688
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k2,30.81624818,30.81624818,0.1840820312,0.1840820312
4205,point_neuron_explicit_gating__depth_interleaved_bins__k2,6.214511483,6.214511483,0.1987304688,0.1987304688
4205,point_neuron_explicit_gating__random_sparse_matched__k2,3.6874237,3.6874237,0.2221679688,0.2221679688
4205,point_neuron_explicit_gating__random_rank_k__k2,0.6227614458,0.6227614458,0.7001953125,0.7001953125
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,0.6158614915,0.6158614915,0.583984375,0.583984375
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,0.4351075349,0.4351075349,0.80859375,0.80859375
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k4,18.00523509,18.00523509,0.1801757812,0.1801757812
4205,point_neuron_explicit_gating__depth_interleaved_bins__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,point_neuron_explicit_gating__random_sparse_matched__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,point_neuron_explicit_gating__random_rank_k__k4,0.5128767628,0.5128767628,0.8100585938,0.8100585938
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,0.5443704268,0.5443704268,0.6860351562,0.6860351562
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k8,6.208246372,6.208246372,0.2817382812,0.2817382812
4205,point_neuron_explicit_gating__depth_interleaved_bins__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__random_sparse_matched__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__random_rank_k__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__neuron_indexed_shared__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,point_neuron_explicit_gating__exact_compartment_transport__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,point_neuron_explicit_gating__backpropagation__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__correct_ancestry_subtrees__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,flat_compartment__within_neuron_route_derangement__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,flat_compartment__depth_interleaved_bins__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,flat_compartment__random_sparse_matched__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,flat_compartment__random_rank_k__k1,4.967725443,4.967725443,0.3559570312,0.3559570312
4205,flat_compartment__learned_rank_k_upper_bound__k1,0.6568900526,0.6568900526,0.5126953125,0.5126953125
4205,flat_compartment__correct_ancestry_subtrees__k2,0.7688496679,0.7688496679,0.4721679688,0.4721679688
4205,flat_compartment__within_neuron_route_derangement__k2,30.81624818,30.81624818,0.1840820312,0.1840820312
4205,flat_compartment__depth_interleaved_bins__k2,6.214511483,6.214511483,0.1987304688,0.1987304688
4205,flat_compartment__random_sparse_matched__k2,3.6874237,3.6874237,0.2221679688,0.2221679688
4205,flat_compartment__random_rank_k__k2,0.6227614458,0.6227614458,0.7001953125,0.7001953125
4205,flat_compartment__learned_rank_k_upper_bound__k2,0.6158614915,0.6158614915,0.583984375,0.583984375
4205,flat_compartment__correct_ancestry_subtrees__k4,0.4351075349,0.4351075349,0.80859375,0.80859375
4205,flat_compartment__within_neuron_route_derangement__k4,18.00523509,18.00523509,0.1801757812,0.1801757812
4205,flat_compartment__depth_interleaved_bins__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,flat_compartment__random_sparse_matched__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,flat_compartment__random_rank_k__k4,0.5128767628,0.5128767628,0.8100585938,0.8100585938
4205,flat_compartment__learned_rank_k_upper_bound__k4,0.5443704268,0.5443704268,0.6860351562,0.6860351562
4205,flat_compartment__correct_ancestry_subtrees__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__within_neuron_route_derangement__k8,6.208246372,6.208246372,0.2817382812,0.2817382812
4205,flat_compartment__depth_interleaved_bins__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__random_sparse_matched__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__random_rank_k__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__learned_rank_k_upper_bound__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__neuron_indexed_shared__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,flat_compartment__exact_compartment_transport__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,flat_compartment__backpropagation__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__correct_ancestry_subtrees__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,grouped_point_subunits__within_neuron_route_derangement__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,grouped_point_subunits__depth_interleaved_bins__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,grouped_point_subunits__random_sparse_matched__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,grouped_point_subunits__random_rank_k__k1,4.967725443,4.967725443,0.3559570312,0.3559570312
4205,grouped_point_subunits__learned_rank_k_upper_bound__k1,0.6568900526,0.6568900526,0.5126953125,0.5126953125
4205,grouped_point_subunits__correct_ancestry_subtrees__k2,0.7688496679,0.7688496679,0.4721679688,0.4721679688
4205,grouped_point_subunits__within_neuron_route_derangement__k2,30.81624818,30.81624818,0.1840820312,0.1840820312
4205,grouped_point_subunits__depth_interleaved_bins__k2,6.214511483,6.214511483,0.1987304688,0.1987304688
4205,grouped_point_subunits__random_sparse_matched__k2,3.6874237,3.6874237,0.2221679688,0.2221679688
4205,grouped_point_subunits__random_rank_k__k2,0.6227614458,0.6227614458,0.7001953125,0.7001953125
4205,grouped_point_subunits__learned_rank_k_upper_bound__k2,0.6158614915,0.6158614915,0.583984375,0.583984375
4205,grouped_point_subunits__correct_ancestry_subtrees__k4,0.4351075349,0.4351075349,0.80859375,0.80859375
4205,grouped_point_subunits__within_neuron_route_derangement__k4,18.00523509,18.00523509,0.1801757812,0.1801757812
4205,grouped_point_subunits__depth_interleaved_bins__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,grouped_point_subunits__random_sparse_matched__k4,0.5833139422,0.5833139422,0.7094726562,0.7094726562
4205,grouped_point_subunits__random_rank_k__k4,0.5128767628,0.5128767628,0.8100585938,0.8100585938
4205,grouped_point_subunits__learned_rank_k_upper_bound__k4,0.5443704268,0.5443704268,0.6860351562,0.6860351562
4205,grouped_point_subunits__correct_ancestry_subtrees__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__within_neuron_route_derangement__k8,6.208246372,6.208246372,0.2817382812,0.2817382812
4205,grouped_point_subunits__depth_interleaved_bins__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__random_sparse_matched__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__random_rank_k__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__learned_rank_k_upper_bound__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__neuron_indexed_shared__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,grouped_point_subunits__exact_compartment_transport__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,grouped_point_subunits__backpropagation__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,degree_depth_matched_rewired_tree__random_sparse_matched__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,degree_depth_matched_rewired_tree__random_rank_k__k1,4.464450492,4.464450492,0.3393554688,0.3393554688
4205,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,0.6568900526,0.6568900526,0.5126953125,0.5126953125
4205,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,3.298081135,3.298081135,0.2143554688,0.2143554688
4205,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,24.61068331,24.61068331,0.185546875,0.185546875
4205,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,3.708999453,3.708999453,0.2299804688,0.2299804688
4205,degree_depth_matched_rewired_tree__random_sparse_matched__k2,0.7688496679,0.7688496679,0.4721679688,0.4721679688
4205,degree_depth_matched_rewired_tree__random_rank_k__k2,0.7853053611,0.7853053611,0.6025390625,0.6025390625
4205,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,0.6158614915,0.6158614915,0.583984375,0.583984375
4205,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,0.5078643541,0.5078643541,0.7709960938,0.7709960938
4205,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,16.21003808,16.21003808,0.1870117188,0.1870117188
4205,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,0.5161487609,0.5161487609,0.7661132812,0.7661132812
4205,degree_depth_matched_rewired_tree__random_sparse_matched__k4,0.5161487609,0.5161487609,0.7661132812,0.7661132812
4205,degree_depth_matched_rewired_tree__random_rank_k__k4,0.5129901282,0.5129901282,0.8129882812,0.8129882812
4205,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,0.5443704268,0.5443704268,0.6860351562,0.6860351562
4205,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,11.14641326,11.14641326,0.20703125,0.20703125
4205,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__random_sparse_matched__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__random_rank_k__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,19.39634377,19.39634377,0.1796875,0.1796875
4205,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4205,degree_depth_matched_rewired_tree__backpropagation__k8,0.4244926909,0.4244926909,0.8120117188,0.8120117188
4206,dendritic_tree__correct_ancestry_subtrees__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,dendritic_tree__within_neuron_route_derangement__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,dendritic_tree__depth_interleaved_bins__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,dendritic_tree__random_sparse_matched__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,dendritic_tree__random_rank_k__k1,0.6620119495,0.6620119495,0.7436523438,0.7436523438
4206,dendritic_tree__learned_rank_k_upper_bound__k1,0.6650522378,0.6650522378,0.52734375,0.52734375
4206,dendritic_tree__correct_ancestry_subtrees__k2,0.9281504453,0.9281504453,0.4086914062,0.4086914062
4206,dendritic_tree__within_neuron_route_derangement__k2,31.48447847,31.48447847,0.1796875,0.1796875
4206,dendritic_tree__depth_interleaved_bins__k2,5.900469067,5.900469067,0.1884765625,0.1884765625
4206,dendritic_tree__random_sparse_matched__k2,3.805711384,3.805711384,0.2138671875,0.2138671875
4206,dendritic_tree__random_rank_k__k2,0.4476872858,0.4476872858,0.8129882812,0.8129882812
4206,dendritic_tree__learned_rank_k_upper_bound__k2,0.6282979283,0.6282979283,0.5874023438,0.5874023438
4206,dendritic_tree__correct_ancestry_subtrees__k4,0.4304886779,0.4304886779,0.8002929688,0.8002929688
4206,dendritic_tree__within_neuron_route_derangement__k4,17.99781551,17.99781551,0.1811523438,0.1811523438
4206,dendritic_tree__depth_interleaved_bins__k4,0.5600893463,0.5600893463,0.7490234375,0.7490234375
4206,dendritic_tree__random_sparse_matched__k4,0.5096724718,0.5096724718,0.7592773438,0.7592773438
4206,dendritic_tree__random_rank_k__k4,0.4887765557,0.4887765557,0.7822265625,0.7822265625
4206,dendritic_tree__learned_rank_k_upper_bound__k4,0.5584400951,0.5584400951,0.6875,0.6875
4206,dendritic_tree__correct_ancestry_subtrees__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,dendritic_tree__within_neuron_route_derangement__k8,7.290879222,7.290879222,0.228515625,0.228515625
4206,dendritic_tree__depth_interleaved_bins__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,dendritic_tree__random_sparse_matched__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,dendritic_tree__random_rank_k__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,dendritic_tree__learned_rank_k_upper_bound__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,dendritic_tree__neuron_indexed_shared__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,dendritic_tree__exact_compartment_transport__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,dendritic_tree__backpropagation__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,point_neuron_explicit_gating__within_neuron_route_derangement__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,point_neuron_explicit_gating__depth_interleaved_bins__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,point_neuron_explicit_gating__random_sparse_matched__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,point_neuron_explicit_gating__random_rank_k__k1,0.6620119495,0.6620119495,0.7436523438,0.7436523438
4206,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,0.6650522378,0.6650522378,0.52734375,0.52734375
4206,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,0.9281504453,0.9281504453,0.4086914062,0.4086914062
4206,point_neuron_explicit_gating__within_neuron_route_derangement__k2,31.48447847,31.48447847,0.1796875,0.1796875
4206,point_neuron_explicit_gating__depth_interleaved_bins__k2,5.900469067,5.900469067,0.1884765625,0.1884765625
4206,point_neuron_explicit_gating__random_sparse_matched__k2,3.805711384,3.805711384,0.2138671875,0.2138671875
4206,point_neuron_explicit_gating__random_rank_k__k2,0.4476872858,0.4476872858,0.8129882812,0.8129882812
4206,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,0.6282979283,0.6282979283,0.5874023438,0.5874023438
4206,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,0.4304886779,0.4304886779,0.8002929688,0.8002929688
4206,point_neuron_explicit_gating__within_neuron_route_derangement__k4,17.99781551,17.99781551,0.1811523438,0.1811523438
4206,point_neuron_explicit_gating__depth_interleaved_bins__k4,0.5600893463,0.5600893463,0.7490234375,0.7490234375
4206,point_neuron_explicit_gating__random_sparse_matched__k4,0.5096724718,0.5096724718,0.7592773438,0.7592773438
4206,point_neuron_explicit_gating__random_rank_k__k4,0.4887765557,0.4887765557,0.7822265625,0.7822265625
4206,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,0.5584400951,0.5584400951,0.6875,0.6875
4206,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__within_neuron_route_derangement__k8,7.290879222,7.290879222,0.228515625,0.228515625
4206,point_neuron_explicit_gating__depth_interleaved_bins__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__random_sparse_matched__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__random_rank_k__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__neuron_indexed_shared__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,point_neuron_explicit_gating__exact_compartment_transport__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,point_neuron_explicit_gating__backpropagation__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__correct_ancestry_subtrees__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,flat_compartment__within_neuron_route_derangement__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,flat_compartment__depth_interleaved_bins__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,flat_compartment__random_sparse_matched__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,flat_compartment__random_rank_k__k1,0.6620119495,0.6620119495,0.7436523438,0.7436523438
4206,flat_compartment__learned_rank_k_upper_bound__k1,0.6650522378,0.6650522378,0.52734375,0.52734375
4206,flat_compartment__correct_ancestry_subtrees__k2,0.9281504453,0.9281504453,0.4086914062,0.4086914062
4206,flat_compartment__within_neuron_route_derangement__k2,31.48447847,31.48447847,0.1796875,0.1796875
4206,flat_compartment__depth_interleaved_bins__k2,5.900469067,5.900469067,0.1884765625,0.1884765625
4206,flat_compartment__random_sparse_matched__k2,3.805711384,3.805711384,0.2138671875,0.2138671875
4206,flat_compartment__random_rank_k__k2,0.4476872858,0.4476872858,0.8129882812,0.8129882812
4206,flat_compartment__learned_rank_k_upper_bound__k2,0.6282979283,0.6282979283,0.5874023438,0.5874023438
4206,flat_compartment__correct_ancestry_subtrees__k4,0.4304886779,0.4304886779,0.8002929688,0.8002929688
4206,flat_compartment__within_neuron_route_derangement__k4,17.99781551,17.99781551,0.1811523438,0.1811523438
4206,flat_compartment__depth_interleaved_bins__k4,0.5600893463,0.5600893463,0.7490234375,0.7490234375
4206,flat_compartment__random_sparse_matched__k4,0.5096724718,0.5096724718,0.7592773438,0.7592773438
4206,flat_compartment__random_rank_k__k4,0.4887765557,0.4887765557,0.7822265625,0.7822265625
4206,flat_compartment__learned_rank_k_upper_bound__k4,0.5584400951,0.5584400951,0.6875,0.6875
4206,flat_compartment__correct_ancestry_subtrees__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__within_neuron_route_derangement__k8,7.290879222,7.290879222,0.228515625,0.228515625
4206,flat_compartment__depth_interleaved_bins__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__random_sparse_matched__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__random_rank_k__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__learned_rank_k_upper_bound__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__neuron_indexed_shared__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,flat_compartment__exact_compartment_transport__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,flat_compartment__backpropagation__k8,0.4088780473,0.4088780473,0.8134765625,0.8134765625
4206,grouped_point_subunits__correct_ancestry_subtrees__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,grouped_point_subunits__within_neuron_route_derangement__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,grouped_point_subunits__depth_interleaved_bins__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,grouped_point_subunits__random_sparse_matched__k1,20.18550052,20.18550052,0.1762695312,0.1762695312
4206,grouped_point_subunits__random_rank_k__k1,0.6620119495,0.6620119495,0.7436523438,0.7436523438
4206,grouped_point_subunits__learned_rank_k_upper_bound__k1,0.6650522378,0.6650522378,0.52734375,0.52734375
4206,grouped_point_subunits__correct_ancestry_subtrees__k2,0.9281504453,0.9281504453,0.4086914062,0.4086914062
4206,grouped_point_subunits__within_neuron_route_derangement__k2,31.48447847,31.48447847,0.1796875,0.1796875
4206,grouped_point_subunits__depth_interleaved_bins__k2,5.900469067,5.900469067,0.1884765625,0.1884765625
4206,grouped_point_subunits__random_sparse_matched__k2,3.805711384,3.805711384,0.2138671875,0.2138671875
4206,grouped_point_subunits__random_rank_k__k2,0.4476872858,0.4476872858,0.8129882812,0.8129882812
4206,grouped_point_subunits__learned_rank_k_upper_bound__k2,0.6282979283,0.6282979283,0.5874023438,0.5874023438
4206,grouped_point_subunits__correct_ancestry_subtrees__k4,0.4304886779,0.4304886779,0.8002929688,0.8002929688
4206,grouped_point_subunits__within_neuron_route_derangement__k4,17.99781551,17.99781551,0.1811523438,0.1811523438
4206,grouped_point_subunits__depth_interleaved_bins__k4,0.5600893463,0.5600893463,0.7490234375,0.7490234375
4206,grouped_point_subunits__random_sparse_matched__k4,0.5096724718,0.5096724718,0.7592773438,0.7592773438
4206,grouped_point_subunits__random_rank_k__k4,0.4887765557,0.4887765557,0.7822265625,0.7822265625
4206,grouped_point_subunits__learned_rank_k_upper_bound__k4,0.5584400951,0.5584400951,0.6875,0.6875
