cohort,regime,root_id,median_axial_to_leak_ratio,minimum_axial_to_leak_ratio,maximum_axial_to_leak_ratio,median_leak_ns,median_axial_ns,n_degenerate_lengths_imputed
original_eight,Ra150_Rm30000,864691135060651419,278.1660686087183,15.257932761946725,127899.61338488838,0.03319972086954228,7.392878296629814,0
original_eight,Ra150_Rm30000,864691135196576298,19.01082051243335,2.888187036520549,14076.074779690827,0.08184403332143246,1.704720251776068,0
original_eight,Ra150_Rm30000,864691135277186789,181.11366416933475,21.64434196475145,57260.67553377517,0.04303280219448888,5.581376473477892,0
original_eight,Ra150_Rm30000,864691135324623260,39.37551126179345,9.28161768220493,16180.756828322912,0.06349541937669193,3.030165249923756,0
original_eight,Ra150_Rm30000,864691135409937097,143.42515761659672,12.280433131240082,42750726.74417623,0.04225828310730122,4.686518208872209,0
original_eight,Ra150_Rm30000,864691135739661169,128.63524568915014,3.949301009236633,11411.072079876472,0.06366642674276138,5.540941244877546,0
original_eight,Ra150_Rm30000,864691135810666525,367.9386592349784,14.63778380444368,931366.9557280473,0.03866626556586506,10.534446375022654,0
original_eight,Ra150_Rm30000,864691136043380566,110.50834772062498,8.483540006617607,152357.97832628668,0.04248733615861884,3.8913825804431155,0
original_eight,Ra250_Rm15000,864691135060651419,83.44982058261549,4.577379828584017,38369.884015466516,0.06639944173908456,4.435726977977889,0
original_eight,Ra250_Rm15000,864691135196576298,5.703246153730005,0.8664561109561649,4222.8224339072485,0.16368806664286492,1.0228321510656408,0
original_eight,Ra250_Rm15000,864691135277186789,54.33409925080042,6.4933025894254355,17178.202660132552,0.08606560438897776,3.3488258840867346,0
original_eight,Ra250_Rm15000,864691135324623260,11.812653378538032,2.7844853046614793,4854.227048496873,0.12699083875338385,1.8180991499542538,0
original_eight,Ra250_Rm15000,864691135409937097,43.027547284979015,3.6841299393720246,12825218.02325287,0.08451656621460243,2.811910925323325,0
original_eight,Ra250_Rm15000,864691135739661169,38.59057370674505,1.1847903027709898,3423.3216239629423,0.12733285348552276,3.324564746926527,0
original_eight,Ra250_Rm15000,864691135810666525,110.3815977704935,4.391335141333104,279410.0867184142,0.07733253113173012,6.320667825013593,0
original_eight,Ra250_Rm15000,864691136043380566,33.152504316187496,2.5450620019852814,45707.39349788599,0.08497467231723768,2.3348295482658687,0
v661_disjoint,Ra150_Rm300,864691134941194851,3.3084264875282545,0.27294511058205084,382.8706011711018,3.4472931068912973,10.12948262711263,0
v661_disjoint,Ra150_Rm300,864691135082534135,1.9702452189426247,0.12628197373876782,1429.9950343493124,4.131923495359563,5.81534052495355,0
v661_disjoint,Ra150_Rm300,864691135334986985,2.7643398872604696,0.21942596860032207,2379.834793403831,4.209235174843525,10.050489881780331,0
v661_disjoint,Ra150_Rm300,864691135342193329,0.5374565095123156,0.042014261754572846,198.91959373342624,7.319906734244625,3.4803116423555363,0
v661_disjoint,Ra150_Rm300,864691135367232761,2.3102270166236014,0.1025170332510396,387.91157745611275,5.0916294775467135,6.86311062768423,0
v661_disjoint,Ra150_Rm300,864691135404231406,5.037952782225243,0.20476937642925983,2220.7037173088106,2.7705238867203295,10.572824085065434,0
v661_disjoint,Ra150_Rm300,864691135404277230,3.9231316354678243,0.17096476837800653,684.8851075145927,3.474353104154316,8.697917325478448,0
v661_disjoint,Ra150_Rm300,864691135416557754,3.060340321167102,0.20183098383763862,1269.954071091083,3.023557816187634,8.06417603286958,0
v661_disjoint,Ra150_Rm300,864691135455195242,4.424555453280881,0.27180538684318734,731.2687032886266,3.091389558630315,8.511000748381417,0
v661_disjoint,Ra150_Rm300,864691135468547212,5.209183322662163,0.18353612963059754,671.2151064686798,2.864117390082268,10.667561066121081,0
v661_disjoint,Ra150_Rm300,864691135495249040,1.7927875116440697,0.13056072935598886,28334.47322593747,4.42054748826062,5.234524106171612,0
v661_disjoint,Ra150_Rm300,864691135502788957,3.214815397169553,0.17075352885172454,322.7453799243027,3.3267298563674306,7.895689679311167,0
v661_disjoint,Ra150_Rm300,864691135516884435,1.861421320432038,0.06040016203818258,2302.5406891835,3.70065953353113,4.825457808695218,0
v661_disjoint,Ra150_Rm300,864691135572379429,2.659140882597483,0.2447696379516465,3690.561553388511,3.911218390624961,7.700493665430142,0
v661_disjoint,Ra150_Rm300,864691135573814980,2.5090685942506177,0.15413719210403404,1001184.0547294915,3.1472201117715155,7.180813775253588,0
v661_disjoint,Ra150_Rm300,864691135658994050,1.9350769474580916,0.18340742775765995,403.5342282858685,3.553722496159065,6.233143285236808,0
v661_disjoint,Ra150_Rm300,864691135687601120,2.0674014707498864,0.1549313617710092,613.3720439744563,3.751319099025441,7.96748553122903,0
v661_disjoint,Ra150_Rm300,864691135716106266,0.5435901482696104,0.1452553877105678,258.71748591485266,6.272095425173166,3.2144154282500534,0
v661_disjoint,Ra150_Rm300,864691135716174106,3.1834918144150515,0.22275112628310748,2449.5581804057024,2.7388194552456486,7.602001532914604,0
v661_disjoint,Ra150_Rm300,864691135740320660,2.821392694840605,0.18207394554077017,1734.7409352883778,3.08704921589703,6.601321748886266,0
v661_disjoint,Ra150_Rm300,864691135762339894,1.877535329982564,0.18481326568225376,675.2761152104738,4.5018338835324965,6.8444551780551475,0
v661_disjoint,Ra150_Rm300,864691135856802606,1.6586255703976678,0.12934216012262273,237.86109124962405,4.013045599662818,4.125766431841509,0
v661_disjoint,Ra150_Rm300,864691135856845358,4.793279574260492,0.1840036257230218,390.4140810955129,4.693196517128904,8.801208437181613,0
v661_disjoint,Ra150_Rm300,864691135867632406,4.25256759900054,0.2590805532883652,3147.906444921805,2.9477460961563446,8.167253257581478,0
v661_disjoint,Ra150_Rm300,864691135919106224,6.185322879471045,0.20857071088016055,530.3137186146923,2.5430063302526245,8.459948792712757,0
v661_disjoint,Ra150_Rm300,864691135938349828,5.564916638522881,0.21177557956896512,3332.8602726604345,3.3558336579500363,11.759940412132517,0
v661_disjoint,Ra150_Rm300,864691135947212897,2.091672506541055,0.2569865893151098,784.9094821724822,3.6630703781577294,6.44736760419311,0
v661_disjoint,Ra150_Rm300,864691135952698659,1.7633068781540568,0.10735065380503753,234.89356733710858,4.2040978811779,7.801491147869212,0
v661_disjoint,Ra150_Rm300,864691135992368833,3.9511221184918717,0.3213810128058573,352.8947497130837,2.803636732906276,9.644173587693293,0
v661_disjoint,Ra150_Rm300,864691136024229689,2.0353905279101516,0.09101984428202728,1629.0775027557431,5.322407752877153,7.265127857682561,0
v661_disjoint,Ra150_Rm300,864691136066506392,0.5410296545308867,0.09223938908979928,680.6460227059326,6.740723293414748,2.841158048404022,0
v661_disjoint,Ra150_Rm300,864691136066697624,13.853655426527702,0.06042119435347871,349635.79604553705,2.1836739308817132,9.830607465302345,0
v661_disjoint,Ra150_Rm300,864691136066733720,1.1391476400750555,0.23123924418018874,3084.5323619789133,3.558677773846855,4.874924029611502,0
v661_disjoint,Ra150_Rm300,864691136100511093,6.237413725382109,0.30483064439659713,94416.93091527736,2.4342477041615886,12.25987924449573,0
v661_disjoint,Ra150_Rm300,864691136109892792,0.925364157880625,0.1181744142872297,293.29788373061433,4.2256898144248325,2.608805086829607,0
v661_disjoint,Ra150_Rm300,864691136137737085,1.55171382382508,0.09124222108393873,620.2098858221949,2.9912127340625814,3.3053928911476107,0
v661_disjoint,Ra150_Rm300,864691136195348812,73.45884928714696,0.16932600268092993,323157894.72506505,1.3168596465514142,81.7499288074503,1
v661_disjoint,Ra150_Rm300,864691136275165965,3.320381910627454,0.03855124064371525,40650.40650406504,3.8598118836337525,8.140417600297214,1
v661_disjoint,Ra150_Rm300,864691136371808392,1.2328671832480536,0.08303517943808973,550.7749290421768,4.705845786479083,3.964859144586577,0
v661_disjoint,Ra150_Rm300,864691136389026167,5.341744164953923,0.3202601846191856,694.0400973007173,2.9613065382092065,12.223566340073956,0
v661_disjoint,Ra150_Rm300,864691136419314071,2.8094282468462213,0.2652209950212134,99990.32351707091,3.603653383974559,6.135177060102803,0
v661_disjoint,Ra150_Rm300,864691136486753554,5.373398505831229,0.16022923715168627,2345.9128592296247,3.371507453739274,8.146307116714807,0
v661_disjoint,Ra150_Rm300,864691136619341965,3.899055287459424,0.07704078282419786,420.70635320899635,3.5990039877328117,7.222404061293315,0
v661_disjoint,Ra150_Rm300,864691136663284190,2.2079790934598007,0.24106813731780197,260.0638963799797,3.7288756340514944,8.130040346877175,0
v661_disjoint,Ra150_Rm300,864691136673975943,1.2506051102647677,0.05669025605674218,2139.04212115838,4.608996111428,5.266844878543292,0
v661_disjoint,Ra150_Rm300,864691136953057759,2.7414693857450816,0.262411617944099,504.435966021192,3.4258785925925657,7.2723866844072855,0
v661_disjoint,Ra150_Rm300,864691137197373249,2.304806596970956,0.13162789525718951,4546.666537632202,3.193091251230339,6.161963277031894,0
v661_disjoint,Ra150_Rm3000,864691134941194851,33.08426487528254,2.729451105820509,3828.7060117110177,0.3447293106891297,10.12948262711263,0
v661_disjoint,Ra150_Rm3000,864691135082534135,19.702452189426246,1.2628197373876784,14299.950343493128,0.4131923495359563,5.81534052495355,0
v661_disjoint,Ra150_Rm3000,864691135334986985,27.643398872604692,2.1942596860032206,23798.34793403831,0.42092351748435247,10.050489881780331,0
v661_disjoint,Ra150_Rm3000,864691135342193329,5.374565095123154,0.4201426175457285,1989.1959373342622,0.7319906734244624,3.4803116423555363,0
v661_disjoint,Ra150_Rm3000,864691135367232761,23.102270166236014,1.025170332510396,3879.1157745611285,0.5091629477546714,6.86311062768423,0
v661_disjoint,Ra150_Rm3000,864691135404231406,50.37952782225243,2.047693764292598,22207.037173088105,0.27705238867203297,10.572824085065434,0
v661_disjoint,Ra150_Rm3000,864691135404277230,39.23131635467824,1.7096476837800654,6848.851075145926,0.34743531041543163,8.697917325478448,0
v661_disjoint,Ra150_Rm3000,864691135416557754,30.603403211671015,2.0183098383763864,12699.54071091083,0.3023557816187634,8.06417603286958,0
v661_disjoint,Ra150_Rm3000,864691135455195242,44.24555453280881,2.7180538684318734,7312.687032886267,0.3091389558630315,8.511000748381417,0
v661_disjoint,Ra150_Rm3000,864691135468547212,52.091833226621645,1.835361296305975,6712.151064686797,0.2864117390082268,10.667561066121081,0
v661_disjoint,Ra150_Rm3000,864691135495249040,17.9278751164407,1.3056072935598886,283344.73225937475,0.442054748826062,5.234524106171612,0
v661_disjoint,Ra150_Rm3000,864691135502788957,32.148153971695535,1.7075352885172455,3227.453799243028,0.3326729856367431,7.895689679311167,0
v661_disjoint,Ra150_Rm3000,864691135516884435,18.61421320432038,0.6040016203818258,23025.406891835002,0.370065953353113,4.825457808695218,0
v661_disjoint,Ra150_Rm3000,864691135572379429,26.59140882597483,2.447696379516465,36905.61553388512,0.39112183906249604,7.700493665430142,0
v661_disjoint,Ra150_Rm3000,864691135573814980,25.090685942506173,1.5413719210403405,10011840.547294915,0.3147220111771515,7.180813775253588,0
v661_disjoint,Ra150_Rm3000,864691135658994050,19.350769474580915,1.8340742775765997,4035.3422828586845,0.3553722496159065,6.233143285236808,0
v661_disjoint,Ra150_Rm3000,864691135687601120,20.674014707498866,1.549313617710092,6133.720439744563,0.3751319099025441,7.96748553122903,0
v661_disjoint,Ra150_Rm3000,864691135716106266,5.435901482696104,1.4525538771056778,2587.1748591485266,0.6272095425173166,3.2144154282500534,0
v661_disjoint,Ra150_Rm3000,864691135716174106,31.834918144150514,2.227511262831075,24495.581804057023,0.2738819455245648,7.602001532914604,0
v661_disjoint,Ra150_Rm3000,864691135740320660,28.213926948406048,1.8207394554077017,17347.409352883777,0.30870492158970303,6.601321748886266,0
v661_disjoint,Ra150_Rm3000,864691135762339894,18.775353299825635,1.8481326568225376,6752.7611521047365,0.45018338835324967,6.8444551780551475,0
v661_disjoint,Ra150_Rm3000,864691135856802606,16.586255703976676,1.2934216012262274,2378.610912496241,0.4013045599662818,4.125766431841509,0
v661_disjoint,Ra150_Rm3000,864691135856845358,47.932795742604924,1.8400362572302178,3904.1408109551303,0.4693196517128903,8.801208437181613,0
v661_disjoint,Ra150_Rm3000,864691135867632406,42.5256759900054,2.5908055328836523,31479.06444921805,0.2947746096156345,8.167253257581478,0
v661_disjoint,Ra150_Rm3000,864691135919106224,61.85322879471045,2.0857071088016053,5303.137186146923,0.2543006330252624,8.459948792712757,0
v661_disjoint,Ra150_Rm3000,864691135938349828,55.64916638522881,2.1177557956896513,33328.602726604346,0.3355833657950036,11.759940412132517,0
v661_disjoint,Ra150_Rm3000,864691135947212897,20.916725065410546,2.5698658931510985,7849.0948217248215,0.36630703781577295,6.44736760419311,0
v661_disjoint,Ra150_Rm3000,864691135952698659,17.63306878154057,1.0735065380503752,2348.935673371086,0.42040978811779006,7.801491147869212,0
v661_disjoint,Ra150_Rm3000,864691135992368833,39.51122118491872,3.2138101280585727,3528.947497130837,0.2803636732906276,9.644173587693293,0
v661_disjoint,Ra150_Rm3000,864691136024229689,20.353905279101514,0.9101984428202727,16290.77502755743,0.5322407752877153,7.265127857682561,0
v661_disjoint,Ra150_Rm3000,864691136066506392,5.410296545308867,0.9223938908979928,6806.460227059327,0.6740723293414748,2.841158048404022,0
v661_disjoint,Ra150_Rm3000,864691136066697624,138.536554265277,0.604211943534787,3496357.9604553706,0.21836739308817135,9.830607465302345,0
v661_disjoint,Ra150_Rm3000,864691136066733720,11.391476400750555,2.312392441801887,30845.32361978913,0.35586777738468545,4.874924029611502,0
v661_disjoint,Ra150_Rm3000,864691136100511093,62.3741372538211,3.048306443965971,944169.3091527737,0.2434247704161589,12.25987924449573,0
v661_disjoint,Ra150_Rm3000,864691136109892792,9.25364157880625,1.1817441428722972,2932.9788373061433,0.4225689814424832,2.608805086829607,0
v661_disjoint,Ra150_Rm3000,864691136137737085,15.517138238250801,0.9124222108393873,6202.09885822195,0.29912127340625816,3.3053928911476107,0
v661_disjoint,Ra150_Rm3000,864691136195348812,734.5884928714695,1.6932600268092994,3231578947.250651,0.13168596465514143,81.7499288074503,1
v661_disjoint,Ra150_Rm3000,864691136275165965,33.20381910627454,0.3855124064371525,406504.06504065037,0.38598118836337525,8.140417600297214,1
v661_disjoint,Ra150_Rm3000,864691136371808392,12.328671832480536,0.8303517943808975,5507.749290421769,0.47058457864790826,3.964859144586577,0
v661_disjoint,Ra150_Rm3000,864691136389026167,53.41744164953922,3.202601846191856,6940.400973007173,0.2961306538209207,12.223566340073956,0
v661_disjoint,Ra150_Rm3000,864691136419314071,28.094282468462215,2.652209950212134,999903.2351707089,0.3603653383974559,6.135177060102803,0
v661_disjoint,Ra150_Rm3000,864691136486753554,53.7339850583123,1.6022923715168624,23459.12859229624,0.33715074537392736,8.146307116714807,0
v661_disjoint,Ra150_Rm3000,864691136619341965,38.990552874594236,0.7704078282419787,4207.063532089964,0.35990039877328117,7.222404061293315,0
v661_disjoint,Ra150_Rm3000,864691136663284190,22.07979093459801,2.410681373178019,2600.6389637997972,0.3728875634051494,8.130040346877175,0
v661_disjoint,Ra150_Rm3000,864691136673975943,12.506051102647678,0.5669025605674218,21390.4212115838,0.4608996111428,5.266844878543292,0
v661_disjoint,Ra150_Rm3000,864691136953057759,27.41469385745081,2.6241161794409904,5044.35966021192,0.34258785925925656,7.2723866844072855,0
v661_disjoint,Ra150_Rm3000,864691137197373249,23.048065969709562,1.3162789525718954,45466.66537632201,0.319309125123034,6.161963277031894,0
v661_disjoint,Ra150_Rm15000,864691134941194851,165.42132437641274,13.647255529102544,19143.53005855509,0.06894586213782594,10.12948262711263,0
v661_disjoint,Ra150_Rm15000,864691135082534135,98.51226094713124,6.314098686938391,71499.75171746562,0.08263846990719126,5.81534052495355,0
v661_disjoint,Ra150_Rm15000,864691135334986985,138.21699436302347,10.971298430016102,118991.73967019156,0.08418470349687049,10.050489881780331,0
v661_disjoint,Ra150_Rm15000,864691135342193329,26.872825475615777,2.1007130877286424,9945.979686671311,0.1463981346848925,3.4803116423555363,0
v661_disjoint,Ra150_Rm15000,864691135367232761,115.51135083118007,5.125851662551979,19395.578872805643,0.10183258955093427,6.86311062768423,0
v661_disjoint,Ra150_Rm15000,864691135404231406,251.89763911126215,10.238468821462991,111035.18586544055,0.05541047773440659,10.572824085065434,0
v661_disjoint,Ra150_Rm15000,864691135404277230,196.1565817733912,8.548238418900327,34244.255375729634,0.06948706208308633,8.697917325478448,0
v661_disjoint,Ra150_Rm15000,864691135416557754,153.0170160583551,10.091549191881931,63497.703554554144,0.06047115632375268,8.06417603286958,0
v661_disjoint,Ra150_Rm15000,864691135455195242,221.22777266404404,13.590269342159369,36563.43516443133,0.0618277911726063,8.511000748381417,0
v661_disjoint,Ra150_Rm15000,864691135468547212,260.45916613310817,9.176806481529875,33560.755323433994,0.057282347801645365,10.667561066121081,0
v661_disjoint,Ra150_Rm15000,864691135495249040,89.63937558220347,6.528036467799443,1416723.6612968736,0.08841094976521241,5.234524106171612,0
v661_disjoint,Ra150_Rm15000,864691135502788957,160.74076985847765,8.537676442586227,16137.268996215136,0.0665345971273486,7.895689679311167,0
v661_disjoint,Ra150_Rm15000,864691135516884435,93.0710660216019,3.0200081019091285,115127.03445917502,0.0740131906706226,4.825457808695218,0
v661_disjoint,Ra150_Rm15000,864691135572379429,132.95704412987413,12.238481897582323,184528.07766942558,0.07822436781249921,7.700493665430142,0
v661_disjoint,Ra150_Rm15000,864691135573814980,125.45342971253086,7.706859605201703,50059202.73647457,0.0629444022354303,7.180813775253588,0
v661_disjoint,Ra150_Rm15000,864691135658994050,96.75384737290457,9.170371387882996,20176.711414293426,0.07107444992318131,6.233143285236808,0
v661_disjoint,Ra150_Rm15000,864691135687601120,103.37007353749433,7.746568088550458,30668.602198722816,0.07502638198050882,7.96748553122903,0
v661_disjoint,Ra150_Rm15000,864691135716106266,27.179507413480522,7.262769385528391,12935.874295742633,0.12544190850346332,3.2144154282500534,0
v661_disjoint,Ra150_Rm15000,864691135716174106,159.17459072075255,11.137556314155374,122477.90902028512,0.05477638910491296,7.602001532914604,0
v661_disjoint,Ra150_Rm15000,864691135740320660,141.06963474203025,9.103697277038508,86737.04676441889,0.0617409843179406,6.601321748886266,0
v661_disjoint,Ra150_Rm15000,864691135762339894,93.8767664991282,9.240663284112689,33763.80576052368,0.09003667767064993,6.8444551780551475,0
v661_disjoint,Ra150_Rm15000,864691135856802606,82.93127851988339,6.467108006131136,11893.054562481204,0.08026091199325636,4.125766431841509,0
v661_disjoint,Ra150_Rm15000,864691135856845358,239.6639787130246,9.20018128615109,19520.70405477565,0.09386393034257808,8.801208437181613,0
v661_disjoint,Ra150_Rm15000,864691135867632406,212.62837995002704,12.95402766441826,157395.32224609022,0.0589549219231269,8.167253257581478,0
v661_disjoint,Ra150_Rm15000,864691135919106224,309.26614397355223,10.428535544008026,26515.685930734613,0.050860126605052486,8.459948792712757,0
v661_disjoint,Ra150_Rm15000,864691135938349828,278.24583192614404,10.588778978448257,166643.01363302174,0.06711667315900072,11.759940412132517,0
v661_disjoint,Ra150_Rm15000,864691135947212897,104.58362532705274,12.84932946575549,39245.474108624105,0.07326140756315458,6.44736760419311,0
v661_disjoint,Ra150_Rm15000,864691135952698659,88.16534390770283,5.367532690251876,11744.67836685543,0.08408195762355801,7.801491147869212,0
v661_disjoint,Ra150_Rm15000,864691135992368833,197.5561059245936,16.069050640292865,17644.737485654186,0.056072734658125525,9.644173587693293,0
v661_disjoint,Ra150_Rm15000,864691136024229689,101.76952639550757,4.550992214101363,81453.87513778715,0.10644815505754306,7.265127857682561,0
v661_disjoint,Ra150_Rm15000,864691136066506392,27.051482726544336,4.611969454489964,34032.30113529663,0.13481446586829496,2.841158048404022,0
v661_disjoint,Ra150_Rm15000,864691136066697624,692.6827713263851,3.0210597176739356,17481789.80227685,0.04367347861763427,9.830607465302345,0
v661_disjoint,Ra150_Rm15000,864691136066733720,56.957382003752784,11.561962209009435,154226.61809894568,0.0711735554769371,4.874924029611502,0
v661_disjoint,Ra150_Rm15000,864691136100511093,311.8706862691055,15.241532219829859,4720846.545763868,0.04868495408323178,12.25987924449573,0
v661_disjoint,Ra150_Rm15000,864691136109892792,46.26820789403124,5.908720714361485,14664.894186530715,0.08451379628849665,2.608805086829607,0
v661_disjoint,Ra150_Rm15000,864691136137737085,77.58569119125401,4.5621110541969365,31010.49429110975,0.05982425468125163,3.3053928911476107,0
v661_disjoint,Ra150_Rm15000,864691136195348812,3672.9424643573484,8.466300134046497,16157894736.253256,0.026337192931028285,81.7499288074503,1
v661_disjoint,Ra150_Rm15000,864691136275165965,166.01909553137273,1.9275620321857618,2032520.3252032518,0.07719623767267504,8.140417600297214,1
v661_disjoint,Ra150_Rm15000,864691136371808392,61.64335916240268,4.151758971904487,27538.746452108844,0.09411691572958165,3.964859144586577,0
v661_disjoint,Ra150_Rm15000,864691136389026167,267.0872082476961,16.01300923095928,34702.00486503586,0.05922613076418414,12.223566340073956,0
v661_disjoint,Ra150_Rm15000,864691136419314071,140.47141234231105,13.26104975106067,4999516.175853545,0.07207306767949118,6.135177060102803,0
v661_disjoint,Ra150_Rm15000,864691136486753554,268.6699252915614,8.011461857584314,117295.64296148124,0.06743014907478548,8.146307116714807,0
v661_disjoint,Ra150_Rm15000,864691136619341965,194.95276437297122,3.852039141209894,21035.317660449815,0.07198007975465624,7.222404061293315,0
