panel,record,block,block_size,eta,kappa,root_id,identity_residual,perturbation,category,mean,ci95_low,ci95_high,n_cells,regime,value,dose,condition,cells_positive,cohort,mean_signed_log_change,mean_absolute_log_change,maximum_sign_flip_fraction,membrane_resistance_ohm_cm2,background_leak_multiplier
F,cell_value,,,,,864691135495249040,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135502788957,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135516884435,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,3.512141369656202e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135572379429,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,5.5511151231257815e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135573814980,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,4.649472990165139e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135658994050,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,-1.0092936587501425e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135687601120,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,-7.401486830834377e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716106266,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,-2.220446049250313e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716174106,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135740320660,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135762339894,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856802606,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,9.87424637288506e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856845358,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,5.924507391353469e-06,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135867632406,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135919106224,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135938349828,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135947212897,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0001789735020136,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135952698659,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.000265071380903,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135992368833,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136024229689,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0001636484737591,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066506392,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066697624,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,5.046468293750711e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066733720,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136100511093,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136109892792,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136137737085,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136195348812,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0002204972663433,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136275165965,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136371808392,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,4.1633363423443364e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136389026167,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,4.607183850918918e-06,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136486753554,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136663284190,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136673975943,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136953057759,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,0.0005096690555563,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691137197373249,,matched additive,depth-matched unrelated,,,,,Ra150_Rm15000,2.9011764880937315e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691134941194851,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0887720583849508,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135082534135,,focal shunt,descendant,,,,,Ra150_Rm300,-0.2461827292940523,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135334986985,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1003925376248783,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135342193329,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1814831914153221,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135367232761,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1780570305258697,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404231406,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0757684858154933,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404277230,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0842413580032162,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135416557754,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0677474564810886,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135455195242,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0771238913718614,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135468547212,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1048731245800404,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135495249040,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1472302289858641,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135502788957,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0946503766360324,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135516884435,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0168762578435696,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135572379429,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0763983262052667,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135573814980,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0846854353558341,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135658994050,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0766860870046951,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135687601120,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1168607286617366,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716106266,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0676858407455432,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716174106,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0963901346705463,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135740320660,,focal shunt,descendant,,,,,Ra150_Rm300,-0.047141252110098,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135762339894,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1835872257725917,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856802606,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1224611103453676,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856845358,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0962645343754461,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135867632406,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0802406574686487,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135919106224,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1433984909447555,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135938349828,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0449435387455814,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135947212897,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0913615721183692,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135952698659,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1553002044964286,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135992368833,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0181965902231536,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136024229689,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1823470489050005,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066506392,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0281739122028698,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066697624,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1250215210003576,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066733720,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0759874792813362,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136100511093,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0798942886408148,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136109892792,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1426930657177148,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136137737085,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0771224927529009,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136195348812,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1331636745070196,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136275165965,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0557123301808345,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136371808392,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0870882476799465,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136389026167,,focal shunt,descendant,,,,,Ra150_Rm300,-0.0438564817189146,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136486753554,,focal shunt,descendant,,,,,Ra150_Rm300,-0.030115974385733,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136663284190,,focal shunt,descendant,,,,,Ra150_Rm300,-0.028259179664415,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136673975943,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1382075731351102,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136953057759,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1344392240547117,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691137197373249,,focal shunt,descendant,,,,,Ra150_Rm300,-0.1225660524145993,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691134941194851,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0041649437266789,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135082534135,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0016205631275624,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135334986985,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0035106923271895,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135342193329,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0133200331776589,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135367232761,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0071929261261725,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404231406,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0044891527614888,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404277230,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0049448486329099,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135416557754,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0060965849903416,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135455195242,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0039293987288893,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135468547212,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0040601406001058,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135495249040,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0031803599708032,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135502788957,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0027394890279698,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135516884435,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0056597748086028,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135572379429,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0047153633477726,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135573814980,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0036236277037859,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135658994050,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0047410466683761,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135687601120,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0028240222903815,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716106266,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0088747561592696,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716174106,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0036763307228341,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135740320660,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0026547338668814,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135762339894,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0038913038234103,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856802606,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0079081814376403,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856845358,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0059965205500954,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135867632406,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0036734417242089,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135919106224,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0041168827314317,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135938349828,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0029233653795273,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135947212897,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0036459723324961,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135952698659,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0048148311047452,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135992368833,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.005904810821835,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136024229689,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0065688550850751,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066506392,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0094361719778117,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066697624,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0041476682282789,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066733720,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.004306467478575,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136100511093,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.003156231315202,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136109892792,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0082878004796215,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136137737085,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0065394981368238,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136195348812,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0015146974036745,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136275165965,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0097715101879773,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136371808392,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0072941039596143,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136389026167,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.00375903719132,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136486753554,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0034451918340602,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136663284190,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0079825988391739,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136673975943,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0135346726741019,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136953057759,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0043370018609909,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691137197373249,,focal shunt,depth-matched unrelated,,,,,Ra150_Rm300,-0.0032497725749854,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691134941194851,,matched additive,descendant,,,,,Ra150_Rm300,0.0127945707471026,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135082534135,,matched additive,descendant,,,,,Ra150_Rm300,0.0554946525790169,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135334986985,,matched additive,descendant,,,,,Ra150_Rm300,0.0117616119293038,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135342193329,,matched additive,descendant,,,,,Ra150_Rm300,0.0194819052300068,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135367232761,,matched additive,descendant,,,,,Ra150_Rm300,0.0351188501048422,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404231406,,matched additive,descendant,,,,,Ra150_Rm300,0.0112515514248132,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404277230,,matched additive,descendant,,,,,Ra150_Rm300,0.010078230843527,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135416557754,,matched additive,descendant,,,,,Ra150_Rm300,0.0027328051287261,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135455195242,,matched additive,descendant,,,,,Ra150_Rm300,0.0090333093477791,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135468547212,,matched additive,descendant,,,,,Ra150_Rm300,0.0105694170267113,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135495249040,,matched additive,descendant,,,,,Ra150_Rm300,0.0206410590514618,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135502788957,,matched additive,descendant,,,,,Ra150_Rm300,0.0543705386599643,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135516884435,,matched additive,descendant,,,,,Ra150_Rm300,0.0006899396515329,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135572379429,,matched additive,descendant,,,,,Ra150_Rm300,0.0091167756349824,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135573814980,,matched additive,descendant,,,,,Ra150_Rm300,0.0130986384892134,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135658994050,,matched additive,descendant,,,,,Ra150_Rm300,0.0101479320362032,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135687601120,,matched additive,descendant,,,,,Ra150_Rm300,0.0191959944208275,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716106266,,matched additive,descendant,,,,,Ra150_Rm300,0.0073708846026554,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716174106,,matched additive,descendant,,,,,Ra150_Rm300,0.0120715976670255,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135740320660,,matched additive,descendant,,,,,Ra150_Rm300,0.0027410653554489,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135762339894,,matched additive,descendant,,,,,Ra150_Rm300,0.0253686630461245,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856802606,,matched additive,descendant,,,,,Ra150_Rm300,0.0040447538110751,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856845358,,matched additive,descendant,,,,,Ra150_Rm300,0.0073761748489811,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135867632406,,matched additive,descendant,,,,,Ra150_Rm300,0.0142837261516706,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135919106224,,matched additive,descendant,,,,,Ra150_Rm300,0.0026209999098016,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135938349828,,matched additive,descendant,,,,,Ra150_Rm300,0.0028674393134073,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135947212897,,matched additive,descendant,,,,,Ra150_Rm300,0.0055293751673898,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135952698659,,matched additive,descendant,,,,,Ra150_Rm300,0.0144445921467755,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135992368833,,matched additive,descendant,,,,,Ra150_Rm300,0.0005127831792909,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136024229689,,matched additive,descendant,,,,,Ra150_Rm300,0.0054812990710456,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066506392,,matched additive,descendant,,,,,Ra150_Rm300,0.0006978737683974,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066697624,,matched additive,descendant,,,,,Ra150_Rm300,0.0349734786039581,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066733720,,matched additive,descendant,,,,,Ra150_Rm300,0.0047609870723561,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136100511093,,matched additive,descendant,,,,,Ra150_Rm300,0.0198615813760035,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136109892792,,matched additive,descendant,,,,,Ra150_Rm300,0.0083269435066874,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136137737085,,matched additive,descendant,,,,,Ra150_Rm300,0.0058904647581086,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136195348812,,matched additive,descendant,,,,,Ra150_Rm300,0.0439019362691983,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136275165965,,matched additive,descendant,,,,,Ra150_Rm300,0.0070204190152889,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136371808392,,matched additive,descendant,,,,,Ra150_Rm300,0.0124466967592456,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136389026167,,matched additive,descendant,,,,,Ra150_Rm300,0.0025320939938063,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136486753554,,matched additive,descendant,,,,,Ra150_Rm300,0.0010239618193402,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136663284190,,matched additive,descendant,,,,,Ra150_Rm300,0.0003588324082235,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136673975943,,matched additive,descendant,,,,,Ra150_Rm300,0.0146339313445788,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136953057759,,matched additive,descendant,,,,,Ra150_Rm300,0.0102476739037154,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691137197373249,,matched additive,descendant,,,,,Ra150_Rm300,0.0036194261028304,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691134941194851,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,3.88003846928201e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135082534135,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135334986985,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,2.1741356741466944e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135342193329,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135367232761,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404231406,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,8.113766842701482e-06,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135404277230,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,9.901359430328303e-06,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135416557754,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135455195242,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135468547212,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,6.55633020162267e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135495249040,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135502788957,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,1.1102230246251563e-16,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135516884435,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0001508389769827,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135572379429,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,-1.3877787807814457e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135573814980,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,7.845153495720955e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135658994050,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,2.0185873175002844e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135687601120,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,1.8503717077085943e-16,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716106266,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135716174106,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,-4.440892098500626e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135740320660,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135762339894,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,8.881784197001252e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856802606,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,8.341157818836461e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135856845358,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,3.600681191137713e-06,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135867632406,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135919106224,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
