panel,record,latent_feature,increasing,decreasing,task,rule,rate,step,mean,ci_low,ci_high,budget,seed,best_step,test_nmse,fixed_endpoint_test_nmse,n_changed_parameters,g_i0_changed,g_i1_changed,n,mean_fixed_endpoint,context,z1,quantity
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090802.0,4096.0,1.0009432390954025,1.0009432390954025,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090803.0,4096.0,0.4350478065420953,0.4350478065420953,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090804.0,4096.0,0.17285326770171147,0.17285326770171147,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090805.0,64.0,0.8160025169452327,0.9660056947522287,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090806.0,4096.0,0.8408557311150147,0.8408557311150147,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090807.0,4096.0,0.1571451256160905,0.1571451256160905,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090808.0,4096.0,0.6632595771890847,0.6632595771890847,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090809.0,4096.0,0.6978944881727943,0.6978944881727943,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090810.0,4096.0,0.6640377161062562,0.6640377161062562,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090811.0,1024.0,0.9815305086420404,0.98784600493626,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090812.0,2048.0,0.4254830703589109,0.636686527126787,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090813.0,4096.0,0.19511718197856,0.19511718197856,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090814.0,2048.0,0.4586444075280859,0.47367672256081794,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090815.0,4096.0,0.31456411725264816,0.31456411725264816,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090816.0,4096.0,0.9688947759695565,0.9688947759695565,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090817.0,4096.0,0.20090890424465882,0.20090890424465882,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090818.0,4096.0,0.21328201408507197,0.21328201408507197,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090819.0,4096.0,0.7200295179968729,0.7200295179968729,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.01,,,,,4096.0,2026090820.0,2048.0,0.7322518196091798,0.8239158216286616,24.0,True,True,,,,,
E,condition mean,,,,opposed_strong,exact,0.01,,7.938110108016121e-05,6.806173801478544e-05,9.129839075834885e-05,4096.0,,,,,,,,20.0,7.938110108016121e-05,,,
E,condition mean,,,,opposed_strong,hard_distal_unit_proximal,0.01,,7.846897963650498e-05,6.780458038443308e-05,8.917018240845964e-05,4096.0,,,,,,,,20.0,7.846897963650498e-05,,,
E,condition mean,,,,opposed_strong,swapped_distal_unit_proximal,0.01,,0.9502625256920725,0.9087961284487523,0.9823031047171531,4096.0,,,,,,,,20.0,0.9835280975899071,,,
E,condition mean,,,,opposed_strong,hard_distal_and_proximal,0.01,,0.13352886175368145,0.09042283172117781,0.18134254545886122,4096.0,,,,,,,,20.0,0.5508265260588249,,,
E,condition mean,,,,opposed_strong,shunt_proportional_unit_proximal,0.01,,7.831625555638211e-05,6.766118492140467e-05,8.894043383551084e-05,4096.0,,,,,,,,20.0,7.831625555638211e-05,,,
E,condition mean,,,,opposed_strong,unit_broadcast,0.01,,0.5550773759596666,0.431987054172945,0.678478293319564,4096.0,,,,,,,,20.0,0.5787882983557318,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090801.0,4096.0,3.3318207549807305e-05,3.3318207549807305e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090802.0,4096.0,1.988922099737441e-05,1.988922099737441e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090803.0,4096.0,1.2638613250110979e-05,1.2638613250110979e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090804.0,4096.0,1.1695716150044468e-05,1.1695716150044468e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090805.0,4096.0,5.657442914026959e-05,5.657442914026959e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090806.0,4096.0,2.160830864961605e-05,2.160830864961605e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090807.0,4096.0,1.364729958463534e-05,1.364729958463534e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090808.0,4096.0,2.6182578372439708e-05,2.6182578372439708e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090809.0,4096.0,3.0315499785755804e-05,3.0315499785755804e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090810.0,4096.0,2.2433804056289388e-05,2.2433804056289388e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090811.0,4096.0,7.5409652966301e-06,7.5409652966301e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090812.0,4096.0,1.3828443150790954e-05,1.3828443150790954e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090813.0,4096.0,1.0595949817810504e-05,1.0595949817810504e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090814.0,4096.0,2.7546251275041505e-05,2.7546251275041505e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090815.0,4096.0,1.4740485428661907e-05,1.4740485428661907e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090816.0,4096.0,5.964032989484157e-05,5.964032989484157e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090817.0,4096.0,1.4125453390800672e-05,1.4125453390800672e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090818.0,4096.0,1.648237818907026e-05,1.648237818907026e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090819.0,4096.0,1.0164647789248418e-05,1.0164647789248418e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.03,,,,,4096.0,2026090820.0,4096.0,1.281797280242945e-05,1.281797280242945e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090801.0,64.0,0.16185960875051839,0.5603777721022005,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090802.0,256.0,0.007010334124398281,0.3674372207666113,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090803.0,64.0,0.15321667618475113,0.8421898875061584,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090804.0,64.0,0.16469519004258076,0.6110059074092176,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090805.0,256.0,0.021890306716758456,0.48164563750248723,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090806.0,64.0,0.06292290081707382,0.44571879897336997,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090807.0,64.0,0.11893848217570366,0.8139813371774989,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090808.0,64.0,0.28901079916586814,0.638704007069993,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090809.0,256.0,0.013604162911856779,0.4625263279052852,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090810.0,64.0,0.08337078780133851,0.40281461078516984,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090811.0,64.0,0.09704605386569895,0.41967825741681664,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090812.0,64.0,0.07918092977041546,0.7209285175033399,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090813.0,64.0,0.2590264830535764,0.36596301711912904,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090814.0,16.0,0.4444947246621947,0.7176683030008225,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090815.0,64.0,0.07514845231567585,0.4115759065382629,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090816.0,64.0,0.12049161758335108,0.5261081537186798,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090817.0,64.0,0.04094666849215002,0.35414862815636156,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090818.0,64.0,0.13053490899327394,0.81399355913166,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090819.0,64.0,0.06447864846481241,0.5984298915041606,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.03,,,,,4096.0,2026090820.0,64.0,0.07621587927498406,0.5098291618122632,22.0,False,False,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090801.0,4096.0,3.192416759643859e-05,3.192416759643859e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090802.0,4096.0,2.1942328493486953e-05,2.1942328493486953e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090803.0,4096.0,1.9489906398989707e-05,1.9489906398989707e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090804.0,4096.0,3.5765450269765606e-05,3.5765450269765606e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090805.0,4096.0,5.473764983213735e-05,5.473764983213735e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090806.0,4096.0,2.1042597315396763e-05,2.1042597315396763e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090807.0,4096.0,2.0412552771504585e-05,2.0412552771504585e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090808.0,4096.0,2.4086265520517597e-05,2.4086265520517597e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090809.0,4096.0,2.6294797763397025e-05,2.6294797763397025e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090810.0,4096.0,2.2300112103890566e-05,2.2300112103890566e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090811.0,4096.0,8.15039650082901e-06,8.15039650082901e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090812.0,4096.0,1.815598243795134e-05,1.815598243795134e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090813.0,4096.0,1.1358862346869574e-05,1.1358862346869574e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090814.0,4096.0,2.4145391540783174e-05,2.4145391540783174e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090815.0,4096.0,1.5455986431969402e-05,1.5455986431969402e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090816.0,4096.0,4.2660612670185196e-05,4.2660612670185196e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090817.0,4096.0,1.278820704801072e-05,1.278820704801072e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090818.0,4096.0,2.6722306743726525e-05,2.6722306743726525e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090819.0,4096.0,1.3675004518518482e-05,1.3675004518518482e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.03,,,,,4096.0,2026090820.0,4096.0,1.4449046754160627e-05,1.4449046754160627e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090801.0,4096.0,3.207570297097266e-05,3.207570297097266e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090802.0,4096.0,2.1982300731025613e-05,2.1982300731025613e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090803.0,4096.0,1.9236683770198462e-05,1.9236683770198462e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090804.0,4096.0,3.5608403649394497e-05,3.5608403649394497e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090805.0,4096.0,5.456585131846281e-05,5.456585131846281e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090806.0,4096.0,2.0943718451774828e-05,2.0943718451774828e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090807.0,4096.0,2.037844198470723e-05,2.037844198470723e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090808.0,4096.0,2.3986058936727857e-05,2.3986058936727857e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090809.0,4096.0,2.620529478902637e-05,2.620529478902637e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090810.0,4096.0,2.220442513142e-05,2.220442513142e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090811.0,4096.0,8.128328586073885e-06,8.128328586073885e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090812.0,4096.0,1.8115023996164897e-05,1.8115023996164897e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090813.0,4096.0,1.1334085145122952e-05,1.1334085145122952e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090814.0,4096.0,2.4129208283742513e-05,2.4129208283742513e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090815.0,4096.0,1.5336428035061327e-05,1.5336428035061327e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090816.0,4096.0,4.287804716385262e-05,4.287804716385262e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090817.0,4096.0,1.2808607931549123e-05,1.2808607931549123e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090818.0,4096.0,2.6516570111161945e-05,2.6516570111161945e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090819.0,4096.0,1.3540803505956043e-05,1.3540803505956043e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,,,,4096.0,2026090820.0,4096.0,1.441163570448507e-05,1.441163570448507e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090801.0,4096.0,0.9707165674131013,0.9707165674131013,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090802.0,4096.0,0.9992450352716775,0.9992450352716775,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090803.0,4096.0,0.980510244847161,0.980510244847161,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090804.0,0.0,0.7180598964854565,0.9766890163098592,0.0,False,False,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090805.0,4096.0,1.0005146767800877,1.0005146767800877,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090806.0,512.0,1.0021741299653024,0.9981361450356412,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090807.0,1024.0,0.9989917573991443,0.9975889316518014,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090808.0,256.0,0.9795272478159359,0.9832354603420846,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090809.0,512.0,0.9667321407653866,0.9796533677161319,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090810.0,4096.0,0.9788210219256047,0.9788210219256047,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090811.0,1024.0,1.0001215972150335,0.9996888329209339,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090812.0,4096.0,0.9288016505706086,0.9288016505706086,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090813.0,2048.0,0.9769798305379539,0.9895784805043617,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090814.0,1024.0,0.9332083947410881,0.9332437742733719,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090815.0,2048.0,0.9871859128048747,0.9928933676608058,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090816.0,1024.0,1.0023676972672029,1.0007706213729493,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090817.0,0.0,0.6924079592744349,0.9984710808360211,0.0,False,False,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090818.0,0.0,0.9520093839004682,0.992470436940816,0.0,False,False,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090819.0,2048.0,0.9809367557474732,0.9808674365895209,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,,,,4096.0,2026090820.0,0.0,0.9358211566021144,1.0021047290641198,0.0,False,False,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090801.0,4096.0,0.39880417098133975,0.39880417098133975,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090802.0,1024.0,1.000332794829969,1.0024512746543268,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090803.0,2048.0,0.39045255170308796,0.47328389367538276,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090804.0,2048.0,0.16277629127396587,0.19664727914577426,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090805.0,16.0,0.8112017229620349,0.9526350056146529,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090806.0,1024.0,0.8281456819425118,1.0394170302175958,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090807.0,4096.0,0.09364958558863765,0.09364958558863765,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090808.0,2048.0,0.627870216666808,0.6844328964271442,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090809.0,2048.0,0.7007134102385965,0.7139570109238541,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090810.0,4096.0,0.6666908491257696,0.6666908491257696,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090811.0,1024.0,0.9016550575418388,0.9646968426445268,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090812.0,256.0,0.46903394590611514,0.45371637745429466,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090813.0,4096.0,0.13590621221869548,0.13590621221869548,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090814.0,4096.0,0.22826750708532678,0.22826750708532678,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090815.0,4096.0,0.11090293200341156,0.11090293200341156,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090816.0,4096.0,0.5170289710252323,0.5170289710252323,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090817.0,2048.0,0.16108915215383782,0.19013027102216923,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090818.0,4096.0,0.09506752539865114,0.09506752539865114,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090819.0,512.0,0.7015033273763169,0.7338004860681084,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,unit_broadcast,0.03,,,,,4096.0,2026090820.0,1024.0,0.7468429391650655,0.7867169345183892,24.0,True,True,,,,,
E,condition mean,,,,opposed_strong,exact,0.03,,2.1789327728583418e-05,1.6312586424307594e-05,2.8332437394057696e-05,4096.0,,,,,,,,20.0,2.1789327728583418e-05,,,
E,condition mean,,,,opposed_strong,hard_distal_unit_proximal,0.03,,2.3277881252926438e-05,1.8824434507693807e-05,2.8283011421770922e-05,4096.0,,,,,,,,20.0,2.3277881252926438e-05,,,
E,condition mean,,,,opposed_strong,swapped_distal_unit_proximal,0.03,,0.9492566528665053,0.9073341012153855,0.9808855238160828,4096.0,,,,,,,,20.0,0.984200043901333,,,
E,condition mean,,,,opposed_strong,hard_distal_and_proximal,0.03,,0.12320418075834902,0.0827359979786501,0.17165194347488943,4096.0,,,,,,,,20.0,0.5532362451549744,,,
E,condition mean,,,,opposed_strong,shunt_proportional_unit_proximal,0.03,,2.3219281009844032e-05,1.8810103857548607e-05,2.829864144049637e-05,4096.0,,,,,,,,20.0,2.3219281009844032e-05,,,
E,condition mean,,,,opposed_strong,unit_broadcast,0.03,,0.4873967422593606,0.35939256921849577,0.6163739804915829,4096.0,,,,,,,,20.0,0.5219101527896643,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090801.0,4096.0,1.9924956268617637e-06,1.9924956268617637e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090802.0,4096.0,1.0600875613383445e-06,1.0600875613383445e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090803.0,4096.0,2.331994423000857e-07,2.331994423000857e-07,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090804.0,4096.0,3.158548282415313e-07,3.158548282415313e-07,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090805.0,2048.0,2.379672254938657e-05,2.7000680257552503e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090806.0,4096.0,3.18998875865258e-06,3.18998875865258e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090807.0,4096.0,6.504106963596067e-06,6.504106963596067e-06,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090808.0,4096.0,2.3221003325313053e-07,2.3221003325313053e-07,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090809.0,2048.0,1.3189054060844196e-05,1.743863470545174e-05,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090810.0,2048.0,1.4988549643786678e-05,0.0002710893551983968,24.0,True,True,,,,,
E,endpoint,,,,opposed_strong,exact,0.1,,,,,4096.0,2026090811.0,2048.0,2.1831055803591943e-06,5.53789574490522e-05,24.0,True,True,,,,,
