target_root_id,target_nucleus_id,session,scan_idx,replicate,method,n_segments,n_sites,n_train_trials,n_test_trials,n_train_stimulus_ids,n_test_stimulus_ids,requested_channels,used_channels,dictionary_rank,heldout_mse,heldout_normalized_mse,common_checkpoint_error_field_capture,common_checkpoint_update_capture,common_checkpoint_update_cosine,initial_training_objective,mid_training_objective,final_training_objective,late_training_objective_change,mean_learned_conductance,minimum_learned_conductance,maximum_learned_conductance,parameter_bound_fraction,readout,bias
864691135810666525,256456,6,4,1,topology-matched routes,128,6,366,98,224,56,4,4,3,0.9717995918361556,0.8477625703421223,0.0715215237289697,0.0822525236687025,0.29087688892615515,0.5390918105447993,0.5332793067062266,0.5344163741291038,-0.00013790242443423306,0.8330085416215872,0.01841636259740864,3.8906465536836374,0.0,367.24103140579797,-40.182047163310926
864691135810666525,256456,6,4,1,site-shuffled routes,128,6,366,98,224,56,4,4,3,0.9717989426350191,0.8477620040026952,0.0715215237289697,0.0822525236687025,0.2908768889261552,0.5390918105447993,0.5332793067062264,0.5344163739967387,-0.0001379025567992409,0.83300842976817,0.01841636259740864,3.890646495372124,0.0,367.2410302255078,-40.182054109263284
864691135810666525,256456,6,4,1,random anatomical routes,128,6,366,98,224,56,4,4,3,1.0363786468325062,0.9040989859095843,0.09052948682743289,0.05418868117957876,0.23370851763228404,0.5390918105447993,0.524860836513698,0.5287297330458685,0.0006180564824763701,0.8091648061210804,0.01692424130168202,4.551305915112356,0.0,367.25472513894954,-40.182475522138304
864691135810666525,256456,6,4,2,exact compartment error,128,6,374,90,224,56,4,4,6,0.9643828677425271,0.9798189485284218,1.0,1.0,1.0,0.5593299418264884,0.5192742224013283,0.5168886534839618,-0.0007838794877152999,0.8235206353375393,0.009871390151620878,2.030408411174218,0.0,458.6748654564491,-50.347514666068214
864691135810666525,256456,6,4,2,topology-matched routes,128,6,374,90,224,56,4,4,3,0.928026455594588,0.9428806092913851,0.07491129324703405,0.1122967097770986,0.33671896718386457,0.5593299418264884,0.5490723770512695,0.5504990819079246,-0.00011247068224828904,1.0377369992461958,0.01841636259740864,3.78997379551931,0.0,457.7399047532001,-50.15014670146525
864691135810666525,256456,6,4,2,site-shuffled routes,128,6,374,90,224,56,4,4,3,0.9957226547407594,1.0116603656365395,0.9202003272896622,0.8815033467095585,0.9392169527942466,0.5593299418264884,0.5343112944199262,0.5368172110688525,0.0003619917274684248,0.8158010726333221,0.01841636259740864,4.549240610139009,0.0,457.77479731110867,-50.191229779815664
864691135810666525,256456,6,4,2,random anatomical routes,128,6,374,90,224,56,4,4,3,0.9378499253763566,0.9528613152479358,0.12278070752366033,0.17387154451814768,0.41699101349895695,0.5593299418264884,0.548764352715815,0.549635360459543,-0.00025152751769319526,1.064542516571672,0.01841636259740864,3.603266412841627,0.0,458.1550564134615,-50.2334393571093
864691135810666525,256456,6,4,3,exact compartment error,128,6,365,99,224,56,4,4,6,0.9021043939508084,0.8160377371045201,1.0,1.0,1.0,0.5397564181486159,0.5122528944059516,0.5103204790528476,-0.0006457258279376488,0.7531019948301773,0.06806062195925788,1.8436202058269548,0.0,386.1776859703442,-42.37027452504249
864691135810666525,256456,6,4,3,topology-matched routes,128,6,365,99,224,56,4,4,3,0.9630754031049211,0.8711917133768209,0.07124365074499284,0.019973901024031737,0.1442276774149283,0.5397564181486159,0.5317081673033459,0.5330909017769666,-9.91107318352169e-05,1.0154936384614899,0.01841636259740864,3.9208631128672535,0.0,385.63572480631126,-42.24689411018212
864691135810666525,256456,6,4,3,site-shuffled routes,128,6,365,99,224,56,4,4,3,0.9086215729277661,0.8219331345998921,0.08919646212688859,0.019755604719954967,0.14495850802290733,0.5397564181486159,0.5181456447724934,0.5189857357080228,-0.00019847013965623717,1.0617079194080483,0.01841636259740864,3.282114213035989,0.0,385.7102963073152,-42.313182541360746
864691135810666525,256456,6,4,3,random anatomical routes,128,6,365,99,224,56,4,4,3,0.9264542995494452,0.8380645025173309,0.08249298285872897,0.0116173998172312,0.1094934925623338,0.5397564181486159,0.5199694910927803,0.5213111357452545,-0.00010801282552030944,1.2353700152751463,0.01841636259740864,3.401638018728523,0.0,385.6016279683725,-42.31251577004597
864691135810666525,256456,6,4,4,exact compartment error,128,6,370,94,224,56,4,4,6,0.6214812582919597,0.8317338850440154,1.0,1.0,1.0,0.5465285441285521,0.5143138190896325,0.5120529833598176,-0.0007311651843925349,0.7276125847754703,0.0035979007227917603,1.848581488846141,0.0,406.1122732728864,-44.57066295539393
864691135810666525,256456,6,4,4,topology-matched routes,128,6,370,94,224,56,4,4,3,0.6392510137744936,0.8555153065536354,0.07456435609022072,0.029466089859425226,0.17604292465178958,0.5465285441285521,0.537404921056027,0.5379026973733544,-0.00023853249374117258,0.9024113072916107,0.01841636259740864,3.3184807662815903,0.0,405.7584903434098,-44.45170496090379
864691135810666525,256456,6,4,4,site-shuffled routes,128,6,370,94,224,56,4,4,3,0.6501738782416051,0.8701334730354506,0.07490757000384185,0.13547513604702655,0.36819354469350624,0.5465285441285521,0.5504839579087852,0.5535164585057449,0.00027768772233949246,0.9426184933931835,0.010405334829864577,4.2526353964171495,0.0,405.7573897802865,-44.31934731575892
864691135810666525,256456,6,4,4,random anatomical routes,128,6,370,94,224,56,4,4,3,0.694758544394541,0.929801527539117,0.13260976809804992,0.16165016186111214,0.4023036376605581,0.5465285441285521,0.5479840206750268,0.5479814870084748,-0.0002347537929997534,0.44988904473390057,0.01841636259740864,1.37794429985019,0.0,405.4976237924326,-44.31560627979065
864691135810666525,256456,6,4,5,exact compartment error,128,6,376,88,224,56,4,4,6,0.875877065743056,0.8036853012424978,1.0,1.0,1.0,0.5486408930391706,0.5226616199054797,0.5204473756654057,-0.0007390694843436574,0.614840309257524,0.008485121123123187,1.4993702115494287,0.0,410.6163636613257,-45.04551837656344
864691135810666525,256456,6,4,5,topology-matched routes,128,6,376,88,224,56,4,4,3,0.9269706785805932,0.8505676631982448,0.0711549112372768,0.03466100790806703,0.18966546648819893,0.5486408930391706,0.5423281030340719,0.5424536448675314,-0.0002687053129601935,0.8026222380993673,0.01841636259740864,3.2057473073097644,0.0,409.79043135952134,-44.861553459644014
864691135810666525,256456,6,4,5,site-shuffled routes,128,6,376,88,224,56,4,4,3,0.9040196539461847,0.8295083138117184,0.9154056517360308,0.9694924739190682,0.9859755993204339,0.5486408930391706,0.5296404665075437,0.5287970903344528,-0.0005527191730791969,0.6090188701544584,0.01841636259740864,3.0048865606460775,0.0,409.7710454313984,-44.912450191006855
864691135810666525,256456,6,4,5,random anatomical routes,128,6,376,88,224,56,4,4,3,0.9272044286806956,0.8507821470875528,0.9123276677693255,0.9575161281539138,0.9797656960740454,0.5486408930391706,0.5339454176260109,0.5340170899928945,-0.00037332730047423546,0.6587279391645461,0.004124701080949596,3.501753581201631,0.0,409.90201233313803,-44.92450975277304
864691135810666525,256456,6,4,6,exact compartment error,128,6,367,97,224,56,4,4,6,1.025635339327636,0.7950595740155302,1.0,1.0,1.0,0.5387985762613966,0.5142742149493628,0.5123315023933622,-0.0006495471352980786,0.7592312815270491,0.0791994644354568,1.8348390806900325,0.0,376.31437976802493,-41.31275396781078
864691135810666525,256456,6,4,6,topology-matched routes,128,6,367,97,224,56,4,4,3,1.1010153988563518,0.8534932450486039,0.07166120929765951,0.04434957433631037,0.21331470883839201,0.5387985762613966,0.5327991429497344,0.5334273703968315,-0.0001797985303488847,0.9482669835737028,0.01841636259740864,3.4626376863775277,0.0,375.4453233979688,-41.12059212384691
864691135810666525,256456,6,4,6,site-shuffled routes,128,6,367,97,224,56,4,4,3,1.0574891581820596,0.8197522524735172,0.026890567757492434,-0.00036830080566896406,0.05292669208920123,0.5387985762613966,0.5216804145525347,0.5223561264393703,-0.00011051751334856252,1.1408487090805042,0.01841636259740864,2.9565171407722963,0.0,375.3438586183577,-41.16067754562911
864691135810666525,256456,6,4,6,random anatomical routes,128,6,367,97,224,56,4,4,3,1.0613618779152751,0.8227543359463726,0.07591221483945565,0.007222153860423242,0.09595380059729144,0.5387985762613966,0.5214157274666776,0.5217722350694736,-0.00019981563838233907,1.1278615380616601,0.01841636259740864,2.820063499196099,0.0,375.83764791156733,-41.23498110003744
864691135810666525,256456,6,4,7,exact compartment error,128,6,386,78,224,56,4,4,6,0.7835245856144655,0.8668143429651067,1.0,1.0,1.0,0.5504117020382921,0.5178876443228826,0.5156029551171459,-0.0007521632983201743,0.7116731007561358,0.00279707753429135,1.8929214529059772,0.0,422.763428239356,-46.37929620695407
864691135810666525,256456,6,4,7,topology-matched routes,128,6,386,78,224,56,4,4,3,0.8262298889646186,0.9140592796834078,0.07388739306876979,0.07348713422533415,0.27554066669367033,0.5504117020382921,0.5394370848600963,0.5405551269585016,-0.00015791798529263268,0.9650777086405619,0.01841636259740864,3.866383712006668,0.0,422.5593141473006,-46.28647403558337
864691135810666525,256456,6,4,7,site-shuffled routes,128,6,386,78,224,56,4,4,3,0.8309636517940492,0.919296248110541,0.07581261524199367,0.13588357935149165,0.36872223486140726,0.5504117020382921,0.552884225407225,0.5562159437379499,0.0003189298121721862,0.9507770066272737,0.01841636259740864,4.5878013258930705,0.0,422.6416559712403,-46.178013958807
864691135810666525,256456,6,4,7,random anatomical routes,128,6,386,78,224,56,4,4,3,0.8236301411633576,0.9111831750612948,0.8906958198358625,0.9014711047758444,0.9495374460719995,0.5504117020382921,0.5463747657347074,0.5475137735410194,-0.00018895818484276905,0.8310614649336873,0.01841636259740864,4.408074470617517,0.0,422.6145091750628,-46.21514133018964
864691135810666525,256456,6,4,8,exact compartment error,128,6,383,81,224,56,4,4,6,1.2056949123802005,1.0644115309496283,1.0,1.0,1.0,0.5920293146253074,0.5552746521323109,0.5520890878385099,-0.0010488260201285682,0.680599401085904,0.0034568178868479584,1.7736938097603114,0.0,551.4443614643899,-60.44656045284049
864691135810666525,256456,6,4,8,topology-matched routes,128,6,383,81,224,56,4,4,3,1.1538546472091396,1.0186459102698227,0.07562590429706428,0.05149789312405517,0.2284627635299779,0.5920293146253074,0.5844061375226128,0.5864172944924464,-2.2508703545032205e-05,0.9569709122262084,0.01841636259740864,4.02309305118473,0.0,551.373443025725,-60.35915649070617
864691135810666525,256456,6,4,8,site-shuffled routes,128,6,383,81,224,56,4,4,3,1.1834431138095491,1.0447671990877543,0.1320159611989744,0.10222420256561837,0.32014525964101165,0.5920293146253074,0.6017671814517609,0.6021249498448691,-0.00025060700410062253,0.369988348921988,0.01841636259740864,0.996662323526196,0.0,551.2705405252365,-60.24960443815311
864691135810666525,256456,6,4,8,random anatomical routes,128,6,383,81,224,56,4,4,3,1.158349455879445,1.0226140170677858,0.12424167222942706,0.0945157266762634,0.30743510562842463,0.5920293146253074,0.5842165605371674,0.5858353526916569,-0.00013999543947684767,0.9540095463577299,0.018416362597406952,3.9021895120978494,0.0,551.3925977860276,-60.381539373843665
864691135810666525,256456,6,4,9,exact compartment error,128,6,377,87,224,56,4,4,6,0.8524326151085675,0.87104328680996,1.0,1.0,1.0,0.5484991620535764,0.5139127715991525,0.5117976513616058,-0.000705209526377315,0.744223368749401,0.0867445811636885,1.8870644084639812,0.0,409.94454179986025,-44.99652028376629
864691135810666525,256456,6,4,9,topology-matched routes,128,6,377,87,224,56,4,4,3,0.9030202146850317,0.9227353363936065,0.07034177231545502,0.019786730687387233,0.14315864495072728,0.5484991620535764,0.5337263328590574,0.5346378772783582,-0.00018455711303566602,0.9679185551937955,0.01841636259740864,3.8979547997856474,0.0,409.1046582711755,-44.827964185211634
864691135810666525,256456,6,4,9,site-shuffled routes,128,6,377,87,224,56,4,4,3,0.8846342602567666,0.9039479719820577,0.09100666962273263,0.020092382096459582,0.14494925055355215,0.5484991620535764,0.5273631215534589,0.5283405673790977,-0.00012822172590531977,0.7907390752713036,0.01841636259740864,3.412786188026991,0.0,409.04064716166334,-44.82390919982993
864691135810666525,256456,6,4,9,random anatomical routes,128,6,377,87,224,56,4,4,3,0.8433107694681982,0.8617222891527452,0.6455562770319939,0.7559101274422291,0.9178814163725754,0.5484991620535764,0.5154094349123829,0.5152734239207326,-0.00037846180884781866,1.067649891410473,0.04877663410909091,3.1622719250602125,0.0,409.83304861195506,-45.03740186318092
