seed,condition_id,architecture,feedback_family,budget_k,route_rank,objective_smoothness,retained_signal_inner_product,retained_signal_fraction,operator_gradient_norm_sq,admitted_gradient_noise,exact_gradient_noise,noise_retention_fraction,gradient_estimator_mse,full_stochastic_gradient_mse,projected_estimator_better,optimal_bound_step,maximum_guaranteed_decrease,spectral_capture,pca_rank_upper_bound,morphology_regret,route_gram_condition,route_coherence,minibatches_per_seed,minibatch_size,global_logistic_smoothness,initial_hessian_spectral_norm,global_over_initial,train_loss,train_accuracy,heldout_loss,heldout_accuracy,retained_context_loss_before_switch,retained_context_accuracy_before_switch,retained_context_accuracy_after_switch,retained_context_forgetting,initial_gradient_cosine,initial_gradient_capture,norm_matched_one_step_progress,deterministic_second_moment,deterministic_maximum_bound_decrease,deterministic_bound_at_training_step,deterministic_optimal_bound_step,hypothetical_minibatch64_second_moment,hypothetical_minibatch64_maximum_bound_decrease,hypothetical_minibatch64_bound_at_training_step,hypothetical_minibatch64_optimal_bound_step
4201,flat_compartment__random_rank_k__k4,flat_compartment,random_rank_k,4,4,0.5905241521,1.784682759,0.9095112172,1.90755094,2.482003685,2.705270381,0.9174697297,2.78243292,2.705270381,False,0.6884983526,0.6143755696,0.4991842987,0.511445016,0.01226071723,2.354636069,0.894787427,64,64,0.592255604453,0.590524152112,1.00293206016,0.4494306562,0.814453125,0.479161154,0.7963867188,0.4599442865,0.80078125,0.7890625,0.01171875,0.686007015,0.4706056247,0.9136492905,1.90755094,1.40963520391,0.484565729625,1.5797039522,4.389554625,0.612579450079,0.418416602953,0.686485535863
4201,flat_compartment__learned_rank_k_upper_bound__k4,flat_compartment,learned_rank_k_upper_bound,4,4,0.5905241521,1.016470567,0.5180144081,1.016470567,1.353319405,2.705270381,0.500252919,2.29909265,2.705270381,True,0.7263522492,0.3691578414,0.511445016,0.511445016,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.5294873741,0.740234375,0.5549677121,0.7333984375,0.6148867837,0.69140625,0.69140625,0,0.7101545881,0.504319539,0.6862884561,1.016470567,0.858135034399,0.277850702547,1.6884601724,2.369789972,0.368078612571,0.241782707447,0.724228766716
4201,flat_compartment__correct_ancestry_subtrees__k8,flat_compartment,correct_ancestry_subtrees,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,flat_compartment__within_neuron_route_derangement__k8,flat_compartment,within_neuron_route_derangement,8,8,0.5905241521,-0.6262039495,-0.3191264742,0.4056958095,2.30287069,2.705270381,0.8512534298,5.923218211,2.705270381,False,0,0,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,6.17227824,0.2529296875,6.240972899,0.2548828125,6.601381235,0.24609375,0.24609375,0,0,0,-0.9167548458,0.4056958095,0,-0.19867358761,0,2.7085664995,0,-0.260048550871,0
4201,flat_compartment__depth_interleaved_bins__k8,flat_compartment,depth_interleaved_bins,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,flat_compartment__random_sparse_matched__k8,flat_compartment,random_sparse_matched,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,flat_compartment__random_rank_k__k8,flat_compartment,random_rank_k,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,-2.220446049e-16,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,1,0.5905241521,0.8718021604,0.4442883982,0.879922677,2.469949763,2.705270381,0.9130140117,3.568511932,2.705270381,False,0.440709088,0.1921055675,0.1250539677,0.1317260955,0.006672127825,1,1,64,64,0.592255604453,0.590524152112,1.00293206016,2.241169438,0.4482421875,2.315546697,0.453125,2.375380886,0.392578125,0.3544921875,0.0380859375,0.3407385918,0.1161027879,0.658178576,0.879922677,0.729209296526,0.238089386958,1.67287792953,3.34987244,0.191543949146,0.172261515414,0.439420680164
4201,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,1,0.5905241521,0.280073691,0.1427313411,0.280073691,0.3599690284,2.705270381,0.1330621261,2.04213915,2.705270381,True,0.7410127632,0.1037690898,0.1317260955,0.1317260955,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.649665936,0.6235351562,0.6513154152,0.6279296875,0.6786794682,0.654296875,0.654296875,0,0.3661236875,0.1340465545,0.3244081931,0.280073691,0.236446636295,0.076557722708,1.6884601724,0.6400427194,0.103465722122,0.0669640073556,0.738846421117
4201,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,2,0.5905241521,-0.07201372726,-0.03669968369,0.123811303,2.492281873,2.705270381,0.9212690499,4.722364443,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.9295813374,0.4243164062,0.9983028717,0.408203125,0.8988637619,0.4267578125,0.4267578125,0,0.5116261883,0.2617613565,-0.3401115241,0.123811303,0,-0.0249038753923,0,2.616093176,0,-0.0913269312146,0
4201,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,2,0.5905241521,-2.815258333,-1.434713829,4.276182637,2.404948583,2.705270381,0.8889864025,14.2738917,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,30.35137946,0.181640625,29.92050388,0.19140625,30.10022908,0.1884765625,0.1923828125,-0.00390625,0,0,-1.11684601,4.276182637,0,-0.958544190859,0,6.68113122,0,-1.02263968331,0
4201,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,2,0.5905241521,-0.9442295141,-0.4811988744,0.6014003752,2.644057107,2.705270381,0.9773725857,7.096160323,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,6.326664901,0.2084960938,6.457308825,0.2104492188,6.478926383,0.2138671875,0.1953125,0.0185546875,0.5073539809,0.2574080619,-1.04641155,0.6014003752,0,-0.299297077653,0,3.2454574822,0,-0.369765171458,0
4201,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,2,0.5905241521,-0.6188751875,-0.3153915857,0.3784369058,2.541748262,2.705270381,0.939554242,6.120179355,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,3.827054365,0.2319335938,3.918729994,0.22265625,4.170451814,0.224609375,0.189453125,0.03515625,0.508873872,0.2589526176,-0.9193458309,0.3784369058,0,-0.195748468278,0,2.9201851678,0,-0.263489877675,0
4201,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,2,0.5905241521,-0.2494404103,-0.1271199882,0.6931133085,2.573962005,2.705270381,0.9514620141,5.728199947,2.705270381,False,0,0,0.2501132683,0.2604955709,0.01038230255,1.425263685,0.9992984206,64,64,0.592255604453,0.590524152112,1.00293206016,4.173645078,0.3666992188,4.238829821,0.3520507812,4.511409316,0.3603515625,0.33984375,0.0205078125,0.4848294578,0.2350596032,-0.3678076619,0.6931133085,0,-0.0933046339566,0,3.2670753135,0,-0.161904587997,0
4201,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,2,0.5905241521,0.5525425873,0.2815871217,0.5525425873,0.7201135477,2.705270381,0.2661891221,2.129814773,2.705270381,True,0.7352194994,0.2031200422,0.2604955709,0.2604955709,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.6070371636,0.6733398438,0.6215249022,0.67578125,0.6786794682,0.654296875,0.654296875,0,0.5135748128,0.2637590884,0.4807534119,0.5525425873,0.466473076106,0.151036686209,1.6884601724,1.272656135,0.20252622314,0.131844578408,0.733070093762
4201,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,4,0.5905241521,1.183754646,0.6032658318,0.7552760604,2.516733487,2.705270381,0.9303075602,2.866744069,2.705270381,False,0.6126458126,0.3626111635,0.5,0.511445016,0.01144501596,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3992969665,0.8120117188,0.4440898553,0.791015625,0.4443743829,0.7880859375,0.7880859375,0,0.7219418015,0.5211999647,0.9716986477,0.7552760604,1.56631280713,0.334997152214,2.64634704906,3.2720095474,0.361551074098,0.267922424148,0.610854749875
4201,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,4,0.5905241521,-1.578184062,-0.8042752136,1.475824419,2.401142728,2.705270381,0.8875795726,8.995579083,2.705270381,False,0,0,0.5,0.511445016,0.01144501596,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,16.63846522,0.1870117188,16.66511998,0.1943359375,17.57077477,0.1826171875,0.1845703125,-0.001953125,0,0,-1.073431273,1.475824419,0,-0.51278815635,0,3.876967147,0,-0.576782217049,0
4201,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,4,0.5905241521,0.3437547424,0.175184521,0.1098886704,2.709274399,2.705270381,1.001480081,4.093897398,2.705270381,False,0.2064861068,0.03549028922,0.5,0.511445016,0.01144501596,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.5497500414,0.7700195312,0.5736012559,0.7280273438,0.5681865302,0.720703125,0.2109375,0.509765625,0.7108454796,0.5053012958,0.7324683585,0.1098886704,0.907831615887,0.100197724579,5.28185653265,2.8191630694,0.0353865337907,0.0279914919727,0.205882447141
4201,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,4,0.5905241521,0.372224296,0.1896931939,0.1311249304,2.622948086,2.705270381,0.969569661,3.971868237,2.705270381,False,0.2288714401,0.04259575534,0.5,0.511445016,0.01144501596,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.5364806036,0.7705078125,0.5660048447,0.7353515625,0.5722425458,0.7119140625,0.1904296875,0.521484375,0.7124051244,0.5075210613,0.6939360052,0.1311249304,0.892041355469,0.108172612429,4.79303132577,2.7540730164,0.0424712271437,0.0382671057434,0.22820233714
4201,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,4,0.5905241521,1.784682759,0.9095112172,1.90755094,2.482003685,2.705270381,0.9174697297,2.78243292,2.705270381,False,0.6884983526,0.6143755696,0.4991842987,0.511445016,0.01226071723,2.354636069,0.894787427,64,64,0.592255604453,0.590524152112,1.00293206016,0.4494306562,0.814453125,0.479161154,0.7963867188,0.4599442865,0.80078125,0.7890625,0.01171875,0.686007015,0.4706056247,0.9136492905,1.90755094,1.40963520391,0.484565729625,1.5797039522,4.389554625,0.612579450079,0.418416602953,0.686485535863
4201,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,4,0.5905241521,1.016470567,0.5180144081,1.016470567,1.353319405,2.705270381,0.500252919,2.29909265,2.705270381,True,0.7263522492,0.3691578414,0.511445016,0.511445016,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.5294873741,0.740234375,0.5549677121,0.7333984375,0.6148867837,0.69140625,0.69140625,0,0.7101545881,0.504319539,0.6862884561,1.016470567,0.858135034399,0.277850702547,1.6884601724,2.369789972,0.368078612571,0.241782707447,0.724228766716
4201,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,8,0.5905241521,-0.6262039495,-0.3191264742,0.4056958095,2.30287069,2.705270381,0.8512534298,5.923218211,2.705270381,False,0,0,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,6.17227824,0.2529296875,6.240972899,0.2548828125,6.601381235,0.24609375,0.24609375,0,0,0,-0.9167548458,0.4056958095,0,-0.19867358761,0,2.7085664995,0,-0.260048550871,0
4201,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,-2.220446049e-16,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.3803870567,0.8227539062,0.4289170028,0.80078125,0.431085243,0.7939453125,0.7939453125,0,1,1,1,1.962243813,1.6565852634,0.5363763986,1.6884601724,4.667514194,0.696435843298,0.464276879088,0.709836197402
4201,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,19.1440774,0.1860351562,19.23654096,0.1938476562,19.22464698,0.1884765625,0.1865234375,0.001953125,0.3599563644,0.1295685843,-1.105260781,2.36685217,0,-0.675563061717,0,4.892251823,0,-0.742868756125,0
4201,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,1,0.5905241521,0.7932119009,0.4042371777,0.854958333,2.523933111,2.705270381,0.9329688926,3.754711455,2.705270381,False,0.3975367818,0.1576654532,0.1250539677,0.1317260955,0.006672127825,1,1,64,64,0.592255604453,0.590524152112,1.00293206016,2.483389121,0.4477539062,2.531246327,0.443359375,2.45731281,0.5244140625,0.5205078125,0.00390625,0.3402218148,0.1157508832,0.620003926,0.854958333,0.621289935851,0.215177646377,1.56651692983,3.378891444,0.157204520083,0.147911037515,0.396374587684
4201,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,1,0.5905241521,0.280073691,0.1427313411,0.280073691,0.3599690284,2.705270381,0.1330621261,2.04213915,2.705270381,True,0.7410127632,0.1037690898,0.1226636671,0.1317260955,0.009062428436,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,0.649665936,0.6235351562,0.6513154152,0.6279296875,0.6786794682,0.654296875,0.654296875,0,0.3661236875,0.1340465545,0.3244081931,0.280073691,0.236446636295,0.076557722708,1.6884601724,0.6400427194,0.103465722122,0.0669640073556,0.738846421117
4201,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,2,0.5905241521,-0.6135104536,-0.3126576064,0.3564700305,2.54299072,2.705270381,0.9400135151,6.08872547,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,3.451955006,0.2387695312,3.586669116,0.2338867188,3.56829125,0.232421875,0.1923828125,0.0400390625,0.5077189972,0.2577785801,-0.8809488044,0.3564700305,0,-0.193553597882,0,2.8994607505,0,-0.261328120652,0
4201,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,2,0.5905241521,-2.273761607,-1.158755906,2.911305259,2.449615833,2.705270381,0.9054975985,11.87068812,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,24.36772888,0.1879882812,24.14304138,0.1923828125,24.11003922,0.1875,0.1875,0,0,0,-1.101184816,2.911305259,0,-0.759719140616,0,5.360921092,0,-0.82500508238,0
4201,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,2,0.5905241521,-0.5729741195,-0.2919994528,0.3571908332,2.636816614,2.705270381,0.9746961461,6.102199499,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,3.279248262,0.2524414062,3.448066343,0.2451171875,3.624561703,0.25,0.2001953125,0.0498046875,0.5087778039,0.2588548538,-0.8936847412,0.3571908332,0,-0.181411908127,0,2.9940074472,0,-0.251687031917,0
4201,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,2,0.5905241521,-0.7558140938,-0.3851784824,0.4145240211,2.654659816,2.705270381,0.9812918644,6.543055837,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64,0.592255604453,0.590524152112,1.00293206016,4.29624732,0.2236328125,4.399255415,0.2172851562,3.597971964,0.21484375,0.193359375,0.021484375,0.5087588379,0.2588355551,-0.9878579283,0.4145240211,0,-0.237791916,0,3.0691838371,0,-0.308542587928,0
4201,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,2,0.5905241521,-0.07387568415,-0.03764857541,0.8863173084,2.610224063,2.705270381,0.9648662411,5.606536553,2.705270381,False,0,0,0.2501132683,0.2604955709,0.01038230255,1.425263685,0.9992984206,64,64,0.592255604453,0.590524152112,1.00293206016,3.845703103,0.373046875,4.025180262,0.36328125,3.478260535,0.490234375,0.48046875,0.009765625,0.4864062374,0.2365910278,-0.1839635691,0.8863173084,0,-0.0457843929401,0,3.4965413714,0,-0.115350785299,0
