seed,condition_id,architecture,feedback_family,budget_k,route_rank,objective_smoothness,retained_signal_inner_product,retained_signal_fraction,operator_gradient_norm_sq,admitted_gradient_noise,exact_gradient_noise,noise_retention_fraction,gradient_estimator_mse,full_stochastic_gradient_mse,projected_estimator_better,optimal_bound_step,maximum_guaranteed_decrease,spectral_capture,pca_rank_upper_bound,morphology_regret,route_gram_condition,route_coherence,minibatches_per_seed,minibatch_size
4208,flat_compartment__depth_interleaved_bins__k2,flat_compartment,depth_interleaved_bins,2,2,0.598297744,-0.8847599067,-0.478734613,0.5680667297,2.487454391,2.618846356,0.9498283032,6.673162801,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,flat_compartment__random_sparse_matched__k2,flat_compartment,random_sparse_matched,2,2,0.598297744,-0.7528630273,-0.4073665492,0.4361040228,2.52266244,2.618846356,0.9632724097,6.312614385,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,flat_compartment__random_rank_k__k2,flat_compartment,random_rank_k,2,2,0.598297744,0.5904622529,0.3194931371,0.6592449511,2.506106804,2.618846356,0.9569506811,3.832549116,2.618846356,False,0.3117832611,0.09204812338,0.2505659373,0.2596922995,0.009126362249,1.971001082,0.999964596,64,64
4208,flat_compartment__learned_rank_k_upper_bound__k2,flat_compartment,learned_rank_k_upper_bound,2,2,0.598297744,0.5154348105,0.2788965489,0.5154348105,0.6551019514,2.618846356,0.2501490589,1.987789008,2.618846356,True,0.735988999,0.1896771751,0.2596922995,0.2596922995,0,1,0,64,64
4208,flat_compartment__correct_ancestry_subtrees__k4,flat_compartment,correct_ancestry_subtrees,4,4,0.598297744,1.107243457,0.5991182058,0.7063061766,2.485656289,2.618846356,0.9491417025,2.825597419,2.618846356,False,0.5797863433,0.3209823175,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,flat_compartment__within_neuron_route_derangement__k4,flat_compartment,within_neuron_route_derangement,4,4,0.598297744,-1.582069682,-0.8560418607,1.493525361,2.498014637,2.618846356,0.9538607068,9.003801227,2.618846356,False,0,0,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,flat_compartment__depth_interleaved_bins__k4,flat_compartment,depth_interleaved_bins,4,4,0.598297744,0.2977860039,0.1611289868,0.1156228463,2.625966451,2.618846356,1.002718791,3.994139156,2.618846356,False,0.1815450954,0.02703079424,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,flat_compartment__random_sparse_matched__k4,flat_compartment,random_sparse_matched,4,4,0.598297744,0.8731408137,0.4724476396,0.4770654349,2.539094526,2.618846356,0.969546961,3.1180002,2.618846356,False,0.4838520144,0.2112354708,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,flat_compartment__random_rank_k__k4,flat_compartment,random_rank_k,4,4,0.598297744,1.237708712,0.6697116322,1.171603212,2.60594243,2.618846356,0.9950726676,3.150250084,2.618846356,False,0.5476352089,0.3389064345,0.5030430839,0.5132239496,0.0101808657,1.914146604,0.8132518963,64,64
4208,flat_compartment__learned_rank_k_upper_bound__k4,flat_compartment,learned_rank_k_upper_bound,4,4,0.598297744,0.9229256127,0.4993856895,0.9229256127,1.371067762,2.618846356,0.5235388318,2.296264016,2.618846356,True,0.6724456275,0.3103086464,0.5132239496,0.5132239496,2.220446049e-16,1,0,64,64
4208,flat_compartment__correct_ancestry_subtrees__k8,flat_compartment,correct_ancestry_subtrees,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,flat_compartment__within_neuron_route_derangement__k8,flat_compartment,within_neuron_route_derangement,8,8,0.598297744,-0.6484362987,-0.3508623053,0.4253996433,2.486457908,2.618846356,0.9494477986,6.056852015,2.618846356,False,0,0,1,1,0,1,0,64,64
4208,flat_compartment__depth_interleaved_bins__k8,flat_compartment,depth_interleaved_bins,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,flat_compartment__random_sparse_matched__k8,flat_compartment,random_sparse_matched,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,flat_compartment__random_rank_k__k8,flat_compartment,random_rank_k,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,True,0.6915130451,0.6390001899,1,1,-2.220446049e-16,1,0,64,64
4208,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,1,0.598297744,0.701594271,0.3796255451,0.7428284202,2.439605451,2.618846356,0.9315573038,3.627367196,2.618846356,False,0.3684760633,0.1292603475,0.1240054794,0.1304737613,0.006468281931,1,1,64,64
4208,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,1,0.598297744,0.2859307487,0.1547142284,0.2859307487,0.2738881231,2.618846356,0.104583502,1.836079241,2.618846356,True,0.8536816798,0.1220469209,0.1304737613,0.1304737613,2.775557562e-17,1,0,64,64
4208,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,2,0.598297744,-0.06599893574,-0.03571135483,0.07226705586,2.454081244,2.618846356,0.9370848495,4.506468038,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,2,0.598297744,-2.769758275,-1.498688114,4.377808602,2.489354377,2.618846356,0.9505538083,14.2548014,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,2,0.598297744,-0.8847599067,-0.478734613,0.5680667297,2.487454391,2.618846356,0.9498283032,6.673162801,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,2,0.598297744,-0.7528630273,-0.4073665492,0.4361040228,2.52266244,2.618846356,0.9632724097,6.312614385,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,2,0.598297744,0.5904622529,0.3194931371,0.6592449511,2.506106804,2.618846356,0.9569506811,3.832549116,2.618846356,False,0.3117832611,0.09204812338,0.2505659373,0.2596922995,0.009126362249,1.971001082,0.999964596,64,64
4208,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,2,0.598297744,0.5154348105,0.2788965489,0.5154348105,0.6551019514,2.618846356,0.2501490589,1.987789008,2.618846356,True,0.735988999,0.1896771751,0.2596922995,0.2596922995,0,1,0,64,64
4208,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,4,0.598297744,1.107243457,0.5991182058,0.7063061766,2.485656289,2.618846356,0.9491417025,2.825597419,2.618846356,False,0.5797863433,0.3209823175,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,4,0.598297744,-1.582069682,-0.8560418607,1.493525361,2.498014637,2.618846356,0.9538607068,9.003801227,2.618846356,False,0,0,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,4,0.598297744,0.2977860039,0.1611289868,0.1156228463,2.625966451,2.618846356,1.002718791,3.994139156,2.618846356,False,0.1815450954,0.02703079424,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,4,0.598297744,0.8731408137,0.4724476396,0.4770654349,2.539094526,2.618846356,0.969546961,3.1180002,2.618846356,False,0.4838520144,0.2112354708,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,4,0.598297744,1.237708712,0.6697116322,1.171603212,2.60594243,2.618846356,0.9950726676,3.150250084,2.618846356,False,0.5476352089,0.3389064345,0.5030430839,0.5132239496,0.0101808657,1.914146604,0.8132518963,64,64
4208,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,4,0.598297744,0.9229256127,0.4993856895,0.9229256127,1.371067762,2.618846356,0.5235388318,2.296264016,2.618846356,True,0.6724456275,0.3103086464,0.5132239496,0.5132239496,2.220446049e-16,1,0,64,64
4208,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,8,0.598297744,-0.6484362987,-0.3508623053,0.4253996433,2.486457908,2.618846356,0.9494477986,6.056852015,2.618846356,False,0,0,1,1,0,1,0,64,64
4208,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,True,0.6915130451,0.6390001899,1,1,-2.220446049e-16,1,0,64,64
4208,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,1,0.598297744,1.089614075,0.589579126,1.580922558,2.435142464,2.618846356,0.9298531235,3.684958739,2.618846356,False,0.4534763096,0.2470570848,0.1240054794,0.1304737613,0.006468281931,1,1,64,64
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,1,0.598297744,0.2859307487,0.1547142284,0.2859307487,0.2738881231,2.618846356,0.104583502,1.836079241,2.618846356,True,0.8536816798,0.1220469209,0.1135750014,0.1304737613,0.01689875998,1,0,64,64
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,2,0.598297744,-0.7555193015,-0.4088038322,0.4435371672,2.443572839,2.618846356,0.9330722411,6.246270476,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,2,0.598297744,-2.080237909,-1.125595637,2.520548195,2.561833914,2.618846356,0.97822994,11.09097979,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,2,0.598297744,-0.6301912172,-0.3409900767,0.3619128932,2.459749679,2.618846356,0.9392493274,5.930166873,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,2,0.598297744,-0.6902412965,-0.3734825657,0.3689716018,2.57291707,2.618846356,0.9824620155,6.170493131,2.618846356,False,0,0,0.25,0.2596922995,0.009692299536,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,2,0.598297744,0.6754522799,0.3654803788,0.8498675575,2.583875009,2.618846356,0.9866462776,3.930959874,2.618846356,False,0.328783167,0.1110386699,0.2505659373,0.2596922995,0.009126362249,1.971001082,0.999964596,64,64
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,2,0.598297744,0.5154348105,0.2788965489,0.5154348105,0.6551019514,2.618846356,0.2501490589,1.987789008,2.618846356,True,0.735988999,0.1896771751,0.2380017137,0.2596922995,0.02169058587,1,0,64,64
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,4,0.598297744,0.5829367887,0.3154211847,0.2816731968,2.564916801,2.618846356,0.9794071326,3.528838287,2.618846356,False,0.3422781531,0.09976326372,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,4,0.598297744,-1.556903678,-0.8424247912,1.597069448,2.442352639,2.618846356,0.9326063109,9.001351309,2.618846356,False,0,0,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,4,0.598297744,0.6167265571,0.3337044857,0.3243108005,2.553801299,2.618846356,0.9751627058,3.492780852,2.618846356,False,0.3581521641,0.1104409755,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,4,0.598297744,0.5799409908,0.3138001888,0.2697603238,2.551051536,2.618846356,0.9741127156,3.509051745,2.618846356,False,0.3436309874,0.09964284766,0.5,0.5132239496,0.01322394956,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,4,0.598297744,1.143617898,0.6188000469,1.170815517,2.502518505,2.618846356,0.9555804979,3.234220094,2.618846356,False,0.5203591037,0.2975459922,0.5030430839,0.5132239496,0.0101808657,1.914146604,0.8132518963,64,64
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,4,0.598297744,0.9229256127,0.4993856895,0.9229256127,1.371067762,2.618846356,0.5235388318,2.296264016,2.618846356,True,0.6724456275,0.3103086464,0.4945448332,0.5132239496,0.01867911637,1,0,64,64
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,8,0.598297744,-1.201709192,-0.6502326571,0.9341496948,2.622862714,2.618846356,1.001533636,7.808552659,2.618846356,False,0,0,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,-2.220446049e-16,1,0,64,64
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,1,0.598297744,-2.005183154,-1.08498427,2.375967246,2.421078288,2.618846356,0.9244827524,10.65553371,2.618846356,False,0,0,0.125,0.1304737613,0.005473761341,1,0,64,64
4208,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4208,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,8,0.598297744,1.848121867,1,1.848121867,2.618846356,2.618846356,1,2.618846356,2.618846356,False,0.6915130451,0.6390001899,1,1,0,1,0,64,64
4209,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,1,0.6614793349,-2.238284957,-0.9542040193,2.396774763,2.641588008,2.749502362,0.9607513142,11.86064169,2.749502362,False,0,0,0.125,0.132950075,0.007950075001,1,0,64,64
4209,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,1,0.6614793349,-2.238284957,-0.9542040193,2.396774763,2.641588008,2.749502362,0.9607513142,11.86064169,2.749502362,False,0,0,0.125,0.132950075,0.007950075001,1,0,64,64
4209,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,1,0.6614793349,-2.238284957,-0.9542040193,2.396774763,2.641588008,2.749502362,0.9607513142,11.86064169,2.749502362,False,0,0,0.125,0.132950075,0.007950075001,1,0,64,64
4209,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,1,0.6614793349,-2.238284957,-0.9542040193,2.396774763,2.641588008,2.749502362,0.9607513142,11.86064169,2.749502362,False,0,0,0.125,0.132950075,0.007950075001,1,0,64,64
4209,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,1,0.6614793349,1.072964526,0.4574158709,1.082467202,2.692035987,2.749502362,0.9790993543,3.974283138,2.749502362,False,0.4297434697,0.2305497491,0.1238953145,0.132950075,0.009054760463,1,1,64,64
4209,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,1,0.6614793349,0.3930746246,0.1675717766,0.3930746246,0.3475271391,2.749502362,0.1263963777,2.300161516,2.749502362,True,0.8023687122,0.1576953902,0.132950075,0.132950075,0,1,0,64,64
4209,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,2,0.6614793349,0.06395298736,0.02726381973,0.08978466761,2.632086171,2.749502362,0.9572954754,4.939673865,2.749502362,False,0.03552033412,0.001135815739,0.25,0.2602622903,0.01026229031,1,0,64,64
4209,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,2,0.6614793349,-3.22936593,-1.376712085,4.725052968,2.653547839,2.749502362,0.9651011311,16.18304167,2.749502362,False,0,0,0.25,0.2602622903,0.01026229031,1,0,64,64
4209,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,2,0.6614793349,-0.9589892439,-0.4088270299,0.5586458281,2.696837657,2.749502362,0.9808457323,7.519170974,2.749502362,False,0,0,0.25,0.2602622903,0.01026229031,1,0,64,64
4209,dendritic_tree__random_sparse_matched__k2,dendritic_tree,random_sparse_matched,2,2,0.6614793349,-0.632930568,-0.2698248451,0.377296114,2.656175594,2.749502362,0.9660568511,6.645041845,2.749502362,False,0,0,0.25,0.2602622903,0.01026229031,1,0,64,64
4209,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,2,0.6614793349,1.013767455,0.4321795476,0.7146593092,2.68516207,2.749502362,0.9765992958,3.717995471,2.749502362,False,0.4507813744,0.2284937433,0.2483572848,0.2602622903,0.01190500553,1.394887119,0.99962924,64,64
4209,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,2,0.6614793349,0.6514696159,0.2777282329,0.6514696159,0.7234710109,2.749502362,0.2631279831,2.417710396,2.749502362,True,0.7162983316,0.2333232995,0.2602622903,0.2602622903,0,1,0,64,64
4209,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,4,0.6614793349,1.431302122,0.6101788929,0.9101101857,2.637265003,2.749502362,0.959179028,3.030479947,2.749502362,False,0.6099692052,0.4365251088,0.5,0.5100566142,0.01005661422,1,0,64,64
4209,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,4,0.6614793349,-1.82674312,-0.7787594789,1.684734114,2.572242975,2.749502362,0.9355303747,10.25617233,2.749502362,False,0,0,0.5,0.5100566142,0.01005661422,1,0,64,64
4209,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,4,0.6614793349,0.4883399283,0.2081843605,0.1627879387,2.793128345,2.749502362,1.015866865,4.324945428,2.749502362,False,0.2497547888,0.06098261783,0.5,0.5100566142,0.01005661422,1,0,64,64
4209,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,4,0.6614793349,0.7028839606,0.2996466997,0.2936122088,2.62397692,2.749502362,0.9543461232,3.857530208,2.749502362,False,0.3642027494,0.1279961355,0.5,0.5100566142,0.01005661422,1,0,64,64
4209,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,4,0.6614793349,1.878277459,0.8007291006,1.879961162,2.653268853,2.749502362,0.9649996632,3.122384099,2.749502362,False,0.6263768665,0.5882547746,0.4978660056,0.5100566142,0.01219060864,2.102188535,0.7471497904,64,64
4209,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,4,0.6614793349,1.212820458,0.5170379009,1.212820458,1.410851922,2.749502362,0.5131299181,2.543740465,2.749502362,True,0.6988285345,0.4237767717,0.5100566142,0.5100566142,0,1,0,64,64
4209,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,8,0.6614793349,2.345709001,1,2.345709001,2.749502362,2.749502362,1,2.749502362,2.749502362,False,0.6959782199,0.8162811876,1,1,0,1,0,64,64
4209,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,8,0.6614793349,-0.8185189352,-0.3489430849,0.5328500772,2.523925225,2.749502362,0.9179571038,7.039522174,2.749502362,False,0,0,1,1,0,1,0,64,64
4209,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,8,0.6614793349,2.345709001,1,2.345709001,2.749502362,2.749502362,1,2.749502362,2.749502362,False,0.6959782199,0.8162811876,1,1,0,1,0,64,64
4209,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,8,0.6614793349,2.345709001,1,2.345709001,2.749502362,2.749502362,1,2.749502362,2.749502362,False,0.6959782199,0.8162811876,1,1,0,1,0,64,64
