task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank,predicted_penalized_loss,policy,utility_to_loss_scale,test_loss,penalized_test_loss,oracle_candidate_id,oracle_budget_k,oracle_tree_id,oracle_penalized_loss,regret,exact_candidate_match,budget_match,tree_match
s7206_r4_n000_a375,confirmatory,7206,4,0.0,0.375,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8.0,1.1,1.0,1.0,64.0,64.0,64.0,0.0554945022625542,0.1722288550524495,0.1739238248568516,0.1739238248568516,0.1947504516495,6.405938277640852,0.3686742765063516,0.2381987118405306,0.5098310777757247,4.0,0.9999999999999996,3.961257738664001,0.4450447901849072,moment_selector,2.753178808018834,5.305402939950384e-11,0.088000000053054,balanced_contiguous_k4,4,balanced_contiguous,0.047049941713265,0.040950058339789,False,False,False
s7206_r4_n000_a375,confirmatory,7206,4,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0364055214910994,0.168185241118218,0.1103511766716476,0.1103511766716476,0.1227388299750098,4.037993735871964,0.2330900066466575,0.1553146436909262,0.5098310777757247,4.0,0.9999999999999996,3.833593285853801,0.4934995147701314,development_best,2.753178808018834,5.733079224227329e-07,0.0838999205664982,balanced_contiguous_k4,4,balanced_contiguous,0.047049941713265,0.0368499788532332,False,False,True
s7206_r4_n000_a375,confirmatory,7206,4,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0364055214910994,0.168185241118218,0.1103511766716476,0.1103511766716476,0.1227388299750098,4.037993735871964,0.2330900066466575,0.1553146436909262,0.5098310777757247,4.0,0.9999999999999996,3.833593285853801,0.4934995147701314,maximum_budget,2.753178808018834,5.733079224227329e-07,0.0838999205664982,balanced_contiguous_k4,4,balanced_contiguous,0.047049941713265,0.0368499788532332,False,False,True
s7206_r4_n000_a375,confirmatory,7206,4,0.0,0.375,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0262381982689668,0.1217812592779144,0.0795083420247686,0.0795083420247686,0.0876016943082463,2.88276255988865,0.1671100363330149,0.1553146436909262,0.5098310777757247,4.0,0.573467617891731,3.833593285853801,0.4814919735995847,rank_only,2.753178808018834,0.0031505944546892,0.047049941713265,balanced_contiguous_k4,4,balanced_contiguous,0.047049941713265,0.0,True,True,True
s7206_r4_n000_a375,confirmatory,7206,4,0.0,0.375,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8.0,1.0658846978750554,1.0,0.6588469787505544,64.0,64.0,64.0,0.0479821509805236,0.1758022583036066,0.1479928243164481,0.1479928243164481,0.1648996124469281,5.424780422618148,0.3128924367633763,0.1990819133493669,0.5098310777757247,4.0,0.9999999999999996,3.962206899527928,0.4629984123629913,sampled_random,2.753178808018834,1.0809263516010343e-09,0.0852707769109307,balanced_contiguous_k4,4,balanced_contiguous,0.047049941713265,0.0382208351976657,False,False,False
s7206_r4_n750_a125,confirmatory,7206,4,0.75,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0420789881541262,0.1463627494711655,0.1303896604584383,0.1303896604584383,0.2165040154797964,7.058518155811925,0.3468936759382348,0.167428494222329,0.8123626577820957,4.0,0.9268186128128272,3.990667541561525,0.7404110265918558,moment_selector,2.753178808018834,0.2856596347790626,0.3295589820376385,balanced_contiguous_k4,4,balanced_contiguous,0.3295589820376385,0.0,True,True,True
s7206_r4_n750_a125,confirmatory,7206,4,0.75,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0438255279214333,0.1522307142998544,0.1358186999329454,0.1358186999329454,0.2260553874739288,7.369591099098668,0.3618740874068742,0.167428494222329,0.8123626577820957,4.0,1.0,3.990667541561525,0.7756024903171437,development_best,2.753178808018834,0.286013789887579,0.3699131371461548,balanced_contiguous_k4,4,balanced_contiguous,0.3295589820376385,0.04035415510851631,False,False,True
s7206_r4_n750_a125,confirmatory,7206,4,0.75,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0438255279214333,0.1522307142998544,0.1358186999329454,0.1358186999329454,0.2260553874739288,7.369591099098668,0.3618740874068742,0.167428494222329,0.8123626577820957,4.0,1.0,3.990667541561525,0.7756024903171437,maximum_budget,2.753178808018834,0.286013789887579,0.3699131371461548,balanced_contiguous_k4,4,balanced_contiguous,0.3295589820376385,0.04035415510851631,False,False,True
s7206_r4_n750_a125,confirmatory,7206,4,0.75,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0420789881541262,0.1463627494711655,0.1303896604584383,0.1303896604584383,0.2165040154797964,7.058518155811925,0.3468936759382348,0.167428494222329,0.8123626577820957,4.0,0.9268186128128272,3.990667541561525,0.7404110265918558,rank_only,2.753178808018834,0.2856596347790626,0.3295589820376385,balanced_contiguous_k4,4,balanced_contiguous,0.3295589820376385,0.0,True,True,True
s7206_r4_n750_a125,confirmatory,7206,4,0.75,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2.0,0.3139925081183606,0.25,0.6399250811836067,64.0,64.0,16.0,0.014528795369897,0.0430887256004605,0.0457637718895225,0.0457637718895224,0.0708352917338909,2.312493107374032,0.1165990636234134,0.2084274506093213,0.8123626577820957,4.0,0.2548192450111649,3.84998432079844,0.7974816869131219,sampled_random,2.753178808018834,0.5695917288909266,0.5947111295403954,balanced_contiguous_k4,4,balanced_contiguous,0.3295589820376385,0.2651521475027569,False,False,False
s7206_r4_n750_a375,confirmatory,7206,4,0.75,0.375,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8.0,1.1,1.0,1.0,64.0,64.0,64.0,0.0549475509994534,0.139420683815679,0.176556602727914,0.176556602727914,0.2927658314979919,9.545063210663656,0.469322434225906,0.2381987118405306,0.7973143378877114,4.0,0.9999999999999996,3.961257738664001,0.7340339049234822,moment_selector,2.753178808018834,0.2888605538312181,0.3768605538312182,balanced_contiguous_k4,4,balanced_contiguous,0.3298701041689474,0.04699044966227078,False,False,False
s7206_r4_n750_a375,confirmatory,7206,4,0.75,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0364453964825187,0.1371516109276537,0.1121546414361125,0.1121546414361125,0.1830962306788383,5.9712340231589405,0.2952508721149509,0.1553146436909262,0.7973143378877114,4.0,0.9999999999999996,3.833593285853801,0.7808729919007726,development_best,2.753178808018834,0.2846881306730512,0.368587477931627,balanced_contiguous_k4,4,balanced_contiguous,0.3298701041689474,0.038717373762679586,False,False,True
s7206_r4_n750_a375,confirmatory,7206,4,0.75,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0364453964825187,0.1371516109276537,0.1121546414361125,0.1121546414361125,0.1830962306788383,5.9712340231589405,0.2952508721149509,0.1553146436909262,0.7973143378877114,4.0,0.9999999999999996,3.833593285853801,0.7808729919007726,maximum_budget,2.753178808018834,0.2846881306730512,0.368587477931627,balanced_contiguous_k4,4,balanced_contiguous,0.3298701041689474,0.038717373762679586,False,False,True
s7206_r4_n750_a375,confirmatory,7206,4,0.75,0.375,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0265783577819611,0.1017596431183306,0.0816740535730448,0.0816740535730448,0.1293588846674367,4.221158362931021,0.2110329382404815,0.1553146436909262,0.7973143378877114,4.0,0.573467617891731,3.833593285853801,0.7680387137490495,rank_only,2.753178808018834,0.2859707569103715,0.3298701041689474,balanced_contiguous_k4,4,balanced_contiguous,0.3298701041689474,0.0,True,True,True
s7206_r4_n750_a375,confirmatory,7206,4,0.75,0.375,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1.0,0.1889925081183606,0.125,0.6399250811836067,64.0,64.0,8.0,0.0055513569526989,0.017272780700114,0.0173936066768529,0.0173936066768529,0.0278361624602485,0.908150805404808,0.0452297691371015,0.1936255500036131,0.7973143378877114,4.0,0.1030687579324032,3.845492880405069,0.7971498602192616,sampled_random,2.753178808018834,0.644754855287465,0.6598742559369338,balanced_contiguous_k4,4,balanced_contiguous,0.3298701041689474,0.3300041517679864,False,False,False
s7206_r8_n000_a125,confirmatory,7206,8,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4.0,0.5658846978750555,0.5,0.6588469787505544,64.0,64.0,32.0,0.0156867127009446,0.0576803333797177,0.0483681194656206,0.0483681194656206,0.0962299451257578,3.127726363489872,0.1445980645913784,0.1402484813963882,0.5157133140840688,8.0,0.4999999999999998,7.883644598783619,0.5177957649383527,moment_selector,2.753178808018834,0.2585509788447645,0.3038217546747689,balanced_contiguous_k8,8,balanced_contiguous,0.084962496242643,0.2188592584321259,False,False,False
s7206_r8_n000_a125,confirmatory,7206,8,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0191539869457743,0.0794516264453426,0.0584937986116945,0.0584937986116945,0.1282226543146748,4.16161873668129,0.1867164529263694,0.1153199047374758,0.5157133140840688,8.0,0.9999999999999998,7.381637010543861,0.5468783103944695,development_best,2.753178808018834,0.0010631489840671,0.084962496242643,balanced_contiguous_k8,8,balanced_contiguous,0.084962496242643,0.0,True,True,True
s7206_r8_n000_a125,confirmatory,7206,8,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0191539869457743,0.0794516264453426,0.0584937986116945,0.0584937986116945,0.1282226543146748,4.16161873668129,0.1867164529263694,0.1153199047374758,0.5157133140840688,8.0,0.9999999999999998,7.381637010543861,0.5468783103944695,maximum_budget,2.753178808018834,0.0010631489840671,0.084962496242643,balanced_contiguous_k8,8,balanced_contiguous,0.084962496242643,0.0,True,True,True
s7206_r8_n000_a125,confirmatory,7206,8,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0191539869457743,0.0794516264453426,0.0584937986116945,0.0584937986116945,0.1282226543146748,4.16161873668129,0.1867164529263694,0.1153199047374758,0.5157133140840688,8.0,0.9999999999999998,7.381637010543861,0.5468783103944695,rank_only,2.753178808018834,0.0010631489840671,0.084962496242643,balanced_contiguous_k8,8,balanced_contiguous,0.084962496242643,0.0,True,True,True
s7206_r8_n000_a125,confirmatory,7206,8,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8.0,1.0639925081183608,1.0,0.6399250811836067,64.0,64.0,64.0,0.0240452994239928,0.0816718369105918,0.0746751714436495,0.0746751714436495,0.1659744375284531,5.38585717235415,0.2406496089721027,0.1418616402980612,0.5157133140840688,8.0,0.9999999999999998,7.645153048914712,0.5346317059269332,sampled_random,2.753178808018834,0.0002018313077192,0.0853212319571881,balanced_contiguous_k8,8,balanced_contiguous,0.084962496242643,0.00035873571454510256,False,True,False
s7206_r8_n000_a375,confirmatory,7206,8,0.0,0.375,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4.0,0.5658846978750555,0.5,0.6588469787505544,64.0,64.0,32.0,0.01695653063569,0.0644112634362769,0.0521403573857774,0.0521403573857774,0.1047035012224325,3.4026523965036195,0.15684385860821,0.1345515408349742,0.5234300285995346,8.0,0.4999999999999998,7.88364459878362,0.5220164436258352,moment_selector,2.753178808018834,0.2596276264910746,0.304898402321079,balanced_contiguous_k8,8,balanced_contiguous,0.0847957483281394,0.2201026539929396,False,False,False
s7206_r8_n000_a375,confirmatory,7206,8,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0198751910730382,0.0992379158756041,0.0599557723678655,0.0599557723678655,0.1308955804347137,4.248614346278703,0.1908513528025792,0.0948984525732952,0.5234300285995346,8.0,0.9999999999999996,7.38163701054386,0.5526094209904966,development_best,2.753178808018834,0.0008964010695635,0.0847957483281394,balanced_contiguous_k8,8,balanced_contiguous,0.0847957483281394,0.0,True,True,True
s7206_r8_n000_a375,confirmatory,7206,8,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0198751910730382,0.0992379158756041,0.0599557723678655,0.0599557723678655,0.1308955804347137,4.248614346278703,0.1908513528025792,0.0948984525732952,0.5234300285995346,8.0,0.9999999999999996,7.38163701054386,0.5526094209904966,maximum_budget,2.753178808018834,0.0008964010695635,0.0847957483281394,balanced_contiguous_k8,8,balanced_contiguous,0.0847957483281394,0.0,True,True,True
s7206_r8_n000_a375,confirmatory,7206,8,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0198751910730382,0.0992379158756041,0.0599557723678655,0.0599557723678655,0.1308955804347137,4.248614346278703,0.1908513528025792,0.0948984525732952,0.5234300285995346,8.0,0.9999999999999996,7.38163701054386,0.5526094209904966,rank_only,2.753178808018834,0.0008964010695635,0.0847957483281394,balanced_contiguous_k8,8,balanced_contiguous,0.0847957483281394,0.0,True,True,True
s7206_r8_n000_a375,confirmatory,7206,8,0.0,0.375,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8.0,1.1,1.0,1.0,64.0,64.0,64.0,0.0289052002627604,0.0864370154149561,0.0909621531001547,0.0909621531001547,0.2046548515449182,6.63991740253754,0.295617004645073,0.1619057574692656,0.5234300285995346,8.0,0.9999999999999996,7.465681100726293,0.5318488437945622,sampled_random,2.753178808018834,0.0001770245636058,0.0881770245636058,balanced_contiguous_k8,8,balanced_contiguous,0.0847957483281394,0.003381276235466399,False,True,False
s7206_r8_n750_a125,confirmatory,7206,8,0.75,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4.0,0.5658846978750555,0.5,0.6588469787505544,64.0,64.0,32.0,0.0158102522510348,0.0455789684208689,0.0499647465996793,0.0499647465996793,0.1453048925147467,4.699721307071576,0.1952696391144261,0.1402484813963882,0.7931259261089714,8.0,0.4999999999999998,7.883644598783619,0.7948682504919946,moment_selector,2.753178808018834,0.5729487455552571,0.6182195213852615,balanced_contiguous_k8,8,balanced_contiguous,0.3875085001444694,0.23071102124079207,False,False,False
s7206_r8_n750_a125,confirmatory,7206,8,0.75,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0187860260712588,0.0602502355072138,0.0586740274890496,0.0586740274890496,0.1890674826213136,6.108833471371085,0.2477415101103632,0.1153199047374758,0.7931259261089714,8.0,0.9999999999999998,7.381637010543861,0.8253039845012682,development_best,2.753178808018834,0.3036091528858936,0.3875085001444694,balanced_contiguous_k8,8,balanced_contiguous,0.3875085001444694,0.0,True,True,True
s7206_r8_n750_a125,confirmatory,7206,8,0.75,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0187860260712588,0.0602502355072138,0.0586740274890496,0.0586740274890496,0.1890674826213136,6.108833471371085,0.2477415101103632,0.1153199047374758,0.7931259261089714,8.0,0.9999999999999998,7.381637010543861,0.8253039845012682,maximum_budget,2.753178808018834,0.3036091528858936,0.3875085001444694,balanced_contiguous_k8,8,balanced_contiguous,0.3875085001444694,0.0,True,True,True
s7206_r8_n750_a125,confirmatory,7206,8,0.75,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0187860260712588,0.0602502355072138,0.0586740274890496,0.0586740274890496,0.1890674826213136,6.108833471371085,0.2477415101103632,0.1153199047374758,0.7931259261089714,8.0,0.9999999999999998,7.381637010543861,0.8253039845012682,rank_only,2.753178808018834,0.3036091528858936,0.3875085001444694,balanced_contiguous_k8,8,balanced_contiguous,0.3875085001444694,0.0,True,True,True
s7206_r8_n750_a125,confirmatory,7206,8,0.75,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1.0,0.1737418407321983,0.125,0.487418407321983,64.0,64.0,8.0,0.0033305903590473,0.0103537095077186,0.0104364615085753,0.0104364615085752,0.0351752432902113,1.1360442467953376,0.0456117047987866,0.1153199047374758,0.7931259261089714,8.0,0.1249999999999999,7.381637010543861,0.7978555625728264,sampled_random,2.753178808018834,0.732828798344102,0.7467281456026779,balanced_contiguous_k8,8,balanced_contiguous,0.3875085001444694,0.35921964545820845,False,False,True
s7206_r8_n750_a375,confirmatory,7206,8,0.75,0.375,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4.0,0.5658846978750555,0.5,0.6588469787505544,64.0,64.0,32.0,0.0173266682345148,0.0523622483302962,0.0544611286486054,0.0544611286486054,0.156031221760975,5.0474602249998055,0.2104923504095804,0.1345515408349742,0.819971775795754,8.0,0.4999999999999998,7.88364459878362,0.8175391358289192,moment_selector,2.753178808018834,0.5803165976457604,0.6255873734757649,balanced_contiguous_k8,8,balanced_contiguous,0.3885548885313991,0.2370324849443658,False,False,False
s7206_r8_n750_a375,confirmatory,7206,8,0.75,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0201367663225524,0.0782264762659503,0.0618065193423932,0.0618065193423932,0.1954851231354178,6.3173304596757625,0.257291642477811,0.0948984525732952,0.819971775795754,8.0,0.9999999999999996,7.38163701054386,0.8484310047530512,development_best,2.753178808018834,0.3046555412728232,0.3885548885313991,balanced_contiguous_k8,8,balanced_contiguous,0.3885548885313991,0.0,True,True,True
s7206_r8_n750_a375,confirmatory,7206,8,0.75,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0201367663225524,0.0782264762659503,0.0618065193423932,0.0618065193423932,0.1954851231354178,6.3173304596757625,0.257291642477811,0.0948984525732952,0.819971775795754,8.0,0.9999999999999996,7.38163701054386,0.8484310047530512,maximum_budget,2.753178808018834,0.3046555412728232,0.3885548885313991,balanced_contiguous_k8,8,balanced_contiguous,0.3885548885313991,0.0,True,True,True
s7206_r8_n750_a375,confirmatory,7206,8,0.75,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0201367663225524,0.0782264762659503,0.0618065193423932,0.0618065193423932,0.1954851231354178,6.3173304596757625,0.257291642477811,0.0948984525732952,0.819971775795754,8.0,0.9999999999999996,7.38163701054386,0.8484310047530512,rank_only,2.753178808018834,0.3046555412728232,0.3885548885313991,balanced_contiguous_k8,8,balanced_contiguous,0.3885548885313991,0.0,True,True,True
s7206_r8_n750_a375,confirmatory,7206,8,0.75,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0201367663225524,0.0782264762659503,0.0618065193423932,0.0618065193423932,0.1954851231354178,6.3173304596757625,0.257291642477811,0.0948984525732952,0.819971775795754,8.0,0.9999999999999996,7.38163701054386,0.8484310047530512,sampled_random,2.753178808018834,0.3046555412728232,0.3885548885313991,balanced_contiguous_k8,8,balanced_contiguous,0.3885548885313991,0.0,True,True,True
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2.0,0.3158846978750554,0.25,0.6588469787505544,64.0,64.0,16.0,0.2113590568638475,0.3951926440272618,0.7180376894572328,0.7180376894572321,0.1903478771600209,6.809169758577902,0.908385566617253,0.7181007967250331,0.5471545773561839,1.0,0.9582022875098232,0.9999999999999996,-0.0094839230542044,moment_selector,2.753178808018834,4.105789381766173e-32,0.0252707758300044,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.0113714285714286,False,False,False
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.1804338397535738,0.4095481871583113,0.5898620803127902,0.5898620803127902,0.1563692219131358,5.5936771815331365,0.746231302225926,0.5692361730760137,0.5471545773561839,1.0,1.0,1.0,0.134287300755754,development_best,2.753178808018834,4.501878944001161e-32,0.0838993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.06999999999999999,False,False,True
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.1804338397535738,0.4095481871583113,0.5898620803127902,0.5898620803127902,0.1563692219131358,5.5936771815331365,0.746231302225926,0.5692361730760137,0.5471545773561839,1.0,1.0,1.0,0.134287300755754,maximum_budget,2.753178808018834,4.501878944001161e-32,0.0838993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.06999999999999999,False,False,True
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2.0,0.3139925081183606,0.25,0.6399250811836067,64.0,64.0,16.0,0.1953672573164152,0.3769599846827398,0.658996434332465,0.6589964343324652,0.1746963622843074,6.249280027430303,0.8336927966167726,0.690931246619891,0.5471545773561839,1.0,0.8943300347997805,1.0,0.0343929853813358,rank_only,2.753178808018834,4.5222808239540325e-32,0.0251194006494688,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.011220053390893001,False,False,False
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.1657647441192831,0.3762523179772276,0.5419068670392303,0.5419068670392301,0.1436565562976607,5.138916668564372,0.6855634233368908,0.5692361730760137,0.5471545773561839,1.0,0.8573469914637595,1.0,0.1346739439888847,sampled_random,2.753178808018834,4.2244622955742e-32,0.0438993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.03,False,False,True
s7207_r1_n000_a375,confirmatory,7207,1,0.0,0.375,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8.0,1.0658846978750554,1.0,0.6588469787505544,64.0,64.0,64.0,0.1690535736464055,0.3216460817841531,0.5720242970395252,0.5720242970395252,0.1643626728441739,5.8316298280530905,0.7363869698836991,0.6907399836667159,0.4875818894729385,1.0,0.9999999999999996,1.0,0.107417948919808,moment_selector,2.753178808018834,3.208493406646989e-32,0.0852707758300044,balanced_contiguous_k1,1,balanced_contiguous,0.0138999571228641,0.07137081870714031,False,False,False
s7207_r1_n000_a375,confirmatory,7207,1,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0987314285491176,0.3216460817841529,0.3078755750719873,0.3078755750719873,0.0884634668215368,3.138706513361167,0.3963390418935242,0.3717708684704893,0.4875818894729385,1.0,0.9999999999999996,1.0,0.299655959964658,development_best,2.753178808018834,5.449756398085536e-26,0.0838993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138999571228641,0.0699993901357117,False,False,True
s7207_r1_n000_a375,confirmatory,7207,1,0.0,0.375,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0987314285491176,0.3216460817841529,0.3078755750719873,0.3078755750719873,0.0884634668215368,3.138706513361167,0.3963390418935242,0.3717708684704893,0.4875818894729385,1.0,0.9999999999999996,1.0,0.299655959964658,maximum_budget,2.753178808018834,5.449756398085536e-26,0.0838993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138999571228641,0.0699993901357117,False,False,True
s7207_r1_n000_a375,confirmatory,7207,1,0.0,0.375,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2.0,0.3139925081183606,0.25,0.6399250811836067,64.0,64.0,16.0,0.07073970580502,0.1374775731461207,0.2382374939298168,0.2382374939298168,0.0684540000777216,2.42876549641691,0.3066914940075385,0.6730644307939324,0.4875818894729385,1.0,0.3841103085560549,1.0,0.3179422312145393,rank_only,2.753178808018834,2.9169214908596466e-20,0.0251194006494688,balanced_contiguous_k1,1,balanced_contiguous,0.0138999571228641,0.011219443526604702,False,False,False
s7207_r1_n000_a375,confirmatory,7207,1,0.0,0.375,joint_forward_feedback,comb_contiguous_k2,comb_contiguous,comb,2.0,0.35,0.25,1.0,64.0,64.0,16.0,0.055655668644625,0.1351272987131335,0.1799953223512667,0.1799953223512667,0.0517189784318875,1.835002632171669,0.2317143007831542,0.5173643615154094,0.4875818894729385,1.0,0.2743959169803524,1.0,0.3623518820144387,sampled_random,2.753178808018834,1.6720165315478168e-15,0.0280000000000016,balanced_contiguous_k1,1,balanced_contiguous,0.0138999571228641,0.0141000428771375,False,False,False
s7207_r1_n750_a125,confirmatory,7207,1,0.75,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2.0,0.3158846978750554,0.25,0.6588469787505544,64.0,64.0,16.0,0.2007922020742186,0.3479042987300275,0.6952701143054257,0.6952701143054254,0.2721874502160004,9.40526852121744,0.9674575645214258,0.7181007967250331,0.8000098015565054,1.0,0.9582022875098232,0.9999999999999996,0.2724637418203356,moment_selector,2.753178808018834,0.2828779431695515,0.3081487189995559,balanced_contiguous_k1,1,balanced_contiguous,0.296085156222109,0.012063562777446912,False,False,False
s7207_r1_n750_a125,confirmatory,7207,1,0.75,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.1721957237372447,0.3605420723358338,0.5711587038188985,0.5711587038188985,0.2235997608159073,7.726351049927933,0.7947584646348058,0.5692361730760137,0.8000098015565054,1.0,1.0,1.0,0.4098235313902332,development_best,2.753178808018834,0.2823534078200526,0.3662527550786284,balanced_contiguous_k1,1,balanced_contiguous,0.296085156222109,0.07016759885651941,False,False,True
