task_id,arm,seed,rank,noise_sd,angle_pi,endpoint,spearman_rho
s7211_r4_n750_a375,joint_forward_feedback,7211,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7211_r4_n750_a375,joint_forward_feedback,7211,4,0.75,0.375,actual_training_first_step_test_decrease,0.9849624060150375
s7211_r8_n000_a125,feedback_only,7211,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7211_r8_n000_a125,feedback_only,7211,8,0.0,0.125,actual_training_first_step_test_decrease,0.9751937984496124
s7211_r8_n000_a125,joint_forward_feedback,7211,8,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7211_r8_n000_a125,joint_forward_feedback,7211,8,0.0,0.125,actual_training_first_step_test_decrease,0.9428571428571428
s7211_r8_n000_a375,feedback_only,7211,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7211_r8_n000_a375,feedback_only,7211,8,0.0,0.375,actual_training_first_step_test_decrease,0.9302325581395351
s7211_r8_n000_a375,joint_forward_feedback,7211,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7211_r8_n000_a375,joint_forward_feedback,7211,8,0.0,0.375,actual_training_first_step_test_decrease,0.9443609022556391
s7211_r8_n750_a125,feedback_only,7211,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7211_r8_n750_a125,feedback_only,7211,8,0.75,0.125,actual_training_first_step_test_decrease,0.9860465116279072
s7211_r8_n750_a125,joint_forward_feedback,7211,8,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7211_r8_n750_a125,joint_forward_feedback,7211,8,0.75,0.125,actual_training_first_step_test_decrease,0.9624060150375938
s7211_r8_n750_a375,feedback_only,7211,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7211_r8_n750_a375,feedback_only,7211,8,0.75,0.375,actual_training_first_step_test_decrease,0.9534883720930233
s7211_r8_n750_a375,joint_forward_feedback,7211,8,0.75,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7211_r8_n750_a375,joint_forward_feedback,7211,8,0.75,0.375,actual_training_first_step_test_decrease,0.9473684210526315
s7212_r1_n000_a125,feedback_only,7212,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7212_r1_n000_a125,feedback_only,7212,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7212_r1_n000_a125,joint_forward_feedback,7212,1,0.0,0.125,exact_expected_calibration_decrease,0.9533834586466164
s7212_r1_n000_a125,joint_forward_feedback,7212,1,0.0,0.125,actual_training_first_step_test_decrease,0.9533834586466164
s7212_r1_n000_a375,feedback_only,7212,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7212_r1_n000_a375,feedback_only,7212,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7212_r1_n000_a375,joint_forward_feedback,7212,1,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7212_r1_n000_a375,joint_forward_feedback,7212,1,0.0,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7212_r1_n750_a125,feedback_only,7212,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7212_r1_n750_a125,feedback_only,7212,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7212_r1_n750_a125,joint_forward_feedback,7212,1,0.75,0.125,exact_expected_calibration_decrease,0.9488721804511278
s7212_r1_n750_a125,joint_forward_feedback,7212,1,0.75,0.125,actual_training_first_step_test_decrease,0.9488721804511278
s7212_r1_n750_a375,feedback_only,7212,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7212_r1_n750_a375,feedback_only,7212,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7212_r1_n750_a375,joint_forward_feedback,7212,1,0.75,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7212_r1_n750_a375,joint_forward_feedback,7212,1,0.75,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7212_r2_n000_a125,feedback_only,7212,2,0.0,0.125,exact_expected_calibration_decrease,1.0
s7212_r2_n000_a125,feedback_only,7212,2,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7212_r2_n000_a125,joint_forward_feedback,7212,2,0.0,0.125,exact_expected_calibration_decrease,0.9894736842105262
s7212_r2_n000_a125,joint_forward_feedback,7212,2,0.0,0.125,actual_training_first_step_test_decrease,0.9699248120300751
s7212_r2_n000_a375,feedback_only,7212,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7212_r2_n000_a375,feedback_only,7212,2,0.0,0.375,actual_training_first_step_test_decrease,0.9968992248062016
s7212_r2_n000_a375,joint_forward_feedback,7212,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7212_r2_n000_a375,joint_forward_feedback,7212,2,0.0,0.375,actual_training_first_step_test_decrease,0.993984962406015
s7212_r2_n750_a125,feedback_only,7212,2,0.75,0.125,exact_expected_calibration_decrease,1.0
s7212_r2_n750_a125,feedback_only,7212,2,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7212_r2_n750_a125,joint_forward_feedback,7212,2,0.75,0.125,exact_expected_calibration_decrease,0.9894736842105262
s7212_r2_n750_a125,joint_forward_feedback,7212,2,0.75,0.125,actual_training_first_step_test_decrease,0.9849624060150375
s7212_r2_n750_a375,feedback_only,7212,2,0.75,0.375,exact_expected_calibration_decrease,1.0
s7212_r2_n750_a375,feedback_only,7212,2,0.75,0.375,actual_training_first_step_test_decrease,0.9984496124031008
s7212_r2_n750_a375,joint_forward_feedback,7212,2,0.75,0.375,exact_expected_calibration_decrease,1.0
s7212_r2_n750_a375,joint_forward_feedback,7212,2,0.75,0.375,actual_training_first_step_test_decrease,0.9954887218045112
s7212_r4_n000_a125,feedback_only,7212,4,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7212_r4_n000_a125,feedback_only,7212,4,0.0,0.125,actual_training_first_step_test_decrease,0.9906976744186047
s7212_r4_n000_a125,joint_forward_feedback,7212,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7212_r4_n000_a125,joint_forward_feedback,7212,4,0.0,0.125,actual_training_first_step_test_decrease,0.9894736842105262
s7212_r4_n000_a375,feedback_only,7212,4,0.0,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7212_r4_n000_a375,feedback_only,7212,4,0.0,0.375,actual_training_first_step_test_decrease,0.9953488372093025
s7212_r4_n000_a375,joint_forward_feedback,7212,4,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7212_r4_n000_a375,joint_forward_feedback,7212,4,0.0,0.375,actual_training_first_step_test_decrease,0.9924812030075187
s7212_r4_n750_a125,feedback_only,7212,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7212_r4_n750_a125,feedback_only,7212,4,0.75,0.125,actual_training_first_step_test_decrease,0.9906976744186047
s7212_r4_n750_a125,joint_forward_feedback,7212,4,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7212_r4_n750_a125,joint_forward_feedback,7212,4,0.75,0.125,actual_training_first_step_test_decrease,0.9759398496240601
s7212_r4_n750_a375,feedback_only,7212,4,0.75,0.375,exact_expected_calibration_decrease,0.9953488372093025
s7212_r4_n750_a375,feedback_only,7212,4,0.75,0.375,actual_training_first_step_test_decrease,0.9968992248062016
s7212_r4_n750_a375,joint_forward_feedback,7212,4,0.75,0.375,exact_expected_calibration_decrease,0.993984962406015
s7212_r4_n750_a375,joint_forward_feedback,7212,4,0.75,0.375,actual_training_first_step_test_decrease,0.9834586466165413
s7212_r8_n000_a125,feedback_only,7212,8,0.0,0.125,exact_expected_calibration_decrease,0.9968992248062016
s7212_r8_n000_a125,feedback_only,7212,8,0.0,0.125,actual_training_first_step_test_decrease,0.9798449612403102
s7212_r8_n000_a125,joint_forward_feedback,7212,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7212_r8_n000_a125,joint_forward_feedback,7212,8,0.0,0.125,actual_training_first_step_test_decrease,0.9774436090225563
s7212_r8_n000_a375,feedback_only,7212,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7212_r8_n000_a375,feedback_only,7212,8,0.0,0.375,actual_training_first_step_test_decrease,0.9658914728682173
s7212_r8_n000_a375,joint_forward_feedback,7212,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7212_r8_n000_a375,joint_forward_feedback,7212,8,0.0,0.375,actual_training_first_step_test_decrease,0.9834586466165413
s7212_r8_n750_a125,feedback_only,7212,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7212_r8_n750_a125,feedback_only,7212,8,0.75,0.125,actual_training_first_step_test_decrease,0.9627906976744188
s7212_r8_n750_a125,joint_forward_feedback,7212,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7212_r8_n750_a125,joint_forward_feedback,7212,8,0.75,0.125,actual_training_first_step_test_decrease,0.9593984962406013
s7212_r8_n750_a375,feedback_only,7212,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7212_r8_n750_a375,feedback_only,7212,8,0.75,0.375,actual_training_first_step_test_decrease,0.9736434108527134
s7212_r8_n750_a375,joint_forward_feedback,7212,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7212_r8_n750_a375,joint_forward_feedback,7212,8,0.75,0.375,actual_training_first_step_test_decrease,0.9849624060150375
s7213_r1_n000_a125,feedback_only,7213,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7213_r1_n000_a125,feedback_only,7213,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7213_r1_n000_a125,joint_forward_feedback,7213,1,0.0,0.125,exact_expected_calibration_decrease,0.9834586466165413
s7213_r1_n000_a125,joint_forward_feedback,7213,1,0.0,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7213_r1_n000_a375,feedback_only,7213,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7213_r1_n000_a375,feedback_only,7213,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7213_r1_n000_a375,joint_forward_feedback,7213,1,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7213_r1_n000_a375,joint_forward_feedback,7213,1,0.0,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7213_r1_n750_a125,feedback_only,7213,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7213_r1_n750_a125,feedback_only,7213,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7213_r1_n750_a125,joint_forward_feedback,7213,1,0.75,0.125,exact_expected_calibration_decrease,0.9819548872180449
s7213_r1_n750_a125,joint_forward_feedback,7213,1,0.75,0.125,actual_training_first_step_test_decrease,0.9819548872180449
s7213_r1_n750_a375,feedback_only,7213,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7213_r1_n750_a375,feedback_only,7213,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7213_r1_n750_a375,joint_forward_feedback,7213,1,0.75,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7213_r1_n750_a375,joint_forward_feedback,7213,1,0.75,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7213_r2_n000_a125,feedback_only,7213,2,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7213_r2_n000_a125,feedback_only,7213,2,0.0,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7213_r2_n000_a125,joint_forward_feedback,7213,2,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7213_r2_n000_a125,joint_forward_feedback,7213,2,0.0,0.125,actual_training_first_step_test_decrease,0.9924812030075187
s7213_r2_n000_a375,feedback_only,7213,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7213_r2_n000_a375,feedback_only,7213,2,0.0,0.375,actual_training_first_step_test_decrease,0.992248062015504
s7213_r2_n000_a375,joint_forward_feedback,7213,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7213_r2_n000_a375,joint_forward_feedback,7213,2,0.0,0.375,actual_training_first_step_test_decrease,0.9924812030075187
s7213_r2_n750_a125,feedback_only,7213,2,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7213_r2_n750_a125,feedback_only,7213,2,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7213_r2_n750_a125,joint_forward_feedback,7213,2,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7213_r2_n750_a125,joint_forward_feedback,7213,2,0.75,0.125,actual_training_first_step_test_decrease,0.9954887218045112
s7213_r2_n750_a375,feedback_only,7213,2,0.75,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7213_r2_n750_a375,feedback_only,7213,2,0.75,0.375,actual_training_first_step_test_decrease,0.9875968992248063
s7213_r2_n750_a375,joint_forward_feedback,7213,2,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7213_r2_n750_a375,joint_forward_feedback,7213,2,0.75,0.375,actual_training_first_step_test_decrease,0.9834586466165413
s7213_r4_n000_a125,feedback_only,7213,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7213_r4_n000_a125,feedback_only,7213,4,0.0,0.125,actual_training_first_step_test_decrease,0.9937984496124034
s7213_r4_n000_a125,joint_forward_feedback,7213,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7213_r4_n000_a125,joint_forward_feedback,7213,4,0.0,0.125,actual_training_first_step_test_decrease,0.9894736842105262
s7213_r4_n000_a375,feedback_only,7213,4,0.0,0.375,exact_expected_calibration_decrease,1.0
s7213_r4_n000_a375,feedback_only,7213,4,0.0,0.375,actual_training_first_step_test_decrease,0.992248062015504
s7213_r4_n000_a375,joint_forward_feedback,7213,4,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7213_r4_n000_a375,joint_forward_feedback,7213,4,0.0,0.375,actual_training_first_step_test_decrease,0.993984962406015
s7213_r4_n750_a125,feedback_only,7213,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7213_r4_n750_a125,feedback_only,7213,4,0.75,0.125,actual_training_first_step_test_decrease,0.992248062015504
s7213_r4_n750_a125,joint_forward_feedback,7213,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7213_r4_n750_a125,joint_forward_feedback,7213,4,0.75,0.125,actual_training_first_step_test_decrease,0.9849624060150375
s7213_r4_n750_a375,feedback_only,7213,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7213_r4_n750_a375,feedback_only,7213,4,0.75,0.375,actual_training_first_step_test_decrease,0.9875968992248063
s7213_r4_n750_a375,joint_forward_feedback,7213,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7213_r4_n750_a375,joint_forward_feedback,7213,4,0.75,0.375,actual_training_first_step_test_decrease,0.9849624060150375
s7213_r8_n000_a125,feedback_only,7213,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7213_r8_n000_a125,feedback_only,7213,8,0.0,0.125,actual_training_first_step_test_decrease,0.9565891472868218
s7213_r8_n000_a125,joint_forward_feedback,7213,8,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7213_r8_n000_a125,joint_forward_feedback,7213,8,0.0,0.125,actual_training_first_step_test_decrease,0.9624060150375938
s7213_r8_n000_a375,feedback_only,7213,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7213_r8_n000_a375,feedback_only,7213,8,0.0,0.375,actual_training_first_step_test_decrease,0.9751937984496124
s7213_r8_n000_a375,joint_forward_feedback,7213,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7213_r8_n000_a375,joint_forward_feedback,7213,8,0.0,0.375,actual_training_first_step_test_decrease,0.9789473684210527
s7213_r8_n750_a125,feedback_only,7213,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7213_r8_n750_a125,feedback_only,7213,8,0.75,0.125,actual_training_first_step_test_decrease,0.8992248062015505
s7213_r8_n750_a125,joint_forward_feedback,7213,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7213_r8_n750_a125,joint_forward_feedback,7213,8,0.75,0.125,actual_training_first_step_test_decrease,0.849624060150376
s7213_r8_n750_a375,feedback_only,7213,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7213_r8_n750_a375,feedback_only,7213,8,0.75,0.375,actual_training_first_step_test_decrease,0.950387596899225
s7213_r8_n750_a375,joint_forward_feedback,7213,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7213_r8_n750_a375,joint_forward_feedback,7213,8,0.75,0.375,actual_training_first_step_test_decrease,0.9578947368421054
s7214_r1_n000_a125,feedback_only,7214,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7214_r1_n000_a125,feedback_only,7214,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7214_r1_n000_a125,joint_forward_feedback,7214,1,0.0,0.125,exact_expected_calibration_decrease,0.993984962406015
s7214_r1_n000_a125,joint_forward_feedback,7214,1,0.0,0.125,actual_training_first_step_test_decrease,0.993984962406015
s7214_r1_n000_a375,feedback_only,7214,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7214_r1_n000_a375,feedback_only,7214,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7214_r1_n000_a375,joint_forward_feedback,7214,1,0.0,0.375,exact_expected_calibration_decrease,0.9879699248120299
s7214_r1_n000_a375,joint_forward_feedback,7214,1,0.0,0.375,actual_training_first_step_test_decrease,0.9879699248120299
s7214_r1_n750_a125,feedback_only,7214,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7214_r1_n750_a125,feedback_only,7214,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7214_r1_n750_a125,joint_forward_feedback,7214,1,0.75,0.125,exact_expected_calibration_decrease,0.9894736842105262
s7214_r1_n750_a125,joint_forward_feedback,7214,1,0.75,0.125,actual_training_first_step_test_decrease,0.9894736842105262
s7214_r1_n750_a375,feedback_only,7214,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7214_r1_n750_a375,feedback_only,7214,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7214_r1_n750_a375,joint_forward_feedback,7214,1,0.75,0.375,exact_expected_calibration_decrease,0.9879699248120299
s7214_r1_n750_a375,joint_forward_feedback,7214,1,0.75,0.375,actual_training_first_step_test_decrease,0.9879699248120299
s7214_r2_n000_a125,feedback_only,7214,2,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7214_r2_n000_a125,feedback_only,7214,2,0.0,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7214_r2_n000_a125,joint_forward_feedback,7214,2,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7214_r2_n000_a125,joint_forward_feedback,7214,2,0.0,0.125,actual_training_first_step_test_decrease,0.9969924812030074
s7214_r2_n000_a375,feedback_only,7214,2,0.0,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7214_r2_n000_a375,feedback_only,7214,2,0.0,0.375,actual_training_first_step_test_decrease,0.9937984496124034
s7214_r2_n000_a375,joint_forward_feedback,7214,2,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7214_r2_n000_a375,joint_forward_feedback,7214,2,0.0,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7214_r2_n750_a125,feedback_only,7214,2,0.75,0.125,exact_expected_calibration_decrease,1.0
s7214_r2_n750_a125,feedback_only,7214,2,0.75,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7214_r2_n750_a125,joint_forward_feedback,7214,2,0.75,0.125,exact_expected_calibration_decrease,1.0
s7214_r2_n750_a125,joint_forward_feedback,7214,2,0.75,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7214_r2_n750_a375,feedback_only,7214,2,0.75,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7214_r2_n750_a375,feedback_only,7214,2,0.75,0.375,actual_training_first_step_test_decrease,0.9984496124031008
s7214_r2_n750_a375,joint_forward_feedback,7214,2,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7214_r2_n750_a375,joint_forward_feedback,7214,2,0.75,0.375,actual_training_first_step_test_decrease,0.993984962406015
s7214_r4_n000_a125,feedback_only,7214,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7214_r4_n000_a125,feedback_only,7214,4,0.0,0.125,actual_training_first_step_test_decrease,0.9953488372093025
s7214_r4_n000_a125,joint_forward_feedback,7214,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7214_r4_n000_a125,joint_forward_feedback,7214,4,0.0,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7214_r4_n000_a375,feedback_only,7214,4,0.0,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7214_r4_n000_a375,feedback_only,7214,4,0.0,0.375,actual_training_first_step_test_decrease,0.9860465116279072
s7214_r4_n000_a375,joint_forward_feedback,7214,4,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7214_r4_n000_a375,joint_forward_feedback,7214,4,0.0,0.375,actual_training_first_step_test_decrease,0.9924812030075187
s7214_r4_n750_a125,feedback_only,7214,4,0.75,0.125,exact_expected_calibration_decrease,0.9937984496124034
s7214_r4_n750_a125,feedback_only,7214,4,0.75,0.125,actual_training_first_step_test_decrease,0.9875968992248063
s7214_r4_n750_a125,joint_forward_feedback,7214,4,0.75,0.125,exact_expected_calibration_decrease,0.9969924812030074
s7214_r4_n750_a125,joint_forward_feedback,7214,4,0.75,0.125,actual_training_first_step_test_decrease,0.9714285714285714
s7214_r4_n750_a375,feedback_only,7214,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7214_r4_n750_a375,feedback_only,7214,4,0.75,0.375,actual_training_first_step_test_decrease,0.9875968992248063
s7214_r4_n750_a375,joint_forward_feedback,7214,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7214_r4_n750_a375,joint_forward_feedback,7214,4,0.75,0.375,actual_training_first_step_test_decrease,0.9924812030075187
s7214_r8_n000_a125,feedback_only,7214,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7214_r8_n000_a125,feedback_only,7214,8,0.0,0.125,actual_training_first_step_test_decrease,0.9767441860465117
s7214_r8_n000_a125,joint_forward_feedback,7214,8,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7214_r8_n000_a125,joint_forward_feedback,7214,8,0.0,0.125,actual_training_first_step_test_decrease,0.9744360902255638
s7214_r8_n000_a375,feedback_only,7214,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7214_r8_n000_a375,feedback_only,7214,8,0.0,0.375,actual_training_first_step_test_decrease,0.9658914728682173
s7214_r8_n000_a375,joint_forward_feedback,7214,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7214_r8_n000_a375,joint_forward_feedback,7214,8,0.0,0.375,actual_training_first_step_test_decrease,0.9639097744360902
s7214_r8_n750_a125,feedback_only,7214,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7214_r8_n750_a125,feedback_only,7214,8,0.75,0.125,actual_training_first_step_test_decrease,0.951937984496124
s7214_r8_n750_a125,joint_forward_feedback,7214,8,0.75,0.125,exact_expected_calibration_decrease,0.9954887218045112
s7214_r8_n750_a125,joint_forward_feedback,7214,8,0.75,0.125,actual_training_first_step_test_decrease,0.9714285714285714
s7214_r8_n750_a375,feedback_only,7214,8,0.75,0.375,exact_expected_calibration_decrease,0.9953488372093025
s7214_r8_n750_a375,feedback_only,7214,8,0.75,0.375,actual_training_first_step_test_decrease,0.916279069767442
s7214_r8_n750_a375,joint_forward_feedback,7214,8,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7214_r8_n750_a375,joint_forward_feedback,7214,8,0.75,0.375,actual_training_first_step_test_decrease,0.9172932330827066
s7215_r1_n000_a125,feedback_only,7215,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7215_r1_n000_a125,feedback_only,7215,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7215_r1_n000_a125,joint_forward_feedback,7215,1,0.0,0.125,exact_expected_calibration_decrease,0.9834586466165413
s7215_r1_n000_a125,joint_forward_feedback,7215,1,0.0,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7215_r1_n000_a375,feedback_only,7215,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7215_r1_n000_a375,feedback_only,7215,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7215_r1_n000_a375,joint_forward_feedback,7215,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7215_r1_n000_a375,joint_forward_feedback,7215,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7215_r1_n750_a125,feedback_only,7215,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7215_r1_n750_a125,feedback_only,7215,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7215_r1_n750_a125,joint_forward_feedback,7215,1,0.75,0.125,exact_expected_calibration_decrease,0.9834586466165413
s7215_r1_n750_a125,joint_forward_feedback,7215,1,0.75,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7215_r1_n750_a375,feedback_only,7215,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7215_r1_n750_a375,feedback_only,7215,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7215_r1_n750_a375,joint_forward_feedback,7215,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7215_r1_n750_a375,joint_forward_feedback,7215,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7215_r2_n000_a125,feedback_only,7215,2,0.0,0.125,exact_expected_calibration_decrease,1.0
s7215_r2_n000_a125,feedback_only,7215,2,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7215_r2_n000_a125,joint_forward_feedback,7215,2,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7215_r2_n000_a125,joint_forward_feedback,7215,2,0.0,0.125,actual_training_first_step_test_decrease,0.993984962406015
s7215_r2_n000_a375,feedback_only,7215,2,0.0,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7215_r2_n000_a375,feedback_only,7215,2,0.0,0.375,actual_training_first_step_test_decrease,0.9782945736434111
s7215_r2_n000_a375,joint_forward_feedback,7215,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7215_r2_n000_a375,joint_forward_feedback,7215,2,0.0,0.375,actual_training_first_step_test_decrease,0.9684210526315788
s7215_r2_n750_a125,feedback_only,7215,2,0.75,0.125,exact_expected_calibration_decrease,1.0
s7215_r2_n750_a125,feedback_only,7215,2,0.75,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7215_r2_n750_a125,joint_forward_feedback,7215,2,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7215_r2_n750_a125,joint_forward_feedback,7215,2,0.75,0.125,actual_training_first_step_test_decrease,0.9924812030075187
s7215_r2_n750_a375,feedback_only,7215,2,0.75,0.375,exact_expected_calibration_decrease,1.0
s7215_r2_n750_a375,feedback_only,7215,2,0.75,0.375,actual_training_first_step_test_decrease,0.9782945736434111
s7215_r2_n750_a375,joint_forward_feedback,7215,2,0.75,0.375,exact_expected_calibration_decrease,1.0
s7215_r2_n750_a375,joint_forward_feedback,7215,2,0.75,0.375,actual_training_first_step_test_decrease,0.9669172932330825
s7215_r4_n000_a125,feedback_only,7215,4,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7215_r4_n000_a125,feedback_only,7215,4,0.0,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7215_r4_n000_a125,joint_forward_feedback,7215,4,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7215_r4_n000_a125,joint_forward_feedback,7215,4,0.0,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7215_r4_n000_a375,feedback_only,7215,4,0.0,0.375,exact_expected_calibration_decrease,1.0
s7215_r4_n000_a375,feedback_only,7215,4,0.0,0.375,actual_training_first_step_test_decrease,0.9968992248062016
s7215_r4_n000_a375,joint_forward_feedback,7215,4,0.0,0.375,exact_expected_calibration_decrease,1.0
s7215_r4_n000_a375,joint_forward_feedback,7215,4,0.0,0.375,actual_training_first_step_test_decrease,0.9849624060150375
s7215_r4_n750_a125,feedback_only,7215,4,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
