task_id,arm,oracle_candidate_id,oracle_budget_k,oracle_tree_id,oracle_penalized_loss
s7216_r2_n750_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3105494821541002
s7216_r2_n750_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.3081635010059433
s7216_r2_n750_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3065734246805516
s7216_r4_n000_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585758
s7216_r4_n000_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0438993501280875
s7216_r4_n000_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0438995112142892
s7216_r4_n000_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.044046594799523
s7216_r4_n750_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3410055563588525
s7216_r4_n750_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3393032162734525
s7216_r4_n750_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3407599408980784
s7216_r4_n750_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3392083301027435
s7216_r8_n000_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993818144966
s7216_r8_n000_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0851030267062306
s7216_r8_n000_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993659289176
s7216_r8_n000_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0846915008705366
s7216_r8_n750_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3981680781376442
s7216_r8_n750_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3927194579739587
s7216_r8_n750_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3981689384254788
s7216_r8_n750_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3922590781241993
s7217_r1_n000_a125,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758
s7217_r1_n000_a125,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758
s7217_r1_n000_a375,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.013899347259105
s7217_r1_n000_a375,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.0138995451716991
s7217_r1_n750_a125,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.3226674776353061
s7217_r1_n750_a125,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.314124661857375
s7217_r1_n750_a375,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.309476903303758
s7217_r1_n750_a375,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.3085536840762582
s7217_r2_n000_a125,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.0238993472585758
s7217_r2_n000_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.0238993472585758
s7217_r2_n000_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.0238993473091012
s7217_r2_n000_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.0239016714791831
s7217_r2_n750_a125,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.3273415629377551
s7217_r2_n750_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3177938089751093
s7217_r2_n750_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.3143834333567704
s7217_r2_n750_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3121882505354766
s7217_r4_n000_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585763
s7217_r4_n000_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0438993562661507
s7217_r4_n000_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472729958
s7217_r4_n000_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0439001872092069
s7217_r4_n750_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3408014168421601
s7217_r4_n750_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3350916654875774
s7217_r4_n750_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3378084517214282
s7217_r4_n750_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3334596418990537
s7217_r8_n000_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993509142605
s7217_r8_n000_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0845253643079172
s7217_r8_n000_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993561130007
s7217_r8_n000_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0846143577232817
s7217_r8_n750_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3929285225694726
s7217_r8_n750_a125,joint_forward_feedback,balanced_permutation_b_k8,8,balanced_permutation_b,0.3886322272257677
s7217_r8_n750_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3929380272742458
s7217_r8_n750_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3891296025538531
s7218_r1_n000_a125,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758
s7218_r1_n000_a125,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758
s7218_r1_n000_a375,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472628639
s7218_r1_n000_a375,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.0139001903012745
s7218_r1_n750_a125,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.3059465765694516
s7218_r1_n750_a125,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.2973481642586595
s7218_r1_n750_a375,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.2922784101847015
s7218_r1_n750_a375,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.2914912940979605
s7218_r2_n000_a125,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.0238993472585758
s7218_r2_n000_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.0238993472585759
s7218_r2_n000_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.0239021942715407
s7218_r2_n000_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.0246742727336373
s7218_r2_n750_a125,feedback_only,balanced_interleaved_k2,2,balanced_interleaved,0.3329780085693281
s7218_r2_n750_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3208309113191005
s7218_r2_n750_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.3157447177693162
s7218_r2_n750_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3170592120660422
s7218_r4_n000_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585828
s7218_r4_n000_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0438993706853144
s7218_r4_n000_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0441796633113682
s7218_r4_n000_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0514570027412644
s7218_r4_n750_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3498983396004758
s7218_r4_n750_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3397106550819942
s7218_r4_n750_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3396057263359811
s7218_r4_n750_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3410647855305092
s7218_r8_n000_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993683504076
s7218_r8_n000_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0849874942875309
s7218_r8_n000_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993770036026
s7218_r8_n000_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0850143620873473
s7218_r8_n750_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3844973941162283
s7218_r8_n750_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3774968970254269
s7218_r8_n750_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3844968164387747
s7218_r8_n750_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3769603712610604
s7219_r1_n000_a125,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758
s7219_r1_n000_a125,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758
s7219_r1_n000_a375,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472608711
s7219_r1_n000_a375,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.0138999305160391
s7219_r1_n750_a125,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.3043331310201149
s7219_r1_n750_a125,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.2987537303388315
s7219_r1_n750_a375,feedback_only,balanced_contiguous_k1,1,balanced_contiguous,0.2964088519728
s7219_r1_n750_a375,joint_forward_feedback,balanced_contiguous_k1,1,balanced_contiguous,0.2957790641417105
s7219_r2_n000_a125,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.0238993472585758
s7219_r2_n000_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.0238993472585758
s7219_r2_n000_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.0238993488972478
s7219_r2_n000_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.0239168499302259
s7219_r2_n750_a125,feedback_only,balanced_permutation_a_k2,2,balanced_permutation_a,0.3238981810979469
s7219_r2_n750_a125,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3224833805122987
s7219_r2_n750_a375,feedback_only,balanced_contiguous_k2,2,balanced_contiguous,0.3149052944990798
s7219_r2_n750_a375,joint_forward_feedback,balanced_contiguous_k2,2,balanced_contiguous,0.3116779246963465
s7219_r4_n000_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585761
s7219_r4_n000_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0438993528630647
s7219_r4_n000_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.0439074731625654
s7219_r4_n000_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.0451005758191507
s7219_r4_n750_a125,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3284893468801886
s7219_r4_n750_a125,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3249820648076334
s7219_r4_n750_a375,feedback_only,balanced_contiguous_k4,4,balanced_contiguous,0.3251804569619437
s7219_r4_n750_a375,joint_forward_feedback,balanced_contiguous_k4,4,balanced_contiguous,0.3237910945915545
s7219_r8_n000_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993555536866
s7219_r8_n000_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0846375036473126
s7219_r8_n000_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.0838993529448629
s7219_r8_n000_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.0845584839363935
s7219_r8_n750_a125,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.3837601432129734
s7219_r8_n750_a125,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3744385634985345
s7219_r8_n750_a375,feedback_only,balanced_contiguous_k8,8,balanced_contiguous,0.383760823418906
s7219_r8_n750_a375,joint_forward_feedback,balanced_contiguous_k8,8,balanced_contiguous,0.3735271227999835
