task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank,predicted_penalized_loss,policy,utility_to_loss_scale
s7201_r4_n750_a125,confirmatory,7201,4,0.75,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.0724881919583028,0.133554350358471,0.2471183241711828,0.2471183241711828,0.3932895439713356,12.832383731253923,0.6404078681425185,0.3569975259348645,0.7708427048210182,4,0.875601361977792,4.0,0.6782728496075824,rank_only,1.8826404519857887
s7201_r4_n750_a125,confirmatory,7201,4,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0827937486392122,0.1525432884759803,0.2822500861833639,0.2822500861833639,0.4491918558555936,14.65638947356236,0.7314419420389575,0.3569975259348645,0.7708427048210182,4,1.0,4.0,0.6988711917198699,sampled_random,1.8826404519857887
s7201_r4_n750_a375,confirmatory,7201,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0740606090574949,0.1340531155824315,0.2535708551924541,0.2535708551924541,0.4182083506122246,13.63623807478364,0.6717792058046788,0.3569975259348646,0.743411378705879,4,0.9999999999999998,4.000000000000001,0.68788122745411,moment_selector,1.8826404519857887
s7201_r4_n750_a375,confirmatory,7201,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0740606090574949,0.1340531155824315,0.2535708551924541,0.2535708551924541,0.4182083506122246,13.63623807478364,0.6717792058046788,0.3569975259348646,0.743411378705879,4,0.9999999999999998,4.000000000000001,0.68788122745411,development_best,1.8826404519857887
s7201_r4_n750_a375,confirmatory,7201,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0740606090574949,0.1340531155824315,0.2535708551924541,0.2535708551924541,0.4182083506122246,13.63623807478364,0.6717792058046788,0.3569975259348646,0.743411378705879,4,0.9999999999999998,4.000000000000001,0.68788122745411,maximum_budget,1.8826404519857887
s7201_r4_n750_a375,confirmatory,7201,4,0.75,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.0214109906453442,0.0392234675594386,0.0730923182685697,0.0730923182685697,0.1176742583850625,3.838668586590572,0.1907665766536322,0.3569975259348646,0.743411378705879,4,0.2749516038698816,4.000000000000001,0.7470015288584406,rank_only,1.8826404519857887
s7201_r4_n750_a375,confirmatory,7201,4,0.75,0.375,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.0102247256893923,0.0180842415301734,0.0352129767947397,0.0352129767947397,0.0608176979171071,1.981379310142168,0.0960306747118468,0.3569975259348646,0.743411378705879,4,0.1390891667432075,4.000000000000001,0.7480612437711467,sampled_random,1.8826404519857887
s7201_r8_n000_a125,confirmatory,7201,8,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.0237297919682091,0.0577599772501067,0.0767147677635607,0.0767147677635606,0.1647116186384147,5.347486564192834,0.2414263864019754,0.2110163983073029,0.5125916011908744,8,0.4999999999999998,8.000000000000002,0.5118162821728924,moment_selector,1.8826404519857887
s7201_r8_n000_a125,confirmatory,7201,8,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0431133104396836,0.1013513019821622,0.14013483944848,0.14013483944848,0.318975112302159,10.347338433117567,0.459109951750639,0.2110163983073029,0.5125916011908744,8,1.0,8.000000000000002,0.5153240861966808,development_best,1.8826404519857887
s7201_r8_n000_a125,confirmatory,7201,8,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0431133104396836,0.1013513019821622,0.14013483944848,0.14013483944848,0.318975112302159,10.347338433117567,0.459109951750639,0.2110163983073029,0.5125916011908744,8,1.0,8.000000000000002,0.5153240861966808,maximum_budget,1.8826404519857887
s7201_r8_n000_a125,confirmatory,7201,8,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0431133104396836,0.1013513019821622,0.14013483944848,0.14013483944848,0.318975112302159,10.347338433117567,0.459109951750639,0.2110163983073029,0.5125916011908744,8,1.0,8.000000000000002,0.5153240861966808,rank_only,1.8826404519857887
s7201_r8_n000_a125,confirmatory,7201,8,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.0050304049117972,0.0111055174406377,0.0165238360971163,0.0165238360971163,0.0417316401081194,1.3519363195569398,0.0582554762052358,0.2110163983073029,0.5125916011908744,8,0.1249999999999999,8.000000000000002,0.5181931892372138,sampled_random,1.8826404519857887
s7201_r8_n000_a375,confirmatory,7201,8,0.0,0.375,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.0059164912583349,0.015265325965238,0.018966119640884,0.018966119640884,0.0368686447071184,1.198762750268676,0.0558347643480025,0.2110163983073033,0.4796643117174747,8,0.1249999999999999,8.0,0.48242503319928903,moment_selector,1.8826404519857887
s7201_r8_n000_a375,confirmatory,7201,8,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0374514015777295,0.0848764584999764,0.1224653487651806,0.1224653487651806,0.2962250436513625,9.60166674560878,0.4186903924165431,0.2110163983073033,0.4796643117174747,8,0.9999999999999996,8.0,0.49305613538225257,development_best,1.8826404519857887
s7201_r8_n000_a375,confirmatory,7201,8,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0374514015777295,0.0848764584999764,0.1224653487651806,0.1224653487651806,0.2962250436513625,9.60166674560878,0.4186903924165431,0.2110163983073033,0.4796643117174747,8,0.9999999999999996,8.0,0.49305613538225257,maximum_budget,1.8826404519857887
s7201_r8_n000_a375,confirmatory,7201,8,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0374514015777295,0.0848764584999764,0.1224653487651806,0.1224653487651806,0.2962250436513625,9.60166674560878,0.4186903924165431,0.2110163983073033,0.4796643117174747,8,0.9999999999999996,8.0,0.49305613538225257,rank_only,1.8826404519857887
s7201_r8_n000_a375,confirmatory,7201,8,0.0,0.375,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.0095421893433733,0.0221699476732494,0.0310745130873793,0.0310745130873793,0.0721297874592545,2.3392277117835247,0.1032043005466339,0.2110163983073033,0.4796643117174747,8,0.2499999999999999,8.0,0.48559914731770826,sampled_random,1.8826404519857887
s7201_r8_n750_a125,confirmatory,7201,8,0.75,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.0119105615672218,0.0241211619631195,0.0397667020836491,0.0397667020836491,0.1155773841936582,3.7382429962807135,0.1553440862773074,0.2110163983073029,0.8074938732509872,8,0.2499999999999999,8.000000000000002,0.8089699154972441,moment_selector,1.8826404519857887
s7201_r8_n750_a125,confirmatory,7201,8,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0419550662011577,0.0785986333216566,0.1424671465709896,0.1424671465709896,0.4694156680795478,15.16376852511652,0.6118828146505374,0.2110163983073029,0.8074938732509872,8,1.0,8.000000000000002,0.8124069157135219,development_best,1.8826404519857887
s7201_r8_n750_a125,confirmatory,7201,8,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0419550662011577,0.0785986333216566,0.1424671465709896,0.1424671465709896,0.4694156680795478,15.16376852511652,0.6118828146505374,0.2110163983073029,0.8074938732509872,8,1.0,8.000000000000002,0.8124069157135219,maximum_budget,1.8826404519857887
s7201_r8_n750_a125,confirmatory,7201,8,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0419550662011577,0.0785986333216566,0.1424671465709896,0.1424671465709896,0.4694156680795478,15.16376852511652,0.6118828146505374,0.2110163983073029,0.8074938732509872,8,1.0,8.000000000000002,0.8124069157135219,rank_only,1.8826404519857887
s7201_r8_n750_a125,confirmatory,7201,8,0.75,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.3134003977894598,0.25,0.6340039778945984,64,64,16,0.0080111846571121,0.0129474971873425,0.0283025328771839,0.0283025328771839,0.1182922720841702,3.813655239570632,0.1465948049613542,0.2110163983073029,0.8074938732509872,8,0.2499999999999999,8.000000000000002,0.8174837247703368,sampled_random,1.8826404519857887
s7201_r8_n750_a375,confirmatory,7201,8,0.75,0.375,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.0066780008146467,0.0145763072221547,0.0219801657052526,0.0219801657052526,0.0565557314627782,1.8317635725141568,0.0785358971680309,0.2110163983073033,0.7914009664549526,8,0.1249999999999999,8.0,0.7927280392414806,moment_selector,1.8826404519857887
s7201_r8_n750_a375,confirmatory,7201,8,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0372394698929787,0.0661419824319934,0.1281105132819829,0.1281105132819829,0.4598472554070353,14.843222686307112,0.5879577686890182,0.2110163983073033,0.7914009664549526,8,0.9999999999999996,8.0,0.8051917812824999,development_best,1.8826404519857887
s7201_r8_n750_a375,confirmatory,7201,8,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0372394698929787,0.0661419824319934,0.1281105132819829,0.1281105132819829,0.4598472554070353,14.843222686307112,0.5879577686890182,0.2110163983073033,0.7914009664549526,8,0.9999999999999996,8.0,0.8051917812824999,maximum_budget,1.8826404519857887
s7201_r8_n750_a375,confirmatory,7201,8,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.0372394698929787,0.0661419824319934,0.1281105132819829,0.1281105132819829,0.4598472554070353,14.843222686307112,0.5879577686890182,0.2110163983073033,0.7914009664549526,8,0.9999999999999996,8.0,0.8051917812824999,rank_only,1.8826404519857887
s7201_r8_n750_a375,confirmatory,7201,8,0.75,0.375,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.0184520644820089,0.0329905919739133,0.0633715982239567,0.0633715982239567,0.2250667567390362,7.265507813873115,0.2884383549629929,0.2110163983073033,0.7914009664549526,8,0.4999999999999998,8.0,0.8017343952616293,sampled_random,1.8826404519857887
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.2035122345026147,0.2689466050007003,0.7787875739152109,0.7787875739152111,0.2224993615026295,7.898767141999356,1.0012869354178406,1.1261167419937232,0.4636999735159592,1,0.8976144062021773,1.0,0.10445895562589477,moment_selector,1.8826404519857887
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2267256776366576,0.2996237617649412,0.8676192901251164,0.8676192901251164,0.2478785544942715,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,1,1.0,1.0,0.12075638855187378,development_best,1.8826404519857887
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2267256776366576,0.2996237617649412,0.8676192901251164,0.8676192901251164,0.2478785544942715,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,1,1.0,1.0,0.12075638855187378,maximum_budget,1.8826404519857887
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.3139925081183606,0.25,0.6399250811836067,64,64,16,0.1956993207679944,0.2586216403654048,0.7488896164412312,0.7488896164412312,0.2139575245871403,7.595530403229721,0.9628471410283714,1.1261167419937232,0.4636999735159592,1,0.8631546404797392,1.0,0.12038791646145927,rank_only,1.8826404519857887
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2111851100291421,0.279086505574717,0.8081496421508723,0.8081496421508728,0.2308880950336327,8.196568683227122,1.0390377371845056,1.1261167419937232,0.4636999735159592,1,0.9314565171024858,1.0,0.11411434251802662,sampled_random,1.8826404519857887
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2274536095882445,0.2984325551746346,0.8736612118157393,0.8736612118157393,0.2619417095404178,9.25579591710911,1.1356029213561571,1.126116741993724,0.4654203405804556,1,1.0,1.0000000000000002,0.12110632147801971,moment_selector,1.8826404519857887
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2274536095882445,0.2984325551746346,0.8736612118157393,0.8736612118157393,0.2619417095404178,9.25579591710911,1.1356029213561571,1.126116741993724,0.4654203405804556,1,1.0,1.0000000000000002,0.12110632147801971,development_best,1.8826404519857887
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2274536095882445,0.2984325551746346,0.8736612118157393,0.8736612118157393,0.2619417095404178,9.25579591710911,1.1356029213561571,1.126116741993724,0.4654203405804556,1,1.0,1.0000000000000002,0.12110632147801971,maximum_budget,1.8826404519857887
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.3139925081183606,0.25,0.6399250811836067,64,64,16,0.0460381560543491,0.0604047769200058,0.1768349655167821,0.1768349655167821,0.0530187818201502,1.8734359837615893,0.2298537473369323,1.126116741993724,0.4654203405804556,1,0.2024067946764674,1.0000000000000002,0.4038664463071724,rank_only,1.8826404519857887
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.3139925081183606,0.25,0.6399250811836067,64,64,16,0.0460381560543491,0.0604047769200058,0.1768349655167821,0.1768349655167821,0.0530187818201502,1.8734359837615893,0.2298537473369323,1.126116741993724,0.4654203405804556,1,0.2024067946764674,1.0000000000000002,0.4038664463071724,sampled_random,1.8826404519857887
s7202_r1_n750_a125,confirmatory,7202,1,0.75,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.1972755050921525,0.2423454828573251,0.7876268081959288,0.7876268081959289,0.348933903141477,11.953511708723193,1.136560711337406,1.1261167419937232,0.7489321263319397,1,0.8976144062021773,1.0,0.4014326275181008,moment_selector,1.8826404519857887
s7202_r1_n750_a125,confirmatory,7202,1,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2197775611989437,0.2699884061383253,0.8774667638506295,0.8774667638506295,0.3887347403634292,13.316978455480363,1.2662015042140586,1.1261167419937232,0.7489321263319397,1,1.0,1.0,0.4190693464386019,development_best,1.8826404519857887
s7202_r1_n750_a125,confirmatory,7202,1,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2197775611989437,0.2699884061383253,0.8774667638506295,0.8774667638506295,0.3887347403634292,13.316978455480363,1.2662015042140586,1.1261167419937232,0.7489321263319397,1,1.0,1.0,0.4190693464386019,maximum_budget,1.8826404519857887
s7202_r1_n750_a125,confirmatory,7202,1,0.75,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.3139925081183606,0.25,0.6399250811836067,64,64,16,0.189702021822188,0.2330417456340239,0.7573895090844098,0.7573895090844097,0.3355381950603804,11.494611751016585,1.09292770414479,1.1261167419937232,0.7489321263319397,1,0.8631546404797392,1.0,0.4169108268754666,rank_only,1.8826404519857887
s7202_r1_n750_a125,confirmatory,7202,1,0.75,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.1889925081183606,0.125,0.6399250811836067,64,64,8,0.1875918825376792,0.2304495194802415,0.7489647314176128,0.7489647314176132,0.3318058556786008,11.36675211313284,1.080770587096214,1.1261167419937232,0.7489321263319397,1,0.8535533905932735,1.0,0.4108834604518073,sampled_random,1.8826404519857887
s7202_r1_n750_a375,confirmatory,7202,1,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2272904417320677,0.2792203821860521,0.9074563467218356,0.9074563467218356,0.4019997945575547,13.771449772563589,1.3094561412793904,1.126116741993724,0.7611121985062883,1,1.0,1.0000000000000002,0.4171053658103547,moment_selector,1.8826404519857887
s7202_r1_n750_a375,confirmatory,7202,1,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2272904417320677,0.2792203821860521,0.9074563467218356,0.9074563467218356,0.4019997945575547,13.771449772563589,1.3094561412793904,1.126116741993724,0.7611121985062883,1,1.0,1.0000000000000002,0.4171053658103547,development_best,1.8826404519857887
s7202_r1_n750_a375,confirmatory,7202,1,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2272904417320677,0.2792203821860521,0.9074563467218356,0.9074563467218356,0.4019997945575547,13.771449772563589,1.3094561412793904,1.126116741993724,0.7611121985062883,1,1.0,1.0000000000000002,0.4171053658103547,maximum_budget,1.8826404519857887
s7202_r1_n750_a375,confirmatory,7202,1,0.75,0.375,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.3139925081183606,0.25,0.6399250811836067,64,64,16,0.0460051297715862,0.056516102566617,0.1836753304487839,0.1836753304487839,0.081367489876993,2.7874350065125624,0.265042820325777,1.126116741993724,0.7611121985062883,1,0.2024067946764674,1.0000000000000002,0.6996204808489133,rank_only,1.8826404519857887
s7202_r1_n750_a375,confirmatory,7202,1,0.75,0.375,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.0899885665640867,0.1105486080141409,0.359279058277529,0.3592790582775288,0.1591592897423096,5.452376330031436,0.5184383480198385,1.126116741993724,0.7611121985062883,1,0.3959188335344351,1.0000000000000002,0.6196960828765229,sampled_random,1.8826404519857887
s7202_r2_n000_a125,confirmatory,7202,2,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.1322894547084537,0.2311385992153705,0.4570487835823403,0.4570487835823406,0.2753510031021306,9.26828088285052,0.7323997866844711,0.6169847547704876,0.5026235225275131,2,0.8976144062021771,2.0,0.2774693909808121,moment_selector,1.8826404519857887
s7202_r2_n000_a125,confirmatory,7202,2,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1473789344226021,0.2575032192200681,0.5091816490737061,0.5091816490737061,0.3067586718746479,10.32545914906244,0.815940320948354,0.6169847547704876,0.5026235225275131,2,1.0,2.0,0.30906132607153736,development_best,1.8826404519857887
s7202_r2_n000_a125,confirmatory,7202,2,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1473789344226021,0.2575032192200681,0.5091816490737061,0.5091816490737061,0.3067586718746479,10.32545914906244,0.815940320948354,0.6169847547704876,0.5026235225275131,2,1.0,2.0,0.30906132607153736,maximum_budget,1.8826404519857887
s7202_r2_n000_a125,confirmatory,7202,2,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.1343713735885083,0.2347848609152949,0.4642370875005195,0.4642370875005193,0.2796467917930279,9.412934424877411,0.7438838792935472,0.6169847547704876,0.5026235225275131,2,0.9116244156748604,2.0,0.2935498862794684,rank_only,1.8826404519857887
s7202_r2_n000_a125,confirmatory,7202,2,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.0776758667785074,0.1342816213248243,0.2691272118901745,0.2691272118901745,0.1679862878395459,5.644688422755644,0.4371134997297204,0.6169847547704876,0.5026235225275131,2,0.5465778527676944,2.0,0.38438779358723607,sampled_random,1.8826404519857887
s7202_r2_n000_a375,confirmatory,7202,2,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1504546000876888,0.2626707018953171,0.5199159167612178,0.5199159167612178,0.3140535739194365,10.569630282183187,0.8339694906806544,0.6169847547704878,0.5066812265533883,2,0.9999999999999998,2.0000000000000004,0.30732865749953664,moment_selector,1.8826404519857887
s7202_r2_n000_a375,confirmatory,7202,2,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1504546000876888,0.2626707018953171,0.5199159167612178,0.5199159167612178,0.3140535739194365,10.569630282183187,0.8339694906806544,0.6169847547704878,0.5066812265533883,2,0.9999999999999998,2.0000000000000004,0.30732865749953664,development_best,1.8826404519857887
s7202_r2_n000_a375,confirmatory,7202,2,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1504546000876888,0.2626707018953171,0.5199159167612178,0.5199159167612178,0.3140535739194365,10.569630282183187,0.8339694906806544,0.6169847547704878,0.5066812265533883,2,0.9999999999999998,2.0000000000000004,0.30732865749953664,maximum_budget,1.8826404519857887
s7202_r2_n000_a375,confirmatory,7202,2,0.0,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.072848434823313,0.1271508572857404,0.2517539263903847,0.2517539263903847,0.152197163104,5.122063145718386,0.4039510894943847,0.6169847547704878,0.5066812265533883,2,0.4849093471540625,2.0000000000000004,0.4134331635497449,rank_only,1.8826404519857887
s7202_r2_n000_a375,confirmatory,7202,2,0.0,0.375,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.1908846978750554,0.125,0.6588469787505544,64,64,8,0.0292971259994079,0.0507330192438568,0.1014607963016442,0.1014607963016442,0.0629769043092078,2.116721734196296,0.1644377006108521,0.6169847547704878,0.5066812265533883,2,0.201626513962762,2.0000000000000004,0.46679604784998285,sampled_random,1.8826404519857887
s7202_r2_n750_a125,confirmatory,7202,2,0.75,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.1356532517351692,0.2111830327567198,0.4850703737836572,0.4850703737836573,0.417842925002162,13.856043973852842,0.9029132987858192,0.6169847547704876,0.8088193109996733,2,0.8976144062021771,2.0,0.5773323590982083,moment_selector,1.8826404519857887
s7202_r2_n750_a125,confirmatory,7202,2,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.151126419983744,0.2352714387130204,0.5403994971916715,0.5403994971916715,0.4655038088905713,15.436521381689955,1.0059033060822429,0.6169847547704876,0.8088193109996733,2,1.0,2.0,0.6082019466330593,development_best,1.8826404519857887
s7202_r2_n750_a125,confirmatory,7202,2,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.151126419983744,0.2352714387130204,0.5403994971916715,0.5403994971916715,0.4655038088905713,15.436521381689955,1.0059033060822429,0.6169847547704876,0.8088193109996733,2,1.0,2.0,0.6082019466330593,maximum_budget,1.8826404519857887
s7202_r2_n750_a125,confirmatory,7202,2,0.75,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.1377857182956384,0.214508256152454,0.4926914795255887,0.4926914795255885,0.4243767801754951,14.072748445141432,0.9170682597010836,0.6169847547704876,0.8088193109996733,2,0.9116244156748604,2.0,0.5933176912889621,rank_only,1.8826404519857887
s7202_r2_n750_a125,confirmatory,7202,2,0.75,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.0728167020634899,0.1125546952532092,0.2610083700767888,0.2610083700767885,0.2294936768159016,7.60480602818564,0.4905020468926901,0.6169847547704876,0.8088193109996733,2,0.4977829250609129,2.0,0.7168036739379069,sampled_random,1.8826404519857887
s7202_r2_n750_a375,confirmatory,7202,2,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1592978967414109,0.2495248775773654,0.5684493155192614,0.5684493155192614,0.4810090549605725,15.960739074257582,1.049458370479834,0.6169847547704878,0.8286786509734412,2,0.9999999999999998,2.0000000000000004,0.6126773339103817,moment_selector,1.8826404519857887
s7202_r2_n750_a375,confirmatory,7202,2,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1592978967414109,0.2495248775773654,0.5684493155192614,0.5684493155192614,0.4810090549605725,15.960739074257582,1.049458370479834,0.6169847547704878,0.8286786509734412,2,0.9999999999999998,2.0000000000000004,0.6126773339103817,development_best,1.8826404519857887
s7202_r2_n750_a375,confirmatory,7202,2,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1592978967414109,0.2495248775773654,0.5684493155192614,0.5684493155192614,0.4810090549605725,15.960739074257582,1.049458370479834,0.6169847547704878,0.8286786509734412,2,0.9999999999999998,2.0000000000000004,0.6126773339103817,maximum_budget,1.8826404519857887
