seed,variant,forward,trained_rule,delivered_rule,block,source_context,recipient_context,n_source,n_recipient,cosine,delivered_norm,exact_norm,dot,defined
2026092202,separable,shunt,broadcast,resistance,proximal,2,2,537,537,0.6614713541588363,0.0036748484820236776,0.000844598613094889,2.0530562223648227e-06,True
2026092202,separable,shunt,broadcast,resistance,soma,2,2,537,537,1.0000000000000002,0.001989342692536743,0.001989342692536743,3.9574843483493395e-06,True
2026092202,separable,shunt,broadcast,resistance,readout,2,2,537,537,0.9999999999999996,0.002798658392703733,0.002798658392703733,7.83248879905104e-06,True
2026092202,separable,shunt,broadcast,swapped,terminal,2,2,537,537,0.14264760961017095,0.005347273851823468,0.0018534201332432638,1.4137440858363775e-06,True
2026092202,separable,shunt,broadcast,swapped,proximal,2,2,537,537,0.6614713541588363,0.0036748484820236776,0.000844598613094889,2.0530562223648227e-06,True
2026092202,separable,shunt,broadcast,swapped,soma,2,2,537,537,1.0000000000000002,0.001989342692536743,0.001989342692536743,3.9574843483493395e-06,True
2026092202,separable,shunt,broadcast,swapped,readout,2,2,537,537,0.9999999999999996,0.002798658392703733,0.002798658392703733,7.83248879905104e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,terminal,2,2,537,537,0.4887138806437907,0.0071415824301827415,0.0018534201332432638,6.4687892737045935e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,proximal,2,2,537,537,0.6614713541588363,0.0036748484820236776,0.000844598613094889,2.0530562223648227e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,soma,2,2,537,537,1.0000000000000002,0.001989342692536743,0.001989342692536743,3.9574843483493395e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,readout,2,2,537,537,0.9999999999999996,0.002798658392703733,0.002798658392703733,7.83248879905104e-06,True
2026092202,separable,shunt,broadcast,exact,terminal,2,3,537,505,0.02207373897408427,0.0018534201332432638,0.001163749302602657,4.761120932641377e-08,True
2026092202,separable,shunt,broadcast,exact,proximal,2,3,537,505,0.7179107058322315,0.000844598613094889,0.0004979895012478068,3.019541345825392e-07,True
2026092202,separable,shunt,broadcast,exact,soma,2,3,537,505,-0.05449601523441424,0.001989342692536743,0.000739153022341545,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,exact,readout,2,3,537,505,0.6718786474179743,0.002798658392703733,0.001519346418563304,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,broadcast,terminal,2,3,537,505,0.04764870156982357,0.01372192657830897,0.001163749302602657,7.608965159728939e-07,True
2026092202,separable,shunt,broadcast,broadcast,proximal,2,3,537,505,0.4533052706105969,0.0036748484820236776,0.0004979895012478068,8.295649473098318e-07,True
2026092202,separable,shunt,broadcast,broadcast,soma,2,3,537,505,-0.05449601523441424,0.001989342692536743,0.000739153022341545,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,broadcast,readout,2,3,537,505,0.6718786474179743,0.002798658392703733,0.001519346418563304,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,resistance,terminal,2,3,537,505,0.014210536023522898,0.010397543123498283,0.001163749302602657,1.7194938382608618e-07,True
2026092202,separable,shunt,broadcast,resistance,proximal,2,3,537,505,0.4533052706105969,0.0036748484820236776,0.0004979895012478068,8.295649473098318e-07,True
2026092202,separable,shunt,broadcast,resistance,soma,2,3,537,505,-0.05449601523441424,0.001989342692536743,0.000739153022341545,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,resistance,readout,2,3,537,505,0.6718786474179743,0.002798658392703733,0.001519346418563304,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,swapped,terminal,2,3,537,505,0.09011262205138845,0.005347273851823468,0.001163749302602657,5.607605936408385e-07,True
2026092202,separable,shunt,broadcast,swapped,proximal,2,3,537,505,0.4533052706105969,0.0036748484820236776,0.0004979895012478068,8.295649473098318e-07,True
2026092202,separable,shunt,broadcast,swapped,soma,2,3,537,505,-0.05449601523441424,0.001989342692536743,0.000739153022341545,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,swapped,readout,2,3,537,505,0.6718786474179743,0.002798658392703733,0.001519346418563304,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,terminal,2,3,537,505,0.04676621442326067,0.0071415824301827415,0.001163749302602657,3.8867454927862544e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,proximal,2,3,537,505,0.4533052706105969,0.0036748484820236776,0.0004979895012478068,8.295649473098318e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,soma,2,3,537,505,-0.05449601523441424,0.001989342692536743,0.000739153022341545,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,uniform_rms,readout,2,3,537,505,0.6718786474179743,0.002798658392703733,0.001519346418563304,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,exact,terminal,3,0,505,484,-0.026576835260008095,0.001163749302602657,0.006433060980582161,-1.9896668597509655e-07,True
2026092202,separable,shunt,broadcast,exact,proximal,3,0,505,484,-0.6948448528030735,0.0004979895012478068,0.004645040156576817,-1.6073020718566087e-06,True
2026092202,separable,shunt,broadcast,exact,soma,3,0,505,484,0.32838069416424226,0.000739153022341545,0.009441384995055037,2.291646790423479e-06,True
2026092202,separable,shunt,broadcast,exact,readout,3,0,505,484,-0.7399398565674125,0.001519346418563304,0.015196407695875602,-1.7084181001624558e-05,True
2026092202,separable,shunt,broadcast,broadcast,terminal,3,0,505,484,-0.11967874039648749,0.009016332119269721,0.006433060980582161,-6.941679824446259e-06,True
2026092202,separable,shunt,broadcast,broadcast,proximal,3,0,505,484,-0.5030947119195224,0.0017895269862855418,0.004645040156576817,-4.181936916125253e-06,True
2026092202,separable,shunt,broadcast,broadcast,soma,3,0,505,484,0.32838069416424226,0.000739153022341545,0.009441384995055037,2.291646790423479e-06,True
2026092202,separable,shunt,broadcast,broadcast,readout,3,0,505,484,-0.7399398565674125,0.001519346418563304,0.015196407695875602,-1.7084181001624558e-05,True
2026092202,separable,shunt,broadcast,resistance,terminal,3,0,505,484,-0.018716845616338355,0.006628990481315584,0.006433060980582161,-7.981742663673998e-07,True
2026092202,separable,shunt,broadcast,resistance,proximal,3,0,505,484,-0.5030947119195224,0.0017895269862855418,0.004645040156576817,-4.181936916125253e-06,True
2026092202,separable,shunt,broadcast,resistance,soma,3,0,505,484,0.32838069416424226,0.000739153022341545,0.009441384995055037,2.291646790423479e-06,True
2026092202,separable,shunt,broadcast,resistance,readout,3,0,505,484,-0.7399398565674125,0.001519346418563304,0.015196407695875602,-1.7084181001624558e-05,True
2026092202,separable,shunt,broadcast,swapped,terminal,3,0,505,484,-0.2957065152455817,0.003278100471511136,0.006433060980582161,-6.235924118040648e-06,True
2026092202,separable,shunt,broadcast,swapped,proximal,3,0,505,484,-0.5030947119195224,0.0017895269862855418,0.004645040156576817,-4.181936916125253e-06,True
2026092202,separable,shunt,broadcast,swapped,soma,3,0,505,484,0.32838069416424226,0.000739153022341545,0.009441384995055037,2.291646790423479e-06,True
2026092202,separable,shunt,broadcast,swapped,readout,3,0,505,484,-0.7399398565674125,0.001519346418563304,0.015196407695875602,-1.7084181001624558e-05,True
2026092202,separable,shunt,broadcast,uniform_rms,terminal,3,0,505,484,-0.11822472380017988,0.004642984112693267,0.006433060980582161,-3.5312069768839925e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,proximal,3,0,505,484,-0.5030947119195224,0.0017895269862855418,0.004645040156576817,-4.181936916125253e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,soma,3,0,505,484,0.32838069416424226,0.000739153022341545,0.009441384995055037,2.291646790423479e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,readout,3,0,505,484,-0.7399398565674125,0.001519346418563304,0.015196407695875602,-1.7084181001624558e-05,True
2026092202,separable,shunt,broadcast,exact,terminal,3,1,505,522,-0.018914577709652512,0.001163749302602657,0.00742396032925502,-1.634149275911627e-07,True
2026092202,separable,shunt,broadcast,exact,proximal,3,1,505,522,-0.6782474936033396,0.0004979895012478068,0.005227742235510228,-1.7657229026248216e-06,True
2026092202,separable,shunt,broadcast,exact,soma,3,1,505,522,0.08963361456521876,0.000739153022341545,0.01071276213316548,7.097521701305161e-07,True
2026092202,separable,shunt,broadcast,exact,readout,3,1,505,522,-0.7217655576753319,0.001519346418563304,0.01854390432048973,-2.033546643025593e-05,True
2026092202,separable,shunt,broadcast,broadcast,terminal,3,1,505,522,-0.06790174206171949,0.009016332119269721,0.00742396032925502,-4.5451315728817804e-06,True
2026092202,separable,shunt,broadcast,broadcast,proximal,3,1,505,522,-0.5154699137839899,0.0017895269862855418,0.005227742235510228,-4.822316821774851e-06,True
2026092202,separable,shunt,broadcast,broadcast,soma,3,1,505,522,0.08963361456521876,0.000739153022341545,0.01071276213316548,7.097521701305161e-07,True
2026092202,separable,shunt,broadcast,broadcast,readout,3,1,505,522,-0.7217655576753319,0.001519346418563304,0.01854390432048973,-2.033546643025593e-05,True
2026092202,separable,shunt,broadcast,resistance,terminal,3,1,505,522,-0.012910932030337384,0.006628990481315584,0.00742396032925502,-6.353903763665026e-07,True
2026092202,separable,shunt,broadcast,resistance,proximal,3,1,505,522,-0.5154699137839899,0.0017895269862855418,0.005227742235510228,-4.822316821774851e-06,True
2026092202,separable,shunt,broadcast,resistance,soma,3,1,505,522,0.08963361456521876,0.000739153022341545,0.01071276213316548,7.097521701305161e-07,True
2026092202,separable,shunt,broadcast,resistance,readout,3,1,505,522,-0.7217655576753319,0.001519346418563304,0.01854390432048973,-2.033546643025593e-05,True
2026092202,separable,shunt,broadcast,swapped,terminal,3,1,505,522,-0.03286140298244933,0.003278100471511136,0.00742396032925502,-7.997311346072845e-07,True
2026092202,separable,shunt,broadcast,swapped,proximal,3,1,505,522,-0.5154699137839899,0.0017895269862855418,0.005227742235510228,-4.822316821774851e-06,True
2026092202,separable,shunt,broadcast,swapped,soma,3,1,505,522,0.08963361456521876,0.000739153022341545,0.01071276213316548,7.097521701305161e-07,True
2026092202,separable,shunt,broadcast,swapped,readout,3,1,505,522,-0.7217655576753319,0.001519346418563304,0.01854390432048973,-2.033546643025593e-05,True
2026092202,separable,shunt,broadcast,uniform_rms,terminal,3,1,505,522,-0.06689196743317351,0.004642984112693267,0.00742396032925502,-2.3057212905719604e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,proximal,3,1,505,522,-0.5154699137839899,0.0017895269862855418,0.005227742235510228,-4.822316821774851e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,soma,3,1,505,522,0.08963361456521876,0.000739153022341545,0.01071276213316548,7.097521701305161e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,readout,3,1,505,522,-0.7217655576753319,0.001519346418563304,0.01854390432048973,-2.033546643025593e-05,True
2026092202,separable,shunt,broadcast,exact,terminal,3,2,505,537,0.02207373897408427,0.001163749302602657,0.0018534201332432638,4.761120932641377e-08,True
2026092202,separable,shunt,broadcast,exact,proximal,3,2,505,537,0.7179107058322315,0.0004979895012478068,0.000844598613094889,3.019541345825392e-07,True
2026092202,separable,shunt,broadcast,exact,soma,3,2,505,537,-0.05449601523441424,0.000739153022341545,0.001989342692536743,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,exact,readout,3,2,505,537,0.6718786474179743,0.001519346418563304,0.002798658392703733,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,broadcast,terminal,3,2,505,537,0.09136523264861786,0.009016332119269721,0.0018534201332432638,1.526809106077928e-06,True
2026092202,separable,shunt,broadcast,broadcast,proximal,3,2,505,537,0.5488602473879646,0.0017895269862855418,0.000844598613094889,8.29564947309831e-07,True
2026092202,separable,shunt,broadcast,broadcast,soma,3,2,505,537,-0.05449601523441424,0.000739153022341545,0.001989342692536743,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,broadcast,readout,3,2,505,537,0.6718786474179743,0.001519346418563304,0.002798658392703733,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,resistance,terminal,3,2,505,537,0.013995207829142816,0.006628990481315584,0.0018534201332432638,1.719493838260861e-07,True
2026092202,separable,shunt,broadcast,resistance,proximal,3,2,505,537,0.5488602473879646,0.0017895269862855418,0.000844598613094889,8.29564947309831e-07,True
2026092202,separable,shunt,broadcast,resistance,soma,3,2,505,537,-0.05449601523441424,0.000739153022341545,0.001989342692536743,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,resistance,readout,3,2,505,537,0.6718786474179743,0.001519346418563304,0.002798658392703733,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,swapped,terminal,3,2,505,537,0.04013349423712536,0.003278100471511136,0.0018534201332432638,2.43838967098831e-07,True
2026092202,separable,shunt,broadcast,swapped,proximal,3,2,505,537,0.5488602473879646,0.0017895269862855418,0.000844598613094889,8.29564947309831e-07,True
2026092202,separable,shunt,broadcast,swapped,soma,3,2,505,537,-0.05449601523441424,0.000739153022341545,0.001989342692536743,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,swapped,readout,3,2,505,537,0.6718786474179743,0.001519346418563304,0.002798658392703733,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,terminal,3,2,505,537,0.09087319209854601,0.004642984112693267,0.0018534201332432638,7.820001884395901e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,proximal,3,2,505,537,0.5488602473879646,0.0017895269862855418,0.000844598613094889,8.29564947309831e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,soma,3,2,505,537,-0.05449601523441424,0.000739153022341545,0.001989342692536743,-8.013250285602197e-08,True
2026092202,separable,shunt,broadcast,uniform_rms,readout,3,2,505,537,0.6718786474179743,0.001519346418563304,0.002798658392703733,2.8569164319054923e-06,True
2026092202,separable,shunt,broadcast,exact,terminal,3,3,505,505,0.9999999999999997,0.001163749302602657,0.001163749302602657,1.3543124393081703e-06,True
2026092202,separable,shunt,broadcast,exact,proximal,3,3,505,505,1.0,0.0004979895012478068,0.0004979895012478068,2.479935433530394e-07,True
2026092202,separable,shunt,broadcast,exact,soma,3,3,505,505,1.0,0.000739153022341545,0.000739153022341545,5.463471904366406e-07,True
2026092202,separable,shunt,broadcast,exact,readout,3,3,505,505,0.9999999999999998,0.001519346418563304,0.001519346418563304,2.3084135396011383e-06,True
2026092202,separable,shunt,broadcast,broadcast,terminal,3,3,505,505,0.37211302574485644,0.009016332119269721,0.001163749302602657,3.904489031199013e-06,True
2026092202,separable,shunt,broadcast,broadcast,proximal,3,3,505,505,0.6903725628872777,0.0017895269862855418,0.0004979895012478068,6.152363146932982e-07,True
2026092202,separable,shunt,broadcast,broadcast,soma,3,3,505,505,1.0,0.000739153022341545,0.000739153022341545,5.463471904366406e-07,True
2026092202,separable,shunt,broadcast,broadcast,readout,3,3,505,505,0.9999999999999998,0.001519346418563304,0.001519346418563304,2.3084135396011383e-06,True
2026092202,separable,shunt,broadcast,resistance,terminal,3,3,505,505,0.47302450420526093,0.006628990481315584,0.001163749302602657,3.6491395197325126e-06,True
2026092202,separable,shunt,broadcast,resistance,proximal,3,3,505,505,0.6903725628872777,0.0017895269862855418,0.0004979895012478068,6.152363146932982e-07,True
2026092202,separable,shunt,broadcast,resistance,soma,3,3,505,505,1.0,0.000739153022341545,0.000739153022341545,5.463471904366406e-07,True
2026092202,separable,shunt,broadcast,resistance,readout,3,3,505,505,0.9999999999999998,0.001519346418563304,0.001519346418563304,2.3084135396011383e-06,True
2026092202,separable,shunt,broadcast,swapped,terminal,3,3,505,505,0.129105022193145,0.003278100471511136,0.001163749302602657,4.925210885619354e-07,True
2026092202,separable,shunt,broadcast,swapped,proximal,3,3,505,505,0.6903725628872777,0.0017895269862855418,0.0004979895012478068,6.152363146932982e-07,True
2026092202,separable,shunt,broadcast,swapped,soma,3,3,505,505,1.0,0.000739153022341545,0.000739153022341545,5.463471904366406e-07,True
2026092202,separable,shunt,broadcast,swapped,readout,3,3,505,505,0.9999999999999998,0.001519346418563304,0.001519346418563304,2.3084135396011383e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,terminal,3,3,505,505,0.36997760483437253,0.004642984112693267,0.001163749302602657,1.9990887164466415e-06,True
2026092202,separable,shunt,broadcast,uniform_rms,proximal,3,3,505,505,0.6903725628872777,0.0017895269862855418,0.0004979895012478068,6.152363146932982e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,soma,3,3,505,505,1.0,0.000739153022341545,0.000739153022341545,5.463471904366406e-07,True
2026092202,separable,shunt,broadcast,uniform_rms,readout,3,3,505,505,0.9999999999999998,0.001519346418563304,0.001519346418563304,2.3084135396011383e-06,True
2026092202,separable,shunt,exact,exact,terminal,0,0,484,484,1.0000000000000002,0.0018177473555716509,0.0018177473555716509,3.3042054486877305e-06,True
2026092202,separable,shunt,exact,exact,proximal,0,0,484,484,0.9999999999999998,0.002086356305525869,0.002086356305525869,4.3528826336075525e-06,True
2026092202,separable,shunt,exact,exact,soma,0,0,484,484,0.9999999999999998,0.0029550571994100667,0.0029550571994100667,8.732363051785265e-06,True
2026092202,separable,shunt,exact,exact,readout,0,0,484,484,1.0000000000000002,0.016968159821198134,0.016968159821198134,0.0002879184477177227,True
2026092202,separable,shunt,exact,broadcast,terminal,0,0,484,484,0.31905673681212354,0.030342881316186714,0.0018177473555716509,1.7597795193212422e-05,True
2026092202,separable,shunt,exact,broadcast,proximal,0,0,484,484,0.6234910613720516,0.006427714543428604,0.002086356305525869,8.36132860423008e-06,True
2026092202,separable,shunt,exact,broadcast,soma,0,0,484,484,0.9999999999999998,0.0029550571994100667,0.0029550571994100667,8.732363051785265e-06,True
2026092202,separable,shunt,exact,broadcast,readout,0,0,484,484,1.0000000000000002,0.016968159821198134,0.016968159821198134,0.0002879184477177227,True
2026092202,separable,shunt,exact,resistance,terminal,0,0,484,484,0.5816290653066615,0.016557699866759916,0.0018177473555716509,1.7505705928904114e-05,True
2026092202,separable,shunt,exact,resistance,proximal,0,0,484,484,0.6234910613720516,0.006427714543428604,0.002086356305525869,8.36132860423008e-06,True
2026092202,separable,shunt,exact,resistance,soma,0,0,484,484,0.9999999999999998,0.0029550571994100667,0.0029550571994100667,8.732363051785265e-06,True
2026092202,separable,shunt,exact,resistance,readout,0,0,484,484,1.0000000000000002,0.016968159821198134,0.016968159821198134,0.0002879184477177227,True
2026092202,separable,shunt,exact,swapped,terminal,0,0,484,484,0.007352574942645438,0.013962961958994734,0.0018177473555716509,1.8661671322279677e-07,True
2026092202,separable,shunt,exact,swapped,proximal,0,0,484,484,0.6234910613720516,0.006427714543428604,0.002086356305525869,8.36132860423008e-06,True
2026092202,separable,shunt,exact,swapped,soma,0,0,484,484,0.9999999999999998,0.0029550571994100667,0.0029550571994100667,8.732363051785265e-06,True
2026092202,separable,shunt,exact,swapped,readout,0,0,484,484,1.0000000000000002,0.016968159821198134,0.016968159821198134,0.0002879184477177227,True
2026092202,separable,shunt,exact,uniform_rms,terminal,0,0,484,484,0.31902764621017776,0.015175783000892298,0.0018177473555716509,8.800613515683654e-06,True
2026092202,separable,shunt,exact,uniform_rms,proximal,0,0,484,484,0.6234910613720516,0.006427714543428604,0.002086356305525869,8.36132860423008e-06,True
2026092202,separable,shunt,exact,uniform_rms,soma,0,0,484,484,0.9999999999999998,0.0029550571994100667,0.0029550571994100667,8.732363051785265e-06,True
2026092202,separable,shunt,exact,uniform_rms,readout,0,0,484,484,1.0000000000000002,0.016968159821198134,0.016968159821198134,0.0002879184477177227,True
2026092202,separable,shunt,exact,exact,terminal,0,1,484,522,0.0008995076673014361,0.0018177473555716509,0.001439535485361692,2.353752346798417e-09,True
2026092202,separable,shunt,exact,exact,proximal,0,1,484,522,0.01559751901090464,0.002086356305525869,0.0017744141474399318,5.77429534931091e-08,True
2026092202,separable,shunt,exact,exact,soma,0,1,484,522,-0.3671659049928283,0.0029550571994100667,0.0021047979137063157,-2.2836978453302602e-06,True
2026092202,separable,shunt,exact,exact,readout,0,1,484,522,0.8803326836474903,0.016968159821198134,0.013392519255990411,0.00020005243945043233,True
2026092202,separable,shunt,exact,broadcast,terminal,0,1,484,522,0.057735765091419304,0.030342881316186714,0.001439535485361692,2.5218782647179382e-06,True
2026092202,separable,shunt,exact,broadcast,proximal,0,1,484,522,0.013629935924939468,0.006427714543428604,0.0017744141474399318,1.554552476784673e-07,True
2026092202,separable,shunt,exact,broadcast,soma,0,1,484,522,-0.3671659049928283,0.0029550571994100667,0.0021047979137063157,-2.2836978453302602e-06,True
2026092202,separable,shunt,exact,broadcast,readout,0,1,484,522,0.8803326836474903,0.016968159821198134,0.013392519255990411,0.00020005243945043233,True
2026092202,separable,shunt,exact,resistance,terminal,0,1,484,522,0.0019838700354941493,0.016557699866759916,0.001439535485361692,4.728632892858249e-08,True
2026092202,separable,shunt,exact,resistance,proximal,0,1,484,522,0.013629935924939468,0.006427714543428604,0.0017744141474399318,1.554552476784673e-07,True
2026092202,separable,shunt,exact,resistance,soma,0,1,484,522,-0.3671659049928283,0.0029550571994100667,0.0021047979137063157,-2.2836978453302602e-06,True
2026092202,separable,shunt,exact,resistance,readout,0,1,484,522,0.8803326836474903,0.016968159821198134,0.013392519255990411,0.00020005243945043233,True
2026092202,separable,shunt,exact,swapped,terminal,0,1,484,522,0.12204839697862864,0.013962961958994734,0.001439535485361692,2.453194652873033e-06,True
2026092202,separable,shunt,exact,swapped,proximal,0,1,484,522,0.013629935924939468,0.006427714543428604,0.0017744141474399318,1.554552476784673e-07,True
2026092202,separable,shunt,exact,swapped,soma,0,1,484,522,-0.3671659049928283,0.0029550571994100667,0.0021047979137063157,-2.2836978453302602e-06,True
2026092202,separable,shunt,exact,swapped,readout,0,1,484,522,0.8803326836474903,0.016968159821198134,0.013392519255990411,0.00020005243945043233,True
2026092202,separable,shunt,exact,uniform_rms,terminal,0,1,484,522,0.05773051839184439,0.015175783000892298,0.001439535485361692,1.261185416308928e-06,True
2026092202,separable,shunt,exact,uniform_rms,proximal,0,1,484,522,0.013629935924939468,0.006427714543428604,0.0017744141474399318,1.554552476784673e-07,True
2026092202,separable,shunt,exact,uniform_rms,soma,0,1,484,522,-0.3671659049928283,0.0029550571994100667,0.0021047979137063157,-2.2836978453302602e-06,True
2026092202,separable,shunt,exact,uniform_rms,readout,0,1,484,522,0.8803326836474903,0.016968159821198134,0.013392519255990411,0.00020005243945043233,True
2026092202,separable,shunt,exact,exact,terminal,0,2,484,537,0.0023255438709530356,0.0018177473555716509,0.00037233103834003833,1.5739368366963093e-09,True
2026092202,separable,shunt,exact,exact,proximal,0,2,484,537,0.005411348806598722,0.002086356305525869,0.0009773048864008314,1.1033773832838973e-08,True
2026092202,separable,shunt,exact,exact,soma,0,2,484,537,-0.26178158502972015,0.0029550571994100667,0.0008250903674178775,-6.382730413370541e-07,True
2026092202,separable,shunt,exact,exact,readout,0,2,484,537,0.9094835535783132,0.016968159821198134,0.004723372884248108,7.289232925201403e-05,True
2026092202,separable,shunt,exact,broadcast,terminal,0,2,484,537,0.18546304106778058,0.030342881316186714,0.00037233103834003833,2.095286604886414e-06,True
2026092202,separable,shunt,exact,broadcast,proximal,0,2,484,537,0.006113749088604635,0.006427714543428604,0.0009773048864008314,3.840557420446169e-08,True
2026092202,separable,shunt,exact,broadcast,soma,0,2,484,537,-0.26178158502972015,0.0029550571994100667,0.0008250903674178775,-6.382730413370541e-07,True
2026092202,separable,shunt,exact,broadcast,readout,0,2,484,537,0.9094835535783132,0.016968159821198134,0.004723372884248108,7.289232925201403e-05,True
2026092202,separable,shunt,exact,resistance,terminal,0,2,484,537,0.0028799977550155054,0.016557699866759916,0.00037233103834003833,1.7755029441463446e-08,True
2026092202,separable,shunt,exact,resistance,proximal,0,2,484,537,0.006113749088604635,0.006427714543428604,0.0009773048864008314,3.840557420446169e-08,True
2026092202,separable,shunt,exact,resistance,soma,0,2,484,537,-0.26178158502972015,0.0029550571994100667,0.0008250903674178775,-6.382730413370541e-07,True
2026092202,separable,shunt,exact,resistance,readout,0,2,484,537,0.9094835535783132,0.016968159821198134,0.004723372884248108,7.289232925201403e-05,True
2026092202,separable,shunt,exact,swapped,terminal,0,2,484,537,0.008542717376166428,0.013962961958994734,0.00037233103834003833,4.441225603830388e-08,True
2026092202,separable,shunt,exact,swapped,proximal,0,2,484,537,0.006113749088604635,0.006427714543428604,0.0009773048864008314,3.840557420446169e-08,True
2026092202,separable,shunt,exact,swapped,soma,0,2,484,537,-0.26178158502972015,0.0029550571994100667,0.0008250903674178775,-6.382730413370541e-07,True
2026092202,separable,shunt,exact,swapped,readout,0,2,484,537,0.9094835535783132,0.016968159821198134,0.004723372884248108,7.289232925201403e-05,True
2026092202,separable,shunt,exact,uniform_rms,terminal,0,2,484,537,0.18547032567661695,0.015175783000892298,0.00037233103834003833,1.0479843181118442e-06,True
2026092202,separable,shunt,exact,uniform_rms,proximal,0,2,484,537,0.006113749088604635,0.006427714543428604,0.0009773048864008314,3.840557420446169e-08,True
2026092202,separable,shunt,exact,uniform_rms,soma,0,2,484,537,-0.26178158502972015,0.0029550571994100667,0.0008250903674178775,-6.382730413370541e-07,True
2026092202,separable,shunt,exact,uniform_rms,readout,0,2,484,537,0.9094835535783132,0.016968159821198134,0.004723372884248108,7.289232925201403e-05,True
2026092202,separable,shunt,exact,exact,terminal,0,3,484,505,0.000908739175979968,0.0018177473555716509,0.0025339258148948042,4.185686221785435e-09,True
2026092202,separable,shunt,exact,exact,proximal,0,3,484,505,0.017989576954909162,0.002086356305525869,0.0024335065246867443,9.133599079658531e-08,True
2026092202,separable,shunt,exact,exact,soma,0,3,484,505,-0.25706017334615844,0.0029550571994100667,0.002554592423110556,-1.940538696576384e-06,True
2026092202,separable,shunt,exact,exact,readout,0,3,484,505,0.8728812723641078,0.016968159821198134,0.019162669881883407,0.0002838219241082067,True
2026092202,separable,shunt,exact,broadcast,terminal,0,3,484,505,0.10159883290757751,0.030342881316186714,0.0025339258148948042,7.811589869181844e-06,True
2026092202,separable,shunt,exact,broadcast,proximal,0,3,484,505,0.01215908139652384,0.006427714543428604,0.0024335065246867443,1.901909563177377e-07,True
2026092202,separable,shunt,exact,broadcast,soma,0,3,484,505,-0.25706017334615844,0.0029550571994100667,0.002554592423110556,-1.940538696576384e-06,True
2026092202,separable,shunt,exact,broadcast,readout,0,3,484,505,0.8728812723641078,0.016968159821198134,0.019162669881883407,0.0002838219241082067,True
2026092202,separable,shunt,exact,resistance,terminal,0,3,484,505,0.0016083848576985166,0.016557699866759916,0.0025339258148948042,6.748136795238795e-08,True
2026092202,separable,shunt,exact,resistance,proximal,0,3,484,505,0.01215908139652384,0.006427714543428604,0.0024335065246867443,1.901909563177377e-07,True
2026092202,separable,shunt,exact,resistance,soma,0,3,484,505,-0.25706017334615844,0.0029550571994100667,0.002554592423110556,-1.940538696576384e-06,True
2026092202,separable,shunt,exact,resistance,readout,0,3,484,505,0.8728812723641078,0.016968159821198134,0.019162669881883407,0.0002838219241082067,True
2026092202,separable,shunt,exact,swapped,terminal,0,3,484,505,0.0017989429583549082,0.013962961958994734,0.0025339258148948042,6.36485982620574e-08,True
2026092202,separable,shunt,exact,swapped,proximal,0,3,484,505,0.01215908139652384,0.006427714543428604,0.0024335065246867443,1.901909563177377e-07,True
2026092202,separable,shunt,exact,swapped,soma,0,3,484,505,-0.25706017334615844,0.0029550571994100667,0.002554592423110556,-1.940538696576384e-06,True
2026092202,separable,shunt,exact,swapped,readout,0,3,484,505,0.8728812723641078,0.016968159821198134,0.019162669881883407,0.0002838219241082067,True
2026092202,separable,shunt,exact,uniform_rms,terminal,0,3,484,505,0.1016253459421434,0.015175783000892298,0.0025339258148948042,3.907932384685317e-06,True
2026092202,separable,shunt,exact,uniform_rms,proximal,0,3,484,505,0.01215908139652384,0.006427714543428604,0.0024335065246867443,1.901909563177377e-07,True
