seed,task,step,noise,rule,rate,selected_rate,common_rate,sigma,variance,noise_floor,clips,bounds,population_nmse,validation_nmse,test_nmse
2026092110,matching,0,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.2480927765012964,1.225596897618204,1.2082540521326688
2026092110,matching,0,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.2480927765012964,1.225596897618204,1.2082540521326688
2026092110,matching,0,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.2480927765012964,1.225596897618204,1.2082540521326688
2026092110,matching,0,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.2480927765012964,1.225596897618204,1.2082540521326688
2026092110,matching,0,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.2480927765012964,1.2555370866733817,1.226375538475288
2026092110,matching,0,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.2480927765012964,1.2555370866733817,1.226375538475288
2026092110,matching,0,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.2480927765012964,1.2555370866733817,1.226375538475288
2026092110,matching,0,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.2480927765012964,1.2555370866733817,1.226375538475288
2026092110,matching,0,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.2480927765012964,1.2555370866733817,1.226375538475288
2026092110,matching,0,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.2480927765012964,1.2555370866733817,1.226375538475288
2026092110,matching,1,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.236829720702525,1.2459264113875368,1.2153589355299246
2026092110,matching,1,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.2498758171236866,1.2575480454944312,1.2282935711695795
2026092110,matching,1,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.237467336042108,1.2467770017186528,1.2159975584540743
2026092110,matching,1,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.2143718536581942,1.227913205935966,1.1934625655251063
2026092110,matching,1,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.2374673629122128,1.246777032104768,1.2159975820818505
2026092110,matching,1,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.2143719406032296,1.2279133042464854,1.193462642699614
2026092110,matching,1,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.2368503264625346,1.2160561154560292,1.1972757853261748
2026092110,matching,1,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.249875817147032,1.2276630858346025,1.210182483946451
2026092110,matching,1,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.2374673366842308,1.2169565109342837,1.197914734974772
2026092110,matching,1,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.2143718554255436,1.1983684554894811,1.175467154387523
2026092110,matching,1,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.2374673628621164,1.216956538667427,1.1979147656385516
2026092110,matching,1,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.214371940411349,1.1983685449321082,1.1754672547201492
2026092110,matching,1,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.236829720702525,1.2459264113875368,1.2153589355299246
2026092110,matching,1,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.2498758171236866,1.2575480454944312,1.2282935711695795
2026092110,matching,1,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.237467336042108,1.2467770017186528,1.2159975584540743
2026092110,matching,1,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.2143718536581942,1.227913205935966,1.1934625655251063
2026092110,matching,1,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.2374673629122128,1.246777032104768,1.2159975820818505
2026092110,matching,1,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.2143719406032296,1.2279133042464854,1.193462642699614
2026092110,matching,16,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.09173226827104,1.1073696369802537,1.07355038435245
2026092110,matching,16,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.2627764255610467,1.2705101663793594,1.243210216774033
2026092110,matching,16,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.096170872820582,1.1134376103356345,1.07801401362513
2026092110,matching,16,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.8893592501314693,0.922935515899482,0.8774168042841524
2026092110,matching,16,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.096170929502449,1.1134376665431198,1.078014067821408
2026092110,matching,16,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.8893594544811317,0.9229357273969846,0.877417000618231
2026092110,matching,16,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.091274223270015,1.07787407528611,1.0546770966277292
2026092110,matching,16,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.2625384891594202,1.2407026384461963,1.224755388495332
2026092110,matching,16,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0954380967071766,1.0837574076972716,1.0589455574131397
2026092110,matching,16,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.8869004826528972,0.8933230742945177,0.8559239874671054
2026092110,matching,16,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0954381584187156,1.083757463255832,1.0589456298375757
2026092110,matching,16,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.8869006877514427,0.8933232647441252,0.855924216582395
2026092110,matching,16,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.09173226827104,1.1073696369802537,1.07355038435245
2026092110,matching,16,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.2627764255610467,1.2705101663793594,1.243210216774033
2026092110,matching,16,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.096170872820582,1.1134376103356345,1.07801401362513
2026092110,matching,16,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.8893592501314693,0.922935515899482,0.8774168042841524
2026092110,matching,16,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.096170929502449,1.1134376665431198,1.078014067821408
2026092110,matching,16,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.8893594544811317,0.9229357273969846,0.877417000618231
2026092110,matching,64,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.8089557219795578,0.8310759957516113,0.8009510642749134
2026092110,matching,64,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.3141933167574051,1.320904319515881,1.3072563353899531
2026092110,matching,64,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.8436574691684537,0.8657907902345455,0.8324502740039639
2026092110,matching,64,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.4482507490142725,0.4704866647593072,0.4615326211447079
2026092110,matching,64,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.8436576485308038,0.8657909743993333,0.8324504348119497
2026092110,matching,64,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.4482482416919308,0.470483881972019,0.4615302240375198
2026092110,matching,64,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,0.8086074192414543,0.8040489315661475,0.7806967271918073
2026092110,matching,64,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.3126096728207757,1.2901126781511518,1.2863856840742072
2026092110,matching,64,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.8436534479599079,0.8390973051353264,0.8129553704851776
2026092110,matching,64,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.4445213188732764,0.4463653297506567,0.4352429050585867
2026092110,matching,64,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.8436536231419944,0.839097473942864,0.812955539750496
2026092110,matching,64,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.444518921006839,0.4463627971560996,0.435240538646283
2026092110,matching,64,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.8089557219795578,0.8310759957516113,0.8009510642749134
2026092110,matching,64,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.3141933167574051,1.320904319515881,1.3072563353899531
2026092110,matching,64,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.8436574691684537,0.8657907902345455,0.8324502740039639
2026092110,matching,64,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.4482507490142725,0.4704866647593072,0.4615326211447079
2026092110,matching,64,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.8436576485308038,0.8657909743993333,0.8324504348119497
2026092110,matching,64,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.4482482416919308,0.470483881972019,0.4615302240375198
2026092110,matching,256,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.2569119989502921,0.2721026244819822,0.2825191110512272
2026092110,matching,256,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.4846963200392007,0.526678147986849,0.5139093786064268
2026092110,matching,256,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.3093550031229184,0.3282805266487745,0.3261598017915806
2026092110,matching,256,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0004611188222969,0.023916282092616,0.0228160926881064
2026092110,matching,256,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.3093476163710736,0.3282726913537191,0.3261529776778517
2026092110,matching,256,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0004611334387009,0.023916307121619,0.0228161129140261
2026092110,matching,256,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,0.2569314368521733,0.2512420260981791,0.2586825658687938
2026092110,matching,256,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,0.4836727021766696,0.501754763403581,0.4869765558773058
2026092110,matching,256,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.3056660580495597,0.3030113942607724,0.3002250889542297
2026092110,matching,256,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.7423123297282993e-07,1.8175241593829968e-07,1.7374135612399209e-07
2026092110,matching,256,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.3056584825848298,0.303003419032824,0.3002179986405391
2026092110,matching,256,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.7424136757961486e-07,1.8176043640190522e-07,1.7375164171532375e-07
2026092110,matching,256,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.2569119989502921,0.2721026244819822,0.2825191110512272
2026092110,matching,256,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.4846963200392007,0.526678147986849,0.5139093786064268
2026092110,matching,256,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.3093550031229184,0.3282805266487745,0.3261598017915806
2026092110,matching,256,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0004611188222969,0.023916282092616,0.0228160926881064
2026092110,matching,256,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.3093476163710736,0.3282726913537191,0.3261529776778517
2026092110,matching,256,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0004611334387009,0.023916307121619,0.0228161129140261
2026092110,matching,512,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.2215661912699536,0.2399771444875453,0.2466592083463493
2026092110,matching,512,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.1153131435974729,0.1361067032154139,0.1391539812422662
2026092110,matching,512,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0021969092690257,0.0254575541025713,0.0244912919523743
2026092110,matching,512,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006518710191288,0.0240388119517621,0.0228823039081953
2026092110,matching,512,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0021968855225443,0.0254575328430328,0.0244912706196914
2026092110,matching,512,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006518693987732,0.0240388148573859,0.0228823084922228
2026092110,matching,512,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,0.2058007018192276,0.2025462509683729,0.2072406529275054
2026092110,matching,512,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,0.1135008426364719,0.1138433967814785,0.1126685119565559
2026092110,matching,512,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.0020357337846393,0.0019516002762279,0.0020505084399915
2026092110,matching,512,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,2.2089342161180595e-19,2.2422586022850647e-19,2.1867287072946527e-19
2026092110,matching,512,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.0020357063110719,0.0019515732216487,0.0020504812259035
2026092110,matching,512,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,2.210342509359733e-19,2.243162529982182e-19,2.1881160192012456e-19
2026092110,matching,512,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.2215661912699536,0.2399771444875453,0.2466592083463493
2026092110,matching,512,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.1153131435974729,0.1361067032154139,0.1391539812422662
2026092110,matching,512,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0021969092690257,0.0254575541025713,0.0244912919523743
2026092110,matching,512,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006518710191288,0.0240388119517621,0.0228823039081953
2026092110,matching,512,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0021968855225443,0.0254575328430328,0.0244912706196914
2026092110,matching,512,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006518693987732,0.0240388148573859,0.0228823084922228
2026092110,matching,1024,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003957143697059,0.0238330179122922,0.0228657459111811
2026092110,matching,1024,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0026043746427109,0.0255803400010222,0.0252621012370055
2026092110,matching,1024,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002818154215588,0.0237596306226842,0.022680369539481
2026092110,matching,1024,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0013443156170148,0.0246821113505832,0.0238779628981824
2026092110,matching,1024,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002818165225482,0.0237596246805403,0.0226803696158101
2026092110,matching,1024,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0013443396430898,0.024682158742738,0.0238779894883361
2026092110,matching,1024,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.5444341231767514e-19,1.5663189791369474e-19,1.552898830762197e-19
2026092110,matching,1024,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,0.0018589665543052,0.0019003512803049,0.0018648539647881
2026092110,matching,1024,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.4463872270155082e-18,1.4073644535898933e-18,1.4587512565172593e-18
2026092110,matching,1024,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,6.31643967977105e-32,6.249481206116078e-32,6.430340196016567e-32
2026092110,matching,1024,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.4461075573657522e-18,1.40709207979151e-18,1.4584701796553278e-18
2026092110,matching,1024,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,7.261836810912404e-32,7.052881362342353e-32,7.434602932405242e-32
2026092110,matching,1024,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003957143697059,0.0238330179122922,0.0228657459111811
2026092110,matching,1024,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0026043746427109,0.0255803400010222,0.0252621012370055
2026092110,matching,1024,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002818154215588,0.0237596306226842,0.022680369539481
2026092110,matching,1024,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0013443156170148,0.0246821113505832,0.0238779628981824
2026092110,matching,1024,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002818165225482,0.0237596246805403,0.0226803696158101
2026092110,matching,1024,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0013443396430898,0.024682158742738,0.0238779894883361
2026092110,matching,4096,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005132232353612,0.0239240918828499,0.0230566962065631
2026092110,matching,4096,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003797202493437,0.0238276613024115,0.0228510824482245
2026092110,matching,4096,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005209306758756,0.0239269788962026,0.0230582218519202
2026092110,matching,4096,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0012645456009087,0.0249409066370158,0.023654309670189
2026092110,matching,4096,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005209259151127,0.0239269945188524,0.0230582222145467
2026092110,matching,4096,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0012645958083728,0.0249409296490551,0.0236543465450566
2026092110,matching,4096,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.2604064901828592e-31,1.218057085546269e-31,1.304390600753193e-31
2026092110,matching,4096,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,2.8954325462662853e-31,2.903320699961024e-31,2.879373442821053e-31
2026092110,matching,4096,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.8851666016266311e-31,1.822643653275864e-31,1.9214825529444148e-31
2026092110,matching,4096,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,7.006492321624085e-46,6.842277657836022e-46,7.109126486491626e-46
2026092110,matching,4096,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,2.4800074965218707e-31,2.3612515860922657e-31,2.506365433128104e-31
2026092110,matching,4096,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,2.40784123852062e-76,2.3325961998168502e-76,2.5771425756041006e-76
2026092110,matching,4096,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005132232353612,0.0239240918828499,0.0230566962065631
2026092110,matching,4096,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003797202493437,0.0238276613024115,0.0228510824482245
2026092110,matching,4096,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005209306758756,0.0239269788962026,0.0230582218519202
2026092110,matching,4096,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0012645456009087,0.0249409066370158,0.023654309670189
2026092110,matching,4096,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005209259151127,0.0239269945188524,0.0230582222145467
2026092110,matching,4096,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0012645958083728,0.0249409296490551,0.0236543465450566
2026092110,matching,8192,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005389119230026,0.0240890864391669,0.0230873906263431
2026092110,matching,8192,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005990160130594,0.0241062398601934,0.0231496088762198
2026092110,matching,8192,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0006717591432312,0.0242194297224506,0.0232570604127879
2026092110,matching,8192,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.001308941461805,0.0250157231048226,0.0235779367961716
2026092110,matching,8192,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0006717979026356,0.0242194351647351,0.0232571029491249
2026092110,matching,8192,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0013090142700654,0.0250158123870044,0.0235779777212393
2026092110,matching,8192,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,4.384828791339507e-31,4.3820027639571114e-31,4.354429305492986e-31
2026092110,matching,8192,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,2.5856138227208546e-32,2.545388354606348e-32,2.553441627136458e-32
2026092110,matching,8192,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,3.789336418904442e-32,3.5072040267219756e-32,3.7409386577109765e-32
2026092110,matching,8192,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,3.814951130832581e-167,3.6957338443577815e-167,4.083189977673668e-167
2026092110,matching,8192,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.204114112261243e-34,1.1665056529519888e-34,1.288635125549884e-34
2026092110,matching,8192,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,9.093874384992503e-242,8.80969081046149e-242,9.733287427687291e-242
2026092110,matching,8192,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005389119230026,0.0240890864391669,0.0230873906263431
2026092110,matching,8192,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005990160130594,0.0241062398601934,0.0231496088762198
2026092110,matching,8192,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0006717591432312,0.0242194297224506,0.0232570604127879
2026092110,matching,8192,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.001308941461805,0.0250157231048226,0.0235779367961716
2026092110,matching,8192,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0006717979026356,0.0242194351647351,0.0232571029491249
2026092110,matching,8192,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0013090142700654,0.0250158123870044,0.0235779777212393
2026092110,matching,16384,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0011719860186305,0.0245990035217519,0.0232492659463836
2026092110,matching,16384,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,232,0.0012226058502298,0.0247035615808542,0.0232240598122607
2026092110,matching,16384,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0012454449439662,0.0246523236287582,0.0232921576048547
2026092110,matching,16384,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,2016,0.001330682193908,0.0248503995384779,0.0239340628598776
2026092110,matching,16384,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0012455205983876,0.0246523868062268,0.0232922152213625
2026092110,matching,16384,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,2016,0.0013306487078259,0.0248503465132323,0.0239340310070447
2026092110,matching,16384,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,9.307945122131674e-11,9.975800106241948e-11,9.050518423031397e-11
2026092110,matching,16384,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.7236874738768932e-08,1.6799611582460165e-08,1.7698497338296592e-08
2026092110,matching,16384,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.5172084417935994e-08,1.5262950439241273e-08,1.5181645165301116e-08
2026092110,matching,16384,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.5536309868063462e-08,1.7066684982957054e-08,1.5325073659541397e-08
2026092110,matching,16384,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.3388836934474055e-10,1.2954280290539894e-10,1.3247940638141331e-10
2026092110,matching,16384,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,4.342714192931084e-06,4.561070571882922e-06,4.319444150482247e-06
2026092110,matching,16384,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0011719860186305,0.0245990035217519,0.0232492659463836
2026092110,matching,16384,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,232,0.0012226058502298,0.0247035615808542,0.0232240598122607
2026092110,matching,16384,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0012454449439662,0.0246523236287582,0.0232921576048547
2026092110,matching,16384,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,2016,0.001330682193908,0.0248503995384779,0.0239340628598776
2026092110,matching,16384,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0012455205983876,0.0246523868062268,0.0232922152213625
2026092110,matching,16384,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,2016,0.0013306487078259,0.0248503465132323,0.0239340310070447
2026092110,quartet,0,fixed_absolute,exact,0.003,True,True,0.15,0.5,0.045,0,0,1.6874455034772369,1.712770002882241,1.6966954698318295
2026092110,quartet,0,fixed_absolute,unit_broadcast,0.003,True,True,0.15,0.5,0.045,0,0,1.6874455034772369,1.712770002882241,1.6966954698318295
2026092110,quartet,0,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,0.5,0.045,0,0,1.6874455034772369,1.712770002882241,1.6966954698318295
2026092110,quartet,0,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,0.5,0.045,0,0,1.6874455034772369,1.712770002882241,1.6966954698318295
2026092110,quartet,0,fixed_absolute,sign_broadcast,0.003,False,True,0.15,0.5,0.045,0,0,1.6874455034772369,1.712770002882241,1.6966954698318295
2026092110,quartet,0,fixed_absolute,sign_broadcast,0.01,True,False,0.15,0.5,0.045,0,0,1.6874455034772369,1.712770002882241,1.6966954698318295
2026092110,quartet,0,noise_free,exact,0.003,True,True,0.0,0.5,0.0,0,0,1.6874455034772369,1.6498715702780498,1.6476399895067204
2026092110,quartet,0,noise_free,unit_broadcast,0.003,True,True,0.0,0.5,0.0,0,0,1.6874455034772369,1.6498715702780498,1.6476399895067204
2026092110,quartet,0,noise_free,calibrated_broadcast,0.003,False,True,0.0,0.5,0.0,0,0,1.6874455034772369,1.6498715702780498,1.6476399895067204
