seed,variant,forward,rule,rate,test_nmse,validation_nmse,selected_step,bound_steps,clip_steps,ood_1.0,ood_1.5,ood_2.0,ood_2.5,ood_3.0
2026092213,separable,shunt,uniform_rms,0.03,0.00013544784082735055,0.00013736967129368707,4096,0,0,0.000142771352249581,0.00036443510230003707,0.0016120739037767259,0.004230757397017791,0.007511351245960315
2026092214,separable,shunt,uniform_rms,0.03,0.0002059075990602179,0.00019202542768279875,3840,0,0,0.00021367791254709966,0.0004673661063516359,0.002393182741545159,0.007170205444962791,0.014090305441000098
2026092215,separable,shunt,uniform_rms,0.03,0.00015540208063209027,0.00013665945344718797,3584,0,0,0.00014722241468504023,0.0003101381523687244,0.0013502378917331483,0.0034491253063712018,0.005999105313799755
2026092216,separable,shunt,uniform_rms,0.03,0.00019132677788268144,0.00019908323164528302,3712,0,0,0.0001912697241911927,0.0005067200759974488,0.0019790020547228934,0.004891529811659211,0.008432439338743103
2026092217,separable,shunt,uniform_rms,0.03,0.00017283688457337307,0.0001641718810143633,3328,0,0,0.00016236227827311954,0.00030581598284015347,0.0012855589496290373,0.0034277396259329088,0.006184007384358991
2026092218,separable,shunt,uniform_rms,0.03,0.00011617458355289772,0.00012320923407646288,3584,0,0,0.00011940647383893077,0.00041949601629051337,0.0019980326042857476,0.005287267540752674,0.009338069879770775
2026092219,separable,shunt,uniform_rms,0.03,0.00013681118421910829,0.00013064856252068867,4096,0,0,0.00013674012458508213,0.00037206510634478073,0.0017807997397185152,0.005114930719192542,0.009777010631415341
2026092200,separable,tonic,broadcast,0.1,0.00030212914697110813,0.0002793180153570114,2688,25,0,0.00031621929424986613,0.0021029252927283948,0.02349629669498685,0.1269312039787899,0.40478679646100146
2026092201,separable,tonic,broadcast,0.1,0.00042693170267409927,0.0004176635739639015,2432,0,0,0.0004288775191587467,0.003381821585551427,0.03572991940793774,0.17690696847612797,0.5109193765663721
2026092202,separable,tonic,broadcast,0.1,0.00022190322493359084,0.0002010733983230711,3584,6,0,0.0002096393852880222,0.0021684481615316387,0.029530777480831365,0.14336019412263548,0.39915645119608195
2026092203,separable,tonic,broadcast,0.1,0.00022646855304029928,0.00024580574501951454,3584,488,0,0.00023838818015194647,0.002099239140963636,0.02717622582243488,0.13760404572554866,0.3889356432771146
2026092204,separable,tonic,broadcast,0.1,0.00012940719094067674,0.00013600318884832095,3968,0,0,0.00012347059989948201,0.0015692609734589166,0.021719758819485128,0.1207178896557564,0.37572612865562915
2026092205,separable,tonic,broadcast,0.1,0.0002152434602606532,0.00019507542183955516,3968,0,0,0.00020959894651027572,0.0015969422782277215,0.023911425775159718,0.13256539170418447,0.39939815482357943
2026092206,separable,tonic,broadcast,0.1,0.0006717523222828579,0.0007238954094358209,1792,175,0,0.0006685352689456696,0.005134403929787568,0.05376796314284935,0.24389347228540326,0.641193512446348
2026092207,separable,tonic,broadcast,0.1,0.0008779851291134584,0.0008691046955980329,3712,0,0,0.0008918846972919475,0.002922945677916482,0.028356849146299774,0.116962124170743,0.28924792770352004
2026092208,separable,tonic,broadcast,0.1,0.0002917893870663917,0.0002775765034923143,2944,0,0,0.0002721496503025929,0.00209800720984537,0.025350573253817083,0.1378299477086559,0.4343592606706048
2026092209,separable,tonic,broadcast,0.1,0.00033927074367790183,0.0003056826537779493,2688,0,0,0.0003338066338632663,0.004180961887574222,0.048225072213557714,0.2265576330988064,0.6113347886460977
2026092210,separable,tonic,broadcast,0.1,0.00029861898793459476,0.0002881550369468051,3200,0,0,0.0002992257940675778,0.0025532444917445354,0.03603468490664271,0.1795875947084613,0.48954354631431474
2026092211,separable,tonic,broadcast,0.1,0.00036395272565659304,0.0003778043084006895,3072,0,0,0.0003344255990303405,0.0038064540340525515,0.04973100300055547,0.23220005846215874,0.6034065197834102
2026092212,separable,tonic,broadcast,0.1,0.00024402034087293758,0.0002437094944106685,4096,0,0,0.00024684839624197893,0.001970201542646182,0.028659568438444933,0.15840912309296085,0.48020428248614144
2026092213,separable,tonic,broadcast,0.1,0.00035753788902855883,0.0003742642743497206,3200,0,0,0.0003748589290035292,0.0024483409274225257,0.02782671888909205,0.14360844455999225,0.4286115262100832
2026092214,separable,tonic,broadcast,0.1,0.00023762259791904112,0.00021657115469785634,3456,0,0,0.0002393461390517518,0.0023021690041794595,0.03156265226069973,0.16028249768232716,0.4483294615533323
2026092215,separable,tonic,broadcast,0.1,0.00017453419520655267,0.0001601552289351505,4096,0,0,0.00016395445370868974,0.001511622336066945,0.02590841606847619,0.14594335746163448,0.4286406886932021
2026092216,separable,tonic,broadcast,0.1,0.0007434256912762601,0.0007690293284387889,3968,222,0,0.0007875217799866032,0.0023826587028822556,0.019928164529839074,0.0908031782801311,0.2739812583575397
2026092217,separable,tonic,broadcast,0.1,0.0002101170487646241,0.00021200252821478648,3456,0,0,0.00020901753733689311,0.0020480031610779687,0.028908548017926017,0.1582081120206557,0.4815847953804434
2026092218,separable,tonic,broadcast,0.1,0.00020666442661096743,0.0002205635761749132,3456,0,0,0.0002104041342028601,0.0016032676662708371,0.024110286023126423,0.13554418932445622,0.4155448709019039
2026092219,separable,tonic,broadcast,0.1,0.00034372435748637726,0.00033099445441853935,2816,0,0,0.00037045384026962756,0.0035481425991524965,0.05175669384835898,0.24705800671966724,0.6356494938041483
2026092200,separable,tonic,exact,0.1,0.0005785575427188391,0.0006333805645951921,3584,2759,0,0.0006037887945963947,0.0016195860622321054,0.01186963895548126,0.06572596081940296,0.23300958107687159
2026092201,separable,tonic,exact,0.1,0.0004202559852507692,0.000413863737079781,3456,1401,0,0.00041514228227133864,0.0010529551356985066,0.009715453576013734,0.06637181071311316,0.2531585870493509
2026092202,separable,tonic,exact,0.1,0.00033910118988653387,0.0003245867833009969,3712,473,0,0.0003368263284691622,0.001619827429543394,0.019052255862042858,0.09377453298796537,0.2713887461832018
2026092203,separable,tonic,exact,0.1,0.0011586686970648484,0.0012477781633693265,3584,2268,0,0.0011926726086748647,0.0014344829605625286,0.006266427671847326,0.033744293267130444,0.1274205050776678
2026092204,separable,tonic,exact,0.1,0.00020201540825752476,0.00019897109581699135,3456,1966,0,0.00019907115955646872,0.0007157057888841345,0.006202074849021476,0.03618773562017689,0.14122693560659647
2026092205,separable,tonic,exact,0.1,0.00019365982132155902,0.0001822216911942,3968,1155,0,0.00018670607966976422,0.0009314242484084943,0.009374868773518888,0.05402351380855494,0.19660850360372822
2026092206,separable,tonic,exact,0.1,0.00022731254994521658,0.00024359829633352587,3200,586,0,0.00023006449285023131,0.002143053339630632,0.025111704913214492,0.13515658126477606,0.41826543062014115
2026092207,separable,tonic,exact,0.1,0.000518560368278942,0.0004714139178333915,3712,1173,0,0.0005088743363896182,0.001467855545710282,0.01356849225200057,0.07115729910392403,0.23180094212995744
2026092208,separable,tonic,exact,0.1,0.00014489940324983756,0.00013649048207305163,3200,492,0,0.0001490478876002987,0.0008718316119434813,0.013085019115615285,0.08616160805015607,0.31140355826883065
2026092209,separable,tonic,exact,0.1,0.00025683537941085887,0.0002472192504996178,2688,75,0,0.0002631481761502741,0.001029970169030323,0.014154272437929471,0.09560111583973088,0.33983330951260643
2026092210,separable,tonic,exact,0.1,0.00032949528417923886,0.00032441683641057075,3584,2770,0,0.00033095506037139275,0.0011902575308886131,0.01392954820701505,0.08099590180653508,0.2697798408642394
2026092211,separable,tonic,exact,0.1,0.000371482817145067,0.00035471119008674074,3072,1413,0,0.0003786972302513604,0.0012574913311774948,0.017221035015976438,0.10309333708684737,0.3351100894190371
2026092212,separable,tonic,exact,0.1,0.0004068534453369997,0.00040518715471958284,3072,2705,0,0.0003981693986140509,0.0014383890431662045,0.010613112136132277,0.06046652020532119,0.21945766991197857
2026092213,separable,tonic,exact,0.1,0.0003625994219164743,0.00038905758242327313,4096,2460,0,0.0003727582823431258,0.0008517040714097444,0.007444605244968329,0.045521033812845765,0.17829660161280436
2026092214,separable,tonic,exact,0.1,0.0003175154197324086,0.00028581103883074295,2688,2836,0,0.0003206910506797053,0.0013368718935855097,0.0150433475013374,0.08450428844087167,0.2719737724852789
2026092215,separable,tonic,exact,0.1,0.00014361464428102442,0.00014733203367422185,3584,352,0,0.00013915933081920338,0.000854652093485684,0.009691404255364045,0.06625033844504816,0.25568554768405544
2026092216,separable,tonic,exact,0.1,0.0005268482768122514,0.0005898298286609462,3456,755,0,0.0005517876397744995,0.0014069424629528278,0.00971452735907198,0.05025728115749427,0.1700417624422863
2026092217,separable,tonic,exact,0.1,0.000238599566025334,0.00023444056082644156,4096,1361,0,0.00024250607804602263,0.0007931479162348494,0.0061872648428661844,0.03680740303060869,0.1532089610418057
2026092218,separable,tonic,exact,0.1,0.0002209640375142721,0.00024288571762163877,4096,1597,0,0.00023156745776263172,0.00045363480081053547,0.005926954928613459,0.04487659940742793,0.17965949033157824
2026092219,separable,tonic,exact,0.1,0.00032495088231499766,0.0003465260011398868,3584,1208,0,0.00032516806389832313,0.0011879656749533962,0.015064897957895649,0.09193263552103163,0.31306502086081733
2026092200,separable,tonic,resistance,0.1,0.00011291269315963775,0.00010729273235586341,3584,3875,0,0.00011660296604822916,0.00042258904254478433,0.004000686445933293,0.026836302637615085,0.1259838018034482
2026092201,separable,tonic,resistance,0.1,0.00018290947360336972,0.00018358931516858666,3712,1136,0,0.0001814019065842429,0.0008204747160455271,0.009216665421196825,0.05999274117476051,0.23410998912221023
2026092202,separable,tonic,resistance,0.1,9.75677491900432e-05,9.806452312172186e-05,3200,1289,0,0.00010089335836710126,0.0005401534672995486,0.009340599423675865,0.06771693581438594,0.2702074563976593
2026092203,separable,tonic,resistance,0.1,0.00011319820301693765,0.0001189143919213795,3584,3733,0,0.00011202452905020096,0.0004843811829683629,0.006283932614307257,0.04131799303081613,0.16703486838399748
2026092204,separable,tonic,resistance,0.1,0.00017509208373730535,0.00017754535471858332,3968,2156,0,0.00016416387656454477,0.0008077346708518932,0.008682624081720986,0.0527695806536131,0.19777047228857234
2026092205,separable,tonic,resistance,0.1,0.0002714674133100158,0.00024838135149452255,3712,1291,0,0.00026871236057839543,0.0007523622603556202,0.007902261050752648,0.05056577259727657,0.19586709586345005
2026092206,separable,tonic,resistance,0.1,0.0001952795019039582,0.0002193218211030227,3840,655,0,0.00020115343635828257,0.0005743574933491838,0.00782990005991784,0.05546614990912957,0.22501347873936514
2026092207,separable,tonic,resistance,0.1,0.00018470721143071546,0.00016771314633640979,2944,3081,0,0.00018478416802288747,0.0006170055120293025,0.0065760540367222455,0.04202541711989388,0.1684601195382473
2026092208,separable,tonic,resistance,0.1,0.00014062045599749076,0.00014071619172177432,3200,902,0,0.0001459998278503241,0.0005163005472752228,0.007389982425846558,0.051441666586288994,0.20950179925343057
2026092209,separable,tonic,resistance,0.1,0.00019459919099070646,0.00017820614949687498,1792,239,0,0.00018220892104360366,0.0018372428288930575,0.02752936752229257,0.15484186092222654,0.4814179046946221
2026092210,separable,tonic,resistance,0.1,0.00013451107466867597,0.0001330717690838954,3072,14,0,0.00013268913334844182,0.0007696010651487571,0.011268527683483649,0.07352940528772799,0.2780806043547054
2026092211,separable,tonic,resistance,0.1,0.00015778433942821503,0.00015125887510999815,3840,1685,0,0.000153726203478905,0.0009056892643250859,0.011292186557306476,0.06948807433989936,0.25613998503301044
2026092212,separable,tonic,resistance,0.1,0.00026316938507479323,0.00026056084750242464,4096,1040,0,0.00026709641339968854,0.00044418752722939325,0.00439630905894761,0.034089472425092325,0.15909611328253528
2026092213,separable,tonic,resistance,0.1,0.0001692197788577202,0.00017594127780513056,2816,665,0,0.00017368140176991754,0.0011694638902151758,0.013420056870882593,0.08172949573125618,0.2982125643157892
2026092214,separable,tonic,resistance,0.1,0.000135800005745244,0.00013728318690708766,3712,1773,0,0.00013293045025621894,0.0005393391875113417,0.007831264913001497,0.05397252729702747,0.21198880280733692
2026092215,separable,tonic,resistance,0.1,7.182615455586362e-05,7.392382547482894e-05,3840,348,0,7.118008226107739e-05,0.0004600028445116382,0.009075486322685521,0.06472954939359679,0.25042894682991196
2026092216,separable,tonic,resistance,0.1,0.00016621947728405505,0.00017028813505122196,1280,1172,0,0.00017486740016316873,0.0011598190592287515,0.014732434531564809,0.08910929450039658,0.32020509463117564
2026092217,separable,tonic,resistance,0.1,0.00015369341598894538,0.0001506570778490705,3072,2921,0,0.00015765600293386728,0.000860876585128787,0.01056853843678001,0.06428809037008393,0.23640159969893004
2026092218,separable,tonic,resistance,0.1,0.00019014773981785972,0.0002001739120574127,3072,1793,0,0.00019683281190259973,0.0009809613984417837,0.01082732865157042,0.06728896615114016,0.25186681800475
2026092219,separable,tonic,resistance,0.1,0.0001246569542803838,0.00011053311456882386,2432,234,0,0.00013656090078419008,0.0006990917129361215,0.012016944217013607,0.0810547912603,0.302609875147226
2026092200,separable,tonic,swapped,0.03,0.00040264500572787426,0.00039697180994776893,4096,0,0,0.00037962098810304996,0.012273247696689731,0.13067847470399263,0.45763848017072023,0.9382884383730512
2026092201,separable,tonic,swapped,0.03,0.0006306913172889778,0.000621800882995244,3584,0,0,0.0006128133519936697,0.020122451419618204,0.17681062996893904,0.5276022194586455,0.9566697644347558
2026092202,separable,tonic,swapped,0.03,0.0005098332168233109,0.0005106928437491738,3072,0,0,0.0004894491483988099,0.014381862943241865,0.12627995554687899,0.375345568853483,0.6809265357316822
2026092203,separable,tonic,swapped,0.03,0.0002909859049300289,0.0003038577548576921,3712,0,0,0.00030522269881046805,0.013483640705688232,0.12808364576802655,0.40936694924482414,0.7832853167929344
2026092204,separable,tonic,swapped,0.03,0.0003285955042025339,0.00032038537498635833,3584,0,0,0.00033377258406648775,0.014230464498336376,0.12972557799347906,0.40242805131011333,0.7516216720672889
2026092205,separable,tonic,swapped,0.03,0.00041220894387331757,0.00042702348241447627,4096,0,0,0.00040491447489843935,0.014617406993920968,0.15171460278769217,0.5025667030912838,0.9723596020587597
2026092206,separable,tonic,swapped,0.03,0.0004027051864353491,0.0004213658116858131,3456,0,0,0.0004076743788369882,0.01344367080242554,0.12937759478329539,0.4151674114745716,0.7919184296664031
2026092207,separable,tonic,swapped,0.03,0.0004319995523018678,0.00041294401501230823,3968,0,0,0.00044917458040262927,0.012999818710933444,0.1255675801997454,0.4206005757341573,0.8329170821192678
2026092208,separable,tonic,swapped,0.03,0.0002967478574147034,0.0002690259749139821,4096,0,0,0.00029762815717840015,0.010785865915176619,0.12378667438092936,0.44833535660788254,0.9204461662488107
2026092209,separable,tonic,swapped,0.03,0.000262387839906271,0.0002321269139962396,3840,0,0,0.00024840996196047227,0.013491335039177434,0.14377340834613592,0.5136355461023507,1.0671926740484903
2026092210,separable,tonic,swapped,0.03,0.00033281130336808155,0.00036887870851845067,3328,0,0,0.00034853609539015783,0.009999763147773497,0.1032331337747582,0.34263361225428923,0.6656113106887731
2026092211,separable,tonic,swapped,0.03,0.0004988179879982515,0.0005015174154113626,3968,0,0,0.00047949280243437186,0.015259953557643181,0.15951564394080167,0.5314804445271937,1.0295015287401104
2026092212,separable,tonic,swapped,0.03,0.0002978993348211096,0.0002847311665500628,4096,0,0,0.00029136758812545654,0.01352657129142432,0.13999891971711975,0.4568436260266672,0.8696954024311342
2026092213,separable,tonic,swapped,0.03,0.00036673061101100807,0.0004249521273899401,4096,0,0,0.00038671960132881334,0.01657934730287166,0.16694006105747922,0.5362940304396353,1.0165224992105657
2026092214,separable,tonic,swapped,0.03,0.0003565235330530784,0.0003243294267065137,3840,0,0,0.00034972837284488024,0.012602733253809938,0.12925510736667561,0.4400895678914251,0.8696155379255365
2026092215,separable,tonic,swapped,0.03,0.0003045742471263952,0.00025967955722724527,3712,0,0,0.0002957302720820398,0.012297579162778172,0.13037173998765358,0.4563059044044748,0.9221003174080563
2026092216,separable,tonic,swapped,0.03,0.00038491684103376836,0.000398085347488309,3072,0,0,0.000394457490221086,0.016927609912589424,0.1472325736689795,0.4686214141170322,0.903237225825862
2026092217,separable,tonic,swapped,0.03,0.0002760467282084435,0.00027939464985454634,3456,0,0,0.00027534262557244295,0.015243486652068176,0.15239691170916378,0.48200056110459594,0.900196874412534
2026092218,separable,tonic,swapped,0.03,0.00042338387929616045,0.0004261186509655897,3584,0,0,0.0004510548765060426,0.01539430167769126,0.14342270622556128,0.4661454366018443,0.9055578436587017
2026092219,separable,tonic,swapped,0.03,0.000334432359291993,0.00031181624350928226,4096,0,0,0.0003413652310647005,0.015394776635751518,0.15436943738951267,0.5233752553208986,1.0397893586642912
2026092200,separable,tonic,uniform_rms,0.1,0.0002222846077259637,0.0002095054451083628,3328,149,0,0.00022971189977435478,0.0016696969538496603,0.020389758463387742,0.1156931312986286,0.3840595012858456
2026092201,separable,tonic,uniform_rms,0.1,0.000259340185841942,0.0002525523944928422,3584,0,0,0.00024339129354313083,0.001754490801430993,0.02027785236909558,0.11174314184977363,0.3618552341354014
2026092202,separable,tonic,uniform_rms,0.1,0.00022815186875175,0.00022289408622885526,3968,97,0,0.00022471202240922935,0.0012337810456228995,0.018356803059174996,0.10261940667396632,0.31359214746670855
2026092203,separable,tonic,uniform_rms,0.1,0.0003190961946872907,0.00032661490859617836,3200,656,0,0.0003231663308505017,0.0021255691509353813,0.026667039944251195,0.13702992861762311,0.3933532958175519
2026092204,separable,tonic,uniform_rms,0.1,0.0001841305136588028,0.000188877642760626,3840,0,0,0.00018557475493215909,0.0012985092423574412,0.017530910691049346,0.10034054254500376,0.3254890499074743
2026092205,separable,tonic,uniform_rms,0.1,0.00021426689984495933,0.0002081937442946183,3968,0,0,0.00021524491750391387,0.0013794222779541414,0.022203221867222473,0.12818826596810545,0.3944041899089846
2026092206,separable,tonic,uniform_rms,0.1,0.0003108408872413141,0.00032991749875407146,3072,313,0,0.00031517575526826487,0.0026913839939521965,0.03607551989177018,0.18449561555697266,0.5265893981825378
2026092207,separable,tonic,uniform_rms,0.1,0.0004805350228182665,0.0004071608009732908,3968,0,0,0.00047678829007897274,0.0016031437555576217,0.01886198922510542,0.08924950741380852,0.24162637092611758
2026092208,separable,tonic,uniform_rms,0.1,0.00046680316664578805,0.00046268241326881507,3968,0,0,0.0004564525359870702,0.0015136100980038146,0.01611241268085117,0.09257999366681931,0.31936607135217887
2026092209,separable,tonic,uniform_rms,0.1,0.0004467475229841489,0.00041354079083966784,3328,0,0,0.0004358623361205064,0.0031594770186194336,0.03833101035776303,0.190498907322947,0.538629584120137
2026092210,separable,tonic,uniform_rms,0.1,0.00029336142096286186,0.0002794254105402334,3200,0,0,0.0002873382214564941,0.0020270229295779436,0.030282530463836544,0.15877847384197546,0.452056362645555
2026092211,separable,tonic,uniform_rms,0.1,0.0005794580908046972,0.0005860336833810224,3200,0,0,0.0005903050487051536,0.0039689836489280395,0.04725932601536155,0.22141859139815517,0.58413870832356
2026092212,separable,tonic,uniform_rms,0.1,0.00023405565141787162,0.0002302361553617274,3072,0,0,0.00023168151178350738,0.0027332674826806794,0.03677782138135329,0.19091145198349138,0.5507230803785045
2026092213,separable,tonic,uniform_rms,0.1,0.0001509237911559646,0.000151626526229981,4096,0,0,0.00015872664582402242,0.001263980610500099,0.016813702357449625,0.09734084386238216,0.3285373699545183
2026092214,separable,tonic,uniform_rms,0.1,0.00021645912780082955,0.0002097217726336601,3712,0,0,0.00021415709932518556,0.0016753857486851444,0.0253076169377568,0.13659187491376598,0.4004546243218666
2026092215,separable,tonic,uniform_rms,0.1,0.0002494238275239929,0.0002250862255737203,3712,0,0,0.00023691890994678467,0.0016038822462252733,0.023411971997529542,0.13073587808782733,0.3963503990705475
2026092216,separable,tonic,uniform_rms,0.1,0.0006099782607351857,0.0006409199818263864,3840,538,0,0.0006323079451016852,0.0022964748649973773,0.018350708401410405,0.08355554329725168,0.25297185944899797
2026092217,separable,tonic,uniform_rms,0.1,0.00022651220742696263,0.00021428951460130132,2816,21,0,0.00022390829635482286,0.002574966414535813,0.03202287884437699,0.1702825667779541,0.5172684554138641
2026092218,separable,tonic,uniform_rms,0.1,0.0002748722059390419,0.00029342776822943105,3072,232,0,0.00027771668807955645,0.001876987046832464,0.026449958076065587,0.14371271023948673,0.4327259681546554
2026092219,separable,tonic,uniform_rms,0.1,0.00026636740761411715,0.0002536095491984116,2432,0,0,0.0002824363853536601,0.003074381053986045,0.04690135675958566,0.23327345566558033,0.6200753636347728
