seed,rule,optimizer,bound,rate,selected_step,test_nmse,validation_nmse,endpoint_validation_nmse,bounds,clips,first_bound_step,selected_bound_fraction,ood_1.0,ood_2.0,ood_3.0
2026100209,shuffled_derivative,sgd,9,0.1,4096,0.07979674977133389,0.08205107472149238,0.08205107472149238,0,0,,0.0,0.07823626914978431,0.08761587869658709,0.09168226223797771
2026100209,full_chain,sgd,9,0.1,4096,0.13455542567170148,0.13942945519271827,0.13942945519271827,0,0,,0.0,0.13012885926057055,0.16546768813941634,0.1812533463230708
2026100209,exact,adam,12,0.03,3584,5.014440499244646e-05,5.246873239034724e-05,5.63615811002705e-05,0,0,,0.0,4.9159365628758296e-05,0.0005521954471935483,0.0017018858199449212
2026100209,resistance,adam,12,0.01,2816,0.051409766600662835,0.05191041086957067,0.055783126312768896,0,0,,0.0,0.051159015082765706,0.05310109624775618,0.05661879167129983
2026100209,derivative,adam,12,0.03,3584,9.798131754342959e-05,9.634062306011566e-05,0.00013004678075541953,0,0,,0.0,9.71378731060552e-05,0.000629678365001853,0.001880701997310131
2026100209,shuffled_derivative,adam,12,0.1,896,0.050819081609641256,0.051182877416961245,0.07917993731988394,302,0,3418.0,0.0,0.05236383413178827,0.05270908406184009,0.05364964847377036
2026100210,exact,adam,9,0.03,3584,4.993510143767036e-05,5.102670344623025e-05,0.00020054283792837144,0,0,,0.0,5.0383226777001585e-05,0.0006533295693553371,0.0025626124307061805
2026100210,broadcast,adam,9,0.1,3968,0.03344559883155038,0.03276243676064913,0.04156644138035898,1617,0,1740.0,0.0046875,0.033711114605332756,0.03366487119754822,0.03481752500510339
2026100210,resistance,adam,9,0.01,1920,0.050931091829518334,0.04952057562718037,0.05258921734745752,0,0,,0.0,0.05022455024470964,0.05257825953406767,0.0551485273595082
2026100210,derivative,adam,9,0.03,3712,5.344597255606038e-05,5.2347774008994334e-05,0.00011475523368038446,0,0,,0.0,5.3616760458602755e-05,0.00037656059299975343,0.0013054642706257112
2026100210,shuffled_derivative,adam,9,0.1,1920,0.04524765025304322,0.04248566140787861,0.05411893830237872,3263,0,809.0,0.00859375,0.04461926434594094,0.044349247264018926,0.04535562930706801
2026100210,full_chain,adam,9,0.03,3584,4.9935101439007736e-05,5.102670344766219e-05,0.00020054283788398402,0,0,,0.0,5.03832267783176e-05,0.000653329569356755,0.0025626124307088854
2026100210,exact,sgd,9,0.1,4096,0.17524534608382292,0.17340613815182293,0.17340613815182293,0,0,,0.0,0.17681649015810796,0.23315711754865787,0.2584984337749432
2026100210,broadcast,sgd,9,0.1,4096,0.10117537403313323,0.10340038088212467,0.10340038088212467,0,0,,0.0,0.10204594438608747,0.12312686006713353,0.13921144207028147
2026100210,resistance,sgd,9,0.1,4096,0.07577189902891189,0.07564760931684356,0.07564760931684356,0,0,,0.0,0.07643385225144367,0.08706207902753998,0.09166894059263467
2026100210,derivative,sgd,9,0.1,4096,0.07452552158001621,0.07471932756176762,0.07471932756176762,0,0,,0.0,0.07541467643045072,0.08650418657744119,0.09133601644250387
2026100210,shuffled_derivative,sgd,9,0.1,4096,0.07623432712546041,0.07622435833260327,0.07622435833260327,0,0,,0.0,0.07696830097106927,0.08796805134868493,0.09276773925176869
2026100210,full_chain,sgd,9,0.1,4096,0.17524534608382292,0.17340613815182296,0.17340613815182296,0,0,,0.0,0.17681649015810796,0.23315711754865787,0.2584984337749432
2026100210,exact,adam,12,0.03,3584,4.993510143767036e-05,5.102670344623025e-05,0.00020054283792837144,0,0,,0.0,5.0383226777001585e-05,0.0006533295693553371,0.0025626124307061805
2026100210,resistance,adam,12,0.01,1920,0.050931091829518334,0.04952057562718037,0.05258921734745752,0,0,,0.0,0.05022455024470964,0.05257825953406767,0.0551485273595082
2026100210,derivative,adam,12,0.03,3712,5.344597255606038e-05,5.2347774008994334e-05,0.00011475523368038446,0,0,,0.0,5.3616760458602755e-05,0.00037656059299975343,0.0013054642706257112
2026100210,shuffled_derivative,adam,12,0.1,1920,0.04524637768813803,0.042483204899719136,0.054134663211172,1897,0,1784.0,0.0,0.044618507007629364,0.04435128574343304,0.04529719301131536
2026100211,exact,adam,9,0.03,3968,5.1994251431865864e-05,5.291748039446277e-05,0.00027445257039757743,0,0,,0.0,4.973295748336324e-05,0.0002978002895837097,0.0009956608056265015
2026100211,broadcast,adam,9,0.1,2688,0.04423832023844331,0.0451753530005065,0.0494604773628273,461,0,2896.0,0.0,0.045767034302186926,0.0452694339156685,0.04517211666379083
2026100211,resistance,adam,9,0.01,2432,0.05178104363986431,0.051944656373751195,0.05519768108336751,0,0,,0.0,0.053066276265817475,0.055072162477763954,0.057641484390396215
2026100211,derivative,adam,9,0.03,3712,5.903448657425741e-05,5.924164261433469e-05,0.0005448833064414963,0,0,,0.0,5.628955782478946e-05,0.00032642156415811364,0.0009170797031327975
2026100211,shuffled_derivative,adam,9,0.1,640,0.04918718148207108,0.0514470292094664,0.08045623390700898,2701,0,1287.0,0.0,0.04925114942132983,0.050120040132549726,0.051528093128331835
2026100211,full_chain,adam,9,0.03,3968,5.1994251431776147e-05,5.2917480394346056e-05,0.0002744525703882683,0,0,,0.0,4.973295748327573e-05,0.0002978002895831204,0.0009956608056249869
2026100211,exact,sgd,9,0.1,4096,0.15594218029399343,0.15497667265596235,0.15497667265596235,0,0,,0.0,0.15344306391847307,0.1993014355022736,0.21949702398872417
2026100211,broadcast,sgd,9,0.1,4096,0.1070702921107881,0.10899158639682735,0.10899158639682735,0,0,,0.0,0.10727113177700225,0.1249533054523382,0.13661796783422564
2026100211,resistance,sgd,9,0.1,4096,0.07735667584898917,0.07662919564882256,0.07662919564882256,0,0,,0.0,0.07832157648064991,0.08848417075678579,0.09269754639811266
2026100211,derivative,sgd,9,0.1,4096,0.07616871916197637,0.07569569288196769,0.07569569288196769,0,0,,0.0,0.07702597411709912,0.08747141802514219,0.09183010407697349
2026100211,shuffled_derivative,sgd,9,0.1,4096,0.0774557319970635,0.07680688240933307,0.07680688240933307,0,0,,0.0,0.07840049815748364,0.08877673272723552,0.09310546656778133
2026100211,full_chain,sgd,9,0.1,4096,0.15594218029399343,0.15497667265596238,0.15497667265596238,0,0,,0.0,0.153443063918473,0.1993014355022736,0.21949702398872412
2026100211,exact,adam,12,0.03,3968,5.1994251431865864e-05,5.291748039446277e-05,0.00027445257039757743,0,0,,0.0,4.973295748336324e-05,0.0002978002895837097,0.0009956608056265015
2026100211,resistance,adam,12,0.01,2432,0.05178104363986431,0.051944656373751195,0.05519768108336751,0,0,,0.0,0.053066276265817475,0.055072162477763954,0.057641484390396215
2026100211,derivative,adam,12,0.03,3712,5.903448657425741e-05,5.924164261433469e-05,0.0005448833064414963,0,0,,0.0,5.628955782478946e-05,0.00032642156415811364,0.0009170797031327975
2026100211,shuffled_derivative,adam,12,0.1,640,0.04918718148207108,0.0514470292094664,0.08046092366564973,1204,0,2536.0,0.0,0.04925114942132983,0.050120040132549726,0.051528093128331835
2026100212,exact,adam,9,0.03,3968,4.5188960027607895e-05,4.4926879233187934e-05,0.0001469008954250552,0,0,,0.0,4.475160889468277e-05,0.0008724884031997425,0.005329003888670487
2026100212,broadcast,adam,9,0.1,3328,0.045765260641264016,0.04591918935475233,0.05026131966430168,1632,0,2090.0,0.003125,0.04340553002255268,0.04415786406437486,0.04498304347570866
2026100212,resistance,adam,9,0.01,1920,0.051797665070544945,0.05224620943957103,0.05517335588800747,0,0,,0.0,0.050482162019759386,0.0532690665389432,0.056817861741405774
2026100212,derivative,adam,9,0.03,3840,5.457721556505567e-05,5.213834990099769e-05,0.0001032947849174135,0,0,,0.0,5.466374372930967e-05,0.0005838326586456121,0.002311995037538273
2026100212,shuffled_derivative,adam,9,0.1,1664,0.040168686404063264,0.041872721577017186,0.05571746319833938,2621,0,1258.0,0.00234375,0.039450526809370876,0.041375156690697905,0.045584317352961104
2026100212,full_chain,adam,9,0.03,3968,4.51889600382565e-05,4.492687924282657e-05,0.00014690089537479004,0,0,,0.0,4.475160890519746e-05,0.0008724884032335038,0.005329003888763
2026100212,exact,sgd,9,0.1,4096,0.1358573516611656,0.12848230298325578,0.12848230298325578,0,0,,0.0,0.1377771804960257,0.17084817464464058,0.18513889199736136
2026100212,broadcast,sgd,9,0.1,4096,0.1123791353400771,0.10777396933899738,0.10777396933899738,0,0,,0.0,0.11209674486388642,0.12984458805658866,0.14384871507201302
2026100212,resistance,sgd,9,0.1,4096,0.07747519322377217,0.07676803827644488,0.07676803827644488,0,0,,0.0,0.07724923716270111,0.0876743930705645,0.0920159132186387
2026100212,derivative,sgd,9,0.1,4096,0.07626260245175728,0.07540091164453198,0.07540091164453198,0,0,,0.0,0.07614726593024235,0.08681772064430231,0.0912939143329233
2026100212,shuffled_derivative,sgd,9,0.1,4096,0.07770705639229657,0.07687454262102822,0.07687454262102822,0,0,,0.0,0.07748827335958372,0.08813980840779594,0.09260458498456664
2026100212,full_chain,sgd,9,0.1,4096,0.13585735166116572,0.12848230298325583,0.12848230298325583,0,0,,0.0,0.13777718049602572,0.17084817464464064,0.18513889199736142
2026100212,exact,adam,12,0.03,3968,4.5188960027607895e-05,4.4926879233187934e-05,0.0001469008954250552,0,0,,0.0,4.475160889468277e-05,0.0008724884031997425,0.005329003888670487
2026100212,resistance,adam,12,0.01,1920,0.051797665070544945,0.05224620943957103,0.05517335588800747,0,0,,0.0,0.050482162019759386,0.0532690665389432,0.056817861741405774
2026100212,derivative,adam,12,0.03,3840,5.457721556505567e-05,5.213834990099769e-05,0.0001032947849174135,0,0,,0.0,5.466374372930967e-05,0.0005838326586456121,0.002311995037538273
2026100212,shuffled_derivative,adam,12,0.1,1664,0.04016750425366828,0.04187116553078757,0.055709678239378405,688,0,2251.0,0.0,0.03944938462553152,0.0413666011999004,0.04553492961673054
2026100213,exact,adam,9,0.03,3712,4.740084209903538e-05,4.896805183819018e-05,0.00015969646213299295,0,0,,0.0,4.519503745320266e-05,0.0006019549045643727,0.0025029055817700095
2026100213,broadcast,adam,9,0.1,2048,0.04752524109050932,0.04925905916616496,0.05911891226245269,73,0,3769.0,0.0,0.04729594936625199,0.04915617436115517,0.051108059073234416
2026100213,resistance,adam,9,0.01,2944,0.04972042768599891,0.05232513879832529,0.05368734036547395,0,0,,0.0,0.04968511851918241,0.05230343789013949,0.05624529230084782
2026100213,derivative,adam,9,0.03,3072,8.41493794000142e-05,8.143480504627306e-05,9.087723641021446e-05,0,0,,0.0,8.352443436442822e-05,0.00044503598700657525,0.0011180982604046153
2026100213,shuffled_derivative,adam,9,0.1,2304,0.041245959546312654,0.04199550274855199,0.06485374375647118,2118,0,1356.0,0.0015625,0.040942819108407164,0.04089115901408862,0.041089614019520264
2026100213,full_chain,adam,9,0.03,3712,4.7400842099090736e-05,4.89680518382488e-05,0.0001596964621206347,0,0,,0.0,4.519503745325842e-05,0.0006019549045645522,0.002502905581770348
2026100213,exact,sgd,9,0.1,4096,0.14107837482556249,0.14330471394172647,0.14330471394172647,0,0,,0.0,0.14059500611555636,0.17986079468055607,0.1971484762713639
2026100213,broadcast,sgd,9,0.1,4096,0.10805467364399936,0.11122973035194221,0.11122973035194221,0,0,,0.0,0.10425514679448716,0.12154877531033592,0.13371832584959117
2026100213,resistance,sgd,9,0.1,4096,0.07750318453462914,0.08253426281072464,0.08253426281072464,0,0,,0.0,0.07815593276149982,0.08983657822963759,0.09483223565151974
2026100213,derivative,sgd,9,0.1,4096,0.0764887219246802,0.08149230256012198,0.08149230256012198,0,0,,0.0,0.07721887158878939,0.08917667490797879,0.0943213123194188
2026100213,shuffled_derivative,sgd,9,0.1,4096,0.07770170858697736,0.08270595017700957,0.08270595017700957,0,0,,0.0,0.07833354647230073,0.09018168069515735,0.09527779643487674
2026100213,full_chain,sgd,9,0.1,4096,0.14107837482556249,0.14330471394172642,0.14330471394172642,0,0,,0.0,0.14059500611555634,0.17986079468055605,0.1971484762713639
2026100213,exact,adam,12,0.03,3712,4.740084209903538e-05,4.896805183819018e-05,0.00015969646213299295,0,0,,0.0,4.519503745320266e-05,0.0006019549045643727,0.0025029055817700095
2026100213,resistance,adam,12,0.01,2944,0.04972042768599891,0.05232513879832529,0.05368734036547395,0,0,,0.0,0.04968511851918241,0.05230343789013949,0.05624529230084782
2026100213,derivative,adam,12,0.03,3072,8.41493794000142e-05,8.143480504627306e-05,9.087723641021446e-05,0,0,,0.0,8.352443436442822e-05,0.00044503598700657525,0.0011180982604046153
2026100213,shuffled_derivative,adam,12,0.1,2304,0.04124588397512055,0.04199540812464759,0.0648433836209491,933,0,2146.0,0.00078125,0.040942744640067544,0.04089086857131135,0.04108850190856787
2026100214,exact,adam,9,0.03,3456,4.343013377657788e-05,4.3358366561437326e-05,4.607003820975308e-05,0,0,,0.0,4.397002662942e-05,0.0006022215147299388,0.0024096420652850712
2026100214,broadcast,adam,9,0.1,1408,0.058502081581751686,0.05613911829066801,0.06532540419009249,579,0,3333.0,0.0,0.05571515053055162,0.057900339153541105,0.062459513665682406
2026100214,resistance,adam,9,0.01,2432,0.049923557670453034,0.049979539860943334,0.055254030429035504,0,0,,0.0,0.04884234743917668,0.05157836930558371,0.05577566689677058
2026100214,derivative,adam,9,0.03,3840,4.258630107237098e-05,4.470476344292195e-05,0.00010522787850502562,0,0,,0.0,4.3222829974055074e-05,0.00035745240548812606,0.0013491359515301843
2026100214,shuffled_derivative,adam,9,0.1,1408,0.04588649671230665,0.045605198666802765,0.05773683356103962,3142,0,874.0,0.0046875,0.04435918406575953,0.04496531103975183,0.04649407865758696
2026100214,full_chain,adam,9,0.03,3456,4.343013377655836e-05,4.3358366561421334e-05,4.607003820864662e-05,0,0,,0.0,4.397002662940255e-05,0.0006022215147299697,0.002409642065285146
2026100214,exact,sgd,9,0.1,4096,0.13674573430137316,0.13704405658587568,0.13704405658587568,0,0,,0.0,0.13914711725995058,0.179904907635797,0.19799673153677924
2026100214,broadcast,sgd,9,0.1,3968,0.10205320321039128,0.10122530870761022,0.10221200794740032,0,0,,0.0,0.10305460656375161,0.12008744223351907,0.13100290009390558
2026100214,resistance,sgd,9,0.1,4096,0.07579637514039987,0.0768484696419821,0.0768484696419821,0,0,,0.0,0.07606149533487393,0.08603422720606639,0.09021920389345729
2026100214,derivative,sgd,9,0.1,4096,0.07478425234627083,0.07574420851007269,0.07574420851007269,0,0,,0.0,0.07505435321997278,0.08518965323502181,0.08946424842722678
2026100214,shuffled_derivative,sgd,9,0.1,4096,0.07594455061957645,0.07699229057289707,0.07699229057289707,0,0,,0.0,0.07623051326234491,0.08633739649304797,0.09060026461596585
2026100214,full_chain,sgd,9,0.1,4096,0.13674573430137313,0.13704405658587565,0.13704405658587565,0,0,,0.0,0.13914711725995055,0.17990490763579697,0.19799673153677924
2026100214,exact,adam,12,0.03,3456,4.343013377657788e-05,4.3358366561437326e-05,4.607003820975308e-05,0,0,,0.0,4.397002662942e-05,0.0006022215147299388,0.0024096420652850712
2026100214,resistance,adam,12,0.01,2432,0.049923557670453034,0.049979539860943334,0.055254030429035504,0,0,,0.0,0.04884234743917668,0.05157836930558371,0.05577566689677058
2026100214,derivative,adam,12,0.03,3840,4.258630107237098e-05,4.470476344292195e-05,0.00010522787850502562,0,0,,0.0,4.3222829974055074e-05,0.00035745240548812606,0.0013491359515301843
2026100214,shuffled_derivative,adam,12,0.1,1408,0.045884177002289944,0.045604229152734016,0.057781297721652435,1507,0,2531.0,0.0,0.044361815716210465,0.04495685447624758,0.046310872135390306
2026100215,exact,adam,9,0.03,4096,3.8523457998065224e-05,3.8447135066611425e-05,3.8447135066611425e-05,0,0,,0.0,3.552584696473562e-05,0.0004458349164870164,0.002190334884891669
2026100215,broadcast,adam,9,0.1,1920,0.05619808739566148,0.053046572529838826,0.05710843611676815,1244,0,2071.0,0.0,0.05634483507022254,0.05708942606989254,0.05794201800421372
2026100215,resistance,adam,9,0.01,2432,0.05047462005128705,0.04772436574373648,0.05085042132244725,0,0,,0.0,0.04973925299887428,0.05165642322148779,0.054691638351264754
2026100215,derivative,adam,9,0.03,2304,8.336221962889171e-05,8.628197837203051e-05,0.0020204131144125905,0,0,,0.0,8.791653941333518e-05,0.0011599193668021925,0.003573745297193206
2026100215,shuffled_derivative,adam,9,0.1,2176,0.03982088162529885,0.03818740405536395,0.05158275102239372,3276,0,786.0,0.00390625,0.03998088820513673,0.04069530086000946,0.04229909136123256
2026100215,full_chain,adam,9,0.03,4096,3.85234579982816e-05,3.844713506695227e-05,3.844713506695227e-05,0,0,,0.0,3.5525846965039555e-05,0.0004458349164835754,0.002190334884881927
2026100215,exact,sgd,9,0.1,4096,0.13158346577132526,0.12753554710571605,0.12753554710571605,0,0,,0.0,0.12825535776835023,0.1603851072291741,0.17432391372082207
2026100215,broadcast,sgd,9,0.1,4096,0.10076413870778839,0.09511486269795565,0.09511486269795565,0,0,,0.0,0.09975730673060641,0.11450743381743489,0.12408010257003486
2026100215,resistance,sgd,9,0.1,4096,0.07823283644270018,0.07446384881333257,0.07446384881333257,0,0,,0.0,0.07618408590601146,0.08642492286637081,0.0907965806302006
2026100215,derivative,sgd,9,0.1,4096,0.07685509397825928,0.07299465925501,0.07299465925501,0,0,,0.0,0.07483614272248901,0.08517860075593663,0.08960854802715915
2026100215,shuffled_derivative,sgd,9,0.1,4096,0.0782936471555801,0.07450044180280316,0.07450044180280316,0,0,,0.0,0.07623187459194589,0.0865413377092633,0.09096153777583708
2026100215,full_chain,sgd,9,0.1,4096,0.13158346577132535,0.12753554710571613,0.12753554710571613,0,0,,0.0,0.12825535776835026,0.1603851072291742,0.17432391372082218
2026100215,exact,adam,12,0.03,4096,3.8523457998065224e-05,3.8447135066611425e-05,3.8447135066611425e-05,0,0,,0.0,3.552584696473562e-05,0.0004458349164870164,0.002190334884891669
2026100215,resistance,adam,12,0.01,2432,0.05047462005128705,0.04772436574373648,0.05085042132244725,0,0,,0.0,0.04973925299887428,0.05165642322148779,0.054691638351264754
2026100215,derivative,adam,12,0.03,2304,8.336221962889171e-05,8.628197837203051e-05,0.0020204131144125905,0,0,,0.0,8.791653941333518e-05,0.0011599193668021925,0.003573745297193206
2026100215,shuffled_derivative,adam,12,0.1,2176,0.03981740196080951,0.038184295568772716,0.051587907099477574,415,0,3418.0,0.0,0.03997838503706544,0.04066562617284956,0.04209758666871415
2026100216,exact,adam,9,0.03,4096,4.963647809455103e-05,4.5353910538580025e-05,4.5353910538580025e-05,0,0,,0.0,5.030756208164523e-05,0.0004839566799775039,0.0017266285210102777
2026100216,broadcast,adam,9,0.1,1664,0.044702394732743816,0.046639369407763503,0.057846156675538864,1351,0,2253.0,0.0,0.04454358483876267,0.0447967864892975,0.046187404823573475
2026100216,resistance,adam,9,0.01,2176,0.050300057979437984,0.04885489365080859,0.05380856498935117,0,0,,0.0,0.05121947459992483,0.052962862591778244,0.05466736064617361
2026100216,derivative,adam,9,0.03,4096,3.1436624837862246e-05,2.8606655229353583e-05,2.8606655229353583e-05,0,0,,0.0,3.1871941589944144e-05,0.0002206612603841514,0.0006768398160492285
2026100216,shuffled_derivative,adam,9,0.1,1280,0.04448426676383194,0.04349238898204074,0.0521437239994342,1880,0,1741.0,0.0,0.04470371305490063,0.04494221558326082,0.04540365679359915
2026100216,full_chain,adam,9,0.03,4096,4.9636478096521435e-05,4.5353910540526906e-05,4.5353910540526906e-05,0,0,,0.0,5.030756208364457e-05,0.00048395667998209836,0.0017266285210190628
2026100216,exact,sgd,9,0.1,4096,0.13893878023998885,0.14250662700583377,0.14250662700583377,0,0,,0.0,0.1424634994997001,0.18431221583771096,0.20287683012355598
2026100216,broadcast,sgd,9,0.1,4096,0.10582522810967253,0.1092667072481112,0.1092667072481112,0,0,,0.0,0.1076338101820633,0.12733724580517206,0.14021961903625169
2026100216,resistance,sgd,9,0.1,4096,0.07794606566010981,0.0795234002033163,0.0795234002033163,0,0,,0.0,0.08073278435188852,0.09159837286470625,0.09617680601719325
2026100216,derivative,sgd,9,0.1,4096,0.07687032548122895,0.07857684504774043,0.07857684504774043,0,0,,0.0,0.07951476759499895,0.09074503393215835,0.09549856563374548
2026100216,shuffled_derivative,sgd,9,0.1,4096,0.07832365608056868,0.07988967923698302,0.07988967923698302,0,0,,0.0,0.08108800080347282,0.09225123973180963,0.09698328432628828
2026100216,full_chain,sgd,9,0.1,4096,0.13893878023998885,0.14250662700583372,0.14250662700583372,0,0,,0.0,0.1424634994997001,0.18431221583771087,0.20287683012355595
2026100216,exact,adam,12,0.03,4096,4.963647809455103e-05,4.5353910538580025e-05,4.5353910538580025e-05,0,0,,0.0,5.030756208164523e-05,0.0004839566799775039,0.0017266285210102777
2026100216,resistance,adam,12,0.01,2176,0.050300057979437984,0.04885489365080859,0.05380856498935117,0,0,,0.0,0.05121947459992483,0.052962862591778244,0.05466736064617361
2026100216,derivative,adam,12,0.03,4096,3.1436624837862246e-05,2.8606655229353583e-05,2.8606655229353583e-05,0,0,,0.0,3.1871941589944144e-05,0.0002206612603841514,0.0006768398160492285
2026100216,shuffled_derivative,adam,12,0.1,1280,0.04448426676383194,0.04349238898204074,0.052093589019956026,41,0,4031.0,0.0,0.04470371305490063,0.04494221558326082,0.04540365679359915
2026100217,exact,adam,9,0.03,2944,6.994716821595867e-05,6.30581345936755e-05,0.00012584503551497087,0,0,,0.0,7.157075877778295e-05,0.0008495734466382884,0.002954510850346147
2026100217,broadcast,adam,9,0.1,3712,0.058725521978219404,0.05905939240611544,0.06134965252043708,715,0,2932.0,0.00078125,0.0625615637779302,0.06339353270937584,0.0636927776451418
2026100217,resistance,adam,9,0.01,2560,0.0501843881107532,0.05055395536796646,0.053025493509616585,0,0,,0.0,0.05318810790333468,0.0546894022130872,0.05664111966129065
2026100217,derivative,adam,9,0.03,3584,7.572582972207949e-05,7.289051477877333e-05,0.0001705784936827894,0,0,,0.0,7.965381414639154e-05,0.00046045953480388713,0.0012763905160323018
2026100217,shuffled_derivative,adam,9,0.1,2816,0.0458269124406492,0.0454292128816851,0.05836715702487929,2023,0,2031.0,0.00390625,0.047583733248285506,0.04816206358929087,0.04886168390504447
2026100217,full_chain,adam,9,0.03,2944,6.994716821597962e-05,6.305813459369603e-05,0.00012584503551492916,0,0,,0.0,7.157075877780532e-05,0.0008495734466383394,0.0029545108503462466
2026100217,exact,sgd,9,0.1,4096,0.13609865539163776,0.13199968759712338,0.13199968759712338,0,0,,0.0,0.1454957845765245,0.1863894786399268,0.20476717673587713
2026100217,broadcast,sgd,9,0.1,4096,0.0956698627438565,0.09136227416258084,0.09136227416258084,0,0,,0.0,0.09852492707575654,0.1124799793632796,0.12301157055303368
2026100217,resistance,sgd,9,0.1,4096,0.07106415702637828,0.07138538052054307,0.07138538052054307,0,0,,0.0,0.07535443717158438,0.08369329174828807,0.0872440703175132
2026100217,derivative,sgd,9,0.1,4096,0.06970022555038836,0.06963210784037377,0.06963210784037377,0,0,,0.0,0.07394330468348095,0.0825371115604924,0.08620990532478376
2026100217,shuffled_derivative,sgd,9,0.1,4096,0.07126314110512398,0.07141172288801947,0.07141172288801947,0,0,,0.0,0.0755747419817303,0.08408952280051193,0.08773409667830029
2026100217,full_chain,sgd,9,0.1,4096,0.1360986553916378,0.13199968759712338,0.13199968759712338,0,0,,0.0,0.14549578457652454,0.18638947863992683,0.20476717673587713
2026100217,exact,adam,12,0.03,2944,6.994716821595867e-05,6.30581345936755e-05,0.00012584503551497087,0,0,,0.0,7.157075877778295e-05,0.0008495734466382884,0.002954510850346147
2026100217,resistance,adam,12,0.01,2560,0.0501843881107532,0.05055395536796646,0.053025493509616585,0,0,,0.0,0.05318810790333468,0.0546894022130872,0.05664111966129065
2026100217,derivative,adam,12,0.03,3584,7.572582972207949e-05,7.289051477877333e-05,0.0001705784936827894,0,0,,0.0,7.965381414639154e-05,0.00046045953480388713,0.0012763905160323018
2026100217,shuffled_derivative,adam,12,0.1,2816,0.04582345261410754,0.045425508784487825,0.05835799239492323,468,0,3500.0,0.0,0.04757908813347461,0.04815707457977394,0.04884886363431581
2026100218,exact,adam,9,0.03,3456,3.553683571307074e-05,3.341511759640599e-05,0.00011417182596499847,0,0,,0.0,3.608193373916115e-05,0.0005099235831466168,0.0023941572109009135
2026100218,broadcast,adam,9,0.1,2688,0.05384968720678545,0.0607659644311976,0.07128138670893122,1134,0,2653.0,0.0,0.05591003451141023,0.0576352494055676,0.06007622523263417
2026100218,resistance,adam,9,0.01,3328,0.04968749322981778,0.055244273582977274,0.05921325421980618,0,0,,0.0,0.05061768203654967,0.052238573559082666,0.05647171775110143
2026100218,derivative,adam,9,0.03,3840,2.7803146209292315e-05,3.161218683193628e-05,4.404904949381616e-05,0,0,,0.0,2.973594810182154e-05,0.0003062677617923837,0.0009779271636494017
2026100218,shuffled_derivative,adam,9,0.1,2816,0.03629341090949836,0.04109551908036736,0.04345301081655721,2039,0,1277.0,0.00234375,0.03726347095220055,0.03757229270274227,0.03760544304544352
2026100218,full_chain,adam,9,0.03,3456,3.553683571299867e-05,3.34151175963437e-05,0.00011417182595758195,0,0,,0.0,3.608193373908047e-05,0.0005099235831465753,0.0023941572109009747
2026100218,exact,sgd,9,0.1,4096,0.14873391579255105,0.16382522870938945,0.16382522870938945,0,0,,0.0,0.14926411720315502,0.19040233962769554,0.20889357196278854
2026100218,broadcast,sgd,9,0.1,4096,0.1030810075371419,0.10988663844258484,0.10988663844258484,0,0,,0.0,0.10150092778523116,0.1201493557209937,0.13271226646679993
2026100218,resistance,sgd,9,0.1,4096,0.07355530626391886,0.08446081885230353,0.08446081885230353,0,0,,0.0,0.07445232646694944,0.08305769106642578,0.08669340934844728
2026100218,derivative,sgd,9,0.1,4096,0.0722854703817395,0.08301614765197343,0.08301614765197343,0,0,,0.0,0.07302441559757172,0.08176285968967088,0.08547622371019492
2026100218,shuffled_derivative,sgd,9,0.1,4096,0.07359999043826533,0.08446990084292653,0.08446990084292653,0,0,,0.0,0.0744873430761799,0.0832303966246208,0.08694511131139906
2026100218,full_chain,sgd,9,0.1,4096,0.14873391579255105,0.16382522870938943,0.16382522870938943,0,0,,0.0,0.149264117203155,0.1904023396276955,0.20889357196278854
2026100218,exact,adam,12,0.03,3456,3.553683571307074e-05,3.341511759640599e-05,0.00011417182596499847,0,0,,0.0,3.608193373916115e-05,0.0005099235831466168,0.0023941572109009135
2026100218,resistance,adam,12,0.01,3328,0.04968749322981778,0.055244273582977274,0.05921325421980618,0,0,,0.0,0.05061768203654967,0.052238573559082666,0.05647171775110143
2026100218,derivative,adam,12,0.03,3840,2.7803146209292315e-05,3.161218683193628e-05,4.404904949381616e-05,0,0,,0.0,2.973594810182154e-05,0.0003062677617923837,0.0009779271636494017
2026100218,shuffled_derivative,adam,12,0.1,2816,0.0363832320821288,0.0411965284694667,0.043238829575895026,0,0,,0.0,0.03735180960290144,0.03762933489327283,0.03764420115571068
2026100219,exact,adam,9,0.03,3968,1.8875540177095282e-05,1.7602121686894568e-05,4.493306619482885e-05,0,0,,0.0,1.753229442374584e-05,0.0005086994708324791,0.0022744107922849682
2026100219,broadcast,adam,9,0.1,3968,0.0433447959094639,0.042398562313576055,0.055458053208792046,999,0,2507.0,0.00078125,0.04080750089506834,0.042796758932086135,0.04423709639705539
2026100219,resistance,adam,9,0.01,2176,0.05146924158725585,0.05094516134013256,0.0533598822524037,0,0,,0.0,0.04865089634213152,0.04976219473125453,0.05103129979389481
2026100219,derivative,adam,9,0.03,2688,4.918425977269204e-05,4.7281903062499295e-05,7.797031660178228e-05,0,0,,0.0,4.589254306724076e-05,0.00065492873425354,0.0017487548376780983
2026100219,shuffled_derivative,adam,9,0.1,1408,0.04834445147662138,0.04598763792278892,0.06230677905424058,2384,0,1445.0,0.0,0.04426931387621858,0.0443154244198878,0.04483075270883915
