panel,record,architecture,arm,cohort,contrast,basis,profiles_k,checkpoint,site_display_position,site_index,profile_column,seed,value,mean,ci_low,ci_high,n,positive_seeds,unit,source_table,inference_status,convergence_flag_seed,pixel_row,pixel_col
A,input digit pixel,,,,,,,,,,,,0.5215686274509804,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,16.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,17.0
A,input digit pixel,,,,,,,,,,,,0.7333333333333333,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0196078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,15.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,11.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,12.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,13.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,14.0
A,input digit pixel,,,,,,,,,,,,0.03529411764705882,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,15.0
A,input digit pixel,,,,,,,,,,,,0.803921568627451,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,16.0
A,input digit pixel,,,,,,,,,,,,0.9725490196078431,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,17.0
A,input digit pixel,,,,,,,,,,,,0.22745098039215686,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,16.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,11.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,12.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,13.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,14.0
A,input digit pixel,,,,,,,,,,,,0.49411764705882355,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,15.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,16.0
A,input digit pixel,,,,,,,,,,,,0.7137254901960784,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,17.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,11.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,12.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,13.0
A,input digit pixel,,,,,,,,,,,,0.29411764705882354,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,14.0
A,input digit pixel,,,,,,,,,,,,0.984313725490196,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,15.0
A,input digit pixel,,,,,,,,,,,,0.9411764705882353,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,16.0
A,input digit pixel,,,,,,,,,,,,0.2235294117647059,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,18.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,11.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,12.0
A,input digit pixel,,,,,,,,,,,,0.07450980392156863,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,13.0
A,input digit pixel,,,,,,,,,,,,0.8666666666666667,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,14.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,15.0
A,input digit pixel,,,,,,,,,,,,0.6509803921568628,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,19.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,11.0
A,input digit pixel,,,,,,,,,,,,0.011764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,12.0
A,input digit pixel,,,,,,,,,,,,0.796078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,13.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,14.0
A,input digit pixel,,,,,,,,,,,,0.8588235294117647,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,15.0
A,input digit pixel,,,,,,,,,,,,0.13725490196078433,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,20.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,11.0
A,input digit pixel,,,,,,,,,,,,0.14901960784313725,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,12.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,13.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,14.0
A,input digit pixel,,,,,,,,,,,,0.30196078431372547,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,21.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,4.0
