seed,task,rule,rate,selected_step,validation_nmse,test_nmse,bound_steps,clipped_steps,fixed_development_rate
2026091805,graded_sensory_mixture,swapped_gate,0.03,3840,0.287663062466878,0.30097444800328516,1103,0,False
2026091805,graded_sensory_mixture,exact,0.1,1792,0.10051733831221285,0.10193823320622454,3007,0,False
2026091805,graded_sensory_mixture,unit_broadcast,0.1,64,0.11289893957244387,0.11430556153105292,0,0,True
2026091805,graded_sensory_mixture,proportional_gate,0.1,3200,0.12194519852416023,0.12618339916135296,2038,0,True
2026091805,graded_sensory_mixture,resistance_gate,0.1,1792,0.10053229953722204,0.10193926061073956,0,0,False
2026091805,graded_sensory_mixture,swapped_gate,0.1,3840,0.2799252357233701,0.2976792731638862,2526,0,True
2026091806,graded_teacher,exact,0.01,3776,4.753829938273157e-05,4.700722617969666e-05,0,0,False
2026091806,graded_teacher,unit_broadcast,0.01,576,0.0153207620541517,0.014269192359942,0,0,False
2026091806,graded_teacher,proportional_gate,0.01,3648,6.584078002277922e-05,6.56784102068888e-05,0,0,False
2026091806,graded_teacher,resistance_gate,0.01,3776,4.9216886124905045e-05,4.908213985754765e-05,0,0,False
2026091806,graded_teacher,swapped_gate,0.01,320,0.06076824794669301,0.05969778695379434,0,0,False
2026091806,graded_teacher,exact,0.03,3840,1.9005276029688864e-05,1.881045910956802e-05,0,0,True
2026091806,graded_teacher,unit_broadcast,0.03,192,0.0073666434688410875,0.0067642188930056475,0,0,False
2026091806,graded_teacher,proportional_gate,0.03,3392,4.298248157422664e-05,4.289990240306985e-05,0,0,False
2026091806,graded_teacher,resistance_gate,0.03,3648,2.453427094419253e-05,2.5255607103835582e-05,0,0,True
2026091806,graded_teacher,swapped_gate,0.03,448,0.11373842157431134,0.11279422296444563,976,1,True
2026091806,graded_teacher,exact,0.1,3328,1.0966078866192272e-05,1.1143603375366595e-05,0,1,False
2026091806,graded_teacher,unit_broadcast,0.1,256,0.0008446357189532299,0.0007991237929527705,1166,2,True
2026091806,graded_teacher,proportional_gate,0.1,3392,1.4345280502372493e-05,1.4426009713390745e-05,0,1,True
2026091806,graded_teacher,resistance_gate,0.1,3840,8.854939514185556e-06,9.060432373396756e-06,0,1,False
2026091806,graded_teacher,swapped_gate,0.1,64,0.1433353662677434,0.15365872738055458,3461,7,False
2026091806,sensory_selection,exact,0.01,4032,0.0002536875974454684,0.00024351697919971336,0,0,False
2026091806,sensory_selection,unit_broadcast,0.01,4096,0.0006093233126325915,0.0005872266182209031,0,0,False
2026091806,sensory_selection,proportional_gate,0.01,4096,0.0002492817954185042,0.00024012906188608881,0,0,False
2026091806,sensory_selection,resistance_gate,0.01,4096,0.00025253129566824034,0.00024339645910042434,0,0,False
2026091806,sensory_selection,swapped_gate,0.01,3968,0.9718089062202857,0.9696181830462473,836,0,False
2026091806,sensory_selection,exact,0.03,3968,0.00010944342550719945,0.00010818689274408348,0,0,False
2026091806,sensory_selection,unit_broadcast,0.03,3968,0.00029516077853038695,0.0002799032624548946,761,0,False
2026091806,sensory_selection,proportional_gate,0.03,3968,9.040347807365157e-05,8.530481232287525e-05,0,0,False
2026091806,sensory_selection,resistance_gate,0.03,3968,9.149889152228774e-05,8.644659852730003e-05,0,0,False
2026091806,sensory_selection,swapped_gate,0.03,3904,0.822391426476202,0.7975500049100618,2747,0,True
2026091806,sensory_selection,exact,0.1,3008,4.9394556193368056e-05,4.7369630270449695e-05,0,0,True
2026091806,sensory_selection,unit_broadcast,0.1,3584,0.00014285855466356515,0.00013522177273046752,2092,0,True
2026091806,sensory_selection,proportional_gate,0.1,3904,3.7429182097556045e-05,3.6939210352181454e-05,0,0,True
2026091806,sensory_selection,resistance_gate,0.1,4096,2.8215648726822004e-05,2.7766101922680326e-05,0,0,True
2026091806,sensory_selection,swapped_gate,0.1,3776,0.7938287788750198,0.7623809521636136,0,0,False
2026091806,graded_sensory_mixture,exact,0.01,3008,0.09418487769432021,0.09534981991236402,0,0,False
2026091806,graded_sensory_mixture,unit_broadcast,0.01,640,0.10690234901548001,0.1066229282937783,0,0,False
2026091806,graded_sensory_mixture,proportional_gate,0.01,3840,0.11856600328396445,0.11727924475377169,0,0,False
2026091806,graded_sensory_mixture,resistance_gate,0.01,3904,0.094350372563445,0.09510837839889649,0,0,False
2026091806,graded_sensory_mixture,swapped_gate,0.01,3456,0.31836481763869195,0.3198537130915186,0,0,False
2026091806,graded_sensory_mixture,exact,0.03,3968,0.09374561464252536,0.09421595824412675,1090,0,True
2026091806,graded_sensory_mixture,unit_broadcast,0.03,192,0.1033828416462401,0.10308271338045473,0,0,False
2026091806,graded_sensory_mixture,proportional_gate,0.03,1024,0.11644568450549803,0.11699268990616189,0,0,False
2026091806,graded_sensory_mixture,resistance_gate,0.03,3968,0.0937249108209732,0.09422134064955805,0,0,True
2026091806,graded_sensory_mixture,swapped_gate,0.03,448,0.28506398600786526,0.2987912449414404,0,0,False
2026091806,graded_sensory_mixture,exact,0.1,3008,0.09382858821886082,0.0954057464034322,2942,0,False
2026091806,graded_sensory_mixture,unit_broadcast,0.1,3840,0.10015014975319161,0.10086725779035374,0,0,True
2026091806,graded_sensory_mixture,proportional_gate,0.1,1024,0.11536722160356898,0.11890157738102486,2374,0,True
2026091806,graded_sensory_mixture,resistance_gate,0.1,3008,0.09386725218301618,0.09550885459997972,0,0,False
2026091806,graded_sensory_mixture,swapped_gate,0.1,1536,0.30213554370036416,0.3024844820557031,1194,0,True
2026091807,graded_teacher,exact,0.01,3904,2.7144235002910794e-05,2.6958424286226566e-05,0,0,False
2026091807,graded_teacher,unit_broadcast,0.01,320,0.016811019921980874,0.016697168375153282,0,0,False
2026091807,graded_teacher,proportional_gate,0.01,3776,2.954912966231963e-05,2.8712303253135523e-05,0,0,False
2026091807,graded_teacher,resistance_gate,0.01,3968,3.477372120753014e-05,3.4539112746559534e-05,0,0,False
2026091807,graded_teacher,swapped_gate,0.01,448,0.09000455123996734,0.07895531287228794,0,0,False
2026091807,graded_teacher,exact,0.03,3648,8.868697098262104e-06,8.593330678915115e-06,0,0,True
2026091807,graded_teacher,unit_broadcast,0.03,128,0.008046573225841637,0.008059447762329069,600,0,False
2026091807,graded_teacher,proportional_gate,0.03,3456,1.4066480401149368e-05,1.4547047383359092e-05,0,0,False
2026091807,graded_teacher,resistance_gate,0.03,3968,1.139264521687846e-05,1.0934176059095314e-05,0,0,True
2026091807,graded_teacher,swapped_gate,0.03,192,0.08805073944715562,0.07875191430488246,548,43,True
2026091807,graded_teacher,exact,0.1,3264,1.6379567992305818e-05,1.4282203177045832e-05,0,1,False
2026091807,graded_teacher,unit_broadcast,0.1,128,0.0019093526078898461,0.0017764400630684506,1098,2,True
2026091807,graded_teacher,proportional_gate,0.1,3968,7.584081049366302e-06,6.829114439153605e-06,0,1,True
2026091807,graded_teacher,resistance_gate,0.1,2944,9.85228615409115e-06,8.942872829843463e-06,0,1,False
2026091807,graded_teacher,swapped_gate,0.1,1088,0.01918869525108965,0.020904493000210644,713,61,False
2026091807,sensory_selection,exact,0.01,4096,0.00025781220393391165,0.00026359131890932877,0,0,False
2026091807,sensory_selection,unit_broadcast,0.01,4096,0.000698725422362702,0.0007069828278204458,0,0,False
2026091807,sensory_selection,proportional_gate,0.01,4096,0.0002856546869721759,0.0002902169568816085,0,0,False
2026091807,sensory_selection,resistance_gate,0.01,4096,0.0002892343405552776,0.00029371646848963187,0,0,False
2026091807,sensory_selection,swapped_gate,0.01,3776,0.9192383752383195,0.9151634487435013,2514,0,False
2026091807,sensory_selection,exact,0.03,4032,0.00010602323843726812,0.00011416250840759296,0,0,False
2026091807,sensory_selection,unit_broadcast,0.03,4096,0.0003937840558214609,0.0003894699661964685,630,0,False
2026091807,sensory_selection,proportional_gate,0.03,4032,9.648243850588033e-05,0.0001017261503392165,0,0,False
2026091807,sensory_selection,resistance_gate,0.03,4032,9.706821941290833e-05,0.0001023368768742939,0,0,False
2026091807,sensory_selection,swapped_gate,0.03,3328,0.8856112541041002,0.8816553311552439,3351,0,True
2026091807,sensory_selection,exact,0.1,3136,5.5880530723698265e-05,5.7304518939323546e-05,0,0,True
2026091807,sensory_selection,unit_broadcast,0.1,3904,0.00015929076491431293,0.0001600797925867301,1975,0,True
2026091807,sensory_selection,proportional_gate,0.1,4096,3.219638323381672e-05,3.3051411322502215e-05,0,0,True
2026091807,sensory_selection,resistance_gate,0.1,2880,5.89437794688917e-05,6.135836361659004e-05,0,0,True
2026091807,sensory_selection,swapped_gate,0.1,4096,0.7639962623690204,0.7421612136427573,3351,0,False
2026091807,graded_sensory_mixture,exact,0.01,3968,0.09709725907678803,0.09806119476852707,0,0,False
2026091807,graded_sensory_mixture,unit_broadcast,0.01,640,0.10973506757567175,0.10865165888495182,0,0,False
2026091807,graded_sensory_mixture,proportional_gate,0.01,3520,0.12336969028219824,0.12117934143167476,0,0,False
2026091807,graded_sensory_mixture,resistance_gate,0.01,3968,0.09718155899169148,0.09819482687744624,0,0,False
2026091807,graded_sensory_mixture,swapped_gate,0.01,3136,0.3522326174476762,0.3514586978255423,492,0,False
2026091807,graded_sensory_mixture,exact,0.03,2560,0.09674043964729462,0.09795723205545293,1703,0,True
2026091807,graded_sensory_mixture,unit_broadcast,0.03,192,0.10681852816918545,0.10646413820193687,0,0,False
2026091807,graded_sensory_mixture,proportional_gate,0.03,2368,0.12038880295266045,0.12187313739530974,879,0,False
2026091807,graded_sensory_mixture,resistance_gate,0.03,2560,0.0967849906322856,0.09798874607763128,0,0,True
2026091807,graded_sensory_mixture,swapped_gate,0.03,2496,0.3337459795199264,0.3367423714191688,224,0,False
2026091807,graded_sensory_mixture,exact,0.1,1600,0.09776009363203457,0.10016043704833835,3266,0,False
2026091807,graded_sensory_mixture,unit_broadcast,0.1,3712,0.10188330868343344,0.10104542914150483,0,0,True
2026091807,graded_sensory_mixture,proportional_gate,0.1,2368,0.1241963619793826,0.12715530047098889,2735,0,True
2026091807,graded_sensory_mixture,resistance_gate,0.1,1600,0.09769231660963991,0.10008875888125468,0,0,False
2026091807,graded_sensory_mixture,swapped_gate,0.1,1984,0.300243405504523,0.2834086349181278,1239,0,True
2026091808,graded_teacher,exact,0.01,3904,1.631529618650045e-05,1.6418414478876087e-05,0,0,False
2026091808,graded_teacher,unit_broadcast,0.01,320,0.032012571753977356,0.029079305811745945,0,0,False
2026091808,graded_teacher,proportional_gate,0.01,4096,1.1867263782699151e-05,1.146214370822698e-05,0,0,False
2026091808,graded_teacher,resistance_gate,0.01,3840,1.7578734705053296e-05,1.7812879035002972e-05,0,0,False
2026091808,graded_teacher,swapped_gate,0.01,448,0.18661893808012195,0.18652989284394067,0,0,False
2026091808,graded_teacher,exact,0.03,4032,4.207535541677848e-06,4.014126299378878e-06,0,0,True
2026091808,graded_teacher,unit_broadcast,0.03,128,0.01819749589624279,0.01687046351899103,0,0,False
2026091808,graded_teacher,proportional_gate,0.03,3840,4.4548197995548485e-06,4.414193043600094e-06,0,0,False
2026091808,graded_teacher,resistance_gate,0.03,3584,5.333905626664125e-06,4.9857079524810415e-06,0,0,True
2026091808,graded_teacher,swapped_gate,0.03,1088,0.22771634045199649,0.2217260598516286,0,1,True
2026091808,graded_teacher,exact,0.1,3968,1.3187563285278907e-05,1.2257050258540944e-05,0,5,False
2026091808,graded_teacher,unit_broadcast,0.1,192,0.003827392682297828,0.0035031360590456403,1033,6,True
2026091808,graded_teacher,proportional_gate,0.1,3328,3.465309937574722e-06,3.0920227321281706e-06,0,4,True
2026091808,graded_teacher,resistance_gate,0.1,3840,1.0186475346557442e-05,9.22343491555249e-06,0,5,False
2026091808,graded_teacher,swapped_gate,0.1,64,0.07408562639961275,0.06517233467048379,2830,72,False
2026091808,sensory_selection,exact,0.01,4096,0.0002137520767055784,0.00023291005270893855,0,0,False
2026091808,sensory_selection,unit_broadcast,0.01,4096,0.0007421228574043819,0.0008297989924266124,0,0,False
2026091808,sensory_selection,proportional_gate,0.01,4096,0.0002236050238583648,0.0002560466371925143,0,0,False
2026091808,sensory_selection,resistance_gate,0.01,4096,0.00022888130636273036,0.00026232534588921445,0,0,False
2026091808,sensory_selection,swapped_gate,0.01,320,0.6779927991694933,0.6952352510383422,0,0,False
2026091808,sensory_selection,exact,0.03,4032,8.599867230233145e-05,9.558830655901889e-05,0,0,False
2026091808,sensory_selection,unit_broadcast,0.03,4096,0.00035730488841896656,0.0003955747511529114,57,0,False
2026091808,sensory_selection,proportional_gate,0.03,4032,7.813272225242173e-05,8.68300632975006e-05,0,0,False
2026091808,sensory_selection,resistance_gate,0.03,4032,7.903684216774967e-05,8.7995683289218e-05,0,0,False
2026091808,sensory_selection,swapped_gate,0.03,128,0.666861941983569,0.6829788248229448,782,0,True
2026091808,sensory_selection,exact,0.1,3584,3.8810882601043685e-05,4.446505374605597e-05,0,0,True
2026091808,sensory_selection,unit_broadcast,0.1,3904,0.0002172281879088385,0.00023734303887036165,1503,0,True
2026091808,sensory_selection,proportional_gate,0.1,4096,3.539235401401018e-05,3.9345512276782304e-05,0,0,True
2026091808,sensory_selection,resistance_gate,0.1,3584,4.9446536505805847e-05,5.3189048142936945e-05,0,0,True
2026091808,sensory_selection,swapped_gate,0.1,128,0.7270642126756862,0.7098971997231681,2928,0,False
2026091808,graded_sensory_mixture,exact,0.01,3392,0.10104244314108511,0.09563345277159338,0,0,False
2026091808,graded_sensory_mixture,unit_broadcast,0.01,512,0.11365740496668576,0.10795390361074389,0,0,False
2026091808,graded_sensory_mixture,proportional_gate,0.01,4096,0.11570239824087834,0.11371091662600852,0,0,False
2026091808,graded_sensory_mixture,resistance_gate,0.01,3392,0.10112849473656418,0.09571152729851742,0,0,False
2026091808,graded_sensory_mixture,swapped_gate,0.01,3328,0.30879854256248834,0.2983186951917223,0,0,False
2026091808,graded_sensory_mixture,exact,0.03,3520,0.100509051448718,0.09553260561386312,1810,0,True
2026091808,graded_sensory_mixture,unit_broadcast,0.03,256,0.1119148167402535,0.10636053384799495,0,0,False
2026091808,graded_sensory_mixture,proportional_gate,0.03,2368,0.11512593797263183,0.11255967485331196,222,0,False
2026091808,graded_sensory_mixture,resistance_gate,0.03,3520,0.1005259080605703,0.09554621177971234,0,0,True
2026091808,graded_sensory_mixture,swapped_gate,0.03,2688,0.29010441979752666,0.28197395349934823,570,0,False
2026091808,graded_sensory_mixture,exact,0.1,2496,0.10043860784439104,0.09537148729879014,3366,0,False
2026091808,graded_sensory_mixture,unit_broadcast,0.1,128,0.10681897177124314,0.1020252566288368,0,0,True
2026091808,graded_sensory_mixture,proportional_gate,0.1,2176,0.11716462306358469,0.11542007557460406,2075,0,True
2026091808,graded_sensory_mixture,resistance_gate,0.1,2496,0.1003421611410233,0.09523950983425182,0,0,False
2026091808,graded_sensory_mixture,swapped_gate,0.1,3520,0.29384330384683816,0.28258090152343435,1835,0,True
2026091809,graded_teacher,exact,0.01,4032,6.303488448022109e-05,6.748334233203688e-05,0,0,False
2026091809,graded_teacher,unit_broadcast,0.01,320,0.01606160365949244,0.018132908315593756,0,0,False
2026091809,graded_teacher,proportional_gate,0.01,4032,6.181209470882012e-05,6.44178612520011e-05,0,0,False
2026091809,graded_teacher,resistance_gate,0.01,4096,4.201560975541978e-05,4.159540952571564e-05,0,0,False
2026091809,graded_teacher,swapped_gate,0.01,1024,0.014620603122648242,0.013170426570561972,0,0,False
2026091809,graded_teacher,exact,0.03,3520,8.231676895181675e-06,8.76075830983006e-06,0,0,True
2026091809,graded_teacher,unit_broadcast,0.03,128,0.010102217897570051,0.011368529700943958,745,0,False
2026091809,graded_teacher,proportional_gate,0.03,4096,9.787235304356442e-06,9.788294489621237e-06,0,0,False
2026091809,graded_teacher,resistance_gate,0.03,3392,1.006760851326125e-05,1.0276353979499732e-05,0,0,True
2026091809,graded_teacher,swapped_gate,0.03,384,0.035379796415902824,0.03330038809708124,0,0,True
2026091809,graded_teacher,exact,0.1,2944,6.641811621967638e-06,6.691241139888832e-06,0,1,False
2026091809,graded_teacher,unit_broadcast,0.1,256,0.002204476579960272,0.0023379310181757375,2472,1,True
2026091809,graded_teacher,proportional_gate,0.1,4096,7.0886611858648246e-06,7.59581849032464e-06,0,1,True
2026091809,graded_teacher,resistance_gate,0.1,3904,9.27222934653405e-06,9.6119050599619e-06,0,1,False
2026091809,graded_teacher,swapped_gate,0.1,128,0.06010842967540962,0.05525229868673344,2577,124,False
2026091809,sensory_selection,exact,0.01,4096,0.00027144291487788677,0.000277255267826737,0,0,False
2026091809,sensory_selection,unit_broadcast,0.01,3840,0.0007133210915590482,0.000709082003055829,0,0,False
2026091809,sensory_selection,proportional_gate,0.01,4096,0.00024883622595336355,0.00025273583145059053,0,0,False
2026091809,sensory_selection,resistance_gate,0.01,4096,0.00025626286644236,0.000260327412213025,0,0,False
2026091809,sensory_selection,swapped_gate,0.01,4096,0.8345427287536927,0.8319560882908156,0,0,False
2026091809,sensory_selection,exact,0.03,4032,0.00010775486182765568,0.00010874770309515212,0,0,False
2026091809,sensory_selection,unit_broadcast,0.03,4032,0.00032520248867117153,0.00032314076905147064,501,0,False
2026091809,sensory_selection,proportional_gate,0.03,3968,8.504242747137976e-05,8.624398800636983e-05,0,0,False
2026091809,sensory_selection,resistance_gate,0.03,3968,8.64468042296087e-05,8.785954434302973e-05,0,0,False
2026091809,sensory_selection,swapped_gate,0.03,3520,0.821370708538742,0.8162774460172962,2559,0,True
2026091809,sensory_selection,exact,0.1,4032,4.5127750461633636e-05,4.334211751949368e-05,0,0,True
2026091809,sensory_selection,unit_broadcast,0.1,3328,0.0002185474019754686,0.0002253541291502695,1662,0,True
2026091809,sensory_selection,proportional_gate,0.1,4032,3.0427980347630944e-05,3.083820724034989e-05,0,0,True
2026091809,sensory_selection,resistance_gate,0.1,3648,3.5000424263638764e-05,3.569877314911095e-05,0,0,True
2026091809,sensory_selection,swapped_gate,0.1,3712,0.8453250978704446,0.8408639784567401,3759,0,False
2026091809,graded_sensory_mixture,exact,0.01,3968,0.09468015822984704,0.10404685635213061,0,0,False
2026091809,graded_sensory_mixture,unit_broadcast,0.01,512,0.10693375013803631,0.11706550304884628,0,0,False
2026091809,graded_sensory_mixture,proportional_gate,0.01,2432,0.12609392778838,0.1305572259618069,0,0,False
2026091809,graded_sensory_mixture,resistance_gate,0.01,3968,0.09485182166782896,0.10423242591088326,0,0,False
2026091809,graded_sensory_mixture,swapped_gate,0.01,3392,0.3107796312742271,0.3181039295240366,0,0,False
2026091809,graded_sensory_mixture,exact,0.03,3968,0.09433638190595572,0.10386036677757712,858,0,True
2026091809,graded_sensory_mixture,unit_broadcast,0.03,320,0.104688682031377,0.11628016829900331,0,0,False
2026091809,graded_sensory_mixture,proportional_gate,0.03,1216,0.12347282775456783,0.1273990301379536,227,0,False
2026091809,graded_sensory_mixture,resistance_gate,0.03,3968,0.09432315374673325,0.10390085183185839,0,0,True
2026091809,graded_sensory_mixture,swapped_gate,0.03,2560,0.29498434001708945,0.3064774084618185,623,0,False
2026091809,graded_sensory_mixture,exact,0.1,1216,0.0955201824026995,0.10451833168270394,3033,0,False
2026091809,graded_sensory_mixture,unit_broadcast,0.1,128,0.10257784017223827,0.11512131787991571,0,0,True
2026091809,graded_sensory_mixture,proportional_gate,0.1,384,0.12714941627607623,0.1350472204515349,2804,0,True
2026091809,graded_sensory_mixture,resistance_gate,0.1,1216,0.09538023405343418,0.10446252574392839,0,0,False
2026091809,graded_sensory_mixture,swapped_gate,0.1,3008,0.28814142743554155,0.3003971297472466,2151,0,True
2026091810,graded_teacher,exact,0.01,4096,6.479406735128849e-05,6.457503387036196e-05,0,0,False
2026091810,graded_teacher,unit_broadcast,0.01,256,0.025910159370657514,0.02513932609304105,0,0,False
2026091810,graded_teacher,proportional_gate,0.01,4032,0.0001078039314973757,9.394771045804052e-05,0,0,False
2026091810,graded_teacher,resistance_gate,0.01,4096,6.186684003568219e-05,6.002329148783363e-05,0,0,False
2026091810,graded_teacher,swapped_gate,0.01,448,0.1817733490639509,0.16886457872265956,0,0,False
2026091810,graded_teacher,exact,0.03,4032,1.455711189418225e-05,1.3904762082326284e-05,0,0,True
2026091810,graded_teacher,unit_broadcast,0.03,128,0.018750537081863347,0.01800741845632294,254,0,False
2026091810,graded_teacher,proportional_gate,0.03,3648,4.461882954556581e-05,4.6917949525371245e-05,0,0,False
2026091810,graded_teacher,resistance_gate,0.03,3840,2.877736816108862e-05,2.6813920143441105e-05,0,0,True
2026091810,graded_teacher,swapped_gate,0.03,192,0.16643916077079102,0.15622891315649087,1086,0,True
2026091810,graded_teacher,exact,0.1,3712,1.774531281954339e-05,1.7871479821202724e-05,0,3,False
2026091810,graded_teacher,unit_broadcast,0.1,128,0.007825660242576535,0.007525008824168482,1956,4,True
2026091810,graded_teacher,proportional_gate,0.1,3968,1.161072454946524e-05,1.1886802523904008e-05,0,3,True
2026091810,graded_teacher,resistance_gate,0.1,3584,1.2428757116899464e-05,1.0906361052864381e-05,0,3,False
2026091810,graded_teacher,swapped_gate,0.1,448,0.22228280347417415,0.20986058958940954,3132,189,False
2026091810,sensory_selection,exact,0.01,4032,0.0002770984183968012,0.00025142537054779465,0,0,False
2026091810,sensory_selection,unit_broadcast,0.01,4096,0.0008289584179870428,0.0007462804904677407,0,0,False
2026091810,sensory_selection,proportional_gate,0.01,4032,0.00027535643178991706,0.0002532302610242844,0,0,False
2026091810,sensory_selection,resistance_gate,0.01,4032,0.0002850087081840972,0.0002624387895316253,0,0,False
2026091810,sensory_selection,swapped_gate,0.01,320,0.7884382073926055,0.792367789811906,2705,0,False
2026091810,sensory_selection,exact,0.03,3968,0.00010524983753522304,9.7394154837282e-05,0,0,False
2026091810,sensory_selection,unit_broadcast,0.03,3712,0.00040468796239107095,0.0003769801279520002,468,0,False
2026091810,sensory_selection,proportional_gate,0.03,3968,9.2892743394791e-05,8.828220806141907e-05,0,0,False
2026091810,sensory_selection,resistance_gate,0.03,3968,9.559344157592572e-05,9.08069676749619e-05,0,0,False
2026091810,sensory_selection,swapped_gate,0.03,448,0.7704111623668785,0.7813785034651569,3509,0,True
2026091810,sensory_selection,exact,0.1,3648,3.9799314155678315e-05,3.777506474225928e-05,0,0,True
2026091810,sensory_selection,unit_broadcast,0.1,4032,0.00014300536765289752,0.00013699695899419955,1746,0,True
2026091810,sensory_selection,proportional_gate,0.1,3712,3.408083605321071e-05,3.334413241968331e-05,0,0,True
2026091810,sensory_selection,resistance_gate,0.1,3712,3.0478827234224214e-05,2.928270537475698e-05,0,0,True
2026091810,sensory_selection,swapped_gate,0.1,448,0.7632640440513431,0.7656362007346204,3926,0,False
2026091810,graded_sensory_mixture,exact,0.01,3392,0.10069442590312935,0.09661237534625075,0,0,False
2026091810,graded_sensory_mixture,unit_broadcast,0.01,512,0.11412333174684339,0.11041182607850915,0,0,False
2026091810,graded_sensory_mixture,proportional_gate,0.01,3520,0.12876720014862805,0.1306064397334183,0,0,False
2026091810,graded_sensory_mixture,resistance_gate,0.01,3392,0.10089698531707836,0.0967889428963514,0,0,False
2026091810,graded_sensory_mixture,swapped_gate,0.01,3904,0.3113505096400068,0.3216613707799784,0,0,False
2026091810,graded_sensory_mixture,exact,0.03,3392,0.10012811091037571,0.09599458112095093,1152,0,True
2026091810,graded_sensory_mixture,unit_broadcast,0.03,192,0.11087564682631454,0.10747275554975319,0,0,False
2026091810,graded_sensory_mixture,proportional_gate,0.03,1664,0.13097086138275194,0.1327008764889528,1004,0,False
2026091810,graded_sensory_mixture,resistance_gate,0.03,3392,0.10016498527858173,0.09601770265685002,0,0,True
2026091810,graded_sensory_mixture,swapped_gate,0.03,3904,0.29927976529211037,0.31103462595235226,1162,0,False
2026091810,graded_sensory_mixture,exact,0.1,832,0.10145360023386625,0.09743130832009086,3104,0,False
2026091810,graded_sensory_mixture,unit_broadcast,0.1,192,0.11401447977962113,0.10840755351667715,0,0,True
2026091810,graded_sensory_mixture,proportional_gate,0.1,1408,0.134211418565864,0.1365038006307031,2651,0,True
2026091810,graded_sensory_mixture,resistance_gate,0.1,832,0.10127777370756857,0.09734686785338718,0,0,False
2026091810,graded_sensory_mixture,swapped_gate,0.1,2176,0.2846195685664848,0.2918169558999513,2908,1,True
2026091811,graded_teacher,exact,0.01,3840,4.2713911386132594e-05,4.209765921042362e-05,0,0,False
2026091811,graded_teacher,unit_broadcast,0.01,256,0.02026470703328948,0.021167729698905825,0,0,False
2026091811,graded_teacher,proportional_gate,0.01,4096,3.152355368248827e-05,3.215231606410167e-05,0,0,False
2026091811,graded_teacher,resistance_gate,0.01,4096,4.136454958088178e-05,4.150049860922276e-05,0,0,False
2026091811,graded_teacher,swapped_gate,0.01,128,0.037724730861950974,0.038423556700899975,0,0,False
2026091811,graded_teacher,exact,0.03,3456,2.2110864936146102e-05,2.1429134976033576e-05,0,0,True
2026091811,graded_teacher,unit_broadcast,0.03,128,0.008812263746987202,0.009413989768744569,0,0,False
2026091811,graded_teacher,proportional_gate,0.03,3840,1.654564927431007e-05,1.5674703218859313e-05,0,0,False
2026091811,graded_teacher,resistance_gate,0.03,3648,1.9636290367640725e-05,2.044812713067407e-05,0,0,True
2026091811,graded_teacher,swapped_gate,0.03,64,0.024200619016472896,0.023104471497022605,0,0,True
2026091811,graded_teacher,exact,0.1,3840,1.689147313136578e-05,1.6945731718279034e-05,0,2,False
2026091811,graded_teacher,unit_broadcast,0.1,3968,0.0018393559109640975,0.0019130359597982864,0,4,True
2026091811,graded_teacher,proportional_gate,0.1,3840,7.830908521728086e-06,7.45938124755733e-06,0,2,True
2026091811,graded_teacher,resistance_gate,0.1,2560,3.085515802494709e-05,3.382893996438831e-05,0,2,False
2026091811,graded_teacher,swapped_gate,0.1,64,0.10587181277970704,0.10524118459372146,2546,103,False
2026091811,sensory_selection,exact,0.01,4032,0.00026563479772988584,0.0002741137967168404,0,0,False
2026091811,sensory_selection,unit_broadcast,0.01,4032,0.0007022134794769439,0.0007589741409461229,0,0,False
2026091811,sensory_selection,proportional_gate,0.01,4032,0.0002530206241350648,0.00026233832167548164,0,0,False
2026091811,sensory_selection,resistance_gate,0.01,4032,0.000259485465236832,0.00026919465785509424,0,0,False
2026091811,sensory_selection,swapped_gate,0.01,896,0.7695487094539517,0.7766163462852544,0,0,False
2026091811,sensory_selection,exact,0.03,4032,8.995774609602661e-05,9.218128133636481e-05,0,0,False
2026091811,sensory_selection,unit_broadcast,0.03,4032,0.000343992958274833,0.00037993209817009513,1334,0,False
2026091811,sensory_selection,proportional_gate,0.03,4032,8.894713725373171e-05,9.564324492889122e-05,0,0,False
2026091811,sensory_selection,resistance_gate,0.03,4032,9.04068322173737e-05,9.70473496599026e-05,0,0,False
2026091811,sensory_selection,swapped_gate,0.03,4032,0.7290426678562045,0.7279432995874353,210,0,True
2026091811,sensory_selection,exact,0.1,3008,4.651669114685082e-05,4.626746757594186e-05,0,0,True
2026091811,sensory_selection,unit_broadcast,0.1,3712,0.0001795471039874256,0.0001886191662118346,1977,0,True
2026091811,sensory_selection,proportional_gate,0.1,3584,3.286126430447097e-05,3.449934861903036e-05,0,0,True
2026091811,sensory_selection,resistance_gate,0.1,3840,2.4160608341240517e-05,2.5387626477968646e-05,0,0,True
2026091811,sensory_selection,swapped_gate,0.1,2880,0.6572247754442234,0.7084610582135543,922,2,False
2026091811,graded_sensory_mixture,exact,0.01,3072,0.09012786988694606,0.09812705000339958,0,0,False
2026091811,graded_sensory_mixture,unit_broadcast,0.01,448,0.10195349335895512,0.10894585536658123,0,0,False
2026091811,graded_sensory_mixture,proportional_gate,0.01,2048,0.12187832173149835,0.1343537033354731,0,0,False
2026091811,graded_sensory_mixture,resistance_gate,0.01,3072,0.0902882410982495,0.09834094631718746,0,0,False
