variant,forward,trained_rule,delivered_rule,block,relation,mean,ci_low,ci_high,n
separable,shunt,uniform_rms,uniform_rms,proximal,within,0.638559417254214,0.619314526708907,0.6583008602032614,20
separable,shunt,uniform_rms,uniform_rms,readout,cross,0.12671044166830028,-0.052077854349523695,0.3170871510434634,20
separable,shunt,uniform_rms,uniform_rms,readout,within,1.0,1.0,1.0,20
separable,shunt,uniform_rms,uniform_rms,soma,cross,-0.03413957444327713,-0.09792202402787158,0.028798897101824296,20
separable,shunt,uniform_rms,uniform_rms,soma,within,1.0,1.0,1.0,20
separable,shunt,uniform_rms,uniform_rms,terminal,cross,0.02035965623168009,-0.0036601735789105155,0.04723611097520638,20
separable,shunt,uniform_rms,uniform_rms,terminal,within,0.3736773890246267,0.36275016228012813,0.3846532423169318,20
separable,tonic,broadcast,broadcast,proximal,cross,0.24428073206569723,0.11203038413095057,0.37309305964990913,20
separable,tonic,broadcast,broadcast,proximal,within,0.6299209380100188,0.6029608876317099,0.6569641587753955,20
separable,tonic,broadcast,broadcast,readout,cross,0.4546621513903742,0.21074030953066156,0.6874955605377119,20
separable,tonic,broadcast,broadcast,readout,within,1.0,1.0,1.0,20
separable,tonic,broadcast,broadcast,soma,cross,0.27373166109117525,0.1565947917709266,0.3912671098271407,20
separable,tonic,broadcast,broadcast,soma,within,1.0,1.0,1.0,20
separable,tonic,broadcast,broadcast,terminal,cross,0.02587018140024471,0.011818849018312141,0.03958647028722439,20
separable,tonic,broadcast,broadcast,terminal,within,0.49939330471561216,0.4821852741483451,0.5158850000555042,20
separable,tonic,broadcast,exact,proximal,cross,0.40690490079650826,0.1932615222134828,0.6145149535009027,20
separable,tonic,broadcast,exact,proximal,within,1.0,1.0,1.0,20
separable,tonic,broadcast,exact,readout,cross,0.4546621513903742,0.20453899759264774,0.694034205240159,20
separable,tonic,broadcast,exact,readout,within,1.0,1.0,1.0,20
separable,tonic,broadcast,exact,soma,cross,0.27373166109117525,0.15900305479626556,0.38899283869076384,20
separable,tonic,broadcast,exact,soma,within,1.0,1.0,1.0,20
separable,tonic,broadcast,exact,terminal,cross,0.034055097084814086,0.016474842667943548,0.05199814813257055,20
separable,tonic,broadcast,exact,terminal,within,1.0,1.0,1.0,20
separable,tonic,broadcast,resistance,proximal,cross,0.24428073206569723,0.11027659166014286,0.3732243564151776,20
separable,tonic,broadcast,resistance,proximal,within,0.6299209380100188,0.6031148989363939,0.6570767256261532,20
separable,tonic,broadcast,resistance,readout,cross,0.4546621513903742,0.20822594452944249,0.69439829749933,20
separable,tonic,broadcast,resistance,readout,within,1.0,1.0,1.0,20
separable,tonic,broadcast,resistance,soma,cross,0.27373166109117525,0.15713229551894128,0.3887646396024916,20
separable,tonic,broadcast,resistance,soma,within,1.0,1.0,1.0,20
separable,tonic,broadcast,resistance,terminal,cross,0.024556290804185178,0.011049650089653754,0.03788645764149155,20
separable,tonic,broadcast,resistance,terminal,within,0.5372370045154545,0.5200172111471275,0.5542972982225712,20
separable,tonic,broadcast,swapped,proximal,cross,0.24428073206569723,0.11401711632915243,0.37247395520846105,20
separable,tonic,broadcast,swapped,proximal,within,0.6299209380100188,0.6028800201289309,0.6568153026463548,20
separable,tonic,broadcast,swapped,readout,cross,0.4546621513903742,0.2096022876205485,0.6930685606558487,20
separable,tonic,broadcast,swapped,readout,within,1.0,1.0,1.0,20
separable,tonic,broadcast,swapped,soma,cross,0.27373166109117525,0.15499472990121752,0.3926069059421974,20
separable,tonic,broadcast,swapped,soma,within,1.0,1.0,1.0,20
separable,tonic,broadcast,swapped,terminal,cross,0.02484711468865104,0.01094450727830572,0.03842854406686302,20
separable,tonic,broadcast,swapped,terminal,within,0.4167474553334011,0.38356688278897183,0.447470229857109,20
separable,tonic,broadcast,uniform_rms,proximal,cross,0.24428073206569723,0.11009002208155284,0.3737916939354293,20
separable,tonic,broadcast,uniform_rms,proximal,within,0.6299209380100188,0.6026748821211303,0.6570315068843079,20
separable,tonic,broadcast,uniform_rms,readout,cross,0.4546621513903742,0.21112265870569807,0.6928468847957978,20
separable,tonic,broadcast,uniform_rms,readout,within,1.0,1.0,1.0,20
separable,tonic,broadcast,uniform_rms,soma,cross,0.27373166109117525,0.15465997037803345,0.39221681377729545,20
separable,tonic,broadcast,uniform_rms,soma,within,1.0,1.0,1.0,20
separable,tonic,broadcast,uniform_rms,terminal,cross,0.025610451259525092,0.01194638238706104,0.03927155973070414,20
separable,tonic,broadcast,uniform_rms,terminal,within,0.49445980844806064,0.47626413460105577,0.5124661789254062,20
separable,tonic,exact,broadcast,proximal,cross,0.2783013955647188,0.15219166866943776,0.4000066594080871,20
separable,tonic,exact,broadcast,proximal,within,0.5776378994120734,0.5636442275887052,0.590982904010375,20
separable,tonic,exact,broadcast,readout,cross,0.558671281912727,0.3202382596723538,0.7813758756205437,20
separable,tonic,exact,broadcast,readout,within,1.0,1.0,1.0,20
separable,tonic,exact,broadcast,soma,cross,0.14891965241702215,0.0634248304240095,0.23683059877902216,20
separable,tonic,exact,broadcast,soma,within,1.0,1.0,1.0,20
separable,tonic,exact,broadcast,terminal,cross,0.016015162627729406,0.00927746476163542,0.022495357586891085,20
separable,tonic,exact,broadcast,terminal,within,0.3453175053485616,0.3349427881641649,0.3556666982893606,20
separable,tonic,exact,exact,proximal,cross,0.47993224209154767,0.2677618342819096,0.6773044984584763,20
separable,tonic,exact,exact,proximal,within,1.0,1.0,1.0,20
separable,tonic,exact,exact,readout,cross,0.558671281912727,0.31848496769997087,0.7792114636377103,20
separable,tonic,exact,exact,readout,within,1.0,1.0,1.0,20
separable,tonic,exact,exact,soma,cross,0.14891965241702215,0.06284287595148241,0.23842073903217229,20
separable,tonic,exact,exact,soma,within,1.0,1.0,1.0,20
separable,tonic,exact,exact,terminal,cross,0.02500631216992356,0.014687508553287335,0.03464443064712398,20
separable,tonic,exact,exact,terminal,within,1.0,0.9999999999999998,1.0,20
separable,tonic,exact,resistance,proximal,cross,0.2783013955647188,0.15558930057585488,0.39486425026639826,20
separable,tonic,exact,resistance,proximal,within,0.5776378994120734,0.5635902120483798,0.5911329686209698,20
separable,tonic,exact,resistance,readout,cross,0.558671281912727,0.3245668937910637,0.7792900350125572,20
separable,tonic,exact,resistance,readout,within,1.0,1.0,1.0,20
separable,tonic,exact,resistance,soma,cross,0.14891965241702215,0.06288495006118741,0.23947067674025144,20
separable,tonic,exact,resistance,soma,within,1.0,1.0,1.0,20
separable,tonic,exact,resistance,terminal,cross,0.016426143879325443,0.009590046612879384,0.02309520452117242,20
separable,tonic,exact,resistance,terminal,within,0.438916176312126,0.42655758543203487,0.45070422305011926,20
separable,tonic,exact,swapped,proximal,cross,0.2783013955647188,0.15533542885477825,0.3963325881578474,20
separable,tonic,exact,swapped,proximal,within,0.5776378994120734,0.56341234660981,0.5910411817985315,20
separable,tonic,exact,swapped,readout,cross,0.558671281912727,0.32552006903781305,0.7776215656542314,20
separable,tonic,exact,swapped,readout,within,1.0,1.0,1.0,20
separable,tonic,exact,swapped,soma,cross,0.14891965241702215,0.06554101362357534,0.23891308711848214,20
separable,tonic,exact,swapped,soma,within,1.0,1.0,1.0,20
separable,tonic,exact,swapped,terminal,cross,0.01332763243148137,0.0073900107539286225,0.018968063292723027,20
separable,tonic,exact,swapped,terminal,within,0.2405957558230623,0.2224506339736138,0.259333722996654,20
separable,tonic,exact,uniform_rms,proximal,cross,0.2783013955647188,0.15257686917718316,0.39340613529166263,20
separable,tonic,exact,uniform_rms,proximal,within,0.5776378994120734,0.5638739590506114,0.591251179758165,20
separable,tonic,exact,uniform_rms,readout,cross,0.558671281912727,0.32313658211523794,0.7794705954148652,20
separable,tonic,exact,uniform_rms,readout,within,1.0,1.0,1.0,20
separable,tonic,exact,uniform_rms,soma,cross,0.14891965241702215,0.06334268452284823,0.23896564509013848,20
separable,tonic,exact,uniform_rms,soma,within,1.0,1.0,1.0,20
separable,tonic,exact,uniform_rms,terminal,cross,0.01564058956784032,0.008808129378292028,0.022019371432771707,20
separable,tonic,exact,uniform_rms,terminal,within,0.3367451052345404,0.3229351047414537,0.3502600283384733,20
separable,tonic,resistance,broadcast,proximal,cross,0.06868019727745445,-0.024020340404620703,0.17222934049127955,20
separable,tonic,resistance,broadcast,proximal,within,0.6679918168986849,0.6364665883768638,0.7042041724080678,20
separable,tonic,resistance,broadcast,readout,cross,0.1196082646147331,-0.05424561385317595,0.3137907775720317,20
separable,tonic,resistance,broadcast,readout,within,1.0,1.0,1.0,20
separable,tonic,resistance,broadcast,soma,cross,0.07243159320473877,0.011560691850371434,0.13883062996612283,20
separable,tonic,resistance,broadcast,soma,within,1.0,1.0,1.0,20
separable,tonic,resistance,broadcast,terminal,cross,0.006190420985313235,0.000818058039001243,0.012085687826559327,20
separable,tonic,resistance,broadcast,terminal,within,0.5133371204560198,0.49312886155646357,0.5354973236066229,20
separable,tonic,resistance,exact,proximal,cross,0.11094722884409505,-0.03934518481512131,0.2782318720962087,20
separable,tonic,resistance,exact,proximal,within,1.0,1.0,1.0,20
separable,tonic,resistance,exact,readout,cross,0.1196082646147331,-0.053050954087020596,0.3146649669989738,20
separable,tonic,resistance,exact,readout,within,1.0,1.0,1.0,20
separable,tonic,resistance,exact,soma,cross,0.07243159320473877,0.0117167955580846,0.1409180492818511,20
separable,tonic,resistance,exact,soma,within,1.0,1.0,1.0,20
separable,tonic,resistance,exact,terminal,cross,0.006847026399955218,0.00022284665685914955,0.014566246281966408,20
separable,tonic,resistance,exact,terminal,within,1.0,1.0,1.0,20
separable,tonic,resistance,resistance,proximal,cross,0.06868019727745445,-0.022825867645751494,0.17068798136300722,20
separable,tonic,resistance,resistance,proximal,within,0.6679918168986849,0.6365080863710385,0.705459680217675,20
separable,tonic,resistance,resistance,readout,cross,0.1196082646147331,-0.052128303495994156,0.3188771313015433,20
separable,tonic,resistance,resistance,readout,within,1.0,1.0,1.0,20
separable,tonic,resistance,resistance,soma,cross,0.07243159320473877,0.010701571438832162,0.13971171814257827,20
separable,tonic,resistance,resistance,soma,within,1.0,1.0,1.0,20
separable,tonic,resistance,resistance,terminal,cross,0.005796139435464893,0.000885970978463001,0.011407172552231728,20
separable,tonic,resistance,resistance,terminal,within,0.5506848810172601,0.529169310159655,0.5730765256220592,20
separable,tonic,resistance,swapped,proximal,cross,0.06868019727745445,-0.02396673457028236,0.17420031586955212,20
separable,tonic,resistance,swapped,proximal,within,0.6679918168986849,0.6363501803196902,0.7043376390470849,20
separable,tonic,resistance,swapped,readout,cross,0.1196082646147331,-0.05031883719683051,0.31245465821791707,20
separable,tonic,resistance,swapped,readout,within,1.0,1.0,1.0,20
separable,tonic,resistance,swapped,soma,cross,0.07243159320473877,0.012150311006121618,0.13983235619915158,20
separable,tonic,resistance,swapped,soma,within,1.0,1.0,1.0,20
separable,tonic,resistance,swapped,terminal,cross,0.005879217691361965,0.0011443758366776662,0.011205513038313563,20
separable,tonic,resistance,swapped,terminal,within,0.38871386503912614,0.339262585472271,0.43759031744094,20
separable,tonic,resistance,uniform_rms,proximal,cross,0.06868019727745445,-0.025532571296489018,0.17240538723660712,20
separable,tonic,resistance,uniform_rms,proximal,within,0.6679918168986849,0.6370106907011456,0.7045493600123925,20
separable,tonic,resistance,uniform_rms,readout,cross,0.1196082646147331,-0.05080825276224879,0.3042276933938702,20
separable,tonic,resistance,uniform_rms,readout,within,1.0,1.0,1.0,20
separable,tonic,resistance,uniform_rms,soma,cross,0.07243159320473877,0.012321904865110346,0.1400011032213429,20
separable,tonic,resistance,uniform_rms,soma,within,1.0,1.0,1.0,20
separable,tonic,resistance,uniform_rms,terminal,cross,0.006160429253331945,0.0008869862733481907,0.012096249930999453,20
separable,tonic,resistance,uniform_rms,terminal,within,0.5065387337524571,0.47978837472471686,0.5355829344929629,20
separable,tonic,swapped,broadcast,proximal,cross,0.15131626040220666,0.0405367065217356,0.27142662066073864,20
separable,tonic,swapped,broadcast,proximal,within,0.6473892268431392,0.6286200337328701,0.6652655993686734,20
separable,tonic,swapped,broadcast,readout,cross,0.22449293976079726,0.016926923291032726,0.4496177189187536,20
separable,tonic,swapped,broadcast,readout,within,1.0,1.0,1.0,20
separable,tonic,swapped,broadcast,soma,cross,0.07776515127579828,0.007587459507283057,0.151944856474454,20
separable,tonic,swapped,broadcast,soma,within,1.0,1.0,1.0,20
separable,tonic,swapped,broadcast,terminal,cross,0.06752899959289377,0.015754756649698002,0.12148041320960598,20
separable,tonic,swapped,broadcast,terminal,within,0.5379805442914967,0.5259391545414887,0.5504583959689798,20
separable,tonic,swapped,exact,proximal,cross,0.24119716553904733,0.06702267506693806,0.4252600557459542,20
separable,tonic,swapped,exact,proximal,within,1.0,1.0,1.0,20
separable,tonic,swapped,exact,readout,cross,0.22449293976079726,0.018294003907352446,0.4498809334349561,20
separable,tonic,swapped,exact,readout,within,1.0,1.0,1.0,20
separable,tonic,swapped,exact,soma,cross,0.07776515127579828,0.00786242445780365,0.153417996081689,20
separable,tonic,swapped,exact,soma,within,1.0,1.0,1.0,20
separable,tonic,swapped,exact,terminal,cross,0.10702044569979048,0.0261501283171041,0.1967204280535223,20
separable,tonic,swapped,exact,terminal,within,1.0,0.9999999999999998,1.0,20
separable,tonic,swapped,resistance,proximal,cross,0.15131626040220666,0.03519295714111315,0.27310654295697734,20
separable,tonic,swapped,resistance,proximal,within,0.6473892268431392,0.628570290230636,0.665177997511944,20
separable,tonic,swapped,resistance,readout,cross,0.22449293976079726,0.017006674184341878,0.44995141408167383,20
separable,tonic,swapped,resistance,readout,within,1.0,1.0,1.0,20
separable,tonic,swapped,resistance,soma,cross,0.07776515127579828,0.009040298770531871,0.15342371952361405,20
separable,tonic,swapped,resistance,soma,within,1.0,1.0,1.0,20
separable,tonic,swapped,resistance,terminal,cross,0.06832763865802091,0.016867957660983347,0.12368673431531471,20
separable,tonic,swapped,resistance,terminal,within,0.5721866299795094,0.5616210265370809,0.5828828102838065,20
separable,tonic,swapped,swapped,proximal,cross,0.15131626040220666,0.039797882493786414,0.2709775225262335,20
separable,tonic,swapped,swapped,proximal,within,0.6473892268431392,0.6288255237277807,0.6647241089140347,20
separable,tonic,swapped,swapped,readout,cross,0.22449293976079726,0.014507419583240212,0.447857344649136,20
separable,tonic,swapped,swapped,readout,within,1.0,1.0,1.0,20
separable,tonic,swapped,swapped,soma,cross,0.07776515127579828,0.009548929027980097,0.15150315614280588,20
separable,tonic,swapped,swapped,soma,within,1.0,1.0,1.0,20
separable,tonic,swapped,swapped,terminal,cross,0.064040421415064,0.01661153049736575,0.11688663599450821,20
separable,tonic,swapped,swapped,terminal,within,0.52299852384122,0.5096504721583972,0.5365298822382515,20
separable,tonic,swapped,uniform_rms,proximal,cross,0.15131626040220666,0.03785241543856202,0.2750850185144297,20
separable,tonic,swapped,uniform_rms,proximal,within,0.6473892268431392,0.6286688079573134,0.6654435413452213,20
separable,tonic,swapped,uniform_rms,readout,cross,0.22449293976079726,0.014754655253512695,0.4502642896076032,20
separable,tonic,swapped,uniform_rms,readout,within,1.0,1.0,1.0,20
separable,tonic,swapped,uniform_rms,soma,cross,0.07776515127579828,0.009900526754081491,0.15300867884194866,20
separable,tonic,swapped,uniform_rms,soma,within,1.0,1.0,1.0,20
separable,tonic,swapped,uniform_rms,terminal,cross,0.06542908193011833,0.016034852549532717,0.12016731065194952,20
separable,tonic,swapped,uniform_rms,terminal,within,0.5372865663879672,0.5247873856184069,0.550119692180315,20
separable,tonic,uniform_rms,broadcast,proximal,cross,0.31388648785835094,0.178300730836769,0.44273451717167916,20
separable,tonic,uniform_rms,broadcast,proximal,within,0.6288270049364716,0.6025457660205833,0.6557973557700967,20
separable,tonic,uniform_rms,broadcast,readout,cross,0.5301021961406694,0.28947857961688694,0.7501781903415221,20
separable,tonic,uniform_rms,broadcast,readout,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,broadcast,soma,cross,0.19835100901249192,0.09932932760413532,0.30218858679413624,20
separable,tonic,uniform_rms,broadcast,soma,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,broadcast,terminal,cross,0.03475983901885664,0.0182543376233512,0.05150019984191962,20
separable,tonic,uniform_rms,broadcast,terminal,within,0.5021269537305576,0.48183732794817147,0.5228854517045253,20
separable,tonic,uniform_rms,exact,proximal,cross,0.49177441233001373,0.2748025059508062,0.6971486929131047,20
separable,tonic,uniform_rms,exact,proximal,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,exact,readout,cross,0.5301021961406694,0.291239526409575,0.750902829873475,20
separable,tonic,uniform_rms,exact,readout,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,exact,soma,cross,0.19835100901249192,0.10073867762226817,0.29727745396314714,20
separable,tonic,uniform_rms,exact,soma,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,exact,terminal,cross,0.04338589110148817,0.02194996517199097,0.06390066976353452,20
separable,tonic,uniform_rms,exact,terminal,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,resistance,proximal,cross,0.31388648785835094,0.18081859585557597,0.44144519190426657,20
separable,tonic,uniform_rms,resistance,proximal,within,0.6288270049364716,0.6029379259112323,0.6554223661950862,20
separable,tonic,uniform_rms,resistance,readout,cross,0.5301021961406694,0.2952931778953915,0.7495872061736996,20
separable,tonic,uniform_rms,resistance,readout,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,resistance,soma,cross,0.19835100901249192,0.10130615883908271,0.29817115585434734,20
separable,tonic,uniform_rms,resistance,soma,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,resistance,terminal,cross,0.03230594316452888,0.01677589526712205,0.04812220367526624,20
separable,tonic,uniform_rms,resistance,terminal,within,0.5391202370305317,0.520256397557821,0.5588230816724589,20
separable,tonic,uniform_rms,swapped,proximal,cross,0.31388648785835094,0.17909000069385655,0.4429485624564466,20
separable,tonic,uniform_rms,swapped,proximal,within,0.6288270049364716,0.6025185391338505,0.6554917302979214,20
separable,tonic,uniform_rms,swapped,readout,cross,0.5301021961406694,0.29571129331377133,0.7501843512945702,20
separable,tonic,uniform_rms,swapped,readout,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,swapped,soma,cross,0.19835100901249192,0.1022094811529689,0.3004610279545983,20
separable,tonic,uniform_rms,swapped,soma,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,swapped,terminal,cross,0.032359458903268405,0.017054171815456962,0.04798734601361582,20
separable,tonic,uniform_rms,swapped,terminal,within,0.4265999791390255,0.3893421867175547,0.4624888244964329,20
separable,tonic,uniform_rms,uniform_rms,proximal,cross,0.31388648785835094,0.1771326895662216,0.4426775036151865,20
separable,tonic,uniform_rms,uniform_rms,proximal,within,0.6288270049364716,0.6025552909466436,0.6557101130733934,20
separable,tonic,uniform_rms,uniform_rms,readout,cross,0.5301021961406694,0.29522778080475254,0.7543473005805811,20
separable,tonic,uniform_rms,uniform_rms,readout,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,uniform_rms,soma,cross,0.19835100901249192,0.10168363716884926,0.2977346504054063,20
separable,tonic,uniform_rms,uniform_rms,soma,within,1.0,1.0,1.0,20
separable,tonic,uniform_rms,uniform_rms,terminal,cross,0.03439113682690478,0.01763179390039324,0.051127673105224127,20
separable,tonic,uniform_rms,uniform_rms,terminal,within,0.49753176043081304,0.4769171448067981,0.5203432376601386,20
