seed,state,trained_rule,parameter,relative_l2_residual,max_absolute_residual,exact_norm,kappa_min,kappa_max
2026100212,selected,shuffled_derivative,branch_excitation.pre_w,5.068302818021327e-16,4.336808689942018e-18,0.011000755879468378,4.604496155243803e-06,0.6779133890827436
2026100212,selected,shuffled_derivative,branch_inhibition.pre_w,5.228025314161928e-16,3.469446951953614e-18,0.009230035243712808,4.604496155243803e-06,0.6779133890827436
2026100213,initial,paired_initialization,branch_excitation.pre_w,4.384151712443247e-16,2.6020852139652106e-18,0.013280125406772297,0.026789578087853316,0.12095133150251759
2026100213,initial,paired_initialization,branch_inhibition.pre_w,4.316959677870471e-16,2.6020852139652106e-18,0.013316729905464352,0.026789578087853316,0.12095133150251759
2026100213,selected,broadcast,branch_excitation.pre_w,2.775775775491989e-16,3.469446951953614e-18,0.021875723435715488,2.7384572978954215e-06,0.8140385631317987
2026100213,selected,broadcast,branch_inhibition.pre_w,5.082249831439341e-16,2.6020852139652106e-18,0.012177833467934954,2.7384572978954215e-06,0.8140385631317987
2026100213,selected,derivative,branch_excitation.pre_w,4.755858338750583e-16,2.710505431213761e-19,0.0011957857329477476,0.0016688792552170821,0.5279764147758409
2026100213,selected,derivative,branch_inhibition.pre_w,7.763443784636944e-16,7.589415207398531e-19,0.00112553633228451,0.0016688792552170821,0.5279764147758409
2026100213,selected,exact,branch_excitation.pre_w,4.2236797133914633e-16,2.710505431213761e-19,0.0009607734005676811,0.0007218562916130263,0.5667005700318872
2026100213,selected,exact,branch_inhibition.pre_w,3.541415403461932e-16,1.8973538018496328e-19,0.0009087223610366644,0.0007218562916130263,0.5667005700318872
2026100213,selected,full_chain,branch_excitation.pre_w,4.666759100036996e-16,2.168404344971009e-19,0.0009607734005692334,0.0007218562916130298,0.566700570031886
2026100213,selected,full_chain,branch_inhibition.pre_w,3.122288807933749e-16,1.6263032587282567e-19,0.0009087223610380711,0.0007218562916130298,0.566700570031886
2026100213,selected,resistance,branch_excitation.pre_w,5.916373489246556e-16,1.4907779871675686e-18,0.00484979610758657,0.00011954815680696592,0.40462460493989105
2026100213,selected,resistance,branch_inhibition.pre_w,6.600455255739026e-16,1.6263032587282567e-18,0.004243438778225385,0.00011954815680696592,0.40462460493989105
2026100213,selected,shuffled_derivative,branch_excitation.pre_w,6.817708494963654e-16,5.204170427930421e-18,0.011990141792611356,2.0552459952363407e-06,0.8617195219513821
2026100213,selected,shuffled_derivative,branch_inhibition.pre_w,3.2094591384458247e-16,1.3010426069826053e-18,0.009109937746665226,2.0552459952363407e-06,0.8617195219513821
2026100214,initial,paired_initialization,branch_excitation.pre_w,4.501106890982962e-16,1.734723475976807e-18,0.011858235139627592,0.02747805151142748,0.11649834607001493
2026100214,initial,paired_initialization,branch_inhibition.pre_w,5.366194642736258e-16,2.6020852139652106e-18,0.011720696872950095,0.02747805151142748,0.11649834607001493
2026100214,selected,broadcast,branch_excitation.pre_w,6.188485353006614e-16,5.204170427930421e-18,0.01487465008948079,4.915540684478607e-06,0.9036245844986829
2026100214,selected,broadcast,branch_inhibition.pre_w,4.3661300765354804e-16,2.168404344971009e-18,0.008926775559708352,4.915540684478607e-06,0.9036245844986829
2026100214,selected,derivative,branch_excitation.pre_w,4.670424158118536e-16,1.6263032587282567e-19,0.0007042098490993337,0.0027538310197110774,0.47233300302012327
2026100214,selected,derivative,branch_inhibition.pre_w,4.680998336728733e-16,1.3552527156068805e-19,0.0006541093804026918,0.0027538310197110774,0.47233300302012327
2026100214,selected,exact,branch_excitation.pre_w,4.917952225064925e-16,1.6263032587282567e-19,0.0007184384185098514,0.0006559490106444628,0.562526225023957
2026100214,selected,exact,branch_inhibition.pre_w,3.730354323480638e-16,1.6263032587282567e-19,0.0006477422839013574,0.0006559490106444628,0.562526225023957
2026100214,selected,full_chain,branch_excitation.pre_w,4.869625224867813e-16,1.6263032587282567e-19,0.0007184384185093051,0.000655949010644462,0.5625262250239531
2026100214,selected,full_chain,branch_inhibition.pre_w,5.317931364481824e-16,2.168404344971009e-19,0.0006477422839008823,0.000655949010644462,0.5625262250239531
2026100214,selected,resistance,branch_excitation.pre_w,6.295654492088114e-16,8.673617379884035e-19,0.003020927299880907,0.0006169153640297844,0.3052459699293647
2026100214,selected,resistance,branch_inhibition.pre_w,7.268328015613269e-16,6.505213034913027e-19,0.002281425780186277,0.0006169153640297844,0.3052459699293647
2026100214,selected,shuffled_derivative,branch_excitation.pre_w,2.5067630906783614e-16,1.734723475976807e-18,0.011946027132504554,8.732695274557161e-06,0.6001752025383927
2026100214,selected,shuffled_derivative,branch_inhibition.pre_w,8.19653957230413e-16,6.071532165918825e-18,0.009349159251081138,8.732695274557161e-06,0.6001752025383927
2026100215,initial,paired_initialization,branch_excitation.pre_w,3.926251470164472e-16,1.734723475976807e-18,0.010171034641963115,0.030982592456492354,0.11358396845022418
2026100215,initial,paired_initialization,branch_inhibition.pre_w,4.733914199526464e-16,2.168404344971009e-18,0.010185896021179083,0.030982592456492354,0.11358396845022418
2026100215,selected,broadcast,branch_excitation.pre_w,5.210413139091697e-16,5.204170427930421e-18,0.014672055103076844,5.05471046961587e-07,0.8947894774525929
2026100215,selected,broadcast,branch_inhibition.pre_w,6.972090658707923e-16,3.469446951953614e-18,0.009576393493973195,5.05471046961587e-07,0.8947894774525929
2026100215,selected,derivative,branch_excitation.pre_w,4.6007826302863935e-16,2.168404344971009e-19,0.0008003933451202033,0.005360804745902848,0.4497343669172841
2026100215,selected,derivative,branch_inhibition.pre_w,5.23313498334699e-16,2.168404344971009e-19,0.000763120260890488,0.005360804745902848,0.4497343669172841
2026100215,selected,exact,branch_excitation.pre_w,4.504696770070826e-16,1.2197274440461925e-19,0.000656181256015903,0.0005731738845797458,0.5088081221408797
2026100215,selected,exact,branch_inhibition.pre_w,3.729789485622844e-16,1.6263032587282567e-19,0.0005887750574777397,0.0005731738845797458,0.5088081221408797
2026100215,selected,full_chain,branch_excitation.pre_w,3.1642332709349826e-16,8.131516293641283e-20,0.0006561812560250885,0.0005731738845797619,0.5088081221408964
2026100215,selected,full_chain,branch_inhibition.pre_w,3.912663002260021e-16,1.0842021724855044e-19,0.0005887750574870866,0.0005731738845797619,0.5088081221408964
2026100215,selected,resistance,branch_excitation.pre_w,7.201519569591152e-16,8.673617379884035e-19,0.0021870232979698694,0.00046354408168035414,0.36375269365606494
2026100215,selected,resistance,branch_inhibition.pre_w,7.783493929546928e-16,6.098637220230962e-19,0.0018230192603956403,0.00046354408168035414,0.36375269365606494
2026100215,selected,shuffled_derivative,branch_excitation.pre_w,3.6826458838733195e-16,1.734723475976807e-18,0.008739499512208008,2.487342656754374e-06,0.6665747870267194
2026100215,selected,shuffled_derivative,branch_inhibition.pre_w,6.749506019621393e-16,4.336808689942018e-18,0.007623782959380515,2.487342656754374e-06,0.6665747870267194
2026100216,initial,paired_initialization,branch_excitation.pre_w,4.578267801213085e-16,2.168404344971009e-18,0.011945881110756831,0.028095192174017822,0.1313832828720071
2026100216,initial,paired_initialization,branch_inhibition.pre_w,4.3711043895724617e-16,1.734723475976807e-18,0.011756789812879646,0.028095192174017822,0.1313832828720071
2026100216,selected,broadcast,branch_excitation.pre_w,4.598676006996742e-16,4.336808689942018e-18,0.01933329276870172,8.769314596326866e-07,0.8041696330763208
2026100216,selected,broadcast,branch_inhibition.pre_w,3.4754709703873555e-16,1.734723475976807e-18,0.011601544549659077,8.769314596326866e-07,0.8041696330763208
2026100216,selected,derivative,branch_excitation.pre_w,3.446106129998613e-16,1.0842021724855044e-19,0.0006827858952022154,0.0071636978717169696,0.40873276080364046
2026100216,selected,derivative,branch_inhibition.pre_w,6.834259971441812e-16,3.2526065174565133e-19,0.0006168374889285123,0.0071636978717169696,0.40873276080364046
2026100216,selected,exact,branch_excitation.pre_w,3.5721343807059814e-16,1.0842021724855044e-19,0.0006753337704011171,0.0005158461367856831,0.554005804214566
2026100216,selected,exact,branch_inhibition.pre_w,2.7762406928494824e-16,5.421010862427522e-20,0.0006167943816847803,0.0005158461367856831,0.554005804214566
2026100216,selected,full_chain,branch_excitation.pre_w,3.713312296140786e-16,1.6263032587282567e-19,0.0006753337704387363,0.0005158461367856891,0.5540058042145549
2026100216,selected,full_chain,branch_inhibition.pre_w,4.717889099362091e-16,1.8973538018496328e-19,0.0006167943817186677,0.0005158461367856891,0.5540058042145549
2026100216,selected,resistance,branch_excitation.pre_w,5.976425209257649e-16,1.0842021724855044e-18,0.003808052492800853,0.0001868943050844726,0.37348995661758594
2026100216,selected,resistance,branch_inhibition.pre_w,5.022232390768736e-16,6.505213034913027e-19,0.0031319618494832016,0.0001868943050844726,0.37348995661758594
2026100216,selected,shuffled_derivative,branch_excitation.pre_w,4.0315724096584124e-16,1.734723475976807e-18,0.005909867126108804,2.9164952936910974e-05,0.6762172007749786
2026100216,selected,shuffled_derivative,branch_inhibition.pre_w,4.0095230739946936e-16,8.673617379884035e-19,0.004422839985229311,2.9164952936910974e-05,0.6762172007749786
2026100217,initial,paired_initialization,branch_excitation.pre_w,4.947251730893923e-16,3.903127820947816e-18,0.015405891756890127,0.03244203802209813,0.12465238993118109
2026100217,initial,paired_initialization,branch_inhibition.pre_w,4.767225683116687e-16,3.0357660829594124e-18,0.015060395324338102,0.03244203802209813,0.12465238993118109
2026100217,selected,broadcast,branch_excitation.pre_w,5.728803152951518e-16,1.0408340855860843e-17,0.019917849155539624,2.791855630849375e-07,0.9269122817204944
2026100217,selected,broadcast,branch_inhibition.pre_w,3.407971020988594e-16,2.6020852139652106e-18,0.014995791978974157,2.791855630849375e-07,0.9269122817204944
2026100217,selected,derivative,branch_excitation.pre_w,3.7612955667387586e-16,2.168404344971009e-19,0.001214228300923344,0.003940200745735842,0.4418565459077475
2026100217,selected,derivative,branch_inhibition.pre_w,4.524132103066298e-16,3.2526065174565133e-19,0.0011625636505118396,0.003940200745735842,0.4418565459077475
2026100217,selected,exact,branch_excitation.pre_w,4.170955773747652e-16,2.710505431213761e-19,0.0011005011028756566,0.0010354220317113547,0.48768405843846946
2026100217,selected,exact,branch_inhibition.pre_w,4.232214715916503e-16,1.6263032587282567e-19,0.0010036809662492723,0.0010354220317113547,0.48768405843846946
2026100217,selected,full_chain,branch_excitation.pre_w,4.707111370613951e-16,2.168404344971009e-19,0.0011005011028761978,0.0010354220317113588,0.487684058438469
2026100217,selected,full_chain,branch_inhibition.pre_w,5.864113948729995e-16,2.710505431213761e-19,0.0010036809662497556,0.0010354220317113588,0.487684058438469
2026100217,selected,resistance,branch_excitation.pre_w,6.783920153625235e-16,7.047314121155779e-19,0.0034160333042712755,0.0008360431248634161,0.35738701884723695
2026100217,selected,resistance,branch_inhibition.pre_w,8.31401991448469e-16,6.505213034913027e-19,0.002431155252075549,0.0008360431248634161,0.35738701884723695
2026100217,selected,shuffled_derivative,branch_excitation.pre_w,8.043445403050574e-16,2.0599841277224584e-18,0.004845930737421694,1.5829140182418685e-06,0.7052934153155792
2026100217,selected,shuffled_derivative,branch_inhibition.pre_w,6.048880375094628e-16,8.673617379884035e-19,0.0035690565356105166,1.5829140182418685e-06,0.7052934153155792
2026100218,initial,paired_initialization,branch_excitation.pre_w,4.694427659019767e-16,6.071532165918825e-18,0.03065185398077624,0.03444829685295752,0.12413089966883845
2026100218,initial,paired_initialization,branch_inhibition.pre_w,5.0697167980808e-16,5.204170427930421e-18,0.030116510882991318,0.03444829685295752,0.12413089966883845
2026100218,selected,broadcast,branch_excitation.pre_w,4.1118166821486196e-16,2.6020852139652106e-18,0.011822050548706607,9.680419835070738e-07,0.9143629223713089
2026100218,selected,broadcast,branch_inhibition.pre_w,8.996600220335478e-16,4.119968255444917e-18,0.006678722692370508,9.680419835070738e-07,0.9143629223713089
2026100218,selected,derivative,branch_excitation.pre_w,6.192096963577645e-16,8.131516293641283e-20,0.00031936006176716867,0.000787146930164014,0.40143141317716974
2026100218,selected,derivative,branch_inhibition.pre_w,4.692494026343224e-16,5.421010862427522e-20,0.0002804996360779475,0.000787146930164014,0.40143141317716974
2026100218,selected,exact,branch_excitation.pre_w,3.452274164496069e-16,8.131516293641283e-20,0.0006481726732793259,0.0002124524806218875,0.6315698204096569
2026100218,selected,exact,branch_inhibition.pre_w,4.832034979198412e-16,2.168404344971009e-19,0.0006268414933501866,0.0002124524806218875,0.6315698204096569
2026100218,selected,full_chain,branch_excitation.pre_w,3.7834414254497236e-16,1.0842021724855044e-19,0.0006481726732777496,0.0002124524806218881,0.6315698204096578
2026100218,selected,full_chain,branch_inhibition.pre_w,4.188032835885393e-16,1.6263032587282567e-19,0.0006268414933485548,0.0002124524806218881,0.6315698204096578
2026100218,selected,resistance,branch_excitation.pre_w,5.680353168850608e-16,7.589415207398531e-19,0.0038106696284410974,0.00021291750216400688,0.3203384448257028
2026100218,selected,resistance,branch_inhibition.pre_w,6.97046131241685e-16,8.673617379884035e-19,0.003222907954009272,0.00021291750216400688,0.3203384448257028
2026100218,selected,shuffled_derivative,branch_excitation.pre_w,4.215720201930256e-16,3.469446951953614e-18,0.011331203704600112,1.6532488141064083e-07,0.8493420768645191
2026100218,selected,shuffled_derivative,branch_inhibition.pre_w,4.510228594685865e-16,1.734723475976807e-18,0.008145067877892102,1.6532488141064083e-07,0.8493420768645191
2026100219,initial,paired_initialization,branch_excitation.pre_w,4.976079184387812e-16,1.3010426069826053e-18,0.008284557500586827,0.031639948623673995,0.14487937356053143
2026100219,initial,paired_initialization,branch_inhibition.pre_w,5.399499258701568e-16,2.8189256484623115e-18,0.00834795029766381,0.031639948623673995,0.14487937356053143
2026100219,selected,broadcast,branch_excitation.pre_w,4.382714329188623e-16,1.734723475976807e-18,0.009208189806484293,1.348754575003168e-07,0.8993503590824262
2026100219,selected,broadcast,branch_inhibition.pre_w,5.522403478482912e-16,1.6263032587282567e-18,0.005916800022524132,1.348754575003168e-07,0.8993503590824262
2026100219,selected,derivative,branch_excitation.pre_w,5.384505736933216e-16,5.421010862427522e-20,0.00023479648009195199,0.00418381923975665,0.40592597160901267
2026100219,selected,derivative,branch_inhibition.pre_w,5.018971414437403e-16,5.421010862427522e-20,0.0002071284445881649,0.00418381923975665,0.40592597160901267
2026100219,selected,exact,branch_excitation.pre_w,4.09061033779054e-16,1.0842021724855044e-19,0.0004461861117603093,0.0006906649300772568,0.5780431208956207
2026100219,selected,exact,branch_inhibition.pre_w,4.4221960556432036e-16,8.131516293641283e-20,0.0004160440523883604,0.0006906649300772568,0.5780431208956207
2026100219,selected,full_chain,branch_excitation.pre_w,5.239552565996021e-16,1.3552527156068805e-19,0.0004461861117604203,0.0006906649300772613,0.5780431208956214
2026100219,selected,full_chain,branch_inhibition.pre_w,4.524982428556674e-16,1.0842021724855044e-19,0.00041604405238846777,0.0006906649300772613,0.5780431208956214
2026100219,selected,resistance,branch_excitation.pre_w,6.800775455298787e-16,1.4094628242311558e-18,0.0037486400462412163,0.000720736733983292,0.32577766868870944
2026100219,selected,resistance,branch_inhibition.pre_w,6.460601033522818e-16,9.75781955236954e-19,0.0030975669864820093,0.000720736733983292,0.32577766868870944
2026100219,selected,shuffled_derivative,branch_excitation.pre_w,3.674858801410805e-16,2.168404344971009e-18,0.009322583239114241,3.6646562550473844e-06,0.5694207896792413
2026100219,selected,shuffled_derivative,branch_inhibition.pre_w,3.7731880760090103e-16,1.3010426069826053e-18,0.007640770740193989,3.6646562550473844e-06,0.5694207896792413
