variant,forward,trained_rule,delivered_rule,block,relation,seed,cosine,defined
separable,shunt,broadcast,broadcast,proximal,within,2026092207,0.6934832551181569,4
separable,shunt,broadcast,broadcast,proximal,within,2026092208,0.770031363793669,4
separable,shunt,broadcast,broadcast,proximal,within,2026092209,0.6468347391544388,4
separable,shunt,broadcast,broadcast,proximal,within,2026092210,0.6387683597260456,4
separable,shunt,broadcast,broadcast,proximal,within,2026092211,0.6843747830116664,4
separable,shunt,broadcast,broadcast,proximal,within,2026092212,0.668071899869187,4
separable,shunt,broadcast,broadcast,proximal,within,2026092213,0.6239872193972378,4
separable,shunt,broadcast,broadcast,proximal,within,2026092214,0.6583515045493973,4
separable,shunt,broadcast,broadcast,proximal,within,2026092215,0.5794924777456585,4
separable,shunt,broadcast,broadcast,proximal,within,2026092216,0.6526844399289182,4
separable,shunt,broadcast,broadcast,proximal,within,2026092217,0.6709787327404447,4
separable,shunt,broadcast,broadcast,proximal,within,2026092218,0.6969339211161323,4
separable,shunt,broadcast,broadcast,proximal,within,2026092219,0.6696015658591614,4
separable,shunt,broadcast,broadcast,readout,cross,2026092200,-0.29308225355386613,12
separable,shunt,broadcast,broadcast,readout,cross,2026092201,-0.2690461518691378,12
separable,shunt,broadcast,broadcast,readout,cross,2026092202,-0.269098548429358,12
separable,shunt,broadcast,broadcast,readout,cross,2026092203,-0.004619451515665414,12
separable,shunt,broadcast,broadcast,readout,cross,2026092204,-0.026152042571825684,12
separable,shunt,broadcast,broadcast,readout,cross,2026092205,-0.27614747635624964,12
separable,shunt,broadcast,broadcast,readout,cross,2026092206,-0.023277387759577533,12
separable,shunt,broadcast,broadcast,readout,cross,2026092207,-0.2744743340533812,12
separable,shunt,broadcast,broadcast,readout,cross,2026092208,0.8465646412462764,12
separable,shunt,broadcast,broadcast,readout,cross,2026092209,0.02005597662933341,12
separable,shunt,broadcast,broadcast,readout,cross,2026092210,-0.19747423597524394,12
separable,shunt,broadcast,broadcast,readout,cross,2026092211,-0.004534400468121684,12
separable,shunt,broadcast,broadcast,readout,cross,2026092212,-0.2916031515303377,12
separable,shunt,broadcast,broadcast,readout,cross,2026092213,0.8788795909172769,12
separable,shunt,broadcast,broadcast,readout,cross,2026092214,-0.29768003004484717,12
separable,shunt,broadcast,broadcast,readout,cross,2026092215,0.8180381046145317,12
separable,shunt,broadcast,broadcast,readout,cross,2026092216,0.006496588125509591,12
separable,shunt,broadcast,broadcast,readout,cross,2026092217,-0.02996434328882891,12
separable,shunt,broadcast,broadcast,readout,cross,2026092218,0.879260377781514,12
separable,shunt,broadcast,broadcast,readout,cross,2026092219,0.3329091218864167,12
separable,shunt,broadcast,broadcast,readout,within,2026092200,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092201,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092202,0.9999999999999999,4
separable,shunt,broadcast,broadcast,readout,within,2026092203,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092204,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092205,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092206,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092207,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092208,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092209,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092210,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092211,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092212,1.0000000000000002,4
separable,shunt,broadcast,broadcast,readout,within,2026092213,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092214,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092215,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092216,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092217,1.0,4
separable,shunt,broadcast,broadcast,readout,within,2026092218,0.9999999999999999,4
separable,shunt,broadcast,broadcast,readout,within,2026092219,1.0,4
separable,shunt,broadcast,broadcast,soma,cross,2026092200,0.11301206294918241,12
separable,shunt,broadcast,broadcast,soma,cross,2026092201,0.06434255072646984,12
separable,shunt,broadcast,broadcast,soma,cross,2026092202,0.08580797025134529,12
separable,shunt,broadcast,broadcast,soma,cross,2026092203,-0.01711857456028262,12
separable,shunt,broadcast,broadcast,soma,cross,2026092204,0.18458002286726835,12
separable,shunt,broadcast,broadcast,soma,cross,2026092205,0.02897073980213344,12
separable,shunt,broadcast,broadcast,soma,cross,2026092206,0.024464076685640695,12
separable,shunt,broadcast,broadcast,soma,cross,2026092207,0.17195287574813486,12
separable,shunt,broadcast,broadcast,soma,cross,2026092208,-0.14771992368952833,12
separable,shunt,broadcast,broadcast,soma,cross,2026092209,0.006129460846269037,12
separable,shunt,broadcast,broadcast,soma,cross,2026092210,0.02218570341732279,12
separable,shunt,broadcast,broadcast,soma,cross,2026092211,0.03423676081975468,12
separable,shunt,broadcast,broadcast,soma,cross,2026092212,0.13336786171080134,12
separable,shunt,broadcast,broadcast,soma,cross,2026092213,-0.2855382563678966,12
separable,shunt,broadcast,broadcast,soma,cross,2026092214,0.01716278329348853,12
separable,shunt,broadcast,broadcast,soma,cross,2026092215,-0.28699737903846667,12
separable,shunt,broadcast,broadcast,soma,cross,2026092216,0.09941753248739078,12
separable,shunt,broadcast,broadcast,soma,cross,2026092217,0.14542788176257973,12
separable,shunt,broadcast,broadcast,soma,cross,2026092218,-0.21222127640822905,12
separable,shunt,broadcast,broadcast,soma,cross,2026092219,-0.11596831704381654,12
separable,shunt,broadcast,broadcast,soma,within,2026092200,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092201,0.9999999999999999,4
separable,shunt,broadcast,broadcast,soma,within,2026092202,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092203,1.0000000000000002,4
separable,shunt,broadcast,broadcast,soma,within,2026092204,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092205,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092206,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092207,1.0000000000000002,4
separable,shunt,broadcast,broadcast,soma,within,2026092208,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092209,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092210,0.9999999999999999,4
separable,shunt,broadcast,broadcast,soma,within,2026092211,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092212,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092213,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092214,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092215,0.9999999999999999,4
separable,shunt,broadcast,broadcast,soma,within,2026092216,0.9999999999999998,4
separable,shunt,broadcast,broadcast,soma,within,2026092217,0.9999999999999998,4
separable,shunt,broadcast,broadcast,soma,within,2026092218,1.0,4
separable,shunt,broadcast,broadcast,soma,within,2026092219,0.9999999999999999,4
separable,shunt,broadcast,broadcast,terminal,cross,2026092200,-0.052832640152133827,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092201,-0.032251718137072984,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092202,-0.023556275354643618,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092203,0.0003503639205524843,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092204,-0.021329194901202015,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092205,-0.03870501729229203,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092206,-0.0054948075210933785,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092207,-0.034288650028060204,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092208,0.09899665996080459,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092209,-0.006340838137390587,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092210,-0.008801208150904028,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092211,-0.0008107984125364209,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092212,-0.03231628350065543,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092213,0.14449105374790952,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092214,-0.04600919506455938,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092215,0.13256059409407758,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092216,0.007668450228501673,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092217,-0.008038125588592243,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092218,0.09664206383804912,12
separable,shunt,broadcast,broadcast,terminal,cross,2026092219,0.02812361023044939,12
separable,shunt,broadcast,broadcast,terminal,within,2026092200,0.37495644888684054,4
separable,shunt,broadcast,broadcast,terminal,within,2026092201,0.3492337187713023,4
separable,shunt,broadcast,broadcast,terminal,within,2026092202,0.4091544257954818,4
separable,shunt,broadcast,broadcast,terminal,within,2026092203,0.35747559873957346,4
separable,shunt,broadcast,broadcast,terminal,within,2026092204,0.3974009181961534,4
separable,shunt,broadcast,broadcast,terminal,within,2026092205,0.34832104451261225,4
separable,shunt,broadcast,broadcast,terminal,within,2026092206,0.3581897785499718,4
separable,shunt,broadcast,broadcast,terminal,within,2026092207,0.36917544210949976,4
separable,shunt,broadcast,broadcast,terminal,within,2026092208,0.4411250049532813,4
separable,shunt,broadcast,broadcast,terminal,within,2026092209,0.39529348677037734,4
separable,shunt,broadcast,broadcast,terminal,within,2026092210,0.41988543207539153,4
separable,shunt,broadcast,broadcast,terminal,within,2026092211,0.35249031333929304,4
separable,shunt,broadcast,broadcast,terminal,within,2026092212,0.3635037982890213,4
separable,shunt,broadcast,broadcast,terminal,within,2026092213,0.3942239679987038,4
separable,shunt,broadcast,broadcast,terminal,within,2026092214,0.385904930981296,4
separable,shunt,broadcast,broadcast,terminal,within,2026092215,0.3686364614499415,4
separable,shunt,broadcast,broadcast,terminal,within,2026092216,0.359614169943843,4
separable,shunt,broadcast,broadcast,terminal,within,2026092217,0.3572205780841986,4
separable,shunt,broadcast,broadcast,terminal,within,2026092218,0.3745072484709967,4
separable,shunt,broadcast,broadcast,terminal,within,2026092219,0.38394134634585736,4
separable,shunt,broadcast,exact,proximal,cross,2026092200,-0.2430809979941273,12
separable,shunt,broadcast,exact,proximal,cross,2026092201,-0.25771723705674354,12
separable,shunt,broadcast,exact,proximal,cross,2026092202,-0.24342080361999394,12
separable,shunt,broadcast,exact,proximal,cross,2026092203,-0.059210134805895674,12
separable,shunt,broadcast,exact,proximal,cross,2026092204,-0.07340917805049878,12
separable,shunt,broadcast,exact,proximal,cross,2026092205,-0.24388874004521566,12
separable,shunt,broadcast,exact,proximal,cross,2026092206,-0.013437800460228947,12
separable,shunt,broadcast,exact,proximal,cross,2026092207,-0.1921686368476684,12
separable,shunt,broadcast,exact,proximal,cross,2026092208,0.640183134054752,12
separable,shunt,broadcast,exact,proximal,cross,2026092209,-0.06263045648778495,12
separable,shunt,broadcast,exact,proximal,cross,2026092210,-0.16908896701922996,12
separable,shunt,broadcast,exact,proximal,cross,2026092211,0.0016373732576441442,12
separable,shunt,broadcast,exact,proximal,cross,2026092212,-0.2631793071345863,12
separable,shunt,broadcast,exact,proximal,cross,2026092213,0.7959898334275662,12
separable,shunt,broadcast,exact,proximal,cross,2026092214,-0.2534440491048992,12
separable,shunt,broadcast,exact,proximal,cross,2026092215,0.793557752585876,12
separable,shunt,broadcast,exact,proximal,cross,2026092216,0.003772803019998013,12
separable,shunt,broadcast,exact,proximal,cross,2026092217,-0.02709011613135574,12
separable,shunt,broadcast,exact,proximal,cross,2026092218,0.5082799902046317,12
separable,shunt,broadcast,exact,proximal,cross,2026092219,0.30593571153026483,12
separable,shunt,broadcast,exact,proximal,within,2026092200,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092201,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092202,0.9999999999999999,4
separable,shunt,broadcast,exact,proximal,within,2026092203,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092204,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092205,0.9999999999999999,4
separable,shunt,broadcast,exact,proximal,within,2026092206,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092207,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092208,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092209,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092210,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092211,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092212,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092213,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092214,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092215,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092216,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092217,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092218,1.0,4
separable,shunt,broadcast,exact,proximal,within,2026092219,0.9999999999999998,4
separable,shunt,broadcast,exact,readout,cross,2026092200,-0.29308225355386613,12
separable,shunt,broadcast,exact,readout,cross,2026092201,-0.2690461518691378,12
separable,shunt,broadcast,exact,readout,cross,2026092202,-0.269098548429358,12
separable,shunt,broadcast,exact,readout,cross,2026092203,-0.004619451515665414,12
separable,shunt,broadcast,exact,readout,cross,2026092204,-0.026152042571825684,12
separable,shunt,broadcast,exact,readout,cross,2026092205,-0.27614747635624964,12
separable,shunt,broadcast,exact,readout,cross,2026092206,-0.023277387759577533,12
separable,shunt,broadcast,exact,readout,cross,2026092207,-0.2744743340533812,12
separable,shunt,broadcast,exact,readout,cross,2026092208,0.8465646412462764,12
separable,shunt,broadcast,exact,readout,cross,2026092209,0.02005597662933341,12
separable,shunt,broadcast,exact,readout,cross,2026092210,-0.19747423597524394,12
separable,shunt,broadcast,exact,readout,cross,2026092211,-0.004534400468121684,12
separable,shunt,broadcast,exact,readout,cross,2026092212,-0.2916031515303377,12
separable,shunt,broadcast,exact,readout,cross,2026092213,0.8788795909172769,12
separable,shunt,broadcast,exact,readout,cross,2026092214,-0.29768003004484717,12
separable,shunt,broadcast,exact,readout,cross,2026092215,0.8180381046145317,12
separable,shunt,broadcast,exact,readout,cross,2026092216,0.006496588125509591,12
separable,shunt,broadcast,exact,readout,cross,2026092217,-0.02996434328882891,12
separable,shunt,broadcast,exact,readout,cross,2026092218,0.879260377781514,12
separable,shunt,broadcast,exact,readout,cross,2026092219,0.3329091218864167,12
separable,shunt,broadcast,exact,readout,within,2026092200,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092201,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092202,0.9999999999999999,4
separable,shunt,broadcast,exact,readout,within,2026092203,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092204,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092205,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092206,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092207,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092208,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092209,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092210,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092211,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092212,1.0000000000000002,4
separable,shunt,broadcast,exact,readout,within,2026092213,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092214,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092215,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092216,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092217,1.0,4
separable,shunt,broadcast,exact,readout,within,2026092218,0.9999999999999999,4
separable,shunt,broadcast,exact,readout,within,2026092219,1.0,4
separable,shunt,broadcast,exact,soma,cross,2026092200,0.11301206294918241,12
separable,shunt,broadcast,exact,soma,cross,2026092201,0.06434255072646984,12
separable,shunt,broadcast,exact,soma,cross,2026092202,0.08580797025134529,12
separable,shunt,broadcast,exact,soma,cross,2026092203,-0.01711857456028262,12
separable,shunt,broadcast,exact,soma,cross,2026092204,0.18458002286726835,12
separable,shunt,broadcast,exact,soma,cross,2026092205,0.02897073980213344,12
separable,shunt,broadcast,exact,soma,cross,2026092206,0.024464076685640695,12
separable,shunt,broadcast,exact,soma,cross,2026092207,0.17195287574813486,12
separable,shunt,broadcast,exact,soma,cross,2026092208,-0.14771992368952833,12
separable,shunt,broadcast,exact,soma,cross,2026092209,0.006129460846269037,12
separable,shunt,broadcast,exact,soma,cross,2026092210,0.02218570341732279,12
separable,shunt,broadcast,exact,soma,cross,2026092211,0.03423676081975468,12
separable,shunt,broadcast,exact,soma,cross,2026092212,0.13336786171080134,12
separable,shunt,broadcast,exact,soma,cross,2026092213,-0.2855382563678966,12
separable,shunt,broadcast,exact,soma,cross,2026092214,0.01716278329348853,12
separable,shunt,broadcast,exact,soma,cross,2026092215,-0.28699737903846667,12
separable,shunt,broadcast,exact,soma,cross,2026092216,0.09941753248739078,12
separable,shunt,broadcast,exact,soma,cross,2026092217,0.14542788176257973,12
separable,shunt,broadcast,exact,soma,cross,2026092218,-0.21222127640822905,12
separable,shunt,broadcast,exact,soma,cross,2026092219,-0.11596831704381654,12
separable,shunt,broadcast,exact,soma,within,2026092200,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092201,0.9999999999999999,4
separable,shunt,broadcast,exact,soma,within,2026092202,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092203,1.0000000000000002,4
separable,shunt,broadcast,exact,soma,within,2026092204,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092205,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092206,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092207,1.0000000000000002,4
separable,shunt,broadcast,exact,soma,within,2026092208,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092209,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092210,0.9999999999999999,4
separable,shunt,broadcast,exact,soma,within,2026092211,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092212,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092213,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092214,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092215,0.9999999999999999,4
separable,shunt,broadcast,exact,soma,within,2026092216,0.9999999999999998,4
separable,shunt,broadcast,exact,soma,within,2026092217,0.9999999999999998,4
separable,shunt,broadcast,exact,soma,within,2026092218,1.0,4
separable,shunt,broadcast,exact,soma,within,2026092219,0.9999999999999999,4
separable,shunt,broadcast,exact,terminal,cross,2026092200,-0.02337214289456648,12
separable,shunt,broadcast,exact,terminal,cross,2026092201,-0.01132596857112729,12
separable,shunt,broadcast,exact,terminal,cross,2026092202,-0.005758686529673897,12
separable,shunt,broadcast,exact,terminal,cross,2026092203,0.0008771001429297934,12
separable,shunt,broadcast,exact,terminal,cross,2026092204,-0.004651497638847159,12
separable,shunt,broadcast,exact,terminal,cross,2026092205,-0.013607493069989282,12
separable,shunt,broadcast,exact,terminal,cross,2026092206,-0.0022004875496926626,12
separable,shunt,broadcast,exact,terminal,cross,2026092207,-0.009715102442936928,12
separable,shunt,broadcast,exact,terminal,cross,2026092208,0.032143258133832245,12
separable,shunt,broadcast,exact,terminal,cross,2026092209,-3.832578672946507e-05,12
separable,shunt,broadcast,exact,terminal,cross,2026092210,-0.003158691851758658,12
separable,shunt,broadcast,exact,terminal,cross,2026092211,0.0011600650955262484,12
separable,shunt,broadcast,exact,terminal,cross,2026092212,-0.010034058045698584,12
separable,shunt,broadcast,exact,terminal,cross,2026092213,0.045170450749449864,12
separable,shunt,broadcast,exact,terminal,cross,2026092214,-0.018122293525627286,12
separable,shunt,broadcast,exact,terminal,cross,2026092215,0.052280040898832016,12
separable,shunt,broadcast,exact,terminal,cross,2026092216,0.007935968990730473,12
separable,shunt,broadcast,exact,terminal,cross,2026092217,-0.0009197990902630409,12
separable,shunt,broadcast,exact,terminal,cross,2026092218,0.03532468963259918,12
separable,shunt,broadcast,exact,terminal,cross,2026092219,0.007066574570243632,12
separable,shunt,broadcast,exact,terminal,within,2026092200,1.0000000000000002,4
separable,shunt,broadcast,exact,terminal,within,2026092201,1.0000000000000002,4
separable,shunt,broadcast,exact,terminal,within,2026092202,0.9999999999999999,4
separable,shunt,broadcast,exact,terminal,within,2026092203,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092204,0.9999999999999998,4
separable,shunt,broadcast,exact,terminal,within,2026092205,1.0000000000000002,4
separable,shunt,broadcast,exact,terminal,within,2026092206,1.0000000000000004,4
separable,shunt,broadcast,exact,terminal,within,2026092207,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092208,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092209,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092210,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092211,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092212,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092213,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092214,0.9999999999999999,4
separable,shunt,broadcast,exact,terminal,within,2026092215,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092216,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092217,0.9999999999999999,4
separable,shunt,broadcast,exact,terminal,within,2026092218,1.0,4
separable,shunt,broadcast,exact,terminal,within,2026092219,0.9999999999999998,4
separable,shunt,broadcast,resistance,proximal,cross,2026092200,-0.17584485405442088,12
separable,shunt,broadcast,resistance,proximal,cross,2026092201,-0.15345308751292625,12
separable,shunt,broadcast,resistance,proximal,cross,2026092202,-0.157589391683966,12
separable,shunt,broadcast,resistance,proximal,cross,2026092203,-0.020491230633096585,12
separable,shunt,broadcast,resistance,proximal,cross,2026092204,-0.055025440704450014,12
separable,shunt,broadcast,resistance,proximal,cross,2026092205,-0.1430240894054118,12
separable,shunt,broadcast,resistance,proximal,cross,2026092206,-0.005583290259395667,12
separable,shunt,broadcast,resistance,proximal,cross,2026092207,-0.14509870382845058,12
separable,shunt,broadcast,resistance,proximal,cross,2026092208,0.4736587549112665,12
separable,shunt,broadcast,resistance,proximal,cross,2026092209,-0.03511424904835125,12
separable,shunt,broadcast,resistance,proximal,cross,2026092210,-0.08540208104516106,12
separable,shunt,broadcast,resistance,proximal,cross,2026092211,0.0003398971142716256,12
separable,shunt,broadcast,resistance,proximal,cross,2026092212,-0.1770739813311263,12
separable,shunt,broadcast,resistance,proximal,cross,2026092213,0.4943210955764031,12
separable,shunt,broadcast,resistance,proximal,cross,2026092214,-0.16475029163716273,12
separable,shunt,broadcast,resistance,proximal,cross,2026092215,0.45594052235566224,12
separable,shunt,broadcast,resistance,proximal,cross,2026092216,-0.002106497896134448,12
separable,shunt,broadcast,resistance,proximal,cross,2026092217,-0.011655865528744619,12
separable,shunt,broadcast,resistance,proximal,cross,2026092218,0.3712298184929261,12
separable,shunt,broadcast,resistance,proximal,cross,2026092219,0.23158713168123732,12
separable,shunt,broadcast,resistance,proximal,within,2026092200,0.7285270987523619,4
separable,shunt,broadcast,resistance,proximal,within,2026092201,0.6162374637061468,4
separable,shunt,broadcast,resistance,proximal,within,2026092202,0.6501640676526133,4
separable,shunt,broadcast,resistance,proximal,within,2026092203,0.635008766854505,4
separable,shunt,broadcast,resistance,proximal,within,2026092204,0.6153970792591877,4
separable,shunt,broadcast,resistance,proximal,within,2026092205,0.5881636426629057,4
separable,shunt,broadcast,resistance,proximal,within,2026092206,0.5707699927818446,4
separable,shunt,broadcast,resistance,proximal,within,2026092207,0.6934832551181569,4
separable,shunt,broadcast,resistance,proximal,within,2026092208,0.770031363793669,4
separable,shunt,broadcast,resistance,proximal,within,2026092209,0.6468347391544388,4
separable,shunt,broadcast,resistance,proximal,within,2026092210,0.6387683597260456,4
separable,shunt,broadcast,resistance,proximal,within,2026092211,0.6843747830116664,4
separable,shunt,broadcast,resistance,proximal,within,2026092212,0.668071899869187,4
separable,shunt,broadcast,resistance,proximal,within,2026092213,0.6239872193972378,4
separable,shunt,broadcast,resistance,proximal,within,2026092214,0.6583515045493973,4
separable,shunt,broadcast,resistance,proximal,within,2026092215,0.5794924777456585,4
separable,shunt,broadcast,resistance,proximal,within,2026092216,0.6526844399289182,4
separable,shunt,broadcast,resistance,proximal,within,2026092217,0.6709787327404447,4
separable,shunt,broadcast,resistance,proximal,within,2026092218,0.6969339211161323,4
separable,shunt,broadcast,resistance,proximal,within,2026092219,0.6696015658591614,4
separable,shunt,broadcast,resistance,readout,cross,2026092200,-0.29308225355386613,12
separable,shunt,broadcast,resistance,readout,cross,2026092201,-0.2690461518691378,12
separable,shunt,broadcast,resistance,readout,cross,2026092202,-0.269098548429358,12
separable,shunt,broadcast,resistance,readout,cross,2026092203,-0.004619451515665414,12
separable,shunt,broadcast,resistance,readout,cross,2026092204,-0.026152042571825684,12
separable,shunt,broadcast,resistance,readout,cross,2026092205,-0.27614747635624964,12
separable,shunt,broadcast,resistance,readout,cross,2026092206,-0.023277387759577533,12
separable,shunt,broadcast,resistance,readout,cross,2026092207,-0.2744743340533812,12
separable,shunt,broadcast,resistance,readout,cross,2026092208,0.8465646412462764,12
separable,shunt,broadcast,resistance,readout,cross,2026092209,0.02005597662933341,12
separable,shunt,broadcast,resistance,readout,cross,2026092210,-0.19747423597524394,12
separable,shunt,broadcast,resistance,readout,cross,2026092211,-0.004534400468121684,12
separable,shunt,broadcast,resistance,readout,cross,2026092212,-0.2916031515303377,12
separable,shunt,broadcast,resistance,readout,cross,2026092213,0.8788795909172769,12
separable,shunt,broadcast,resistance,readout,cross,2026092214,-0.29768003004484717,12
separable,shunt,broadcast,resistance,readout,cross,2026092215,0.8180381046145317,12
separable,shunt,broadcast,resistance,readout,cross,2026092216,0.006496588125509591,12
separable,shunt,broadcast,resistance,readout,cross,2026092217,-0.02996434328882891,12
separable,shunt,broadcast,resistance,readout,cross,2026092218,0.879260377781514,12
separable,shunt,broadcast,resistance,readout,cross,2026092219,0.3329091218864167,12
separable,shunt,broadcast,resistance,readout,within,2026092200,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092201,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092202,0.9999999999999999,4
separable,shunt,broadcast,resistance,readout,within,2026092203,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092204,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092205,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092206,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092207,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092208,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092209,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092210,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092211,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092212,1.0000000000000002,4
separable,shunt,broadcast,resistance,readout,within,2026092213,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092214,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092215,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092216,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092217,1.0,4
separable,shunt,broadcast,resistance,readout,within,2026092218,0.9999999999999999,4
separable,shunt,broadcast,resistance,readout,within,2026092219,1.0,4
separable,shunt,broadcast,resistance,soma,cross,2026092200,0.11301206294918241,12
separable,shunt,broadcast,resistance,soma,cross,2026092201,0.06434255072646984,12
separable,shunt,broadcast,resistance,soma,cross,2026092202,0.08580797025134529,12
separable,shunt,broadcast,resistance,soma,cross,2026092203,-0.01711857456028262,12
separable,shunt,broadcast,resistance,soma,cross,2026092204,0.18458002286726835,12
separable,shunt,broadcast,resistance,soma,cross,2026092205,0.02897073980213344,12
