panel,record,rule,severity,mean,ci_low,ci_high,n,forward,metric,seed,value,comparison,rate_scope,optimizer,bound
M,seed outcome,exact,,,,,,,test_nmse,2026100210.0,4.993510143767036e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100211.0,5.199425143186586e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100212.0,4.5188960027607895e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100213.0,4.740084209903538e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100214.0,4.343013377657788e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100215.0,3.852345799806522e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100216.0,4.963647809455103e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100217.0,6.994716821595867e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100218.0,3.553683571307074e-05,,,adam,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100219.0,1.887554017709528e-05,,,adam,9.0
M,mean and bootstrap interval,resistance,,0.05039451961707597,0.04999138601124537,0.05079910231491568,20.0,,test_nmse,,,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100200.0,0.0493914921819231,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100201.0,0.0491105904605778,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100202.0,0.0504622697323259,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100203.0,0.0493339024952129,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100204.0,0.0517561506511102,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100205.0,0.0495669344691563,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100206.0,0.0516579746814511,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100207.0,0.0496960526902075,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100208.0,0.0492356715239608,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100209.0,0.0514097666006628,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100210.0,0.0509310918295183,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100211.0,0.0517810436398643,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100212.0,0.0517976650705449,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100213.0,0.0497204276859989,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100214.0,0.049923557670453,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100215.0,0.050474620051287,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100216.0,0.0503000579794379,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100217.0,0.0501843881107532,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100218.0,0.0496874932298177,,,adam,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100219.0,0.0514692415872558,,,adam,9.0
M,mean and bootstrap interval,derivative,,6.019669474275702e-05,5.039982180813678e-05,7.061308769618253e-05,20.0,,test_nmse,,,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100200.0,5.500050018569224e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100201.0,3.7046720188405e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100202.0,0.0001126488613041,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100203.0,2.4133960299418124e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100204.0,5.834774751445357e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100205.0,7.242411728076814e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100206.0,6.37630497056546e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100207.0,4.274821302901309e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100208.0,7.85339724656298e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100209.0,9.79813175434296e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100210.0,5.344597255606038e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100211.0,5.903448657425741e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100212.0,5.457721556505567e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100213.0,8.41493794000142e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100214.0,4.258630107237098e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100215.0,8.336221962889171e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100216.0,3.1436624837862246e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100217.0,7.572582972207949e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100218.0,2.7803146209292315e-05,,,adam,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100219.0,4.918425977269204e-05,,,adam,9.0
M,mean and bootstrap interval,shuffled_derivative,,0.04358536415938622,0.0417942950917682,0.045308645742912435,20.0,,test_nmse,,,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100200.0,0.0440561627210107,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100201.0,0.0476994555073768,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100202.0,0.035822883929954,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100203.0,0.0408110317676751,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100204.0,0.0444055607201243,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100205.0,0.0416457169972901,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100206.0,0.046825954912104,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100207.0,0.0429903735193167,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100208.0,0.0401252072720858,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100209.0,0.0508190382270908,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100210.0,0.0452476502530432,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100211.0,0.049187181482071,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100212.0,0.0401686864040632,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100213.0,0.0412459595463126,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100214.0,0.0458864967123066,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100215.0,0.0398208816252988,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100216.0,0.0444842667638319,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100217.0,0.0458269124406492,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100218.0,0.0362934109094983,,,adam,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100219.0,0.0483444514766213,,,adam,9.0
M,mean and bootstrap interval,exact,,4.492906471948563e-05,3.876670340838596e-05,5.12958355767144e-05,20.0,,test_nmse,,,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100200.0,6.96269681954128e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100201.0,5.6898506404020425e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100202.0,2.5185966394292803e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100203.0,3.835441783903417e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100204.0,4.100657566622551e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100205.0,3.016089589644238e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100206.0,3.155306363107287e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100207.0,3.274010801560978e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100208.0,7.244161838365717e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100209.0,5.014440499244646e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100210.0,4.993510143767036e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100211.0,5.199425143186586e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100212.0,4.5188960027607895e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100213.0,4.740084209903538e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100214.0,4.343013377657788e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100215.0,3.852345799806522e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100216.0,4.963647809455103e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100217.0,6.994716821595867e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100218.0,3.553683571307074e-05,,,adam,12.0
M,seed outcome,exact,,,,,,,test_nmse,2026100219.0,1.887554017709528e-05,,,adam,12.0
M,mean and bootstrap interval,resistance,,0.05039451961707597,0.04999138601124537,0.05079910231491568,20.0,,test_nmse,,,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100200.0,0.0493914921819231,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100201.0,0.0491105904605778,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100202.0,0.0504622697323259,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100203.0,0.0493339024952129,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100204.0,0.0517561506511102,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100205.0,0.0495669344691563,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100206.0,0.0516579746814511,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100207.0,0.0496960526902075,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100208.0,0.0492356715239608,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100209.0,0.0514097666006628,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100210.0,0.0509310918295183,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100211.0,0.0517810436398643,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100212.0,0.0517976650705449,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100213.0,0.0497204276859989,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100214.0,0.049923557670453,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100215.0,0.050474620051287,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100216.0,0.0503000579794379,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100217.0,0.0501843881107532,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100218.0,0.0496874932298177,,,adam,12.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100219.0,0.0514692415872558,,,adam,12.0
M,mean and bootstrap interval,derivative,,6.019669474275702e-05,5.039982180813678e-05,7.061308769618253e-05,20.0,,test_nmse,,,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100200.0,5.500050018569224e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100201.0,3.7046720188405e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100202.0,0.0001126488613041,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100203.0,2.4133960299418124e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100204.0,5.834774751445357e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100205.0,7.242411728076814e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100206.0,6.37630497056546e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100207.0,4.274821302901309e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100208.0,7.85339724656298e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100209.0,9.79813175434296e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100210.0,5.344597255606038e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100211.0,5.903448657425741e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100212.0,5.457721556505567e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100213.0,8.41493794000142e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100214.0,4.258630107237098e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100215.0,8.336221962889171e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100216.0,3.1436624837862246e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100217.0,7.572582972207949e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100218.0,2.7803146209292315e-05,,,adam,12.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100219.0,4.918425977269204e-05,,,adam,12.0
M,mean and bootstrap interval,shuffled_derivative,,0.04360246312814834,0.04182976586768246,0.04531361842092345,20.0,,test_nmse,,,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100200.0,0.0440561179632697,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100201.0,0.0476994555073768,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100202.0,0.0360875882110241,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100203.0,0.0408102701402404,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100204.0,0.0444055607201243,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100205.0,0.0416456889384172,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100206.0,0.046825954912104,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100207.0,0.0429903735193167,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100208.0,0.0401252417426659,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100209.0,0.0508190816096412,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100210.0,0.045246377688138,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100211.0,0.049187181482071,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100212.0,0.0401675042536682,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100213.0,0.0412458839751205,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100214.0,0.0458841770022899,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100215.0,0.0398174019608095,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100216.0,0.0444842667638319,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100217.0,0.0458234526141075,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100218.0,0.0363832320821288,,,adam,12.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100219.0,0.0483444514766213,,,adam,12.0
M,mean and bootstrap interval,exact,,0.15034829461077825,0.14404647153397618,0.1573395833608497,20.0,,test_nmse,,,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100200.0,0.1858353306552185,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100201.0,0.1675828675619078,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100202.0,0.165054121422382,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100203.0,0.1510358360486134,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100204.0,0.1454601627987193,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100205.0,0.1482010175848823,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100206.0,0.1371919172419249,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100207.0,0.1676807354358549,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100208.0,0.1440778157128825,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100209.0,0.1345554256717014,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100210.0,0.1752453460838229,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100211.0,0.1559421802939934,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100212.0,0.1358573516611656,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100213.0,0.1410783748255624,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100214.0,0.1367457343013731,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100215.0,0.1315834657713252,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100216.0,0.1389387802399888,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100217.0,0.1360986553916377,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100218.0,0.148733915792551,,,sgd,9.0
M,seed outcome,exact,,,,,,,test_nmse,2026100219.0,0.1600668577200582,,,sgd,9.0
M,mean and bootstrap interval,resistance,,0.07667857541310832,0.07571544267288917,0.07755929321669772,20.0,,test_nmse,,,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100200.0,0.0784597838388812,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100201.0,0.075051813162182,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100202.0,0.0777141937133422,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100203.0,0.0760535342767483,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100204.0,0.0776951723849902,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100205.0,0.0763021204452433,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100206.0,0.075125607191761,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100207.0,0.0782845768479806,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100208.0,0.074656466852923,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100209.0,0.0793457468410732,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100210.0,0.0757718990289118,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100211.0,0.0773566758489891,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100212.0,0.0774751932237721,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100213.0,0.0775031845346291,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100214.0,0.0757963751403998,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100215.0,0.0782328364427001,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100216.0,0.0779460656601098,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100217.0,0.0710641570263782,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100218.0,0.0735553062639188,,,sgd,9.0
M,seed outcome,resistance,,,,,,,test_nmse,2026100219.0,0.0801807995372327,,,sgd,9.0
M,mean and bootstrap interval,derivative,,0.07550071470818552,0.07449865491129878,0.07641298487643389,20.0,,test_nmse,,,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100200.0,0.0772585792884727,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100201.0,0.0736346669313024,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100202.0,0.0766756476041167,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100203.0,0.0749944860437464,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100204.0,0.076650007182289,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100205.0,0.0749703317944796,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100206.0,0.0737786493908843,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100207.0,0.0772565628508626,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100208.0,0.0735554433672334,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100209.0,0.0779375907607181,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100210.0,0.0745255215800162,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100211.0,0.0761687191619763,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100212.0,0.0762626024517572,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100213.0,0.0764887219246802,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100214.0,0.0747842523462708,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100215.0,0.0768550939782592,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100216.0,0.0768703254812289,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100217.0,0.0697002255503883,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100218.0,0.0722854703817395,,,sgd,9.0
M,seed outcome,derivative,,,,,,,test_nmse,2026100219.0,0.0793613960932889,,,sgd,9.0
M,mean and bootstrap interval,shuffled_derivative,,0.07688646697843174,0.07590621152419684,0.07778731534401982,20.0,,test_nmse,,,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100200.0,0.0785789046430236,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100201.0,0.0751985710712207,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100202.0,0.0779542598718928,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100203.0,0.0762528943762727,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100204.0,0.0777405281347504,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100205.0,0.0763249587862334,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100206.0,0.0751644022816545,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100207.0,0.078597267162422,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100208.0,0.0749986959413579,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100209.0,0.0797967497713338,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100210.0,0.0762343271254604,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100211.0,0.0774557319970635,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100212.0,0.0777070563922965,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100213.0,0.0777017085869773,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100214.0,0.0759445506195764,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100215.0,0.0782936471555801,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100216.0,0.0783236560805686,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100217.0,0.0712631411051239,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100218.0,0.0735999904382653,,,sgd,9.0
M,seed outcome,shuffled_derivative,,,,,,,test_nmse,2026100219.0,0.0805982980275611,,,sgd,9.0
