seed,variant,forward,rule,rate,step,validation_nmse
2026092207,separable,current,uniform_rms,0.1,0,1.00494347518175
2026092207,separable,current,uniform_rms,0.1,128,0.13936582985532237
2026092207,separable,current,uniform_rms,0.1,256,0.009929729492588161
2026092207,separable,current,uniform_rms,0.1,384,0.013662953893454588
2026092207,separable,current,uniform_rms,0.1,512,0.009361881546928373
2026092207,separable,current,uniform_rms,0.1,640,0.0042158612100195066
2026092207,separable,current,uniform_rms,0.1,768,0.0024246204636905783
2026092207,separable,current,uniform_rms,0.1,896,0.010015808822959806
2026092207,separable,current,uniform_rms,0.1,1024,0.0012968372173937388
2026092207,separable,current,uniform_rms,0.1,1152,0.0011880243248225434
2026092207,separable,current,uniform_rms,0.1,1280,0.0016357043068072365
2026092207,separable,current,uniform_rms,0.1,1408,0.00818182651564013
2026092207,separable,current,uniform_rms,0.1,1536,0.0030633352381940707
2026092207,separable,current,uniform_rms,0.1,1664,0.008585078879019778
2026092207,separable,current,uniform_rms,0.1,1792,0.006775155979433494
2026092207,separable,current,uniform_rms,0.1,1920,0.0005069661331017551
2026092207,separable,current,uniform_rms,0.1,2048,0.007624110586267092
2026092207,separable,current,uniform_rms,0.1,2176,0.004401245704793206
2026092207,separable,current,uniform_rms,0.1,2304,0.007718171986646366
2026092207,separable,current,uniform_rms,0.1,2432,0.0010545448645460375
2026092207,separable,current,uniform_rms,0.1,2560,0.0007457749549115987
2026092207,separable,current,uniform_rms,0.1,2688,0.0005276739977774039
2026092207,separable,current,uniform_rms,0.1,2816,0.006576140775167987
2026092207,separable,current,uniform_rms,0.1,2944,0.0026686601577986285
2026092207,separable,current,uniform_rms,0.1,3072,0.0003530294436647058
2026092207,separable,current,uniform_rms,0.1,3200,0.00484159012419689
2026092207,separable,current,uniform_rms,0.1,3328,0.002184970674765586
2026092207,separable,current,uniform_rms,0.1,3456,0.0005095573081819112
2026092207,separable,current,uniform_rms,0.1,3584,0.000364505990762874
2026092207,separable,current,uniform_rms,0.1,3712,0.00044328978477670285
2026092207,separable,current,uniform_rms,0.1,3840,0.0007283752784824672
2026092207,separable,current,uniform_rms,0.1,3968,0.0003720057051130499
2026092207,separable,current,uniform_rms,0.1,4096,0.002589962590583221
2026092207,separable,shunt,broadcast,0.03,0,1.0151076105472685
2026092207,separable,shunt,broadcast,0.03,128,0.03617074250949998
2026092207,separable,shunt,broadcast,0.03,256,0.005460459976588289
2026092207,separable,shunt,broadcast,0.03,384,0.0030886783959148717
2026092207,separable,shunt,broadcast,0.03,512,0.002110216796051338
2026092207,separable,shunt,broadcast,0.03,640,0.001800259364968458
2026092207,separable,shunt,broadcast,0.03,768,0.00118583535734134
2026092207,separable,shunt,broadcast,0.03,896,0.001435385754516733
2026092207,separable,shunt,broadcast,0.03,1024,0.0006968774717453339
2026092207,separable,shunt,broadcast,0.03,1152,0.0007519330918745841
2026092207,separable,shunt,broadcast,0.03,1280,0.0006640148810279757
2026092207,separable,shunt,broadcast,0.03,1408,0.000642866297887417
2026092207,separable,shunt,broadcast,0.03,1536,0.0003315737675858328
2026092207,separable,shunt,broadcast,0.03,1664,0.000503504219635291
2026092207,separable,shunt,broadcast,0.03,1792,0.000246451669387163
2026092207,separable,shunt,broadcast,0.03,1920,0.000302000935212695
2026092207,separable,shunt,broadcast,0.03,2048,0.00022028480172362982
2026092207,separable,shunt,broadcast,0.03,2176,0.0004729591384132785
2026092207,separable,shunt,broadcast,0.03,2304,0.0009118558246917999
2026092207,separable,shunt,broadcast,0.03,2432,0.0002953007102354454
2026092207,separable,shunt,broadcast,0.03,2560,0.0009627353327740353
2026092207,separable,shunt,broadcast,0.03,2688,0.003053244650611076
2026092207,separable,shunt,broadcast,0.03,2816,0.0002975530564272468
2026092207,separable,shunt,broadcast,0.03,2944,0.000215090049845241
2026092207,separable,shunt,broadcast,0.03,3072,0.00019199550556647864
2026092207,separable,shunt,broadcast,0.03,3200,0.0001312009550475115
2026092207,separable,shunt,broadcast,0.03,3328,0.0009305528029311146
2026092207,separable,shunt,broadcast,0.03,3456,0.0005418287912187555
2026092207,separable,shunt,broadcast,0.03,3584,0.0010105626565218464
2026092207,separable,shunt,broadcast,0.03,3712,0.00023166496695191057
2026092207,separable,shunt,broadcast,0.03,3840,0.0006609622148217801
2026092207,separable,shunt,broadcast,0.03,3968,0.0002629371143039866
2026092207,separable,shunt,broadcast,0.03,4096,0.00014730671075133725
2026092207,separable,shunt,exact,0.1,0,1.0151076105472685
2026092207,separable,shunt,exact,0.1,128,0.003018269998190954
2026092207,separable,shunt,exact,0.1,256,0.0013967903753756795
2026092207,separable,shunt,exact,0.1,384,0.0010377131195069358
2026092207,separable,shunt,exact,0.1,512,0.0007749024562551025
2026092207,separable,shunt,exact,0.1,640,0.00044998663798295253
2026092207,separable,shunt,exact,0.1,768,0.0007295628221547892
2026092207,separable,shunt,exact,0.1,896,0.0006613378143317184
2026092207,separable,shunt,exact,0.1,1024,0.00036462050936101616
2026092207,separable,shunt,exact,0.1,1152,0.0004982332253459432
2026092207,separable,shunt,exact,0.1,1280,0.00022458893601928374
2026092207,separable,shunt,exact,0.1,1408,0.0002720403191642046
2026092207,separable,shunt,exact,0.1,1536,0.0003253330753354526
2026092207,separable,shunt,exact,0.1,1664,0.0004615198457053689
2026092207,separable,shunt,exact,0.1,1792,0.00031047773953277294
2026092207,separable,shunt,exact,0.1,1920,0.00024635299189468756
2026092207,separable,shunt,exact,0.1,2048,0.0006544687874999258
2026092207,separable,shunt,exact,0.1,2176,0.0003548151311197886
2026092207,separable,shunt,exact,0.1,2304,0.0005922621385370225
2026092207,separable,shunt,exact,0.1,2432,0.0007273603838819159
2026092207,separable,shunt,exact,0.1,2560,0.00015381648857289268
2026092207,separable,shunt,exact,0.1,2688,0.0002778946627411421
2026092207,separable,shunt,exact,0.1,2816,0.0005770294841641524
2026092207,separable,shunt,exact,0.1,2944,0.000771158453313176
2026092207,separable,shunt,exact,0.1,3072,0.00011325574603469157
2026092207,separable,shunt,exact,0.1,3200,0.0003765825815471838
2026092207,separable,shunt,exact,0.1,3328,0.00019098147145388297
2026092207,separable,shunt,exact,0.1,3456,0.0006364236799006697
2026092207,separable,shunt,exact,0.1,3584,0.00015257805216057287
2026092207,separable,shunt,exact,0.1,3712,0.00013041058527105045
2026092207,separable,shunt,exact,0.1,3840,0.000281955791397902
2026092207,separable,shunt,exact,0.1,3968,0.0017096381406399295
2026092207,separable,shunt,exact,0.1,4096,0.0008019806346572912
2026092207,separable,shunt,resistance,0.1,0,1.0151076105472685
2026092207,separable,shunt,resistance,0.1,128,0.0030898262770937754
2026092207,separable,shunt,resistance,0.1,256,0.0014374598599366788
2026092207,separable,shunt,resistance,0.1,384,0.0011459103177448714
2026092207,separable,shunt,resistance,0.1,512,0.0010740318731471087
2026092207,separable,shunt,resistance,0.1,640,0.0004992789488767447
2026092207,separable,shunt,resistance,0.1,768,0.0007822625973165894
2026092207,separable,shunt,resistance,0.1,896,0.0005948931938265818
2026092207,separable,shunt,resistance,0.1,1024,0.0003553537952274936
2026092207,separable,shunt,resistance,0.1,1152,0.0005893049035192343
2026092207,separable,shunt,resistance,0.1,1280,0.00023463729652081628
2026092207,separable,shunt,resistance,0.1,1408,0.00047664757319054436
2026092207,separable,shunt,resistance,0.1,1536,0.000322462747838465
2026092207,separable,shunt,resistance,0.1,1664,0.0003399366743153264
2026092207,separable,shunt,resistance,0.1,1792,0.0002106870431826449
2026092207,separable,shunt,resistance,0.1,1920,0.00025612617884241036
2026092207,separable,shunt,resistance,0.1,2048,0.0002595206561442318
2026092207,separable,shunt,resistance,0.1,2176,0.0004437906555495425
2026092207,separable,shunt,resistance,0.1,2304,0.001020319259070593
2026092207,separable,shunt,resistance,0.1,2432,0.0005468623908315447
2026092207,separable,shunt,resistance,0.1,2560,0.00023176295852161207
2026092207,separable,shunt,resistance,0.1,2688,0.00026359753281556675
2026092207,separable,shunt,resistance,0.1,2816,0.0009377556782985214
2026092207,separable,shunt,resistance,0.1,2944,0.00019736793038559669
2026092207,separable,shunt,resistance,0.1,3072,9.036043348455941e-05
2026092207,separable,shunt,resistance,0.1,3200,0.00021515985485292145
2026092207,separable,shunt,resistance,0.1,3328,0.000202665494473975
2026092207,separable,shunt,resistance,0.1,3456,0.00031215534000502115
2026092207,separable,shunt,resistance,0.1,3584,0.0002730714785506657
2026092207,separable,shunt,resistance,0.1,3712,0.00022499122464812423
2026092207,separable,shunt,resistance,0.1,3840,0.0005821222461817759
2026092207,separable,shunt,resistance,0.1,3968,0.0001903841552262469
2026092207,separable,shunt,resistance,0.1,4096,0.0011173621821852617
2026092207,separable,shunt,swapped,0.03,0,1.0151076105472685
2026092207,separable,shunt,swapped,0.03,128,0.23258589237209615
2026092207,separable,shunt,swapped,0.03,256,0.21978932901669967
2026092207,separable,shunt,swapped,0.03,384,0.08258642014003942
2026092207,separable,shunt,swapped,0.03,512,0.08706045262687186
2026092207,separable,shunt,swapped,0.03,640,0.12648504494691976
2026092207,separable,shunt,swapped,0.03,768,0.018316601519551518
2026092207,separable,shunt,swapped,0.03,896,0.009202038891992587
2026092207,separable,shunt,swapped,0.03,1024,0.004947380448530275
2026092207,separable,shunt,swapped,0.03,1152,0.0033455153533104394
2026092207,separable,shunt,swapped,0.03,1280,0.0031150616073168753
2026092207,separable,shunt,swapped,0.03,1408,0.002633900854135106
2026092207,separable,shunt,swapped,0.03,1536,0.002388198297800101
2026092207,separable,shunt,swapped,0.03,1664,0.0024099626604497802
2026092207,separable,shunt,swapped,0.03,1792,0.002026012998814407
2026092207,separable,shunt,swapped,0.03,1920,0.0017040329202527823
2026092207,separable,shunt,swapped,0.03,2048,0.0016352638007703067
2026092207,separable,shunt,swapped,0.03,2176,0.0014650024686048626
2026092207,separable,shunt,swapped,0.03,2304,0.0013615650221150651
2026092207,separable,shunt,swapped,0.03,2432,0.0011596116861343066
2026092207,separable,shunt,swapped,0.03,2560,0.0017623693887287482
2026092207,separable,shunt,swapped,0.03,2688,0.0017718656825668894
2026092207,separable,shunt,swapped,0.03,2816,0.0011506867144636355
2026092207,separable,shunt,swapped,0.03,2944,0.0013584472126657986
2026092207,separable,shunt,swapped,0.03,3072,0.0013040481986005125
2026092207,separable,shunt,swapped,0.03,3200,0.0008586196030624151
2026092207,separable,shunt,swapped,0.03,3328,0.001074622375604072
2026092207,separable,shunt,swapped,0.03,3456,0.0009415941523455983
2026092207,separable,shunt,swapped,0.03,3584,0.002128004359394273
2026092207,separable,shunt,swapped,0.03,3712,0.0009024579145752771
2026092207,separable,shunt,swapped,0.03,3840,0.0008326469000841892
2026092207,separable,shunt,swapped,0.03,3968,0.0010810875350033818
2026092207,separable,shunt,swapped,0.03,4096,0.0007708930061854895
2026092207,separable,shunt,uniform_rms,0.03,0,1.0151076105472685
2026092207,separable,shunt,uniform_rms,0.03,128,0.035728759148375824
2026092207,separable,shunt,uniform_rms,0.03,256,0.005489660480431845
2026092207,separable,shunt,uniform_rms,0.03,384,0.003133629538599324
2026092207,separable,shunt,uniform_rms,0.03,512,0.0021329109421892732
2026092207,separable,shunt,uniform_rms,0.03,640,0.0017471351808954765
2026092207,separable,shunt,uniform_rms,0.03,768,0.0011877434199201885
2026092207,separable,shunt,uniform_rms,0.03,896,0.0014343111676365
2026092207,separable,shunt,uniform_rms,0.03,1024,0.0006824303352445444
2026092207,separable,shunt,uniform_rms,0.03,1152,0.0007411504355402611
2026092207,separable,shunt,uniform_rms,0.03,1280,0.0007427719980149424
2026092207,separable,shunt,uniform_rms,0.03,1408,0.0006203578469779416
2026092207,separable,shunt,uniform_rms,0.03,1536,0.00032718444734160804
2026092207,separable,shunt,uniform_rms,0.03,1664,0.000475515113953747
2026092207,separable,shunt,uniform_rms,0.03,1792,0.00022338893628137481
2026092207,separable,shunt,uniform_rms,0.03,1920,0.00043895216297227055
2026092207,separable,shunt,uniform_rms,0.03,2048,0.000209227991655467
2026092207,separable,shunt,uniform_rms,0.03,2176,0.00046575520163360184
2026092207,separable,shunt,uniform_rms,0.03,2304,0.0011473403943224594
2026092207,separable,shunt,uniform_rms,0.03,2432,0.0002973844594447631
2026092207,separable,shunt,uniform_rms,0.03,2560,0.0009286062554398337
2026092207,separable,shunt,uniform_rms,0.03,2688,0.0008333772061193356
2026092207,separable,shunt,uniform_rms,0.03,2816,0.00031130172115018177
2026092207,separable,shunt,uniform_rms,0.03,2944,0.0002081780484830453
2026092207,separable,shunt,uniform_rms,0.03,3072,0.0004830954381454315
2026092207,separable,shunt,uniform_rms,0.03,3200,0.00023235333833587364
2026092207,separable,shunt,uniform_rms,0.03,3328,0.00017165363316870558
2026092207,separable,shunt,uniform_rms,0.03,3456,0.00048662017087882563
2026092207,separable,shunt,uniform_rms,0.03,3584,0.0008934890698136293
2026092207,separable,shunt,uniform_rms,0.03,3712,0.0001700937789909536
2026092207,separable,shunt,uniform_rms,0.03,3840,0.0007841354890967832
2026092207,separable,shunt,uniform_rms,0.03,3968,0.0002030027186473533
2026092207,separable,shunt,uniform_rms,0.03,4096,0.0006245171641263306
2026092207,separable,tonic,broadcast,0.1,0,1.0043451507948695
2026092207,separable,tonic,broadcast,0.1,128,0.1044101109019941
2026092207,separable,tonic,broadcast,0.1,256,0.019218925940519944
2026092207,separable,tonic,broadcast,0.1,384,0.010104853591881879
2026092207,separable,tonic,broadcast,0.1,512,0.007775729252076811
2026092207,separable,tonic,broadcast,0.1,640,0.005195661128205811
2026092207,separable,tonic,broadcast,0.1,768,0.015289509143807388
2026092207,separable,tonic,broadcast,0.1,896,0.015290639973066
2026092207,separable,tonic,broadcast,0.1,1024,0.0015433735546855018
2026092207,separable,tonic,broadcast,0.1,1152,0.002709807249956796
2026092207,separable,tonic,broadcast,0.1,1280,0.0015983494089549773
2026092207,separable,tonic,broadcast,0.1,1408,0.019932649574287645
2026092207,separable,tonic,broadcast,0.1,1536,0.0028990129576545406
2026092207,separable,tonic,broadcast,0.1,1664,0.007348709637832989
2026092207,separable,tonic,broadcast,0.1,1792,0.002438836530343586
2026092207,separable,tonic,broadcast,0.1,1920,0.001687923126517501
2026092207,separable,tonic,broadcast,0.1,2048,0.001356414921823591
2026092207,separable,tonic,broadcast,0.1,2176,0.0017233905627014985
2026092207,separable,tonic,broadcast,0.1,2304,0.005101168385798527
2026092207,separable,tonic,broadcast,0.1,2432,0.0023198692007132082
2026092207,separable,tonic,broadcast,0.1,2560,0.003347809291586019
2026092207,separable,tonic,broadcast,0.1,2688,0.0065584570495675915
2026092207,separable,tonic,broadcast,0.1,2816,0.003372520310641742
2026092207,separable,tonic,broadcast,0.1,2944,0.006245628142805617
2026092207,separable,tonic,broadcast,0.1,3072,0.0011027452625425082
2026092207,separable,tonic,broadcast,0.1,3200,0.001285677320268433
2026092207,separable,tonic,broadcast,0.1,3328,0.004945429187369204
2026092207,separable,tonic,broadcast,0.1,3456,0.0029029265767156185
2026092207,separable,tonic,broadcast,0.1,3584,0.0012556604794393266
2026092207,separable,tonic,broadcast,0.1,3712,0.0008691046955980329
2026092207,separable,tonic,broadcast,0.1,3840,0.0042527557893068235
2026092207,separable,tonic,broadcast,0.1,3968,0.0008933807637048437
2026092207,separable,tonic,broadcast,0.1,4096,0.004414194899227102
2026092207,separable,tonic,exact,0.1,0,1.0043451507948695
2026092207,separable,tonic,exact,0.1,128,0.0742218348910212
2026092207,separable,tonic,exact,0.1,256,0.008211952745029293
2026092207,separable,tonic,exact,0.1,384,0.010484029120162745
2026092207,separable,tonic,exact,0.1,512,0.0033854795348460566
2026092207,separable,tonic,exact,0.1,640,0.00454072991817451
2026092207,separable,tonic,exact,0.1,768,0.0027358187186107075
2026092207,separable,tonic,exact,0.1,896,0.00598619350600535
2026092207,separable,tonic,exact,0.1,1024,0.0032323527247404937
2026092207,separable,tonic,exact,0.1,1152,0.0026075828907152617
2026092207,separable,tonic,exact,0.1,1280,0.0021127956457007574
2026092207,separable,tonic,exact,0.1,1408,0.0010468875182630503
2026092207,separable,tonic,exact,0.1,1536,0.001313799021637739
2026092207,separable,tonic,exact,0.1,1664,0.011227553669859013
2026092207,separable,tonic,exact,0.1,1792,0.0017273491375556168
2026092207,separable,tonic,exact,0.1,1920,0.002244049419842979
2026092207,separable,tonic,exact,0.1,2048,0.0012190725187949396
2026092207,separable,tonic,exact,0.1,2176,0.005129247381584609
2026092207,separable,tonic,exact,0.1,2304,0.013670086409464138
2026092207,separable,tonic,exact,0.1,2432,0.001058138670516172
2026092207,separable,tonic,exact,0.1,2560,0.0008302757168277199
2026092207,separable,tonic,exact,0.1,2688,0.000566124483530927
2026092207,separable,tonic,exact,0.1,2816,0.0005912111909313268
2026092207,separable,tonic,exact,0.1,2944,0.0006334292178191112
2026092207,separable,tonic,exact,0.1,3072,0.0004997390125937675
2026092207,separable,tonic,exact,0.1,3200,0.0029699385182851623
2026092207,separable,tonic,exact,0.1,3328,0.0022590766450976234
2026092207,separable,tonic,exact,0.1,3456,0.0004895166620555964
2026092207,separable,tonic,exact,0.1,3584,0.001930262251390667
2026092207,separable,tonic,exact,0.1,3712,0.0004714139178333915
2026092207,separable,tonic,exact,0.1,3840,0.0020353334465144234
2026092207,separable,tonic,exact,0.1,3968,0.00048274881276573847
2026092207,separable,tonic,exact,0.1,4096,0.0009035555625098534
2026092207,separable,tonic,resistance,0.1,0,1.0043451507948695
2026092207,separable,tonic,resistance,0.1,128,0.23360974834742634
2026092207,separable,tonic,resistance,0.1,256,0.002532420310486312
2026092207,separable,tonic,resistance,0.1,384,0.00226345390399517
2026092207,separable,tonic,resistance,0.1,512,0.0005190303777488716
2026092207,separable,tonic,resistance,0.1,640,0.0006558677950913908
2026092207,separable,tonic,resistance,0.1,768,0.011958969647884992
2026092207,separable,tonic,resistance,0.1,896,0.0010167550079453885
2026092207,separable,tonic,resistance,0.1,1024,0.0011679888459230005
2026092207,separable,tonic,resistance,0.1,1152,0.009767837652251076
2026092207,separable,tonic,resistance,0.1,1280,0.005953997025606747
2026092207,separable,tonic,resistance,0.1,1408,0.0008608965777645225
2026092207,separable,tonic,resistance,0.1,1536,0.0005188717224743215
2026092207,separable,tonic,resistance,0.1,1664,0.011287730958438574
2026092207,separable,tonic,resistance,0.1,1792,0.0005565522327635533
2026092207,separable,tonic,resistance,0.1,1920,0.009670287245288754
2026092207,separable,tonic,resistance,0.1,2048,0.0035491376613825797
2026092207,separable,tonic,resistance,0.1,2176,0.0065011599296644846
2026092207,separable,tonic,resistance,0.1,2304,0.0010709612712271473
2026092207,separable,tonic,resistance,0.1,2432,0.0006664249889643952
2026092207,separable,tonic,resistance,0.1,2560,0.02151399255322428
2026092207,separable,tonic,resistance,0.1,2688,0.0006763444386647855
2026092207,separable,tonic,resistance,0.1,2816,0.000287510966100322
2026092207,separable,tonic,resistance,0.1,2944,0.00016771314633640979
2026092207,separable,tonic,resistance,0.1,3072,0.0006443140793775539
2026092207,separable,tonic,resistance,0.1,3200,0.0005534202706764595
2026092207,separable,tonic,resistance,0.1,3328,0.002397693305617063
2026092207,separable,tonic,resistance,0.1,3456,0.0019875557556440623
2026092207,separable,tonic,resistance,0.1,3584,0.002825378042852594
2026092207,separable,tonic,resistance,0.1,3712,0.0004780305971185784
2026092207,separable,tonic,resistance,0.1,3840,0.002567891710697285
2026092207,separable,tonic,resistance,0.1,3968,0.000181804774605681
2026092207,separable,tonic,resistance,0.1,4096,0.018856146059679064
2026092207,separable,tonic,swapped,0.03,0,1.0043451507948695
2026092207,separable,tonic,swapped,0.03,128,0.6673271196942807
2026092207,separable,tonic,swapped,0.03,256,0.16919699773467842
2026092207,separable,tonic,swapped,0.03,384,0.01082831118774227
2026092207,separable,tonic,swapped,0.03,512,0.0069645096600613205
2026092207,separable,tonic,swapped,0.03,640,0.0068729580314627736
2026092207,separable,tonic,swapped,0.03,768,0.004732600105381337
2026092207,separable,tonic,swapped,0.03,896,0.00410583063482789
2026092207,separable,tonic,swapped,0.03,1024,0.006852948057514791
2026092207,separable,tonic,swapped,0.03,1152,0.0029793699183468954
2026092207,separable,tonic,swapped,0.03,1280,0.0024680467734338124
2026092207,separable,tonic,swapped,0.03,1408,0.0022135118293808015
2026092207,separable,tonic,swapped,0.03,1536,0.0020546822898456912
2026092207,separable,tonic,swapped,0.03,1664,0.002771153964560195
2026092207,separable,tonic,swapped,0.03,1792,0.0014252731862696142
2026092207,separable,tonic,swapped,0.03,1920,0.001144868005800782
2026092207,separable,tonic,swapped,0.03,2048,0.0014271812843916394
2026092207,separable,tonic,swapped,0.03,2176,0.0009487144621232984
2026092207,separable,tonic,swapped,0.03,2304,0.0015793971477682937
2026092207,separable,tonic,swapped,0.03,2432,0.001329244090433794
2026092207,separable,tonic,swapped,0.03,2560,0.0007088559979784927
2026092207,separable,tonic,swapped,0.03,2688,0.0005678495205614709
2026092207,separable,tonic,swapped,0.03,2816,0.002021942007837487
2026092207,separable,tonic,swapped,0.03,2944,0.0009679845423176597
2026092207,separable,tonic,swapped,0.03,3072,0.0009330470251395608
2026092207,separable,tonic,swapped,0.03,3200,0.0005374847210366997
2026092207,separable,tonic,swapped,0.03,3328,0.0006401579245779887
2026092207,separable,tonic,swapped,0.03,3456,0.0006603756217995671
2026092207,separable,tonic,swapped,0.03,3584,0.0024130799467341683
2026092207,separable,tonic,swapped,0.03,3712,0.0005311140236411441
2026092207,separable,tonic,swapped,0.03,3840,0.00043998985701619695
2026092207,separable,tonic,swapped,0.03,3968,0.00041294401501230823
2026092207,separable,tonic,swapped,0.03,4096,0.002749816648378931
2026092207,separable,tonic,uniform_rms,0.1,0,1.0043451507948695
2026092207,separable,tonic,uniform_rms,0.1,128,0.0973685158639784
2026092207,separable,tonic,uniform_rms,0.1,256,0.010911676078501686
2026092207,separable,tonic,uniform_rms,0.1,384,0.017810279471945502
2026092207,separable,tonic,uniform_rms,0.1,512,0.0047096208329151625
2026092207,separable,tonic,uniform_rms,0.1,640,0.004200139441002707
2026092207,separable,tonic,uniform_rms,0.1,768,0.006383035573934109
2026092207,separable,tonic,uniform_rms,0.1,896,0.007782454077631155
2026092207,separable,tonic,uniform_rms,0.1,1024,0.0013468194390237
2026092207,separable,tonic,uniform_rms,0.1,1152,0.004036582490603366
2026092207,separable,tonic,uniform_rms,0.1,1280,0.0032160546393003604
2026092207,separable,tonic,uniform_rms,0.1,1408,0.022085891862262407
2026092207,separable,tonic,uniform_rms,0.1,1536,0.0025781415287859212
2026092207,separable,tonic,uniform_rms,0.1,1664,0.0035763130423379294
2026092207,separable,tonic,uniform_rms,0.1,1792,0.0010965462645580381
2026092207,separable,tonic,uniform_rms,0.1,1920,0.0009755159173001262
2026092207,separable,tonic,uniform_rms,0.1,2048,0.0019799763973307135
2026092207,separable,tonic,uniform_rms,0.1,2176,0.0007267410360607978
2026092207,separable,tonic,uniform_rms,0.1,2304,0.008510660672252559
2026092207,separable,tonic,uniform_rms,0.1,2432,0.004488010050395143
2026092207,separable,tonic,uniform_rms,0.1,2560,0.0008484739495277725
2026092207,separable,tonic,uniform_rms,0.1,2688,0.007207888643151672
2026092207,separable,tonic,uniform_rms,0.1,2816,0.0024815397316268507
2026092207,separable,tonic,uniform_rms,0.1,2944,0.0058892005023660895
2026092207,separable,tonic,uniform_rms,0.1,3072,0.0012993251600641289
2026092207,separable,tonic,uniform_rms,0.1,3200,0.0007171309503425668
2026092207,separable,tonic,uniform_rms,0.1,3328,0.0006873511461386619
2026092207,separable,tonic,uniform_rms,0.1,3456,0.002416240681842821
2026092207,separable,tonic,uniform_rms,0.1,3584,0.0013725221243863165
2026092207,separable,tonic,uniform_rms,0.1,3712,0.0009479868402709249
2026092207,separable,tonic,uniform_rms,0.1,3840,0.0014913326508136015
2026092207,separable,tonic,uniform_rms,0.1,3968,0.0004071608009732908
2026092207,separable,tonic,uniform_rms,0.1,4096,0.00574557521368966
2026092208,interaction,shunt,broadcast,0.1,0,1.0690059158645853
2026092208,interaction,shunt,broadcast,0.1,128,0.08136148791223513
2026092208,interaction,shunt,broadcast,0.1,256,0.06180961461088604
2026092208,interaction,shunt,broadcast,0.1,384,0.06318689171944125
2026092208,interaction,shunt,broadcast,0.1,512,0.06030723042184779
2026092208,interaction,shunt,broadcast,0.1,640,0.061778376368756834
2026092208,interaction,shunt,broadcast,0.1,768,0.05387276412270382
2026092208,interaction,shunt,broadcast,0.1,896,0.05376833160369031
2026092208,interaction,shunt,broadcast,0.1,1024,0.050919999774881375
2026092208,interaction,shunt,broadcast,0.1,1152,0.04118107499345614
2026092208,interaction,shunt,broadcast,0.1,1280,0.034288035323458026
2026092208,interaction,shunt,broadcast,0.1,1408,0.03954675948313307
2026092208,interaction,shunt,broadcast,0.1,1536,0.033963808004365756
2026092208,interaction,shunt,broadcast,0.1,1664,0.04973217939154196
2026092208,interaction,shunt,broadcast,0.1,1792,0.030285678298919077
2026092208,interaction,shunt,broadcast,0.1,1920,0.030454626210044678
2026092208,interaction,shunt,broadcast,0.1,2048,0.03378633179783566
2026092208,interaction,shunt,broadcast,0.1,2176,0.02844153094052514
2026092208,interaction,shunt,broadcast,0.1,2304,0.027867411322439833
2026092208,interaction,shunt,broadcast,0.1,2432,0.027869950319651914
2026092208,interaction,shunt,broadcast,0.1,2560,0.026930145055882777
2026092208,interaction,shunt,broadcast,0.1,2688,0.034521614092300354
2026092208,interaction,shunt,broadcast,0.1,2816,0.031080061589140097
2026092208,interaction,shunt,broadcast,0.1,2944,0.02589895220382727
2026092208,interaction,shunt,broadcast,0.1,3072,0.029674759395172425
2026092208,interaction,shunt,broadcast,0.1,3200,0.03537848523151896
2026092208,interaction,shunt,broadcast,0.1,3328,0.033115085279230363
2026092208,interaction,shunt,broadcast,0.1,3456,0.028678117961321747
2026092208,interaction,shunt,broadcast,0.1,3584,0.02920798056410814
2026092208,interaction,shunt,broadcast,0.1,3712,0.03012945649370645
2026092208,interaction,shunt,broadcast,0.1,3840,0.030835129789543322
2026092208,interaction,shunt,broadcast,0.1,3968,0.026866647578394524
2026092208,interaction,shunt,broadcast,0.1,4096,0.036980974216856304
2026092208,interaction,shunt,exact,0.03,0,1.0690059158645853
2026092208,interaction,shunt,exact,0.03,128,0.07342986538370057
2026092208,interaction,shunt,exact,0.03,256,0.06322529837943225
2026092208,interaction,shunt,exact,0.03,384,0.05488712522221448
2026092208,interaction,shunt,exact,0.03,512,0.04984331492212624
2026092208,interaction,shunt,exact,0.03,640,0.045256555076301774
2026092208,interaction,shunt,exact,0.03,768,0.037888646764497755
2026092208,interaction,shunt,exact,0.03,896,0.032543315311944924
2026092208,interaction,shunt,exact,0.03,1024,0.019113170889463866
2026092208,interaction,shunt,exact,0.03,1152,0.0121985717752759
2026092208,interaction,shunt,exact,0.03,1280,0.006016587426335255
2026092208,interaction,shunt,exact,0.03,1408,0.0033344946042028426
2026092208,interaction,shunt,exact,0.03,1536,0.0018406287674160666
2026092208,interaction,shunt,exact,0.03,1664,0.0008182669045398076
2026092208,interaction,shunt,exact,0.03,1792,0.00038435185277607524
2026092208,interaction,shunt,exact,0.03,1920,0.0002652917311450562
2026092208,interaction,shunt,exact,0.03,2048,0.00018480098017531027
2026092208,interaction,shunt,exact,0.03,2176,0.0003481925487126034
2026092208,interaction,shunt,exact,0.03,2304,0.00020796285768761278
2026092208,interaction,shunt,exact,0.03,2432,0.0001205492887590939
2026092208,interaction,shunt,exact,0.03,2560,0.0001001409871735216
2026092208,interaction,shunt,exact,0.03,2688,0.00012496176941777535
2026092208,interaction,shunt,exact,0.03,2816,0.00018083289137888658
2026092208,interaction,shunt,exact,0.03,2944,9.623325878173629e-05
2026092208,interaction,shunt,exact,0.03,3072,8.653396235689294e-05
2026092208,interaction,shunt,exact,0.03,3200,0.00013237260339260808
2026092208,interaction,shunt,exact,0.03,3328,5.555080489533505e-05
