hierarchy,cohort,run_dir,config_index,seed,regime,architecture,mechanism,credit,depth,branch_factors,result_origin,repair_config_index,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,2,10402,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,7c0a6e69a6756d853739f15c2a3fad3e9f688d05880f78d89702ff2c2d1d1b9b,09cff7f721a46b03c5fa46b3e55c6ff9373c91b2d26040705e3582149ab9ad30,0,False,0.6090999841690063,0.5938000082969666,0.5936999917030334,0.6475165486335754,0.6325135231018066,0.6308980584144592,-0.6588488817214966,-0.6650850176811218,-0.6663199067115784
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,3,10403,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,8e19dcf5afc28ff99ec1fc43fabb0a95d8a8f891a28035ac4088b36625d9931d,a57605e26a16c216c077d7402dc36a02ea9c0cb84ab6172be3ea17ac0b68acdd,0,False,0.6103000044822693,0.5922999978065491,0.5997999906539917,0.6500306725502014,0.6314132213592529,0.6383190155029297,-0.6572339534759521,-0.6663103103637695,-0.6633570790290833
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,4,10404,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,cf4ffba19f5cb180342bddc7953042102e8ccfe7020ec128c20165018c5dd663,cba164760939680642d2559195e6974227910dae7e603ff47561c6dff3f9db52,0,False,0.6025999784469604,0.5977999567985535,0.5931000113487244,0.643476665019989,0.6369389891624451,0.6359502673149109,-0.6606239080429077,-0.6635240316390991,-0.6635985374450684
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,5,10405,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,d53ed9b4c228bdda51ab85f88624fac46e956890e041fde65871cdd5c29fcd46,692d1c6c00a7858a44c4241d19c0e6f4a23ec573c4077d73d21cd0cfe8b70b78,0,False,0.6053000092506409,0.5982999801635742,0.5949000120162964,0.6467031240463257,0.6363012790679932,0.6342005729675293,-0.6592022180557251,-0.6635435819625854,-0.6645702123641968
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,6,10406,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,46dab279ccb103c67a9eaf38116cbf9512c32e1470e3992448f0f26495f155f4,bb7bd4dda114fa624574720219de768b1dd7f7a10ecc0482833e4cd2c43796ac,0,False,0.6067000031471252,0.5940999984741211,0.5999999642372131,0.6472933888435364,0.6334620118141174,0.6423194408416748,-0.6587586998939514,-0.6650426387786865,-0.6611123085021973
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,7,10407,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,fda814afa4696b3734f09763d5a009f2f86d7938a7be51490619e49b90bc5a6e,7e0236bfa51736b11ebd43a4edb2d112649041eae6216a7637d5189168b823da,0,False,0.6003000140190125,0.6074000000953674,0.601099967956543,0.6452373266220093,0.6496789455413818,0.6411268711090088,-0.6596931219100952,-0.657831072807312,-0.6613062620162964
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,8,10408,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,fe9511103bdded1173e34666a6fd762c9abd01f6f0db66e4fd32ed46e8f1a057,c611b5d7c464d45a9a9e5ee700cb03b42d4999a8a6263bcc0d05469b4e0646ea,0,False,0.6168000102043152,0.6000999808311462,0.608299970626831,0.6612525582313538,0.6393172144889832,0.64554762840271,-0.6522914171218872,-0.6621172428131104,-0.6608306765556335
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,9,10409,rewired_tree,grouped_point,shunting,full_bp,1,8,original_factorial,,66178,66178,14336,16384,2944,772456a7b1a06d1a59a82f9be490927c110395efd42d199c4f14fddd5f087687,d506f5003414ff6b7e01f088fba2bb272ea3a0b31ab791a76d87d6bc0e58799d,0,False,0.6074000000953674,0.6116999983787537,0.5999999642372131,0.6507619023323059,0.6465095281600952,0.6362804770469666,-0.6565049886703491,-0.6602099537849426,-0.6637082695960999
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,10,10400,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,05c28c3159f54e0594afdd5d74871d761e423aae6c4202223bd84ae4699dae36,8658f05a3a4b425fb79bcaeb79931ea23f76265ee3b3791878d18f0daef20f63,0,False,0.6035999655723572,0.5971999764442444,0.5968999862670898,0.6436159014701843,0.6356675028800964,0.6338168978691101,-0.6609810590744019,-0.6640384197235107,-0.6647225618362427
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,11,10401,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,dab9ba6c4fd7b5ce29b0ca2253ac2fdf4ea835586837887c64ce560c7b3c5b6e,f5d7d870f8ae11afbab3c543f2a128f0133c25429742be1e4addda840c09c6b8,0,False,0.6067999601364136,0.6046000123023987,0.5931999683380127,0.6498734951019287,0.6392419338226318,0.6350198984146118,-0.6574661731719971,-0.6625637412071228,-0.6639028191566467
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,12,10402,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,5d49204d9df040dc6463abcd26ede4e5b4168517cbd0d79fbc18213cdc9f2582,815bf70d4f52dfd8bc4b457c7c2f29d09b256c44c808dfeaf5c39e68df20b6e5,0,False,0.6085999608039856,0.5935999751091003,0.5940999984741211,0.6474947333335876,0.6325233578681946,0.6307485699653625,-0.6588483452796936,-0.6650990843772888,-0.6663777828216553
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,13,10403,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,3133b6144a8497b5e97e3dc249d8fea7041f4b981cd529e3d27c70e21448795d,0e020472640feeb3941a69520b910f30b0d4712fd19e06534ad361bc4df1aced,0,False,0.6107000112533569,0.5925999879837036,0.6001999974250793,0.6500523090362549,0.631371021270752,0.6384515762329102,-0.6572263240814209,-0.6663305759429932,-0.6633016467094421
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,14,10404,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,c9196f6a424b6ab2c5c5ad1b9bb50bb4296805205a1904e2fa13c097b15ad572,d1d5ee9fdf1ef294e3df276ac2fb88eb63fcee3822829a15bd0dd8f972b6e94f,0,False,0.6022999882698059,0.5967999696731567,0.5934000015258789,0.6434346437454224,0.636976420879364,0.6359201669692993,-0.6606482863426208,-0.6634983420372009,-0.6636193990707397
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,15,10405,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,735d61b1014c2f996f891049a65c213514f7aefcf214bf5e1602ddd200f365ff,3cc2e59e602cc73a89d474f4839b221925fd4a1d51ae5660a567fb02a87e6f96,0,False,0.6042999625205994,0.5989999771118164,0.593999981880188,0.6466813087463379,0.6362456679344177,0.6341328620910645,-0.6592041850090027,-0.6635797023773193,-0.6645849347114563
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,16,10406,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,8cd5e77a4c102b471c011d8ff19104ded10a0acd2b6b7808dc4908c40c2ef8d7,b165abd7fb1b0adf4341acf384351df74aaf50f6d389e86257f64e29d787b3d9,0,False,0.6064000129699707,0.5949999690055847,0.5999999642372131,0.6473041772842407,0.6333788633346558,0.6423012018203735,-0.6587589383125305,-0.6650663018226624,-0.661128044128418
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,17,10407,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,3886ba50c6e03e4e9e2c1d2f1695430deee17e694bf0e397183e29aa2c445c71,bb8404b558534d851a98ab2008d70b3f4decf2005a16e5a6826dc0b45e86e1b2,0,False,0.6003999710083008,0.6072999835014343,0.6013000011444092,0.6452391147613525,0.6496821641921997,0.6411054730415344,-0.6596947312355042,-0.6578343510627747,-0.6613205671310425
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,18,10408,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,54caa59409f031cdd5b6cbd19a941a3adbf2a0cd141a5b87f0b31615232028e4,dac4e5faa6c0e1ea36242352be904fe57e4369f78c6920d98dd009f83d61bc69,0,False,0.616100013256073,0.5997999906539917,0.6087999939918518,0.6612322926521301,0.6392982602119446,0.6455292105674744,-0.6523141264915466,-0.6621407270431519,-0.6608459949493408
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,19,10409,rewired_tree,grouped_point,shunting,full_bp,2,2x3,original_factorial,,66178,66178,14336,16384,2944,54d37255c328e61183c5eb518d05848f0a61165c0575cd171a68a495c4538f62,de3d2457bba810d2ce763a7149cc190bf67c3e000475133640ddba61ceada5dd,0,False,0.6072999835014343,0.6123999953269958,0.5999000072479248,0.6508472561836243,0.6465604305267334,0.6362928152084351,-0.6564755439758301,-0.6601846218109131,-0.6637071371078491
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,30,10400,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,ed25436e0901158c58a07c3ed0fec3aad36751e19b0bb4e831d9f96c76b395e8,93b846e0bae36739425a5f2c922dd8d44ffe34f2f5a731673841a3ec4063c06b,0,False,0.6031999588012695,0.5963000059127808,0.597000002861023,0.6435522437095642,0.635627031326294,0.6336356997489929,-0.6610071063041687,-0.6640695333480835,-0.664789617061615
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,31,10401,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,6273ac8d2a48ddaacb13e18385c0de9d8f3ff2e89d309f7481cdf4333e627c1d,bb1af68f8abdd72f3498af7b4ee1273f6821388b5968fc7967888d249d4e2635,0,False,0.6057999730110168,0.604699969291687,0.5932999849319458,0.6498433947563171,0.6392043232917786,0.6350587010383606,-0.6574733853340149,-0.6625896096229553,-0.6638789176940918
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,32,10402,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,03858fb2d60ed4197b13fdaedd6daabcbcdb8c068f437009f4aa7aa3f0153062,87e6eff78dcb90203159d59b25219640a05a0cc028c45499a8fb7c0adbfe7acf,0,False,0.6087999939918518,0.5928999781608582,0.5928999781608582,0.647506058216095,0.6324926614761353,0.6307050585746765,-0.6588497757911682,-0.6650996804237366,-0.6663743853569031
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,33,10403,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,4b8af80cb509affa2262c4253027eaba20975f581ec7f4220741b7e2d2c79c90,40befb9e5e0d8502d7a09fdf25af7759127e43211119c3136378afc941b181c9,0,False,0.6103000044822693,0.5924000144004822,0.600600004196167,0.6500396728515625,0.6313762664794922,0.6383582353591919,-0.657233715057373,-0.6663289666175842,-0.6633319854736328
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,34,10404,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,b9526f9c0a32a0749471c2f1c22468f50db89744157229649202f9c856c94b33,065382e8a1f7f9380551e1c48525fd0e9c0863aa2fe0b998d4f2b19ddb1ce93f,0,False,0.6019999980926514,0.5974000096321106,0.5929999947547913,0.643458902835846,0.6369739174842834,0.6359038352966309,-0.6606354117393494,-0.663485050201416,-0.6636127829551697
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,35,10405,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,4cd0d137420270060bacdfc9b2da41f030c87d925fdbdbf1b91eb5aba4afab50,02b0d94b14b3f5e244a75aaa6150dfe07eb1c1a65f3df9637eb793ec39217846,0,False,0.6050999760627747,0.599299967288971,0.5942999720573425,0.6466234922409058,0.6362446546554565,0.6341860294342041,-0.6592386364936829,-0.6635650992393494,-0.6645807027816772
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,36,10406,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,a5b3dea8a2831e87b0f86d79b1044be603c2fdcac34c6c1e371da69f00371fd4,5dc5e1b596d116e6f7d6bcde84da5b70f65f27ed45812b3f9f306891b37ef356,0,False,0.6060999631881714,0.5949999690055847,0.5997999906539917,0.6472824215888977,0.6333928108215332,0.6423569321632385,-0.6587648391723633,-0.6650680303573608,-0.6611115336418152
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,37,10407,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,79a29b89698cc0d4aadb4f520766968ce897d51c8c419d2e516a45a2cb3bbe3c,f8a7aeb9d2f28e47c2f1daa00f2eccfc5f692d2822475733cf4bd1369417a475,0,False,0.5999999642372131,0.6074000000953674,0.6001999974250793,0.6452353000640869,0.6496960520744324,0.6411134600639343,-0.6596941947937012,-0.657810389995575,-0.6613081097602844
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,38,10408,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,39830e1aa4a2bf8cb2602060364b74f2518013bbfed1e492bab1d90cac55b98b,f67aaf9c176c68d27918be32f3d9f471fb87767d0a0ea9ea961e032335f98262,0,False,0.6162999868392944,0.5997999906539917,0.6097999811172485,0.6611990332603455,0.6392433047294617,0.6455891132354736,-0.6523088216781616,-0.6621557474136353,-0.6608185172080994
4,journal_h4_rewired_tree_grouped_point_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_rewired_tree_grouped_point_shunting_bp_20260819213901,39,10409,rewired_tree,grouped_point,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,9a268a4d28b35555498009d6d989a018b93fc14c23a894d76b5a74f54779278c,1390f9f45f85d0c37eefca82069fdf5591d0a35a68c6e554b2562e1463dec29f,0,False,0.608299970626831,0.6114000082015991,0.5995999574661255,0.650747537612915,0.6465155482292175,0.6362879872322083,-0.6565104126930237,-0.6601992249488831,-0.6636974215507507
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,0,10400,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,e870207cd104975dd939cead16f5df2dd9fdc558a3f8a887e9d343d15ce81c8d,304a3d5580c72f11d70627170cde25a3f405f5bae0c1f2a75c25843f2a5abcc9,0,False,0.5992000102996826,0.5941999554634094,0.5916000008583069,0.6361368894577026,0.6319690942764282,0.6265283823013306,-0.6640627980232239,-0.6653551459312439,-0.6677448153495789
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,1,10401,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,8f47388b07809c03fe496d68ee92450dc95f77d3e0482d7b4b09b68dd0e27759,a407a2ffd179fd995c49b0d0c7c32fd8822c2cda19ba63526cd60b35e38d8dbd,0,False,0.6014999747276306,0.5945999622344971,0.5954999923706055,0.6416298151016235,0.6299974918365479,0.6334801316261292,-0.6612352132797241,-0.6665478348731995,-0.6648224592208862
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,2,10402,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,13ce1dbc8a69ad923926e477099dc91e9dbcca4e4d55ed027e508aa132fe73e7,fc65ce51b229e1e65bf9104e8c3737cc1b279ebb5dc6d5ccf7a4826abacc696d,0,False,0.5946999788284302,0.5934000015258789,0.5935999751091003,0.6369439363479614,0.6324661374092102,0.6277192234992981,-0.6634126305580139,-0.6653444170951843,-0.667342483997345
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,3,10403,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,5ddb2793bbc2f5647f11e7467c84b79d12ed5088acff38b72158e2a154cdd41b,aa7750f1fb32019e1df0b54b2d9c2981c2bc70c8c021e7981228b1deb77374c5,0,False,0.6018999814987183,0.5909000039100647,0.5967999696731567,0.6425684690475464,0.6272865533828735,0.6350825428962708,-0.6608942747116089,-0.6678438782691956,-0.6647970676422119
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,4,10404,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,fbbb8b066cb80952aeeae50bcd89a859adfb9e02029c8e5a6d3e7dadb8488854,aff0d85d09415a5696aee7d11f2a1eee6cb7d986fb867ba9401b4c1e46101bb3,0,False,0.5960999727249146,0.5949999690055847,0.5954999923706055,0.6342656016349792,0.6343754529953003,0.6326404213905334,-0.6646568179130554,-0.6647928357124329,-0.665051281452179
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,5,10405,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,4cf71d64d2cf7fd4bd9384485b339e47dd6431942d19a5c403986979ff980025,ccbb73b8aadc323fc378a6f516b5acb758d0abe5de3cab0812a2028a2d630f33,0,False,0.5995000004768372,0.5974000096321106,0.5936999917030334,0.640143632888794,0.6337285041809082,0.6305632591247559,-0.6621847748756409,-0.664791464805603,-0.6662228107452393
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,6,10406,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,1311a26e7a7cd1e0f2fa6df093ab9313734162a4d9ba74b480a0dfd1353b72df,a780fdff7c8ffed92139fe17d64815a1c583b3daf120000bf0272d26312175b9,0,False,0.5982999801635742,0.5938000082969666,0.5965999960899353,0.6402279734611511,0.6292352080345154,0.6378322243690491,-0.6619789600372314,-0.6668409705162048,-0.6630396246910095
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,7,10407,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,224af361f6cf11be99cefca655e3f2904b7cf32d327b17a71c1297bd89febcb5,ac7c29c6fd666fd52a2d237d5dfec41acff00b0bd3cbbd2621e3376791923d8f,0,False,0.5963999629020691,0.599399983882904,0.5979999899864197,0.6369237303733826,0.6431632041931152,0.6356595754623413,-0.6635398268699646,-0.6610791087150574,-0.6638858318328857
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,8,10408,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,5b2e8a4c6f7db723dad1f89e558c33c91f36263d75c5d3323c0d5392eafc399d,f30f07899d763d9b54be7d20893f8f088665f7f65d932d6dfa884154f53df9d5,0,False,0.6101999878883362,0.5964999794960022,0.6098999977111816,0.6513170599937439,0.6351171731948853,0.6461721062660217,-0.6572790741920471,-0.6638754606246948,-0.6599276065826416
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,9,10409,aligned,serial_tree,shunting,local_shared,1,8,original_factorial,,66178,66178,14336,16384,2944,55085e52372760093ea853e3ec4a88a07b025b6174736a02ea453658a44f2f09,c23de8646e0398a1974875fb8f331ca1e86bb6c8eebdb70836501ab648e4883f,0,False,0.6040999889373779,0.6092000007629395,0.5963999629020691,0.6414421796798706,0.6455509066581726,0.6324367523193359,-0.6609776020050049,-0.6602281332015991,-0.6653696894645691
4,journal_h4_aligned_serial_shunting_local3f,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_local3f_20260819213858,10,10400,aligned,serial_tree,shunting,local_path,1,8,original_factorial,,66178,66178,14336,16384,2944,f5547aea29b3445d0ed93f8fbf132fe07803320f517e817265a1d64eea4a1b3a,bc528cdb4878d304e3381f9bfa3b2c4841851e2769c3dc1921ac9fec5abd6f12,0,False,0.5992000102996826,0.5942999720573425,0.5911999940872192,0.636131763458252,0.6319831013679504,0.6265287399291992,-0.6640638113021851,-0.665346086025238,-0.6677476167678833
