post_soma_id,pre_soma_id,m_type_pre,n_contacts,n_axonal_clumps,actual_pair_tree_distance_um,matched_pair_tree_distance_um,tree_distance_delta_um,tree_distance_null_sd,actual_shared_path_fraction,matched_shared_path_fraction,shared_path_delta,shared_path_null_sd,actual_route_overlap,matched_route_overlap,route_overlap_delta,route_overlap_null_sd,control
256609,255129,DTC,3,3,231.3065598693,234.32362236801796,-3.017062498717962,25.314526806007596,0.05235442504484208,0.06279999141081963,-0.01044556636597755,0.08345953626366899,0.0,0.025403390643700726,-0.025403390643700726,0.08728773857210442,joint path-distance and 3D matched
256609,256424,PTC,5,5,84.22872776817383,117.48024097398665,-33.25151320581283,18.29018910778604,0.1,0.08662719592655645,0.013372804073443559,0.06712112363502254,0.19427347004409437,0.12122321351681657,0.0730502565272778,0.08031718745614655,joint path-distance and 3D matched
256609,256446,DTC,8,8,169.25904139152598,195.3782362763028,-26.119194884776817,17.292048189810927,0.10495380329690061,0.10699076058702688,-0.0020369572901262623,0.038765113320578345,0.05169310499326967,0.048259089918056906,0.003434015075212765,0.03688026602840677,joint path-distance and 3D matched
256609,256514,PTC,2,2,48.953388220781605,95.19598988289279,-46.242601662111184,39.32200723635868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,256622,PTC,10,10,100.03573407309614,131.03986075437012,-31.004126681273988,17.151822880591265,0.04783020152867841,0.050075235005740425,-0.0022450334770620153,0.017681943593424745,0.0330176681943765,0.029036943779420107,0.003980724414956394,0.0214738968218686,joint path-distance and 3D matched
256609,258234,PTC,5,5,223.95524462853754,189.97536716644098,33.97987746209657,28.154444733405395,0.13411764794777353,0.08321953157352957,0.05089811637424396,0.049356201384522375,0.1,0.03942477594490374,0.060575224055096265,0.052765083319647355,joint path-distance and 3D matched
256609,260505,DTC,2,2,153.43014438895452,119.20397044674272,34.2261739422118,57.85073014399438,0.12461356545083105,0.28982246312042026,-0.1652088976695892,0.32748683734339695,0.0,0.156,-0.156,0.3632187436124722,joint path-distance and 3D matched
256609,260622,DTC,2,2,206.90590460916894,221.1794145852494,-14.273509976080447,20.09367445998324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,260803,PTC,5,5,104.61244086834627,130.71687506358953,-26.104434195243257,21.665728830017198,0.1686804140068326,0.13357063102925923,0.03510978297757336,0.07002354375185176,0.033786079671194194,0.06920352626870731,-0.035417446597513114,0.07604611793438928,joint path-distance and 3D matched
256609,262678,DTC,5,5,154.45448418087108,197.4442666989111,-42.989782518040016,19.36133206346262,0.1,0.0391713933768328,0.060828606623167206,0.04181580785996373,0.1,0.023108040913142367,0.07689195908685764,0.04602535983232481,joint path-distance and 3D matched
256609,269334,DTC,2,2,249.97057319357424,285.1573707145866,-35.18679752101235,33.04963161708435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,269414,DTC,3,3,228.0300660686078,224.5156550949405,3.5144109736672817,20.630702009475026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,269485,DTC,3,3,265.13211709422353,260.1384322371578,4.993684857065716,24.618352889646545,0.0,0.002762220907181408,-0.002762220907181408,0.0082075352019837,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,269633,DTC,4,4,199.69899823729224,195.01259428969945,4.686403947592794,17.609552932070997,0.19598984850657475,0.07929042803937836,0.11669942046719639,0.05952998259528698,0.16666666666666666,0.03689404388502696,0.1297726227816397,0.060129714923478635,joint path-distance and 3D matched
256609,291116,DTC,4,4,170.8304317463674,201.59141815915564,-30.76098641278824,17.663960587491918,0.033825589335147704,0.04309377911281481,-0.009268189777667107,0.01912281044080281,0.0,0.00160930877507794,-0.00160930877507794,0.013748448317740535,joint path-distance and 3D matched
256609,291125,STC,2,2,259.6461553032811,256.28568578572384,3.3604695175572488,20.557522591819623,0.09719474775697007,0.07167694880256138,0.025517798954408685,0.04651739409649373,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,291204,DTC,4,4,300.4572995489843,281.4185716207448,19.038727928239496,24.44928585272036,0.02217843371611658,0.11208125997554198,-0.0899028262594254,0.0773500271603995,0.0,0.06395183191317073,-0.06395183191317073,0.08070804899381075,joint path-distance and 3D matched
256609,292649,PTC,7,7,94.28882671628214,107.33925514681638,-13.05042843053424,20.107488166431835,0.050026257657343205,0.09813900767040991,-0.0481127500130667,0.03770679312933252,0.0,0.05427703043001431,-0.05427703043001431,0.041240344805049775,joint path-distance and 3D matched
256609,292669,PTC,3,3,159.07589166757148,147.74279000610898,11.333101661462507,22.2274779575452,0.06786791312688469,0.03664970243370483,0.031218210693179857,0.05137010339206698,0.10082245837109662,0.0537743365437908,0.04704812182730581,0.06470959606599895,joint path-distance and 3D matched
256609,292670,DTC,3,3,214.41112311664915,213.51419554995368,0.8969275666954672,16.333794448621397,0.07011830986410189,0.06706049773185324,0.0030578121322486496,0.06819677507627628,0.0,0.013333333333333332,-0.013333333333333332,0.06538514434386762,joint path-distance and 3D matched
256609,292864,DTC,8,8,184.8506620490479,221.43392999277643,-36.583267943728515,16.743589635247584,0.3672932533666352,0.1702708270925658,0.1970224262740694,0.05814441277741608,0.35714285714285715,0.13676209878086099,0.22038075836199617,0.06678705857263789,joint path-distance and 3D matched
256609,294825,DTC,2,2,235.55676245119517,138.02449892995384,97.53226352124133,95.9019118980373,0.0,0.3924521832364811,-0.3924521832364811,0.42082979158609984,0.0,0.28,-0.28,0.44944855992208055,joint path-distance and 3D matched
256609,301085,DTC,2,2,248.16109835619244,247.03120970629962,1.1298886498928198,22.875752742879662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256609,301239,DTC,2,2,258.46534080669574,259.2987465507425,-0.8334057440467859,35.79818009246351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256610,256424,PTC,6,6,96.30384907759077,154.18952376368944,-57.88567468609867,26.244183612246065,0.1643460609211385,0.08719342300032963,0.07715263792080886,0.031185922090526487,0.1595344963725943,0.0342122709813928,0.12532222539120147,0.03422909478600904,joint path-distance and 3D matched
256610,256446,DTC,3,3,174.93446555779522,177.41902186156966,-2.48455630377444,36.68816931755,0.3718602051551647,0.34725783604641836,0.024602369108746358,0.12235752496975731,0.0,0.07361261999380232,-0.07361261999380232,0.13821299796713982,joint path-distance and 3D matched
256610,256514,PTC,4,4,67.59735850263239,122.36141482765986,-54.76405632502747,25.16249420154556,0.0,0.04973216786382067,-0.04973216786382067,0.05317223460370071,0.0,0.06248529573701993,-0.06248529573701993,0.06182123550819148,joint path-distance and 3D matched
256610,256622,PTC,7,7,163.21222866558008,160.9617149016767,2.250513763903399,22.526755935582564,0.05119545341700623,0.05880543032754617,-0.0076099769105399395,0.024283487407492747,0.038439440053633325,0.025119870792751145,0.01331956926088218,0.02627743928502112,joint path-distance and 3D matched
256610,258234,PTC,2,2,11.345379250333195,65.32413531285302,-53.97875606251982,49.02192900346238,0.8942088140143227,0.6212060733214911,0.2730027406928316,0.2315625376812389,0.6455500972486011,0.26081603700460215,0.384734060243999,0.39870082008860697,joint path-distance and 3D matched
256610,258292,PTC,2,2,268.27700597463246,192.70782880637532,75.56917716825714,73.54646023420679,0.0,0.1835649146822976,-0.1835649146822976,0.2851589964023564,0.0,0.08,-0.08,0.2715649001435568,joint path-distance and 3D matched
256610,260505,DTC,3,3,212.36141615823126,203.8950213381587,8.466394820072566,23.84385238861805,0.04817325467035816,0.06086658251521763,-0.012693327844859471,0.05294244516075816,0.0,0.014854533087308577,-0.014854533087308577,0.04641872341517438,joint path-distance and 3D matched
256610,260541,DTC,2,2,158.86055318785702,180.71670708596744,-21.85615389811042,58.56827113655207,0.197802111025055,0.14128108526234964,0.056521025762705346,0.2694692580300756,0.0,0.082,-0.082,0.2746394977191278,joint path-distance and 3D matched
256610,260620,PTC,3,3,162.31872741086735,159.9955357215685,2.3231916892988522,37.620159721445305,0.0,0.09078324599920319,-0.09078324599920319,0.12441831035447162,0.0,0.06268896669014092,-0.06268896669014092,0.12914866101981287,joint path-distance and 3D matched
256610,260803,PTC,3,3,222.32113574229197,186.7477795667442,35.57335617554776,27.46641927769693,0.0,0.003957168584050397,-0.003957168584050397,0.011574758590776332,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256610,264792,DTC,3,3,244.06561387967113,248.1812523411197,-4.115638461448555,17.137793968022184,0.050117328790361175,0.004347092071632444,0.04577023671872873,0.014188041736273535,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256610,291116,DTC,4,4,256.09188693442246,246.34972649621454,9.742160438207918,9.061316748750162,0.04815979104977042,0.05548845101177653,-0.007328659962006115,0.006973171856918043,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256610,292649,PTC,2,2,63.57930870253914,144.54514187851234,-80.9658331759732,54.78623709188572,0.6333385332340078,0.24834929207243922,0.3849892411615686,0.2669442858048061,0.4048609088940702,0.09556088831870069,0.30930002057536954,0.26435661339167565,joint path-distance and 3D matched
256610,292669,PTC,2,2,120.23418296896612,123.92223037655273,-3.688047407586609,25.91392901659535,0.0,0.020749439033415126,-0.020749439033415126,0.071896047116346,0.0,0.05918515187053919,-0.05918515187053919,0.1195377375765687,joint path-distance and 3D matched
256610,294825,DTC,7,7,197.46208073791308,202.40277095143708,-4.940690213523993,12.732051430071273,0.17052851913032643,0.14687202014393247,0.023656498986393965,0.04388382315553082,0.047619047619047616,0.04068975626310196,0.006929291355945659,0.03719479282307844,joint path-distance and 3D matched
256610,301239,DTC,2,2,187.59985871543086,182.15307953568927,5.446779179741583,35.7658534293461,0.25880490032141057,0.2762396168184168,-0.01743471649700623,0.14979790096397352,0.0,0.04580222063766492,-0.04580222063766492,0.17260265050265966,joint path-distance and 3D matched
256610,303149,DTC,7,7,185.734877682506,181.57143564291243,4.163442039593576,13.461019693756464,0.06494453758972048,0.10428820413892936,-0.039343666549208886,0.06469549747543205,0.0,0.05714285714285714,-0.05714285714285714,0.0526496332090847,joint path-distance and 3D matched
291175,255129,DTC,2,2,238.83605972139458,169.54330478652346,69.29275493487111,91.10183885717535,0.0,0.27485111867246187,-0.27485111867246187,0.37137267703716315,0.0,0.188,-0.188,0.39110346949074154,joint path-distance and 3D matched
291175,256424,PTC,4,4,189.81806940886747,173.9623920716049,15.855677337262563,23.933313031393734,0.02767975647567417,0.03179504703225096,-0.004115290556576789,0.03609217301746212,0.0,0.02204056015906163,-0.02204056015906163,0.04761568411090603,joint path-distance and 3D matched
291175,256446,DTC,11,11,169.7018926914865,182.15996157200954,-12.45806888052303,11.992583514430903,0.07608058902615392,0.058457546199295704,0.017623042826858212,0.01828962643373829,0.06973605285729685,0.04074983394564857,0.02898621891164828,0.019730512342290774,joint path-distance and 3D matched
291175,256514,PTC,4,4,92.65646427599329,104.18493920068565,-11.528474924692361,22.851633865255252,0.03751681431023244,0.06361061160113006,-0.02609379729089762,0.07086014195301417,0.0,0.046642386786906596,-0.046642386786906596,0.06230949581468997,joint path-distance and 3D matched
291175,258234,PTC,3,3,110.74178212756318,114.05515252680637,-3.3133703992431833,18.13499754889892,0.0,0.02796634055783251,-0.02796634055783251,0.05181773027031242,0.0,0.04711521870651101,-0.04711521870651101,0.07477345686041319,joint path-distance and 3D matched
291175,260505,DTC,2,2,136.633935199382,148.09528372062414,-11.461348521242144,60.923333260759705,0.0,0.10287460975439575,-0.10287460975439575,0.25777379844346143,0.0,0.0911506104910143,-0.0911506104910143,0.27060309798421367,joint path-distance and 3D matched
291175,262678,DTC,2,2,251.63851821289302,258.8333380173345,-7.194819804441465,16.8629844205219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
291175,264932,DTC,2,2,234.7018388388812,236.93910817221166,-2.2372693333304596,59.569480847366,0.34123572539362973,0.3638051079989984,-0.02256938260536867,0.1442211527693045,0.0,0.04468652149201331,-0.04468652149201331,0.1285539058923888,joint path-distance and 3D matched
291175,269414,DTC,2,2,190.11402966287892,214.07409139180515,-23.960061728926235,30.45469121847567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
291175,269485,DTC,4,4,174.3206601870827,177.3651185129658,-3.044458325883113,12.355859411313597,0.04680830497441358,0.023653518228046046,0.023154786746367534,0.02441315352238769,0.09380320351501457,0.040955502255299,0.05284770125971557,0.03811635920885756,joint path-distance and 3D matched
291175,291116,DTC,16,16,182.60354735568498,199.17353303138063,-16.569985675695648,11.214428364717813,0.030616753893001135,0.039192916719127,-0.008576162826125867,0.011541356696997745,0.01291548944956842,0.022773805216756492,-0.009858315767188073,0.011648118292683661,joint path-distance and 3D matched
291175,291204,DTC,2,2,211.1524831190939,198.85599098137766,12.296492137716228,32.36307182179957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
291175,292649,PTC,3,3,63.96857604786175,88.19084908270067,-24.222273034838913,29.134044607646132,0.0,0.056725444854516166,-0.056725444854516166,0.10844286701352693,0.0,0.0662326950360574,-0.0662326950360574,0.11937335282249986,joint path-distance and 3D matched
291175,292670,DTC,4,4,252.6708940277796,217.27258896674002,35.39830506103959,27.434226077447533,0.016775915966748836,0.13311911968746062,-0.11634320372071179,0.11466212990201588,0.0,0.09433333333333332,-0.09433333333333332,0.11910141927754526,joint path-distance and 3D matched
291175,292864,DTC,6,6,147.2512095403443,160.49845040960858,-13.247240869264289,19.676334737865233,0.05634316924439396,0.08067747946964206,-0.024334310225248096,0.05989366231596517,0.0428939510778581,0.06835008745804723,-0.025456136380189127,0.06203481932834226,joint path-distance and 3D matched
291175,294825,DTC,7,7,164.48082880126555,183.19435263203445,-18.713523830768906,18.824607465036802,0.05844467466706145,0.06272738118874992,-0.0042827065216884674,0.03007444868252947,0.022917413124883348,0.03155890613843336,-0.008641493013550012,0.029763106552218702,joint path-distance and 3D matched
291175,301085,DTC,2,2,266.1706940875233,246.73474736408843,19.43594672343488,52.508389405736644,0.13546226587099416,0.15982576865191442,-0.024363502780920254,0.054845656766746895,0.0,0.012181593602357179,-0.012181593602357179,0.054825890670622886,joint path-distance and 3D matched
256459,256622,PTC,2,2,0.0,89.99799277969026,-89.99799277969026,50.881507112394644,1.0,0.14436550576156906,0.855634494238431,0.2790193243699745,0.9999999999999999,0.23266907347647217,0.7673309265235277,0.2787911944989507,joint path-distance and 3D matched
256459,264792,DTC,2,2,0.0,166.65688849835576,-166.65688849835576,61.00255114621125,1.0,0.15253671851605424,0.8474632814839458,0.30351428101398137,1.0,0.102,0.898,0.3029514137914469,joint path-distance and 3D matched
256459,292649,PTC,2,2,132.60797593084874,141.8115311927456,-9.203555261896867,41.78739900033998,0.0,0.049509963369373,-0.049509963369373,0.17159435981209534,0.0,0.059771776305397796,-0.059771776305397796,0.20804654229304173,joint path-distance and 3D matched
256459,292669,PTC,3,3,61.60291746024586,101.39726697367186,-39.794349513426,27.653677026299718,0.3333333333333333,0.07078428894567282,0.26254904438766047,0.1096731602643684,0.3333333333333333,0.10632269849201736,0.22701063484131595,0.12751917933626997,joint path-distance and 3D matched
256459,292864,DTC,2,2,0.0,117.71238020456062,-117.71238020456062,142.10952362443393,1.0,0.6954754920751414,0.30452450792485863,0.3662611134194418,1.0,0.5886303112092055,0.4113696887907945,0.49213554802639636,joint path-distance and 3D matched
256459,301239,DTC,3,3,297.7616509876548,247.52531606964382,50.236334918010954,51.37230905529403,0.10021572772300329,0.1436068117193326,-0.04339108399632931,0.08729854092940217,0.0,0.04856566063445299,-0.04856566063445299,0.09590131804332126,joint path-distance and 3D matched
256459,303149,DTC,3,3,174.58768627892832,219.01225591440337,-44.42456963547505,38.531348348657986,0.046341407377690796,0.03719692908764696,0.009144478290043834,0.08771708047102564,0.0,0.02533333333333333,-0.02533333333333333,0.08842116982495253,joint path-distance and 3D matched
256606,256424,PTC,4,4,58.143447709465825,102.66744768470964,-44.52399997524382,31.569222719751913,0.14123376359703088,0.0652609625683866,0.07597280102864429,0.06048101289492955,0.1304367589047903,0.06503147066696946,0.06540528823782085,0.058549997541922055,joint path-distance and 3D matched
256606,256446,DTC,3,3,330.8948998026489,336.9905589539084,-6.095659151259497,23.233222264504448,0.04188213877763825,0.04050756601624002,0.0013745727613982336,0.003039085154601145,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256606,256514,PTC,2,2,140.90689372546336,112.27251477696753,28.634378948495836,26.670741151393155,0.0,0.18839257790939382,-0.18839257790939382,0.18417502049501935,0.0,0.1776064762680126,-0.1776064762680126,0.1864723979574165,joint path-distance and 3D matched
256606,256622,PTC,10,10,158.38664095180854,167.2434139850858,-8.85677303327725,17.826277389060248,0.04561745840393238,0.05764525464676768,-0.0120277962428353,0.019064030179545104,0.027859187675441748,0.027981424365726506,-0.0001222366902847577,0.020874150171236054,joint path-distance and 3D matched
256606,258234,PTC,6,6,158.74034845454662,180.8278647990363,-22.08751634448967,25.09366728857105,0.02997690105463495,0.04009356756906219,-0.01011666651442724,0.02443067855632862,0.0,0.013653076828043002,-0.013653076828043002,0.025274101264267892,joint path-distance and 3D matched
256606,258249,PTC,5,5,135.22231771104552,141.15310942120587,-5.930791710160349,25.463696366561514,0.0202415953833819,0.09260608679855732,-0.07236449141517542,0.06259969077753381,0.0,0.0754848198816504,-0.0754848198816504,0.071718091512276,joint path-distance and 3D matched
256606,260505,DTC,16,16,184.05789736343291,197.11750014146838,-13.059602778035469,10.50204054319696,0.05621649661207471,0.0575015660230512,-0.0012850694109764887,0.014562367971879119,0.03955298146193783,0.03429053306031625,0.005262448401621579,0.014713627528177106,joint path-distance and 3D matched
256606,260541,DTC,3,3,225.59956209401284,228.5252156549393,-2.925653560926463,20.498599012354827,0.0,0.026681947960601315,-0.026681947960601315,0.055974268252601815,0.0,0.007999999999999998,-0.007999999999999998,0.05106743024208017,joint path-distance and 3D matched
256606,260803,PTC,9,9,139.08593997711483,125.16485661118449,13.921083365930343,20.1969395685536,0.13718150610477967,0.11039801107752285,0.026783495027256812,0.04829515375155685,0.11380573380169927,0.0821287748752556,0.03167695892644366,0.04431941059831917,joint path-distance and 3D matched
256606,262678,DTC,5,5,250.67021218012528,239.1221832299671,11.54802895015817,17.430503115494872,0.028527839926470698,0.04405195333271061,-0.015524113406239909,0.03907027904237966,0.0,0.017200000000000003,-0.017200000000000003,0.03777583921048098,joint path-distance and 3D matched
256606,264792,DTC,3,3,290.13578522953395,268.8190059852257,21.316779244308236,28.33485253961888,0.0,0.023391842573917337,-0.023391842573917337,0.07379421593734917,0.0,0.014666666666666666,-0.014666666666666666,0.06843350104962916,joint path-distance and 3D matched
256606,269485,DTC,7,7,225.7310691740092,220.87510142363428,4.85596775037493,17.064453552862286,0.03937097370911595,0.060977442964528644,-0.021606469255412694,0.02283544387391972,0.0,0.033549572823462,-0.033549572823462,0.02999547583871623,joint path-distance and 3D matched
256606,269633,DTC,4,4,239.95504063874816,246.89570447207686,-6.940663833328699,16.158310808624528,0.05186179043794567,0.04893195988421739,0.00292983055372828,0.005015560122081063,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256606,291116,DTC,6,6,201.27983115738257,213.28341999324593,-12.003588835863354,14.724267271162635,0.14456079658202237,0.1352664733814236,0.009294323200598753,0.03510772104599318,0.0,0.031066666666666666,-0.031066666666666666,0.03873092580447552,joint path-distance and 3D matched
256606,292649,PTC,4,4,96.05230969387509,129.54955275607546,-33.49724306220037,25.050547885748564,0.0,0.042764111932998915,-0.042764111932998915,0.059878219392630695,0.08984093091706911,0.04467461871488392,0.04516631220218519,0.06688563853828806,joint path-distance and 3D matched
256606,292669,PTC,2,2,225.9146820896014,145.96460677366943,79.95007531593197,84.98288438834895,0.0,0.26816390522378925,-0.26816390522378925,0.39040703840795254,0.0,0.22290746699461367,-0.22290746699461367,0.3937692611450565,joint path-distance and 3D matched
256606,292670,DTC,3,3,270.25734312628236,236.86032823192178,33.39701489436058,34.114040961894524,0.058204566936729374,0.06359776753408511,-0.005393200597355735,0.0920482021939859,0.0,0.031358012050693,-0.031358012050693,0.09267049026486775,joint path-distance and 3D matched
256606,294825,DTC,10,10,231.94281113501722,220.232300156668,11.71051097834922,9.734400658385297,0.09715017597403809,0.07706997054980977,0.020080205424228323,0.02573458507106777,0.06666666666666667,0.04451483244754713,0.022151834219119537,0.02775642641132804,joint path-distance and 3D matched
256606,296398,DTC,2,2,237.30208276850317,237.03475498925343,0.26732777924974016,15.274738523950418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
256606,300835,DTC,2,2,303.6040006723501,328.94814028545596,-25.34413961310588,67.26444955873166,0.14127199614846872,0.15736335316873856,-0.016091357020269842,0.14173573984440127,0.0,0.02,-0.02,0.14014021035061358,joint path-distance and 3D matched
256606,301085,DTC,3,3,185.34217141095982,218.1015343044876,-32.759362893527765,30.22086321637154,0.43486363845427434,0.3292289440911256,0.10563469436314876,0.09462532831325378,0.3333333333333333,0.148,0.18533333333333332,0.16578390132099,joint path-distance and 3D matched
256606,301239,DTC,3,3,152.17602332436624,224.44031567020716,-72.26429234584091,30.896688901113027,0.3333333333333333,0.07247260926391615,0.2608607240694172,0.12555754093090868,0.3333333333333333,0.05866666666666666,0.27466666666666667,0.1270671866282283,joint path-distance and 3D matched
256606,303149,DTC,10,10,217.84151287634606,215.9235314133595,1.9179814629865461,10.912029003247556,0.06711649885261949,0.046115324071791655,0.02100117478082783,0.020389182344771817,0.044444444444444446,0.023817483619803882,0.020626960824640564,0.0190201568695245,joint path-distance and 3D matched
256606,305251,DTC,2,2,195.96814054679078,183.97954430412128,11.988596242669502,79.69592324730696,0.0,0.15431419362968155,-0.15431419362968155,0.3399826284420968,0.0,0.134,-0.134,0.34099347956553716,joint path-distance and 3D matched
258301,255120,STC,2,2,297.77950595889945,256.93144447707084,40.84806148182861,41.41092436910999,0.61857484315458,0.65676578012518,-0.03819093697060005,0.051958858794337204,0.0,0.014,-0.014,0.11760809209681664,joint path-distance and 3D matched
258301,256622,PTC,2,2,136.8622361394016,187.6047897786375,-50.742553639235894,44.75024111972382,0.0,0.004029813119720659,-0.004029813119720659,0.02860408424534182,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,258249,PTC,7,7,170.34905451058557,183.83703289254132,-13.487978381955742,21.190897729784773,0.13606116508477978,0.07281222186575952,0.06324894321902026,0.03859848415642883,0.15337565107787196,0.05283264814348395,0.100543002934388,0.0417863110325433,joint path-distance and 3D matched
258301,260505,DTC,16,16,282.4038561254599,281.9972545449683,0.40660158049161055,13.388962976356177,0.08560176677431587,0.08304188354481151,0.002559883229504359,0.012925772958429484,0.0123260279506629,0.023881039903426483,-0.011555011952763582,0.012547354382272408,joint path-distance and 3D matched
258301,260541,DTC,11,11,238.98944276139957,247.7816661605947,-8.792223399195137,14.459326858999857,0.10897792828952886,0.09908728736802236,0.009890640921506502,0.030783247862477055,0.07272727272727272,0.05081583932163629,0.021911433405636435,0.02953475545083851,joint path-distance and 3D matched
258301,260620,PTC,3,3,223.5634870821907,280.90819977265147,-57.34471269046077,43.58421095967604,0.27763294332062965,0.20554452561022007,0.07208841771040958,0.0626614735416772,0.08160526272339096,0.03603263024381179,0.04557263247957916,0.04749909145784573,joint path-distance and 3D matched
258301,260622,DTC,15,15,296.5169455220816,318.89364209889607,-22.37669657681448,10.371947592473663,0.1092256878721821,0.10581402334587797,0.003411664526304134,0.009739673734412646,0.016855020149980745,0.018896655484103072,-0.002041635334122327,0.010718384789037801,joint path-distance and 3D matched
258301,260707,DTC,3,3,364.79787751277786,388.29579500555735,-23.497917492779493,25.777467029274863,0.04714771729956382,0.03372570486847543,0.013422012431088384,0.03585875839662241,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,260803,PTC,13,13,252.8247184583304,265.65998924815443,-12.835270789824023,14.409187457308676,0.08857484044791013,0.0805395228902576,0.008035317557652522,0.013229536886622406,0.029024251884821634,0.024209237417212655,0.004815014467608979,0.01574571999379291,joint path-distance and 3D matched
258301,262555,PTC,2,2,84.22989638881633,120.02754553859144,-35.79764914977511,39.31969612039462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,262678,DTC,14,14,254.07346565725663,274.33905423826263,-20.265588581006,12.41073865291468,0.04472294780856174,0.05356341185655961,-0.008840464047997876,0.014066448674272293,0.013996778965340493,0.01875201090536661,-0.004755231940026118,0.01316666206348124,joint path-distance and 3D matched
258301,264649,DTC,3,3,188.51991690189655,193.92028061872733,-5.400363716830782,31.44221535938452,0.11204745008081583,0.19053147957896163,-0.0784840294981458,0.09204011260812535,0.0,0.11282471959482439,-0.11282471959482439,0.15116028960254566,joint path-distance and 3D matched
258301,265036,PTC,5,5,227.48046150137407,237.49703597945103,-10.016574478076961,27.616323368895014,0.010438917612470676,0.029792823594011378,-0.0193539059815407,0.030001789346481324,0.0,0.014626079702254768,-0.014626079702254768,0.032366784631281814,joint path-distance and 3D matched
258301,267317,DTC,6,6,330.193674045238,355.5436767743341,-25.350002729096047,16.522861456682932,0.16058812804354652,0.17084937223119517,-0.01026124418764865,0.018636542044060813,0.0,0.023953880987692563,-0.023953880987692563,0.030157229661618185,joint path-distance and 3D matched
258301,269414,DTC,2,2,390.94960577449115,440.5951552205723,-49.645549446081134,37.904705341362416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,269485,DTC,2,2,393.46537544424825,402.99433512236885,-9.5289596781206,18.956675675415383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,269585,DTC,2,2,448.9630105847517,443.662026069251,5.300984515500716,12.306620644413552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,269633,DTC,4,4,330.29922059814504,341.1027544193538,-10.80353382120876,27.404008197265423,0.34900166359399803,0.3315392907717565,0.017462372822241556,0.017932643076478752,0.07614581888166744,0.03159753276509657,0.04454828611657087,0.03729444809364415,joint path-distance and 3D matched
258301,291116,DTC,5,5,192.70493887330076,191.63473948601285,1.0701993872879143,19.726468088854283,0.7199576302409774,0.7168163278044022,0.0031413024365751774,0.02128779119681843,0.1990581242774503,0.10859042951360755,0.09046769476384274,0.05875976473724346,joint path-distance and 3D matched
258301,291125,STC,2,2,0.0,84.45822907687864,-84.45822907687864,81.30055658802706,1.0,0.8826067116434717,0.11739328835652829,0.10807519928415286,1.0,0.3289097790862275,0.6710902209137726,0.3955959906014374,joint path-distance and 3D matched
258301,294649,PTC,4,4,146.23118173622706,171.3370057048746,-25.10582396864754,37.030032069099114,0.049328903057030214,0.0559790506018818,-0.006650147544851583,0.040706351011224814,0.0,0.010598998257383235,-0.010598998257383235,0.04123345346806625,joint path-distance and 3D matched
258301,294825,DTC,4,4,270.7704462714549,252.97227912020733,17.798167151247554,22.40056507466441,0.3767065630622903,0.3774589408314157,-0.0007523777691254008,0.057758426849299195,0.16666666666666666,0.1736666666666667,-0.007000000000000034,0.11464708707951678,joint path-distance and 3D matched
258301,296398,DTC,2,2,247.958917975149,237.42467274734983,10.534245227799175,50.279250132854344,0.6113098410142292,0.6433564797584572,-0.03204663874422797,0.07336914588657428,0.0,0.023924312292059702,-0.023924312292059702,0.1125342047960556,joint path-distance and 3D matched
258301,296735,DTC,6,6,320.98465227972594,297.80396957226725,23.180682707458686,13.06487832981521,0.07376382993649176,0.07465315236111457,-0.0008893224246228071,0.012717296230381012,0.026306955464837103,0.025208214203324045,0.001098741261513058,0.01325982144951566,joint path-distance and 3D matched
