synapse_id,pre_soma_id,post_soma_id,pre_pt_root_id,post_pt_root_id,m_type_pre,m_type_post,ctr_pt_position_um_x,ctr_pt_position_um_y,ctr_pt_position_um_z,ctr_pt_position_x,ctr_pt_position_y,ctr_pt_position_z,pre_pt_position_x,pre_pt_position_y,pre_pt_position_z,post_pt_position_x,post_pt_position_y,post_pt_position_z,synapse_size,dist_to_root,is_apical,is_soma,is_dendrite,is_proximal,syn_depth_um,soma_depth_um,valence,syn_in_conn,is_multisyn,syn_clump_comp,syn_in_clump,is_clumped,clump_in_conn,nearest_skeleton_um,segment_id,mapping_pass,compartment,x_um,y_um,z_um,path_length_um,topological_depth,major_branch_id,descendant_input_count,descendant_input_fraction,descendant_input_size,descendant_size_fraction,route_specificity_bits,is_clump_representative
152028259,256446,255213,864691136275240461,864691135455195242,DTC,L2a,657.7395001170596,108.76206799760728,862.1200000000002,174822,111546,21553,174780,111482,21554,174878,111578,21555,2120,60.46666809082031,False,False,True,True,108.76206799760728,73.85181842432073,Exc,7,True,30,1,False,6,0.907851736893993,2736,True,other_dendrite,657.7395001170596,108.76206799760728,862.1200000000002,104.60245064259854,3,240,90.0,0.02207505518763797,731188.0,0.020986708352984777,5.501439145158873,True
159744595,256446,255213,864691136275240461,864691135455195242,DTC,L2a,664.9203588198175,139.35634151882405,841.4800000000002,177277,119009,21037,177258,119008,21035,177268,118990,21041,5900,103.85566412353516,False,False,True,False,139.35634151882405,73.85181842432073,Exc,7,True,31,2,True,6,0.42844694222261853,2736,True,other_dendrite,664.9203588198175,139.35634151882405,841.4800000000002,104.60245064259854,3,240,90.0,0.02207505518763797,731188.0,0.020986708352984777,5.501439145158873,True
159744834,256446,255213,864691136275240461,864691135455195242,DTC,L2a,666.0030860825341,140.61148361220228,842.5600000000003,177574,119298,21064,177628,119362,21058,177594,119362,21068,664,103.85566412353516,False,False,True,False,140.61148361220228,73.85181842432073,Exc,7,True,31,2,True,6,0.9125226986914495,2736,True,other_dendrite,666.0030860825341,140.61148361220228,842.5600000000003,104.60245064259854,3,240,90.0,0.02207505518763797,731188.0,0.020986708352984777,5.501439145158873,False
158840688,256446,255213,864691136275240461,864691135455195242,DTC,L2a,675.7194034987212,64.61713503371989,837.3600000000002,178338,100160,20934,178278,100216,20930,178384,100082,20929,6592,73.58598059082031,False,False,True,False,64.61713503371989,73.85181842432073,Exc,7,True,201,1,False,6,0.7654423661869547,2806,True,other_dendrite,675.7194034987212,64.61713503371989,837.3600000000002,104.40841879540957,3,2455,83.0,0.020358106450821683,808888.0,0.02321686973285824,5.618252810141623,True
150609748,256446,255213,864691136275240461,864691135455195242,DTC,L2a,659.8611977694617,64.86795578341855,815.6800000000003,174394,100568,20392,174382,100586,20391,174336,100492,20389,2984,89.80542120361328,False,False,True,False,64.86795578341855,73.85181842432073,Exc,7,True,206,1,False,6,0.6253948691739765,987,True,other_dendrite,659.8611977694617,64.86795578341855,815.6800000000003,151.2864551112917,5,240,125.0,0.0306597988717194,1156500.0,0.03319410084715134,5.027507956826461,True
149834932,256446,255213,864691136275240461,864691135455195242,DTC,L2a,651.3141507917678,82.24515705292951,871.3200000000003,172644,105082,21783,172582,105048,21786,172574,105120,21778,1588,28.32024560546875,False,False,True,True,82.24515705292951,73.85181842432073,Exc,7,True,318,1,False,6,0.4339304759005745,2736,True,other_dendrite,651.3141507917678,82.24515705292951,871.3200000000003,104.60245064259854,3,240,90.0,0.02207505518763797,731188.0,0.020986708352984777,5.501439145158873,True
158660410,292864,255213,864691135323181212,864691135455195242,DTC,L2a,679.4668801555716,46.47471174722474,886.1200000000002,178876,95560,22153,178866,95606,22154,178948,95548,22156,2796,60.25776220703125,True,False,True,True,46.47471174722474,73.85181842432073,Exc,3,True,164,1,False,2,0.5061679059484031,865,True,apical,679.4668801555716,46.47471174722474,886.1200000000002,155.57394466633053,7,7,90.0,0.02207505518763797,801512.0,0.023005162263901396,5.501439145158873,True
184214753,292864,255213,864691135323181212,864691135455195242,DTC,L2a,739.733902997003,72.38592889019917,878.4800000000002,194450,100700,21962,194490,100682,21960,194448,100694,21965,1468,113.49490900802611,True,False,True,False,72.38592889019917,73.85181842432073,Exc,3,True,174,2,True,2,0.4500128188645422,1278,True,apical,739.733902997003,72.38592889019917,878.4800000000002,137.5213950239887,4,7,114.0,0.027961736571008096,1060236.0,0.030431111721383786,5.1604022273238055,False
184215646,292864,255213,864691135323181212,864691135455195242,DTC,L2a,741.2615761494616,73.28248604914518,878.8000000000003,194850,100890,21970,194780,100842,21968,194784,100886,21977,2620,115.16077338790892,True,False,True,False,73.28248604914518,73.85181842432073,Exc,3,True,174,2,True,2,0.2079815365053402,1278,True,apical,741.2615761494616,73.28248604914518,878.8000000000003,137.5213950239887,4,7,114.0,0.027961736571008096,1060236.0,0.030431111721383786,5.1604022273238055,True
171704328,255129,255213,864691136143786292,864691135455195242,DTC,L2a,702.7556253432169,40.04800406872208,833.0000000000002,184536,93452,20825,184474,93460,20821,184524,93408,20832,4412,110.69644023132324,False,False,True,False,40.04800406872208,73.85181842432073,Exc,1,False,60,1,False,1,0.3791417917783628,1867,True,other_dendrite,702.7556253432169,40.04800406872208,833.0000000000002,125.25736588180283,3,240,132.0,0.03237674760853569,1173616.0,0.03368536779924805,4.948898122130094,True
149885007,292649,255213,864691136005322698,864691135455195242,PTC,L2a,647.2848422196643,90.75837503620546,869.2000000000003,171826,107290,21730,171862,107298,21733,171776,107318,21726,4496,38.00864672851562,False,False,True,True,90.75837503620546,73.85181842432073,Exc,1,False,467,1,False,1,0.38316892532879865,3680,True,other_dendrite,647.2848422196643,90.75837503620546,869.2000000000003,92.14265409530705,3,240,73.0,0.01790532254108413,595232.0,0.01708447128011378,5.80346768260853,True
151726469,256424,255213,864691135568328684,864691135455195242,PTC,L2a,648.8310717959017,71.93751878316613,898.8000000000003,171801,102569,22470,171776,102590,22475,171830,102568,22472,352,0.0,False,True,True,True,71.93751878316613,73.85181842432073,Exc,22,True,159,3,True,11,5.211600492881644,0,False,soma,648.8310717959017,71.93751878316613,898.8000000000003,0.0,0,0,4077.0,1.0,34840528.0,1.0,-0.0,False
144290205,256424,255213,864691135568328684,864691135455195242,PTC,L2a,640.3390366949079,60.27701742844359,900.4400000000003,169432,99850,22511,169368,99820,22509,169400,99804,22520,368,20.56112957763672,False,False,True,True,60.27701742844359,73.85181842432073,Exc,22,True,166,4,True,11,0.4996100234378567,1367,True,other_dendrite,640.3390366949079,60.27701742844359,900.4400000000003,21.183052998697807,2,1356,170.0,0.041697326465538385,1654168.0,0.04747827013413804,4.583901305350846,False
151924546,256424,255213,864691135568328684,864691135455195242,PTC,L2a,653.0612035769241,93.5765420770948,900.8400000000004,173326,107866,22521,173388,107936,22518,173314,107796,22523,164,26.11142236328125,False,False,True,True,93.5765420770948,73.85181842432073,Exc,22,True,245,2,True,11,0.25688130643605883,3396,True,other_dendrite,653.0612035769241,93.5765420770948,900.8400000000004,98.82948232506044,3,2546,63.0,0.01545253863134658,496480.0,0.014250071066661218,6.016012317988631,False
157532637,256424,255213,864691135568328684,864691135455195242,PTC,L2a,669.0026741977676,91.82326102581422,883.2800000000002,177258,107082,22082,177296,107020,22084,177306,107004,22076,3944,31.440289672851563,False,False,True,True,91.82326102581422,73.85181842432073,Exc,22,True,246,1,False,11,0.29702088835641516,2989,True,other_dendrite,669.0026741977676,91.82326102581422,883.2800000000002,101.25743660804258,3,2899,83.0,0.020358106450821683,657012.0,0.018857693545861302,5.618252810141623,True
159411890,256424,255213,864691135568328684,864691135455195242,PTC,L2a,670.3077379077907,60.84311601787765,910.6400000000002,176908,99338,22766,176938,99274,22769,176878,99404,22779,4092,28.57795324707031,True,False,True,True,60.84311601787765,73.85181842432073,Exc,22,True,249,5,True,11,0.730958574555581,752,True,apical,670.3077379077907,60.84311601787765,910.6400000000002,43.20346278134994,5,7,261.0,0.0640176600441501,2236020.0,0.06417870590250527,3.965386244918663,True
149765933,256424,255213,864691135568328684,864691135455195242,PTC,L2a,654.6863268126008,100.8859955771086,899.3200000000003,173890,109651,22483,173850,109598,22483,173938,109654,22489,2680,32.563523803710936,False,False,True,True,100.8859955771086,73.85181842432073,Exc,22,True,245,2,True,11,0.35044120394701267,3396,True,other_dendrite,654.6863268126008,100.8859955771086,899.3200000000003,98.82948232506044,3,2546,63.0,0.01545253863134658,496480.0,0.014250071066661218,6.016012317988631,True
159801607,256424,255213,864691135568328684,864691135455195242,PTC,L2a,664.8453214987342,61.96329768799624,921.9200000000004,175572,99736,23048,175508,99688,23044,175598,99778,23049,1880,36.92366540527344,True,False,True,True,61.96329768799624,73.85181842432073,Exc,22,True,250,1,False,11,0.9614606051378334,1672,True,apical,664.8453214987342,61.96329768799624,921.9200000000004,38.04597430287825,5,7,155.0,0.038018150600932055,1395968.0,0.040067360632422104,4.71716783621431,True
129705217,256424,255213,864691135568328684,864691135455195242,PTC,L2a,611.911324937939,57.70157877402234,964.8800000000002,162296,99828,24122,162324,99834,24117,162302,99762,24125,264,96.71856105041503,False,False,True,False,57.70157877402234,73.85181842432073,Exc,22,True,251,1,False,11,0.4930141008830241,2645,True,other_dendrite,611.911324937939,57.70157877402234,964.8800000000002,106.84866290884696,4,2546,79.0,0.019376992886926663,864396.0,0.02481007176469886,5.689511493311445,True
151726618,256424,255213,864691135568328684,864691135455195242,PTC,L2a,649.266624758158,77.88210065383383,895.6400000000002,172039,104040,22391,172056,104128,22383,172116,104024,22386,9552,0.0,False,True,True,True,77.88210065383383,73.85181842432073,Exc,22,True,159,3,True,11,4.911151749663747,0,True,soma,649.266624758158,77.88210065383383,895.6400000000002,0.0,0,0,4077.0,1.0,34840528.0,1.0,-0.0,True
159135401,256424,255213,864691135568328684,864691135455195242,PTC,L2a,672.2495246214867,70.22405117160903,908.0000000000002,177596,101632,22700,177578,101558,22698,177566,101646,22699,2996,28.23808264160156,True,False,True,True,70.22405117160903,73.85181842432073,Exc,22,True,249,5,True,11,0.5078960122020956,1567,True,apical,672.2495246214867,70.22405117160903,908.0000000000002,41.07302214813967,4,7,298.0,0.07309296051017905,2554992.0,0.07333390584666226,3.774123721026386,False
144290271,256424,255213,864691135568328684,864691135455195242,PTC,L2a,640.928012642417,58.18037169459724,903.0400000000004,169533,99315,22576,169566,99428,22568,169428,99374,22572,2096,23.755838439941407,False,False,True,True,58.18037169459724,73.85181842432073,Exc,22,True,166,4,True,11,0.2828541338733779,3519,True,other_dendrite,640.928012642417,58.18037169459724,903.0400000000004,97.47469190900341,3,1356,73.0,0.01790532254108413,669996.0,0.019230362984166027,5.80346768260853,False
144290335,256424,255213,864691135568328684,864691135455195242,PTC,L2a,641.2217320210411,57.43915045460162,903.8400000000004,169590,99124,22596,169586,99142,22602,169586,99074,22590,4384,24.843220642089843,False,False,True,True,57.43915045460162,73.85181842432073,Exc,22,True,166,4,True,11,0.1802611074188643,3519,True,other_dendrite,641.2217320210411,57.43915045460162,903.8400000000004,97.47469190900341,3,1356,73.0,0.01790532254108413,669996.0,0.019230362984166027,5.80346768260853,True
159134836,256424,255213,864691135568328684,864691135455195242,PTC,L2a,669.9174210881852,68.97604591923131,907.6000000000004,176988,101372,22690,177054,101420,22694,177058,101416,22681,328,25.562998291015624,True,False,True,True,68.97604591923131,73.85181842432073,Exc,22,True,249,5,True,11,0.5072805156188713,1166,True,apical,669.9174210881852,68.97604591923131,907.6000000000004,27.082729935839225,3,7,417.0,0.10228108903605593,3628668.0,0.10415077521213226,3.289388668043884,False
151726671,256424,255213,864691135568328684,864691135455195242,PTC,L2a,649.5560775751032,78.65828173242457,893.2800000000002,172128,104227,22332,172096,104296,22340,172132,104162,22333,7136,0.0,False,True,True,True,78.65828173242457,73.85181842432073,Exc,22,True,159,3,True,11,5.724066382000128,0,False,soma,649.5560775751032,78.65828173242457,893.2800000000002,0.0,0,0,4077.0,1.0,34840528.0,1.0,-0.0,False
159410885,256424,255213,864691135568328684,864691135455195242,PTC,L2a,665.7755632290914,61.61103312392248,916.8000000000004,175796,99628,22920,175824,99620,22925,175840,99700,22915,2200,27.170962768554688,True,False,True,True,61.61103312392248,73.85181842432073,Exc,22,True,249,5,True,11,1.4890016880620032,1667,True,apical,665.7755632290914,61.61103312392248,916.8000000000004,33.06209456463013,4,7,304.0,0.07456463085602158,2773124.0,0.07959477537194615,3.745364728044962,False
136614071,256424,255213,864691135568328684,864691135455195242,PTC,L2a,628.2059995308302,87.25019464535866,887.4800000000002,166998,106832,22187,167044,106894,22185,167038,106866,22187,6916,31.98652795410156,False,False,True,True,87.25019464535866,73.85181842432073,Exc,22,True,254,1,False,11,0.49381404130111745,3248,True,other_dendrite,628.2059995308302,87.25019464535866,887.4800000000002,44.09566768033733,2,3091,134.0,0.0328673043904832,1084900.0,0.03113902292181106,4.927203051030775,True
150747079,256424,255213,864691135568328684,864691135455195242,PTC,L2a,663.5392569779144,65.96870846186893,907.6800000000004,175334,100762,22692,175350,100784,22696,175336,100688,22694,1500,18.139599243164064,True,False,True,True,65.96870846186893,73.85181842432073,Exc,22,True,249,5,True,11,0.8313511903248834,19,True,apical,663.5392569779144,65.96870846186893,907.6800000000004,22.948657618874428,3,7,1019.0,0.24993868040225656,8560220.0,0.24569719494492162,2.0003539053227337,False
159509457,256424,255213,864691135568328684,864691135455195242,PTC,L2a,673.972484393734,56.313282335084686,905.1600000000002,177722,98130,22629,177648,98160,22633,177764,98076,22621,1544,37.9324755859375,True,False,True,True,56.313282335084686,73.85181842432073,Exc,22,True,255,2,True,11,0.6565773272897465,752,True,apical,673.972484393734,56.313282335084686,905.1600000000002,43.20346278134994,5,7,261.0,0.0640176600441501,2236020.0,0.06417870590250527,3.965386244918663,False
159508849,256424,255213,864691135568328684,864691135455195242,PTC,L2a,671.5488610145101,57.76356841571798,907.0000000000002,177150,98544,22675,177074,98498,22674,177192,98590,22680,1620,35.73071630859375,True,False,True,True,57.76356841571798,73.85181842432073,Exc,22,True,255,2,True,11,1.5287931921140714,752,True,apical,671.5488610145101,57.76356841571798,907.0000000000002,43.20346278134994,5,7,261.0,0.0640176600441501,2236020.0,0.06417870590250527,3.965386244918663,True
165831020,256424,255213,864691135568328684,864691135455195242,PTC,L2a,695.0908076673796,57.43814593117312,927.2000000000004,183006,97950,23180,183064,98000,23186,183070,97890,23171,1624,61.80701263427734,True,False,True,True,57.43814593117312,73.85181842432073,Exc,22,True,256,1,False,11,0.6059780261324157,85,True,apical,695.0908076673796,57.43814593117312,927.2000000000004,88.36797010554457,6,7,342.0,0.08388520971302428,2733996.0,0.0784717154688356,3.5754397266026494,True
149881189,256424,255213,864691135568328684,864691135455195242,PTC,L2a,660.6281123400798,64.40905051936774,929.6800000000004,174575,100437,23242,174532,100376,23243,174628,100402,23240,868,41.91370971679687,True,False,True,True,64.40905051936774,73.85181842432073,Exc,22,True,257,1,False,11,0.6895826860411683,1761,True,apical,660.6281123400798,64.40905051936774,929.6800000000004,126.02618684250385,6,7,82.0,0.020112828059847928,786236.0,0.022566707370221255,5.635740236870464,True
144290159,256424,255213,864691135568328684,864691135455195242,PTC,L2a,640.3214447786451,59.46840718581598,901.6800000000004,169410,99649,22542,169454,99560,22543,169418,99620,22549,3340,21.09718927001953,False,False,True,True,59.46840718581598,73.85181842432073,Exc,22,True,166,4,True,11,0.24292539480792594,3519,True,other_dendrite,640.3214447786451,59.46840718581598,901.6800000000004,97.47469190900341,3,1356,73.0,0.01790532254108413,669996.0,0.019230362984166027,5.80346768260853,False
156579183,291125,255213,864691135976729667,864691135455195242,STC,L2a,666.4120910180861,66.91067692080513,797.1200000000002,176070,100934,19928,176100,100908,19930,176124,100972,19924,1712,113.04934332275393,False,False,True,False,66.91067692080513,73.85181842432073,Exc,1,False,40,1,False,1,0.5446679786023192,987,True,other_dendrite,666.4120910180861,66.91067692080513,797.1200000000002,151.2864551112917,5,240,125.0,0.0306597988717194,1156500.0,0.03319410084715134,5.027507956826461,True
150157523,256514,255213,864691135988773120,864691135455195242,PTC,L2a,649.4161062322619,47.1220776484962,851.0400000000003,171406,96376,21276,171372,96334,21280,171368,96382,21273,3104,63.83877020263672,False,False,True,True,47.1220776484962,73.85181842432073,Exc,11,True,15,1,False,6,2.353365151098687,3224,True,other_dendrite,649.4161062322619,47.1220776484962,851.0400000000003,99.7988806612303,5,240,40.0,0.009811135638950209,538984.0,0.01547002961608389,6.671364146601185,True
150746588,256514,255213,864691135988773120,864691135455195242,PTC,L2a,660.8283736749344,66.75543313901068,902.0000000000002,174676,101017,22550,174706,101010,22551,174752,101046,22553,2464,15.962511352539062,True,False,True,True,66.75543313901068,73.85181842432073,Exc,11,True,113,4,True,6,1.147030480628448,14,True,apical,660.8283736749344,66.75543313901068,902.0000000000002,17.95427613428963,2,7,1445.0,0.35442727495707627,12224920.0,0.3508821680314374,1.4964384641005064,False
159410968,256514,255213,864691135988773120,864691135455195242,PTC,L2a,666.4084078819897,62.73044888461998,910.4800000000002,175978,99893,22762,175924,99880,22774,175864,99954,22768,3648,27.170962768554688,True,False,True,True,62.73044888461998,73.85181842432073,Exc,11,True,113,4,True,6,0.7813872415754998,1667,True,apical,666.4084078819897,62.73044888461998,910.4800000000002,33.06209456463013,4,7,304.0,0.07456463085602158,2773124.0,0.07959477537194615,3.745364728044962,True
149834066,256514,255213,864691135988773120,864691135455195242,PTC,L2a,647.8287771404364,83.07253514703497,872.5200000000002,171794,105364,21813,171852,105308,21814,171738,105416,21805,780,28.124949462890623,False,False,True,True,83.07253514703497,73.85181842432073,Exc,11,True,136,1,False,6,0.48788226817574076,3680,True,other_dendrite,647.8287771404364,83.07253514703497,872.5200000000002,92.14265409530705,3,240,73.0,0.01790532254108413,595232.0,0.01708447128011378,5.80346768260853,True
150746361,256514,255213,864691135988773120,864691135455195242,PTC,L2a,659.6381693817891,66.59107456582797,902.1600000000002,174376,101002,22554,174348,101018,22552,174402,101074,22546,2648,12.245711791992187,True,False,True,True,66.59107456582797,73.85181842432073,Exc,11,True,113,4,True,6,1.0228252936526954,14,True,apical,659.6381693817891,66.59107456582797,902.1600000000002,17.95427613428963,2,7,1445.0,0.35442727495707627,12224920.0,0.3508821680314374,1.4964384641005064,False
159507515,256514,255213,864691135988773120,864691135455195242,PTC,L2a,665.1133457562628,66.24294288326375,906.0000000000002,175732,100796,22650,175758,100720,22646,175784,100868,22652,3200,21.024716918945312,True,False,True,True,66.24294288326375,73.85181842432073,Exc,11,True,113,4,True,6,0.45662730631989573,1166,True,apical,665.1133457562628,66.24294288326375,906.0000000000002,27.082729935839225,3,7,417.0,0.10228108903605593,3628668.0,0.10415077521213226,3.289388668043884,False
156824802,256514,255213,864691135988773120,864691135455195242,PTC,L2a,666.5608321102907,94.3078952483561,903.6400000000002,176704,107754,22591,176648,107776,22591,176746,107824,22598,3248,31.8210426940918,False,False,True,True,94.3078952483561,73.85181842432073,Exc,11,True,175,1,False,6,0.40628547647617896,3017,True,other_dendrite,666.5608321102907,94.3078952483561,903.6400000000002,40.434031287008395,3,2899,164.0,0.040225656119695856,1320328.0,0.03789632579621067,4.635740236870464,True
150955428,256514,255213,864691135988773120,864691135455195242,PTC,L2a,655.8416362509196,89.70012180248858,895.6400000000002,173934,106840,22391,173968,106820,22393,174004,106810,22387,2132,18.695107727050782,False,False,True,True,89.70012180248858,73.85181842432073,Exc,11,True,176,1,False,6,0.28761138359852995,3831,True,other_dendrite,655.8416362509196,89.70012180248858,895.6400000000002,89.91738284212788,3,2899,69.0,0.01692420897718911,584596.0,0.0167791946207015,5.8847677847103785,True
151726974,256514,255213,864691135988773120,864691135455195242,PTC,L2a,651.4611016900777,78.91328589193215,895.6800000000003,172608,104249,22392,172666,104244,22396,172588,104284,22385,2548,0.0,False,True,True,True,78.91328589193215,73.85181842432073,Exc,11,True,180,3,True,6,5.119857396465632,0,False,soma,651.4611016900777,78.91328589193215,895.6800000000003,0.0,0,0,4077.0,1.0,34840528.0,1.0,-0.0,False
151727824,256514,255213,864691135988773120,864691135455195242,PTC,L2a,653.9434617238762,78.4438514847997,891.4400000000003,173216,104078,22286,173294,104108,22281,173172,104000,22286,2592,0.0,False,True,True,True,78.4438514847997,73.85181842432073,Exc,11,True,180,3,True,6,5.022911223477171,2899,False,soma,653.9434617238762,78.4438514847997,891.4400000000003,12.583776831407668,1,2899,411.0,0.1008094186902134,3209192.0,0.09211088879020433,3.3102976578068644,False
151726878,256514,255213,864691135988773120,864691135455195242,PTC,L2a,651.079977277704,76.20175049989082,899.5600000000003,172454,103582,22489,172470,103574,22492,172404,103516,22493,5660,8.13357666015625,False,False,True,True,76.20175049989082,73.85181842432073,Exc,11,True,180,3,True,6,3.4554669259550224,2546,True,other_dendrite,651.079977277704,76.20175049989082,899.5600000000003,9.133562904675097,1,2546,471.0,0.11552612214863871,3991756.0,0.11457220166123774,3.113708991875764,True
158841023,291122,255213,864691135132887456,864691135455195242,STC,L2a,677.3068194221268,62.94914022374043,830.3200000000003,178697,99710,20758,178636,99690,20760,178638,99774,20752,376,79.16287561035156,False,False,True,False,62.94914022374043,73.85181842432073,Exc,1,False,68,1,False,1,0.5837090345991811,2806,True,other_dendrite,677.3068194221268,62.94914022374043,830.3200000000003,104.40841879540957,3,2455,83.0,0.020358106450821683,808888.0,0.02321686973285824,5.618252810141623,True
144290501,267006,255213,864691135479412678,864691135455195242,DTC,L2a,642.1766410729175,53.68408711257339,906.6000000000004,169746,98168,22665,169738,98180,22660,169796,98232,22665,2288,29.61466448974609,False,False,True,True,53.68408711257339,73.85181842432073,Exc,1,False,48,1,False,1,0.428260287453546,3519,True,other_dendrite,642.1766410729175,53.68408711257339,906.6000000000004,97.47469190900341,3,1356,73.0,0.01790532254108413,669996.0,0.019230362984166027,5.80346768260853,True
157738598,296530,256512,864691136388711031,864691136663284190,PTC,L2a,660.3643927709049,110.70222535096512,923.6000000000004,175518,111972,23090,175466,112026,23087,175566,111950,23093,3948,68.50815100097657,False,False,True,False,110.70222535096512,124.19884461926485,Exc,4,True,15,1,False,2,2.597979711869084,2996,True,other_dendrite,660.3643927709049,110.70222535096512,923.6000000000004,97.71294079105557,3,2156,90.0,0.023237800154918668,1003724.0,0.028480806489507442,5.427382689698672,True
143668581,296530,256512,864691136388711031,864691136663284190,PTC,L2a,631.9104205365949,120.45139680751006,875.2000000000003,168644,115020,21880,168598,115034,21867,168702,114982,21874,8776,0.0,False,True,True,True,120.45139680751006,124.19884461926485,Exc,4,True,132,3,True,2,6.047017295234443,0,False,soma,631.9104205365949,120.45139680751006,875.2000000000003,0.0,0,0,3873.0,1.0,35242120.0,1.0,-0.0,False
143668349,296530,256512,864691136388711031,864691136663284190,PTC,L2a,630.0406525314928,128.23806641698343,878.9600000000003,168348,117000,21974,168352,116954,21973,168344,117048,21972,4408,10.37898828125,False,False,True,True,128.23806641698343,124.19884461926485,Exc,4,True,132,3,True,2,0.7140969994834758,3397,True,other_dendrite,630.0406525314928,128.23806641698343,878.9600000000003,88.10159828720401,1,3397,82.0,0.021172217918925897,693348.0,0.01967384481977815,5.561683781410263,True
143668469,296530,256512,864691136388711031,864691136663284190,PTC,L2a,631.0464605371336,123.90122537126958,876.2000000000003,168504,115898,21905,168500,115848,21910,168378,115866,21893,5148,0.0,False,True,True,True,123.90122537126958,124.19884461926485,Exc,4,True,132,3,True,2,5.893391105566811,3397,False,soma,631.0464605371336,123.90122537126958,876.2000000000003,88.10159828720401,1,3397,82.0,0.021172217918925897,693348.0,0.01967384481977815,5.561683781410263,False
131635007,264932,256512,864691135969447781,864691136663284190,DTC,L2a,611.685648573167,89.69967218876164,822.4000000000002,162937,107802,20560,162948,107730,20556,163006,107816,20568,4412,94.44970532226564,True,False,True,False,89.69967218876164,124.19884461926485,Exc,2,True,41,2,True,1,0.4236073002220975,1970,True,apical,611.685648573167,89.69967218876164,822.4000000000002,122.29267011446572,6,13,65.0,0.01678285566744126,691068.0,0.01960914950632936,5.8968679729998925,True
131634437,264932,256512,864691135969447781,864691136663284190,DTC,L2a,609.0059841837299,89.44114025653073,821.1600000000002,162264,107796,20529,162256,107766,20536,162296,107782,20526,4044,98.745310546875,True,False,True,False,89.44114025653073,124.19884461926485,Exc,2,True,41,2,True,1,0.36365982723998386,1970,True,apical,609.0059841837299,89.44114025653073,821.1600000000002,122.29267011446572,6,13,65.0,0.01678285566744126,691068.0,0.01960914950632936,5.8968679729998925,False
157580543,294506,256512,864691135494434448,864691136663284190,PTC,L2a,664.7581495429657,74.80054977129376,851.3200000000003,175830,102935,21283,175816,102920,21283,175764,102968,21287,256,70.49217120361328,True,False,True,False,74.80054977129376,124.19884461926485,Exc,2,True,0,1,False,2,0.728204648553204,690,True,apical,664.7581495429657,74.80054977129376,851.3200000000003,94.87416622875529,5,13,302.0,0.07797572940872709,2829576.0,0.08028960800315077,3.680831046703268,True
146242490,294506,256512,864691135494434448,864691136663284190,PTC,L2a,632.7927293435324,127.53123601254856,846.2400000000002,169018,116764,21156,169010,116806,21158,169096,116738,21158,2772,21.929953125,False,False,True,True,127.53123601254856,124.19884461926485,Exc,2,True,125,1,False,2,0.5127571955680493,1375,True,other_dendrite,632.7927293435324,127.53123601254856,846.2400000000002,132.87609119521844,2,1264,116.0,0.029950942421895173,1061212.0,0.030112036392816323,5.061254790900775,True
139292550,256622,256512,864691135661637872,864691136663284190,PTC,L2a,623.8136933149789,141.40144177879225,876.6000000000003,167084,120414,21915,167050,120452,21917,167074,120340,21920,2896,24.39629821777344,False,False,True,True,141.40144177879225,124.19884461926485,Exc,10,True,71,1,False,6,0.2633935858879897,3541,True,other_dendrite,623.8136933149789,141.40144177879225,876.6000000000003,87.33036238605371,3,2267,70.0,0.018073844564936742,656208.0,0.018619992213862277,5.7899527690833805,True
144192861,256622,256512,864691135661637872,864691136663284190,PTC,L2a,636.1348604638785,118.7491032662042,886.6400000000002,169659,114504,22166,169698,114444,22165,169650,114548,22169,2160,21.961052856445317,False,False,True,True,118.7491032662042,124.19884461926485,Exc,10,True,306,2,True,6,0.29981338265745155,1723,True,other_dendrite,636.1348604638785,118.7491032662042,886.6400000000002,125.60762841354614,2,1422,126.0,0.032532920216886134,1174628.0,0.03333023098496912,4.94195586252843,False
139012391,256622,256512,864691135661637872,864691136663284190,PTC,L2a,626.756743171932,114.3710868136888,890.6400000000002,167228,113618,22266,167252,113572,22272,167230,113546,22263,6768,23.79126348876953,False,False,True,True,114.3710868136888,124.19884461926485,Exc,10,True,306,2,True,6,0.37331931757905845,2772,True,other_dendrite,626.756743171932,114.3710868136888,890.6400000000002,39.129168577499215,2,1422,217.0,0.0560289181513039,2084924.0,0.05916000513022485,4.157684553583867,True
146243046,256622,256512,864691135661637872,864691136663284190,PTC,L2a,634.347024294221,130.51003698043218,843.0400000000003,169470,117472,21076,169516,117494,21081,169412,117442,21071,960,28.1902021484375,False,False,True,True,130.51003698043218,124.19884461926485,Exc,10,True,485,1,False,6,0.3171338261511858,2071,True,other_dendrite,634.347024294221,130.51003698043218,843.0400000000003,121.16596055898222,2,1264,112.0,0.028918151303898788,1066968.0,0.03027536368413705,5.111880863970742,True
143668895,256622,256512,864691135661637872,864691136663284190,PTC,L2a,633.6232612903191,127.99739551890542,874.7600000000002,169235,116862,21869,169210,116886,21865,169160,116874,21867,1220,0.0,False,True,True,True,127.99739551890542,124.19884461926485,Exc,10,True,517,3,True,6,5.154938757422407,0,False,soma,633.6232612903191,127.99739551890542,874.7600000000002,0.0,0,0,3873.0,1.0,35242120.0,1.0,-0.0,False
