post_soma_id,segment_id,parent_segment_id,edge_length_um,mean_radius_um,x_um,y_um,z_um,n_skeleton_nodes,topological_depth,path_length_um,n_children,is_leaf,is_branchpoint,major_branch_id,input_count,input_size,known_inhibitory_count,known_inhibitory_size,descendant_input_count,descendant_input_size,descendant_input_fraction,descendant_size_fraction,route_specificity_bits
255213,865,761,103.41429435976141,0.32466061082432024,672.543,47.499,798.64,104,7,155.57394466633053,0,True,False,7,90,801512.0,2,5640.0,90.0,801512.0,0.02207505518763797,0.023005162263901396,5.501439145158873
255213,884,256,18.19311373885942,0.4573133332818793,646.138,61.475,852.835,19,4,49.28901138175469,2,False,True,240,12,89872.0,0,0.0,177.0,1785356.0,0.04341427520235467,0.05124365509041654,4.52568669140555
255213,987,884,101.99744372953701,0.36435283011623437,688.827,81.118,778.12,103,5,151.2864551112917,0,True,False,240,125,1156500.0,2,4696.0,125.0,1156500.0,0.0306597988717194,0.03319410084715134,5.027507956826461
255213,1049,85,61.176402614024795,0.3351392192616153,740.258,20.432,978.553,62,7,149.54437271956937,0,True,False,7,66,571208.0,0,0.0,66.0,571208.0,0.016188373804267846,0.016394929491309662,5.948898122130094
255213,1156,752,104.69264325670073,0.30827846484201377,764.19,56.734,911.159,107,6,147.89610603805068,0,True,False,7,100,783616.0,4,9904.0,100.0,783616.0,0.02452783909737552,0.02249150759138897,5.349436051713822
255213,1166,14,9.128453801549595,0.5138449729030198,671.061,69.58,907.234,10,3,27.082729935839225,2,False,True,7,5,13440.0,2,3528.0,417.0,3628668.0,0.10228108903605593,0.10415077521213226,3.289388668043884
255213,1278,1166,110.43866508814949,0.328723216988216,751.137,81.467,886.364,112,4,137.5213950239887,0,True,False,7,114,1060236.0,6,15504.0,114.0,1060236.0,0.027961736571008096,0.030431111721383786,5.1604022273238055
255213,1355,284,75.84383442739956,0.34206233556620513,556.058,42.597,862.979,77,5,134.82333958978464,0,True,False,240,88,792328.0,0,0.0,88.0,792328.0,0.021584498405690457,0.022741561207109146,5.53386062285125
255213,1356,0,10.311647007146862,2.846,646.54,65.132,894.8,1,1,10.311647007146862,2,False,True,1356,2,3196.0,0,0.0,247.0,2406524.0,0.060583762570517535,0.06907254677655861,4.04492500990387
255213,1367,1356,10.871405991550946,0.36521915348476036,639.69,60.203,901.3,11,2,21.183052998697807,2,False,True,1356,3,1756.0,1,368.0,170.0,1654168.0,0.041697326465538385,0.04747827013413804,4.583901305350846
255213,1478,1367,110.26548200101365,0.36104533245322695,550.301,35.449,930.258,111,3,131.44853499971146,0,True,False,1356,94,982416.0,1,464.0,94.0,982416.0,0.02305616875153299,0.028197506076830983,5.43870338981091
255213,1552,54,72.14379607767913,0.317544705885538,701.073,52.265,987.557,74,6,129.57234222321085,0,True,False,7,67,582576.0,1,548.0,67.0,582576.0,0.0164336521952416,0.016721216165265923,5.927203051030775
255213,1567,1166,13.990292212300446,0.38008892783284826,683.686,73.451,908.448,15,4,41.07302214813967,2,False,True,7,14,52876.0,1,2996.0,298.0,2554992.0,0.07309296051017905,0.07333390584666226,3.774123721026386
255213,1656,1567,87.95667808573646,0.33426132247312895,745.709,69.994,952.48,89,5,129.02970023387613,0,True,False,7,105,929632.0,1,372.0,105.0,929632.0,0.025754231052244298,0.02668248885321141,5.279046723822424
255213,1667,19,10.113436945755705,0.6101058231280968,664.48,62.099,919.303,11,4,33.06209456463013,2,False,True,7,8,30560.0,2,5848.0,304.0,2773124.0,0.07456463085602158,0.07959477537194615,3.745364728044962
255213,1672,1667,4.983879738248122,0.4650521750803973,663.165,62.115,924.052,5,5,38.04597430287825,2,False,True,7,7,36088.0,1,1880.0,155.0,1395968.0,0.038018150600932055,0.040067360632422104,4.71716783621431
255213,1761,1672,87.9802125396256,0.31753043149677324,665.276,129.008,968.08,89,6,126.02618684250385,0,True,False,7,82,786236.0,1,868.0,82.0,786236.0,0.020112828059847928,0.022566707370221255,5.635740236870464
255213,1867,246,104.15370703771104,0.37566737743490913,708.228,38.409,828.577,106,3,125.25736588180283,0,True,False,240,132,1173616.0,2,10052.0,132.0,1173616.0,0.03237674760853569,0.03368536779924805,4.948898122130094
255213,1955,1672,86.66615285232709,0.35660448445573356,631.06,4.231,959.16,88,6,124.71212715520534,0,True,False,7,66,573644.0,0,0.0,66.0,573644.0,0.016188373804267846,0.016464848064300288,5.948898122130094
255213,2025,761,68.92356451425874,0.34138343637032076,627.104,12.666,891.514,70,7,121.08321482082788,0,True,False,7,51,483164.0,0,0.0,51.0,483164.0,0.012509197939661517,0.013867872496076983,6.320866899517052
255213,2037,7,11.38472540320088,1.0116795188030057,653.601,69.08,907.92,12,2,22.35313487189454,3,False,True,7,13,56024.0,0,0.0,118.0,930288.0,0.028942850134903116,0.02670131750012514,5.110649192126706
255213,2057,2037,19.994458055650952,0.6480153724772021,652.09,70.205,927.822,20,3,42.34759292754549,2,False,True,7,2,3060.0,0,0.0,95.0,818180.0,0.023301447142506745,0.023483570627861897,5.4234366331576
255213,2136,2057,78.41439515045158,0.3360941968774863,650.399,33.131,982.84,79,4,120.76198807799707,0,True,False,7,86,761332.0,0,0.0,86.0,761332.0,0.021093941623742948,0.0218519076404353,5.56702748678645
255213,2149,1667,12.371669476282152,0.41745696168142105,652.98,59.572,920.149,13,5,45.43376404091228,2,False,True,7,12,104676.0,0,0.0,141.0,1346596.0,0.034584253127299486,0.038650275334518466,4.853740889089754
255213,2222,2149,72.01941827015888,0.3206231164800393,604.153,83.977,944.971,73,6,117.45318231107116,0,True,False,7,80,698148.0,1,3832.0,80.0,698148.0,0.019622271277900418,0.020038387477939484,5.671364146601185
255213,2259,1567,35.791985132009195,0.35997139980715964,710.638,86.749,912.651,37,5,76.86500728014886,2,False,True,7,50,460388.0,1,564.0,179.0,1572484.0,0.04390483198430218,0.045133759166910446,4.509476464224291
255213,2260,2259,0.8968461406506663,0.4175,711.518,86.912,912.709,1,6,77.76185342079953,2,False,True,7,2,2824.0,0,0.0,63.0,497392.0,0.01545253863134658,0.01427624747822421,6.016012317988631
255213,2300,2260,39.202572048051586,0.2844738795529011,730.251,109.461,921.943,40,7,116.96442546885112,0,True,False,7,44,354380.0,1,1596.0,44.0,354380.0,0.010792249202845229,0.010171487642207948,6.53386062285125
255213,2372,2149,70.79200570706475,0.31709909940913905,624.187,7.957,901.918,72,6,116.22576974797703,0,True,False,7,49,543772.0,0,0.0,49.0,543772.0,0.012018641157714005,0.015607455776789606,6.378582397373339
255213,2382,2259,9.176963504305409,0.3013057145829631,707.78,82.0,919.421,10,6,86.04197078445426,2,False,True,7,10,72000.0,2,5880.0,66.0,614704.0,0.016188373804267846,0.01764336062874822,5.948898122130094
255213,2413,2382,30.135910706784937,0.2958552842998662,714.954,103.746,933.68,31,7,116.1778814912392,0,True,False,7,30,317220.0,0,0.0,30.0,317220.0,0.007358351729212656,0.009104913679838606,7.086401645880029
255213,2422,330,8.060335031745224,0.28352941967652745,585.304,49.91,822.962,9,6,112.89232856350792,0,True,False,240,5,113792.0,0,0.0,5.0,113792.0,0.0012263919548687761,0.003266081386596667,9.671364146601185
255213,2429,2382,6.216687559806543,0.33142597598523177,707.366,75.979,919.168,7,7,92.25865834426081,2,False,True,7,4,65540.0,0,0.0,26.0,225484.0,0.006377238165317636,0.006471888141304862,7.292852523347455
255213,2435,2429,5.95239786654743,0.331044972636366,703.576,72.27,921.628,6,8,98.21105621080824,2,False,True,7,4,50440.0,0,0.0,21.0,152624.0,0.0051508462104488595,0.004380645436831497,7.600974818709787
255213,2446,2435,10.579213804258119,0.34710506697627225,697.601,67.021,926.52,11,9,108.79027001506635,0,True,False,7,14,90300.0,0,0.0,14.0,90300.0,0.003433897473632573,0.002591809171204294,8.185937319430943
255213,2455,0,18.445570617423254,1.7079066050825966,660.452,64.211,883.445,9,1,18.445570617423254,2,False,True,2455,1,1060.0,0,0.0,192.0,1836996.0,0.047093451066961,0.05272583699075973,4.408329740767392
255213,2472,2455,16.96458025793559,0.37843426862433727,671.425,56.153,873.975,17,2,35.410150875358845,2,False,True,2455,11,50840.0,0,0.0,162.0,1644760.0,0.039735099337748346,0.047208239783277685,4.6534422386039225
255213,2544,2472,71.77994154205086,0.36114633614227787,674.231,29.731,812.501,72,3,107.19009241740972,0,True,False,2455,68,785032.0,0,0.0,68.0,785032.0,0.016678930586215356,0.0225321499146052,5.905829400238208
255213,2546,0,9.133562904675097,2.7583322174533564,648.512,78.973,901.851,2,1,9.133562904675097,2,False,True,2546,6,21896.0,1,5660.0,471.0,3991756.0,0.11552612214863871,0.11457220166123774,3.113708991875764
255213,2553,2546,6.915368697676769,0.465175172788789,642.861,81.632,904.506,7,2,16.048931602351864,2,False,True,2546,6,13340.0,1,1356.0,303.0,2676964.0,0.07431935246504782,0.07683477127556736,3.7501182580155965
255213,2563,2553,9.894985074700358,0.3362097418858762,633.82,81.169,907.669,10,3,25.943916677052222,2,False,True,2546,7,29768.0,0,0.0,159.0,1586612.0,0.03899926416482708,0.04553926392849155,4.680409286204192
255213,2645,2563,80.90474623179473,0.3438746804019451,611.976,51.636,969.92,82,4,106.84866290884696,0,True,False,2546,79,864396.0,1,264.0,79.0,864396.0,0.019376992886926663,0.02481007176469886,5.689511493311445
255213,2656,240,9.921358705086277,0.363318817016952,647.76,80.93,874.01,11,2,25.03107005242837,2,False,True,240,12,58980.0,0,0.0,175.0,1385400.0,0.04292371842040716,0.039764035722994785,4.542081129656219
255213,2736,2656,79.57138059017016,0.3142576507187245,665.3,142.199,842.571,80,3,104.60245064259854,0,True,False,240,90,731188.0,4,10272.0,90.0,731188.0,0.02207505518763797,0.020986708352984777,5.501439145158873
255213,2806,2472,68.99826792005072,0.36377880335494067,675.879,56.139,813.112,70,3,104.40841879540957,0,True,False,2455,83,808888.0,3,17852.0,83.0,808888.0,0.020358106450821683,0.02321686973285824,5.618252810141623
255213,2846,2553,39.146397233387994,0.36793742283200614,619.247,106.459,920.322,40,3,55.19532883573986,2,False,True,2546,42,347488.0,1,348.0,138.0,1077012.0,0.03384841795437822,0.030912619923555693,4.8847677847103785
255213,2895,2846,48.48361225296686,0.2789174218649429,635.662,118.233,957.476,49,4,103.67894108870672,0,True,False,2546,55,428192.0,1,880.0,55.0,428192.0,0.013490311503556536,0.012290054846470755,6.211932527963888
255213,2899,0,12.583776831407668,2.2345658084487217,656.033,85.621,893.46,4,1,12.583776831407668,2,False,True,2899,2,16196.0,0,0.0,411.0,3209192.0,0.1008094186902134,0.09211088879020433,3.3102976578068644
255213,2910,2899,10.27867323011977,0.28101478161729626,662.312,89.186,886.919,11,2,22.86245006152744,2,False,True,2899,6,17424.0,0,0.0,175.0,1282044.0,0.04292371842040716,0.03679749055467816,4.542081129656219
255213,2989,2910,78.39498654651514,0.29587883114253827,696.599,125.573,836.792,79,3,101.25743660804258,0,True,False,2899,83,657012.0,4,11168.0,83.0,657012.0,0.020358106450821683,0.018857693545861302,5.618252810141623
255213,2992,2899,2.992127601401773,0.36830754694891277,656.998,88.121,894.755,3,2,15.575904432809441,2,False,True,2899,1,6028.0,0,0.0,234.0,1910952.0,0.05739514348785872,0.054848537312637745,4.122927521905143
255213,3017,2992,24.858126854198957,0.3631980688173434,672.351,98.795,909.585,25,3,40.434031287008395,2,False,True,2899,28,236988.0,1,3248.0,164.0,1320328.0,0.040225656119695856,0.03789632579621067,4.635740236870464
255213,3078,3017,60.40326503382459,0.29202113500007904,700.327,119.799,946.961,61,4,100.83729632083299,0,True,False,2899,74,588776.0,0,0.0,74.0,588776.0,0.018150600932057885,0.01689916984036522,5.7838388758595976
255213,3081,2435,1.9609724687170424,0.19024870606356373,703.9,70.568,921.64,3,9,100.17202867952528,0,True,False,7,3,11884.0,0,0.0,3.0,11884.0,0.0007358351729212656,0.0003410970120774289,10.40832974076739
255213,3091,0,20.144256615620172,1.8160155311530397,639.51,83.584,884.828,10,1,20.144256615620172,2,False,True,3091,15,47632.0,3,9588.0,240.0,1893124.0,0.05886681383370125,0.05433683439011028,4.086401645880029
255213,3172,3091,79.954244475976,0.3066067361923151,633.487,152.782,862.047,81,2,100.09850109159618,0,True,False,3091,91,760592.0,0,0.0,91.0,760592.0,0.022320333578611726,0.02183066800824603,5.485497601289851
255213,3224,884,50.509869279475616,0.3335921014705569,647.097,16.331,850.16,52,5,99.7988806612303,0,True,False,240,40,538984.0,3,10784.0,40.0,538984.0,0.009811135638950209,0.01547002961608389,6.671364146601185
255213,3248,3091,23.951411064717153,0.3388602490078271,617.147,87.233,888.994,24,2,44.09566768033733,2,False,True,3091,22,200784.0,1,6916.0,134.0,1084900.0,0.0328673043904832,0.03113902292181106,4.927203051030775
255213,3305,3248,55.51761058333735,0.3115336919407076,570.538,92.034,882.52,57,3,99.61327826367469,0,True,False,3091,74,594072.0,1,6312.0,74.0,594072.0,0.018150600932057885,0.017051176721546813,5.7838388758595976
255213,3315,2546,9.424847177383056,0.3377883650696913,650.563,87.827,902.839,10,2,18.558410082058153,2,False,True,2546,3,8500.0,0,0.0,162.0,1292896.0,0.039735099337748346,0.037108966890513254,4.6534422386039225
255213,3396,3315,80.2710722430023,0.26763521660438777,639.963,158.472,890.022,81,3,98.82948232506044,0,True,False,2546,63,496480.0,2,2844.0,63.0,496480.0,0.01545253863134658,0.014250071066661218,6.016012317988631
255213,3441,2846,42.659214178222186,0.27813748455881887,603.258,135.034,925.0,45,4,97.85454301396204,0,True,False,2546,41,301332.0,0,0.0,41.0,301332.0,0.010056414029923964,0.008648893036293825,6.635740236870464
255213,3519,1367,76.29163891030561,0.32896673048339353,660.774,18.078,946.094,78,3,97.47469190900341,0,True,False,1356,73,669996.0,4,12108.0,73.0,669996.0,0.01790532254108413,0.019230362984166027,5.80346768260853
255213,3522,2429,2.3094722932449314,0.21308503967134962,706.969,77.123,917.446,3,8,94.56813063750575,0,True,False,7,1,7320.0,0,0.0,1.0,7320.0,0.0002452783909737552,0.00021010014543981653,11.993292241488547
255213,3594,2910,70.94280300120917,0.3305278756305192,657.843,108.405,824.392,72,3,93.80525306273661,0,True,False,2899,86,607608.0,3,7008.0,86.0,607608.0,0.021093941623742948,0.017439689777376508,5.56702748678645
255213,3611,2260,15.9251675260772,0.2919083793142161,717.807,96.752,905.52,17,7,93.68702094687673,0,True,False,7,17,140188.0,0,0.0,17.0,140188.0,0.004169732646553839,0.004023704807229098,7.905829400238208
255213,3680,2656,67.11158404287869,0.2942703944103535,627.934,123.677,843.04,69,3,92.14265409530705,0,True,False,240,73,595232.0,3,7644.0,73.0,595232.0,0.01790532254108413,0.01708447128011378,5.80346768260853
255213,3755,3315,72.97208255177065,0.31079405573703534,646.845,125.436,952.04,75,3,91.5304926338288,0,True,False,2546,96,787916.0,0,0.0,96.0,787916.0,0.0235467255334805,0.02261492707573203,5.408329740767392
255213,3831,2992,74.34147840931844,0.28187897370814874,629.742,147.015,913.418,76,3,89.91738284212788,0,True,False,2899,69,584596.0,2,2680.0,69.0,584596.0,0.01692420897718911,0.0167791946207015,5.8847677847103785
255213,3896,2563,63.18470149990007,0.3347114716162344,592.135,112.378,933.68,65,4,89.1286181769523,0,True,False,2546,73,692448.0,0,0.0,73.0,692448.0,0.01790532254108413,0.019874784905670774,5.80346768260853
255213,3925,1356,28.27912778864514,0.35136065139867256,648.342,42.252,893.889,29,2,38.590774795792,2,False,True,1356,11,49944.0,0,0.0,75.0,749160.0,0.01839587932303164,0.021502544393127453,5.764473550992666
255213,3952,3925,26.9212176151599,0.39177060206517905,643.821,18.514,905.042,27,3,65.5119924109519,2,False,True,1356,14,166948.0,1,4044.0,36.0,423632.0,0.008830022075055188,0.012159172788655786,6.8233672400462355
255213,3974,3952,21.308565566796435,0.29401508030013274,629.583,8.731,897.32,22,4,86.82055797774834,0,True,False,1356,12,145236.0,0,0.0,12.0,145236.0,0.0029433406916850625,0.004168593541406721,8.40832974076739
255213,3996,3952,21.021269094332037,0.2897197850652707,650.679,4.228,909.148,22,4,86.53326150528395,0,True,False,1356,10,111448.0,0,0.0,10.0,111448.0,0.0024527839097375523,0.0031988034165268677,8.671364146601185
255213,4043,3017,45.24290595521276,0.3106929592874734,694.611,127.27,895.16,47,4,85.67693724222116,0,True,False,2899,62,494564.0,1,8956.0,62.0,494564.0,0.015207260240372823,0.014195077640614402,6.039095931101672
255213,4107,2455,62.74984562605838,0.25612508677558055,648.758,13.672,876.129,64,2,81.19541624348163,0,True,False,2455,29,191176.0,1,3608.0,29.0,191176.0,0.0071130733382389014,0.005487172869481197,7.135311246360975
255213,4145,3248,36.61770901470923,0.27134290795581567,591.887,100.505,900.404,38,3,80.71337669504655,0,True,False,3091,38,290044.0,0,0.0,38.0,290044.0,0.009320578857002697,0.008324902538790457,6.745364728044962
255213,4181,3925,34.37689897327547,0.31754244222760203,649.126,16.573,874.92,36,3,72.96767376906747,0,True,False,1356,28,275584.0,2,2620.0,28.0,275584.0,0.006867794947265146,0.007909868644929836,7.185937319430943
255213,4190,2057,7.115734714780483,0.23018586649333786,654.886,68.135,926.2,9,4,49.46332764232597,0,True,False,7,7,53788.0,0,0.0,7.0,53788.0,0.0017169487368162864,0.001543834238103395,9.185937319430943
255213,4205,2037,14.442191451713693,0.44732335136207857,652.147,69.94,914.536,15,3,36.795326323608236,0,True,False,7,2,10916.0,0,0.0,2.0,10916.0,0.0004905567819475104,0.00031331327699740945,10.993292241488547
255213,4220,2037,14.27448007727532,0.5425345897389284,654.917,71.693,920.994,15,3,36.62761494916986,0,True,False,7,8,45168.0,0,0.0,8.0,45168.0,0.0019622271277900416,0.0012964212253040483,8.993292241488547
256512,0,-1,0.0,5.642,634.907,124.199,871.52,1,0,0.0,7,False,True,0,18,79804.0,1,3336.0,3873.0,35242120.0,1.0,1.0,-0.0
256512,13,0,17.930466306470684,1.4102828636400266,636.572,109.246,862.48,13,1,17.930466306470684,2,False,True,13,27,111980.0,4,17548.0,1714.0,15821480.0,0.4425509940614511,0.4489366700981666,1.176084391915847
256512,21,13,7.995494179919711,0.6453065802196964,638.703,101.574,862.353,8,2,25.925960486390395,2,False,True,13,5,17708.0,1,5560.0,1377.0,12658188.0,0.3555383423702556,0.35917782471656073,1.4919229418933826
256512,26,21,4.992068782927609,0.5530771818668587,639.417,96.79,863.461,5,3,30.918029269318005,2,False,True,13,4,6164.0,1,612.0,1271.0,11691764.0,0.3281693777433514,0.33175541085496557,1.607487471023388
256512,35,26,8.936658521317254,0.5257699731057234,637.308,89.615,867.494,9,4,39.85468779063526,2,False,True,13,8,27828.0,0,0.0,808.0,7220740.0,0.20862380583526982,0.20488949018957997,2.2610243032765522
256512,84,35,48.877973023600084,0.4953273926238452,594.212,81.851,847.911,49,5,88.73266081423535,2,False,True,13,66,630492.0,1,4880.0,407.0,3619872.0,0.1050864962561322,0.10271436565110158,3.2503508017621
256512,130,84,45.727282725785436,0.491043739008305,554.651,65.351,837.233,46,6,134.4599435400208,2,False,True,13,71,592312.0,1,372.0,289.0,2447684.0,0.07461915827523884,0.06945337000157766,3.744310103527668
256512,159,130,28.953247035112962,0.4378999636566345,531.611,59.751,821.603,29,7,163.41319057513374,2,False,True,13,30,292212.0,0,0.0,181.0,1458804.0,0.046733798089336434,0.04139376405278684,4.419389898945141
256512,272,159,112.09270528683619,0.3008173311837928,469.713,63.498,748.84,113,8,275.5058958619699,0,True,False,13,101,734824.0,1,7088.0,101.0,734824.0,0.026077975729408728,0.020850732021796645,5.261024303276552
256512,335,159,61.24766337733743,0.35168025277311526,484.514,31.185,813.64,63,8,224.66085395247117,0,True,False,13,50,431768.0,0,0.0,50.0,431768.0,0.012909888974954816,0.012251476358402956,6.275379596253622
256512,361,35,25.10423002199739,0.5991208902688224,640.045,72.537,885.316,26,5,64.95891781263265,2,False,True,13,26,190568.0,1,6160.0,393.0,3573040.0,0.10147172734314484,0.10138550121275337,3.3008502837697407
256512,370,361,8.943293985384772,0.5202536532711102,643.96,67.235,890.934,9,6,73.90221179801742,2,False,True,13,14,127692.0,0,0.0,315.0,2885624.0,0.08133230054221534,0.081879977708492,3.620027767641068
256512,404,370,33.910028507988855,0.5089262660239648,665.343,47.462,905.714,34,7,107.81224030600627,2,False,True,13,29,309996.0,0,0.0,279.0,2561360.0,0.07203718048024788,0.07267894212947462,3.7951144741991594
256512,419,404,14.896949497377753,0.44618244214285413,673.927,37.059,910.366,15,8,122.70918980338402,2,False,True,13,10,137916.0,0,0.0,142.0,1283132.0,0.036664084688871675,0.03640904690183224,4.769488666523665
256512,520,419,100.48114316060405,0.33488806917526764,679.629,9.375,992.891,101,9,223.19033296398806,0,True,False,13,73,716996.0,0,0.0,73.0,716996.0,0.01884843790343403,0.020344860070847043,5.729411227148329
256512,568,404,46.775395524883734,0.40725995123950154,686.899,42.374,939.854,48,8,154.58763583089,2,False,True,13,43,410660.0,0,0.0,108.0,968232.0,0.027885360185902403,0.027473716110154554,5.164348283864879
256512,625,568,56.279024143040445,0.3180874731021042,669.596,0.177,941.788,57,9,210.86665997393044,0,True,False,13,42,315224.0,0,0.0,42.0,315224.0,0.010844306738962044,0.00894452433622041,6.526918363249587
256512,636,26,10.14901496178335,0.5698961454992599,644.973,92.913,858.122,11,4,41.067044231101356,2,False,True,13,4,13520.0,0,0.0,459.0,4464860.0,0.1185127807900852,0.12669101631797405,3.076885442614539
256512,690,636,53.80712199765393,0.525463757970963,683.183,60.053,853.911,54,5,94.87416622875529,2,False,True,13,57,548420.0,3,9172.0,302.0,2829576.0,0.07797572940872709,0.08028960800315077,3.680831046703268
256512,739,690,48.763868963840864,0.4972870382312962,720.262,50.974,827.477,49,6,143.63803519259613,2,False,True,13,66,755588.0,0,0.0,173.0,1694792.0,0.044668215853343664,0.0480899559958368,4.484607558391622
256512,756,739,16.873346631932893,0.42312104941395967,734.216,56.09,821.68,17,7,160.51138182452902,2,False,True,13,17,161072.0,0,0.0,91.0,829608.0,0.023495997934417763,0.023540241052467898,5.4114411458296505
256512,804,756,47.12923239191467,0.3230536804961475,770.403,57.33,803.36,48,8,207.64061421644368,0,True,False,13,37,339300.0,2,5840.0,37.0,339300.0,0.009553317841466564,0.009627684146129687,6.709782420399397
256512,847,756,42.03140503025173,0.3238630213917499,770.164,39.694,815.843,43,8,202.54278685478076,0,True,False,13,37,329236.0,0,0.0,37.0,329236.0,0.009553317841466564,0.009342116762555714,6.709782420399397
256512,945,690,97.07433908327286,0.3828019225044667,675.479,3.811,923.9,98,6,191.94850531202815,0,True,False,13,72,586364.0,0,0.0,72.0,586364.0,0.018590240123934933,0.016638159111880896,5.749310784586035
256512,980,568,33.84890771597153,0.3097289928457581,706.506,27.656,959.8,35,9,188.43654354686154,0,True,False,13,23,242348.0,0,0.0,23.0,242348.0,0.0059385489284792155,0.006876657817407125,7.395673829971334
256512,1022,130,39.784830514705675,0.30941943910337977,526.81,57.162,856.36,42,7,174.24477405472646,0,True,False,13,37,396568.0,0,0.0,37.0,396568.0,0.009553317841466564,0.01125267151919351,6.709782420399397
256512,1037,419,14.301136719185076,0.3750841252285763,674.682,24.28,906.521,15,9,137.0103265225691,2,False,True,13,15,133532.0,0,0.0,59.0,428220.0,0.015233668990446682,0.01215080137063264,6.036592736666505
256512,1071,1037,33.28629860893353,0.31409066859710055,694.171,13.011,890.781,34,10,170.29662513150262,0,True,False,13,28,174576.0,0,0.0,28.0,174576.0,0.007229537825974697,0.0049536180002792115,7.111880863970742
256512,1103,1037,30.375971291692224,0.3033062880828691,659.689,3.13,914.08,32,10,167.38629781426133,0,True,False,13,16,120112.0,0,0.0,16.0,120112.0,0.004131164471985541,0.003408194512702414,7.919235786028347
256512,1121,739,16.761309882887147,0.32513456012488595,727.227,41.063,819.42,18,7,160.39934507548327,0,True,False,13,16,109596.0,0,0.0,16.0,109596.0,0.004131164471985541,0.003109801566988592,7.919235786028347
256512,1131,13,9.174759046197796,0.6234205897031505,632.915,105.804,855.053,10,2,27.10522535266848,2,False,True,13,3,13920.0,0,0.0,310.0,3051312.0,0.08004131164471985,0.08658139748687083,3.6431113807541093
256512,1256,1131,123.94070920251609,0.3670537528154582,564.244,54.825,785.671,125,3,151.04593455518457,0,True,False,13,127,1257560.0,0,0.0,127.0,1257560.0,0.03279111799638523,0.03568343788625656,4.9305510992561805
256512,1264,0,22.35757731617823,2.1477189638523058,633.592,127.184,849.897,8,1,22.35757731617823,2,False,True,1264,7,39280.0,2,11928.0,235.0,2167460.0,0.060676478182287635,0.06150197547707119,4.042718839463347
256512,1375,1264,110.5185138790402,0.3267737715416808,612.234,128.205,762.232,111,2,132.87609119521844,0,True,False,1264,116,1061212.0,2,3044.0,116.0,1061212.0,0.029950942421895173,0.030112036392816323,5.061254790900775
256512,1420,84,43.6840210165626,0.3629270179047987,581.216,66.171,816.64,45,6,132.41668183079796,0,True,False,13,52,541696.0,0,0.0,52.0,541696.0,0.013426284533953009,0.015370698471034092,6.218796067887254
256512,1422,0,12.945056628390539,2.803416575037084,630.66,116.834,881.204,2,1,12.945056628390539,3,False,True,1422,1,2068.0,0,0.0,697.0,6256932.0,0.17996385231087011,0.17754130568762605,2.474220940159924
256512,1430,1422,7.933184828150459,0.40616384365345926,626.792,110.65,883.736,8,2,20.878241456540998,2,False,True,1422,7,30720.0,0,0.0,353.0,2995312.0,0.091143816163181,0.08499238978812852,3.4557114127571666
256512,1444,1430,13.877559992900485,0.4331370734783376,615.616,104.616,888.503,14,3,34.755801449441485,2,False,True,1422,18,70368.0,0,0.0,258.0,2173680.0,0.06661502711076685,0.06167846883218149,3.908008530605093
256512,1543,1444,97.46376179346389,0.3942154657753128,543.918,53.375,871.36,99,4,132.21956324290537,0,True,False,1422,139,1176296.0,0,0.0,139.0,1176296.0,0.035889491350374385,0.03337756071428166,4.800294713304839
256512,1609,361,64.5301282832543,0.35427462103749324,636.186,16.255,881.974,66,6,129.48904609588695,0,True,False,13,52,496848.0,1,1324.0,52.0,496848.0,0.013426284533953009,0.01409813030544133,6.218796067887254
256512,1723,1422,112.66257178515559,0.35207494612856494,696.318,90.623,954.842,114,2,125.60762841354614,0,True,False,1422,126,1174628.0,4,12836.0,126.0,1174628.0,0.032532920216886134,0.03333023098496912,4.94195586252843
256512,1747,1131,23.38441877661372,0.4129111017504934,639.49,107.593,833.647,24,3,50.4896441292822,2,False,True,13,27,200988.0,0,0.0,180.0,1779832.0,0.046475600309837335,0.050502977686926895,4.427382689698672
256512,1823,1747,75.09011243774547,0.38146054818967173,646.708,74.804,785.492,76,4,125.57975656702767,0,True,False,13,93,967004.0,0,0.0,93.0,967004.0,0.024012393493415957,0.027438871441332134,5.380076974920316
256512,1843,636,18.947177927444876,0.39977759824711634,639.136,92.071,840.741,20,5,60.01422215854623,2,False,True,13,22,239024.0,0,0.0,153.0,1621764.0,0.039504260263361735,0.04601777645612693,4.661847943335695
256512,1906,1843,62.681365982568416,0.328976523760431,612.654,103.847,802.433,63,6,122.69558814111465,0,True,False,13,66,691672.0,1,2668.0,66.0,691672.0,0.017041053446940357,0.019626288089365795,5.8748416666698935
256512,1970,1843,62.27844795591949,0.33986517415502965,588.284,90.575,811.48,64,6,122.29267011446572,0,True,False,13,65,691068.0,2,8456.0,65.0,691068.0,0.01678285566744126,0.01960914950632936,5.8968679729998925
256512,2071,1264,98.808383242804,0.3294812785896691,636.469,201.991,801.72,101,2,121.16596055898222,0,True,False,1264,112,1066968.0,4,12184.0,112.0,1066968.0,0.028918151303898788,0.03027536368413705,5.111880863970742
256512,2155,1444,82.31066857889277,0.3863660182793963,560.248,62.505,913.6,84,4,117.06647002833427,0,True,False,1422,101,927016.0,0,0.0,101.0,927016.0,0.026077975729408728,0.02630420644388022,5.261024303276552
