task_id,family,policy,candidate_id,shape,permutation_index,score_tie_count,nmse,regret,oracle_nmse,best_restart,best_nmse,best_restart_parameter_norm,minimum_norm_equivalent_restart,equivalent_nmse,minimum_equivalent_parameter_norm,n_equivalent_restarts
matching_052,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,1,3.24841629941491e-31,0.0,3.24841629941491e-31,1,3.24841629941491e-31,2.6457513110645907,0,7.1533588865793034e-31,2.6457513110645907,4
matching_052,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.75,3.24841629941491e-31,0,0.75,2.5,0,0.75,2.5,4
matching_052,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.5,3.24841629941491e-31,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_053,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,3,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_053,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,2,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_053,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,4,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_053,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_053,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_053,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_054,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,3,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,1,0.25,2.598076211353316,4
matching_054,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,1,0.25,2.598076211353316,4
matching_054,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,4,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,1,0.25,2.598076211353316,4
matching_054,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,2,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,1,0.25,2.598076211353316,4
matching_054,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.2500000000000001,0.2499999999999999,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_054,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,1,0.25,2.598076211353316,4
matching_055,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_055,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_055,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_055,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_055,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_055,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,2,0.5,2.345207879911715,3
matching_056,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_056,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_056,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_056,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_056,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_056,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_057,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,8,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_057,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,0,0.5,2.549509756796392,4
matching_057,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_057,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_057,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_057,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.5495097567963927,0,0.4999999999999999,2.5495097567963927,3
matching_058,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,3,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_058,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_058,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,4,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_058,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_058,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_058,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_059,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,3,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_059,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_059,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,3,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_059,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_059,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_059,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_060,quadratic_matching,centered_cut_bound,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_060,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_060,quadratic_matching,full_cut_bound,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_060,quadratic_matching,two_sweep_pilot,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_060,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_060,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,3,0.5,2.42243303688292,3
matching_061,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,4,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_061,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_061,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,4,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_061,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,2,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_061,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_061,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_062,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,8,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_062,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.5,0.0,0.5,2,0.5,2.549509756796393,3,0.5,2.549509756796392,2
matching_062,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_062,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,3,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_062,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_062,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_063,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,1,0.5,2.345207879911716,4
matching_063,quadratic_matching,centered_cut_sum,comb_p2,comb,2,3,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_063,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,1,0.5,2.345207879911716,4
matching_063,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_063,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.3480659140848217,2,0.5,2.345207879911716,3
matching_063,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_064,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,3,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_064,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_064,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,3,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_064,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_064,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.2500000000000001,0.2499999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_064,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_065,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_065,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_065,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_065,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_065,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25,1,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,4
matching_065,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_066,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_066,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,2,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_066,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_066,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_066,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_066,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,1,0.5,2.345207879911716,4
matching_067,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,4,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_067,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_067,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_067,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_067,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_067,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_068,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_068,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_068,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_068,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_068,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_068,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,2
matching_069,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,1,4.3359752511971625e-31,0.0,4.3359752511971625e-31,0,4.3359752511971625e-31,2.6457513110645907,0,4.3359752511971625e-31,2.6457513110645907,4
matching_069,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,4.3359752511971625e-31,0.0,4.3359752511971625e-31,0,4.3359752511971625e-31,2.6457513110645907,0,4.3359752511971625e-31,2.6457513110645907,4
matching_069,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,1,4.3359752511971625e-31,0.0,4.3359752511971625e-31,0,4.3359752511971625e-31,2.6457513110645907,0,4.3359752511971625e-31,2.6457513110645907,4
matching_069,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,1,4.3359752511971625e-31,0.0,4.3359752511971625e-31,0,4.3359752511971625e-31,2.6457513110645907,0,4.3359752511971625e-31,2.6457513110645907,4
matching_069,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.5,4.3359752511971625e-31,2,0.5,2.549509756796392,2,0.5,2.549509756796392,1
matching_069,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,4.3359752511971625e-31,0.0,4.3359752511971625e-31,0,4.3359752511971625e-31,2.6457513110645907,0,4.3359752511971625e-31,2.6457513110645907,4
matching_070,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_070,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_070,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_070,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_070,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_070,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,3,0.5,2.345207879911715,4
matching_071,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_071,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_071,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_071,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_071,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_071,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_072,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_072,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.549509756796393,0,0.5,2.345207879911716,4
matching_072,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_072,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_072,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_072,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.549509756796393,0,0.5,2.345207879911716,4
matching_073,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_073,quadratic_matching,centered_cut_sum,comb_p2,comb,2,4,0.75,0.25,0.5,0,0.75,2.5,3,0.75,2.4999999999999973,4
matching_073,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_073,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,6,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_073,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_073,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_074,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_074,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_074,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_074,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,2,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,2
matching_074,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_074,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,2
matching_075,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,4,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_075,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_075,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,4,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_075,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,2,0.2499999999999999,0.0,0.2499999999999999,2,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_075,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.2500000000000001,0.2499999999999999,0,0.5,104003547562.58636,2,0.5,2.549509756796392,4
matching_075,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.2500000000000001,0.2499999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_076,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_076,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_076,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_076,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_076,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_076,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_077,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_077,quadratic_matching,centered_cut_sum,comb_p3,comb,3,3,0.7499999999999999,0.25,0.4999999999999999,2,0.7499999999999999,2.5,0,0.75,2.5,4
matching_077,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_077,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,7,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,2,0.5,2.5495097567963927,3
matching_077,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,2,0.5,2.5495097567963927,3
matching_077,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_078,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_078,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_078,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,3,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_078,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,6,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_078,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_078,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_079,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,1,0.25,2.598076211353316,1,0.25,2.598076211353316,3
matching_079,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25,1,0.25,2.598076211353316,1,0.25,2.598076211353316,3
matching_079,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,1,0.25,2.598076211353316,1,0.25,2.598076211353316,3
matching_079,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25,1,0.25,2.598076211353316,1,0.25,2.598076211353316,3
