task_id,family,candidate_id,shape,normalized_mse,mean_restart_error,restart_std,centered_cut_bound,centered_cut_sum,full_cut_bound,pilot_error,optimization_gap_above_bound
matching_036,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.5,0.5,0.5,-1.1102230246251565e-16
matching_036,quadratic_matching,mixed_p2,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_036,quadratic_matching,mixed_p3,mixed,0.5,0.5625,0.12499999999999999,0.25,1.5,0.25,0.5,0.25
matching_037,quadratic_matching,balanced_p0,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5000000006009953,0.0
matching_037,quadratic_matching,balanced_p1,balanced,0.4999999999999999,0.49999999999999994,6.409875621278546e-17,0.5,1.5,0.5,0.500000007673228,-1.1102230246251565e-16
matching_037,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_037,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_037,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000193797727,0.0
matching_037,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000009293876,0.0
matching_037,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000009293876,0.0
matching_037,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.0,0.5,0.7500263862061256,0.25
matching_037,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_037,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_037,quadratic_matching,mixed_p2,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_037,quadratic_matching,mixed_p3,mixed,0.25,0.25,0.0,0.25,1.25,0.25,0.25,0.0
matching_038,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.4999999999999999,0.0
matching_038,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,1.75,0.5,0.4999999999999999,0.0
matching_038,quadratic_matching,balanced_p2,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_038,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.25,1.0,0.25,0.5,0.25
matching_038,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.750020938492876,0.0
matching_038,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.750000000057154,0.0
matching_038,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000364642355,0.0
matching_038,quadratic_matching,comb_p3,comb,0.75,0.750000005359311,1.0718621989980193e-08,0.4999999999999999,1.5,0.25,0.7500000527974039,0.2500000000000001
matching_038,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_038,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_038,quadratic_matching,mixed_p2,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_038,quadratic_matching,mixed_p3,mixed,0.5,0.5,0.0,0.25,1.5,0.25,0.5000001395861033,0.25
matching_039,quadratic_matching,balanced_p0,balanced,0.5,0.6875,0.125,0.5,2.0,0.5,0.5,0.0
matching_039,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_039,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_039,quadratic_matching,balanced_p3,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_039,quadratic_matching,comb_p0,comb,0.75,0.7500149927147538,2.9985429507661806e-05,0.75,2.5,0.5,0.7501054551778705,0.0
matching_039,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,2.0,0.5,0.7500000000045897,0.25
matching_039,quadratic_matching,comb_p2,comb,0.75,0.7500135808673343,2.7161734668660095e-05,0.75,2.25,0.5,0.7501145988651104,0.0
matching_039,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500000002510663,0.25
matching_039,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_039,quadratic_matching,mixed_p1,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_039,quadratic_matching,mixed_p2,mixed,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.0,0.5,0.75,-1.1102230246251565e-16
matching_039,quadratic_matching,mixed_p3,mixed,0.4999999999999999,0.5625,0.125,0.5,1.75,0.5,0.4999999999999999,-1.1102230246251565e-16
matching_040,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_040,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_040,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000004877822342,0.0
matching_040,quadratic_matching,balanced_p3,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_040,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500022003877398,0.0
matching_040,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000063399843,0.0
matching_040,quadratic_matching,comb_p2,comb,0.75,0.7500050673236901,9.530991717287774e-06,0.75,2.25,0.5,0.75012635396062,0.0
matching_040,quadratic_matching,comb_p3,comb,0.75,0.75,6.409875621278546e-17,0.5,1.75,0.5,0.750000000003496,0.25
matching_040,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_040,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_040,quadratic_matching,mixed_p2,mixed,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.0,0.5,0.75,-1.1102230246251565e-16
matching_040,quadratic_matching,mixed_p3,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_041,quadratic_matching,balanced_p0,balanced,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.75,0.5,0.5,-1.1102230246251565e-16
matching_041,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_041,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_041,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_041,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500003729933754,0.0
matching_041,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500009653169921,0.0
matching_041,quadratic_matching,comb_p2,comb,0.75,0.7500001445226305,2.890452609513903e-07,0.5,1.75,0.5,0.750000003161103,0.25
matching_041,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7501296734873368,0.25
matching_041,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.7500000000000009,0.0
matching_041,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_041,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_041,quadratic_matching,mixed_p3,mixed,0.5,0.5,0.0,0.5,1.75,0.5,0.5,0.0
matching_042,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.12499999999999999,0.5,2.0,0.5,0.5,0.0
matching_042,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_042,quadratic_matching,balanced_p2,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_042,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.12499999999999999,0.5,1.75,0.5,0.5,0.0
matching_042,quadratic_matching,comb_p0,comb,0.75,0.7500000000043241,8.64808841822115e-12,0.75,2.5,0.5,0.7717594348490826,0.0
matching_042,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7578773599742441,0.25
matching_042,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7912750722872233,0.0
matching_042,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7501789293909931,0.25
matching_042,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000002462901,0.0
matching_042,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5625,0.12500000000000003,0.5,1.5,0.5,0.5,-1.1102230246251565e-16
matching_042,quadratic_matching,mixed_p2,mixed,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.5,0.5,0.75,-1.1102230246251565e-16
matching_042,quadratic_matching,mixed_p3,mixed,0.5,0.5625,0.12499999999999999,0.5,1.75,0.5,0.4999999999999999,0.0
matching_043,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_043,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_043,quadratic_matching,balanced_p2,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_043,quadratic_matching,balanced_p3,balanced,0.25,0.25,0.0,0.25,0.5,0.25,0.2499999999999999,0.0
matching_043,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.750000015122068,0.0
matching_043,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500005556805827,0.0
matching_043,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500023854370825,0.0
matching_043,quadratic_matching,comb_p3,comb,0.75,0.7500000000047523,9.3436700101263e-12,0.4999999999999999,1.25,0.25,0.750004672001525,0.2500000000000001
matching_043,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_043,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_043,quadratic_matching,mixed_p2,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_043,quadratic_matching,mixed_p3,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.25,1.25,0.25,0.5,0.2499999999999999
matching_044,quadratic_matching,balanced_p0,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_044,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_044,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_044,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_044,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500019081540752,0.0
matching_044,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.750001908336486,0.0
matching_044,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500005585105689,0.25
matching_044,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500005585105689,0.25
matching_044,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_044,quadratic_matching,mixed_p1,mixed,0.75,0.75,6.409875621278546e-17,0.75,2.5,0.5,0.750000000000209,0.0
matching_044,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.75,0.5,0.5,-1.1102230246251565e-16
matching_044,quadratic_matching,mixed_p3,mixed,0.5,0.5,0.0,0.5,1.75,0.5,0.5,0.0
matching_045,quadratic_matching,balanced_p0,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_045,quadratic_matching,balanced_p1,balanced,0.5,0.6875,0.125,0.5,1.75,0.5,0.5000000000055801,0.0
matching_045,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_045,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.12499999999999999,0.5,2.0,0.5,0.5,0.0
matching_045,quadratic_matching,comb_p0,comb,0.75,0.7500000000000001,1.4332917616497527e-16,0.5,1.75,0.5,0.7500308761331125,0.25
matching_045,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.5,0.5,0.7500000005244372,0.25
matching_045,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500137534171817,0.25
matching_045,quadratic_matching,comb_p3,comb,0.7499999999999999,0.7500023622942679,4.724587741108062e-06,0.75,2.5,0.5,0.7500104477827603,-1.1102230246251565e-16
matching_045,quadratic_matching,mixed_p0,mixed,0.5,0.5,0.0,0.25,1.0,0.25,0.5000000089520744,0.25
matching_045,quadratic_matching,mixed_p1,mixed,0.5,0.5,0.0,0.25,1.5,0.25,0.5,0.25
matching_045,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.5,0.5,0.5000000000000018,-1.1102230246251565e-16
matching_045,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000394922917,0.0
matching_046,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_046,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000000015257,0.0
matching_046,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.25,1.0,0.25,0.5,0.25
matching_046,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.25,1.0,0.25,0.5,0.25
matching_046,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.5,2.0,0.5,0.7500007213761188,0.25
matching_046,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.5,0.5,0.750000021172601,0.25
matching_046,quadratic_matching,comb_p2,comb,0.75,0.7500000471894764,9.43789529213775e-08,0.4999999999999999,1.5,0.25,0.7500005655915499,0.2500000000000001
matching_046,quadratic_matching,comb_p3,comb,0.75,0.7500000471894764,9.437895286586635e-08,0.4999999999999999,1.5,0.25,0.7500005655915498,0.2500000000000001
matching_046,quadratic_matching,mixed_p0,mixed,0.5,0.5,0.0,0.25,1.25,0.25,0.50003755978738,0.25
matching_046,quadratic_matching,mixed_p1,mixed,0.5,0.5,0.0,0.25,1.5,0.25,0.5000000000365454,0.25
matching_046,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.25,1.25,0.25,0.5000000987567661,0.2499999999999999
matching_046,quadratic_matching,mixed_p3,mixed,0.5,0.5,0.0,0.25,1.25,0.25,0.5000000987567661,0.25
matching_047,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_047,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000000014820376,0.0
matching_047,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_047,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_047,quadratic_matching,comb_p0,comb,0.75,0.7500000012757186,2.2890446308980513e-09,0.5,2.0,0.5,0.7522331175144422,0.25
matching_047,quadratic_matching,comb_p1,comb,0.75,0.7500000025335947,2.974685289093815e-09,0.5,1.25,0.5,0.7500381784817411,0.25
matching_047,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500010142082731,0.25
matching_047,quadratic_matching,comb_p3,comb,0.75,0.7500008912354942,1.7820825336735143e-06,0.75,2.5,0.5,0.7500016643521261,0.0
matching_047,quadratic_matching,mixed_p0,mixed,0.5,0.5,0.0,0.25,1.25,0.25,0.5000000001806659,0.25
matching_047,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.49999999999999994,6.409875621278546e-17,0.25,1.25,0.25,0.5,0.2499999999999999
matching_047,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.5,1.5,0.5,0.5,0.0
matching_047,quadratic_matching,mixed_p3,mixed,0.7499999999999999,0.75,0.0,0.75,2.25,0.5,0.7500000000000095,-1.1102230246251565e-16
matching_048,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_048,quadratic_matching,balanced_p1,balanced,0.4999999999999999,0.625,0.14433756729740646,0.5,1.75,0.5,0.5,-1.1102230246251565e-16
matching_048,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_048,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_048,quadratic_matching,comb_p0,comb,0.7499999999999999,0.75,0.0,0.75,2.25,0.5,0.7500000015656674,-1.1102230246251565e-16
matching_048,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500017411411206,0.25
matching_048,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.0,0.5,0.7500000000352464,0.25
matching_048,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000015656674,0.0
matching_048,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_048,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.625,0.14433756729740646,0.5,1.75,0.5,0.4999999999999999,-1.1102230246251565e-16
matching_048,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.25,1.25,0.25,0.5000000000000016,0.25
matching_048,quadratic_matching,mixed_p3,mixed,0.75,0.75,1.1102230246251565e-16,0.75,2.0,0.5,0.75,0.0
matching_049,quadratic_matching,balanced_p0,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.75,0.0
matching_049,quadratic_matching,balanced_p1,balanced,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.0
matching_049,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.25,1.0,0.25,0.5,0.25
matching_049,quadratic_matching,balanced_p3,balanced,0.5,0.6875,0.12499999999999999,0.5,2.0,0.5,0.5000000001431621,0.0
matching_049,quadratic_matching,comb_p0,comb,0.75,0.7500000000025112,5.0224361706493006e-12,0.75,2.5,0.5,0.7500028337547275,0.0
matching_049,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.2500000000000001,1.0,0.25,0.7500000000823048,0.4999999999999999
matching_049,quadratic_matching,comb_p2,comb,0.75,0.750017829027026,3.5658048500059264e-05,0.4999999999999999,1.5,0.25,0.7500073864412347,0.2500000000000001
matching_049,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.750037044475985,0.0
matching_049,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500005980992215,0.0
matching_049,quadratic_matching,mixed_p1,mixed,0.5,0.625,0.14433756729740643,0.25,1.5,0.25,0.5,0.25
matching_049,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.49999999999999994,6.409875621278546e-17,0.25,1.25,0.25,0.5000000299788927,0.2499999999999999
matching_049,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_050,quadratic_matching,balanced_p0,balanced,0.4999999999999999,0.5625,0.125,0.5,2.0,0.5,0.5,-1.1102230246251565e-16
matching_050,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000000000001,0.0
matching_050,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.12500000000000006,0.5,2.0,0.5,0.5,0.0
matching_050,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_050,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.5,0.5,0.7500105573047079,0.0
matching_050,quadratic_matching,comb_p1,comb,0.7499999999999999,0.75,9.064933036736789e-17,0.5,1.75,0.5,0.7518266884278966,0.2499999999999999
matching_050,quadratic_matching,comb_p2,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.5,2.0,0.5,0.7500000000023406,0.2499999999999999
matching_050,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.750000000715988,0.0
matching_050,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000000000002,0.0
matching_050,quadratic_matching,mixed_p1,mixed,0.5,0.5,0.0,0.5,1.75,0.5,0.5,0.0
matching_050,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_050,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_051,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000062077681935,0.0
matching_051,quadratic_matching,balanced_p1,balanced,0.4999999999999999,0.49999999999999994,6.409875621278546e-17,0.5,1.5,0.5,0.5000000031433115,-1.1102230246251565e-16
matching_051,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_051,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_051,quadratic_matching,comb_p0,comb,0.75,0.750000203366973,4.06733946069678e-07,0.75,2.25,0.5,0.750074109944034,0.0
matching_051,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500096072677027,0.25
matching_051,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500047224753662,0.25
matching_051,quadratic_matching,comb_p3,comb,0.7499999999999999,0.75,0.0,0.75,2.5,0.5,0.7500003926975976,-1.1102230246251565e-16
matching_051,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_051,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.75,0.5,0.4999999999999999,-1.1102230246251565e-16
matching_051,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.5,1.5,0.5,0.5,0.0
matching_051,quadratic_matching,mixed_p3,mixed,0.75,0.75,6.409875621278546e-17,0.75,2.25,0.5,0.7500000001134024,0.0
matching_052,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_052,quadratic_matching,balanced_p1,balanced,3.24841629941491e-31,6.471390325796679e-31,2.1712410753206807e-31,0.0,0.0,3.081487911019579e-33,3.9547689612721365e-31,3.24841629941491e-31
matching_052,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_052,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_052,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500027354138197,0.0
matching_052,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.2500000000000001,0.75,0.2499999999999999,0.75,0.4999999999999999
matching_052,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500030530879374,0.25
matching_052,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.5,0.5,0.750002652782167,0.0
matching_052,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_052,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5625,0.125,0.25,1.25,0.25,0.5,0.2499999999999999
matching_052,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5625,0.12500000000000006,0.5,1.5,0.5,0.5,-1.1102230246251565e-16
matching_052,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000000001091,0.0
matching_053,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_053,quadratic_matching,balanced_p1,balanced,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.5,0.5,0.5000000008846878,-1.1102230246251565e-16
matching_053,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_053,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.25,1.0,0.25,0.5,0.25
matching_053,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000012062231,0.0
matching_053,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500031523406973,0.25
matching_053,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,2.0,0.5,0.7500000000057188,0.25
matching_053,quadratic_matching,comb_p3,comb,0.75,0.7500000000707292,1.414583049462629e-10,0.4999999999999999,1.5,0.25,0.750000033771828,0.2500000000000001
matching_053,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_053,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5625,0.12500000000000003,0.5,1.75,0.5,0.4999999999999999,-1.1102230246251565e-16
matching_053,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_053,quadratic_matching,mixed_p3,mixed,0.5,0.5,0.0,0.25,1.25,0.25,0.500000022088636,0.25
matching_054,quadratic_matching,balanced_p0,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000000000002,0.0
matching_054,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000000000002,0.0
matching_054,quadratic_matching,balanced_p2,balanced,0.2499999999999999,0.24999999999999994,6.798699777552591e-17,0.25,0.5,0.25,0.25,-1.1102230246251565e-16
matching_054,quadratic_matching,balanced_p3,balanced,0.5,0.6875,0.12499999999999999,0.5,2.0,0.5,0.5,0.0
matching_054,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.5,0.5,0.7522815148148434,0.0
matching_054,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.5,0.5,0.7500173534070906,0.25
matching_054,quadratic_matching,comb_p2,comb,0.75,0.7500040111581255,8.02149598438015e-06,0.4999999999999999,1.25,0.25,0.7500166389646314,0.2500000000000001
matching_054,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.752714129541032,0.0
matching_054,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000000000202,0.0
matching_054,quadratic_matching,mixed_p1,mixed,0.25,0.25,0.0,0.25,1.25,0.25,0.25,0.0
matching_054,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.6249999963319175,0.14433756306186973,0.25,1.0,0.25,0.5,0.2499999999999999
matching_054,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_055,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
