task_id,family,policy,candidate_id,normalized_mse,regret
matching_096,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,1.1102230246251565e-16
matching_096,quadratic_matching,uniform_random_expectation,average,0.7083333333333334,0.20833333333333348
matching_097,quadratic_matching,centered_cut_bound,mixed_p3,0.4999999999999999,0.0
matching_097,quadratic_matching,centered_cut_sum,mixed_p3,0.4999999999999999,0.0
matching_097,quadratic_matching,full_cut_bound,mixed_p3,0.4999999999999999,0.0
matching_097,quadratic_matching,two_sweep_pilot,balanced_p2,0.5,1.1102230246251565e-16
matching_097,quadratic_matching,fixed_balanced_p0,balanced_p0,0.75,0.2500000000000001
matching_097,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,1.1102230246251565e-16
matching_097,quadratic_matching,uniform_random_expectation,average,0.6875,0.1875000000000001
matching_098,quadratic_matching,centered_cut_bound,balanced_p1,0.5,0.0
matching_098,quadratic_matching,centered_cut_sum,balanced_p1,0.5,0.0
matching_098,quadratic_matching,full_cut_bound,balanced_p0,0.75,0.25
matching_098,quadratic_matching,two_sweep_pilot,balanced_p1,0.5,0.0
matching_098,quadratic_matching,fixed_balanced_p0,balanced_p0,0.75,0.25
matching_098,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,0.0
matching_098,quadratic_matching,uniform_random_expectation,average,0.7083333333333334,0.20833333333333337
matching_099,quadratic_matching,centered_cut_bound,balanced_p0,0.5,0.0
matching_099,quadratic_matching,centered_cut_sum,balanced_p0,0.5,0.0
matching_099,quadratic_matching,full_cut_bound,balanced_p0,0.5,0.0
matching_099,quadratic_matching,two_sweep_pilot,balanced_p0,0.5,0.0
matching_099,quadratic_matching,fixed_balanced_p0,balanced_p0,0.5,0.0
matching_099,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,0.0
matching_099,quadratic_matching,uniform_random_expectation,average,0.6666666666666666,0.16666666666666663
matching_100,quadratic_matching,centered_cut_bound,mixed_p3,0.5,0.0
matching_100,quadratic_matching,centered_cut_sum,mixed_p3,0.5,0.0
matching_100,quadratic_matching,full_cut_bound,mixed_p3,0.5,0.0
matching_100,quadratic_matching,two_sweep_pilot,balanced_p1,0.5,0.0
matching_100,quadratic_matching,fixed_balanced_p0,balanced_p0,0.75,0.25
matching_100,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,0.0
matching_100,quadratic_matching,uniform_random_expectation,average,0.6458333333333334,0.14583333333333337
matching_101,quadratic_matching,centered_cut_bound,balanced_p1,0.5,0.0
matching_101,quadratic_matching,centered_cut_sum,balanced_p1,0.5,0.0
matching_101,quadratic_matching,full_cut_bound,balanced_p0,0.75,0.25
matching_101,quadratic_matching,two_sweep_pilot,balanced_p2,0.5,0.0
matching_101,quadratic_matching,fixed_balanced_p0,balanced_p0,0.75,0.25
matching_101,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,0.0
matching_101,quadratic_matching,uniform_random_expectation,average,0.6875,0.1875
matching_102,quadratic_matching,centered_cut_bound,balanced_p2,0.25,0.0
matching_102,quadratic_matching,centered_cut_sum,balanced_p2,0.25,0.0
matching_102,quadratic_matching,full_cut_bound,balanced_p2,0.25,0.0
matching_102,quadratic_matching,two_sweep_pilot,balanced_p2,0.25,0.0
matching_102,quadratic_matching,fixed_balanced_p0,balanced_p0,0.4999999999999999,0.2499999999999999
matching_102,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.25,0.0
matching_102,quadratic_matching,uniform_random_expectation,average,0.666666666666667,0.41666666666666696
matching_103,quadratic_matching,centered_cut_bound,mixed_p1,0.25,0.0
matching_103,quadratic_matching,centered_cut_sum,mixed_p1,0.25,0.0
matching_103,quadratic_matching,full_cut_bound,mixed_p1,0.25,0.0
matching_103,quadratic_matching,two_sweep_pilot,mixed_p1,0.25,0.0
matching_103,quadratic_matching,fixed_balanced_p0,balanced_p0,0.75,0.5
matching_103,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.5,0.25
matching_103,quadratic_matching,uniform_random_expectation,average,0.6666666666666666,0.41666666666666663
matching_104,quadratic_matching,centered_cut_bound,balanced_p2,0.4999999999999999,0.0
matching_104,quadratic_matching,centered_cut_sum,balanced_p3,0.4999999999999999,0.0
matching_104,quadratic_matching,full_cut_bound,balanced_p0,0.75,0.2500000000000001
matching_104,quadratic_matching,two_sweep_pilot,balanced_p2,0.4999999999999999,0.0
matching_104,quadratic_matching,fixed_balanced_p0,balanced_p0,0.75,0.2500000000000001
matching_104,quadratic_matching,best_fixed_in_hindsight,balanced_p2,0.4999999999999999,0.0
matching_104,quadratic_matching,uniform_random_expectation,average,0.7083333333333334,0.20833333333333348
quartet_000,quartic_partition,centered_cut_bound,balanced_p0,5.794651091275349e-31,0.0
quartet_000,quartic_partition,centered_cut_sum,balanced_p0,5.794651091275349e-31,0.0
quartet_000,quartic_partition,full_cut_bound,balanced_p0,5.794651091275349e-31,0.0
quartet_000,quartic_partition,two_sweep_pilot,balanced_p0,5.794651091275349e-31,0.0
quartet_000,quartic_partition,fixed_balanced_p0,balanced_p0,5.794651091275349e-31,0.0
quartet_000,quartic_partition,best_fixed_in_hindsight,balanced_p0,5.794651091275349e-31,0.0
quartet_000,quartic_partition,uniform_random_expectation,average,0.4583333333333333,0.4583333333333333
quartet_001,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_001,quartic_partition,centered_cut_sum,mixed_p0,0.5,0.0
quartet_001,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_001,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_001,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_001,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_001,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_002,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_002,quartic_partition,centered_cut_sum,mixed_p0,0.5,1.1102230246251565e-16
quartet_002,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_002,quartic_partition,two_sweep_pilot,balanced_p0,0.5,1.1102230246251565e-16
quartet_002,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_002,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_002,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_003,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_003,quartic_partition,centered_cut_sum,mixed_p0,0.5,0.0
quartet_003,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_003,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_003,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_003,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_003,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_004,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_004,quartic_partition,centered_cut_sum,mixed_p0,0.5,0.0
quartet_004,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_004,quartic_partition,two_sweep_pilot,mixed_p0,0.5,0.0
quartet_004,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_004,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_004,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_005,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_005,quartic_partition,centered_cut_sum,mixed_p0,0.5,0.0
quartet_005,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_005,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_005,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_005,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_005,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_006,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_006,quartic_partition,centered_cut_sum,balanced_p0,0.5,0.0
quartet_006,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_006,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_006,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_006,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_006,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_007,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_007,quartic_partition,centered_cut_sum,mixed_p3,0.5,0.0
quartet_007,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_007,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_007,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_007,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_007,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_008,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_008,quartic_partition,centered_cut_sum,balanced_p0,0.5,0.0
quartet_008,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_008,quartic_partition,two_sweep_pilot,balanced_p1,0.5,0.0
quartet_008,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_008,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_008,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_009,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_009,quartic_partition,centered_cut_sum,balanced_p0,0.5,0.0
quartet_009,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_009,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_009,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_009,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_009,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_010,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_010,quartic_partition,centered_cut_sum,mixed_p1,0.5,0.0
quartet_010,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_010,quartic_partition,two_sweep_pilot,comb_p2,0.5,0.0
quartet_010,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_010,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_010,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_011,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_011,quartic_partition,centered_cut_sum,mixed_p3,0.5,0.0
quartet_011,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_011,quartic_partition,two_sweep_pilot,balanced_p2,0.5,0.0
quartet_011,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_011,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_011,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_012,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_012,quartic_partition,centered_cut_sum,balanced_p2,0.5,0.0
quartet_012,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_012,quartic_partition,two_sweep_pilot,balanced_p2,0.5,0.0
quartet_012,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_012,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_012,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_013,quartic_partition,centered_cut_bound,balanced_p0,0.4999999999999999,0.0
quartet_013,quartic_partition,centered_cut_sum,balanced_p0,0.4999999999999999,0.0
quartet_013,quartic_partition,full_cut_bound,balanced_p0,0.4999999999999999,0.0
quartet_013,quartic_partition,two_sweep_pilot,balanced_p1,0.5,1.1102230246251565e-16
quartet_013,quartic_partition,fixed_balanced_p0,balanced_p0,0.4999999999999999,0.0
quartet_013,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.4999999999999999,0.0
quartet_013,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_014,quartic_partition,centered_cut_bound,balanced_p0,0.4999999999999999,0.0
quartet_014,quartic_partition,centered_cut_sum,balanced_p0,0.4999999999999999,0.0
quartet_014,quartic_partition,full_cut_bound,balanced_p0,0.4999999999999999,0.0
quartet_014,quartic_partition,two_sweep_pilot,balanced_p0,0.4999999999999999,0.0
quartet_014,quartic_partition,fixed_balanced_p0,balanced_p0,0.4999999999999999,0.0
quartet_014,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.4999999999999999,0.0
quartet_014,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_015,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_015,quartic_partition,centered_cut_sum,mixed_p0,0.5,0.0
quartet_015,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_015,quartic_partition,two_sweep_pilot,balanced_p1,0.5,0.0
quartet_015,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_015,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_015,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_016,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_016,quartic_partition,centered_cut_sum,balanced_p2,0.5,0.0
quartet_016,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_016,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_016,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_016,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_016,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_017,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_017,quartic_partition,centered_cut_sum,mixed_p3,0.5,1.1102230246251565e-16
quartet_017,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_017,quartic_partition,two_sweep_pilot,balanced_p0,0.5,1.1102230246251565e-16
quartet_017,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_017,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_017,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_018,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_018,quartic_partition,centered_cut_sum,balanced_p0,0.5,0.0
quartet_018,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_018,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_018,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_018,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_018,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_019,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_019,quartic_partition,centered_cut_sum,mixed_p1,0.5,0.0
quartet_019,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_019,quartic_partition,two_sweep_pilot,comb_p0,0.5,0.0
quartet_019,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_019,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_019,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_020,quartic_partition,centered_cut_bound,balanced_p1,3.208372489948156e-31,0.0
quartet_020,quartic_partition,centered_cut_sum,balanced_p1,3.208372489948156e-31,0.0
quartet_020,quartic_partition,full_cut_bound,balanced_p0,0.5,0.5
quartet_020,quartic_partition,two_sweep_pilot,balanced_p1,3.208372489948156e-31,0.0
quartet_020,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.5
quartet_020,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.5
quartet_020,quartic_partition,uniform_random_expectation,average,0.4583333333333333,0.4583333333333333
quartet_021,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_021,quartic_partition,centered_cut_sum,mixed_p2,0.5,1.1102230246251565e-16
quartet_021,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_021,quartic_partition,two_sweep_pilot,mixed_p2,0.5,1.1102230246251565e-16
quartet_021,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_021,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_021,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_022,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_022,quartic_partition,centered_cut_sum,balanced_p3,0.5,0.0
quartet_022,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_022,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_022,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_022,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_022,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_023,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_023,quartic_partition,centered_cut_sum,mixed_p2,0.5,0.0
quartet_023,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_023,quartic_partition,two_sweep_pilot,mixed_p0,0.5,0.0
quartet_023,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_023,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_023,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_024,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_024,quartic_partition,centered_cut_sum,balanced_p0,0.5,0.0
quartet_024,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_024,quartic_partition,two_sweep_pilot,balanced_p1,0.5,0.0
quartet_024,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_024,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_024,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_025,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_025,quartic_partition,centered_cut_sum,mixed_p2,0.5,0.0
quartet_025,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_025,quartic_partition,two_sweep_pilot,balanced_p2,0.5,0.0
quartet_025,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_025,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_025,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_026,quartic_partition,centered_cut_bound,balanced_p3,1.0572148177165567e-31,0.0
quartet_026,quartic_partition,centered_cut_sum,balanced_p3,1.0572148177165567e-31,0.0
quartet_026,quartic_partition,full_cut_bound,balanced_p0,0.5,0.5
quartet_026,quartic_partition,two_sweep_pilot,balanced_p3,1.0572148177165567e-31,0.0
quartet_026,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.5
quartet_026,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.5
quartet_026,quartic_partition,uniform_random_expectation,average,0.4583333333333333,0.4583333333333333
quartet_027,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_027,quartic_partition,centered_cut_sum,balanced_p1,0.4999999999999999,0.0
quartet_027,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_027,quartic_partition,two_sweep_pilot,balanced_p0,0.5,1.1102230246251565e-16
quartet_027,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_027,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_027,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_028,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_028,quartic_partition,centered_cut_sum,mixed_p3,0.5,0.0
quartet_028,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_028,quartic_partition,two_sweep_pilot,mixed_p2,0.5,0.0
quartet_028,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_028,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_028,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_029,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_029,quartic_partition,centered_cut_sum,mixed_p1,0.4999999999999999,0.0
quartet_029,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_029,quartic_partition,two_sweep_pilot,balanced_p0,0.5,1.1102230246251565e-16
quartet_029,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_029,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_029,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_030,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_030,quartic_partition,centered_cut_sum,mixed_p3,0.4999999999999999,0.0
quartet_030,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_030,quartic_partition,two_sweep_pilot,balanced_p2,0.5,1.1102230246251565e-16
quartet_030,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_030,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_030,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_031,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_031,quartic_partition,centered_cut_sum,mixed_p2,0.5,0.0
quartet_031,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_031,quartic_partition,two_sweep_pilot,balanced_p0,0.5,0.0
quartet_031,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_031,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_031,quartic_partition,uniform_random_expectation,average,0.5,0.0
quartet_032,quartic_partition,centered_cut_bound,balanced_p2,5.089707332982235e-31,0.0
quartet_032,quartic_partition,centered_cut_sum,balanced_p2,5.089707332982235e-31,0.0
quartet_032,quartic_partition,full_cut_bound,balanced_p0,0.5,0.5
quartet_032,quartic_partition,two_sweep_pilot,balanced_p2,5.089707332982235e-31,0.0
quartet_032,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.5
quartet_032,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.5
quartet_032,quartic_partition,uniform_random_expectation,average,0.4583333333333333,0.4583333333333333
quartet_033,quartic_partition,centered_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_033,quartic_partition,centered_cut_sum,mixed_p3,0.5,1.1102230246251565e-16
quartet_033,quartic_partition,full_cut_bound,balanced_p0,0.5,1.1102230246251565e-16
quartet_033,quartic_partition,two_sweep_pilot,balanced_p0,0.5,1.1102230246251565e-16
quartet_033,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,1.1102230246251565e-16
quartet_033,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,1.1102230246251565e-16
quartet_033,quartic_partition,uniform_random_expectation,average,0.5,1.1102230246251565e-16
quartet_034,quartic_partition,centered_cut_bound,balanced_p0,0.5,0.0
quartet_034,quartic_partition,centered_cut_sum,mixed_p0,0.5,0.0
quartet_034,quartic_partition,full_cut_bound,balanced_p0,0.5,0.0
quartet_034,quartic_partition,two_sweep_pilot,mixed_p0,0.5,0.0
quartet_034,quartic_partition,fixed_balanced_p0,balanced_p0,0.5,0.0
quartet_034,quartic_partition,best_fixed_in_hindsight,balanced_p0,0.5,0.0
quartet_034,quartic_partition,uniform_random_expectation,average,0.5,0.0
