task_id,family,policy,candidate_id,shape,permutation_index,score_tie_count,nmse,regret,oracle_nmse
matching_069,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.6458333333333334,4.3359752511971625e-31
matching_070,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25
matching_070,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.25,0.0,0.25
matching_070,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25
matching_070,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25
matching_070,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25
matching_070,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_070,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.39583333333333337,0.25
matching_071,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_071,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_071,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_071,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_071,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25
matching_071,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_071,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.41666666666666663,0.25
matching_072,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999
matching_072,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999
matching_072,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
matching_072,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,1.1102230246251565e-16,0.4999999999999999
matching_072,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_072,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999
matching_072,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.14583333333333348,0.4999999999999999
matching_073,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.5,0.0,0.5
matching_073,quadratic_matching,centered_cut_sum,comb_p2,comb,2,4,0.75,0.25,0.5
matching_073,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.5,0.0,0.5
matching_073,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,6,0.5,0.0,0.5
matching_073,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5
matching_073,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_073,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.625,0.125,0.5
matching_074,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,5,0.5,1.1102230246251565e-16,0.4999999999999999
matching_074,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_074,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999
matching_074,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,2,0.4999999999999999,0.0,0.4999999999999999
matching_074,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999
matching_074,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999
matching_074,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.16666666666666674,0.4999999999999999
matching_075,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,4,0.2499999999999999,0.0,0.2499999999999999
matching_075,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.2499999999999999,0.0,0.2499999999999999
matching_075,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,4,0.2499999999999999,0.0,0.2499999999999999
matching_075,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,2,0.2499999999999999,0.0,0.2499999999999999
matching_075,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.2500000000000001,0.2499999999999999
matching_075,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.2500000000000001,0.2499999999999999
matching_075,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5833333333333334,0.3333333333333335,0.2499999999999999
matching_076,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_076,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_076,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_076,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_076,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25
matching_076,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_076,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6041666666666666,0.35416666666666663,0.25
matching_077,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_077,quadratic_matching,centered_cut_sum,comb_p3,comb,3,3,0.7499999999999999,0.25,0.4999999999999999
matching_077,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_077,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,7,0.5,1.1102230246251565e-16,0.4999999999999999
matching_077,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_077,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_077,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6041666666666666,0.10416666666666674,0.4999999999999999
matching_078,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,0.0,0.5
matching_078,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,0.0,0.5
matching_078,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,3,0.5,0.0,0.5
matching_078,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,6,0.5,0.0,0.5
matching_078,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
matching_078,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_078,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.625,0.125,0.5
matching_079,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_079,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_079,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_079,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_079,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25
matching_079,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_079,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.625,0.375,0.25
matching_080,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_080,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_080,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_080,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25
matching_080,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25
matching_080,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_080,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6041666666666666,0.35416666666666663,0.25
matching_081,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.75,0.2500000000000001,0.4999999999999999
matching_081,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,5,0.75,0.2500000000000001,0.4999999999999999
matching_081,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999
matching_081,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999
matching_081,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999
matching_081,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_081,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6875,0.1875000000000001,0.4999999999999999
matching_082,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999
matching_082,quadratic_matching,centered_cut_sum,comb_p3,comb,3,2,0.75,0.2500000000000001,0.4999999999999999
matching_082,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999
matching_082,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999
matching_082,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999
matching_082,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999
matching_082,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6875,0.1875000000000001,0.4999999999999999
matching_083,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,4,0.5,0.0,0.5
matching_083,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,3,0.5,0.0,0.5
matching_083,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.25,0.5
matching_083,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,3,0.5,0.0,0.5
matching_083,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5
matching_083,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.25,0.5
matching_083,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6875,0.1875,0.5
matching_084,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_084,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_084,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_084,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25
matching_084,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25
matching_084,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_084,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.625,0.375,0.25
matching_085,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,3,0.25,0.0,0.25
matching_085,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.25,0.0,0.25
matching_085,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,4,0.25,0.0,0.25
matching_085,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,1,0.25,0.0,0.25
matching_085,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25
matching_085,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.5,0.25
matching_085,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.39583333333333337,0.25
matching_086,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,3,0.25,0.0,0.25
matching_086,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.25,0.0,0.25
matching_086,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,3,0.25,0.0,0.25
matching_086,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,1,0.25,0.0,0.25
matching_086,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25
matching_086,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.5,0.25
matching_086,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.41666666666666663,0.25
matching_087,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,8,0.5,1.1102230246251565e-16,0.4999999999999999
matching_087,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,2,0.5,1.1102230246251565e-16,0.4999999999999999
matching_087,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
matching_087,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,1.1102230246251565e-16,0.4999999999999999
matching_087,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_087,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_087,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.625,0.1250000000000001,0.4999999999999999
matching_088,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,1.1102230246251565e-16,0.4999999999999999
matching_088,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_088,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999
matching_088,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,1.1102230246251565e-16,0.4999999999999999
matching_088,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999
matching_088,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999
matching_088,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.16666666666666674,0.4999999999999999
matching_089,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31
matching_089,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31
matching_089,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31
matching_089,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31
matching_089,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.75,3.4530737805760424e-31
matching_089,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.75,3.4530737805760424e-31
matching_089,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.6458333333333334,3.4530737805760424e-31
matching_090,quadratic_matching,centered_cut_bound,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999
matching_090,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999
matching_090,quadratic_matching,full_cut_bound,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999
matching_090,quadratic_matching,two_sweep_pilot,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999
matching_090,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.2500000000000001,0.2499999999999999
matching_090,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.2500000000000001,0.2499999999999999
matching_090,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.3958333333333335,0.2499999999999999
matching_091,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999
matching_091,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.4999999999999999,0.0,0.4999999999999999
matching_091,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
matching_091,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999
matching_091,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_091,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_091,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.14583333333333348,0.4999999999999999
matching_092,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,3,0.5,1.1102230246251565e-16,0.4999999999999999
matching_092,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_092,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,4,0.5,1.1102230246251565e-16,0.4999999999999999
matching_092,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.4999999999999999,0.0,0.4999999999999999
matching_092,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999
matching_092,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_092,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.625,0.1250000000000001,0.4999999999999999
matching_093,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999
matching_093,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.4999999999999999,0.0,0.4999999999999999
matching_093,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
matching_093,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,3,0.5,1.1102230246251565e-16,0.4999999999999999
matching_093,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_093,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_093,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.16666666666666674,0.4999999999999999
matching_094,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,0.0,0.5
matching_094,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.5,0.0,0.5
matching_094,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
matching_094,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,0.0,0.5
matching_094,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
matching_094,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_094,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.16666666666666663,0.5
matching_095,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,2,0.5,0.0,0.5
matching_095,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_095,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,3,0.5,0.0,0.5
matching_095,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,0.0,0.5
matching_095,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
matching_095,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_095,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.16666666666666663,0.5
matching_096,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999
matching_096,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999
matching_096,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999
matching_096,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999
matching_096,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999
matching_096,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_096,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.7083333333333334,0.20833333333333348,0.4999999999999999
matching_097,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999
matching_097,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999
matching_097,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999
matching_097,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,3,0.5,1.1102230246251565e-16,0.4999999999999999
matching_097,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999
matching_097,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
matching_097,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6875,0.1875000000000001,0.4999999999999999
matching_098,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,0.0,0.5
matching_098,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,0.0,0.5
matching_098,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.25,0.5
matching_098,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,2,0.5,0.0,0.5
matching_098,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5
matching_098,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_098,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.7083333333333334,0.20833333333333337,0.5
matching_099,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,0.0,0.5
matching_099,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,3,0.5,0.0,0.5
matching_099,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
matching_099,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,0.0,0.5
matching_099,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
matching_099,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_099,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.16666666666666663,0.5
matching_100,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.5,0.0,0.5
matching_100,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5
matching_100,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.5,0.0,0.5
matching_100,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,0.0,0.5
matching_100,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5
matching_100,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_100,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6458333333333334,0.14583333333333337,0.5
matching_101,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,3,0.5,0.0,0.5
matching_101,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,0.0,0.5
matching_101,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.25,0.5
matching_101,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,2,0.5,0.0,0.5
matching_101,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5
matching_101,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5
matching_101,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6875,0.1875,0.5
matching_102,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,2,0.25,0.0,0.25
matching_102,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.25,0.0,0.25
matching_102,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,3,0.25,0.0,0.25
matching_102,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,1,0.25,0.0,0.25
matching_102,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25
matching_102,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.25,0.0,0.25
matching_102,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.666666666666667,0.41666666666666696,0.25
matching_103,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,1,0.25,0.0,0.25
matching_103,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.25,0.0,0.25
matching_103,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,1,0.25,0.0,0.25
matching_103,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25
matching_103,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25
matching_103,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25
matching_103,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.6666666666666666,0.41666666666666663,0.25
matching_104,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,2,0.4999999999999999,0.0,0.4999999999999999
matching_104,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.4999999999999999,0.0,0.4999999999999999
matching_104,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999
matching_104,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999
matching_104,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999
matching_104,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999
