task_id,candidate_id,family,best_restart,best_nmse,best_restart_parameter_norm,minimum_norm_equivalent_restart,equivalent_nmse,minimum_equivalent_parameter_norm,n_equivalent_restarts
matching_048,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,3,0.5,2.3452116731511348,3
matching_048,balanced_p1,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,2
matching_048,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_048,balanced_p3,quadratic_matching,0,0.5,2.549509756796393,3,0.5,2.345211673151135,3
matching_048,comb_p0,quadratic_matching,0,0.7499999999999999,2.5,3,0.75,2.499999999999994,4
matching_048,comb_p1,quadratic_matching,0,0.75,2.5,3,0.75,2.4999999999999982,4
matching_048,comb_p2,quadratic_matching,0,0.75,2.4999999999999987,2,0.75,2.499999999999998,4
matching_048,comb_p3,quadratic_matching,0,0.75,2.5,3,0.75,2.4999999999999964,4
matching_048,mixed_p0,quadratic_matching,0,0.75,2.5000000000000013,2,0.75,2.4999999999996017,4
matching_048,mixed_p1,quadratic_matching,2,0.4999999999999999,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_048,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_048,mixed_p3,quadratic_matching,0,0.75,2.500000000000001,1,0.75,2.5,4
matching_049,balanced_p0,quadratic_matching,0,0.5,221375921439.752,3,0.5,2.549509756796392,2
matching_049,balanced_p1,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_049,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_049,balanced_p3,quadratic_matching,2,0.5,2.549509756796392,2,0.5,2.549509756796392,1
matching_049,comb_p0,quadratic_matching,1,0.75,2.5,1,0.75,2.5,4
matching_049,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_049,comb_p2,quadratic_matching,3,0.75,2.5,3,0.75,2.5,3
matching_049,comb_p3,quadratic_matching,1,0.75,2.5000000000000018,0,0.7500000000000001,2.5,4
matching_049,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_049,mixed_p1,quadratic_matching,0,0.5,2.549509756796393,3,0.5,2.3452078814626005,2
matching_049,mixed_p2,quadratic_matching,1,0.4999999999999999,2.5495097567963927,2,0.5,2.549509756796392,4
matching_049,mixed_p3,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_050,balanced_p0,quadratic_matching,2,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,3
matching_050,balanced_p1,quadratic_matching,2,0.5,2.3452078799117144,2,0.5,2.3452078799117144,2
matching_050,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_050,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_050,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_050,comb_p1,quadratic_matching,3,0.7499999999999999,2.5,0,0.75,2.5,4
matching_050,comb_p2,quadratic_matching,3,0.7499999999999999,2.5,0,0.75,2.5,4
matching_050,comb_p3,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_050,mixed_p0,quadratic_matching,0,0.75,2.5,2,0.75,2.4999999999999987,4
matching_050,mixed_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_050,mixed_p2,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_050,mixed_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_051,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_051,balanced_p1,quadratic_matching,0,0.4999999999999999,2.549509756796393,1,0.5,2.549509756796392,4
matching_051,balanced_p2,quadratic_matching,2,0.5,2.549509756796392,2,0.5,2.549509756796392,2
matching_051,balanced_p3,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_051,comb_p0,quadratic_matching,1,0.75,2.4999999999999987,1,0.75,2.4999999999999987,3
matching_051,comb_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.4999999999999982,4
matching_051,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_051,comb_p3,quadratic_matching,0,0.7499999999999999,2.5,1,0.75,2.499999999999997,4
matching_051,mixed_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_051,mixed_p1,quadratic_matching,3,0.4999999999999999,2.5495097567963927,0,0.5,2.549509756796392,4
matching_051,mixed_p2,quadratic_matching,1,0.5,2.5495097567963927,0,0.5000000000000001,2.549509756796392,4
matching_051,mixed_p3,quadratic_matching,0,0.75,2.5,2,0.7500000000000001,2.499999999999998,4
matching_052,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_052,balanced_p1,quadratic_matching,1,3.24841629941491e-31,2.6457513110645907,0,7.1533588865793034e-31,2.6457513110645907,4
matching_052,balanced_p2,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_052,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_052,comb_p0,quadratic_matching,0,0.75,2.9757282600543262,1,0.75,2.5,4
matching_052,comb_p1,quadratic_matching,0,0.75,2.500000000000001,1,0.75,2.5,4
matching_052,comb_p2,quadratic_matching,0,0.75,2.5,3,0.75,2.499999999999999,4
matching_052,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_052,mixed_p0,quadratic_matching,0,0.75,2.48212231247557,2,0.75,2.374278484317139,4
matching_052,mixed_p1,quadratic_matching,2,0.4999999999999999,2.549509756796392,1,0.5,2.549509756796392,3
matching_052,mixed_p2,quadratic_matching,1,0.4999999999999999,2.5495097567963927,1,0.4999999999999999,2.5495097567963927,3
matching_052,mixed_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.499999999999987,4
matching_053,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_053,balanced_p1,quadratic_matching,1,0.4999999999999999,2.5495097567963927,0,0.5,2.345207879911715,4
matching_053,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_053,balanced_p3,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_053,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_053,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.5,4
matching_053,comb_p2,quadratic_matching,0,0.75,2.500000000000001,1,0.75,2.5,4
matching_053,comb_p3,quadratic_matching,1,0.75,2.499999999999999,1,0.75,2.499999999999999,4
matching_053,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_053,mixed_p1,quadratic_matching,3,0.4999999999999999,2.549509756796392,2,0.5,2.549509756796392,3
matching_053,mixed_p2,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_053,mixed_p3,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_054,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_054,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,2,0.5,2.345207879911714,2
matching_054,balanced_p2,quadratic_matching,2,0.2499999999999999,2.598076211353316,1,0.25,2.598076211353316,4
matching_054,balanced_p3,quadratic_matching,2,0.5,2.549509756796392,2,0.5,2.549509756796392,1
matching_054,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_054,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_054,comb_p2,quadratic_matching,1,0.75,2.5,1,0.75,2.5,3
matching_054,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_054,mixed_p0,quadratic_matching,0,0.75,2.500000000000001,2,0.75,2.5,4
matching_054,mixed_p1,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_054,mixed_p2,quadratic_matching,0,0.4999999999999999,2.5495097567963927,2,0.5,2.549509756796392,2
matching_054,mixed_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_055,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_055,balanced_p1,quadratic_matching,0,0.5,2.345207879911716,0,0.5,2.345207879911716,4
matching_055,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,2,0.5,2.345207879911715,3
matching_055,balanced_p3,quadratic_matching,0,0.5,2.5495097567963936,3,0.5,2.3452078799117166,3
matching_055,comb_p0,quadratic_matching,0,0.75,2.5,1,0.75,2.0615528128088307,4
matching_055,comb_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.499999999999999,4
matching_055,comb_p2,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.4999999999999942,4
matching_055,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_055,mixed_p0,quadratic_matching,0,0.75,2.348144029770812,0,0.75,2.348144029770812,4
matching_055,mixed_p1,quadratic_matching,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_055,mixed_p2,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_055,mixed_p3,quadratic_matching,0,0.75,2.499999999999999,0,0.75,2.499999999999999,4
matching_056,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_056,balanced_p1,quadratic_matching,2,0.5,2.3452078799117144,2,0.5,2.3452078799117144,2
matching_056,balanced_p2,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_056,balanced_p3,quadratic_matching,1,0.5,2.549509756796393,2,0.5,2.549509756796392,3
matching_056,comb_p0,quadratic_matching,0,0.75,2.5,1,0.75,2.0615528128088307,4
matching_056,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_056,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_056,comb_p3,quadratic_matching,2,0.7499999999999999,2.5000000000000004,0,0.75,2.5,4
matching_056,mixed_p0,quadratic_matching,0,0.75,2.500000000000001,1,0.75,2.5,4
matching_056,mixed_p1,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_056,mixed_p2,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_056,mixed_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.3207211392872784,4
matching_057,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_057,balanced_p1,quadratic_matching,0,0.5,2.345207879911716,1,0.5,2.345207879911715,3
matching_057,balanced_p2,quadratic_matching,0,0.4999999999999999,2.5495097567963927,0,0.4999999999999999,2.5495097567963927,3
matching_057,balanced_p3,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,4
matching_057,comb_p0,quadratic_matching,1,0.75,2.500000000000001,3,0.75,2.5,3
matching_057,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_057,comb_p2,quadratic_matching,0,0.7499999999999999,2.5,0,0.7499999999999999,2.5,4
matching_057,comb_p3,quadratic_matching,0,0.75,2.5,2,0.75,2.291287847477921,4
matching_057,mixed_p0,quadratic_matching,0,0.75,2.4999999999999987,0,0.75,2.4999999999999987,4
matching_057,mixed_p1,quadratic_matching,0,0.4999999999999999,2.5495097567963927,0,0.4999999999999999,2.5495097567963927,4
matching_057,mixed_p2,quadratic_matching,3,0.4999999999999999,2.5495097567963927,0,0.5,2.549509756796392,4
matching_057,mixed_p3,quadratic_matching,0,0.75,2.468094875417824,1,0.75,2.320867434392113,4
matching_058,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_058,balanced_p1,quadratic_matching,1,0.5,2.549509756796392,3,0.5,2.3452078799117144,3
matching_058,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_058,balanced_p3,quadratic_matching,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_058,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_058,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,4
matching_058,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,3
matching_058,comb_p3,quadratic_matching,3,0.75,2.5,3,0.75,2.5,2
matching_058,mixed_p0,quadratic_matching,0,0.75,2.5,2,0.75,2.4856837981397693,4
matching_058,mixed_p1,quadratic_matching,0,0.4999999999999999,2.5495097567963927,2,0.5,2.549509756796392,4
matching_058,mixed_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.345207879911716,4
matching_058,mixed_p3,quadratic_matching,0,0.4999999999999999,2.5495097567963927,1,0.4999999999999999,2.549509756796392,4
matching_059,balanced_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_059,balanced_p1,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_059,balanced_p2,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_059,balanced_p3,quadratic_matching,1,0.5,2.549509756796394,2,0.5,2.549509756796392,3
matching_059,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_059,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_059,comb_p2,quadratic_matching,1,0.7499999999999999,2.5,0,0.75,2.5,4
matching_059,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_059,mixed_p0,quadratic_matching,0,0.75,2.938103354397043,3,0.75,2.500000000003447,4
matching_059,mixed_p1,quadratic_matching,3,0.4999999999999999,1060.729225875096,0,0.5,2.345207879911715,4
matching_059,mixed_p2,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_059,mixed_p3,quadratic_matching,0,0.75,2.8293011349862325,2,0.75,2.432111487629191,4
matching_060,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_060,balanced_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_060,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,3,0.5,2.42243303688292,3
matching_060,balanced_p3,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_060,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,3
matching_060,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_060,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_060,comb_p3,quadratic_matching,0,0.75,2.5000000000000004,0,0.75,2.5000000000000004,4
matching_060,mixed_p0,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_060,mixed_p1,quadratic_matching,0,0.75,3.984335699898334,3,0.75,2.291287849338636,4
matching_060,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_060,mixed_p3,quadratic_matching,0,0.75,2.5,3,0.75,2.4999999999999987,4
matching_061,balanced_p0,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_061,balanced_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_061,balanced_p2,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_061,balanced_p3,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_061,comb_p0,quadratic_matching,0,0.75,2.4999999999999982,1,0.75,2.291287847477921,4
matching_061,comb_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.29128784747792,4
matching_061,comb_p2,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.5,4
matching_061,comb_p3,quadratic_matching,0,0.75,2.5,3,0.75,2.4999999999999947,4
matching_061,mixed_p0,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,4
matching_061,mixed_p1,quadratic_matching,0,0.75,2.500000000000002,2,0.75,2.5,4
matching_061,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,2,0.5,2.345207879911715,4
matching_061,mixed_p3,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_062,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_062,balanced_p1,quadratic_matching,2,0.5,2.549509756796393,3,0.5,2.5495097567963927,2
matching_062,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_062,balanced_p3,quadratic_matching,2,0.5,2.549509756796392,2,0.5,2.549509756796392,2
matching_062,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_062,comb_p1,quadratic_matching,1,0.75,2.5,1,0.75,2.5,2
matching_062,comb_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.4999999999999494,4
matching_062,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,3
matching_062,mixed_p0,quadratic_matching,2,0.5,2.549509756796393,3,0.5,2.549509756796392,2
matching_062,mixed_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_062,mixed_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_062,mixed_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.499999999999994,4
matching_063,balanced_p0,quadratic_matching,0,0.5,2.3480659140848217,2,0.5,2.345207879911716,3
matching_063,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_063,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_063,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_063,comb_p0,quadratic_matching,0,0.75,2.5000000000000018,1,0.75,2.5,4
matching_063,comb_p1,quadratic_matching,0,0.75,2.5000000000000084,1,0.7500000000000001,2.5,4
matching_063,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_063,comb_p3,quadratic_matching,0,0.75,2.741829106462226,1,0.75,2.5,4
matching_063,mixed_p0,quadratic_matching,0,0.75,2.499999999999999,0,0.75,2.499999999999999,4
matching_063,mixed_p1,quadratic_matching,0,0.5,2.549509756796393,1,0.5,2.549509756796392,2
matching_063,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,1,0.5,2.345207879911716,4
matching_063,mixed_p3,quadratic_matching,0,0.75,3.746635745255808,2,0.75,2.5,4
matching_064,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_064,balanced_p1,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_064,balanced_p2,quadratic_matching,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_064,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_064,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_064,comb_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.499999999999998,4
matching_064,comb_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.4999999999999982,4
matching_064,comb_p3,quadratic_matching,0,0.75,2.544056253745625,1,0.75,2.29128784747792,4
matching_064,mixed_p0,quadratic_matching,0,0.75,2.511274014348343,3,0.75,2.3079106207276068,4
matching_064,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_064,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_064,mixed_p3,quadratic_matching,0,0.75,2.5,3,0.75,2.499999999999999,4
matching_065,balanced_p0,quadratic_matching,1,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,4
matching_065,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_065,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_065,balanced_p3,quadratic_matching,0,0.5,2.549509756796393,1,0.5,2.5495097567963927,3
matching_065,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.7500000000000001,2.5,4
matching_065,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_065,comb_p2,quadratic_matching,2,0.7499999999999999,2.5,0,0.75,2.5,4
matching_065,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_065,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_065,mixed_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.397614817241165,4
matching_065,mixed_p2,quadratic_matching,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_065,mixed_p3,quadratic_matching,0,0.75,2.5,2,0.75,2.332500329411141,4
matching_066,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_066,balanced_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_066,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,1,0.5,2.345207879911716,4
matching_066,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_066,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_066,comb_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.444667666575562,4
matching_066,comb_p2,quadratic_matching,1,0.75,2.5,0,0.7500000000000001,2.5,4
matching_066,comb_p3,quadratic_matching,0,0.75,2.5,2,0.75,2.2912878474779204,4
matching_066,mixed_p0,quadratic_matching,0,0.75,2.499999999999999,0,0.75,2.499999999999999,4
matching_066,mixed_p1,quadratic_matching,0,0.75,2.4219413414630986,0,0.75,2.4219413414630986,4
matching_066,mixed_p2,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_066,mixed_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.452093455351529,4
matching_067,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_067,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_067,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_067,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_067,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_067,comb_p1,quadratic_matching,1,0.75,2.5000000000000004,3,0.75,2.5,4
matching_067,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_067,comb_p3,quadratic_matching,0,0.75,2.7833825048268914,3,0.75,2.292250531635786,4
matching_067,mixed_p0,quadratic_matching,0,0.75,2.5,3,0.75,2.291287847744155,4
matching_067,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.499999999999999,4
matching_067,mixed_p2,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_067,mixed_p3,quadratic_matching,2,0.7499999999999999,2.5,0,0.75,2.3156675207492747,4
matching_068,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_068,balanced_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_068,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,2
matching_068,balanced_p3,quadratic_matching,0,0.5,2.549509756796393,2,0.5,2.549509756796392,2
matching_068,comb_p0,quadratic_matching,0,0.75,2.387638731116124,2,0.75,2.0615528128088303,4
matching_068,comb_p1,quadratic_matching,0,0.75,2.0615528128088303,0,0.75,2.0615528128088303,4
matching_068,comb_p2,quadratic_matching,1,0.7499999999999999,2.5,3,0.75,2.4999999999999987,4
matching_068,comb_p3,quadratic_matching,1,0.75,2.5000000000000004,0,0.7500000000000001,2.5,4
matching_068,mixed_p0,quadratic_matching,0,0.75,2.5,2,0.75,2.415280083101357,4
matching_068,mixed_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.4958162306007967,4
matching_068,mixed_p2,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_068,mixed_p3,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,2
matching_069,balanced_p0,quadratic_matching,2,0.5,2.549509756796392,2,0.5,2.549509756796392,1
matching_069,balanced_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_069,balanced_p2,quadratic_matching,0,4.3359752511971625e-31,2.6457513110645907,0,4.3359752511971625e-31,2.6457513110645907,4
matching_069,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_069,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_069,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_069,comb_p2,quadratic_matching,0,0.75,2.5000000000000004,3,0.7500000000000001,2.4999999999999973,4
matching_069,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_069,mixed_p0,quadratic_matching,0,0.75,2.5,2,0.75,2.3736625946844416,4
matching_069,mixed_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.4999999999999343,4
matching_069,mixed_p2,quadratic_matching,2,0.5,2.5495097567963927,3,0.5,2.549509756796392,2
matching_069,mixed_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.499999999999999,4
matching_070,balanced_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_070,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,1,0.5,2.345207879911741,4
matching_070,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,3,0.5,2.345207879911715,4
matching_070,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_070,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_070,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_070,comb_p2,quadratic_matching,1,0.75,2.5,1,0.75,2.5,4
matching_070,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_070,mixed_p0,quadratic_matching,0,0.75,2.5,2,0.75,2.357639255066841,4
matching_070,mixed_p1,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_070,mixed_p2,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_070,mixed_p3,quadratic_matching,0,0.75,2.5000000000000018,2,0.75,2.2912881345640272,4
matching_071,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_071,balanced_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_071,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_071,balanced_p3,quadratic_matching,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_071,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_071,comb_p1,quadratic_matching,0,0.75,2.29128784747792,0,0.75,2.29128784747792,4
matching_071,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_071,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_071,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_071,mixed_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_071,mixed_p2,quadratic_matching,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_071,mixed_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
