task_id,family,permutation_index,left_shape,right_shape,nmse_left_minus_right,bound_left_minus_right
matching_072,quadratic_matching,2,comb,balanced,0.2500000000000001,0.0
matching_072,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_072,quadratic_matching,2,comb,mixed,0.2500000000000001,0.0
matching_072,quadratic_matching,3,comb,balanced,0.2499999999999999,0.25
matching_072,quadratic_matching,3,mixed,balanced,0.25,0.25
matching_072,quadratic_matching,3,comb,mixed,-1.1102230246251565e-16,0.0
matching_073,quadratic_matching,0,comb,balanced,0.0,0.0
matching_073,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_073,quadratic_matching,0,comb,mixed,0.0,0.0
matching_073,quadratic_matching,1,comb,balanced,0.25,0.0
matching_073,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_073,quadratic_matching,1,comb,mixed,0.25,0.0
matching_073,quadratic_matching,2,comb,balanced,0.25,0.0
matching_073,quadratic_matching,2,mixed,balanced,0.0,-0.25
matching_073,quadratic_matching,2,comb,mixed,0.25,0.25
matching_073,quadratic_matching,3,comb,balanced,0.25,0.0
matching_073,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_073,quadratic_matching,3,comb,mixed,0.25,0.0
matching_074,quadratic_matching,0,comb,balanced,0.0,0.0
matching_074,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_074,quadratic_matching,0,comb,mixed,0.0,0.0
matching_074,quadratic_matching,1,comb,balanced,0.25,0.25
matching_074,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_074,quadratic_matching,1,comb,mixed,0.0,0.0
matching_074,quadratic_matching,2,comb,balanced,0.2500000000000001,0.0
matching_074,quadratic_matching,2,mixed,balanced,1.1102230246251565e-16,0.0
matching_074,quadratic_matching,2,comb,mixed,0.25,0.0
matching_074,quadratic_matching,3,comb,balanced,0.25,0.25
matching_074,quadratic_matching,3,mixed,balanced,0.25,0.25
matching_074,quadratic_matching,3,comb,mixed,0.0,0.0
matching_075,quadratic_matching,0,comb,balanced,0.25,0.0
matching_075,quadratic_matching,0,mixed,balanced,-0.25,-0.25
matching_075,quadratic_matching,0,comb,mixed,0.5,0.25
matching_075,quadratic_matching,1,comb,balanced,0.25,0.25
matching_075,quadratic_matching,1,mixed,balanced,0.2499999999999999,0.25
matching_075,quadratic_matching,1,comb,mixed,1.1102230246251565e-16,0.0
matching_075,quadratic_matching,2,comb,balanced,0.24999999999999978,0.25
matching_075,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_075,quadratic_matching,2,comb,mixed,-2.220446049250313e-16,0.0
matching_075,quadratic_matching,3,comb,balanced,0.5000000000000001,1.1102230246251565e-16
matching_075,quadratic_matching,3,mixed,balanced,0.2500000000000001,0.0
matching_075,quadratic_matching,3,comb,mixed,0.25,1.1102230246251565e-16
matching_076,quadratic_matching,0,comb,balanced,0.25,0.0
matching_076,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_076,quadratic_matching,0,comb,mixed,0.25,0.0
matching_076,quadratic_matching,1,comb,balanced,0.25,0.25
matching_076,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_076,quadratic_matching,1,comb,mixed,0.0,0.0
matching_076,quadratic_matching,2,comb,balanced,0.25,0.25
matching_076,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_076,quadratic_matching,2,comb,mixed,0.0,0.0
matching_076,quadratic_matching,3,comb,balanced,0.25,0.0
matching_076,quadratic_matching,3,mixed,balanced,-0.25,-0.25
matching_076,quadratic_matching,3,comb,mixed,0.5,0.25
matching_077,quadratic_matching,0,comb,balanced,0.2499999999999999,0.0
matching_077,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_077,quadratic_matching,0,comb,mixed,0.2499999999999999,0.0
matching_077,quadratic_matching,1,comb,balanced,0.25,0.25
matching_077,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_077,quadratic_matching,1,comb,mixed,0.0,0.0
matching_077,quadratic_matching,2,comb,balanced,0.25,0.0
matching_077,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_077,quadratic_matching,2,comb,mixed,0.25,0.0
matching_077,quadratic_matching,3,comb,balanced,0.25,0.0
matching_077,quadratic_matching,3,mixed,balanced,1.1102230246251565e-16,-0.25
matching_077,quadratic_matching,3,comb,mixed,0.2499999999999999,0.25
matching_078,quadratic_matching,0,comb,balanced,0.25,0.25
matching_078,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_078,quadratic_matching,0,comb,mixed,0.0,0.0
matching_078,quadratic_matching,1,comb,balanced,0.25,0.2499999999999999
matching_078,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_078,quadratic_matching,1,comb,mixed,0.25,0.2499999999999999
matching_078,quadratic_matching,2,comb,balanced,0.25,0.25
matching_078,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_078,quadratic_matching,2,comb,mixed,0.0,0.0
matching_078,quadratic_matching,3,comb,balanced,0.25,0.0
matching_078,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_078,quadratic_matching,3,comb,mixed,0.25,0.0
matching_079,quadratic_matching,0,comb,balanced,0.25,0.25
matching_079,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_079,quadratic_matching,0,comb,mixed,0.0,0.0
matching_079,quadratic_matching,1,comb,balanced,0.25,0.25
matching_079,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_079,quadratic_matching,1,comb,mixed,0.0,0.0
matching_079,quadratic_matching,2,comb,balanced,0.25,0.25
matching_079,quadratic_matching,2,mixed,balanced,0.2499999999999999,0.25
matching_079,quadratic_matching,2,comb,mixed,1.1102230246251565e-16,0.0
matching_079,quadratic_matching,3,comb,balanced,0.25,0.0
matching_079,quadratic_matching,3,mixed,balanced,-0.25,-0.25
matching_079,quadratic_matching,3,comb,mixed,0.5,0.25
matching_080,quadratic_matching,0,comb,balanced,0.25,0.25
matching_080,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_080,quadratic_matching,0,comb,mixed,0.0,0.0
matching_080,quadratic_matching,1,comb,balanced,0.25,0.25
matching_080,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_080,quadratic_matching,1,comb,mixed,0.0,0.0
matching_080,quadratic_matching,2,comb,balanced,0.25,0.0
matching_080,quadratic_matching,2,mixed,balanced,-0.25,-0.25
matching_080,quadratic_matching,2,comb,mixed,0.5,0.25
matching_080,quadratic_matching,3,comb,balanced,0.25,0.0
matching_080,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_080,quadratic_matching,3,comb,mixed,0.25,0.0
matching_081,quadratic_matching,0,comb,balanced,0.0,0.25
matching_081,quadratic_matching,0,mixed,balanced,0.0,0.25
matching_081,quadratic_matching,0,comb,mixed,0.0,0.0
matching_081,quadratic_matching,1,comb,balanced,0.25,0.25
matching_081,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_081,quadratic_matching,1,comb,mixed,0.0,0.0
matching_081,quadratic_matching,2,comb,balanced,0.25,0.25
matching_081,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_081,quadratic_matching,2,comb,mixed,0.0,0.0
matching_081,quadratic_matching,3,comb,balanced,0.0,0.0
matching_081,quadratic_matching,3,mixed,balanced,-0.2500000000000001,0.0
matching_081,quadratic_matching,3,comb,mixed,0.2500000000000001,0.0
matching_082,quadratic_matching,0,comb,balanced,0.0,0.0
matching_082,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_082,quadratic_matching,0,comb,mixed,0.0,0.0
matching_082,quadratic_matching,1,comb,balanced,0.25,0.25
matching_082,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_082,quadratic_matching,1,comb,mixed,0.0,0.0
matching_082,quadratic_matching,2,comb,balanced,0.0,0.0
matching_082,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_082,quadratic_matching,2,comb,mixed,0.0,0.0
matching_082,quadratic_matching,3,comb,balanced,0.25,0.0
matching_082,quadratic_matching,3,mixed,balanced,-1.1102230246251565e-16,-0.25
matching_082,quadratic_matching,3,comb,mixed,0.2500000000000001,0.25
matching_083,quadratic_matching,0,comb,balanced,0.0,0.0
matching_083,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_083,quadratic_matching,0,comb,mixed,0.0,0.0
matching_083,quadratic_matching,1,comb,balanced,0.25,0.25
matching_083,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_083,quadratic_matching,1,comb,mixed,0.0,0.0
matching_083,quadratic_matching,2,comb,balanced,0.0,0.0
matching_083,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_083,quadratic_matching,2,comb,mixed,0.0,0.0
matching_083,quadratic_matching,3,comb,balanced,0.25,0.0
matching_083,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_083,quadratic_matching,3,comb,mixed,0.25,0.0
matching_084,quadratic_matching,0,comb,balanced,0.25,0.25
matching_084,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_084,quadratic_matching,0,comb,mixed,0.0,0.0
matching_084,quadratic_matching,1,comb,balanced,0.25,0.25
matching_084,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_084,quadratic_matching,1,comb,mixed,0.0,0.0
matching_084,quadratic_matching,2,comb,balanced,0.25,0.25
matching_084,quadratic_matching,2,mixed,balanced,0.2499999999999999,0.25
matching_084,quadratic_matching,2,comb,mixed,1.1102230246251565e-16,0.0
matching_084,quadratic_matching,3,comb,balanced,0.25,0.0
matching_084,quadratic_matching,3,mixed,balanced,-0.25,-0.25
matching_084,quadratic_matching,3,comb,mixed,0.5,0.25
matching_085,quadratic_matching,0,comb,balanced,0.0,0.0
matching_085,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_085,quadratic_matching,0,comb,mixed,0.0,0.0
matching_085,quadratic_matching,1,comb,balanced,0.5,0.2499999999999999
matching_085,quadratic_matching,1,mixed,balanced,0.25,0.0
matching_085,quadratic_matching,1,comb,mixed,0.25,0.2499999999999999
matching_085,quadratic_matching,2,comb,balanced,0.0,0.0
matching_085,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_085,quadratic_matching,2,comb,mixed,0.0,0.0
matching_085,quadratic_matching,3,comb,balanced,0.25,0.0
matching_085,quadratic_matching,3,mixed,balanced,0.0,-0.25
matching_085,quadratic_matching,3,comb,mixed,0.25,0.25
matching_086,quadratic_matching,0,comb,balanced,0.0,0.0
matching_086,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_086,quadratic_matching,0,comb,mixed,0.0,0.0
matching_086,quadratic_matching,1,comb,balanced,0.25,0.25
matching_086,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_086,quadratic_matching,1,comb,mixed,0.0,0.0
matching_086,quadratic_matching,2,comb,balanced,0.0,0.0
matching_086,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_086,quadratic_matching,2,comb,mixed,0.0,0.0
matching_086,quadratic_matching,3,comb,balanced,0.5,1.1102230246251565e-16
matching_086,quadratic_matching,3,mixed,balanced,0.25,0.0
matching_086,quadratic_matching,3,comb,mixed,0.25,1.1102230246251565e-16
matching_087,quadratic_matching,0,comb,balanced,0.25,0.25
matching_087,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_087,quadratic_matching,0,comb,mixed,0.0,0.0
matching_087,quadratic_matching,1,comb,balanced,0.25,0.25
matching_087,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_087,quadratic_matching,1,comb,mixed,0.0,0.0
matching_087,quadratic_matching,2,comb,balanced,0.25,0.0
matching_087,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_087,quadratic_matching,2,comb,mixed,0.25,0.0
matching_087,quadratic_matching,3,comb,balanced,0.25,0.0
matching_087,quadratic_matching,3,mixed,balanced,-1.1102230246251565e-16,0.0
matching_087,quadratic_matching,3,comb,mixed,0.2500000000000001,0.0
matching_088,quadratic_matching,0,comb,balanced,0.0,0.0
matching_088,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_088,quadratic_matching,0,comb,mixed,0.0,0.0
matching_088,quadratic_matching,1,comb,balanced,0.25,0.2499999999999999
matching_088,quadratic_matching,1,mixed,balanced,-1.1102230246251565e-16,0.0
matching_088,quadratic_matching,1,comb,mixed,0.2500000000000001,0.2499999999999999
matching_088,quadratic_matching,2,comb,balanced,0.0,0.0
matching_088,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_088,quadratic_matching,2,comb,mixed,0.0,0.0
matching_088,quadratic_matching,3,comb,balanced,0.25,0.0
matching_088,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_088,quadratic_matching,3,comb,mixed,0.25,0.0
matching_089,quadratic_matching,0,comb,balanced,0.0,0.0
matching_089,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_089,quadratic_matching,0,comb,mixed,0.0,0.0
matching_089,quadratic_matching,1,comb,balanced,0.25,0.25
matching_089,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_089,quadratic_matching,1,comb,mixed,0.0,0.0
matching_089,quadratic_matching,2,comb,balanced,0.0,0.0
matching_089,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_089,quadratic_matching,2,comb,mixed,0.0,0.0
matching_089,quadratic_matching,3,comb,balanced,0.7499999999999999,0.2500000000000001
matching_089,quadratic_matching,3,mixed,balanced,0.5,0.25
matching_089,quadratic_matching,3,comb,mixed,0.2499999999999999,1.1102230246251565e-16
matching_090,quadratic_matching,0,comb,balanced,0.25,0.0
matching_090,quadratic_matching,0,mixed,balanced,-0.2500000000000001,-0.25
matching_090,quadratic_matching,0,comb,mixed,0.5000000000000001,0.25
matching_090,quadratic_matching,1,comb,balanced,0.0,0.0
matching_090,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_090,quadratic_matching,1,comb,mixed,0.0,0.0
matching_090,quadratic_matching,2,comb,balanced,0.25,0.25
matching_090,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_090,quadratic_matching,2,comb,mixed,0.0,0.0
matching_090,quadratic_matching,3,comb,balanced,0.25,0.25
matching_090,quadratic_matching,3,mixed,balanced,0.25,0.25
matching_090,quadratic_matching,3,comb,mixed,0.0,0.0
matching_091,quadratic_matching,0,comb,balanced,0.25,0.0
matching_091,quadratic_matching,0,mixed,balanced,-1.1102230246251565e-16,0.0
matching_091,quadratic_matching,0,comb,mixed,0.2500000000000001,0.0
matching_091,quadratic_matching,1,comb,balanced,0.25,0.25
matching_091,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_091,quadratic_matching,1,comb,mixed,0.0,0.0
matching_091,quadratic_matching,2,comb,balanced,0.25,0.25
matching_091,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_091,quadratic_matching,2,comb,mixed,0.0,0.0
matching_091,quadratic_matching,3,comb,balanced,0.25,0.25
matching_091,quadratic_matching,3,mixed,balanced,0.2499999999999999,0.25
matching_091,quadratic_matching,3,comb,mixed,1.1102230246251565e-16,0.0
matching_092,quadratic_matching,0,comb,balanced,0.2500000000000001,0.0
matching_092,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_092,quadratic_matching,0,comb,mixed,0.2500000000000001,0.0
matching_092,quadratic_matching,1,comb,balanced,0.0,0.0
matching_092,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_092,quadratic_matching,1,comb,mixed,0.0,0.0
matching_092,quadratic_matching,2,comb,balanced,0.25,0.2499999999999999
matching_092,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_092,quadratic_matching,2,comb,mixed,0.25,0.2499999999999999
matching_092,quadratic_matching,3,comb,balanced,0.25,0.0
matching_092,quadratic_matching,3,mixed,balanced,0.0,-0.25
matching_092,quadratic_matching,3,comb,mixed,0.25,0.25
matching_093,quadratic_matching,0,comb,balanced,0.2499999999999999,0.25
matching_093,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_093,quadratic_matching,0,comb,mixed,-1.1102230246251565e-16,0.0
matching_093,quadratic_matching,1,comb,balanced,0.25,0.0
matching_093,quadratic_matching,1,mixed,balanced,-1.1102230246251565e-16,0.0
matching_093,quadratic_matching,1,comb,mixed,0.2500000000000001,0.0
matching_093,quadratic_matching,2,comb,balanced,0.2499999999999999,0.25
matching_093,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_093,quadratic_matching,2,comb,mixed,-1.1102230246251565e-16,0.0
matching_093,quadratic_matching,3,comb,balanced,0.0,0.0
matching_093,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_093,quadratic_matching,3,comb,mixed,0.0,0.0
matching_094,quadratic_matching,0,comb,balanced,0.25,0.25
matching_094,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_094,quadratic_matching,0,comb,mixed,0.0,0.0
matching_094,quadratic_matching,1,comb,balanced,0.25,0.25
matching_094,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_094,quadratic_matching,1,comb,mixed,0.0,0.0
matching_094,quadratic_matching,2,comb,balanced,0.25,0.25
matching_094,quadratic_matching,2,mixed,balanced,0.2499999999999999,0.25
matching_094,quadratic_matching,2,comb,mixed,1.1102230246251565e-16,0.0
matching_094,quadratic_matching,3,comb,balanced,0.25,0.25
matching_094,quadratic_matching,3,mixed,balanced,0.25,0.25
matching_094,quadratic_matching,3,comb,mixed,0.0,0.0
matching_095,quadratic_matching,0,comb,balanced,0.25,0.25
matching_095,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_095,quadratic_matching,0,comb,mixed,0.0,0.0
matching_095,quadratic_matching,1,comb,balanced,0.25,0.25
matching_095,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_095,quadratic_matching,1,comb,mixed,0.0,0.0
matching_095,quadratic_matching,2,comb,balanced,0.24999999999999978,0.2499999999999999
matching_095,quadratic_matching,2,mixed,balanced,0.0,0.0
matching_095,quadratic_matching,2,comb,mixed,0.24999999999999978,0.2499999999999999
matching_095,quadratic_matching,3,comb,balanced,0.0,0.0
matching_095,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_095,quadratic_matching,3,comb,mixed,0.0,0.0
matching_096,quadratic_matching,0,comb,balanced,0.2500000000000001,0.25
matching_096,quadratic_matching,0,mixed,balanced,0.2500000000000001,0.25
matching_096,quadratic_matching,0,comb,mixed,0.0,0.0
matching_096,quadratic_matching,1,comb,balanced,0.0,0.0
matching_096,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_096,quadratic_matching,1,comb,mixed,0.0,0.0
matching_096,quadratic_matching,2,comb,balanced,0.25,0.25
matching_096,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_096,quadratic_matching,2,comb,mixed,0.0,0.0
matching_096,quadratic_matching,3,comb,balanced,0.0,0.0
matching_096,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_096,quadratic_matching,3,comb,mixed,0.0,0.0
matching_097,quadratic_matching,0,comb,balanced,0.0,0.0
matching_097,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_097,quadratic_matching,0,comb,mixed,0.0,0.0
matching_097,quadratic_matching,1,comb,balanced,0.0,0.0
matching_097,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_097,quadratic_matching,1,comb,mixed,0.0,0.0
matching_097,quadratic_matching,2,comb,balanced,0.25,0.25
matching_097,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_097,quadratic_matching,2,comb,mixed,0.0,0.0
matching_097,quadratic_matching,3,comb,balanced,0.25,0.0
matching_097,quadratic_matching,3,mixed,balanced,-1.1102230246251565e-16,-0.25
matching_097,quadratic_matching,3,comb,mixed,0.2500000000000001,0.25
matching_098,quadratic_matching,0,comb,balanced,0.0,0.0
matching_098,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_098,quadratic_matching,0,comb,mixed,0.0,0.0
matching_098,quadratic_matching,1,comb,balanced,0.25,0.25
matching_098,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_098,quadratic_matching,1,comb,mixed,0.0,0.0
matching_098,quadratic_matching,2,comb,balanced,0.25,0.25
matching_098,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_098,quadratic_matching,2,comb,mixed,0.0,0.0
matching_098,quadratic_matching,3,comb,balanced,0.0,0.0
matching_098,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_098,quadratic_matching,3,comb,mixed,0.0,0.0
matching_099,quadratic_matching,0,comb,balanced,0.25,0.25
matching_099,quadratic_matching,0,mixed,balanced,0.25,0.25
matching_099,quadratic_matching,0,comb,mixed,0.0,0.0
matching_099,quadratic_matching,1,comb,balanced,0.25,0.25
matching_099,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_099,quadratic_matching,1,comb,mixed,0.0,0.0
matching_099,quadratic_matching,2,comb,balanced,0.25,0.25
matching_099,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_099,quadratic_matching,2,comb,mixed,0.0,0.0
matching_099,quadratic_matching,3,comb,balanced,0.25,0.25
matching_099,quadratic_matching,3,mixed,balanced,0.2499999999999999,0.25
matching_099,quadratic_matching,3,comb,mixed,1.1102230246251565e-16,0.0
matching_100,quadratic_matching,0,comb,balanced,0.0,0.0
matching_100,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_100,quadratic_matching,0,comb,mixed,0.0,0.0
matching_100,quadratic_matching,1,comb,balanced,0.2499999999999999,0.0
matching_100,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_100,quadratic_matching,1,comb,mixed,0.2499999999999999,0.0
matching_100,quadratic_matching,2,comb,balanced,0.25,0.25
matching_100,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_100,quadratic_matching,2,comb,mixed,0.0,0.0
matching_100,quadratic_matching,3,comb,balanced,0.24999999999999978,0.0
matching_100,quadratic_matching,3,mixed,balanced,0.0,-0.25
matching_100,quadratic_matching,3,comb,mixed,0.24999999999999978,0.25
matching_101,quadratic_matching,0,comb,balanced,0.0,0.0
matching_101,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_101,quadratic_matching,0,comb,mixed,0.0,0.0
matching_101,quadratic_matching,1,comb,balanced,0.2499999999999999,0.25
matching_101,quadratic_matching,1,mixed,balanced,0.25,0.25
matching_101,quadratic_matching,1,comb,mixed,-1.1102230246251565e-16,0.0
matching_101,quadratic_matching,2,comb,balanced,0.25,0.25
matching_101,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_101,quadratic_matching,2,comb,mixed,0.0,0.0
matching_101,quadratic_matching,3,comb,balanced,0.25,0.25
matching_101,quadratic_matching,3,mixed,balanced,0.25,0.25
matching_101,quadratic_matching,3,comb,mixed,0.0,0.0
matching_102,quadratic_matching,0,comb,balanced,0.25,0.25
matching_102,quadratic_matching,0,mixed,balanced,0.2500000000000001,0.25
matching_102,quadratic_matching,0,comb,mixed,-1.1102230246251565e-16,0.0
matching_102,quadratic_matching,1,comb,balanced,0.0,0.0
matching_102,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_102,quadratic_matching,1,comb,mixed,0.0,0.0
matching_102,quadratic_matching,2,comb,balanced,0.5000000000000033,0.2499999999999999
matching_102,quadratic_matching,2,mixed,balanced,0.2499999999999999,0.0
matching_102,quadratic_matching,2,comb,mixed,0.25000000000000344,0.2499999999999999
matching_102,quadratic_matching,3,comb,balanced,0.0,0.0
matching_102,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_102,quadratic_matching,3,comb,mixed,0.0,0.0
matching_103,quadratic_matching,0,comb,balanced,0.0,0.0
matching_103,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_103,quadratic_matching,0,comb,mixed,0.0,0.0
matching_103,quadratic_matching,1,comb,balanced,0.25,0.0
matching_103,quadratic_matching,1,mixed,balanced,-0.25,-0.25
matching_103,quadratic_matching,1,comb,mixed,0.5,0.25
matching_103,quadratic_matching,2,comb,balanced,0.2499999999999999,0.25
matching_103,quadratic_matching,2,mixed,balanced,0.25,0.25
matching_103,quadratic_matching,2,comb,mixed,-1.1102230246251565e-16,0.0
matching_103,quadratic_matching,3,comb,balanced,0.0,0.0
matching_103,quadratic_matching,3,mixed,balanced,0.0,0.0
matching_103,quadratic_matching,3,comb,mixed,0.0,0.0
matching_104,quadratic_matching,0,comb,balanced,0.0,0.0
matching_104,quadratic_matching,0,mixed,balanced,0.0,0.0
matching_104,quadratic_matching,0,comb,mixed,0.0,0.0
matching_104,quadratic_matching,1,comb,balanced,0.0,0.0
matching_104,quadratic_matching,1,mixed,balanced,0.0,0.0
matching_104,quadratic_matching,1,comb,mixed,0.0,0.0
matching_104,quadratic_matching,2,comb,balanced,0.2500000000000001,0.25
matching_104,quadratic_matching,2,mixed,balanced,0.2500000000000001,0.25
matching_104,quadratic_matching,2,comb,mixed,0.0,0.0
matching_104,quadratic_matching,3,comb,balanced,0.2500000000000001,0.25
matching_104,quadratic_matching,3,mixed,balanced,0.25,0.25
matching_104,quadratic_matching,3,comb,mixed,1.1102230246251565e-16,0.0
quartet_000,quartic_partition,0,comb,balanced,0.5,0.5
quartet_000,quartic_partition,0,mixed,balanced,0.5,0.5
quartet_000,quartic_partition,0,comb,mixed,0.0,0.0
quartet_000,quartic_partition,1,comb,balanced,0.0,0.0
quartet_000,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_000,quartic_partition,1,comb,mixed,0.0,0.0
quartet_000,quartic_partition,2,comb,balanced,0.0,0.0
quartet_000,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_000,quartic_partition,2,comb,mixed,0.0,0.0
quartet_000,quartic_partition,3,comb,balanced,0.0,0.0
quartet_000,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_000,quartic_partition,3,comb,mixed,0.0,0.0
quartet_001,quartic_partition,0,comb,balanced,0.0,0.0
quartet_001,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_001,quartic_partition,0,comb,mixed,0.0,0.0
quartet_001,quartic_partition,1,comb,balanced,0.0,0.0
quartet_001,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_001,quartic_partition,1,comb,mixed,0.0,0.0
quartet_001,quartic_partition,2,comb,balanced,0.0,0.0
quartet_001,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_001,quartic_partition,2,comb,mixed,0.0,0.0
quartet_001,quartic_partition,3,comb,balanced,0.0,0.0
quartet_001,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_001,quartic_partition,3,comb,mixed,0.0,0.0
quartet_002,quartic_partition,0,comb,balanced,0.0,0.0
quartet_002,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_002,quartic_partition,0,comb,mixed,0.0,0.0
quartet_002,quartic_partition,1,comb,balanced,0.0,0.0
quartet_002,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_002,quartic_partition,1,comb,mixed,0.0,0.0
quartet_002,quartic_partition,2,comb,balanced,1.1102230246251565e-16,0.0
quartet_002,quartic_partition,2,mixed,balanced,1.1102230246251565e-16,0.0
quartet_002,quartic_partition,2,comb,mixed,0.0,0.0
quartet_002,quartic_partition,3,comb,balanced,0.0,0.0
quartet_002,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_002,quartic_partition,3,comb,mixed,0.0,0.0
quartet_003,quartic_partition,0,comb,balanced,0.0,0.0
quartet_003,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_003,quartic_partition,0,comb,mixed,0.0,0.0
quartet_003,quartic_partition,1,comb,balanced,0.0,0.0
quartet_003,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_003,quartic_partition,1,comb,mixed,0.0,0.0
quartet_003,quartic_partition,2,comb,balanced,0.0,0.0
quartet_003,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_003,quartic_partition,2,comb,mixed,0.0,0.0
quartet_003,quartic_partition,3,comb,balanced,0.0,0.0
quartet_003,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_003,quartic_partition,3,comb,mixed,0.0,0.0
quartet_004,quartic_partition,0,comb,balanced,0.0,0.0
quartet_004,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_004,quartic_partition,0,comb,mixed,0.0,0.0
