arm,regime,checkpoint,method,rank,n_seed_blocks,n_tasks,mean_regret,ci95_low,ci95_high,mean_test_loss,mean_selected_k,mean_population_regret
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,1,5,30,0.0001156006963640488,0.0,0.00027642574192097145,0.14401277053123307,1.3333333333333333,0.00011676620803663385
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,2,5,30,0.0010866277840676478,0.00025247051232066416,0.0020288009961758413,0.1480225884902562,2.1333333333333333,0.0010412458907245424
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,4,5,30,0.00011768130202062983,0.0,0.0003530439060618895,0.14764243470079771,4.0,7.068292536640171e-05
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,8,5,30,0.0,0.0,0.0,0.15057510235978,8.0,0.0
feedback_only,fresh_iid,256,gaussian_plugin_sgd,all,5,120,6.426729327425208e-05,2.672882265846987e-06,0.000133520190816321,0.14704752005690377,3.8666666666666667,2.4222871553818658e-05
feedback_only,fresh_iid,256,gaussian_plugin_sgd,1,5,30,0.0,0.0,0.0,0.14384483074892648,1.3333333333333333,0.0
feedback_only,fresh_iid,256,gaussian_plugin_sgd,2,5,30,0.0001545430886792198,0.0,0.00044224620791088353,0.14618353608207685,2.1333333333333333,5.700381248257026e-05
feedback_only,fresh_iid,256,gaussian_plugin_sgd,4,5,30,0.0001025260844177885,0.0,0.0003075782532533655,0.14758661103683177,4.0,3.988767373270437e-05
feedback_only,fresh_iid,256,gaussian_plugin_sgd,8,5,30,0.0,0.0,0.0,0.15057510235978,8.0,0.0
feedback_only,fresh_iid,256,maximum_budget,all,5,120,0.04348411189469485,0.04225016805707749,0.04490479766831113,0.14950539547327593,8.0,0.04339340201741928
feedback_only,fresh_iid,256,maximum_budget,1,5,30,0.07139018676161554,0.06936198783827824,0.07341838568495283,0.14869886890078995,8.0,0.07112083983002643
feedback_only,fresh_iid,256,maximum_budget,2,5,30,0.06190297102399772,0.058065194328110456,0.06572401883101721,0.15025044403449167,8.0,0.061984437943860396
feedback_only,fresh_iid,256,maximum_budget,4,5,30,0.04064328979316615,0.03950281669070379,0.04194753061407387,0.1484971665980421,8.0,0.040468330295790354
feedback_only,fresh_iid,256,maximum_budget,8,5,30,0.0,0.0,0.0,0.15057510235978,8.0,0.0
feedback_only,fresh_iid,256,original_scalar,all,5,120,0.06962883826062922,0.05916933804961881,0.08008833847163961,0.2001838100239734,5.516666666666667,0.0687102398348158
feedback_only,fresh_iid,256,original_scalar,1,5,30,0.03917951127598361,0.03281062325359563,0.0462926430430199,0.14851667781153954,4.733333333333333,0.03891398073608409
feedback_only,fresh_iid,256,original_scalar,2,5,30,0.04053307424704705,0.03432140198532149,0.04572401883101722,0.15016816630516006,5.866666666666666,0.04058459599922806
feedback_only,fresh_iid,256,original_scalar,4,5,30,0.027309956459832817,0.02616948335737045,0.02861419728074055,0.1484971665980421,6.666666666666667,0.027134996962457022
feedback_only,fresh_iid,256,original_scalar,8,5,30,0.17149281105965336,0.1252015507556302,0.21778407136367656,0.3535532293811519,4.8,0.16820738564149407
feedback_only,fresh_iid,256,pilot16,all,5,120,0.010195136653316266,0.00860071955897623,0.011563674416255375,0.14823028254180534,4.766666666666667,0.010128878866326832
feedback_only,fresh_iid,256,pilot16,1,5,30,0.00217452426860076,0.0009304125020763911,0.0036249602150852218,0.14536384558003793,1.3333333333333333,0.002034801339295643
feedback_only,fresh_iid,256,pilot16,2,5,30,0.01129606588483149,0.005321156647837709,0.01766084029133688,0.14848501562936142,3.066666666666667,0.011345717163554666
feedback_only,fresh_iid,256,pilot16,4,5,30,0.027309956459832817,0.02616948335737045,0.02861419728074055,0.1484971665980421,6.666666666666667,0.027134996962457022
feedback_only,fresh_iid,256,pilot16,8,5,30,0.0,0.0,0.0,0.15057510235978,8.0,0.0
feedback_only,fresh_iid,256,rank_only,all,5,120,0.008388116787622801,0.006808157079655234,0.010155601405039285,0.14910438701848064,4.5,0.00828613323548363
feedback_only,fresh_iid,256,rank_only,1,5,30,0.009057498727417623,0.008004710783968408,0.010725700697918002,0.14514612747569902,2.0,0.009074502632205547
feedback_only,fresh_iid,256,rank_only,2,5,30,0.01982092870369074,0.01636063740442525,0.02289262879812314,0.1481684017141847,4.0,0.019710534048716796
feedback_only,fresh_iid,256,rank_only,4,5,30,0.004674039719382841,0.0018692997269605899,0.007913530305811049,0.1525279165242588,4.0,0.004359496261012181
feedback_only,fresh_iid,256,rank_only,8,5,30,0.0,0.0,0.0,0.15057510235978,8.0,0.0
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,all,5,120,0.0007492076260197813,0.00045361299200434926,0.0011139190278934296,0.23926917351862464,5.291666666666667,0.0007439380001613014
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,1,5,30,0.001112137396130808,0.000667398597329047,0.0015043982735325617,0.14800810809550044,1.5666666666666667,0.0012808137690143698
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,2,5,30,0.0012654998185853837,3.3731156853411545e-05,0.0029377923274463854,0.18284989269704074,4.933333333333334,0.0011112936028466113
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,4,5,30,0.0006191932893629329,5.1161304614409184e-05,0.0012123379813553843,0.26188751125837595,6.666666666666667,0.0005836446287842245
joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,8,5,30,0.0,0.0,0.0,0.3643311820235814,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,all,5,120,0.0003694018738850056,0.00014393695409318903,0.0005948667936768221,0.2399251846070376,5.183333333333334,0.00034548130400717595
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,1,5,30,0.0009491958448802637,0.0004002277489523208,0.0016319335095307333,0.14819011110941663,1.5333333333333334,0.0010730162834303252
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,2,5,30,0.00041248798572817715,0.0,0.0011700016434777083,0.18607821775690972,4.533333333333333,0.00028530394183832374
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,4,5,30,0.00011592366493158128,0.0,0.0002642591466457826,0.26110122753824266,6.666666666666667,2.360499076005477e-05
joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,8,5,30,0.0,0.0,0.0,0.3643311820235814,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,all,5,120,0.00030053805596381734,4.152331882717811e-05,0.0005640450439675493,0.24066410314966344,5.108333333333333,0.0002334295317113431
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,1,5,30,0.0007074717300489225,8.258142715975119e-05,0.0015442935031823076,0.14904282801205923,1.4333333333333333,0.0007642966773316765
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,2,5,30,0.0003787568288747656,0.0,0.0011362704866242968,0.18818117502477047,4.333333333333333,0.0001458164587536411
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,4,5,30,0.00011592366493158128,0.0,0.0002642591466457826,0.26110122753824266,6.666666666666667,2.360499076005477e-05
joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,8,5,30,0.0,0.0,0.0,0.3643311820235814,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,all,5,120,0.0004986237248117329,0.0002633467256000365,0.0007144103919078359,0.23974633957905656,5.216666666666667,0.00048271623007588885
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,1,5,30,0.0009491958448802637,0.0004002277489523208,0.0016319335095307333,0.14819011110941663,1.5333333333333334,0.0010730162834303252
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,2,5,30,0.0009711313135095673,3.3731156853411545e-05,0.0020546868122189367,0.18539954772970885,4.666666666666667,0.0008578486368732301
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,4,5,30,7.416774085710065e-05,0.0,0.00022250322257130195,0.2610645174535194,6.666666666666667,0.0
joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,8,5,30,0.0,0.0,0.0,0.3643311820235814,8.0,0.0
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,all,5,120,0.0003516471206279688,0.00010396380108500883,0.0005993304401709287,0.24020630656257463,5.158333333333333,0.0003344895136467289
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,1,5,30,0.0007074717300489225,8.258142715975119e-05,0.0015442935031823076,0.14904282801205923,1.4333333333333333,0.0007642966773316765
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,2,5,30,0.000624949011605852,3.3731156853411545e-05,0.0013487315125019716,0.18638669876113845,4.533333333333333,0.0005736613772552394
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,4,5,30,7.416774085710065e-05,0.0,0.00022250322257130195,0.2610645174535194,6.666666666666667,0.0
joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,8,5,30,0.0,0.0,0.0,0.3643311820235814,8.0,0.0
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,all,5,120,0.000479880043218944,0.0003517344733308991,0.0006078524545958768,0.1573639846804745,4.2,0.00040668148439223134
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,1,5,30,0.0005995720072235775,0.00010355950845197435,0.00127824597289297,0.14396093788209677,1.3333333333333333,0.00046994792595255743
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,2,5,30,0.0,0.0,0.0,0.14978470848679581,2.4,6.777360593431443e-05
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,4,5,30,0.00013887910645172345,3.1292244943789215e-05,0.00029897671573749136,0.1546090862663182,5.066666666666666,0.00011725669070706269
joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,8,5,30,0.001181069059200475,0.0004768453257638093,0.0018852927926371408,0.18110120608668712,8.0,0.0009717477149749909
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,all,5,120,0.0002293949909512759,0.00010546302042530667,0.0003638437494757218,0.1572873317348921,4.2,0.00015878861547371272
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,1,5,30,0.0005995720072235775,0.00010355950845197435,0.00127824597289297,0.14396093788209677,1.3333333333333333,0.00046994792595255743
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,2,5,30,2.7550308259479312e-05,0.0,8.265092477843794e-05,0.1497715903486922,2.4,0.0
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,4,5,30,5.08690528375641e-05,1.1203324333135257e-05,9.053478134199295e-05,0.1545409506133888,5.066666666666666,5.658594542499821e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,8,5,30,0.00023958859548448285,2.4660704989720726e-05,0.00046401785990449196,0.1808758480953905,8.0,0.00010862059051729526
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,all,5,120,8.305177888950112e-05,1.5490918706273504e-05,0.00016300153194716386,0.15717429390939028,4.2,4.379435759146362e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,1,5,30,7.670792611380595e-06,0.0,2.3012377834141784e-05,0.14350067925284754,1.3333333333333333,1.1657078650784137e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,2,5,30,2.7550308259479312e-05,0.0,8.265092477843794e-05,0.1497715903486922,2.4,0.0
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,4,5,30,5.739741920266171e-05,1.1203324333135257e-05,0.00010895010738458666,0.15454905794063095,5.066666666666666,5.4899761197775104e-05
joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,8,5,30,0.00023958859548448285,2.4660704989720726e-05,0.00046401785990449196,0.1808758480953905,8.0,0.00010862059051729526
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,all,5,120,0.0002293949909512759,0.00010546302042530667,0.0003638437494757218,0.1572873317348921,4.2,0.00015878861547371272
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,1,5,30,0.0005995720072235775,0.00010355950845197435,0.00127824597289297,0.14396093788209677,1.3333333333333333,0.00046994792595255743
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,2,5,30,2.7550308259479312e-05,0.0,8.265092477843794e-05,0.1497715903486922,2.4,0.0
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,4,5,30,5.08690528375641e-05,1.1203324333135257e-05,9.053478134199295e-05,0.1545409506133888,5.066666666666666,5.658594542499821e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,8,5,30,0.00023958859548448285,2.4660704989720726e-05,0.00046401785990449196,0.1808758480953905,8.0,0.00010862059051729526
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,all,5,120,8.141968729822671e-05,1.5490918706273504e-05,0.00015810525717334067,0.15717226707757975,4.2,4.42159036482694e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,1,5,30,7.670792611380595e-06,0.0,2.3012377834141784e-05,0.14350067925284754,1.3333333333333333,1.1657078650784137e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,2,5,30,2.7550308259479312e-05,0.0,8.265092477843794e-05,0.1497715903486922,2.4,0.0
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,4,5,30,5.08690528375641e-05,1.1203324333135257e-05,9.053478134199295e-05,0.1545409506133888,5.066666666666666,5.658594542499821e-05
joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,8,5,30,0.00023958859548448285,2.4660704989720726e-05,0.00046401785990449196,0.1808758480953905,8.0,0.00010862059051729526
joint_forward_feedback,fixed_cache,256,development_best,all,5,120,0.039979220846384826,0.03880324995478719,0.041068608702910264,0.14750117978852914,8.0,0.03999595272915133
joint_forward_feedback,fixed_cache,256,development_best,1,5,30,0.06750181918647372,0.06711259477783042,0.06789847396244916,0.14256137264340676,8.0,0.06759832693765595
joint_forward_feedback,fixed_cache,256,development_best,2,5,30,0.05779369924683196,0.055288365944206164,0.06047176454820093,0.14877280561220138,8.0,0.0576602455230994
joint_forward_feedback,fixed_cache,256,development_best,4,5,30,0.03461452041515588,0.031786975440618766,0.03755255339052828,0.14697244897319844,8.0,0.03471862837996517
joint_forward_feedback,fixed_cache,256,development_best,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,all,5,120,0.0005686485641001994,0.0002181553782029945,0.001073678787528068,0.14825785250014378,3.933333333333333,0.0005652424791487447
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,1,5,30,0.0007528285132345585,5.1654814006644544e-05,0.0014540022124624721,0.14227697640917586,1.3333333333333333,0.0007628259696618882
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,2,5,30,0.0003991806824216788,0.0,0.0011975420472650363,0.14835186079961873,2.2666666666666666,0.00021992823473523614
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,4,5,30,0.00038565457761477646,0.0,0.0011121255090616492,0.1509053484860249,4.133333333333334,0.0005007469090774708
joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,8,5,30,0.0007369304831297844,0.0003398761359606086,0.00113398483029896,0.1514972243057556,8.0,0.0007774688031203838
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,all,5,120,0.00012888441932017576,7.65196951838775e-07,0.00032115269828786005,0.14868371604747274,3.8666666666666667,0.00013246081546358507
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,1,5,30,0.0003780947847481434,0.0,0.0010309747262311412,0.1419479569664037,1.3333333333333333,0.00041117169993111214
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,2,5,30,0.0001305983554548029,0.0,0.0002725411041693142,0.14933338699566195,2.1333333333333333,0.00011206148603843206
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,4,5,30,0.0,0.0,0.0,0.15175542830251537,4.0,0.0
joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,all,5,120,0.00011564373849144618,9.459373176003843e-07,0.00033257284441514593,0.14848713039626552,3.8833333333333333,8.717009601239186e-05
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,1,5,30,0.0002074146074227142,0.0,0.0006222438222681425,0.14176402718862177,1.3333333333333333,0.0002412848084171341
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,2,5,30,0.00022833547905988608,0.0,0.0006850064371796583,0.1488085927774376,2.2,7.869313382636671e-05
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,4,5,30,1.9980330405427785e-05,0.0,5.9940991216283354e-05,0.15167780969369268,4.0,2.2092365921270543e-05
joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,all,5,120,0.00013387950192153268,5.760279553195721e-06,0.00032115269828786005,0.1486643113952671,3.8666666666666667,0.0001379839069439027
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,1,5,30,0.0003780947847481434,0.0,0.0010309747262311412,0.1419479569664037,1.3333333333333333,0.00041117169993111214
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,2,5,30,0.0001305983554548029,0.0,0.0002725411041693142,0.14933338699566195,2.1333333333333333,0.00011206148603843206
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,4,5,30,1.9980330405427785e-05,0.0,5.9940991216283354e-05,0.15167780969369268,4.0,2.2092365921270543e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,all,5,120,7.346661400086147e-05,9.459373176003843e-07,0.00020604147094339183,0.1486018475670701,3.8666666666666667,6.749681255580018e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,1,5,30,0.0002074146074227142,0.0,0.0006222438222681425,0.14176402718862177,1.3333333333333333,0.0002412848084171341
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,2,5,30,5.962698109754731e-05,0.0,0.00017888094329264194,0.1492674614606559,2.1333333333333333,0.0
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,4,5,30,1.9980330405427785e-05,0.0,5.9940991216283354e-05,0.15167780969369268,4.0,2.2092365921270543e-05
joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,256,maximum_budget,all,5,120,0.039979220846384826,0.03880324995478719,0.041068608702910264,0.14750117978852914,8.0,0.03999595272915133
joint_forward_feedback,fixed_cache,256,maximum_budget,1,5,30,0.06750181918647372,0.06711259477783042,0.06789847396244916,0.14256137264340676,8.0,0.06759832693765595
joint_forward_feedback,fixed_cache,256,maximum_budget,2,5,30,0.05779369924683196,0.055288365944206164,0.06047176454820093,0.14877280561220138,8.0,0.0576602455230994
joint_forward_feedback,fixed_cache,256,maximum_budget,4,5,30,0.03461452041515588,0.031786975440618766,0.03755255339052828,0.14697244897319844,8.0,0.03471862837996517
joint_forward_feedback,fixed_cache,256,maximum_budget,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,256,original_scalar,all,5,120,0.09246078546183273,0.08662554982609887,0.09786966182420245,0.22681708773631815,5.0,0.09260163959534544
joint_forward_feedback,fixed_cache,256,original_scalar,1,5,30,0.042867184626524,0.03555199196447128,0.04916405304275552,0.1438260853420329,5.0,0.04307808253954741
joint_forward_feedback,fixed_cache,256,original_scalar,2,5,30,0.039203875170493216,0.03010393624531587,0.04529802983115744,0.15047977626424594,5.733333333333333,0.03896218376912257
joint_forward_feedback,fixed_cache,256,original_scalar,4,5,30,0.02159162147947766,0.016561115954450572,0.025708734454957843,0.1485491148765708,6.266666666666667,0.021881935646767638
joint_forward_feedback,fixed_cache,256,original_scalar,8,5,30,0.266180460570836,0.24070139338256952,0.28564358283771857,0.464413374462423,3.0,0.2664843564259441
joint_forward_feedback,fixed_cache,256,pilot16,all,5,120,0.01609573386767755,0.01456097759361894,0.017410060608131363,0.1483479132414555,5.266666666666667,0.016093686735965475
joint_forward_feedback,fixed_cache,256,pilot16,1,5,30,0.006866467302110435,0.004742984380654132,0.00936841161096779,0.1430298423407365,1.6666666666666667,0.006986037979030202
joint_forward_feedback,fixed_cache,256,pilot16,2,5,30,0.026323333301916624,0.016997055724293147,0.03559230456568594,0.14972166707719803,4.6,0.02612304952110019
joint_forward_feedback,fixed_cache,256,pilot16,4,5,30,0.026239190667083506,0.023608045700724205,0.028762985444404247,0.14809560470147975,6.8,0.026309071160013367
joint_forward_feedback,fixed_cache,256,pilot16,8,5,30,0.004953944199599636,0.004367314224116219,0.0055405741750830535,0.15254453884640773,8.0,0.004956588283718129
joint_forward_feedback,fixed_cache,256,rank_only,all,5,120,0.011251634500172195,0.008860696654421718,0.013538627454113748,0.15346858009459327,4.5,0.011050818977756215
joint_forward_feedback,fixed_cache,256,rank_only,1,5,30,0.00981965491302054,0.008070359236550894,0.013010711396008146,0.1436591549790606,2.0,0.009936250136792689
joint_forward_feedback,fixed_cache,256,rank_only,2,5,30,0.01865967715920588,0.016757374743766245,0.02044778735609234,0.1496387835245753,4.0,0.018260917615777913
joint_forward_feedback,fixed_cache,256,rank_only,4,5,30,0.01652036139138461,0.009406538293552667,0.023079714241208214,0.1688782899494271,4.0,0.01599949808256945
joint_forward_feedback,fixed_cache,256,rank_only,8,5,30,6.844537077756638e-06,0.0,1.4412035618559712e-05,0.15169809192531003,8.0,6.610075884796081e-06
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,all,5,120,0.0009622413992986122,0.0003131924476880721,0.0016112903509091527,0.23285947180701322,5.291666666666667,0.0009395720418242447
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,1,5,30,0.0005589837646348522,0.00014758024165968144,0.0011330248176912154,0.14503487256701908,1.5666666666666667,0.0005934346803902243
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,2,5,30,0.002478170741108042,0.0003002371933996884,0.004779067236608653,0.17301387085392445,4.933333333333334,0.002453353009878739
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,4,5,30,0.0008118110914515549,0.00012841643785350872,0.0014952057450496013,0.24866073160678892,6.666666666666667,0.0007115004770280153
joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,8,5,30,0.0,0.0,0.0,0.3647284122003203,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,all,5,120,0.0004339663119665906,0.00013260216370763442,0.0008019699564263801,0.23336701356022893,5.183333333333334,0.0003974134818144805
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,1,5,30,0.00045581142395129446,3.948041928497787e-05,0.0011536994414498931,0.14527664479150224,1.5333333333333334,0.00045358980321539926
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,2,5,30,0.0011776038966578926,0.0,0.002932337303174301,0.17579464090220048,4.533333333333333,0.0011360641240425226
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,4,5,30,0.0001024499272571755,0.0,0.0002886934161024886,0.2476683563468926,6.666666666666667,0.0
joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,8,5,30,0.0,0.0,0.0,0.3647284122003203,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,all,5,120,0.00025790232413400876,8.031544849682909e-05,0.0004354891997711884,0.23399873193294335,5.108333333333333,0.00015308105660273143
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,1,5,30,0.0002795780079164529,0.0001244820515902999,0.0004468295617451744,0.14619485239294136,1.4333333333333333,0.000142719041843219
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,2,5,30,0.0006495813613624066,0.0,0.0013482696972878432,0.17740330679161914,4.333333333333333,0.00046960518456770677
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,4,5,30,0.0001024499272571755,0.0,0.0002886934161024886,0.2476683563468926,6.666666666666667,0.0
joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,8,5,30,0.0,0.0,0.0,0.3647284122003203,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,all,5,120,0.00048010391161646093,0.0001413603802037393,0.000867551358032905,0.23310508428097101,5.216666666666667,0.00045591811779647714
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,1,5,30,0.00045581142395129446,3.948041928497787e-05,0.0011536994414498931,0.14527664479150224,1.5333333333333334,0.00045358980321539926
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,2,5,30,0.0013714824780918927,0.00019387858143400012,0.002932337303174301,0.1747512061286522,4.666666666666667,0.0013661644817704937
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,4,5,30,9.312174442265657e-05,0.0,0.00027936523326796967,0.24766407400340926,6.666666666666667,3.918186200015568e-06
joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,8,5,30,0.0,0.0,0.0,0.3647284122003203,8.0,0.0
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,all,5,120,0.0004193965054416101,0.0001193720831225073,0.0007999021196869295,0.23365132046249798,5.158333333333333,0.00037714214207097176
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,1,5,30,0.0002795780079164529,0.0001244820515902999,0.0004468295617451744,0.14619485239294136,1.4333333333333333,0.000142719041843219
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,2,5,30,0.0013048862694273308,0.00012728237276943833,0.002932337303174301,0.17601794325332099,4.533333333333333,0.0013619313402406523
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,4,5,30,9.312174442265657e-05,0.0,0.00027936523326796967,0.24766407400340926,6.666666666666667,3.918186200015568e-06
joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,8,5,30,0.0,0.0,0.0,0.3647284122003203,8.0,0.0
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,all,5,120,0.0005366131720047643,0.00027475269388097017,0.0008366579015236144,0.15369314982812737,4.2,0.0005172322089889163
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,1,5,30,0.00010377443328945894,0.0,0.00024078993938220035,0.14064554969126764,1.3333333333333333,6.568378372069547e-05
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,2,5,30,0.00016175946907590982,0.0,0.0004852784072277294,0.1494022255775948,2.4,0.00022535259238921635
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,4,5,30,7.600181301335996e-05,1.2081532466135894e-05,0.000139922093560584,0.1516694857163206,5.066666666666666,4.191405810101366e-05
joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,8,5,30,0.0018049169726403285,0.0009107121465457963,0.003070974714885949,0.17305533832732645,8.0,0.00173597840174474
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,all,5,120,3.417669212412549e-05,0.0,7.0385812076907e-05,0.153364545454932,4.2,2.0590503121137536e-05
joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,1,5,30,0.00010377443328945894,0.0,0.00024078993938220035,0.14064554969126764,1.3333333333333333,6.568378372069547e-05
