arm,regime,reference,comparator,reference_regret_reduction,ci95_low,ci95_high,positive_seeds,n_seed_blocks
joint_forward_feedback,fixed_cache,observed_count_cheapest,empirical_split_fullbatch,-0.05339050077636254,-0.0688309075963679,-0.04466004828678549,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,gaussian_oracle_fullbatch,-0.05383026492114255,-0.06915560752255126,-0.045091709107124296,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,gaussian_oracle_sgd,-0.053843505601971285,-0.06923515638016328,-0.045079288323463404,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,gaussian_plugin_fullbatch,-0.05382526983854119,-0.06915560752255126,-0.045091709107124296,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,gaussian_plugin_sgd,-0.05388568272646186,-0.06927733350465386,-0.04512146544795399,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,maximum_budget,-0.013979928494077943,-0.030290969822953095,-0.004447736430035441,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,observed_count_conditioning,-0.013224916799947403,-0.019896422012578862,-0.0079734445692658,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,original_scalar,0.03850163612136997,0.023408853002017144,0.05118645205458794,5,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,pilot16,-0.03786341547278521,-0.05350193461942212,-0.028694405782793975,0,5
joint_forward_feedback,fixed_cache,observed_count_cheapest,rank_only,-0.04270751484029055,-0.058927786780366274,-0.032507785793125646,0,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,development_best,0.03982002072674727,0.03859473312094388,0.04104530833255067,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,empirical_split_fullbatch,0.0005540733232215617,0.00032663946820395834,0.0009284423282352082,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,gaussian_oracle_fullbatch,6.213126306975499e-05,3.3235763112475e-06,0.00014528063872721247,3,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,gaussian_oracle_sgd,2.41691379676125e-05,0.0,7.25074139028375e-05,1,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,gaussian_plugin_fullbatch,5.880768675850749e-05,0.0,0.00014528063872721247,2,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,maximum_budget,0.03982002072674727,0.03859473312094388,0.04104530833255067,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,observed_count_cheapest,0.053862253023883845,0.045004763099229614,0.06922160497087007,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,observed_count_conditioning,0.040701181694704665,0.03424047321361185,0.04970453902459537,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,original_scalar,0.09274055345722966,0.08652178351353682,0.09822591243242763,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,pilot16,0.013688958045162514,0.012756391250120966,0.014899637228415617,5,5
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,rank_only,0.011147029853847207,0.008617483948362955,0.013667361003858333,5,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,development_best,-0.014042232297136564,-0.03043255779325681,-0.0044239185157176845,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,empirical_split_fullbatch,-0.05330817970066228,-0.0687080310014015,-0.044571687834782596,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,gaussian_oracle_fullbatch,-0.05380012176081409,-0.06913165486256326,-0.044961526623245256,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,gaussian_oracle_sgd,-0.05383808388591623,-0.06919743583290247,-0.04498059396126199,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,gaussian_plugin_fullbatch,-0.05380344533712533,-0.06913165486256326,-0.044961526623245256,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,gaussian_plugin_sgd,-0.053862253023883845,-0.06922160497087007,-0.045004763099229614,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,maximum_budget,-0.014042232297136564,-0.03043255779325681,-0.0044239185157176845,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,observed_count_conditioning,-0.013161071329179184,-0.02002289255824825,-0.007737875350339986,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,original_scalar,0.03887830043334582,0.024419014566183294,0.05110441542972265,5,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,pilot16,-0.04017329497872133,-0.055394594393319764,-0.03175337035231505,0,5
joint_forward_feedback,fresh_iid,observed_count_cheapest,rank_only,-0.042715223170036634,-0.05899769439717004,-0.032518032400720605,0,5
